,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
48,1,5:15.0,M. Brogdon makes 2-pt layup from 1 ft (assist by M. Beasley),,17,16
49,1,5:12.0,,Detroit full timeout,17,16
50,1,5:12.0,,T. Harris enters the game for J. Leuer,17,16
51,1,4:55.0,,A. Drummond misses 2-pt hook shot from 9 ft,17,16
52,1,4:54.0,Defensive rebound by J. Parker,,17,16
53,1,4:43.0,M. Beasley misses 2-pt jump shot from 11 ft,,17,16
54,1,4:43.0,,Defensive rebound by K. Caldwell-Pope,17,16
55,1,4:36.0,,A. Drummond makes 2-pt layup from 2 ft (assist by K. Caldwell-Pope),17,18
56,1,4:13.0,T. Snell makes 3-pt jump shot from 23 ft (assist by M. Brogdon),,20,18
57,1,3:58.0,,T. Harris makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),20,20
58,1,3:45.0,,I. Smith enters the game for R. Jackson,20,20
59,1,3:44.0,,Violation by M. Morris (kicked ball),20,20
60,1,3:41.0,M. Brogdon makes 2-pt layup at rim (assist by M. Beasley),,22,20
61,1,3:22.0,,T. Harris makes 2-pt jump shot from 10 ft,22,22
62,1,3:05.0,G. Monroe makes 2-pt jump shot from 17 ft (assist by M. Brogdon),,24,22
63,1,2:42.0,,I. Smith misses 2-pt jump shot from 11 ft,24,22
64,1,2:41.0,Defensive rebound by M. Brogdon,,24,22
65,1,2:28.0,G. Monroe makes 2-pt hook shot from 9 ft,,26,22
66,1,2:12.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by K. Caldwell-Pope),26,24
67,1,1:55.0,J. Parker misses 2-pt jump shot from 4 ft,,26,24
68,1,1:54.0,,Defensive rebound by T. Harris,26,24
69,1,1:47.0,,T. Harris misses 2-pt layup from 1 ft,26,24
70,1,1:46.0,Defensive rebound by M. Beasley,,26,24
71,1,1:35.0,J. Parker makes 2-pt dunk at rim (assist by M. Brogdon),,28,24
72,1,1:19.0,,A. Drummond makes 2-pt layup at rim (assist by K. Caldwell-Pope),28,26
73,1,1:04.0,M. Brogdon misses 2-pt layup from 1 ft,,28,26
74,1,1:04.0,,Defensive rebound by T. Harris,28,26
75,1,0:53.0,,A. Drummond misses 2-pt hook shot from 7 ft,28,26
76,1,0:51.0,,Offensive rebound by M. Morris,28,26
77,1,0:46.0,Milwaukee full timeout,,28,26
78,1,0:46.0,J. Terry enters the game for J. Parker,,28,26
79,1,0:46.0,G. Antetokounmpo enters the game for T. Snell,,28,26
80,1,0:46.0,,A. Baynes enters the game for A. Drummond,28,26
81,1,0:39.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by M. Morris),28,28
82,1,0:26.0,G. Monroe makes 2-pt layup from 1 ft (assist by M. Brogdon),,30,28
83,1,0:11.0,,T. Harris misses 2-pt jump shot from 6 ft,30,28
84,1,0:10.0,Defensive rebound by G. Antetokounmpo,,30,28
85,1,0:06.0,Shooting foul by A. Baynes (drawn by M. Beasley),,30,28
86,1,0:06.0,M. Beasley misses free throw 1 of 2,,30,28
87,1,0:06.0,Offensive rebound by Team,,30,28
88,1,0:06.0,M. Beasley makes free throw 2 of 2,,31,28
89,1,0:04.0,,Personal foul by J. Terry (drawn by I. Smith),31,28
90,1,0:01.0,,I. Smith misses 2-pt jump shot from 13 ft,31,28
91,1,0:00.0,,Offensive rebound by Team,31,28
92,2,11:36.0,,J. Leuer misses 2-pt jump shot from 16 ft (block by G. Monroe),31,28
93,2,11:35.0,Defensive rebound by J. Terry,,31,28
94,2,11:27.0,J. Terry misses 3-pt jump shot from 23 ft,,31,28
95,2,11:26.0,,Defensive rebound by T. Harris,31,28
96,2,11:17.0,,Detroit full timeout,31,28
97,2,11:00.0,,T. Harris misses 2-pt jump shot from 13 ft,31,28
98,2,11:00.0,Defensive rebound by G. Monroe,,31,28
99,2,10:40.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by G. Monroe),,33,28
100,2,10:24.0,,J. Leuer misses 3-pt jump shot from 26 ft,33,28
101,2,10:23.0,Defensive rebound by Team,,33,28
102,2,10:11.0,M. Beasley misses 2-pt jump shot from 10 ft,,33,28
103,2,10:10.0,,Defensive rebound by A. Baynes,33,28
104,2,10:01.0,,R. Jackson makes 2-pt jump shot from 21 ft,33,30
105,2,9:46.0,Shooting foul by A. Baynes (drawn by G. Antetokounmpo),,33,30
106,2,9:46.0,G. Antetokounmpo makes free throw 1 of 2,,34,30
107,2,9:46.0,G. Antetokounmpo makes free throw 2 of 2,,35,30
108,2,9:37.0,,Personal foul by G. Monroe (drawn by R. Jackson),35,30
109,2,9:21.0,,R. Jackson misses 3-pt jump shot from 26 ft,35,30
110,2,9:21.0,Defensive rebound by M. Beasley,,35,30
111,2,9:09.0,M. Beasley misses 2-pt jump shot from 5 ft,,35,30
112,2,9:09.0,,Defensive rebound by J. Leuer,35,30
113,2,8:57.0,,J. Leuer makes 2-pt jump shot from 17 ft (assist by R. Jackson),35,32
114,2,8:44.0,G. Antetokounmpo misses 2-pt jump shot from 12 ft,,35,32
115,2,8:44.0,,Defensive rebound by T. Harris,35,32
116,2,8:38.0,,Turnover by T. Harris (lost ball; steal by G. Antetokounmpo),35,32
117,2,8:36.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,37,32
118,2,8:36.0,Shooting foul by I. Smith (drawn by G. Antetokounmpo),,37,32
119,2,8:36.0,M. Dellavedova enters the game for M. Brogdon,,37,32
120,2,8:36.0,G. Antetokounmpo makes free throw 1 of 1,,38,32
121,2,8:24.0,,R. Jackson makes 2-pt layup from 1 ft,38,34
122,2,7:58.0,M. Dellavedova makes 3-pt jump shot from 27 ft (assist by M. Beasley),,41,34
123,2,7:34.0,,T. Harris makes 2-pt layup at rim (assist by I. Smith),41,36
124,2,7:14.0,G. Monroe misses 2-pt layup from 1 ft (block by R. Jackson),,41,36
125,2,7:13.0,,Defensive rebound by R. Jackson,41,36
126,2,7:06.0,,J. Leuer misses 2-pt layup at rim (block by M. Beasley),41,36
127,2,7:04.0,Defensive rebound by J. Terry,,41,36
128,2,7:02.0,Turnover by G. Antetokounmpo (offensive foul),,41,36
129,2,7:02.0,Offensive foul by G. Antetokounmpo (drawn by A. Baynes),,41,36
130,2,7:02.0,,A. Drummond enters the game for A. Baynes,41,36
131,2,7:02.0,J. Henson enters the game for G. Monroe,,41,36
132,2,6:56.0,,Personal foul by M. Dellavedova (drawn by R. Jackson),41,36
133,2,6:46.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by R. Jackson),41,39
134,2,6:28.0,G. Antetokounmpo misses 2-pt jump shot from 17 ft,,41,39
135,2,6:28.0,,Defensive rebound by R. Jackson,41,39
136,2,6:17.0,,I. Smith misses 3-pt jump shot from 23 ft,41,39
137,2,6:17.0,Defensive rebound by M. Dellavedova,,41,39
138,2,6:04.0,G. Antetokounmpo misses 2-pt hook shot from 3 ft,,41,39
139,2,6:03.0,,Defensive rebound by T. Harris,41,39
140,2,5:56.0,,R. Jackson makes 3-pt jump shot from 24 ft (assist by I. Smith),41,42
141,2,5:56.0,Milwaukee full timeout,,41,42
142,2,5:56.0,J. Parker enters the game for M. Beasley,,41,42
143,2,5:56.0,T. Snell enters the game for J. Terry,,41,42
144,2,5:56.0,,M. Morris enters the game for J. Leuer,41,42
145,2,5:56.0,,K. Caldwell-Pope enters the game for I. Smith,41,42
146,2,5:42.0,T. Snell makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,44,42
147,2,5:37.0,Technical foul by Team,,44,42
148,2,5:37.0,,T. Harris makes technical free throw,44,43
149,2,5:25.0,,M. Morris makes 2-pt jump shot from 6 ft (assist by T. Harris),44,45
150,2,5:05.0,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,47,45
151,2,4:56.0,,Detroit full timeout,47,45
152,2,4:46.0,,R. Jackson misses 2-pt jump shot from 7 ft,47,45
153,2,4:45.0,Defensive rebound by M. Dellavedova,,47,45
154,2,4:36.0,J. Parker makes 3-pt jump shot from 23 ft (assist by T. Snell),,50,45
155,2,4:24.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),50,47
156,2,4:07.0,J. Parker makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,53,47
157,2,3:46.0,,R. Jackson misses 2-pt jump shot from 10 ft (block by J. Henson),53,47
158,2,3:44.0,Defensive rebound by J. Parker,,53,47
159,2,3:40.0,Shooting foul by M. Morris (drawn by G. Antetokounmpo),,53,47
160,2,3:40.0,,Technical foul by M. Morris,53,47
161,2,3:40.0,M. Dellavedova makes technical free throw,,54,47
162,2,3:40.0,G. Antetokounmpo makes free throw 1 of 2,,55,47
163,2,3:40.0,G. Antetokounmpo misses free throw 2 of 2,,55,47
164,2,3:38.0,,Defensive rebound by T. Harris,55,47
165,2,3:19.0,,M. Morris misses 3-pt jump shot from 26 ft,55,47
166,2,3:19.0,Defensive rebound by T. Snell,,55,47
167,2,3:07.0,J. Parker misses 3-pt jump shot from 27 ft,,55,47
168,2,3:07.0,,Defensive rebound by A. Drummond,55,47
169,2,2:54.0,,T. Harris misses 3-pt jump shot from 25 ft,55,47
170,2,2:53.0,Defensive rebound by T. Snell,,55,47
171,2,2:40.0,G. Antetokounmpo misses 2-pt layup at rim,,55,47
172,2,2:39.0,Offensive rebound by G. Antetokounmpo,,55,47
173,2,2:39.0,G. Antetokounmpo makes 2-pt layup at rim,,57,47
174,2,2:39.0,Shooting foul by A. Drummond (drawn by G. Antetokounmpo),,57,47
175,2,2:39.0,Official timeout,,57,47
176,2,2:39.0,,J. Leuer enters the game for M. Morris,57,47
177,2,2:39.0,G. Antetokounmpo makes free throw 1 of 1,,58,47
178,2,2:15.0,,R. Jackson misses 3-pt jump shot from 26 ft,58,47
179,2,2:15.0,Defensive rebound by G. Antetokounmpo,,58,47
180,2,2:01.0,M. Dellavedova misses 2-pt layup at rim,,58,47
181,2,2:00.0,,Defensive rebound by A. Drummond,58,47
182,2,1:49.0,,T. Harris makes 2-pt jump shot from 7 ft (assist by J. Leuer),58,49
183,2,1:30.0,J. Henson makes 2-pt jump shot from 20 ft (assist by G. Antetokounmpo),,60,49
184,2,1:13.0,,R. Jackson makes 2-pt jump shot from 12 ft (assist by J. Leuer),60,51
185,2,1:13.0,,Shooting foul by J. Henson (drawn by R. Jackson),60,51
186,2,1:13.0,,R. Jackson makes free throw 1 of 1,60,52
187,2,0:51.0,G. Antetokounmpo misses 2-pt jump shot from 4 ft,,60,52
188,2,0:51.0,,Defensive rebound by J. Leuer,60,52
189,2,0:29.0,,T. Harris misses 3-pt jump shot from 24 ft,60,52
190,2,0:27.0,,Offensive rebound by Team,60,52
191,2,0:27.0,,Turnover by Team (shot clock),60,52
192,2,0:10.0,,Violation by A. Drummond (def goaltending),60,52
193,2,0:10.0,J. Parker makes 2-pt layup from 1 ft (assist by M. Dellavedova),,62,52
194,2,0:04.0,,R. Jackson makes 2-pt dunk at rim,62,54
195,2,0:01.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,62,54
196,2,0:00.0,Offensive rebound by Team,,62,54
197,3,11:48.0,,J. Leuer makes 2-pt layup from 1 ft (assist by R. Jackson),62,56
198,3,11:29.0,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by J. Parker),,65,56
199,3,11:05.0,,Shooting foul by J. Henson (drawn by A. Drummond),65,56
200,3,11:05.0,,A. Drummond misses free throw 1 of 2,65,56
201,3,11:05.0,,Offensive rebound by Team,65,56
202,3,11:05.0,,A. Drummond misses free throw 2 of 2,65,56
203,3,11:04.0,,Offensive rebound by J. Leuer,65,56
204,3,11:00.0,,J. Leuer misses 2-pt layup from 1 ft (block by J. Henson),65,56
205,3,10:59.0,Defensive rebound by T. Snell,,65,56
206,3,10:41.0,J. Parker makes 2-pt jump shot from 18 ft,,67,56
207,3,10:28.0,,M. Morris misses 3-pt jump shot from 26 ft,67,56
208,3,10:27.0,,Offensive rebound by J. Leuer,67,56
209,3,10:21.0,,M. Morris misses 2-pt jump shot from 13 ft,67,56
210,3,10:20.0,Defensive rebound by T. Snell,,67,56
211,3,10:10.0,Shooting foul by M. Morris (drawn by J. Henson),,67,56
212,3,10:10.0,J. Henson misses free throw 1 of 2,,67,56
213,3,10:10.0,Offensive rebound by Team,,67,56
214,3,10:10.0,J. Henson makes free throw 2 of 2,,68,56
215,3,9:52.0,,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,68,56
216,3,9:51.0,,Offensive rebound by A. Drummond,68,56
217,3,9:49.0,,A. Drummond makes 2-pt layup at rim,68,58
218,3,9:35.0,J. Parker misses 2-pt jump shot from 22 ft,,68,58
219,3,9:35.0,,Defensive rebound by Team,68,58
220,3,9:21.0,,Shooting foul by J. Henson (drawn by M. Morris),68,58
221,3,9:21.0,,M. Morris makes free throw 1 of 2,68,59
222,3,9:21.0,,M. Morris makes free throw 2 of 2,68,60
223,3,9:00.0,M. Dellavedova misses 2-pt jump shot from 7 ft,,68,60
224,3,8:59.0,,Defensive rebound by K. Caldwell-Pope,68,60
225,3,8:56.0,,Turnover by K. Caldwell-Pope (bad pass; steal by J. Parker),68,60
226,3,8:50.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Parker),,70,60
227,3,8:30.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),70,63
228,3,8:08.0,J. Parker makes 2-pt layup at rim,,72,63
229,3,7:42.0,,K. Caldwell-Pope misses 2-pt jump shot from 10 ft,72,63
230,3,7:41.0,,Offensive rebound by A. Drummond,72,63
231,3,7:38.0,,A. Drummond misses 2-pt layup from 1 ft,72,63
232,3,7:37.0,Defensive rebound by J. Parker,,72,63
233,3,7:30.0,Personal foul by A. Drummond (drawn by G. Antetokounmpo),,72,63
234,3,7:26.0,M. Dellavedova makes 2-pt layup at rim (assist by J. Henson),,74,63
235,3,7:26.0,,Detroit full timeout,74,63
236,3,7:13.0,,Shooting foul by G. Antetokounmpo (drawn by A. Drummond),74,63
237,3,7:13.0,,A. Drummond misses free throw 1 of 2,74,63
238,3,7:13.0,,Offensive rebound by Team,74,63
239,3,7:13.0,,A. Drummond makes free throw 2 of 2,74,64
240,3,6:56.0,J. Henson makes 2-pt layup at rim (assist by G. Antetokounmpo),,76,64
241,3,6:31.0,,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,76,64
242,3,6:30.0,Defensive rebound by J. Parker,,76,64
243,3,6:15.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,76,64
244,3,6:13.0,,Defensive rebound by J. Leuer,76,64
245,3,6:10.0,,Personal foul by M. Dellavedova (drawn by R. Jackson),76,64
246,3,6:10.0,G. Monroe enters the game for J. Henson,,76,64
247,3,6:10.0,M. Brogdon enters the game for M. Dellavedova,,76,64
248,3,6:10.0,,T. Harris enters the game for J. Leuer,76,64
249,3,6:00.0,,M. Morris misses 2-pt jump shot from 16 ft,76,64
250,3,5:59.0,Defensive rebound by T. Snell,,76,64
251,3,5:44.0,Turnover by J. Parker (bad pass; steal by K. Caldwell-Pope),,76,64
252,3,5:34.0,,A. Drummond misses 2-pt hook shot from 8 ft,76,64
253,3,5:34.0,,Offensive rebound by A. Drummond,76,64
254,3,5:34.0,,Shooting foul by G. Monroe (drawn by A. Drummond),76,64
255,3,5:34.0,,A. Drummond misses free throw 1 of 2,76,64
256,3,5:34.0,,Offensive rebound by Team,76,64
257,3,5:34.0,M. Beasley enters the game for G. Antetokounmpo,,76,64
258,3,5:34.0,,A. Drummond makes free throw 2 of 2,76,65
259,3,5:18.0,M. Beasley misses 2-pt jump shot from 18 ft,,76,65
260,3,5:18.0,,Defensive rebound by A. Drummond,76,65
261,3,5:09.0,,M. Morris misses 3-pt jump shot from 24 ft,76,65
262,3,5:09.0,Defensive rebound by T. Snell,,76,65
263,3,5:08.0,Milwaukee full timeout,,76,65
264,3,4:57.0,T. Snell makes 2-pt layup from 1 ft (assist by G. Monroe),,78,65
265,3,4:34.0,,R. Jackson misses 3-pt jump shot from 23 ft,78,65
266,3,4:34.0,Defensive rebound by J. Parker,,78,65
267,3,4:28.0,G. Monroe misses 2-pt dunk at rim,,78,65
268,3,4:26.0,,Defensive rebound by T. Harris,78,65
269,3,4:23.0,,Turnover by T. Harris (lost ball; steal by G. Monroe),78,65
270,3,4:15.0,M. Beasley makes 2-pt dunk at rim (assist by G. Monroe),,80,65
271,3,4:15.0,,Detroit full timeout,80,65
272,3,4:15.0,,S. Johnson enters the game for M. Morris,80,65
273,3,4:15.0,,I. Smith enters the game for A. Drummond,80,65
274,3,4:15.0,,A. Baynes enters the game for K. Caldwell-Pope,80,65
275,3,4:15.0,,J. Leuer enters the game for R. Jackson,80,65
276,3,3:50.0,,S. Johnson makes 2-pt jump shot from 7 ft,80,67
277,3,3:31.0,J. Parker makes 3-pt jump shot from 25 ft (assist by G. Monroe),,83,67
278,3,3:13.0,,T. Harris makes 2-pt jump shot from 14 ft (assist by I. Smith),83,69
279,3,2:51.0,M. Beasley makes 2-pt layup at rim (assist by G. Monroe),,85,69
280,3,2:37.0,,T. Harris misses 3-pt jump shot from 24 ft,85,69
281,3,2:37.0,Defensive rebound by G. Monroe,,85,69
282,3,2:24.0,T. Snell makes 3-pt jump shot from 26 ft (assist by J. Parker),,88,69
283,3,2:08.0,,J. Leuer misses 2-pt jump shot from 19 ft,88,69
284,3,2:07.0,Defensive rebound by G. Monroe,,88,69
285,3,1:57.0,J. Parker misses 3-pt jump shot from 28 ft,,88,69
286,3,1:56.0,,Defensive rebound by A. Baynes,88,69
287,3,1:50.0,,I. Smith makes 2-pt layup at rim,88,71
288,3,1:31.0,M. Brogdon makes 2-pt jump shot from 18 ft (assist by G. Monroe),,90,71
289,3,1:18.0,,Turnover by I. Smith (lost ball; steal by G. Monroe),90,71
290,3,1:06.0,G. Monroe misses 2-pt hook shot from 6 ft,,90,71
291,3,1:05.0,,Defensive rebound by A. Baynes,90,71
292,3,0:59.0,,S. Johnson misses 3-pt jump shot from 24 ft,90,71
293,3,0:59.0,,Offensive rebound by T. Harris,90,71
294,3,0:56.0,,Shooting foul by J. Parker (drawn by T. Harris),90,71
295,3,0:56.0,,T. Harris makes free throw 1 of 2,90,72
296,3,0:56.0,G. Antetokounmpo enters the game for J. Parker,,90,72
297,3,0:56.0,J. Terry enters the game for T. Snell,,90,72
298,3,0:56.0,,T. Harris makes free throw 2 of 2,90,73
299,3,0:37.0,Turnover by G. Monroe (traveling),,90,73
300,3,0:22.0,,A. Baynes makes 2-pt jump shot from 16 ft (assist by J. Leuer),90,75
301,3,0:03.0,Turnover by G. Monroe (offensive goaltending),,90,75
302,3,0:02.0,,J. Leuer misses 2-pt jump shot from 21 ft (block by M. Beasley),90,75
303,3,0:00.0,,Offensive rebound by Team,90,75
304,4,11:43.0,G. Monroe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,92,75
305,4,11:43.0,Shooting foul by A. Baynes (drawn by G. Monroe),,92,75
306,4,11:43.0,G. Monroe misses free throw 1 of 1,,92,75
307,4,11:43.0,,Defensive rebound by T. Harris,92,75
308,4,11:36.0,,Personal foul by M. Brogdon (drawn by S. Johnson),92,75
309,4,11:21.0,,J. Leuer makes 3-pt jump shot from 26 ft (assist by T. Harris),92,78
310,4,10:55.0,M. Brogdon misses 3-pt jump shot from 24 ft,,92,78
311,4,10:55.0,,Defensive rebound by T. Harris,92,78
312,4,10:48.0,,Turnover by I. Smith (bad pass; steal by M. Beasley),92,78
313,4,10:34.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,92,78
314,4,10:33.0,,Defensive rebound by T. Harris,92,78
315,4,10:27.0,,Turnover by I. Smith (bad pass; steal by M. Brogdon),92,78
316,4,10:22.0,M. Beasley makes 2-pt layup from 1 ft (assist by M. Brogdon),,94,78
317,4,9:58.0,,I. Smith misses 2-pt jump shot from 4 ft,94,78
318,4,9:58.0,Defensive rebound by G. Monroe,,94,78
319,4,9:48.0,M. Brogdon makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,96,78
320,4,9:48.0,,Detroit full timeout,96,78
321,4,9:47.0,,R. Jackson enters the game for I. Smith,96,78
322,4,9:31.0,,T. Harris makes 2-pt jump shot from 14 ft,96,80
323,4,9:10.0,M. Beasley misses 2-pt jump shot from 17 ft,,96,80
324,4,9:10.0,,Defensive rebound by T. Harris,96,80
325,4,8:57.0,,S. Johnson misses 3-pt jump shot from 26 ft,96,80
326,4,8:56.0,,Offensive rebound by S. Johnson,96,80
327,4,8:51.0,,R. Jackson misses 3-pt jump shot from 25 ft,96,80
328,4,8:51.0,Defensive rebound by G. Antetokounmpo,,96,80
329,4,8:47.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,98,80
330,4,8:47.0,Shooting foul by A. Baynes (drawn by G. Antetokounmpo),,98,80
331,4,8:47.0,Official timeout,,98,80
332,4,8:47.0,J. Parker enters the game for M. Beasley,,98,80
333,4,8:47.0,,K. Caldwell-Pope enters the game for J. Leuer,98,80
334,4,8:47.0,G. Antetokounmpo makes free throw 1 of 1,,99,80
335,4,8:32.0,,A. Baynes makes 2-pt layup at rim (assist by K. Caldwell-Pope),99,82
336,4,8:10.0,Turnover by M. Brogdon (bad pass; steal by A. Baynes),,99,82
337,4,8:02.0,,T. Harris makes 2-pt dunk at rim (assist by K. Caldwell-Pope),99,84
338,4,7:45.0,G. Monroe makes 2-pt layup from 1 ft (assist by J. Parker),,101,84
339,4,7:20.0,,R. Jackson misses 2-pt jump shot from 16 ft,101,84
340,4,7:19.0,Defensive rebound by G. Monroe,,101,84
341,4,6:54.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft (assist by J. Parker),,103,84
342,4,6:39.0,,S. Johnson misses 3-pt jump shot from 24 ft,103,84
343,4,6:39.0,Defensive rebound by J. Parker,,103,84
344,4,6:35.0,J. Parker makes 2-pt layup at rim,,105,84
345,4,6:35.0,Shooting foul by K. Caldwell-Pope (drawn by J. Parker),,105,84
346,4,6:35.0,J. Parker makes free throw 1 of 1,,106,84
347,4,6:21.0,,A. Baynes makes 2-pt dunk at rim (assist by R. Jackson),106,86
348,4,5:58.0,J. Terry makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,109,86
349,4,5:42.0,,R. Jackson misses 2-pt layup from 1 ft,109,86
350,4,5:39.0,Defensive rebound by J. Parker,,109,86
351,4,5:34.0,G. Antetokounmpo misses 2-pt layup at rim,,109,86
352,4,5:34.0,,Defensive rebound by A. Baynes,109,86
353,4,5:22.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by S. Johnson),109,89
354,4,4:59.0,J. Parker makes 2-pt layup at rim,,111,89
355,4,4:37.0,,R. Jackson misses 3-pt jump shot from 26 ft,111,89
356,4,4:37.0,Defensive rebound by G. Antetokounmpo,,111,89
357,4,4:15.0,G. Monroe makes 2-pt jump shot from 20 ft (assist by M. Brogdon),,113,89
358,4,4:15.0,,Detroit full timeout,113,89
359,4,4:15.0,,D. Hilliard enters the game for K. Caldwell-Pope,113,89
360,4,4:15.0,,H. Ellenson enters the game for R. Jackson,113,89
361,4,4:15.0,,I. Smith enters the game for T. Harris,113,89
362,4,4:15.0,,B. Marjanović enters the game for A. Baynes,113,89
363,4,3:50.0,,H. Ellenson misses 3-pt jump shot from 25 ft,113,89
364,4,3:49.0,Defensive rebound by J. Parker,,113,89
365,4,3:27.0,G. Monroe makes 2-pt jump shot from 15 ft (assist by J. Parker),,115,89
366,4,3:12.0,,Turnover by H. Ellenson (bad pass; steal by G. Antetokounmpo),115,89
367,4,3:05.0,J. Terry misses 3-pt jump shot from 25 ft,,115,89
368,4,3:05.0,,Defensive rebound by S. Johnson,115,89
369,4,2:43.0,,Turnover by I. Smith (palming),115,89
370,4,2:43.0,Milwaukee full timeout,,115,89
371,4,2:43.0,T. Maker enters the game for G. Antetokounmpo,,115,89
372,4,2:43.0,M. Plumlee enters the game for J. Parker,,115,89
373,4,2:43.0,S. Novak enters the game for G. Monroe,,115,89
374,4,2:29.0,T. Maker misses 3-pt jump shot from 24 ft,,115,89
