,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DALLAS_ACTION,SACRAMENTO_SCORE,DALLAS_SCORE
47,1,5:37.0,M. Barnes makes 3-pt jump shot from 25 ft (assist by D. Collison),,13,13
48,1,5:30.0,,Dallas full timeout,13,13
49,1,5:30.0,T. Lawson enters the game for G. Temple,,13,13
50,1,5:14.0,,W. Matthews makes 2-pt jump shot from 19 ft,13,15
51,1,4:54.0,Shooting foul by W. Matthews (drawn by D. Cousins),,13,15
52,1,4:54.0,D. Cousins makes free throw 1 of 2,,14,15
53,1,4:54.0,D. Cousins makes free throw 2 of 2,,15,15
54,1,4:39.0,,S. Curry makes 3-pt jump shot from 24 ft,15,18
55,1,4:26.0,Shooting foul by A. Hammons (drawn by D. Cousins),,15,18
56,1,4:26.0,D. Cousins makes free throw 1 of 2,,16,18
57,1,4:26.0,D. Cousins makes free throw 2 of 2,,17,18
58,1,4:15.0,,D. Powell misses 2-pt jump shot from 3 ft (block by A. Tolliver),17,18
59,1,4:13.0,Defensive rebound by A. Tolliver,,17,18
60,1,4:08.0,M. Barnes misses 3-pt jump shot from 25 ft,,17,18
61,1,4:07.0,,Defensive rebound by A. Hammons,17,18
62,1,3:57.0,,D. Powell makes 2-pt dunk at rim (assist by S. Curry),17,20
63,1,3:41.0,T. Lawson misses 3-pt jump shot from 22 ft,,17,20
64,1,3:40.0,,Defensive rebound by S. Curry,17,20
65,1,3:24.0,,W. Matthews makes 2-pt jump shot from 21 ft,17,22
66,1,2:57.0,D. Cousins misses 3-pt jump shot from 24 ft,,17,22
67,1,2:56.0,,Defensive rebound by D. Harris,17,22
68,1,2:52.0,,Turnover by D. Harris (bad pass; steal by T. Lawson),17,22
69,1,2:38.0,A. Tolliver misses 2-pt layup from 1 ft (block by A. Hammons),,17,22
70,1,2:36.0,Offensive rebound by A. Tolliver,,17,22
71,1,2:35.0,A. Tolliver makes 2-pt hook shot from 5 ft,,19,22
72,1,2:33.0,,Dallas full timeout,19,22
73,1,2:33.0,Sacramento full timeout,,19,22
74,1,2:33.0,,D. Finney-Smith enters the game for W. Matthews,19,22
75,1,2:33.0,,H. Barnes enters the game for D. Powell,19,22
76,1,2:16.0,,D. Harris makes 2-pt jump shot from 10 ft,19,24
77,1,2:02.0,D. Collison misses 2-pt jump shot from 21 ft,,19,24
78,1,2:01.0,,Defensive rebound by D. Harris,19,24
79,1,1:56.0,,D. Harris makes 2-pt layup from 1 ft,19,26
80,1,1:38.0,M. Barnes misses 3-pt jump shot from 25 ft,,19,26
81,1,1:37.0,,Defensive rebound by D. Finney-Smith,19,26
82,1,1:22.0,,A. Hammons misses 3-pt jump shot from 23 ft,19,26
83,1,1:21.0,,Offensive rebound by H. Barnes,19,26
84,1,1:10.0,,S. Curry makes 2-pt jump shot from 3 ft,19,28
85,1,0:55.0,D. Cousins makes 2-pt jump shot from 5 ft (assist by T. Lawson),,21,28
86,1,0:37.0,,H. Barnes misses 2-pt jump shot from 10 ft,21,28
87,1,0:36.0,Defensive rebound by A. Tolliver,,21,28
88,1,0:29.0,A. Tolliver misses 3-pt jump shot from 24 ft,,21,28
89,1,0:28.0,,Defensive rebound by A. Hammons,21,28
90,1,0:03.0,,S. Curry misses 3-pt jump shot from 27 ft,21,28
91,1,0:02.0,Defensive rebound by D. Collison,,21,28
92,1,0:00.0,D. Collison misses 3-pt jump shot from 39 ft,,21,28
93,1,0:00.0,Offensive rebound by Team,,21,28
94,2,11:45.0,G. Temple misses 3-pt jump shot from 24 ft,,21,28
95,2,11:44.0,Offensive rebound by Team,,21,28
96,2,11:37.0,,Loose ball foul by D. Williams (drawn by G. Temple),21,28
97,2,11:35.0,T. Lawson makes 2-pt jump shot from 6 ft,,23,28
98,2,11:19.0,,H. Barnes misses 3-pt jump shot from 24 ft,23,28
99,2,11:18.0,Defensive rebound by Team,,23,28
100,2,11:05.0,T. Lawson makes 3-pt jump shot from 23 ft (assist by G. Temple),,26,28
101,2,10:47.0,,D. Powell makes 2-pt layup from 1 ft (assist by D. Williams),26,30
102,2,10:36.0,T. Lawson misses 2-pt jump shot from 13 ft,,26,30
103,2,10:35.0,,Defensive rebound by S. Curry,26,30
104,2,10:19.0,,D. Powell makes 2-pt layup from 2 ft (assist by D. Williams),26,32
105,2,10:06.0,Turnover by W. Cauley-Stein (lost ball; steal by D. Finney-Smith),,26,32
106,2,10:03.0,,Personal block foul by G. Temple (drawn by D. Finney-Smith),26,32
107,2,9:58.0,,Personal foul by M. Barnes (drawn by D. Powell),26,32
108,2,9:45.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,26,32
109,2,9:44.0,,Offensive rebound by H. Barnes,26,32
110,2,9:30.0,,S. Curry makes 2-pt jump shot from 8 ft (assist by D. Williams),26,34
111,2,9:23.0,Sacramento full timeout,,26,34
112,2,9:16.0,Turnover by A. Tolliver (bad pass; steal by S. Curry),,26,34
113,2,9:12.0,,D. Finney-Smith makes 2-pt dunk at rim (assist by S. Curry),26,36
114,2,8:48.0,M. Barnes misses 2-pt layup from 1 ft,,26,36
115,2,8:46.0,,Defensive rebound by H. Barnes,26,36
116,2,8:35.0,,Shooting foul by A. Tolliver (drawn by D. Powell),26,36
117,2,8:35.0,,D. Powell makes free throw 1 of 2,26,37
118,2,8:35.0,,A. Hammons enters the game for H. Barnes,26,37
119,2,8:35.0,D. Cousins enters the game for W. Cauley-Stein,,26,37
120,2,8:35.0,,D. Powell makes free throw 2 of 2,26,38
121,2,8:27.0,Turnover by T. Lawson (bad pass; steal by S. Curry),,26,38
122,2,8:25.0,,Turnover by S. Curry (bad pass),26,38
123,2,8:25.0,,D. Harris enters the game for S. Curry,26,38
124,2,8:17.0,Shooting foul by A. Hammons (drawn by D. Cousins),,26,38
125,2,8:17.0,D. Cousins misses free throw 1 of 2,,26,38
126,2,8:17.0,Offensive rebound by Team,,26,38
127,2,8:17.0,K. Koufos enters the game for A. Tolliver,,26,38
128,2,8:17.0,D. Cousins makes free throw 2 of 2,,27,38
129,2,8:06.0,,D. Williams makes 2-pt jump shot from 17 ft,27,40
130,2,7:55.0,Turnover by K. Koufos (lost ball; steal by D. Harris),,27,40
131,2,7:50.0,,Shooting foul by T. Lawson (drawn by A. Hammons),27,40
132,2,7:50.0,,A. Hammons misses free throw 1 of 2,27,40
133,2,7:50.0,,Offensive rebound by Team,27,40
134,2,7:50.0,,A. Hammons misses free throw 2 of 2,27,40
135,2,7:50.0,B. McLemore enters the game for M. Barnes,,27,40
136,2,7:49.0,Defensive rebound by K. Koufos,,27,40
137,2,7:34.0,D. Cousins makes 2-pt layup from 1 ft (assist by G. Temple),,29,40
138,2,7:13.0,,D. Williams makes 3-pt jump shot from 25 ft,29,43
139,2,6:49.0,G. Temple misses 3-pt jump shot from 22 ft,,29,43
140,2,6:47.0,,Defensive rebound by D. Harris,29,43
141,2,6:44.0,,D. Harris misses 2-pt layup from 1 ft,29,43
142,2,6:43.0,Defensive rebound by B. McLemore,,29,43
143,2,6:42.0,,Loose ball foul by A. Hammons (drawn by B. McLemore),29,43
144,2,6:42.0,,S. Mejri enters the game for A. Hammons,29,43
145,2,6:42.0,,H. Barnes enters the game for D. Powell,29,43
146,2,6:42.0,,W. Matthews enters the game for D. Finney-Smith,29,43
147,2,6:25.0,Def 3 sec tech foul by S. Mejri,,29,43
148,2,6:25.0,D. Cousins makes technical free throw,,30,43
149,2,6:15.0,K. Koufos makes 2-pt hook shot from 1 ft (assist by G. Temple),,32,43
150,2,5:56.0,,H. Barnes misses 2-pt hook shot from 3 ft,32,43
151,2,5:55.0,Defensive rebound by K. Koufos,,32,43
152,2,5:51.0,G. Temple misses 2-pt jump shot from 3 ft,,32,43
153,2,5:49.0,,Defensive rebound by D. Harris,32,43
154,2,5:42.0,,Personal foul by G. Temple (drawn by D. Williams),32,43
155,2,5:42.0,Official timeout,,32,43
156,2,5:42.0,,D. Williams makes free throw 1 of 2,32,44
157,2,5:42.0,,D. Williams makes free throw 2 of 2,32,45
158,2,5:26.0,Turnover by K. Koufos (lost ball; steal by H. Barnes),,32,45
159,2,5:13.0,,Turnover by D. Harris (bad pass; steal by B. McLemore),32,45
160,2,5:07.0,D. Cousins makes 2-pt layup from 1 ft (assist by B. McLemore),,34,45
161,2,4:49.0,,W. Matthews makes 2-pt jump shot from 18 ft (assist by D. Harris),34,47
162,2,4:24.0,T. Lawson makes 3-pt jump shot from 24 ft,,37,47
163,2,4:13.0,,Personal foul by D. Cousins (drawn by H. Barnes),37,47
164,2,4:13.0,,H. Barnes misses free throw 1 of 2,37,47
165,2,4:13.0,,Offensive rebound by Team,37,47
166,2,4:13.0,D. Collison enters the game for T. Lawson,,37,47
167,2,4:13.0,,S. Curry enters the game for D. Williams,37,47
168,2,4:13.0,,H. Barnes makes free throw 2 of 2,37,48
169,2,3:55.0,D. Cousins misses 2-pt layup from 1 ft (block by S. Mejri),,37,48
170,2,3:54.0,Offensive rebound by Team,,37,48
171,2,3:50.0,D. Cousins misses 2-pt jump shot from 17 ft,,37,48
172,2,3:48.0,,Defensive rebound by W. Matthews,37,48
173,2,3:48.0,,Personal foul by K. Koufos (drawn by H. Barnes),37,48
174,2,3:48.0,,H. Barnes makes free throw 1 of 2,37,49
175,2,3:48.0,,H. Barnes makes free throw 2 of 2,37,50
176,2,3:37.0,B. McLemore makes 2-pt jump shot from 20 ft (assist by G. Temple),,39,50
177,2,3:11.0,,W. Matthews misses 3-pt jump shot from 24 ft,39,50
178,2,3:10.0,Defensive rebound by B. McLemore,,39,50
179,2,3:06.0,Turnover by B. McLemore (offensive foul),,39,50
180,2,3:06.0,,Offensive charge foul by B. McLemore (drawn by S. Curry),39,50
181,2,3:06.0,,Dallas full timeout,39,50
182,2,3:06.0,,D. Williams enters the game for D. Harris,39,50
183,2,2:54.0,,S. Curry misses 3-pt jump shot from 25 ft,39,50
184,2,2:53.0,,Offensive rebound by H. Barnes,39,50
185,2,2:51.0,,H. Barnes misses 2-pt jump shot from 7 ft,39,50
186,2,2:50.0,Defensive rebound by K. Koufos,,39,50
187,2,2:32.0,D. Cousins misses 2-pt jump shot from 5 ft (block by S. Mejri),,39,50
188,2,2:31.0,,Defensive rebound by S. Mejri,39,50
189,2,2:08.0,,H. Barnes misses 2-pt jump shot from 10 ft,39,50
190,2,2:07.0,Defensive rebound by D. Cousins,,39,50
191,2,1:55.0,D. Collison makes 2-pt jump shot from 15 ft,,41,50
192,2,1:29.0,,H. Barnes makes 3-pt jump shot from 24 ft (assist by W. Matthews),41,53
193,2,1:09.0,D. Collison misses 3-pt jump shot from 25 ft,,41,53
194,2,1:08.0,Offensive rebound by G. Temple,,41,53
195,2,1:00.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by B. McLemore),,44,53
196,2,0:44.0,,H. Barnes misses 2-pt layup from 2 ft,44,53
197,2,0:43.0,Defensive rebound by K. Koufos,,44,53
198,2,0:29.0,G. Temple misses 3-pt jump shot from 24 ft,,44,53
199,2,0:28.0,,Defensive rebound by S. Curry,44,53
200,2,0:07.0,,D. Williams makes 2-pt jump shot from 8 ft,44,55
201,3,11:40.0,D. Cousins makes 2-pt layup from 1 ft (assist by G. Temple),,46,55
202,3,11:22.0,,Shooting foul by D. Collison (drawn by D. Williams),46,55
203,3,11:22.0,,D. Williams makes free throw 1 of 2,46,56
204,3,11:22.0,,D. Williams makes free throw 2 of 2,46,57
205,3,11:04.0,D. Cousins misses 2-pt layup from 2 ft,,46,57
206,3,11:03.0,,Defensive rebound by D. Finney-Smith,46,57
207,3,10:56.0,,H. Barnes misses 2-pt jump shot from 19 ft,46,57
208,3,10:55.0,Defensive rebound by D. Cousins,,46,57
209,3,10:43.0,G. Temple misses 3-pt jump shot from 24 ft,,46,57
210,3,10:42.0,Offensive rebound by K. Koufos,,46,57
211,3,10:39.0,K. Koufos makes 2-pt layup from 1 ft,,48,57
212,3,10:22.0,,Shooting block foul by K. Koufos (drawn by D. Finney-Smith),48,57
213,3,10:22.0,,D. Finney-Smith makes free throw 1 of 2,48,58
214,3,10:22.0,,D. Finney-Smith makes free throw 2 of 2,48,59
215,3,10:09.0,Turnover by G. Temple (bad pass; steal by H. Barnes),,48,59
216,3,9:57.0,,H. Barnes makes 2-pt jump shot from 5 ft (assist by D. Finney-Smith),48,61
217,3,9:42.0,Offensive foul by D. Cousins (drawn by D. Finney-Smith),,48,61
218,3,9:42.0,Turnover by D. Cousins (offensive foul),,48,61
219,3,9:29.0,,H. Barnes misses 2-pt jump shot from 6 ft,48,61
220,3,9:28.0,Defensive rebound by K. Koufos,,48,61
221,3,9:17.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by D. Collison),,51,61
222,3,8:59.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),51,64
223,3,8:45.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by D. Collison),,54,64
224,3,8:29.0,,W. Matthews misses 3-pt jump shot from 24 ft,54,64
225,3,8:28.0,,Offensive rebound by S. Mejri,54,64
226,3,8:28.0,Loose ball foul by K. Koufos (drawn by S. Mejri),,54,64
227,3,8:19.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,54,64
228,3,8:18.0,Defensive rebound by K. Koufos,,54,64
229,3,8:05.0,Def 3 sec tech foul by D. Williams,,54,64
230,3,8:05.0,D. Collison misses technical free throw,,54,64
231,3,8:05.0,Offensive rebound by Team,,54,64
232,3,7:55.0,D. Cousins misses 2-pt jump shot from 10 ft,,54,64
233,3,7:54.0,,Defensive rebound by D. Williams,54,64
234,3,7:37.0,,D. Finney-Smith makes 2-pt layup from 1 ft,54,66
235,3,7:22.0,D. Cousins misses 3-pt jump shot from 24 ft,,54,66
236,3,7:21.0,,Defensive rebound by H. Barnes,54,66
237,3,7:11.0,,D. Williams misses 3-pt jump shot from 24 ft,54,66
238,3,7:10.0,Defensive rebound by K. Koufos,,54,66
239,3,7:07.0,Turnover by K. Koufos (bad pass; steal by H. Barnes),,54,66
240,3,6:52.0,,D. Finney-Smith makes 3-pt jump shot from 25 ft (assist by H. Barnes),54,69
241,3,6:45.0,Sacramento full timeout,,54,69
242,3,6:33.0,D. Collison misses 2-pt jump shot from 20 ft,,54,69
243,3,6:32.0,,Defensive rebound by H. Barnes,54,69
244,3,6:12.0,,D. Finney-Smith misses 2-pt jump shot from 18 ft,54,69
245,3,6:11.0,Defensive rebound by B. McLemore,,54,69
246,3,5:52.0,D. Cousins misses 3-pt jump shot from 25 ft,,54,69
247,3,5:51.0,,Defensive rebound by S. Mejri,54,69
248,3,5:31.0,,Turnover by D. Finney-Smith (back court),54,69
249,3,5:31.0,,D. Harris enters the game for D. Finney-Smith,54,69
250,3,5:31.0,,A. Hammons enters the game for H. Barnes,54,69
251,3,5:31.0,,D. Powell enters the game for S. Mejri,54,69
252,3,5:31.0,,S. Curry enters the game for D. Williams,54,69
253,3,5:16.0,G. Temple misses 2-pt jump shot from 17 ft,,54,69
254,3,5:15.0,,Defensive rebound by D. Powell,54,69
255,3,4:54.0,,Turnover by W. Matthews (lost ball; steal by K. Koufos),54,69
256,3,4:48.0,D. Collison misses 2-pt layup from 2 ft,,54,69
257,3,4:47.0,Offensive rebound by K. Koufos,,54,69
258,3,4:47.0,K. Koufos makes 2-pt layup from 1 ft,,56,69
259,3,4:28.0,,W. Matthews misses 3-pt jump shot from 25 ft,56,69
260,3,4:27.0,,Offensive rebound by D. Powell,56,69
261,3,4:23.0,,W. Matthews misses 2-pt jump shot from 8 ft,56,69
262,3,4:22.0,Defensive rebound by D. Cousins,,56,69
263,3,4:06.0,D. Collison misses 2-pt jump shot from 16 ft,,56,69
264,3,4:05.0,,Defensive rebound by D. Harris,56,69
265,3,4:05.0,,Personal foul by K. Koufos (drawn by D. Harris),56,69
266,3,3:49.0,,D. Harris makes 2-pt layup from 1 ft (assist by S. Curry),56,71
267,3,3:49.0,,Shooting foul by B. McLemore (drawn by D. Harris),56,71
268,3,3:49.0,,D. Harris makes free throw 1 of 1,56,72
269,3,3:25.0,Turnover by Team (shot clock),,56,72
270,3,3:25.0,W. Cauley-Stein enters the game for K. Koufos,,56,72
271,3,3:25.0,T. Lawson enters the game for D. Collison,,56,72
272,3,3:08.0,,D. Harris misses 3-pt jump shot from 25 ft,56,72
273,3,3:07.0,Defensive rebound by G. Temple,,56,72
274,3,2:56.0,G. Temple misses 3-pt jump shot from 22 ft,,56,72
275,3,2:52.0,,Defensive rebound by A. Hammons,56,72
276,3,2:47.0,,W. Matthews misses 2-pt layup from 1 ft (block by G. Temple),56,72
277,3,2:46.0,,Offensive rebound by Team,56,72
278,3,2:46.0,,Dallas full timeout,56,72
279,3,2:46.0,A. Tolliver enters the game for G. Temple,,56,72
280,3,2:36.0,,A. Hammons misses 2-pt layup from 3 ft (block by D. Cousins),56,72
281,3,2:33.0,,Offensive rebound by D. Powell,56,72
282,3,2:33.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by D. Powell),56,75
283,3,2:33.0,,Shooting foul by B. McLemore (drawn by D. Harris),56,75
284,3,2:33.0,,D. Harris makes free throw 1 of 1,56,76
285,3,2:21.0,B. McLemore misses 2-pt jump shot from 16 ft,,56,76
286,3,2:20.0,,Defensive rebound by D. Harris,56,76
287,3,2:05.0,M. Barnes enters the game for D. Cousins,,56,76
288,3,1:59.0,,D. Harris misses 2-pt jump shot from 18 ft,56,76
289,3,1:58.0,Defensive rebound by T. Lawson,,56,76
290,3,1:47.0,T. Lawson misses 3-pt jump shot from 24 ft,,56,76
291,3,1:46.0,,Defensive rebound by S. Curry,56,76
292,3,1:28.0,,S. Curry misses 3-pt jump shot from 25 ft,56,76
293,3,1:27.0,Defensive rebound by T. Lawson,,56,76
294,3,1:21.0,B. McLemore misses 3-pt jump shot from 26 ft,,56,76
295,3,1:20.0,,Defensive rebound by W. Matthews,56,76
296,3,1:06.0,,S. Curry misses 2-pt jump shot from 20 ft,56,76
297,3,1:05.0,Defensive rebound by W. Cauley-Stein,,56,76
298,3,0:49.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by T. Lawson),,58,76
299,3,0:33.0,,D. Harris misses 3-pt jump shot from 25 ft,58,76
300,3,0:31.0,Defensive rebound by A. Tolliver,,58,76
301,3,0:13.0,Turnover by B. McLemore (lost ball),,58,76
302,3,0:01.0,,S. Curry misses 2-pt layup from 2 ft (block by A. Tolliver),58,76
303,3,0:00.0,Defensive rebound by W. Cauley-Stein,,58,76
304,4,11:42.0,,H. Barnes makes 2-pt hook shot from 7 ft,58,78
305,4,11:19.0,T. Lawson misses 2-pt layup from 2 ft,,58,78
306,4,11:18.0,Offensive rebound by W. Cauley-Stein,,58,78
307,4,11:18.0,W. Cauley-Stein makes 2-pt layup from 1 ft,,60,78
308,4,10:52.0,,Turnover by S. Curry (lost ball),60,78
309,4,10:52.0,G. Temple enters the game for B. McLemore,,60,78
310,4,10:38.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by G. Temple),,63,78
311,4,10:14.0,,D. Finney-Smith makes 3-pt jump shot from 25 ft (assist by S. Curry),63,81
312,4,9:53.0,Shooting foul by D. Finney-Smith (drawn by A. Tolliver),,63,81
313,4,9:53.0,A. Tolliver makes free throw 1 of 2,,64,81
314,4,9:53.0,A. Tolliver makes free throw 2 of 2,,65,81
315,4,9:35.0,,H. Barnes misses 2-pt jump shot from 15 ft,65,81
316,4,9:34.0,Defensive rebound by W. Cauley-Stein,,65,81
317,4,9:27.0,A. Tolliver misses 3-pt jump shot from 25 ft,,65,81
318,4,9:26.0,,Defensive rebound by H. Barnes,65,81
319,4,9:14.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Finney-Smith),65,84
320,4,9:06.0,G. Temple makes 3-pt jump shot from 25 ft (assist by A. Tolliver),,68,84
321,4,8:40.0,,D. Williams misses 3-pt jump shot from 26 ft,68,84
322,4,8:39.0,Defensive rebound by A. Tolliver,,68,84
323,4,8:34.0,T. Lawson makes 2-pt layup from 2 ft,,70,84
324,4,8:34.0,,Dallas full timeout,70,84
325,4,8:34.0,,D. Harris enters the game for S. Curry,70,84
326,4,8:34.0,,W. Matthews enters the game for H. Barnes,70,84
327,4,8:14.0,,D. Harris misses 3-pt jump shot from 24 ft,70,84
328,4,8:13.0,Defensive rebound by G. Temple,,70,84
329,4,7:53.0,W. Cauley-Stein misses 2-pt hook shot from 7 ft,,70,84
330,4,7:52.0,,Defensive rebound by D. Powell,70,84
331,4,7:30.0,,D. Williams misses 2-pt jump shot from 8 ft,70,84
332,4,7:29.0,Defensive rebound by W. Cauley-Stein,,70,84
333,4,7:21.0,Turnover by T. Lawson (bad pass; steal by D. Powell),,70,84
334,4,7:16.0,,Shooting foul by M. Barnes (drawn by D. Finney-Smith),70,84
335,4,7:16.0,,D. Finney-Smith makes free throw 1 of 2,70,85
336,4,7:16.0,,D. Finney-Smith makes free throw 2 of 2,70,86
337,4,6:58.0,M. Barnes misses 3-pt jump shot from 24 ft,,70,86
338,4,6:57.0,,Defensive rebound by D. Powell,70,86
339,4,6:46.0,,Turnover by D. Williams (bad pass; steal by M. Barnes),70,86
340,4,6:40.0,G. Temple misses 3-pt jump shot from 24 ft,,70,86
341,4,6:40.0,,Defensive rebound by D. Williams,70,86
342,4,6:32.0,,Personal foul by G. Temple (drawn by D. Williams),70,86
343,4,6:32.0,D. Cousins enters the game for W. Cauley-Stein,,70,86
344,4,6:32.0,,S. Mejri enters the game for D. Powell,70,86
345,4,6:17.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by D. Williams),70,89
346,4,5:58.0,A. Tolliver misses 3-pt jump shot from 24 ft,,70,89
347,4,5:57.0,,Defensive rebound by D. Harris,70,89
348,4,5:41.0,,Offensive foul by W. Matthews (drawn by M. Barnes),70,89
349,4,5:41.0,,Turnover by W. Matthews (offensive foul),70,89
350,4,5:41.0,Official timeout,,70,89
351,4,5:41.0,,S. Curry enters the game for D. Harris,70,89
352,4,5:27.0,D. Cousins makes 2-pt hook shot from 5 ft (assist by G. Temple),,72,89
353,4,5:27.0,Shooting foul by D. Finney-Smith (drawn by D. Cousins),,72,89
354,4,5:27.0,D. Cousins misses free throw 1 of 1,,72,89
355,4,5:26.0,,Defensive rebound by S. Mejri,72,89
356,4,5:00.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,72,89
357,4,4:59.0,Defensive rebound by G. Temple,,72,89
358,4,4:53.0,Turnover by G. Temple (lost ball; steal by W. Matthews),,72,89
359,4,4:38.0,,W. Matthews misses 3-pt jump shot from 25 ft,72,89
360,4,4:37.0,Defensive rebound by D. Cousins,,72,89
361,4,4:29.0,D. Cousins misses 3-pt jump shot from 25 ft,,72,89
362,4,4:27.0,,Defensive rebound by Team,72,89
363,4,4:14.0,,W. Matthews makes 3-pt jump shot from 22 ft (assist by D. Williams),72,92
364,4,3:54.0,M. Barnes makes 2-pt jump shot from 6 ft,,74,92
365,4,3:38.0,,W. Matthews misses 3-pt jump shot from 25 ft,74,92
366,4,3:37.0,Defensive rebound by A. Tolliver,,74,92
367,4,3:25.0,Shooting foul by S. Mejri (drawn by D. Cousins),,74,92
368,4,3:25.0,D. Cousins makes free throw 1 of 2,,75,92
369,4,3:25.0,D. Cousins misses free throw 2 of 2,,75,92
370,4,3:25.0,,H. Barnes enters the game for D. Finney-Smith,75,92
371,4,3:24.0,Offensive rebound by M. Barnes,,75,92
372,4,3:20.0,Turnover by G. Temple (lost ball),,75,92
373,4,3:01.0,,D. Williams misses 2-pt hook shot from 5 ft,75,92
374,4,2:59.0,Defensive rebound by A. Tolliver,,75,92
375,4,2:48.0,D. Cousins makes 2-pt jump shot from 4 ft,,77,92
376,4,2:28.0,,H. Barnes makes 2-pt hook shot from 4 ft (assist by D. Williams),77,94
377,4,2:18.0,T. Lawson misses 2-pt jump shot from 4 ft (block by H. Barnes),,77,94
378,4,2:15.0,,Defensive rebound by S. Mejri,77,94
379,4,2:11.0,,Dallas full timeout,77,94
380,4,2:11.0,,J. Anderson enters the game for H. Barnes,77,94
381,4,2:11.0,,J. Gibson enters the game for S. Mejri,77,94
382,4,2:11.0,,D. Finney-Smith enters the game for W. Matthews,77,94
383,4,2:11.0,,A. Hammons enters the game for D. Williams,77,94
384,4,2:11.0,S. Labissière enters the game for D. Cousins,,77,94
