,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,TORONTO_ACTION,CLEVELAND_SCORE,TORONTO_SCORE
70,1,1:52.0,J. Smith makes 2-pt jump shot from 10 ft,,28,23
71,1,1:44.0,,Personal take foul by I. Shumpert (drawn by D. DeRozan),28,23
72,1,1:44.0,Cleveland full timeout,,28,23
73,1,1:44.0,K. Irving enters the game for J. Smith,,28,23
74,1,1:30.0,,Shooting foul by K. Irving (drawn by J. Valančiūnas),28,23
75,1,1:30.0,,J. Valančiūnas makes free throw 1 of 2,28,24
76,1,1:30.0,D. Liggins enters the game for K. Irving,,28,24
77,1,1:30.0,,J. Valančiūnas makes free throw 2 of 2,28,25
78,1,1:13.0,I. Shumpert makes 2-pt jump shot from 21 ft,,30,25
79,1,0:54.0,,T. Ross misses 2-pt jump shot from 13 ft,30,25
80,1,0:53.0,,Offensive rebound by J. Valančiūnas,30,25
81,1,0:52.0,,J. Valančiūnas misses 2-pt layup from 2 ft,30,25
82,1,0:52.0,Defensive rebound by K. Love,,30,25
83,1,0:42.0,Turnover by D. Liggins (lost ball; steal by D. DeRozan),,30,25
84,1,0:37.0,,Shooting foul by D. Liggins (drawn by D. DeRozan),30,25
85,1,0:37.0,,D. DeRozan makes free throw 1 of 2,30,26
86,1,0:37.0,,L. Nogueira enters the game for J. Valančiūnas,30,26
87,1,0:37.0,,K. Lowry enters the game for C. Joseph,30,26
88,1,0:37.0,,D. DeRozan makes free throw 2 of 2,30,27
89,1,0:16.0,D. Liggins misses 2-pt layup from 1 ft,,30,27
90,1,0:16.0,,Defensive rebound by D. DeRozan,30,27
91,1,0:00.0,,P. Patterson misses 3-pt jump shot from 23 ft,30,27
92,1,0:00.0,,Offensive rebound by Team,30,27
93,2,11:52.0,Personal foul by N. Powell (drawn by I. Shumpert),,30,27
94,2,11:48.0,Turnover by C. Frye (lost ball; steal by L. Nogueira),,30,27
95,2,11:40.0,,K. Lowry misses 2-pt jump shot from 4 ft,30,27
96,2,11:40.0,Defensive rebound by C. Frye,,30,27
97,2,11:17.0,L. James misses 3-pt jump shot from 25 ft,,30,27
98,2,11:15.0,,Defensive rebound by Team,30,27
99,2,11:02.0,,Turnover by L. Nogueira (bad pass; steal by L. James),30,27
100,2,10:55.0,R. Jefferson makes 2-pt layup from 3 ft (assist by I. Shumpert),,32,27
101,2,10:38.0,,T. Ross misses 2-pt jump shot from 15 ft,32,27
102,2,10:37.0,Defensive rebound by D. Liggins,,32,27
103,2,10:26.0,C. Frye misses 3-pt jump shot from 25 ft,,32,27
104,2,10:25.0,,Defensive rebound by P. Patterson,32,27
105,2,10:20.0,,Shooting foul by I. Shumpert (drawn by K. Lowry),32,27
106,2,10:20.0,,K. Lowry makes free throw 1 of 2,32,28
107,2,10:20.0,K. Irving enters the game for D. Liggins,,32,28
108,2,10:20.0,,K. Lowry makes free throw 2 of 2,32,29
109,2,9:58.0,L. James misses 2-pt jump shot from 5 ft,,32,29
110,2,9:58.0,,Defensive rebound by N. Powell,32,29
111,2,9:54.0,,Shooting foul by R. Jefferson (drawn by T. Ross),32,29
112,2,9:54.0,,T. Ross makes free throw 1 of 2,32,30
113,2,9:54.0,,T. Ross makes free throw 2 of 2,32,31
114,2,9:38.0,K. Irving makes 2-pt jump shot from 18 ft (assist by L. James),,34,31
115,2,9:31.0,,Shooting foul by C. Frye (drawn by K. Lowry),34,31
116,2,9:31.0,,K. Lowry makes free throw 1 of 2,34,32
117,2,9:31.0,,K. Lowry misses free throw 2 of 2,34,32
118,2,9:29.0,Defensive rebound by L. James,,34,32
119,2,9:12.0,K. Irving misses 2-pt layup from 3 ft (block by L. Nogueira),,34,32
120,2,9:12.0,Offensive rebound by Team,,34,32
121,2,9:09.0,K. Irving makes 2-pt jump shot from 7 ft (assist by R. Jefferson),,36,32
122,2,8:54.0,,K. Lowry makes 2-pt jump shot from 9 ft,36,34
123,2,8:43.0,C. Frye makes 3-pt jump shot from 27 ft (assist by K. Irving),,39,34
124,2,8:30.0,,K. Lowry makes 3-pt jump shot from 26 ft,39,37
125,2,8:16.0,K. Irving makes 2-pt jump shot from 21 ft,,41,37
126,2,8:05.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by K. Lowry),41,40
127,2,7:53.0,Turnover by K. Irving (lost ball),,41,40
128,2,7:53.0,Official timeout,,41,40
129,2,7:42.0,,Shooting foul by R. Jefferson (drawn by L. Nogueira),41,40
130,2,7:42.0,,L. Nogueira misses free throw 1 of 2,41,40
131,2,7:42.0,,Offensive rebound by Team,41,40
132,2,7:42.0,,L. Nogueira makes free throw 2 of 2,41,41
133,2,7:30.0,Shooting foul by T. Ross (drawn by L. James),,41,41
134,2,7:30.0,L. James makes free throw 1 of 2,,42,41
135,2,7:30.0,K. Love enters the game for R. Jefferson,,42,41
136,2,7:30.0,,D. DeRozan enters the game for N. Powell,42,41
137,2,7:30.0,,D. Carroll enters the game for T. Ross,42,41
138,2,7:30.0,L. James makes free throw 2 of 2,,43,41
139,2,7:18.0,,P. Patterson misses 2-pt layup from 4 ft,43,41
140,2,7:18.0,,Offensive rebound by P. Patterson,43,41
141,2,7:18.0,,P. Patterson misses 2-pt jump shot from 4 ft,43,41
142,2,7:18.0,,Offensive rebound by L. Nogueira,43,41
143,2,7:18.0,,Shooting foul by I. Shumpert (drawn by L. Nogueira),43,41
144,2,7:18.0,,L. Nogueira makes 2-pt layup from 1 ft,43,43
145,2,7:18.0,M. Dunleavy enters the game for I. Shumpert,,43,43
146,2,7:18.0,,L. Nogueira makes free throw 1 of 1,43,44
147,2,6:59.0,K. Love misses 3-pt jump shot from 25 ft,,43,44
148,2,6:59.0,Offensive rebound by C. Frye,,43,44
149,2,6:55.0,C. Frye misses 2-pt jump shot from 5 ft,,43,44
150,2,6:54.0,,Defensive rebound by P. Patterson,43,44
151,2,6:41.0,,Shooting foul by K. Irving (drawn by D. DeRozan),43,44
152,2,6:41.0,,D. DeRozan makes free throw 1 of 2,43,45
153,2,6:41.0,D. Liggins enters the game for K. Irving,,43,45
154,2,6:41.0,T. Thompson enters the game for C. Frye,,43,45
155,2,6:41.0,,J. Valančiūnas enters the game for L. Nogueira,43,45
156,2,6:41.0,,D. DeRozan makes free throw 2 of 2,43,46
157,2,6:27.0,M. Dunleavy misses 2-pt layup from 3 ft,,43,46
158,2,6:27.0,Offensive rebound by T. Thompson,,43,46
159,2,6:26.0,T. Thompson misses 2-pt layup from 3 ft,,43,46
160,2,6:25.0,Offensive rebound by D. Liggins,,43,46
161,2,6:23.0,Shooting foul by D. Carroll (drawn by D. Liggins),,43,46
162,2,6:23.0,D. Liggins makes free throw 1 of 2,,44,46
163,2,6:23.0,D. Liggins misses free throw 2 of 2,,44,46
164,2,6:21.0,,Defensive rebound by J. Valančiūnas,44,46
165,2,6:04.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by D. DeRozan),44,49
166,2,5:44.0,Personal foul by P. Patterson (drawn by D. Liggins),,44,49
167,2,5:44.0,,Toronto full timeout,44,49
168,2,5:30.0,L. James makes 2-pt jump shot from 17 ft,,46,49
169,2,5:12.0,,D. DeRozan misses 3-pt jump shot from 23 ft,46,49
170,2,5:11.0,Defensive rebound by D. Liggins,,46,49
171,2,4:59.0,M. Dunleavy misses 2-pt layup from 3 ft,,46,49
172,2,4:59.0,,Defensive rebound by J. Valančiūnas,46,49
173,2,4:54.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by K. Lowry),46,52
174,2,4:54.0,,Shooting foul by D. Liggins (drawn by D. Carroll),46,52
175,2,4:54.0,,D. Carroll misses free throw 1 of 1,46,52
176,2,4:54.0,,P. Siakam enters the game for P. Patterson,46,52
177,2,4:53.0,Defensive rebound by K. Love,,46,52
178,2,4:39.0,L. James makes 2-pt jump shot from 5 ft,,48,52
179,2,4:19.0,,D. Carroll makes 2-pt jump shot from 6 ft (assist by J. Valančiūnas),48,54
180,2,4:10.0,Personal foul by P. Siakam (drawn by K. Love),,48,54
181,2,4:10.0,K. Love makes free throw 1 of 2,,49,54
182,2,4:10.0,K. Love makes free throw 2 of 2,,50,54
183,2,3:52.0,,K. Lowry misses 3-pt jump shot from 26 ft,50,54
184,2,3:52.0,Defensive rebound by T. Thompson,,50,54
185,2,3:47.0,L. James makes 2-pt jump shot from 2 ft,,52,54
186,2,3:47.0,Shooting foul by J. Valančiūnas (drawn by L. James),,52,54
187,2,3:47.0,L. James makes free throw 1 of 1,,53,54
188,2,3:24.0,,D. DeRozan makes 2-pt jump shot from 13 ft,53,56
189,2,3:10.0,Turnover by T. Thompson (3 sec),,53,56
190,2,2:58.0,,D. Carroll misses 3-pt jump shot from 25 ft,53,56
191,2,2:57.0,Defensive rebound by K. Love,,53,56
192,2,2:46.0,Shooting foul by K. Lowry (drawn by K. Love),,53,56
193,2,2:46.0,Cleveland full timeout,,53,56
194,2,2:46.0,K. Love makes free throw 1 of 2,,54,56
195,2,2:46.0,K. Love makes free throw 2 of 2,,55,56
196,2,2:31.0,,D. DeRozan misses 2-pt jump shot from 12 ft,55,56
197,2,2:31.0,Defensive rebound by T. Thompson,,55,56
198,2,2:13.0,Def 3 sec tech foul by J. Valančiūnas,,55,56
199,2,2:13.0,L. James makes technical free throw,,56,56
200,2,2:00.0,L. James misses 2-pt jump shot from 8 ft,,56,56
201,2,1:58.0,Offensive rebound by Team,,56,56
202,2,1:58.0,Turnover by Team (shot clock),,56,56
203,2,1:58.0,,P. Patterson enters the game for P. Siakam,56,56
204,2,1:36.0,,K. Lowry misses 2-pt jump shot from 4 ft,56,56
205,2,1:36.0,Defensive rebound by K. Love,,56,56
206,2,1:27.0,K. Love makes 3-pt jump shot from 24 ft (assist by M. Dunleavy),,59,56
207,2,1:16.0,,D. Carroll makes 2-pt layup from 1 ft (assist by D. DeRozan),59,58
208,2,1:16.0,,Shooting foul by T. Thompson (drawn by D. Carroll),59,58
209,2,1:16.0,,D. Carroll makes free throw 1 of 1,59,59
210,2,1:08.0,L. James misses 3-pt jump shot from 25 ft,,59,59
211,2,1:08.0,,Defensive rebound by J. Valančiūnas,59,59
212,2,1:00.0,,Personal foul by K. Love (drawn by P. Patterson),59,59
213,2,1:00.0,,P. Patterson makes free throw 1 of 2,59,60
214,2,1:00.0,R. Jefferson enters the game for K. Love,,59,60
215,2,1:00.0,,P. Patterson makes free throw 2 of 2,59,61
216,2,0:51.0,Personal foul by D. Carroll (drawn by L. James),,59,61
217,2,0:51.0,L. James makes free throw 1 of 2,,60,61
218,2,0:51.0,L. James makes free throw 2 of 2,,61,61
219,2,0:31.0,,D. DeRozan misses 2-pt jump shot from 20 ft,61,61
220,2,0:31.0,Defensive rebound by T. Thompson,,61,61
221,2,0:12.0,Personal foul by D. DeRozan (drawn by D. Liggins),,61,61
222,2,0:12.0,D. Liggins makes free throw 1 of 2,,62,61
223,2,0:12.0,D. Liggins misses free throw 2 of 2,,62,61
224,2,0:11.0,,Defensive rebound by J. Valančiūnas,62,61
225,2,0:08.0,,Toronto full timeout,62,61
226,2,0:04.0,,K. Lowry misses 3-pt jump shot from 27 ft,62,61
227,2,0:03.0,,Offensive rebound by P. Patterson,62,61
228,2,0:01.0,,P. Patterson misses 2-pt layup from 1 ft,62,61
229,2,0:01.0,Defensive rebound by T. Thompson,,62,61
230,3,11:46.0,K. Love misses 2-pt jump shot from 19 ft,,62,61
231,3,11:45.0,Offensive rebound by D. Liggins,,62,61
232,3,11:40.0,L. James makes 2-pt dunk at rim (assist by D. Liggins),,64,61
233,3,11:18.0,,D. DeRozan misses 2-pt jump shot from 20 ft,64,61
234,3,11:17.0,,Offensive rebound by J. Valančiūnas,64,61
235,3,11:16.0,,J. Valančiūnas misses 2-pt layup from 2 ft,64,61
236,3,11:16.0,Defensive rebound by T. Thompson,,64,61
237,3,11:07.0,K. Love misses 3-pt jump shot from 23 ft,,64,61
238,3,11:07.0,,Defensive rebound by J. Valančiūnas,64,61
239,3,10:46.0,,Personal block foul by D. Liggins (drawn by K. Lowry),64,61
240,3,10:38.0,,D. DeRozan misses 2-pt layup from 4 ft (block by T. Thompson),64,61
241,3,10:37.0,Defensive rebound by T. Thompson,,64,61
242,3,10:31.0,K. Love misses 2-pt jump shot from 21 ft,,64,61
243,3,10:30.0,Offensive rebound by T. Thompson,,64,61
244,3,10:15.0,K. Irving makes 2-pt jump shot from 12 ft,,66,61
245,3,9:59.0,,D. DeRozan misses 2-pt jump shot from 21 ft,66,61
246,3,9:59.0,Defensive rebound by K. Love,,66,61
247,3,9:52.0,L. James makes 2-pt layup from 3 ft,,68,61
248,3,9:52.0,,Toronto full timeout,68,61
249,3,9:41.0,,P. Siakam misses 2-pt dunk at rim,68,61
250,3,9:40.0,Defensive rebound by Team,,68,61
251,3,9:24.0,Turnover by L. James (inbound),,68,61
252,3,9:09.0,,D. DeRozan makes 2-pt jump shot from 8 ft,68,63
253,3,8:43.0,Turnover by K. Irving (bad pass),,68,63
254,3,8:34.0,,D. DeRozan makes 2-pt jump shot from 19 ft,68,65
255,3,8:15.0,L. James makes 3-pt jump shot from 22 ft (assist by K. Irving),,71,65
256,3,7:59.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft (assist by D. DeRozan),71,67
257,3,7:46.0,K. Irving makes 2-pt layup from 5 ft,,73,67
258,3,7:24.0,,D. Carroll misses 2-pt jump shot from 8 ft,73,67
259,3,7:24.0,,Offensive rebound by P. Siakam,73,67
260,3,7:20.0,,P. Siakam makes 2-pt jump shot from 5 ft,73,69
261,3,7:02.0,K. Irving makes 2-pt jump shot from 10 ft,,75,69
262,3,6:39.0,,J. Valančiūnas misses 2-pt jump shot from 13 ft,75,69
263,3,6:38.0,Defensive rebound by K. Love,,75,69
264,3,6:32.0,K. Irving misses 3-pt jump shot from 25 ft,,75,69
265,3,6:32.0,,Defensive rebound by Team,75,69
266,3,6:09.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by P. Siakam),75,72
267,3,5:42.0,T. Thompson makes 2-pt jump shot from 14 ft,,77,72
268,3,5:23.0,,P. Siakam misses 2-pt jump shot from 21 ft,77,72
269,3,5:23.0,Defensive rebound by D. Liggins,,77,72
270,3,5:18.0,L. James makes 2-pt layup from 1 ft (assist by K. Irving),,79,72
271,3,4:56.0,,K. Lowry misses 3-pt jump shot from 26 ft,79,72
272,3,4:56.0,Defensive rebound by T. Thompson,,79,72
273,3,4:48.0,L. James misses 2-pt jump shot from 5 ft,,79,72
274,3,4:48.0,Offensive rebound by L. James,,79,72
275,3,4:45.0,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),,82,72
276,3,4:43.0,,Toronto full timeout,82,72
277,3,4:43.0,,L. Nogueira enters the game for P. Siakam,82,72
278,3,4:43.0,,P. Patterson enters the game for J. Valančiūnas,82,72
279,3,4:22.0,,P. Patterson misses 3-pt jump shot from 24 ft,82,72
280,3,4:21.0,,Offensive rebound by P. Patterson,82,72
281,3,4:08.0,,P. Patterson misses 3-pt jump shot from 24 ft,82,72
282,3,4:08.0,Defensive rebound by T. Thompson,,82,72
283,3,3:55.0,L. James misses 3-pt jump shot from 26 ft,,82,72
284,3,3:55.0,,Defensive rebound by P. Patterson,82,72
285,3,3:45.0,,K. Lowry misses 3-pt jump shot from 25 ft,82,72
286,3,3:45.0,Defensive rebound by K. Love,,82,72
287,3,3:35.0,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),,85,72
288,3,3:17.0,,P. Patterson misses 2-pt jump shot from 9 ft,85,72
289,3,3:17.0,Defensive rebound by T. Thompson,,85,72
290,3,3:10.0,L. James misses 2-pt layup from 1 ft,,85,72
291,3,3:10.0,Offensive rebound by T. Thompson,,85,72
292,3,3:08.0,T. Thompson misses 2-pt layup from 1 ft,,85,72
293,3,3:08.0,,Defensive rebound by L. Nogueira,85,72
294,3,2:59.0,,D. DeRozan makes 2-pt jump shot from 12 ft (assist by K. Lowry),85,74
295,3,2:59.0,Cleveland full timeout,,85,74
296,3,2:59.0,,T. Ross enters the game for D. Carroll,85,74
297,3,2:59.0,,C. Joseph enters the game for K. Lowry,85,74
298,3,2:59.0,C. Frye enters the game for L. James,,85,74
299,3,2:59.0,R. Jefferson enters the game for T. Thompson,,85,74
300,3,2:37.0,K. Irving misses 2-pt jump shot from 4 ft,,85,74
301,3,2:36.0,,Defensive rebound by L. Nogueira,85,74
302,3,2:28.0,,Shooting foul by R. Jefferson (drawn by D. DeRozan),85,74
303,3,2:28.0,,D. DeRozan makes free throw 1 of 2,85,75
304,3,2:28.0,,D. DeRozan makes free throw 2 of 2,85,76
305,3,2:13.0,K. Irving misses 2-pt jump shot from 6 ft,,85,76
306,3,2:12.0,,Defensive rebound by D. DeRozan,85,76
307,3,2:02.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by D. DeRozan),85,79
308,3,1:35.0,Turnover by K. Love (bad pass; steal by C. Joseph),,85,79
309,3,1:30.0,,C. Joseph misses 2-pt layup from 3 ft,85,79
310,3,1:30.0,Defensive rebound by C. Frye,,85,79
311,3,1:20.0,D. Liggins makes 3-pt jump shot from 24 ft (assist by C. Frye),,88,79
312,3,1:02.0,,L. Nogueira makes 2-pt dunk at rim (assist by C. Joseph),88,81
313,3,0:46.0,Shooting foul by C. Joseph (drawn by K. Irving),,88,81
314,3,0:46.0,K. Irving makes free throw 1 of 2,,89,81
315,3,0:46.0,I. Shumpert enters the game for D. Liggins,,89,81
316,3,0:46.0,K. Irving makes free throw 2 of 2,,90,81
317,3,0:35.0,,D. DeRozan misses 2-pt jump shot from 18 ft,90,81
318,3,0:34.0,Defensive rebound by K. Love,,90,81
319,3,0:12.0,C. Frye misses 3-pt jump shot from 26 ft,,90,81
320,3,0:11.0,Offensive rebound by K. Irving,,90,81
321,3,0:09.0,Cleveland full timeout,,90,81
322,3,0:01.0,K. Irving misses 3-pt jump shot from 26 ft,,90,81
323,3,0:00.0,Offensive rebound by K. Love,,90,81
324,3,0:00.0,K. Love misses 2-pt layup from 2 ft (block by T. Ross),,90,81
325,3,0:00.0,Offensive rebound by Team,,90,81
326,4,11:49.0,,T. Ross misses 3-pt jump shot from 24 ft,90,81
327,4,11:49.0,Defensive rebound by L. James,,90,81
328,4,11:32.0,C. Frye makes 2-pt jump shot from 18 ft (assist by K. Irving),,92,81
329,4,11:09.0,,C. Joseph makes 2-pt jump shot from 19 ft,92,83
330,4,10:52.0,K. Irving misses 3-pt jump shot from 25 ft,,92,83
331,4,10:52.0,,Defensive rebound by K. Lowry,92,83
332,4,10:42.0,,T. Ross makes 3-pt jump shot from 23 ft (assist by K. Lowry),92,86
333,4,10:22.0,R. Jefferson misses 2-pt jump shot from 8 ft (block by T. Ross),,92,86
334,4,10:21.0,Offensive rebound by Team,,92,86
335,4,10:21.0,Turnover by R. Jefferson (kicked ball),,92,86
336,4,10:06.0,,P. Patterson misses 3-pt jump shot from 25 ft,92,86
337,4,10:04.0,Defensive rebound by K. Irving,,92,86
338,4,9:58.0,Shooting foul by K. Lowry (drawn by C. Frye),,92,86
339,4,9:58.0,C. Frye makes free throw 1 of 2,,93,86
340,4,9:58.0,C. Frye makes free throw 2 of 2,,94,86
341,4,9:44.0,,Turnover by K. Lowry (bad pass; steal by R. Jefferson),94,86
342,4,9:31.0,C. Frye misses 3-pt jump shot from 24 ft,,94,86
343,4,9:31.0,,Defensive rebound by P. Patterson,94,86
344,4,9:21.0,,T. Ross makes 3-pt jump shot from 24 ft,94,89
345,4,8:59.0,C. Frye makes 3-pt jump shot from 24 ft (assist by L. James),,97,89
346,4,8:40.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by K. Lowry),97,92
347,4,8:13.0,R. Jefferson makes 3-pt jump shot from 26 ft (assist by C. Frye),,100,92
348,4,7:58.0,,Personal foul by I. Shumpert (drawn by K. Lowry),100,92
349,4,7:58.0,Official timeout,,100,92
350,4,7:58.0,,D. Carroll enters the game for L. Nogueira,100,92
351,4,7:47.0,,K. Lowry misses 3-pt jump shot from 27 ft,100,92
352,4,7:44.0,Defensive rebound by Team,,100,92
353,4,7:26.0,Shooting foul by T. Ross (drawn by L. James),,100,92
354,4,7:26.0,L. James misses free throw 1 of 2,,100,92
355,4,7:26.0,Offensive rebound by Team,,100,92
356,4,7:26.0,L. James makes free throw 2 of 2,,101,92
357,4,7:04.0,,P. Patterson misses 2-pt layup from 4 ft,101,92
358,4,7:02.0,,Offensive rebound by Team,101,92
359,4,7:02.0,K. Love enters the game for R. Jefferson,,101,92
360,4,7:02.0,,D. DeRozan enters the game for C. Joseph,101,92
361,4,7:02.0,,Offensive foul by P. Patterson (drawn by I. Shumpert),101,92
362,4,7:02.0,,Turnover by P. Patterson (offensive foul),101,92
363,4,6:53.0,L. James makes 2-pt layup from 2 ft,,103,92
364,4,6:53.0,Shooting foul by T. Ross (drawn by L. James),,103,92
365,4,6:53.0,L. James makes free throw 1 of 1,,104,92
366,4,6:35.0,,D. DeRozan misses 2-pt jump shot from 22 ft,104,92
367,4,6:35.0,Defensive rebound by C. Frye,,104,92
368,4,6:24.0,L. James misses 2-pt jump shot from 16 ft,,104,92
369,4,6:23.0,Offensive rebound by K. Love,,104,92
370,4,6:14.0,Personal foul by D. Carroll (drawn by I. Shumpert),,104,92
371,4,6:09.0,K. Irving misses 2-pt layup from 3 ft (block by T. Ross),,104,92
372,4,6:09.0,Offensive rebound by Team,,104,92
373,4,6:07.0,K. Love misses 3-pt jump shot from 24 ft (block by T. Ross),,104,92
374,4,6:07.0,Offensive rebound by Team,,104,92
375,4,6:00.0,L. James misses 2-pt jump shot from 21 ft,,104,92
376,4,5:59.0,,Defensive rebound by D. DeRozan,104,92
377,4,5:55.0,,Offensive foul by P. Patterson (drawn by I. Shumpert),104,92
378,4,5:55.0,,Turnover by P. Patterson (offensive foul),104,92
379,4,5:55.0,,Toronto full timeout,104,92
380,4,5:41.0,L. James makes 3-pt jump shot from 26 ft,,107,92
381,4,5:23.0,,T. Ross misses 3-pt jump shot from 27 ft,107,92
382,4,5:23.0,Defensive rebound by L. James,,107,92
383,4,5:11.0,Turnover by K. Love (lost ball; steal by D. DeRozan),,107,92
384,4,5:07.0,,Shooting foul by L. James (drawn by P. Patterson),107,92
385,4,5:07.0,,P. Patterson makes free throw 1 of 2,107,93
386,4,5:07.0,,P. Patterson misses free throw 2 of 2,107,93
387,4,5:05.0,Defensive rebound by C. Frye,,107,93
388,4,4:44.0,L. James misses 2-pt hook shot from 6 ft,,107,93
389,4,4:43.0,,Defensive rebound by P. Patterson,107,93
