,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MILWAUKEE_ACTION,NEW YORK_SCORE,MILWAUKEE_SCORE
22,1,8:07.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by C. Anthony),,5,11
23,1,7:57.0,,Shooting foul by C. Lee (drawn by M. Brogdon),5,11
24,1,7:57.0,,M. Brogdon makes free throw 1 of 2,5,12
25,1,7:57.0,,M. Brogdon makes free throw 2 of 2,5,13
26,1,7:45.0,W. Hernangómez makes 2-pt layup from 1 ft (assist by C. Lee),,7,13
27,1,7:35.0,,M. Brogdon misses 3-pt jump shot from 27 ft,7,13
28,1,7:33.0,Defensive rebound by C. Lee,,7,13
29,1,7:28.0,,Offensive charge foul by W. Hernangómez (drawn by K. Middleton),7,13
30,1,7:28.0,Turnover by W. Hernangómez (offensive foul),,7,13
31,1,7:06.0,,T. Snell misses 2-pt jump shot from 18 ft,7,13
32,1,7:04.0,,Offensive rebound by G. Antetokounmpo,7,13
33,1,7:03.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,7,15
34,1,6:53.0,W. Hernangómez makes 2-pt layup from 1 ft (assist by D. Rose),,9,15
35,1,6:27.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,9,17
36,1,6:21.0,,Violation by T. Maker (def goaltending),9,17
37,1,6:21.0,D. Rose makes 2-pt layup from 1 ft,,11,17
38,1,6:05.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),11,19
39,1,5:52.0,Def 3 sec tech foul by T. Maker,,11,19
40,1,5:52.0,C. Anthony makes technical free throw,,12,19
41,1,5:52.0,L. Thomas enters the game for K. Porziņģis,,12,19
42,1,5:41.0,C. Anthony misses 2-pt jump shot from 17 ft (block by K. Middleton),,12,19
43,1,5:39.0,,Defensive rebound by K. Middleton,12,19
44,1,5:36.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),12,21
45,1,5:18.0,W. Hernangómez makes 2-pt hook shot from 7 ft (assist by D. Rose),,14,21
46,1,5:08.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),14,24
47,1,4:54.0,W. Hernangómez misses 2-pt hook shot from 4 ft,,14,24
48,1,4:53.0,Offensive rebound by C. Anthony,,14,24
49,1,4:53.0,C. Anthony misses 2-pt layup at rim,,14,24
50,1,4:52.0,Offensive rebound by C. Anthony,,14,24
51,1,4:52.0,C. Anthony makes 2-pt layup at rim,,16,24
52,1,4:32.0,,Personal block foul by W. Hernangómez (drawn by T. Maker),16,24
53,1,4:32.0,,M. Dellavedova enters the game for M. Brogdon,16,24
54,1,4:32.0,,G. Monroe enters the game for T. Maker,16,24
55,1,4:32.0,K. O'Quinn enters the game for W. Hernangómez,,16,24
56,1,4:28.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Monroe),16,27
57,1,4:17.0,C. Anthony makes 2-pt jump shot from 11 ft,,18,27
58,1,4:17.0,Shooting foul by K. Middleton (drawn by C. Anthony),,18,27
59,1,4:17.0,C. Anthony makes free throw 1 of 1,,19,27
60,1,4:01.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by K. O'Quinn),19,27
61,1,3:59.0,Defensive rebound by Team,,19,27
62,1,3:47.0,C. Anthony makes 2-pt jump shot from 14 ft,,21,27
63,1,3:47.0,Shooting foul by T. Snell (drawn by C. Anthony),,21,27
64,1,3:47.0,C. Anthony misses free throw 1 of 1,,21,27
65,1,3:45.0,,Defensive rebound by G. Antetokounmpo,21,27
66,1,3:29.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,21,27
67,1,3:28.0,Defensive rebound by K. O'Quinn,,21,27
68,1,3:17.0,C. Lee misses 2-pt jump shot from 13 ft,,21,27
69,1,3:15.0,Offensive rebound by L. Thomas,,21,27
70,1,3:15.0,L. Thomas misses 2-pt layup from 3 ft,,21,27
71,1,3:15.0,,Defensive rebound by Team,21,27
72,1,3:15.0,J. Holiday enters the game for C. Lee,,21,27
73,1,3:05.0,,Turnover by M. Dellavedova (bad pass; steal by C. Anthony),21,27
74,1,2:50.0,D. Rose makes 2-pt layup from 5 ft,,23,27
75,1,2:49.0,,Milwaukee full timeout,23,27
76,1,2:49.0,,J. Terry enters the game for K. Middleton,23,27
77,1,2:31.0,,G. Monroe misses 2-pt jump shot from 4 ft (block by K. O'Quinn),23,27
78,1,2:28.0,Defensive rebound by L. Thomas,,23,27
79,1,2:07.0,K. O'Quinn makes 2-pt layup at rim (assist by C. Anthony),,25,27
80,1,1:55.0,,Turnover by T. Snell (bad pass; steal by J. Holiday),25,27
81,1,1:43.0,C. Anthony misses 2-pt jump shot from 17 ft,,25,27
82,1,1:42.0,,Defensive rebound by J. Terry,25,27
83,1,1:30.0,,Shooting foul by K. O'Quinn (drawn by G. Monroe),25,27
84,1,1:30.0,,G. Monroe makes free throw 1 of 2,25,28
85,1,1:30.0,R. Baker enters the game for D. Rose,,25,28
86,1,1:30.0,,G. Monroe makes free throw 2 of 2,25,29
87,1,1:15.0,Turnover by L. Thomas (bad pass; steal by T. Snell),,25,29
88,1,1:03.0,,Shooting foul by K. O'Quinn (drawn by G. Monroe),25,29
89,1,1:03.0,,G. Monroe misses free throw 1 of 2,25,29
90,1,1:03.0,,Offensive rebound by Team,25,29
91,1,1:03.0,,G. Monroe makes free throw 2 of 2,25,30
92,1,0:49.0,R. Baker makes 3-pt jump shot from 26 ft (assist by J. Holiday),,28,30
93,1,0:36.0,,J. Terry misses 2-pt layup from 1 ft,28,30
94,1,0:35.0,,Offensive rebound by G. Monroe,28,30
95,1,0:34.0,,G. Monroe makes 2-pt layup from 2 ft,28,32
96,1,0:18.0,R. Baker makes 2-pt layup from 1 ft (assist by K. O'Quinn),,30,32
97,1,0:01.0,,J. Terry misses 3-pt jump shot from 23 ft,30,32
98,1,0:00.0,,Offensive rebound by G. Monroe,30,32
99,1,0:00.0,,G. Monroe misses 2-pt layup from 1 ft,30,32
100,1,0:00.0,,Offensive rebound by Team,30,32
101,2,11:41.0,,Turnover by M. Dellavedova (bad pass),30,32
102,2,11:30.0,K. Porziņģis misses 2-pt jump shot from 16 ft,,30,32
103,2,11:28.0,,Defensive rebound by M. Dellavedova,30,32
104,2,11:10.0,,K. Middleton makes 2-pt jump shot from 20 ft (assist by G. Monroe),30,34
105,2,10:49.0,L. Thomas misses 2-pt jump shot from 16 ft,,30,34
106,2,10:48.0,,Defensive rebound by J. Terry,30,34
107,2,10:35.0,,K. Middleton makes 2-pt layup from 1 ft (assist by M. Dellavedova),30,36
108,2,10:18.0,Shooting block foul by G. Monroe (drawn by L. Thomas),,30,36
109,2,10:18.0,L. Thomas makes free throw 1 of 2,,31,36
110,2,10:18.0,L. Thomas makes free throw 2 of 2,,32,36
111,2,10:02.0,,Shooting foul by M. Kuzminskas (drawn by M. Teletović),32,36
112,2,10:02.0,,M. Teletović makes free throw 1 of 2,32,37
113,2,10:02.0,,M. Teletović misses free throw 2 of 2,32,37
114,2,10:00.0,Defensive rebound by L. Thomas,,32,37
115,2,9:50.0,L. Thomas misses 2-pt jump shot from 17 ft,,32,37
116,2,9:49.0,,Defensive rebound by J. Terry,32,37
117,2,9:33.0,,M. Teletović makes 2-pt jump shot from 17 ft (assist by M. Dellavedova),32,39
118,2,9:18.0,R. Baker misses 3-pt jump shot from 25 ft,,32,39
119,2,9:17.0,,Defensive rebound by J. Terry,32,39
120,2,9:02.0,C. Lee enters the game for J. Holiday,,32,39
121,2,8:57.0,,K. Middleton misses 3-pt jump shot from 26 ft,32,39
122,2,8:56.0,Defensive rebound by Team,,32,39
123,2,8:55.0,Official timeout,,32,39
124,2,8:41.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,32,39
125,2,8:40.0,Offensive rebound by R. Baker,,32,39
126,2,8:29.0,M. Kuzminskas misses 3-pt jump shot from 28 ft,,32,39
127,2,8:28.0,,Defensive rebound by M. Dellavedova,32,39
128,2,8:11.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by M. Teletović),32,42
129,2,7:51.0,K. Porziņģis makes 2-pt jump shot from 3 ft (assist by R. Baker),,34,42
130,2,7:32.0,,Turnover by G. Monroe (bad pass),34,42
131,2,7:32.0,,S. Hawes enters the game for G. Monroe,34,42
132,2,7:32.0,D. Rose enters the game for R. Baker,,34,42
133,2,7:32.0,W. Hernangómez enters the game for M. Kuzminskas,,34,42
134,2,7:15.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by C. Lee),,37,42
135,2,7:00.0,,M. Dellavedova misses 2-pt jump shot from 9 ft,37,42
136,2,6:57.0,,Offensive rebound by S. Hawes,37,42
137,2,6:47.0,,J. Terry makes 2-pt layup at rim,37,44
138,2,6:31.0,W. Hernangómez makes 2-pt hook shot from 1 ft (assist by K. Porziņģis),,39,44
139,2,6:19.0,,J. Terry misses 3-pt jump shot from 24 ft,39,44
140,2,6:18.0,Defensive rebound by W. Hernangómez,,39,44
141,2,6:10.0,D. Rose makes 2-pt jump shot from 11 ft,,41,44
142,2,6:10.0,,Loose ball foul by K. Middleton (drawn by D. Rose),41,44
143,2,6:10.0,W. Hernangómez misses free throw 1 of 1,,41,44
144,2,6:10.0,,M. Brogdon enters the game for M. Dellavedova,41,44
145,2,6:10.0,C. Anthony enters the game for L. Thomas,,41,44
146,2,6:09.0,,Defensive rebound by K. Middleton,41,44
147,2,5:44.0,,J. Terry makes 2-pt layup from 1 ft (assist by S. Hawes),41,46
148,2,5:27.0,W. Hernangómez makes 2-pt jump shot from 17 ft,,43,46
149,2,5:11.0,,Turnover by S. Hawes (bad pass),43,46
150,2,5:11.0,,Milwaukee full timeout,43,46
151,2,5:11.0,,T. Snell enters the game for K. Middleton,43,46
152,2,5:11.0,,G. Antetokounmpo enters the game for M. Teletović,43,46
153,2,5:00.0,Turnover by W. Hernangómez (bad pass),,43,46
154,2,4:52.0,,M. Brogdon misses 3-pt jump shot from 27 ft,43,46
155,2,4:51.0,Defensive rebound by C. Lee,,43,46
156,2,4:28.0,K. Porziņģis misses 2-pt jump shot from 15 ft,,43,46
157,2,4:26.0,Offensive rebound by K. Porziņģis,,43,46
158,2,4:25.0,K. Porziņģis misses 2-pt layup from 3 ft,,43,46
159,2,4:23.0,,Defensive rebound by T. Snell,43,46
160,2,4:02.0,,S. Hawes misses 3-pt jump shot from 28 ft,43,46
161,2,4:01.0,Defensive rebound by K. Porziņģis,,43,46
162,2,3:50.0,C. Lee makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),,46,46
163,2,3:24.0,,G. Antetokounmpo misses 2-pt hook shot from 6 ft,46,46
164,2,3:23.0,Defensive rebound by K. Porziņģis,,46,46
165,2,3:15.0,D. Rose misses 2-pt jump shot from 7 ft,,46,46
166,2,3:14.0,Offensive rebound by W. Hernangómez,,46,46
167,2,3:14.0,W. Hernangómez makes 2-pt dunk at rim,,48,46
168,2,2:59.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by M. Brogdon),48,49
169,2,2:51.0,C. Anthony makes 2-pt layup at rim (assist by D. Rose),,50,49
170,2,2:35.0,,Turnover by M. Brogdon (bad pass; steal by W. Hernangómez),50,49
171,2,2:26.0,D. Rose misses 2-pt layup from 1 ft,,50,49
172,2,2:26.0,Offensive rebound by W. Hernangómez,,50,49
173,2,2:26.0,Shooting foul by M. Brogdon (drawn by W. Hernangómez),,50,49
174,2,2:26.0,New York full timeout,,50,49
175,2,2:26.0,W. Hernangómez makes free throw 1 of 2,,51,49
176,2,2:26.0,W. Hernangómez misses free throw 2 of 2,,51,49
177,2,2:24.0,,Defensive rebound by T. Snell,51,49
178,2,2:11.0,,M. Brogdon misses 2-pt layup from 3 ft,51,49
179,2,2:10.0,,Offensive rebound by G. Antetokounmpo,51,49
180,2,2:10.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,51,49
181,2,2:08.0,Defensive rebound by D. Rose,,51,49
182,2,1:44.0,Turnover by Team (shot clock),,51,49
183,2,1:26.0,,T. Snell misses 2-pt layup from 1 ft,51,49
184,2,1:25.0,,Offensive rebound by T. Snell,51,49
185,2,1:23.0,,T. Snell misses 2-pt jump shot from 7 ft,51,49
186,2,1:23.0,,Offensive rebound by Team,51,49
187,2,1:20.0,,G. Antetokounmpo misses 3-pt jump shot from 28 ft,51,49
188,2,1:19.0,Defensive rebound by C. Anthony,,51,49
189,2,1:09.0,C. Lee makes 3-pt jump shot from 24 ft (assist by W. Hernangómez),,54,49
190,2,0:52.0,,S. Hawes makes 2-pt layup from 1 ft (assist by M. Brogdon),54,51
191,2,0:42.0,K. Porziņģis makes 2-pt jump shot from 13 ft (assist by D. Rose),,56,51
192,2,0:40.0,,Shooting foul by K. Porziņģis (drawn by G. Antetokounmpo),56,51
193,2,0:40.0,,G. Antetokounmpo makes free throw 1 of 2,56,52
194,2,0:40.0,,G. Antetokounmpo makes free throw 2 of 2,56,53
195,2,0:34.0,Personal block foul by G. Antetokounmpo (drawn by D. Rose),,56,53
196,2,0:34.0,New York full timeout,,56,53
197,2,0:29.0,K. Porziņģis misses 3-pt jump shot from 29 ft,,56,53
198,2,0:27.0,,Defensive rebound by S. Hawes,56,53
199,2,0:07.0,,M. Brogdon misses 2-pt jump shot from 6 ft,56,53
200,2,0:05.0,,Offensive rebound by M. Brogdon,56,53
201,2,0:05.0,,M. Brogdon makes 2-pt layup from 1 ft,56,55
202,2,0:00.0,C. Anthony misses 3-pt jump shot from 26 ft,,56,55
203,2,0:00.0,Offensive rebound by Team,,56,55
204,3,11:51.0,,T. Maker misses 2-pt dunk at rim (block by K. Porziņģis),56,55
205,3,11:48.0,Defensive rebound by W. Hernangómez,,56,55
206,3,11:31.0,W. Hernangómez misses 2-pt layup from 2 ft,,56,55
207,3,11:30.0,,Defensive rebound by T. Maker,56,55
208,3,11:23.0,,G. Antetokounmpo misses 2-pt jump shot from 11 ft,56,55
209,3,11:21.0,Defensive rebound by W. Hernangómez,,56,55
210,3,11:13.0,D. Rose makes 2-pt layup from 1 ft,,58,55
211,3,10:58.0,,G. Antetokounmpo makes 2-pt hook shot from 6 ft,58,57
212,3,10:43.0,C. Anthony makes 3-pt jump shot from 26 ft (assist by C. Lee),,61,57
213,3,10:24.0,,T. Maker misses 3-pt jump shot from 24 ft,61,57
214,3,10:23.0,Defensive rebound by K. Porziņģis,,61,57
215,3,10:13.0,W. Hernangómez misses 2-pt jump shot from 17 ft,,61,57
216,3,10:11.0,,Defensive rebound by T. Snell,61,57
217,3,10:00.0,,G. Antetokounmpo misses 2-pt hook shot from 4 ft,61,57
218,3,10:00.0,Defensive rebound by Team,,61,57
219,3,10:00.0,,Loose ball foul by T. Maker (drawn by W. Hernangómez),61,57
220,3,9:41.0,C. Lee misses 2-pt jump shot from 7 ft,,61,57
221,3,9:40.0,,Defensive rebound by Team,61,57
222,3,9:28.0,,M. Brogdon misses 2-pt jump shot from 3 ft,61,57
223,3,9:27.0,Defensive rebound by K. Porziņģis,,61,57
224,3,9:09.0,Offensive foul by W. Hernangómez (drawn by T. Maker),,61,57
225,3,9:09.0,Turnover by W. Hernangómez (offensive foul),,61,57
226,3,8:43.0,,M. Brogdon misses 2-pt jump shot from 20 ft,61,57
227,3,8:42.0,,Offensive rebound by G. Antetokounmpo,61,57
228,3,8:40.0,,G. Antetokounmpo misses 2-pt jump shot from 3 ft,61,57
229,3,8:38.0,,Offensive rebound by T. Maker,61,57
230,3,8:36.0,,T. Maker misses 2-pt layup from 2 ft,61,57
231,3,8:35.0,Defensive rebound by W. Hernangómez,,61,57
232,3,8:26.0,Turnover by W. Hernangómez (bad pass; steal by M. Brogdon),,61,57
233,3,8:17.0,,G. Antetokounmpo misses 2-pt hook shot from 5 ft,61,57
234,3,8:15.0,Defensive rebound by K. Porziņģis,,61,57
235,3,8:07.0,Turnover by C. Anthony (bad pass),,61,57
236,3,8:07.0,,G. Monroe enters the game for T. Maker,61,57
237,3,7:43.0,,T. Snell misses 3-pt jump shot from 26 ft,61,57
238,3,7:42.0,Defensive rebound by K. Porziņģis,,61,57
239,3,7:19.0,D. Rose makes 2-pt jump shot from 15 ft,,63,57
240,3,7:05.0,,G. Monroe misses 2-pt layup at rim,63,57
241,3,7:03.0,Defensive rebound by W. Hernangómez,,63,57
242,3,6:53.0,D. Rose makes 2-pt jump shot from 20 ft (assist by C. Lee),,65,57
243,3,6:53.0,,Milwaukee full timeout,65,57
244,3,6:53.0,K. O'Quinn enters the game for C. Anthony,,65,57
245,3,6:53.0,L. Thomas enters the game for W. Hernangómez,,65,57
246,3,6:40.0,,G. Monroe misses 2-pt layup from 1 ft (block by K. Porziņģis),65,57
247,3,6:37.0,Defensive rebound by L. Thomas,,65,57
248,3,6:22.0,D. Rose makes 2-pt layup from 1 ft,,67,57
249,3,6:11.0,,Turnover by G. Antetokounmpo (dbl dribble),67,57
250,3,5:54.0,C. Lee misses 2-pt jump shot from 16 ft,,67,57
251,3,5:53.0,Offensive rebound by C. Lee,,67,57
252,3,5:53.0,Shooting foul by T. Snell (drawn by C. Lee),,67,57
253,3,5:53.0,C. Lee makes free throw 1 of 2,,68,57
254,3,5:53.0,C. Lee makes free throw 2 of 2,,69,57
255,3,5:34.0,,G. Monroe misses 2-pt layup from 1 ft,69,57
256,3,5:32.0,,Offensive rebound by G. Antetokounmpo,69,57
257,3,5:32.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,69,59
258,3,5:12.0,C. Lee misses 2-pt jump shot from 16 ft,,69,59
259,3,5:11.0,,Defensive rebound by G. Monroe,69,59
260,3,4:55.0,,G. Monroe misses 2-pt layup from 1 ft,69,59
261,3,4:52.0,,Offensive rebound by G. Antetokounmpo,69,59
262,3,4:50.0,,G. Monroe misses 2-pt layup from 3 ft (block by K. Porziņģis),69,59
263,3,4:50.0,Defensive rebound by L. Thomas,,69,59
264,3,4:50.0,Personal foul by G. Monroe (drawn by K. Porziņģis),,69,59
265,3,4:50.0,,M. Dellavedova enters the game for M. Brogdon,69,59
266,3,4:37.0,L. Thomas misses 3-pt jump shot from 27 ft,,69,59
267,3,4:36.0,,Defensive rebound by G. Antetokounmpo,69,59
268,3,4:26.0,,G. Monroe makes 2-pt layup at rim (assist by K. Middleton),69,61
269,3,4:26.0,,Shooting foul by K. Porziņģis (drawn by G. Monroe),69,61
270,3,4:26.0,C. Anthony enters the game for K. Porziņģis,,69,61
271,3,4:26.0,,G. Monroe makes free throw 1 of 1,69,62
272,3,4:11.0,K. O'Quinn makes 2-pt jump shot from 12 ft (assist by C. Lee),,71,62
273,3,4:00.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Dellavedova),71,64
274,3,3:44.0,K. O'Quinn misses 2-pt jump shot from 3 ft,,71,64
275,3,3:42.0,,Defensive rebound by G. Monroe,71,64
276,3,3:40.0,,G. Antetokounmpo makes 2-pt dunk at rim,71,66
277,3,3:40.0,,Shooting foul by C. Anthony (drawn by G. Antetokounmpo),71,66
278,3,3:40.0,,G. Antetokounmpo makes free throw 1 of 1,71,67
279,3,3:16.0,D. Rose makes 2-pt jump shot from 17 ft,,73,67
280,3,2:58.0,,Personal foul by C. Anthony (drawn by G. Antetokounmpo),73,67
281,3,2:58.0,New York full timeout,,73,67
282,3,2:58.0,,J. Terry enters the game for T. Snell,73,67
283,3,2:58.0,R. Baker enters the game for D. Rose,,73,67
284,3,2:44.0,,G. Monroe makes 2-pt jump shot from 16 ft,73,69
285,3,2:33.0,K. O'Quinn misses 2-pt jump shot from 4 ft (block by G. Antetokounmpo),,73,69
286,3,2:30.0,,Defensive rebound by K. Middleton,73,69
287,3,2:26.0,,J. Terry misses 3-pt jump shot from 26 ft,73,69
288,3,2:24.0,Defensive rebound by K. O'Quinn,,73,69
289,3,2:08.0,C. Anthony misses 2-pt jump shot from 18 ft,,73,69
290,3,2:07.0,,Defensive rebound by J. Terry,73,69
291,3,2:00.0,,K. Middleton misses 3-pt jump shot from 27 ft,73,69
292,3,1:59.0,Defensive rebound by K. O'Quinn,,73,69
293,3,1:38.0,Turnover by K. O'Quinn (3 sec),,73,69
294,3,1:21.0,,Shooting foul by C. Anthony (drawn by G. Antetokounmpo),73,69
295,3,1:21.0,,G. Antetokounmpo makes free throw 1 of 2,73,70
296,3,1:21.0,,G. Antetokounmpo makes free throw 2 of 2,73,71
297,3,1:04.0,C. Lee misses 2-pt jump shot from 6 ft,,73,71
298,3,1:03.0,Offensive rebound by K. O'Quinn,,73,71
299,3,0:58.0,R. Baker misses 3-pt jump shot from 23 ft,,73,71
300,3,0:58.0,Offensive rebound by Team,,73,71
301,3,0:58.0,,Loose ball foul by G. Monroe (drawn by K. O'Quinn),73,71
302,3,0:52.0,K. O'Quinn misses 2-pt jump shot from 19 ft,,73,71
303,3,0:50.0,,Defensive rebound by G. Antetokounmpo,73,71
304,3,0:37.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by J. Terry),73,74
305,3,0:17.0,R. Baker misses 2-pt layup from 2 ft,,73,74
306,3,0:16.0,,Defensive rebound by G. Monroe,73,74
307,3,0:14.0,,Personal take foul by L. Thomas (drawn by G. Antetokounmpo),73,74
308,3,0:14.0,,G. Antetokounmpo makes free throw 1 of 2,73,75
309,3,0:14.0,,T. Snell enters the game for K. Middleton,73,75
310,3,0:14.0,D. Rose enters the game for L. Thomas,,73,75
311,3,0:14.0,J. Holiday enters the game for R. Baker,,73,75
312,3,0:14.0,,G. Antetokounmpo makes free throw 2 of 2,73,76
313,3,0:03.0,C. Lee misses 3-pt jump shot from 27 ft,,73,76
314,3,0:00.0,,Defensive rebound by G. Antetokounmpo,73,76
315,4,11:50.0,Offensive foul by C. Anthony (drawn by G. Antetokounmpo),,73,76
316,4,11:50.0,Turnover by C. Anthony (offensive foul),,73,76
317,4,11:38.0,,M. Dellavedova makes 2-pt jump shot from 6 ft (assist by G. Antetokounmpo),73,78
318,4,11:25.0,Personal block foul by J. Terry (drawn by J. Holiday),,73,78
319,4,11:25.0,D. Rose enters the game for R. Baker,,73,78
320,4,11:16.0,W. Hernangómez misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,73,78
321,4,11:13.0,,Defensive rebound by T. Snell,73,78
322,4,11:10.0,,Shooting block foul by W. Hernangómez (drawn by G. Antetokounmpo),73,78
323,4,11:10.0,,G. Antetokounmpo misses free throw 1 of 2,73,78
324,4,11:10.0,,Offensive rebound by Team,73,78
325,4,11:10.0,,G. Antetokounmpo misses free throw 2 of 2,73,78
326,4,11:09.0,Defensive rebound by W. Hernangómez,,73,78
327,4,10:47.0,D. Rose makes 2-pt jump shot from 20 ft,,75,78
328,4,10:36.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,75,80
329,4,10:19.0,K. Porziņģis misses 2-pt jump shot from 16 ft,,75,80
330,4,10:18.0,,Defensive rebound by G. Monroe,75,80
331,4,10:07.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,75,80
332,4,10:06.0,Defensive rebound by W. Hernangómez,,75,80
333,4,9:55.0,J. Holiday makes 2-pt jump shot from 15 ft (assist by D. Rose),,77,80
334,4,9:43.0,,G. Antetokounmpo makes 2-pt dunk at rim,77,82
335,4,9:23.0,D. Rose makes 2-pt jump shot from 18 ft,,79,82
336,4,9:02.0,,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by G. Monroe),79,85
337,4,8:45.0,Personal foul by G. Antetokounmpo (drawn by K. Porziņģis),,79,85
338,4,8:45.0,Official timeout,,79,85
339,4,8:40.0,K. Porziņģis makes 2-pt jump shot from 19 ft (assist by D. Rose),,81,85
340,4,8:19.0,,Turnover by M. Dellavedova (bad pass; steal by W. Hernangómez),81,85
341,4,8:13.0,C. Anthony misses 2-pt jump shot from 19 ft,,81,85
342,4,8:12.0,,Defensive rebound by T. Snell,81,85
343,4,8:07.0,,Shooting foul by C. Anthony (drawn by G. Monroe),81,85
344,4,8:07.0,,G. Monroe misses free throw 1 of 2,81,85
345,4,8:07.0,,Offensive rebound by Team,81,85
346,4,8:07.0,,G. Monroe makes free throw 2 of 2,81,86
347,4,7:55.0,K. Porziņģis misses 3-pt jump shot from 29 ft,,81,86
348,4,7:54.0,,Defensive rebound by J. Terry,81,86
349,4,7:51.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by J. Terry),81,88
350,4,7:33.0,Turnover by J. Holiday (lost ball; steal by J. Terry),,81,88
351,4,7:29.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by J. Terry),81,90
352,4,7:10.0,D. Rose makes 2-pt jump shot from 18 ft (assist by J. Holiday),,83,90
353,4,6:51.0,,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),83,93
354,4,6:51.0,New York full timeout,,83,93
355,4,6:51.0,C. Lee enters the game for J. Holiday,,83,93
356,4,6:39.0,Turnover by D. Rose (bad pass; steal by T. Snell),,83,93
357,4,6:36.0,,T. Snell misses 2-pt layup from 1 ft,83,93
358,4,6:34.0,,Offensive rebound by Team,83,93
359,4,6:26.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,83,93
360,4,6:24.0,Defensive rebound by C. Lee,,83,93
361,4,6:06.0,K. Porziņģis misses 2-pt jump shot from 11 ft,,83,93
362,4,6:05.0,,Defensive rebound by G. Antetokounmpo,83,93
363,4,5:52.0,,G. Monroe misses 2-pt hook shot from 6 ft,83,93
364,4,5:50.0,,Offensive rebound by G. Antetokounmpo,83,93
365,4,5:50.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,83,93
366,4,5:48.0,Defensive rebound by W. Hernangómez,,83,93
367,4,5:34.0,C. Lee misses 3-pt jump shot from 24 ft,,83,93
368,4,5:33.0,,Defensive rebound by G. Antetokounmpo,83,93
369,4,5:24.0,,Shooting block foul by W. Hernangómez (drawn by G. Antetokounmpo),83,93
370,4,5:24.0,,G. Antetokounmpo makes free throw 1 of 2,83,94
371,4,5:24.0,,G. Antetokounmpo misses free throw 2 of 2,83,94
