,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
41,1,5:40.0,A. Jefferson enters the game for M. Ellis,,18,15
42,1,5:24.0,,M. Teletović misses 3-pt jump shot from 23 ft,18,15
43,1,5:23.0,,Offensive rebound by G. Monroe,18,15
44,1,5:18.0,,Turnover by J. Parker (bad pass; steal by T. Young),18,15
45,1,5:10.0,P. George misses 2-pt layup from 1 ft (block by J. Parker),,18,15
46,1,5:06.0,Offensive rebound by A. Jefferson,,18,15
47,1,4:56.0,J. Teague makes 2-pt layup from 1 ft,,20,15
48,1,4:39.0,,J. Terry makes 3-pt jump shot from 26 ft (assist by M. Brogdon),20,18
49,1,4:13.0,T. Young makes 2-pt jump shot from 16 ft (assist by C. Miles),,22,18
50,1,3:56.0,,J. Parker misses 3-pt jump shot from 24 ft,22,18
51,1,3:55.0,Defensive rebound by A. Jefferson,,22,18
52,1,3:46.0,C. Miles misses 3-pt jump shot from 25 ft,,22,18
53,1,3:44.0,,Defensive rebound by G. Monroe,22,18
54,1,3:36.0,,Turnover by G. Monroe (lost ball; steal by P. George),22,18
55,1,3:33.0,Turnover by P. George (bad pass),,22,18
56,1,3:33.0,L. Allen enters the game for T. Young,,22,18
57,1,3:33.0,,G. Antetokounmpo enters the game for J. Parker,22,18
58,1,3:17.0,,G. Antetokounmpo misses 2-pt jump shot from 10 ft,22,18
59,1,3:16.0,,Offensive rebound by G. Monroe,22,18
60,1,3:14.0,,G. Monroe makes 2-pt layup from 1 ft,22,20
61,1,3:00.0,A. Jefferson misses 2-pt jump shot from 8 ft,,22,20
62,1,2:59.0,,Defensive rebound by G. Monroe,22,20
63,1,2:52.0,,M. Brogdon misses 3-pt jump shot from 25 ft,22,20
64,1,2:50.0,Defensive rebound by L. Allen,,22,20
65,1,2:37.0,L. Allen misses 2-pt jump shot from 18 ft,,22,20
66,1,2:36.0,,Defensive rebound by G. Monroe,22,20
67,1,2:17.0,,J. Terry makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),22,22
68,1,2:10.0,Indiana full timeout,,22,22
69,1,2:10.0,G. Robinson enters the game for P. George,,22,22
70,1,2:10.0,A. Brooks enters the game for J. Teague,,22,22
71,1,2:02.0,Shooting foul by J. Terry (drawn by C. Miles),,22,22
72,1,2:02.0,C. Miles makes free throw 1 of 2,,23,22
73,1,2:02.0,C. Miles makes free throw 2 of 2,,24,22
74,1,1:46.0,,Turnover by G. Antetokounmpo (lost ball; steal by C. Miles),24,22
75,1,1:34.0,C. Miles makes 2-pt layup from 1 ft (assist by L. Allen),,26,22
76,1,1:18.0,,M. Teletović makes 3-pt jump shot from 26 ft (assist by G. Monroe),26,25
77,1,0:54.0,Shooting foul by M. Teletović (drawn by A. Jefferson),,26,25
78,1,0:54.0,A. Jefferson misses free throw 1 of 2,,26,25
79,1,0:54.0,Offensive rebound by Team,,26,25
80,1,0:54.0,A. Jefferson makes free throw 2 of 2,,27,25
81,1,0:47.0,,Personal foul by C. Miles (drawn by M. Brogdon),27,25
82,1,0:41.0,,G. Monroe misses 2-pt layup from 1 ft,27,25
83,1,0:39.0,,Offensive rebound by G. Monroe,27,25
84,1,0:39.0,,G. Monroe misses 2-pt layup from 1 ft,27,25
85,1,0:37.0,,Offensive rebound by G. Monroe,27,25
86,1,0:32.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by G. Monroe),27,27
87,1,0:12.0,A. Brooks makes 3-pt jump shot from 29 ft,,30,27
88,1,0:04.0,,Shooting foul by G. Robinson (drawn by G. Antetokounmpo),30,27
89,1,0:04.0,,G. Antetokounmpo makes free throw 1 of 2,30,28
90,1,0:04.0,,G. Antetokounmpo makes free throw 2 of 2,30,29
91,1,0:00.0,A. Jefferson misses 3-pt jump shot from 26 ft,,30,29
92,1,0:00.0,Offensive rebound by Team,,30,29
93,2,11:50.0,Turnover by A. Brooks (bad pass; steal by M. Brogdon),,30,29
94,2,11:43.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Brogdon),30,31
95,2,11:33.0,A. Brooks makes 2-pt layup from 1 ft,,32,31
96,2,11:17.0,,M. Beasley makes 2-pt layup from 1 ft (assist by G. Monroe),32,33
97,2,10:56.0,Shooting foul by M. Beasley (drawn by C. Miles),,32,33
98,2,10:56.0,C. Miles makes free throw 1 of 2,,33,33
99,2,10:56.0,C. Miles makes free throw 2 of 2,,34,33
100,2,10:46.0,,J. Terry misses 3-pt jump shot from 23 ft,34,33
101,2,10:45.0,Defensive rebound by A. Jefferson,,34,33
102,2,10:34.0,C. Miles misses 2-pt jump shot from 20 ft,,34,33
103,2,10:33.0,,Defensive rebound by M. Brogdon,34,33
104,2,10:30.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Brogdon),34,35
105,2,10:19.0,Shooting foul by J. Terry (drawn by C. Miles),,34,35
106,2,10:19.0,,Violation by Team (jump ball),34,35
107,2,10:19.0,C. Miles makes free throw 1 of 2,,35,35
108,2,10:19.0,C. Miles misses free throw 2 of 2,,35,35
109,2,10:19.0,M. Turner enters the game for A. Jefferson,,35,35
110,2,10:19.0,,T. Snell enters the game for J. Terry,35,35
111,2,10:17.0,,Defensive rebound by G. Monroe,35,35
112,2,10:09.0,,Shooting foul by M. Turner (drawn by M. Brogdon),35,35
113,2,10:09.0,,M. Brogdon makes free throw 1 of 2,35,36
114,2,10:09.0,M. Ellis enters the game for C. Miles,,35,35
115,2,10:09.0,,M. Brogdon makes free throw 2 of 2,35,37
116,2,10:00.0,A. Brooks makes 3-pt jump shot from 24 ft (assist by M. Ellis),,38,37
117,2,9:44.0,,G. Monroe makes 2-pt layup at rim (assist by G. Antetokounmpo),38,39
118,2,9:44.0,,Shooting foul by M. Turner (drawn by G. Monroe),38,39
119,2,9:44.0,,G. Monroe makes free throw 1 of 1,38,40
120,2,9:31.0,Turnover by A. Brooks (bad pass; steal by G. Antetokounmpo),,38,40
121,2,9:29.0,,Personal foul by A. Brooks (drawn by G. Antetokounmpo),38,40
122,2,9:19.0,,M. Brogdon makes 2-pt layup from 1 ft,38,42
123,2,9:00.0,M. Ellis makes 2-pt layup from 2 ft (assist by A. Brooks),,40,42
124,2,8:38.0,Official timeout,,40,42
125,2,8:38.0,P. George enters the game for L. Allen,,40,42
126,2,8:38.0,T. Young enters the game for G. Robinson,,40,42
127,2,8:29.0,,T. Snell misses 3-pt jump shot from 25 ft,40,42
128,2,8:28.0,Defensive rebound by P. George,,40,42
129,2,8:11.0,M. Turner misses 2-pt layup from 1 ft,,40,42
130,2,8:08.0,,Defensive rebound by M. Beasley,40,42
131,2,8:05.0,,Personal foul by A. Brooks (drawn by G. Antetokounmpo),40,42
132,2,8:05.0,J. Teague enters the game for A. Brooks,,40,42
133,2,7:58.0,,M. Beasley misses 3-pt jump shot from 26 ft,40,42
134,2,7:57.0,Defensive rebound by J. Teague,,40,42
135,2,7:51.0,J. Teague misses 2-pt jump shot from 5 ft (block by M. Brogdon),,40,42
136,2,7:48.0,,Defensive rebound by M. Beasley,40,42
137,2,7:47.0,,Turnover by M. Beasley (palming),40,42
138,2,7:32.0,Personal foul by M. Beasley (drawn by P. George),,40,42
139,2,7:31.0,Offensive foul by J. Teague (drawn by M. Beasley),,40,42
140,2,7:31.0,Turnover by J. Teague (offensive foul),,40,42
141,2,7:31.0,,J. Parker enters the game for M. Beasley,40,42
142,2,7:31.0,,M. Plumlee enters the game for G. Monroe,40,42
143,2,7:14.0,,M. Brogdon makes 3-pt jump shot from 26 ft (assist by J. Parker),40,45
144,2,7:01.0,J. Teague makes 2-pt layup from 3 ft,,42,45
145,2,6:50.0,,J. Parker makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),42,48
146,2,6:35.0,Shooting foul by J. Parker (drawn by T. Young),,42,48
147,2,6:35.0,T. Young misses free throw 1 of 2,,42,48
148,2,6:35.0,Offensive rebound by Team,,42,48
149,2,6:35.0,T. Young makes free throw 2 of 2,,43,48
150,2,6:22.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,43,48
151,2,6:21.0,Defensive rebound by M. Ellis,,43,48
152,2,6:12.0,,M. Dellavedova enters the game for M. Brogdon,43,48
153,2,6:12.0,,M. Teletović enters the game for G. Antetokounmpo,43,48
154,2,5:58.0,P. George misses 2-pt jump shot from 4 ft,,43,48
155,2,5:55.0,,Defensive rebound by J. Parker,43,48
156,2,5:50.0,,M. Dellavedova misses 3-pt jump shot from 27 ft,43,48
157,2,5:49.0,Defensive rebound by J. Teague,,43,48
158,2,5:42.0,M. Turner makes 2-pt layup from 1 ft (assist by J. Teague),,45,48
159,2,5:29.0,,Shooting foul by T. Young (drawn by M. Plumlee),45,48
160,2,5:29.0,,Milwaukee full timeout,45,48
161,2,5:29.0,,M. Plumlee makes free throw 1 of 2,45,49
162,2,5:29.0,,M. Plumlee misses free throw 2 of 2,45,49
163,2,5:28.0,Defensive rebound by M. Ellis,,45,49
164,2,5:18.0,Shooting foul by M. Dellavedova (drawn by P. George),,45,49
165,2,5:18.0,P. George misses free throw 1 of 2,,45,49
166,2,5:18.0,Offensive rebound by Team,,45,49
167,2,5:18.0,P. George misses free throw 2 of 2,,45,49
168,2,5:17.0,,Defensive rebound by J. Parker,45,49
169,2,4:57.0,,Turnover by T. Snell (lost ball; steal by M. Ellis),45,49
170,2,4:53.0,P. George makes 2-pt jump shot from 4 ft (assist by M. Ellis),,47,49
171,2,4:53.0,Shooting foul by M. Teletović (drawn by P. George),,47,49
172,2,4:53.0,P. George makes free throw 1 of 1,,48,49
173,2,4:43.0,,M. Teletović misses 3-pt jump shot from 27 ft,48,49
174,2,4:42.0,Defensive rebound by Team,,48,49
175,2,4:19.0,M. Turner makes 2-pt layup at rim (assist by M. Ellis),,50,49
176,2,3:57.0,,Turnover by M. Dellavedova (bad pass),50,49
177,2,3:46.0,T. Young misses 2-pt layup at rim,,50,49
178,2,3:44.0,,Defensive rebound by M. Plumlee,50,49
179,2,3:31.0,,Def 3 sec tech foul by J. Teague,50,49
180,2,3:31.0,,M. Dellavedova makes technical free throw,50,50
181,2,3:31.0,,G. Antetokounmpo enters the game for M. Teletović,50,50
182,2,3:24.0,,M. Dellavedova makes 2-pt hook shot from 5 ft,50,52
183,2,3:17.0,J. Teague misses 2-pt jump shot from 5 ft (block by G. Antetokounmpo),,50,52
184,2,3:17.0,Offensive rebound by Team,,50,52
185,2,3:17.0,Indiana full timeout,,50,52
186,2,3:17.0,K. Séraphin enters the game for M. Turner,,50,52
187,2,3:01.0,P. George misses 2-pt jump shot from 18 ft,,50,52
188,2,2:59.0,Offensive rebound by T. Young,,50,52
189,2,2:59.0,T. Young misses 2-pt layup at rim,,50,52
190,2,2:57.0,,Defensive rebound by G. Antetokounmpo,50,52
191,2,2:46.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,50,52
192,2,2:46.0,Defensive rebound by Team,,50,52
193,2,2:34.0,Turnover by M. Ellis (bad pass; steal by M. Plumlee),,50,52
194,2,2:31.0,,Turnover by T. Snell (bad pass; steal by M. Ellis),50,52
195,2,2:27.0,T. Young makes 2-pt layup at rim (assist by M. Ellis),,52,52
196,2,2:06.0,,G. Antetokounmpo makes 2-pt hook shot from 6 ft,52,54
197,2,1:57.0,Shooting foul by M. Plumlee (drawn by J. Teague),,52,54
198,2,1:57.0,J. Teague makes free throw 1 of 2,,53,54
199,2,1:57.0,J. Teague makes free throw 2 of 2,,54,54
200,2,1:37.0,,M. Plumlee misses 2-pt hook shot from 6 ft,54,54
201,2,1:35.0,Defensive rebound by Team,,54,54
202,2,1:21.0,T. Young misses 2-pt jump shot from 7 ft,,54,54
203,2,1:20.0,,Defensive rebound by M. Plumlee,54,54
204,2,1:07.0,,Shooting foul by P. George (drawn by M. Plumlee),54,54
205,2,1:07.0,,M. Plumlee misses free throw 1 of 2,54,54
206,2,1:07.0,,Offensive rebound by Team,54,54
207,2,1:07.0,,M. Plumlee makes free throw 2 of 2,54,55
208,2,0:56.0,P. George misses 3-pt jump shot from 24 ft,,54,55
209,2,0:55.0,,Defensive rebound by M. Dellavedova,54,55
210,2,0:51.0,,Shooting foul by K. Séraphin (drawn by J. Parker),54,55
211,2,0:51.0,,J. Parker makes 2-pt layup at rim (assist by M. Dellavedova),54,57
212,2,0:51.0,,J. Parker makes free throw 1 of 1,54,58
213,2,0:32.0,Turnover by J. Teague (lost ball; steal by T. Snell),,54,58
214,2,0:29.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by T. Snell),54,60
215,2,0:26.0,Indiana full timeout,,54,60
216,2,0:26.0,C. Miles enters the game for T. Young,,54,60
217,2,0:10.0,C. Miles makes 3-pt jump shot from 27 ft (assist by M. Ellis),,57,60
218,2,0:04.0,,Shooting foul by K. Séraphin (drawn by G. Antetokounmpo),57,60
219,2,0:04.0,,G. Antetokounmpo misses free throw 1 of 2,57,60
220,2,0:04.0,,Offensive rebound by Team,57,60
221,2,0:04.0,,G. Antetokounmpo misses free throw 2 of 2,57,60
222,2,0:04.0,L. Allen enters the game for C. Miles,,57,60
223,2,0:03.0,,Offensive rebound by M. Plumlee,57,60
224,2,0:00.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),57,63
225,3,11:46.0,M. Turner makes 2-pt jump shot from 21 ft (assist by J. Teague),,59,63
226,3,11:30.0,,J. Parker misses 2-pt layup at rim,59,63
227,3,11:28.0,Defensive rebound by T. Young,,59,63
228,3,11:28.0,Turnover by T. Young (bad pass),,59,63
229,3,11:18.0,,J. Parker makes 3-pt jump shot from 24 ft (assist by T. Snell),59,66
230,3,10:58.0,Turnover by M. Turner (traveling),,59,66
231,3,10:38.0,,Turnover by J. Parker (bad pass),59,66
232,3,10:38.0,,Loose ball foul by J. Parker (drawn by T. Young),59,66
233,3,10:25.0,Turnover by J. Teague (traveling),,59,66
234,3,10:15.0,,J. Parker makes 2-pt dunk at rim (assist by G. Antetokounmpo),59,68
235,3,9:59.0,P. George makes 2-pt jump shot from 10 ft (assist by M. Ellis),,61,68
236,3,9:45.0,,J. Parker misses 3-pt jump shot from 25 ft,61,68
237,3,9:44.0,Defensive rebound by M. Ellis,,61,68
238,3,9:34.0,J. Teague misses 2-pt jump shot from 4 ft,,61,68
239,3,9:33.0,Offensive rebound by M. Turner,,61,68
240,3,9:33.0,M. Turner misses 2-pt layup from 1 ft,,61,68
241,3,9:33.0,,Defensive rebound by Team,61,68
242,3,9:33.0,Loose ball foul by M. Turner (drawn by M. Dellavedova),,61,68
243,3,9:09.0,,T. Snell misses 3-pt jump shot from 27 ft,61,68
244,3,9:08.0,,Offensive rebound by J. Parker,61,68
245,3,9:07.0,,J. Parker makes 2-pt layup from 1 ft,61,70
246,3,8:49.0,P. George misses 2-pt jump shot from 18 ft,,61,70
247,3,8:48.0,,Defensive rebound by G. Antetokounmpo,61,70
248,3,8:42.0,,Personal block foul by M. Ellis (drawn by G. Antetokounmpo),61,70
249,3,8:39.0,,Shooting foul by M. Turner (drawn by G. Antetokounmpo),61,70
250,3,8:39.0,,G. Antetokounmpo makes free throw 1 of 2,61,71
251,3,8:39.0,K. Séraphin enters the game for M. Turner,,61,71
252,3,8:39.0,A. Jefferson enters the game for K. Séraphin,,61,72
253,3,8:39.0,,G. Antetokounmpo makes free throw 2 of 2,61,72
254,3,8:39.0,Indiana full timeout,,61,72
255,3,8:22.0,Turnover by J. Teague (bad pass),,61,72
256,3,8:11.0,,Turnover by G. Antetokounmpo (bad pass; steal by J. Teague),61,72
257,3,8:05.0,P. George misses 3-pt jump shot from 23 ft,,61,72
258,3,8:04.0,,Defensive rebound by J. Parker,61,72
259,3,7:55.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by P. George),61,72
260,3,7:53.0,,Offensive rebound by G. Antetokounmpo,61,72
261,3,7:52.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by A. Jefferson),61,72
262,3,7:50.0,Defensive rebound by P. George,,61,72
263,3,7:47.0,Turnover by P. George (lost ball; steal by M. Dellavedova),,61,72
264,3,7:44.0,,J. Parker makes 2-pt dunk at rim,61,74
265,3,7:27.0,Personal foul by M. Dellavedova (drawn by J. Teague),,61,74
266,3,7:27.0,,J. Terry enters the game for T. Snell,61,74
267,3,7:17.0,A. Jefferson misses 2-pt layup at rim (block by G. Antetokounmpo),,61,74
268,3,7:15.0,,Defensive rebound by J. Parker,61,74
269,3,7:13.0,,Turnover by J. Parker (lost ball; steal by J. Teague),61,74
270,3,7:12.0,Personal take foul by M. Dellavedova (drawn by J. Teague),,61,74
271,3,7:12.0,,G. Monroe enters the game for M. Plumlee,61,74
272,3,7:03.0,P. George makes 3-pt jump shot from 23 ft (assist by M. Ellis),,64,74
273,3,6:38.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,64,74
274,3,6:36.0,,Offensive rebound by J. Parker,64,74
275,3,6:34.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,64,74
276,3,6:33.0,Defensive rebound by P. George,,64,74
277,3,6:22.0,Shooting foul by G. Monroe (drawn by A. Jefferson),,64,74
278,3,6:22.0,A. Jefferson makes free throw 1 of 2,,65,74
279,3,6:22.0,,M. Brogdon enters the game for M. Dellavedova,65,74
280,3,6:22.0,A. Jefferson makes free throw 2 of 2,,66,74
281,3,6:09.0,,G. Monroe makes 2-pt layup from 1 ft (assist by J. Parker),66,76
282,3,5:54.0,J. Teague misses 3-pt jump shot from 27 ft,,66,76
283,3,5:52.0,,Defensive rebound by G. Antetokounmpo,66,76
284,3,5:46.0,,M. Brogdon makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),66,79
285,3,5:41.0,Personal foul by M. Brogdon (drawn by J. Teague),,66,79
286,3,5:41.0,J. Teague misses free throw 1 of 2,,66,79
287,3,5:41.0,Offensive rebound by Team,,66,79
288,3,5:41.0,,M. Teletović enters the game for J. Parker,66,79
289,3,5:41.0,J. Teague makes free throw 2 of 2,,67,79
290,3,5:22.0,C. Miles enters the game for T. Young,,67,79
291,3,5:16.0,,G. Antetokounmpo makes 2-pt jump shot from 7 ft (assist by M. Brogdon),67,81
292,3,5:04.0,P. George misses 2-pt jump shot from 11 ft,,67,81
293,3,5:03.0,Offensive rebound by A. Jefferson,,67,81
294,3,5:02.0,A. Jefferson misses 2-pt layup from 2 ft,,67,81
295,3,5:01.0,,Defensive rebound by M. Brogdon,67,81
296,3,4:43.0,,Turnover by G. Antetokounmpo (lost ball; steal by J. Teague),67,81
297,3,4:38.0,J. Teague misses 2-pt layup from 1 ft,,67,81
298,3,4:36.0,,Defensive rebound by G. Antetokounmpo,67,81
299,3,4:17.0,,Turnover by J. Terry (bad pass; steal by C. Miles),67,81
300,3,4:11.0,J. Teague makes 2-pt dunk at rim (assist by C. Miles),,69,81
301,3,4:11.0,,Milwaukee full timeout,69,81
302,3,4:11.0,,M. Beasley enters the game for G. Antetokounmpo,69,81
303,3,3:58.0,,Shooting foul by A. Jefferson (drawn by J. Terry),69,81
304,3,3:58.0,,J. Terry makes free throw 1 of 2,69,82
305,3,3:58.0,,J. Terry makes free throw 2 of 2,69,83
306,3,3:43.0,M. Ellis misses 3-pt jump shot from 24 ft,,69,83
307,3,3:42.0,,Defensive rebound by G. Monroe,69,83
308,3,3:28.0,,Shooting foul by C. Miles (drawn by G. Monroe),69,83
309,3,3:28.0,,G. Monroe makes free throw 1 of 2,69,84
310,3,3:28.0,L. Allen enters the game for P. George,,69,84
311,3,3:28.0,,G. Monroe makes free throw 2 of 2,69,85
312,3,3:26.0,Personal foul by M. Teletović (drawn by J. Teague),,69,85
313,3,3:26.0,J. Teague makes free throw 1 of 2,,70,85
314,3,3:26.0,J. Teague makes free throw 2 of 2,,71,85
315,3,3:14.0,,M. Beasley makes 2-pt jump shot from 19 ft (assist by G. Monroe),71,87
316,3,2:48.0,C. Miles misses 3-pt jump shot from 24 ft,,71,87
317,3,2:48.0,,Defensive rebound by Team,71,87
318,3,2:48.0,Loose ball foul by A. Jefferson (drawn by G. Monroe),,71,87
319,3,2:48.0,,G. Monroe misses free throw 1 of 2,71,87
320,3,2:48.0,,Offensive rebound by Team,71,87
321,3,2:48.0,A. Brooks enters the game for J. Teague,,71,87
322,3,2:48.0,,G. Monroe makes free throw 2 of 2,71,88
323,3,2:29.0,A. Jefferson misses 2-pt jump shot from 5 ft,,71,88
324,3,2:28.0,Offensive rebound by A. Jefferson,,71,88
325,3,2:27.0,A. Jefferson makes 2-pt layup from 1 ft,,73,88
326,3,2:16.0,,Shooting foul by A. Brooks (drawn by M. Brogdon),73,88
327,3,2:16.0,,M. Brogdon makes free throw 1 of 2,73,89
328,3,2:16.0,,M. Brogdon makes free throw 2 of 2,73,90
329,3,1:56.0,A. Jefferson misses 2-pt layup from 2 ft (block by G. Monroe),,73,90
330,3,1:54.0,Offensive rebound by C. Miles,,73,90
331,3,1:52.0,C. Miles makes 2-pt layup from 2 ft,,75,90
332,3,1:42.0,Offensive charge foul by M. Beasley (drawn by A. Jefferson),,75,90
333,3,1:42.0,,Turnover by M. Beasley (offensive foul),75,90
334,3,1:21.0,L. Allen makes 2-pt jump shot from 4 ft (assist by A. Brooks),,77,90
335,3,1:01.0,,M. Beasley misses 2-pt jump shot from 19 ft,77,90
336,3,1:00.0,Defensive rebound by L. Allen,,77,90
337,3,0:46.0,A. Jefferson misses 2-pt jump shot from 14 ft,,77,90
338,3,0:44.0,,Defensive rebound by G. Monroe,77,90
339,3,0:32.0,,M. Brogdon misses 2-pt jump shot from 16 ft,77,90
340,3,0:31.0,Defensive rebound by C. Miles,,77,90
341,3,0:14.0,C. Miles makes 2-pt layup from 1 ft (assist by L. Allen),,79,90
342,4,11:48.0,,M. Beasley misses 2-pt jump shot from 13 ft,79,90
343,4,11:48.0,,Offensive rebound by G. Monroe,79,90
344,4,11:48.0,,Personal foul by A. Brooks (drawn by G. Monroe),79,90
345,4,11:32.0,,J. Parker makes 2-pt jump shot from 3 ft (assist by G. Monroe),79,92
346,4,11:14.0,L. Allen misses 2-pt jump shot from 18 ft,,79,92
347,4,11:13.0,,Defensive rebound by G. Monroe,79,92
348,4,11:03.0,,Turnover by J. Parker (bad pass; steal by C. Miles),79,92
349,4,10:55.0,P. George misses 3-pt jump shot from 24 ft,,79,92
350,4,10:54.0,Offensive rebound by P. George,,79,92
351,4,10:53.0,,Offensive charge foul by P. George (drawn by G. Monroe),79,92
352,4,10:53.0,Turnover by P. George (offensive foul),,79,92
353,4,10:41.0,,Personal foul by A. Brooks (drawn by M. Beasley),79,92
354,4,10:37.0,,J. Parker makes 3-pt jump shot from 23 ft (assist by G. Monroe),79,95
355,4,10:15.0,C. Miles misses 2-pt jump shot from 13 ft,,79,95
356,4,10:14.0,Offensive rebound by Team,,79,95
357,4,10:06.0,A. Brooks misses 2-pt layup from 1 ft,,79,95
358,4,10:03.0,,Defensive rebound by G. Monroe,79,95
359,4,9:56.0,,Turnover by G. Monroe (bad pass; steal by A. Brooks),79,95
360,4,9:51.0,Turnover by A. Brooks (lost ball),,79,95
361,4,9:38.0,,M. Beasley misses 2-pt layup from 1 ft,79,95
362,4,9:36.0,Defensive rebound by A. Jefferson,,79,95
363,4,9:28.0,P. George makes 3-pt jump shot from 24 ft (assist by A. Brooks),,82,95
364,4,9:13.0,,J. Parker misses 2-pt jump shot from 20 ft,82,95
365,4,9:12.0,Defensive rebound by A. Jefferson,,82,95
366,4,8:57.0,P. George misses 2-pt jump shot from 5 ft (block by M. Beasley),,82,95
367,4,8:57.0,Offensive rebound by Team,,82,95
368,4,8:57.0,Official timeout,,82,95
369,4,8:57.0,T. Young enters the game for A. Jefferson,,82,95
370,4,8:57.0,M. Turner enters the game for L. Allen,,82,95
371,4,8:57.0,,G. Antetokounmpo enters the game for J. Terry,82,95
372,4,8:57.0,,T. Snell enters the game for M. Beasley,82,95
373,4,8:56.0,Shooting foul by G. Monroe (drawn by M. Turner),,82,95
374,4,8:56.0,M. Turner makes free throw 1 of 2,,83,95
375,4,8:56.0,M. Turner makes free throw 2 of 2,,84,95
376,4,8:43.0,,G. Monroe misses 2-pt layup from 1 ft (block by P. George),84,95
377,4,8:40.0,Defensive rebound by C. Miles,,84,95
378,4,8:37.0,T. Young makes 2-pt layup from 1 ft (assist by A. Brooks),,86,95
379,4,8:25.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,86,95
380,4,8:23.0,,Offensive rebound by G. Antetokounmpo,86,95
