,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ORLANDO_ACTION,NEW YORK_SCORE,ORLANDO_SCORE
159,2,5:25.0,Defensive rebound by C. Anthony,,44,41
160,2,5:18.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,44,41
161,2,5:16.0,Offensive rebound by C. Lee,,44,41
162,2,5:14.0,C. Lee makes 3-pt jump shot from 24 ft,,47,41
163,2,5:13.0,,Orlando full timeout,47,41
164,2,5:13.0,,E. Fournier enters the game for T. Ross,47,41
165,2,5:13.0,,N. Vučević enters the game for J. Green,47,41
166,2,5:13.0,,A. Gordon enters the game for B. Biyombo,47,41
167,2,4:54.0,,D. Augustin misses 3-pt jump shot from 27 ft,47,41
168,2,4:52.0,Defensive rebound by K. Porziņģis,,47,41
169,2,4:42.0,D. Rose makes 2-pt layup from 1 ft (assist by C. Lee),,49,41
170,2,4:24.0,,A. Gordon misses 3-pt jump shot from 25 ft,49,41
171,2,4:23.0,Defensive rebound by C. Lee,,49,41
172,2,3:58.0,K. Porziņģis misses 2-pt jump shot from 9 ft,,49,41
173,2,3:58.0,Offensive rebound by K. Porziņģis,,49,41
174,2,3:58.0,Shooting foul by N. Vučević (drawn by K. Porziņģis),,49,41
175,2,3:58.0,K. Porziņģis makes free throw 1 of 2,,50,41
176,2,3:58.0,K. Porziņģis misses free throw 2 of 2,,50,41
177,2,3:58.0,,E. Payton enters the game for D. Augustin,50,41
178,2,3:58.0,,T. Ross enters the game for M. Hezonja,50,41
179,2,3:56.0,,Defensive rebound by A. Gordon,50,41
180,2,3:47.0,,E. Fournier makes 2-pt layup from 2 ft (assist by E. Payton),50,43
181,2,3:36.0,Shooting foul by E. Fournier (drawn by K. Porziņģis),,50,43
182,2,3:36.0,K. Porziņģis makes free throw 1 of 2,,51,43
183,2,3:36.0,K. Porziņģis makes free throw 2 of 2,,52,43
184,2,3:20.0,,A. Gordon makes 2-pt layup from 2 ft,52,45
185,2,3:10.0,D. Rose misses 2-pt jump shot from 11 ft,,52,45
186,2,3:09.0,,Defensive rebound by N. Vučević,52,45
187,2,3:06.0,,E. Fournier makes 2-pt layup from 2 ft,52,47
188,2,3:06.0,,Shooting foul by C. Lee (drawn by E. Fournier),52,47
189,2,3:06.0,,E. Fournier misses free throw 1 of 1,52,47
190,2,3:06.0,Defensive rebound by K. O'Quinn,,52,47
191,2,3:06.0,K. O'Quinn enters the game for K. Porziņģis,,52,47
192,2,2:50.0,C. Anthony misses 2-pt jump shot from 11 ft,,52,47
193,2,2:47.0,Offensive rebound by K. O'Quinn,,52,47
194,2,2:42.0,K. O'Quinn misses 3-pt jump shot from 27 ft,,52,47
195,2,2:41.0,,Defensive rebound by E. Payton,52,47
196,2,2:37.0,,Turnover by E. Payton (bad pass),52,47
197,2,2:22.0,K. O'Quinn misses 2-pt jump shot from 9 ft,,52,47
198,2,2:21.0,Offensive rebound by L. Thomas,,52,47
199,2,2:21.0,L. Thomas makes 2-pt layup from 2 ft,,54,47
200,2,2:06.0,,A. Gordon misses 2-pt jump shot from 18 ft,54,47
201,2,2:05.0,Defensive rebound by C. Lee,,54,47
202,2,1:48.0,L. Thomas makes 2-pt layup from 3 ft,,56,47
203,2,1:35.0,,N. Vučević makes 2-pt hook shot from 5 ft,56,49
204,2,1:22.0,Personal foul by E. Payton (drawn by D. Rose),,56,49
205,2,1:22.0,D. Rose misses free throw 1 of 2,,56,49
206,2,1:22.0,Offensive rebound by Team,,56,49
207,2,1:22.0,,D. Augustin enters the game for E. Payton,56,49
208,2,1:22.0,,J. Green enters the game for A. Gordon,56,49
209,2,1:22.0,K. Porziņģis enters the game for K. O'Quinn,,56,49
210,2,1:22.0,D. Rose makes free throw 2 of 2,,57,49
211,2,1:11.0,,Turnover by E. Fournier (lost ball; steal by C. Anthony),57,49
212,2,1:02.0,K. Porziņģis makes 2-pt jump shot from 10 ft (assist by C. Anthony),,59,49
213,2,1:02.0,Shooting foul by T. Ross (drawn by K. Porziņģis),,59,49
214,2,1:02.0,,Orlando full timeout,59,49
215,2,1:02.0,K. Porziņģis makes free throw 1 of 1,,60,49
216,2,0:48.0,,E. Fournier makes 2-pt dunk at rim,60,51
217,2,0:35.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,60,51
218,2,0:33.0,,Defensive rebound by T. Ross,60,51
219,2,0:24.0,,D. Augustin misses 3-pt jump shot from 25 ft,60,51
220,2,0:24.0,Defensive rebound by D. Rose,,60,51
221,2,0:02.0,D. Rose misses 2-pt jump shot from 9 ft (block by J. Green),,60,51
222,2,0:00.0,,Defensive rebound by D. Augustin,60,51
223,3,11:44.0,D. Rose misses 3-pt jump shot from 24 ft,,60,51
224,3,11:42.0,,Defensive rebound by E. Payton,60,51
225,3,11:24.0,,N. Vučević misses 2-pt jump shot from 16 ft,60,51
226,3,11:23.0,Defensive rebound by D. Rose,,60,51
227,3,11:03.0,Turnover by D. Rose (bad pass),,60,51
228,3,10:54.0,,N. Vučević misses 2-pt hook shot from 5 ft,60,51
229,3,10:53.0,Defensive rebound by C. Lee,,60,51
230,3,10:38.0,Turnover by C. Anthony (bad pass),,60,51
231,3,10:25.0,,N. Vučević makes 2-pt dunk at rim (assist by T. Ross),60,53
232,3,10:10.0,Shooting foul by A. Gordon (drawn by C. Anthony),,60,53
233,3,10:10.0,C. Anthony makes free throw 1 of 2,,61,53
234,3,10:10.0,C. Anthony misses free throw 2 of 2,,61,53
235,3,10:08.0,,Defensive rebound by N. Vučević,61,53
236,3,9:59.0,,N. Vučević misses 2-pt layup from 2 ft (block by C. Lee),61,53
237,3,9:59.0,Defensive rebound by C. Anthony,,61,53
238,3,9:48.0,K. Porziņģis makes 2-pt jump shot from 22 ft (assist by L. Thomas),,63,53
239,3,9:33.0,,Personal foul by C. Anthony (drawn by E. Fournier),63,53
240,3,9:23.0,,A. Gordon misses 2-pt jump shot from 12 ft,63,53
241,3,9:22.0,Defensive rebound by C. Anthony,,63,53
242,3,9:16.0,Shooting foul by N. Vučević (drawn by D. Rose),,63,53
243,3,9:16.0,D. Rose makes free throw 1 of 2,,64,53
244,3,9:16.0,D. Rose makes free throw 2 of 2,,65,53
245,3,9:00.0,,E. Fournier makes 3-pt jump shot from 24 ft,65,56
246,3,8:41.0,C. Anthony misses 2-pt jump shot from 18 ft,,65,56
247,3,8:41.0,,Defensive rebound by Team,65,56
248,3,8:25.0,,E. Payton misses 2-pt jump shot from 13 ft,65,56
249,3,8:22.0,Defensive rebound by L. Thomas,,65,56
250,3,8:14.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by D. Rose),,68,56
251,3,8:14.0,,Orlando full timeout,68,56
252,3,7:50.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by T. Ross),68,59
253,3,7:35.0,C. Anthony misses 3-pt jump shot from 25 ft,,68,59
254,3,7:34.0,,Defensive rebound by E. Payton,68,59
255,3,7:29.0,,E. Fournier misses 3-pt jump shot from 26 ft,68,59
256,3,7:28.0,,Offensive rebound by Team,68,59
257,3,7:20.0,,A. Gordon misses 3-pt jump shot from 23 ft,68,59
258,3,7:19.0,Defensive rebound by L. Thomas,,68,59
259,3,7:10.0,D. Rose makes 2-pt layup from 2 ft,,70,59
260,3,6:52.0,,A. Gordon misses 3-pt jump shot from 24 ft,70,59
261,3,6:51.0,Defensive rebound by D. Rose,,70,59
262,3,6:29.0,D. Rose misses 2-pt jump shot from 9 ft,,70,59
263,3,6:28.0,,Defensive rebound by N. Vučević,70,59
264,3,6:24.0,,A. Gordon makes 2-pt dunk at rim (assist by E. Fournier),70,61
265,3,6:06.0,Personal foul by E. Fournier (drawn by C. Anthony),,70,61
266,3,6:06.0,M. Kuzminskas enters the game for L. Thomas,,70,61
267,3,6:06.0,J. Holiday enters the game for C. Lee,,70,61
268,3,6:00.0,C. Anthony misses 2-pt layup from 1 ft,,70,61
269,3,5:59.0,Offensive rebound by C. Anthony,,70,61
270,3,5:59.0,D. Rose makes 2-pt layup from 2 ft,,72,61
271,3,5:50.0,,E. Payton misses 2-pt jump shot from 7 ft,72,61
272,3,5:48.0,Defensive rebound by K. Porziņģis,,72,61
273,3,5:38.0,J. Holiday misses 3-pt jump shot from 24 ft,,72,61
274,3,5:37.0,,Defensive rebound by E. Fournier,72,61
275,3,5:34.0,,Turnover by E. Fournier (lost ball; steal by J. Holiday),72,61
276,3,5:29.0,C. Anthony misses 2-pt jump shot from 16 ft,,72,61
277,3,5:27.0,,Defensive rebound by N. Vučević,72,61
278,3,5:15.0,,E. Payton misses 2-pt layup from 1 ft (block by J. Holiday),72,61
279,3,5:12.0,Defensive rebound by M. Kuzminskas,,72,61
280,3,5:01.0,J. Holiday makes 2-pt layup from 1 ft (assist by C. Anthony),,74,61
281,3,5:00.0,,Orlando full timeout,74,61
282,3,5:00.0,,D. Augustin enters the game for A. Gordon,74,61
283,3,5:00.0,,B. Biyombo enters the game for N. Vučević,74,61
284,3,5:00.0,,M. Hezonja enters the game for E. Fournier,74,61
285,3,5:00.0,,J. Green enters the game for E. Payton,74,61
286,3,5:00.0,R. Baker enters the game for D. Rose,,74,61
287,3,4:42.0,,B. Biyombo makes 2-pt jump shot from 10 ft,74,63
288,3,4:25.0,M. Kuzminskas misses 2-pt layup from 1 ft (block by B. Biyombo),,74,63
289,3,4:22.0,,Defensive rebound by M. Hezonja,74,63
290,3,4:15.0,,Turnover by M. Hezonja (bad pass; steal by K. Porziņģis),74,63
291,3,3:59.0,Turnover by K. Porziņģis (lost ball),,74,63
292,3,3:59.0,,Personal foul by R. Baker (drawn by J. Green),74,63
293,3,3:59.0,K. O'Quinn enters the game for K. Porziņģis,,74,63
294,3,3:49.0,,J. Green misses 3-pt jump shot from 24 ft,74,63
295,3,3:48.0,Defensive rebound by M. Kuzminskas,,74,63
296,3,3:39.0,J. Holiday misses 3-pt jump shot from 23 ft,,74,63
297,3,3:38.0,Offensive rebound by K. O'Quinn,,74,63
298,3,3:31.0,K. O'Quinn misses 2-pt jump shot from 20 ft,,74,63
299,3,3:30.0,,Defensive rebound by B. Biyombo,74,63
300,3,3:07.0,,B. Biyombo misses 2-pt jump shot from 14 ft,74,63
301,3,3:06.0,Defensive rebound by R. Baker,,74,63
302,3,2:46.0,K. O'Quinn makes 2-pt dunk at rim (assist by R. Baker),,76,63
303,3,2:29.0,,T. Ross misses 3-pt jump shot from 25 ft,76,63
304,3,2:27.0,Defensive rebound by C. Anthony,,76,63
305,3,2:20.0,J. Holiday makes 3-pt jump shot from 27 ft (assist by M. Kuzminskas),,79,63
306,3,2:05.0,,Shooting foul by R. Baker (drawn by D. Augustin),79,63
307,3,2:05.0,New York full timeout,,79,63
308,3,2:05.0,,D. Augustin makes free throw 1 of 2,79,64
309,3,2:05.0,,E. Fournier enters the game for T. Ross,79,63
310,3,2:05.0,L. Thomas enters the game for C. Anthony,,79,63
311,3,2:05.0,,D. Augustin makes free throw 2 of 2,79,65
312,3,1:53.0,J. Holiday misses 2-pt layup from 1 ft,,79,65
313,3,1:51.0,,Defensive rebound by J. Green,79,65
314,3,1:41.0,,D. Augustin makes 2-pt jump shot from 17 ft,79,67
315,3,1:26.0,J. Holiday misses 2-pt layup from 2 ft,,79,67
316,3,1:24.0,,Defensive rebound by B. Biyombo,79,67
317,3,1:18.0,,D. Augustin misses 2-pt layup from 2 ft,79,67
318,3,1:16.0,,Offensive rebound by D. Augustin,79,67
319,3,1:11.0,,J. Green misses 3-pt jump shot from 25 ft,79,67
320,3,1:10.0,Defensive rebound by M. Kuzminskas,,79,67
321,3,0:51.0,Personal foul by D. Augustin (drawn by M. Kuzminskas),,79,67
322,3,0:39.0,L. Thomas misses 2-pt jump shot from 19 ft,,79,67
323,3,0:37.0,Offensive rebound by M. Kuzminskas,,79,67
324,3,0:35.0,M. Kuzminskas misses 2-pt layup from 2 ft (block by J. Green),,79,67
325,3,0:34.0,Offensive rebound by M. Kuzminskas,,79,67
326,3,0:29.0,J. Holiday misses 3-pt jump shot from 25 ft,,79,67
327,3,0:29.0,,Defensive rebound by Team,79,67
328,3,0:29.0,Loose ball foul by K. O'Quinn (drawn by B. Biyombo),,79,67
329,3,0:08.0,,E. Fournier misses 2-pt layup from 3 ft,79,67
330,3,0:06.0,,Offensive rebound by Team,79,67
331,3,0:05.0,,Turnover by Team (shot clock),79,67
332,3,0:02.0,Turnover by R. Baker (lost ball; steal by J. Green),,79,67
333,3,0:00.0,,J. Green misses 3-pt jump shot from 43 ft,79,67
334,3,0:00.0,,Offensive rebound by Team,79,67
335,4,11:43.0,,J. Green misses 2-pt hook shot from 7 ft,79,67
336,4,11:42.0,,Offensive rebound by B. Biyombo,79,67
337,4,11:42.0,,Shooting foul by K. Porziņģis (drawn by B. Biyombo),79,67
338,4,11:42.0,,B. Biyombo misses free throw 1 of 2,79,67
339,4,11:42.0,,Offensive rebound by Team,79,67
340,4,11:42.0,,B. Biyombo makes free throw 2 of 2,79,68
341,4,11:20.0,R. Baker misses 2-pt layup from 2 ft,,79,68
342,4,11:18.0,,Defensive rebound by J. Green,79,68
343,4,11:03.0,,D. Augustin misses 3-pt jump shot from 26 ft,79,68
344,4,11:01.0,Defensive rebound by J. Holiday,,79,68
345,4,10:41.0,J. Holiday makes 2-pt jump shot from 9 ft (assist by R. Baker),,81,68
346,4,10:20.0,,J. Green makes 2-pt layup from 2 ft,81,70
347,4,10:09.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,81,70
348,4,10:08.0,,Defensive rebound by E. Fournier,81,70
349,4,9:54.0,,B. Biyombo makes 2-pt hook shot from 8 ft (assist by E. Fournier),81,72
350,4,9:54.0,New York full timeout,,81,72
351,4,9:54.0,C. Anthony enters the game for J. Holiday,,81,72
352,4,9:54.0,D. Rose enters the game for K. O'Quinn,,81,72
353,4,9:31.0,K. Porziņģis misses 2-pt jump shot from 12 ft,,81,72
354,4,9:29.0,,Defensive rebound by B. Biyombo,81,72
355,4,9:12.0,,Personal take foul by C. Anthony (drawn by E. Fournier),81,72
356,4,9:12.0,,E. Fournier misses free throw 1 of 2,81,72
357,4,9:12.0,,Offensive rebound by Team,81,72
358,4,9:12.0,,T. Ross enters the game for M. Hezonja,81,72
359,4,9:12.0,,E. Fournier makes free throw 2 of 2,81,73
360,4,8:47.0,C. Lee misses 3-pt jump shot from 25 ft,,81,73
361,4,8:46.0,,Defensive rebound by B. Biyombo,81,73
362,4,8:34.0,,B. Biyombo misses 2-pt jump shot from 10 ft,81,73
363,4,8:33.0,Defensive rebound by C. Anthony,,81,73
364,4,8:22.0,Turnover by D. Rose (lost ball),,81,73
365,4,8:03.0,,J. Green misses 2-pt hook shot from 7 ft,81,73
366,4,8:02.0,Defensive rebound by K. Porziņģis,,81,73
367,4,7:49.0,Shooting foul by B. Biyombo (drawn by K. Porziņģis),,81,73
368,4,7:49.0,K. Porziņģis misses free throw 1 of 2,,81,73
369,4,7:49.0,Offensive rebound by Team,,81,73
370,4,7:49.0,K. Porziņģis makes free throw 2 of 2,,82,73
371,4,7:30.0,,E. Fournier misses 3-pt jump shot from 25 ft,82,73
372,4,7:29.0,Defensive rebound by D. Rose,,82,73
373,4,7:15.0,C. Anthony misses 3-pt jump shot from 25 ft,,82,73
374,4,7:14.0,Offensive rebound by K. Porziņģis,,82,73
375,4,7:04.0,Personal foul by B. Biyombo (drawn by C. Anthony),,82,73
376,4,7:04.0,L. Thomas enters the game for R. Baker,,82,73
377,4,7:04.0,,N. Vučević enters the game for B. Biyombo,82,73
378,4,6:59.0,Personal foul by J. Green (drawn by C. Anthony),,82,73
379,4,6:59.0,K. O'Quinn enters the game for K. Porziņģis,,82,73
380,4,6:53.0,C. Anthony makes 2-pt jump shot from 12 ft (assist by K. O'Quinn),,84,73
381,4,6:51.0,,Orlando full timeout,84,73
382,4,6:51.0,,A. Gordon enters the game for D. Augustin,84,73
383,4,6:51.0,,E. Payton enters the game for J. Green,84,73
384,4,6:35.0,,N. Vučević makes 2-pt hook shot from 6 ft,84,75
385,4,6:19.0,Shooting foul by A. Gordon (drawn by C. Anthony),,84,75
386,4,6:19.0,C. Anthony makes free throw 1 of 2,,85,75
