,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW YORK_ACTION,DENVER_SCORE,NEW YORK_SCORE
222,3,8:17.0,,R. Baker enters the game for D. Rose,78,72
223,3,8:17.0,N. Jokić makes free throw 2 of 2,,79,72
224,3,8:02.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by B. Jennings),79,75
225,3,7:40.0,Turnover by N. Jokić (offensive foul),,79,75
226,3,7:40.0,Offensive foul by N. Jokić (drawn by J. Holiday),,79,75
227,3,7:35.0,,Turnover by J. Holiday (lost ball),79,75
228,3,7:16.0,J. Nelson makes 2-pt layup from 2 ft,,81,75
229,3,6:52.0,,C. Anthony misses 2-pt layup from 2 ft,81,75
230,3,6:51.0,Defensive rebound by D. Arthur,,81,75
231,3,6:47.0,Turnover by D. Arthur (bad pass; steal by J. Holiday),,81,75
232,3,6:35.0,,C. Anthony misses 2-pt jump shot from 21 ft,81,75
233,3,6:33.0,Defensive rebound by G. Harris,,81,75
234,3,6:23.0,Personal foul by C. Anthony (drawn by N. Jokić),,81,75
235,3,6:17.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Nelson),,84,75
236,3,5:55.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by B. Jennings),84,78
237,3,5:35.0,W. Chandler misses 2-pt jump shot from 5 ft,,84,78
238,3,5:33.0,,Defensive rebound by K. O'Quinn,84,78
239,3,5:22.0,,Turnover by K. O'Quinn (bad pass; steal by N. Jokić),84,78
240,3,5:10.0,W. Chandler misses 2-pt layup from 2 ft,,84,78
241,3,5:09.0,Offensive rebound by W. Chandler,,84,78
242,3,5:08.0,W. Chandler makes 2-pt layup from 1 ft,,86,78
243,3,4:58.0,,K. O'Quinn misses 3-pt jump shot from 25 ft,86,78
244,3,4:56.0,Defensive rebound by G. Harris,,86,78
245,3,4:38.0,N. Jokić misses 2-pt layup from 2 ft,,86,78
246,3,4:36.0,,Defensive rebound by C. Anthony,86,78
247,3,4:32.0,,Personal foul by W. Chandler (drawn by J. Holiday),86,78
248,3,4:32.0,W. Barton enters the game for D. Arthur,,86,78
249,3,4:32.0,J. Murray enters the game for J. Nelson,,86,78
250,3,4:32.0,,K. Porziņģis enters the game for C. Anthony,86,78
251,3,4:32.0,,W. Hernangómez enters the game for K. O'Quinn,86,78
252,3,4:26.0,,W. Hernangómez makes 2-pt jump shot from 5 ft,86,80
253,3,4:10.0,W. Chandler makes 2-pt layup from 2 ft,,88,80
254,3,3:53.0,,K. Porziņģis makes 2-pt jump shot from 5 ft,88,82
255,3,3:33.0,W. Chandler misses 3-pt jump shot from 25 ft,,88,82
256,3,3:31.0,,Defensive rebound by K. Porziņģis,88,82
257,3,3:27.0,,W. Hernangómez makes 2-pt layup from 2 ft (assist by B. Jennings),88,84
258,3,3:25.0,Denver full timeout,,88,84
259,3,3:25.0,J. Hernangómez enters the game for W. Chandler,,88,84
260,3,3:07.0,N. Jokić makes 2-pt layup at rim (assist by J. Hernangómez),,90,84
261,3,2:39.0,,Turnover by W. Hernangómez (lost ball; steal by N. Jokić),90,84
262,3,2:31.0,G. Harris misses 3-pt jump shot from 27 ft,,90,84
263,3,2:29.0,,Defensive rebound by R. Baker,90,84
264,3,2:23.0,,B. Jennings misses 2-pt layup from 2 ft,90,84
265,3,2:20.0,,Offensive rebound by W. Hernangómez,90,84
266,3,2:19.0,,W. Hernangómez makes 2-pt layup from 2 ft,90,86
267,3,2:06.0,J. Hernangómez makes 3-pt jump shot from 23 ft (assist by J. Murray),,93,86
268,3,1:41.0,,J. Holiday misses 3-pt jump shot from 25 ft,93,86
269,3,1:39.0,Defensive rebound by J. Murray,,93,86
270,3,1:30.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by W. Barton),,96,86
271,3,1:11.0,,B. Jennings misses 3-pt jump shot from 25 ft,96,86
272,3,1:09.0,Defensive rebound by N. Jokić,,96,86
273,3,1:02.0,W. Barton misses 2-pt layup from 1 ft,,96,86
274,3,1:01.0,Offensive rebound by N. Jokić,,96,86
275,3,1:01.0,N. Jokić misses 2-pt layup from 1 ft,,96,86
276,3,1:00.0,Offensive rebound by N. Jokić,,96,86
277,3,1:00.0,N. Jokić makes 2-pt layup from 1 ft,,98,86
278,3,1:00.0,,New York full timeout,98,86
279,3,1:00.0,,M. Ndour enters the game for K. Porziņģis,98,86
280,3,1:00.0,,K. O'Quinn enters the game for W. Hernangómez,98,86
281,3,1:00.0,J. Nurkić enters the game for N. Jokić,,98,86
282,3,0:48.0,,R. Baker misses 2-pt layup from 1 ft,98,86
283,3,0:46.0,,Offensive rebound by M. Ndour,98,86
284,3,0:45.0,,M. Ndour misses 2-pt layup from 1 ft (block by J. Hernangómez),98,86
285,3,0:44.0,Defensive rebound by J. Murray,,98,86
286,3,0:29.0,J. Murray misses 2-pt jump shot from 10 ft,,98,86
287,3,0:27.0,Offensive rebound by J. Murray,,98,86
288,3,0:07.0,W. Barton makes 2-pt layup from 2 ft,,100,86
289,3,0:07.0,Shooting foul by K. O'Quinn (drawn by W. Barton),,100,86
290,3,0:07.0,W. Barton misses free throw 1 of 1,,100,86
291,3,0:07.0,,Defensive rebound by J. Holiday,100,86
292,3,0:02.0,,K. O'Quinn makes 2-pt dunk at rim (assist by B. Jennings),100,88
293,4,11:40.0,J. Nurkić misses 2-pt layup from 1 ft (block by K. O'Quinn),,100,88
294,4,11:38.0,Offensive rebound by Team,,100,88
295,4,11:34.0,W. Barton misses 3-pt jump shot from 25 ft,,100,88
296,4,11:33.0,,Defensive rebound by M. Ndour,100,88
297,4,11:19.0,,J. Holiday misses 3-pt jump shot from 25 ft,100,88
298,4,11:18.0,Defensive rebound by W. Barton,,100,88
299,4,11:11.0,J. Nelson makes 3-pt jump shot from 24 ft (assist by W. Barton),,103,88
300,4,10:54.0,,M. Ndour misses 2-pt layup from 1 ft (block by W. Barton),103,88
301,4,10:52.0,Defensive rebound by J. Nelson,,103,88
302,4,10:39.0,J. Nelson misses 3-pt jump shot from 25 ft,,103,88
303,4,10:37.0,,Defensive rebound by K. O'Quinn,103,88
304,4,10:31.0,,R. Baker misses 3-pt jump shot from 24 ft,103,88
305,4,10:29.0,Defensive rebound by Team,,103,88
306,4,10:29.0,,C. Lee enters the game for J. Holiday,103,88
307,4,10:29.0,,K. Porziņģis enters the game for R. Baker,103,88
308,4,10:29.0,,C. Anthony enters the game for M. Ndour,103,88
309,4,10:13.0,J. Murray makes 2-pt jump shot from 5 ft,,105,88
310,4,9:55.0,,K. O'Quinn makes 2-pt jump shot from 7 ft (assist by B. Jennings),105,90
311,4,9:47.0,Turnover by J. Murray (lost ball; steal by C. Anthony),,105,90
312,4,9:45.0,,Personal foul by J. Hernangómez,105,90
313,4,9:43.0,,Personal foul by W. Barton (drawn by C. Anthony),105,90
314,4,9:43.0,W. Chandler enters the game for J. Murray,,105,90
315,4,9:32.0,,B. Jennings makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),105,93
316,4,9:17.0,W. Chandler misses 2-pt jump shot from 4 ft,,105,93
317,4,9:16.0,,Defensive rebound by K. O'Quinn,105,93
318,4,9:10.0,,Personal foul by W. Chandler (drawn by B. Jennings),105,93
319,4,9:06.0,,Turnover by K. O'Quinn (bad pass; steal by J. Hernangómez),105,93
320,4,9:03.0,J. Hernangómez makes 2-pt dunk at rim,,107,93
321,4,8:47.0,,B. Jennings misses 2-pt layup from 2 ft,107,93
322,4,8:45.0,,Offensive rebound by K. Porziņģis,107,93
323,4,8:45.0,,K. Porziņģis misses 2-pt layup from 2 ft,107,93
324,4,8:43.0,,Offensive rebound by K. Porziņģis,107,93
325,4,8:41.0,,B. Jennings misses 3-pt jump shot from 24 ft,107,93
326,4,8:39.0,,Offensive rebound by K. O'Quinn,107,93
327,4,8:36.0,,C. Anthony makes 2-pt jump shot from 12 ft (assist by K. O'Quinn),107,95
328,4,8:19.0,Personal foul by C. Lee (drawn by W. Barton),,107,95
329,4,8:19.0,Official timeout,,107,95
330,4,8:19.0,N. Jokić enters the game for J. Nurkić,,107,95
331,4,8:13.0,N. Jokić misses 2-pt jump shot from 10 ft (block by K. O'Quinn),,107,95
332,4,8:10.0,Offensive rebound by W. Barton,,107,95
333,4,8:07.0,W. Barton misses 2-pt layup from 2 ft,,107,95
334,4,8:06.0,Offensive rebound by N. Jokić,,107,95
335,4,8:06.0,N. Jokić misses 2-pt layup from 1 ft,,107,95
336,4,8:04.0,Offensive rebound by W. Barton,,107,95
337,4,8:03.0,W. Barton makes 2-pt layup from 1 ft,,109,95
338,4,7:48.0,,K. O'Quinn makes 2-pt jump shot from 5 ft (assist by C. Anthony),109,97
339,4,7:25.0,J. Hernangómez misses 2-pt jump shot from 10 ft,,109,97
340,4,7:24.0,,Defensive rebound by C. Lee,109,97
341,4,7:02.0,,K. Porziņģis misses 2-pt jump shot from 9 ft (block by W. Barton),109,97
342,4,7:00.0,,Offensive rebound by Team,109,97
343,4,7:00.0,,Turnover by Team (shot clock),109,97
344,4,7:00.0,D. Arthur enters the game for J. Hernangómez,,109,97
345,4,6:42.0,D. Arthur misses 3-pt jump shot from 23 ft,,109,97
346,4,6:41.0,Offensive rebound by Team,,109,97
347,4,6:41.0,,D. Rose enters the game for K. O'Quinn,109,97
348,4,6:33.0,N. Jokić makes 2-pt layup from 1 ft (assist by D. Arthur),,111,97
349,4,6:14.0,,C. Anthony makes 3-pt jump shot from 25 ft,111,100
350,4,6:01.0,W. Barton makes 2-pt layup from 1 ft,,113,100
351,4,5:49.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by B. Jennings),113,103
352,4,5:46.0,Denver full timeout,,113,103
353,4,5:46.0,G. Harris enters the game for D. Arthur,,113,103
354,4,5:32.0,N. Jokić makes 2-pt jump shot from 19 ft (assist by J. Nelson),,115,103
355,4,5:15.0,,K. Porziņģis makes 2-pt layup from 2 ft (assist by C. Lee),115,105
356,4,5:01.0,W. Barton makes 2-pt jump shot from 17 ft,,117,105
357,4,4:38.0,,Turnover by C. Anthony (bad pass; steal by W. Chandler),117,105
358,4,4:17.0,J. Nelson misses 2-pt jump shot from 5 ft (block by K. Porziņģis),,117,105
359,4,4:14.0,,Defensive rebound by C. Lee,117,105
360,4,4:10.0,,D. Rose makes 2-pt layup from 1 ft (assist by B. Jennings),117,107
361,4,3:55.0,G. Harris misses 2-pt layup from 2 ft,,117,107
362,4,3:53.0,,Defensive rebound by C. Anthony,117,107
363,4,3:45.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by B. Jennings),117,110
364,4,3:24.0,W. Chandler makes 2-pt layup from 2 ft,,119,110
365,4,3:14.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by B. Jennings),119,113
366,4,2:53.0,W. Chandler makes 2-pt layup from 2 ft (assist by J. Nelson),,121,113
367,4,2:51.0,,New York full timeout,121,113
368,4,2:34.0,,C. Anthony makes 2-pt jump shot from 8 ft,121,115
369,4,2:11.0,G. Harris makes 3-pt jump shot from 25 ft (assist by J. Nelson),,124,115
370,4,2:11.0,Shooting foul by C. Lee (drawn by G. Harris),,124,115
371,4,2:11.0,G. Harris makes free throw 1 of 1,,125,115
372,4,2:00.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by B. Jennings),125,118
