,QUARTER,TIME_REMAINING,ORLANDO_ACTION,TORONTO_ACTION,ORLANDO_SCORE,TORONTO_SCORE
107,2,11:28.0,,J. Poeltl makes free throw 2 of 2,34,36
108,2,11:26.0,Personal block foul by J. Poeltl (drawn by D. Augustin),,34,36
109,2,11:14.0,Turnover by D. Augustin (bad pass; steal by D. Wright),,34,36
110,2,11:10.0,Violation by B. Biyombo (def goaltending),,34,36
111,2,11:10.0,,D. Wright makes 2-pt layup from 1 ft,34,38
112,2,10:58.0,J. Meeks misses 3-pt jump shot from 23 ft,,34,38
113,2,10:57.0,,Defensive rebound by D. Wright,34,38
114,2,10:51.0,,D. Wright misses 2-pt layup from 3 ft,34,38
115,2,10:50.0,Defensive rebound by D. Augustin,,34,38
116,2,10:44.0,D. Augustin misses 2-pt layup from 1 ft (block by D. Wright),,34,38
117,2,10:44.0,Offensive rebound by B. Biyombo,,34,38
118,2,10:40.0,B. Biyombo makes 2-pt hook shot from 4 ft,,36,38
119,2,10:30.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by N. Powell),36,40
120,2,10:18.0,J. Meeks makes 2-pt jump shot from 5 ft (assist by D. Augustin),,38,40
121,2,10:06.0,,Turnover by D. Wright (lost ball; steal by J. Meeks),38,40
122,2,10:01.0,D. Augustin makes 2-pt layup from 2 ft (assist by J. Meeks),,40,40
123,2,9:51.0,,Toronto full timeout,40,40
124,2,9:44.0,,D. Wright misses 2-pt jump shot from 21 ft,40,40
125,2,9:43.0,,Offensive rebound by J. Poeltl,40,40
126,2,9:32.0,,N. Powell misses 2-pt jump shot from 5 ft,40,40
127,2,9:32.0,Defensive rebound by D. Augustin,,40,40
128,2,9:28.0,D. Augustin misses 2-pt layup from 3 ft (block by P. Tucker),,40,40
129,2,9:28.0,Offensive rebound by Team,,40,40
130,2,9:28.0,,J. Valančiūnas enters the game for J. Poeltl,40,40
131,2,9:22.0,J. Meeks misses 2-pt layup from 4 ft (block by N. Powell),,40,40
132,2,9:22.0,Offensive rebound by Team,,40,40
133,2,9:10.0,C. Watson misses 3-pt jump shot from 22 ft,,40,40
134,2,9:10.0,Offensive rebound by Team,,40,40
135,2,9:10.0,,Loose ball foul by J. Valančiūnas (drawn by B. Biyombo),40,40
136,2,8:53.0,D. Augustin makes 2-pt jump shot from 19 ft,,42,40
137,2,8:39.0,,N. Powell makes 3-pt jump shot from 24 ft (assist by D. Wright),42,43
138,2,8:07.0,Turnover by C. Watson (lost ball; steal by P. Tucker),,42,43
139,2,8:03.0,,P. Tucker makes 2-pt layup from 2 ft,42,45
140,2,7:49.0,Offensive foul by B. Biyombo (drawn by N. Powell),,42,45
141,2,7:49.0,Turnover by B. Biyombo (offensive foul),,42,45
142,2,7:34.0,,N. Powell makes 3-pt jump shot from 26 ft (assist by D. Wright),42,48
143,2,7:31.0,Orlando full timeout,,42,48
144,2,7:31.0,T. Ross enters the game for J. Meeks,,42,48
145,2,7:31.0,,D. DeRozan enters the game for P. Tucker,42,48
146,2,7:31.0,,S. Ibaka enters the game for P. Patterson,42,48
147,2,7:31.0,,C. Joseph enters the game for D. Wright,42,48
148,2,7:16.0,M. Hezonja misses 2-pt jump shot from 19 ft,,42,48
149,2,7:15.0,,Defensive rebound by C. Joseph,42,48
150,2,6:53.0,,S. Ibaka makes 3-pt jump shot from 27 ft (assist by D. DeRozan),42,51
151,2,6:37.0,T. Ross makes 2-pt jump shot from 8 ft (assist by C. Watson),,44,51
152,2,6:16.0,,S. Ibaka misses 2-pt layup from 4 ft,44,51
153,2,6:15.0,,Offensive rebound by Team,44,51
154,2,6:15.0,E. Fournier enters the game for C. Watson,,44,51
155,2,6:15.0,A. Gordon enters the game for B. Biyombo,,44,51
156,2,6:15.0,N. Vučević enters the game for M. Hezonja,,44,51
157,2,6:00.0,,J. Valančiūnas makes 2-pt hook shot from 5 ft,44,53
158,2,5:46.0,A. Gordon misses 2-pt jump shot from 12 ft,,44,53
159,2,5:45.0,,Defensive rebound by J. Valančiūnas,44,53
160,2,5:39.0,,N. Powell makes 3-pt jump shot from 25 ft (assist by C. Joseph),44,56
161,2,5:38.0,Orlando full timeout,,44,56
162,2,5:38.0,E. Payton enters the game for D. Augustin,,44,56
163,2,5:18.0,E. Fournier misses 3-pt jump shot from 24 ft,,44,56
164,2,5:17.0,,Defensive rebound by S. Ibaka,44,56
165,2,5:13.0,,N. Powell makes 2-pt dunk at rim,44,58
166,2,5:03.0,N. Vučević misses 2-pt jump shot from 13 ft,,44,58
167,2,5:02.0,,Defensive rebound by J. Valančiūnas,44,58
168,2,4:56.0,,Shooting foul by T. Ross (drawn by D. DeRozan),44,58
169,2,4:56.0,,D. DeRozan makes free throw 1 of 2,44,59
170,2,4:56.0,M. Hezonja enters the game for T. Ross,,44,59
171,2,4:56.0,,D. DeRozan makes free throw 2 of 2,44,60
172,2,4:40.0,E. Fournier makes 2-pt jump shot from 7 ft,,46,60
173,2,4:15.0,,C. Joseph makes 2-pt jump shot from 17 ft,46,62
174,2,4:02.0,E. Payton misses 2-pt hook shot from 4 ft,,46,62
175,2,4:01.0,,Defensive rebound by J. Valančiūnas,46,62
176,2,3:50.0,,C. Joseph makes 2-pt jump shot from 18 ft,46,64
177,2,3:48.0,Orlando full timeout,,46,64
178,2,3:38.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Payton),,48,64
179,2,3:20.0,,D. DeRozan makes 2-pt jump shot from 23 ft (assist by C. Joseph),48,66
180,2,3:07.0,N. Vučević makes 2-pt hook shot from 7 ft (assist by E. Payton),,50,66
181,2,2:54.0,,Turnover by C. Joseph (bad pass; steal by E. Fournier),50,66
182,2,2:46.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by M. Hezonja),,53,66
183,2,2:21.0,,Shooting foul by N. Vučević (drawn by J. Valančiūnas),53,66
184,2,2:21.0,,J. Valančiūnas makes free throw 1 of 2,53,67
185,2,2:21.0,,J. Valančiūnas misses free throw 2 of 2,53,67
186,2,2:21.0,,P. Tucker enters the game for N. Powell,53,67
187,2,2:20.0,Defensive rebound by N. Vučević,,53,67
188,2,2:12.0,Personal foul by D. DeRozan (drawn by N. Vučević),,53,67
189,2,2:02.0,Personal block foul by J. Valančiūnas (drawn by E. Fournier),,53,67
190,2,1:53.0,,Violation by S. Ibaka (def goaltending),53,67
191,2,1:53.0,E. Fournier makes 2-pt layup from 2 ft (assist by N. Vučević),,55,67
192,2,1:39.0,,J. Valančiūnas misses 2-pt jump shot from 16 ft,55,67
193,2,1:39.0,,Offensive rebound by S. Ibaka,55,67
194,2,1:39.0,,S. Ibaka makes 2-pt layup from 2 ft,55,69
195,2,1:39.0,,Shooting foul by M. Hezonja (drawn by S. Ibaka),55,69
196,2,1:39.0,,S. Ibaka makes free throw 1 of 1,55,70
197,2,1:26.0,N. Vučević misses 2-pt jump shot from 20 ft,,55,70
198,2,1:25.0,,Defensive rebound by P. Tucker,55,70
199,2,1:17.0,,Personal foul by M. Hezonja (drawn by S. Ibaka),55,70
200,2,1:17.0,,S. Ibaka makes free throw 1 of 2,55,71
201,2,1:17.0,,S. Ibaka misses free throw 2 of 2,55,71
202,2,1:17.0,J. Meeks enters the game for M. Hezonja,,55,71
203,2,1:16.0,Defensive rebound by N. Vučević,,55,71
204,2,1:00.0,Personal foul by S. Ibaka (drawn by A. Gordon),,55,71
205,2,1:00.0,A. Gordon misses free throw 1 of 2,,55,71
206,2,1:00.0,Offensive rebound by Team,,55,71
207,2,1:00.0,A. Gordon misses free throw 2 of 2,,55,71
208,2,0:59.0,,Defensive rebound by J. Valančiūnas,55,71
209,2,0:48.0,,Shooting foul by E. Payton (drawn by C. Joseph),55,71
210,2,0:48.0,,C. Joseph makes free throw 1 of 2,55,72
211,2,0:48.0,,C. Joseph misses free throw 2 of 2,55,72
212,2,0:48.0,,P. Patterson enters the game for J. Valančiūnas,55,72
213,2,0:48.0,D. Augustin enters the game for E. Payton,,55,72
214,2,0:47.0,,Offensive rebound by C. Joseph,55,72
215,2,0:34.0,,Shooting foul by N. Vučević (drawn by D. DeRozan),55,72
216,2,0:34.0,,D. DeRozan misses free throw 1 of 3,55,72
217,2,0:34.0,,Offensive rebound by Team,55,72
218,2,0:34.0,,D. DeRozan makes free throw 2 of 3,55,73
219,2,0:34.0,,D. DeRozan misses free throw 3 of 3,55,73
220,2,0:33.0,Defensive rebound by N. Vučević,,55,73
221,2,0:14.0,Personal foul by P. Tucker,,55,73
222,2,0:14.0,E. Fournier makes free throw 1 of 2,,56,73
223,2,0:14.0,M. Hezonja enters the game for N. Vučević,,56,73
224,2,0:14.0,E. Fournier makes free throw 2 of 2,,57,73
225,2,0:00.0,,D. DeRozan misses 2-pt jump shot from 14 ft,57,73
226,2,0:00.0,,Offensive rebound by Team,57,73
227,3,11:45.0,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),,59,73
228,3,11:21.0,,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by S. Ibaka),59,75
229,3,11:14.0,E. Payton makes 2-pt layup from 2 ft,,61,75
230,3,11:05.0,,Turnover by C. Joseph (bad pass; steal by T. Ross),61,75
231,3,10:59.0,A. Gordon makes 2-pt layup from 2 ft (assist by E. Payton),,63,75
232,3,10:43.0,,J. Valančiūnas makes 2-pt jump shot from 18 ft (assist by C. Joseph),63,77
233,3,10:28.0,N. Vučević misses 3-pt jump shot from 24 ft,,63,77
234,3,10:28.0,,Defensive rebound by P. Tucker,63,77
235,3,10:22.0,,Shooting foul by E. Payton (drawn by C. Joseph),63,77
236,3,10:22.0,,C. Joseph misses free throw 1 of 2,63,77
237,3,10:22.0,,Offensive rebound by Team,63,77
238,3,10:22.0,,C. Joseph makes free throw 2 of 2,63,78
239,3,10:12.0,E. Payton makes 2-pt jump shot from 4 ft,,65,78
240,3,10:00.0,,Shooting foul by E. Fournier (drawn by S. Ibaka),65,78
241,3,10:00.0,,S. Ibaka makes free throw 1 of 2,65,79
242,3,10:00.0,,S. Ibaka makes free throw 2 of 2,65,80
243,3,9:52.0,T. Ross makes 2-pt jump shot from 18 ft (assist by E. Payton),,67,80
244,3,9:31.0,,C. Joseph makes 2-pt jump shot from 15 ft,67,82
245,3,9:13.0,N. Vučević misses 2-pt hook shot from 9 ft,,67,82
246,3,9:13.0,,Defensive rebound by S. Ibaka,67,82
247,3,8:53.0,,J. Valančiūnas makes 2-pt hook shot from 7 ft (assist by C. Joseph),67,84
248,3,8:40.0,A. Gordon misses 3-pt jump shot from 26 ft,,67,84
249,3,8:40.0,,Defensive rebound by S. Ibaka,67,84
250,3,8:30.0,,D. DeRozan misses 2-pt layup from 1 ft,67,84
251,3,8:29.0,Defensive rebound by N. Vučević,,67,84
252,3,8:23.0,T. Ross misses 2-pt layup from 1 ft (block by J. Valančiūnas),,67,84
253,3,8:22.0,,Defensive rebound by J. Valančiūnas,67,84
254,3,8:16.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by P. Tucker),67,86
255,3,8:04.0,Personal foul by S. Ibaka (drawn by N. Vučević),,67,86
256,3,7:59.0,N. Vučević makes 2-pt jump shot from 15 ft,,69,86
257,3,7:38.0,,Turnover by S. Ibaka (lost ball; steal by A. Gordon),69,86
258,3,7:32.0,T. Ross makes 2-pt dunk at rim (assist by E. Fournier),,71,86
259,3,7:15.0,,C. Joseph misses 2-pt jump shot from 21 ft,71,86
260,3,7:14.0,,Offensive rebound by J. Valančiūnas,71,86
261,3,7:13.0,,J. Valančiūnas makes 2-pt layup from 1 ft,71,88
262,3,6:53.0,E. Payton makes 2-pt jump shot from 5 ft,,73,88
263,3,6:53.0,Shooting foul by C. Joseph (drawn by E. Payton),,73,88
264,3,6:53.0,E. Payton makes free throw 1 of 1,,74,88
265,3,6:39.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by C. Joseph),74,91
266,3,6:24.0,Personal foul by D. DeRozan (drawn by E. Fournier),,74,91
267,3,6:24.0,E. Fournier misses free throw 1 of 2,,74,91
268,3,6:24.0,Offensive rebound by Team,,74,91
269,3,6:24.0,E. Fournier makes free throw 2 of 2,,75,91
270,3,6:12.0,,S. Ibaka misses 2-pt jump shot from 15 ft,75,91
271,3,6:11.0,Defensive rebound by N. Vučević,,75,91
272,3,5:59.0,Turnover by N. Vučević (lost ball; steal by P. Tucker),,75,91
273,3,5:53.0,,Turnover by C. Joseph (bad pass; steal by E. Payton),75,91
274,3,5:45.0,E. Fournier misses 2-pt jump shot from 16 ft,,75,91
275,3,5:45.0,,Defensive rebound by J. Valančiūnas,75,91
276,3,5:34.0,,Turnover by C. Joseph (bad pass),75,91
277,3,5:34.0,,Toronto full timeout,75,91
278,3,5:34.0,,J. Poeltl enters the game for S. Ibaka,75,91
279,3,5:34.0,,P. Patterson enters the game for J. Valančiūnas,75,91
280,3,5:26.0,E. Fournier makes 2-pt jump shot from 5 ft,,77,91
281,3,5:26.0,Shooting foul by P. Patterson (drawn by E. Fournier),,77,91
282,3,5:26.0,E. Fournier makes free throw 1 of 1,,78,91
283,3,5:09.0,,C. Joseph misses 2-pt hook shot from 4 ft,78,91
284,3,5:08.0,Defensive rebound by N. Vučević,,78,91
285,3,5:02.0,E. Fournier misses 3-pt jump shot from 27 ft,,78,91
286,3,5:01.0,,Defensive rebound by C. Joseph,78,91
287,3,4:53.0,,C. Joseph misses 2-pt jump shot from 20 ft,78,91
288,3,4:53.0,Defensive rebound by E. Fournier,,78,91
289,3,4:46.0,Shooting foul by P. Patterson (drawn by E. Payton),,78,91
290,3,4:46.0,E. Payton makes free throw 1 of 2,,79,91
291,3,4:46.0,E. Payton misses free throw 2 of 2,,79,91
292,3,4:46.0,,D. Wright enters the game for C. Joseph,79,91
293,3,4:45.0,Offensive rebound by N. Vučević,,79,91
294,3,4:36.0,E. Payton makes 2-pt jump shot from 4 ft,,81,91
295,3,4:16.0,,D. DeRozan misses 2-pt jump shot from 5 ft,81,91
296,3,4:16.0,Defensive rebound by N. Vučević,,81,91
297,3,4:04.0,E. Fournier misses 3-pt jump shot from 25 ft,,81,91
298,3,4:03.0,Offensive rebound by N. Vučević,,81,91
299,3,3:59.0,T. Ross misses 3-pt jump shot from 27 ft,,81,91
300,3,3:58.0,,Defensive rebound by P. Patterson,81,91
301,3,3:48.0,,P. Tucker misses 3-pt jump shot from 23 ft,81,91
302,3,3:47.0,Defensive rebound by E. Payton,,81,91
303,3,3:35.0,N. Vučević makes 2-pt dunk at rim,,83,91
304,3,3:17.0,M. Hezonja enters the game for E. Fournier,,83,91
305,3,3:12.0,,D. Wright misses 3-pt jump shot from 26 ft,83,91
306,3,3:12.0,Defensive rebound by N. Vučević,,83,91
307,3,2:51.0,M. Hezonja misses 3-pt jump shot from 26 ft,,83,91
308,3,2:51.0,,Defensive rebound by D. DeRozan,83,91
309,3,2:43.0,,D. DeRozan makes 2-pt jump shot from 13 ft,83,93
310,3,2:32.0,Orlando full timeout,,83,93
311,3,2:32.0,,N. Powell enters the game for P. Tucker,83,93
312,3,2:32.0,B. Biyombo enters the game for N. Vučević,,83,93
313,3,2:32.0,D. Augustin enters the game for E. Payton,,83,93
314,3,2:21.0,T. Ross misses 2-pt jump shot from 21 ft,,83,93
315,3,2:20.0,,Defensive rebound by P. Patterson,83,93
316,3,2:06.0,,Turnover by J. Poeltl (lost ball; steal by T. Ross),83,93
317,3,2:02.0,T. Ross makes 2-pt dunk at rim,,85,93
318,3,1:42.0,,Turnover by J. Poeltl (bad pass; steal by T. Ross),85,93
319,3,1:26.0,Turnover by B. Biyombo (traveling),,85,93
320,3,1:26.0,,L. Nogueira enters the game for J. Poeltl,85,93
321,3,1:10.0,,N. Powell misses 3-pt jump shot from 25 ft,85,93
322,3,1:10.0,Defensive rebound by M. Hezonja,,85,93
323,3,0:52.0,M. Hezonja misses 2-pt hook shot from 6 ft,,85,93
324,3,0:52.0,,Defensive rebound by L. Nogueira,85,93
325,3,0:40.0,,Offensive foul by L. Nogueira (drawn by D. Augustin),85,93
326,3,0:40.0,,Turnover by L. Nogueira (offensive foul),85,93
327,3,0:32.0,,Violation by L. Nogueira (def goaltending),85,93
328,3,0:32.0,D. Augustin makes 2-pt layup from 3 ft,,87,93
329,3,0:28.0,,Shooting foul by A. Gordon (drawn by D. DeRozan),87,93
330,3,0:28.0,,D. DeRozan misses free throw 1 of 2,87,93
331,3,0:28.0,,Offensive rebound by Team,87,93
332,3,0:28.0,,D. DeRozan makes free throw 2 of 2,87,94
333,3,0:12.0,Personal foul by P. Patterson (drawn by B. Biyombo),,87,94
334,3,0:12.0,B. Biyombo makes free throw 1 of 2,,88,94
335,3,0:12.0,E. Payton enters the game for D. Augustin,,88,94
336,3,0:12.0,B. Biyombo makes free throw 2 of 2,,89,94
337,3,0:03.0,,D. DeRozan makes 2-pt jump shot from 12 ft,89,96
338,3,0:02.0,Turnover by B. Biyombo (bad pass; steal by D. Wright),,89,96
339,3,0:00.0,,D. Wright makes 3-pt jump shot from 24 ft,89,99
340,4,11:43.0,,N. Powell misses 2-pt hook shot from 6 ft,89,99
341,4,11:43.0,Defensive rebound by B. Biyombo,,89,99
342,4,11:23.0,D. Augustin misses 2-pt jump shot from 20 ft,,89,99
343,4,11:23.0,,Defensive rebound by N. Powell,89,99
344,4,11:23.0,,Personal foul by C. Watson (drawn by N. Powell),89,99
345,4,11:13.0,,N. Powell makes 2-pt dunk at rim (assist by P. Patterson),89,101
346,4,10:48.0,M. Hezonja misses 2-pt jump shot from 21 ft,,89,101
347,4,10:48.0,,Defensive rebound by S. Ibaka,89,101
348,4,10:35.0,,N. Powell makes 3-pt jump shot from 27 ft (assist by D. Wright),89,104
349,4,10:08.0,M. Hezonja misses 2-pt jump shot from 6 ft (block by P. Patterson),,89,104
350,4,10:07.0,Offensive rebound by M. Hezonja,,89,104
351,4,10:04.0,M. Hezonja misses 3-pt jump shot from 26 ft,,89,104
352,4,10:04.0,,Defensive rebound by P. Tucker,89,104
353,4,9:46.0,,S. Ibaka misses 2-pt jump shot from 20 ft,89,104
354,4,9:45.0,Defensive rebound by B. Biyombo,,89,104
355,4,9:32.0,Personal foul by N. Powell (drawn by J. Meeks),,89,104
356,4,9:27.0,D. Augustin misses 2-pt layup from 3 ft (block by D. Wright),,89,104
357,4,9:27.0,Offensive rebound by D. Augustin,,89,104
358,4,9:27.0,Shooting foul by D. Wright (drawn by D. Augustin),,89,104
359,4,9:27.0,D. Augustin makes free throw 1 of 2,,90,104
360,4,9:27.0,D. Augustin makes free throw 2 of 2,,91,104
361,4,9:12.0,,S. Ibaka misses 2-pt jump shot from 15 ft (block by B. Biyombo),91,104
362,4,9:10.0,Defensive rebound by B. Biyombo,,91,104
363,4,8:54.0,D. Augustin misses 2-pt jump shot from 5 ft,,91,104
364,4,8:54.0,Offensive rebound by B. Biyombo,,91,104
365,4,8:52.0,Turnover by B. Biyombo (lost ball; steal by S. Ibaka),,91,104
366,4,8:28.0,,Shooting foul by C. Watson (drawn by P. Patterson),91,104
367,4,8:28.0,Official timeout,,91,104
368,4,8:28.0,,P. Patterson makes free throw 1 of 2,91,105
369,4,8:28.0,E. Fournier enters the game for D. Augustin,,91,104
370,4,8:28.0,E. Payton enters the game for C. Watson,,91,104
371,4,8:28.0,,P. Patterson makes free throw 2 of 2,91,106
372,4,8:05.0,M. Hezonja misses 3-pt jump shot from 28 ft,,91,106
373,4,8:05.0,,Defensive rebound by P. Patterson,91,106
374,4,7:50.0,Offensive charge foul by N. Powell (drawn by M. Hezonja),,91,106
375,4,7:50.0,,Turnover by N. Powell (offensive foul),91,106
376,4,7:50.0,A. Gordon enters the game for M. Hezonja,,91,106
377,4,7:50.0,T. Ross enters the game for J. Meeks,,91,106
378,4,7:36.0,Personal foul by S. Ibaka (drawn by E. Fournier),,91,106
379,4,7:21.0,A. Gordon makes 2-pt jump shot from 13 ft,,93,106
