,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,PORTLAND_ACTION,PHILADELPHIA_SCORE,PORTLAND_SCORE
104,1,0:58.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by S. Napier),15,27
105,1,0:41.0,S. Rodríguez misses 3-pt jump shot from 26 ft,,15,27
106,1,0:41.0,Offensive rebound by D. Šarić,,15,27
107,1,0:34.0,D. Šarić makes 2-pt layup from 2 ft,,17,27
108,1,0:20.0,,A. Crabbe misses 3-pt jump shot from 28 ft,17,27
109,1,0:19.0,Defensive rebound by G. Henderson,,17,27
110,1,0:00.0,G. Henderson misses 3-pt jump shot from 27 ft,,17,27
111,1,0:00.0,Offensive rebound by Team,,17,27
112,2,11:43.0,G. Henderson makes 2-pt jump shot from 12 ft,,19,27
113,2,11:27.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by S. Napier),19,30
114,2,11:18.0,T. Luwawu-Cabarrot enters the game for J. Anderson,,19,30
115,2,11:08.0,R. Holmes makes 2-pt hook shot from 5 ft (assist by S. Rodríguez),,21,30
116,2,10:48.0,,A. Aminu misses 2-pt layup from 2 ft,21,30
117,2,10:45.0,Defensive rebound by R. Holmes,,21,30
118,2,10:37.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by G. Henderson),,24,30
119,2,10:19.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by S. Napier),24,33
120,2,10:05.0,D. Šarić makes 2-pt jump shot from 6 ft,,26,33
121,2,9:47.0,,C. McCollum makes 2-pt jump shot from 20 ft,26,35
122,2,9:36.0,S. Rodríguez makes 2-pt jump shot from 10 ft,,28,35
123,2,9:18.0,,A. Aminu misses 2-pt layup from 1 ft (block by R. Holmes),28,35
124,2,9:18.0,Defensive rebound by R. Holmes,,28,35
125,2,9:18.0,Personal foul by A. Aminu (drawn by R. Holmes),,28,35
126,2,9:18.0,N. Stauskas enters the game for G. Henderson,,28,35
127,2,9:18.0,J. Okafor enters the game for R. Holmes,,28,35
128,2,9:07.0,Def 3 sec tech foul by M. Leonard,,28,35
129,2,9:07.0,N. Stauskas makes technical free throw,,29,35
130,2,9:07.0,Philadelphia full timeout,,29,35
131,2,8:53.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by J. Okafor),,32,35
132,2,8:37.0,,Personal foul by S. Rodríguez (drawn by S. Napier),32,35
133,2,8:29.0,,M. Leonard misses 2-pt jump shot from 10 ft,32,35
134,2,8:29.0,Defensive rebound by D. Šarić,,32,35
135,2,8:16.0,S. Rodríguez misses 3-pt jump shot from 25 ft,,32,35
136,2,8:16.0,,Defensive rebound by Team,32,35
137,2,8:16.0,Loose ball foul by D. Šarić,,32,35
138,2,8:16.0,,D. Lillard enters the game for C. McCollum,32,35
139,2,8:16.0,,J. Nurkić enters the game for M. Leonard,32,35
140,2,7:55.0,,J. Nurkić makes 2-pt hook shot from 5 ft,32,37
141,2,7:40.0,Turnover by D. Šarić (lost ball; steal by J. Nurkić),,32,37
142,2,7:32.0,,Turnover by S. Napier (lost ball; steal by D. Šarić),32,37
143,2,7:30.0,Shooting foul by A. Crabbe (drawn by T. Luwawu-Cabarrot),,32,37
144,2,7:30.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,33,37
145,2,7:30.0,,M. Harkless enters the game for A. Aminu,33,37
146,2,7:30.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,34,37
147,2,7:10.0,,D. Lillard misses 3-pt jump shot from 27 ft,34,37
148,2,7:09.0,,Offensive rebound by J. Nurkić,34,37
149,2,7:07.0,,M. Harkless makes 2-pt layup from 1 ft (assist by J. Nurkić),34,39
150,2,6:56.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,34,39
151,2,6:55.0,Offensive rebound by J. Okafor,,34,39
152,2,6:45.0,D. Šarić makes 2-pt layup from 2 ft (assist by S. Rodríguez),,36,39
153,2,6:39.0,,Personal foul by S. Rodríguez (drawn by S. Napier),36,39
154,2,6:39.0,R. Covington enters the game for D. Šarić,,36,39
155,2,6:36.0,,D. Lillard makes 2-pt layup at rim (assist by J. Nurkić),36,41
156,2,6:36.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by D. Lillard),36,41
157,2,6:36.0,,D. Lillard makes free throw 1 of 1,36,42
158,2,6:21.0,Turnover by R. Covington (bad pass; steal by A. Crabbe),,36,42
159,2,6:14.0,,Turnover by S. Napier (bad pass; steal by N. Stauskas),36,42
160,2,6:05.0,S. Rodríguez makes 3-pt jump shot from 26 ft,,39,42
161,2,5:46.0,,Shooting foul by J. Okafor (drawn by J. Nurkić),39,42
162,2,5:46.0,Official timeout,,39,42
163,2,5:46.0,,J. Nurkić makes free throw 1 of 2,39,43
164,2,5:46.0,T. McConnell enters the game for S. Rodríguez,,39,42
165,2,5:46.0,,J. Nurkić makes free throw 2 of 2,39,44
166,2,5:27.0,R. Covington makes 2-pt jump shot from 19 ft,,41,44
167,2,5:09.0,,A. Crabbe makes 2-pt jump shot from 20 ft (assist by J. Nurkić),41,46
168,2,4:53.0,J. Okafor makes 2-pt layup from 1 ft,,43,46
169,2,4:34.0,,Shooting foul by J. Okafor (drawn by J. Nurkić),43,46
170,2,4:34.0,,J. Nurkić makes 2-pt hook shot from 6 ft (assist by D. Lillard),43,48
171,2,4:34.0,,C. McCollum enters the game for S. Napier,43,48
172,2,4:34.0,,A. Aminu enters the game for A. Crabbe,43,48
173,2,4:34.0,,J. Nurkić makes free throw 1 of 1,43,49
174,2,4:12.0,J. Okafor makes 2-pt jump shot from 17 ft,,45,49
175,2,3:57.0,,D. Lillard misses 3-pt jump shot from 26 ft,45,49
176,2,3:56.0,Defensive rebound by R. Covington,,45,49
177,2,3:52.0,Personal foul by A. Aminu,,45,49
178,2,3:52.0,D. Šarić enters the game for N. Stauskas,,45,49
179,2,3:52.0,G. Henderson enters the game for T. Luwawu-Cabarrot,,45,49
180,2,3:33.0,J. Okafor makes 2-pt jump shot from 15 ft (assist by R. Covington),,47,49
181,2,3:20.0,,C. McCollum makes 2-pt jump shot from 18 ft,47,51
182,2,3:03.0,J. Okafor misses 2-pt jump shot from 6 ft,,47,51
183,2,3:02.0,,Defensive rebound by J. Nurkić,47,51
184,2,2:57.0,,Turnover by M. Harkless (lost ball),47,51
185,2,2:57.0,,Portland full timeout,47,51
186,2,2:40.0,Offensive foul by J. Okafor (drawn by J. Nurkić),,47,51
187,2,2:40.0,Turnover by J. Okafor (offensive foul),,47,51
188,2,2:40.0,R. Holmes enters the game for J. Okafor,,47,51
189,2,2:27.0,,Shooting foul by R. Holmes (drawn by J. Nurkić),47,51
190,2,2:27.0,,J. Nurkić makes free throw 1 of 2,47,52
191,2,2:27.0,,J. Nurkić makes free throw 2 of 2,47,53
192,2,2:19.0,Offensive foul by R. Holmes (drawn by D. Lillard),,47,53
193,2,2:19.0,Turnover by R. Holmes (offensive foul),,47,53
194,2,2:11.0,,Turnover by J. Nurkić (traveling),47,53
195,2,2:11.0,J. Anderson enters the game for R. Holmes,,47,53
196,2,2:01.0,R. Covington makes 3-pt jump shot from 25 ft (assist by T. McConnell),,50,53
197,2,1:42.0,,J. Nurkić misses 2-pt jump shot from 4 ft,50,53
198,2,1:40.0,Defensive rebound by R. Covington,,50,53
199,2,1:35.0,Turnover by J. Anderson (traveling),,50,53
200,2,1:26.0,,M. Harkless makes 2-pt layup from 2 ft (assist by J. Nurkić),50,55
201,2,1:13.0,D. Šarić makes 2-pt jump shot from 21 ft,,52,55
202,2,0:57.0,,D. Lillard misses 3-pt jump shot from 28 ft,52,55
203,2,0:57.0,Defensive rebound by T. McConnell,,52,55
204,2,0:49.0,G. Henderson misses 2-pt layup from 2 ft,,52,55
205,2,0:48.0,,Defensive rebound by J. Nurkić,52,55
206,2,0:32.0,,Shooting foul by D. Šarić (drawn by D. Lillard),52,55
207,2,0:32.0,,D. Lillard makes free throw 1 of 2,52,56
208,2,0:32.0,,D. Lillard makes free throw 2 of 2,52,57
209,2,0:32.0,Philadelphia full timeout,,52,57
210,2,0:24.0,D. Šarić misses 3-pt jump shot from 26 ft,,52,57
211,2,0:23.0,,Defensive rebound by M. Harkless,52,57
212,2,0:02.0,,D. Lillard misses 2-pt layup from 1 ft (block by R. Covington),52,57
213,2,0:01.0,Defensive rebound by D. Šarić,,52,57
214,2,0:00.0,Turnover by D. Šarić (traveling),,52,57
215,2,0:00.0,,Portland full timeout,52,57
216,2,0:00.0,S. Long enters the game for D. Šarić,,52,57
217,2,0:00.0,,A. Crabbe enters the game for M. Harkless,52,57
218,3,11:47.0,T. McConnell misses 2-pt jump shot from 20 ft,,52,57
219,3,11:45.0,,Defensive rebound by C. McCollum,52,57
220,3,11:35.0,,J. Nurkić misses 2-pt jump shot from 7 ft,52,57
221,3,11:32.0,Defensive rebound by R. Covington,,52,57
222,3,11:22.0,J. Okafor makes 2-pt layup from 2 ft,,54,57
223,3,11:06.0,,D. Lillard misses 2-pt jump shot from 15 ft,54,57
224,3,11:05.0,Defensive rebound by D. Šarić,,54,57
225,3,10:54.0,J. Okafor misses 2-pt jump shot from 13 ft,,54,57
226,3,10:52.0,,Defensive rebound by N. Vonleh,54,57
227,3,10:42.0,,Turnover by M. Harkless (lost ball; steal by T. McConnell),54,57
228,3,10:35.0,N. Stauskas misses 3-pt jump shot from 24 ft,,54,57
229,3,10:35.0,,Defensive rebound by J. Nurkić,54,57
230,3,10:18.0,,J. Nurkić makes 2-pt jump shot from 6 ft (assist by C. McCollum),54,59
231,3,10:01.0,R. Covington makes 3-pt jump shot from 26 ft (assist by T. McConnell),,57,59
232,3,9:48.0,,C. McCollum misses 2-pt layup from 1 ft,57,59
233,3,9:47.0,Defensive rebound by D. Šarić,,57,59
234,3,9:42.0,Personal foul by N. Vonleh (drawn by J. Okafor),,57,59
235,3,9:33.0,Turnover by N. Stauskas (lost ball; steal by J. Nurkić),,57,59
236,3,9:28.0,,Turnover by N. Vonleh (lost ball; steal by R. Covington),57,59
237,3,9:18.0,T. McConnell misses 2-pt layup from 1 ft (block by D. Lillard),,57,59
238,3,9:16.0,Offensive rebound by T. McConnell,,57,59
239,3,9:11.0,N. Stauskas misses 3-pt jump shot from 25 ft,,57,59
240,3,9:11.0,,Defensive rebound by J. Nurkić,57,59
241,3,8:51.0,,C. McCollum makes 2-pt jump shot from 18 ft (assist by J. Nurkić),57,61
242,3,8:33.0,J. Okafor makes 2-pt hook shot at rim,,59,61
243,3,8:19.0,,C. McCollum misses 3-pt jump shot from 25 ft,59,61
244,3,8:18.0,Defensive rebound by J. Okafor,,59,61
245,3,8:11.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by T. McConnell),,62,61
246,3,7:58.0,,Shooting block foul by T. McConnell (drawn by D. Lillard),62,61
247,3,7:58.0,,D. Lillard makes free throw 1 of 2,62,62
248,3,7:58.0,R. Holmes enters the game for J. Okafor,,62,62
249,3,7:58.0,,D. Lillard makes free throw 2 of 2,62,63
250,3,7:47.0,Shooting foul by C. McCollum (drawn by N. Stauskas),,62,63
251,3,7:47.0,N. Stauskas makes free throw 1 of 3,,63,63
252,3,7:47.0,N. Stauskas misses free throw 2 of 3,,63,63
253,3,7:47.0,Offensive rebound by Team,,63,63
254,3,7:47.0,N. Stauskas makes free throw 3 of 3,,64,63
255,3,7:36.0,,M. Harkless makes 2-pt dunk at rim (assist by J. Nurkić),64,65
256,3,7:28.0,Personal foul by N. Vonleh (drawn by R. Holmes),,64,65
257,3,7:10.0,R. Covington misses 2-pt layup from 1 ft (block by M. Harkless),,64,65
258,3,7:09.0,Offensive rebound by T. McConnell,,64,65
259,3,7:09.0,Turnover by Team (shot clock),,64,65
260,3,6:58.0,,J. Nurkić misses 2-pt jump shot from 16 ft,64,65
261,3,6:57.0,Defensive rebound by R. Covington,,64,65
262,3,6:49.0,T. McConnell misses 2-pt jump shot from 19 ft,,64,65
263,3,6:49.0,,Defensive rebound by Team,64,65
264,3,6:49.0,Loose ball foul by D. Šarić (drawn by N. Vonleh),,64,65
265,3,6:36.0,,D. Lillard misses 2-pt jump shot from 13 ft,64,65
266,3,6:35.0,,Offensive rebound by M. Harkless,64,65
267,3,6:32.0,,M. Harkless misses 2-pt layup from 2 ft,64,65
268,3,6:32.0,,Offensive rebound by Team,64,65
269,3,6:29.0,,N. Vonleh makes 2-pt dunk at rim (assist by M. Harkless),64,67
270,3,6:16.0,R. Holmes makes 2-pt jump shot from 19 ft (assist by T. McConnell),,66,67
271,3,6:06.0,,J. Nurkić makes 2-pt hook shot from 7 ft,66,69
272,3,5:49.0,T. McConnell misses 3-pt jump shot from 24 ft,,66,69
273,3,5:48.0,,Defensive rebound by N. Vonleh,66,69
274,3,5:37.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),66,72
275,3,5:37.0,Philadelphia full timeout,,66,72
276,3,5:37.0,G. Henderson enters the game for D. Šarić,,66,72
277,3,5:20.0,G. Henderson misses 2-pt jump shot from 10 ft,,66,72
278,3,5:20.0,,Defensive rebound by J. Nurkić,66,72
279,3,5:06.0,,Turnover by J. Nurkić (bad pass; steal by G. Henderson),66,72
280,3,4:58.0,R. Holmes misses 2-pt jump shot from 17 ft,,66,72
281,3,4:56.0,,Defensive rebound by D. Lillard,66,72
282,3,4:53.0,,Turnover by D. Lillard (bad pass; steal by R. Covington),66,72
283,3,4:41.0,T. McConnell misses 2-pt layup from 2 ft,,66,72
284,3,4:40.0,,Defensive rebound by N. Vonleh,66,72
285,3,4:26.0,,Turnover by D. Lillard (lost ball),66,72
286,3,4:26.0,S. Rodríguez enters the game for T. McConnell,,66,72
287,3,4:26.0,T. Luwawu-Cabarrot enters the game for N. Stauskas,,66,72
288,3,4:26.0,,A. Aminu enters the game for C. McCollum,66,72
289,3,4:26.0,,A. Crabbe enters the game for N. Vonleh,66,72
290,3,4:15.0,S. Rodríguez misses 2-pt jump shot from 7 ft (block by D. Lillard),,66,72
291,3,4:14.0,,Defensive rebound by M. Harkless,66,72
292,3,4:13.0,Violation by R. Covington (kicked ball),,66,72
293,3,4:07.0,,Personal foul by R. Covington (drawn by A. Aminu),66,72
294,3,4:00.0,,Offensive foul by J. Nurkić (drawn by R. Covington),66,72
295,3,4:00.0,,Turnover by J. Nurkić (offensive foul),66,72
296,3,3:50.0,R. Covington makes 2-pt jump shot from 6 ft (assist by S. Rodríguez),,68,72
297,3,3:35.0,,D. Lillard makes 2-pt layup from 1 ft (assist by J. Nurkić),68,74
298,3,3:14.0,R. Holmes misses 2-pt jump shot from 9 ft,,68,74
299,3,3:14.0,,Defensive rebound by J. Nurkić,68,74
300,3,3:05.0,,D. Lillard misses 3-pt jump shot from 27 ft,68,74
301,3,3:05.0,,Offensive rebound by A. Aminu,68,74
302,3,3:02.0,,A. Aminu misses 2-pt layup from 1 ft,68,74
303,3,3:01.0,,Offensive rebound by J. Nurkić,68,74
304,3,3:00.0,,J. Nurkić misses 2-pt layup from 1 ft,68,74
305,3,3:00.0,Defensive rebound by Team,,68,74
306,3,3:00.0,,J. Nurkić misses 2-pt layup from 1 ft,68,74
307,3,3:00.0,,Offensive rebound by J. Nurkić,68,74
308,3,3:00.0,,M. Leonard enters the game for J. Nurkić,68,74
309,3,2:39.0,Shooting foul by M. Harkless (drawn by R. Holmes),,68,74
310,3,2:39.0,,Portland full timeout,68,74
311,3,2:39.0,R. Holmes makes free throw 1 of 2,,69,74
312,3,2:39.0,R. Holmes misses free throw 2 of 2,,69,74
313,3,2:38.0,,Defensive rebound by M. Leonard,69,74
314,3,2:19.0,,D. Lillard makes 2-pt layup from 2 ft (assist by M. Leonard),69,76
315,3,2:10.0,R. Holmes makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),,72,76
316,3,1:50.0,,M. Leonard misses 3-pt jump shot from 26 ft,72,76
317,3,1:49.0,Defensive rebound by R. Covington,,72,76
318,3,1:41.0,S. Rodríguez misses 3-pt jump shot from 27 ft,,72,76
319,3,1:39.0,Offensive rebound by R. Holmes,,72,76
320,3,1:35.0,,C. McCollum enters the game for M. Harkless,72,76
321,3,1:35.0,,S. Napier enters the game for D. Lillard,72,76
322,3,1:35.0,D. Šarić enters the game for R. Covington,,72,76
323,3,1:35.0,Turnover by R. Holmes (lost ball; steal by A. Aminu),,72,76
324,3,1:17.0,,C. McCollum misses 2-pt jump shot from 17 ft,72,76
325,3,1:15.0,,Offensive rebound by M. Leonard,72,76
326,3,1:13.0,,Turnover by A. Aminu (lost ball),72,76
327,3,1:03.0,Personal foul by S. Napier (drawn by S. Rodríguez),,72,76
328,3,1:03.0,S. Rodríguez makes free throw 1 of 2,,73,76
329,3,1:03.0,S. Rodríguez misses free throw 2 of 2,,73,76
330,3,1:01.0,,Defensive rebound by A. Crabbe,73,76
331,3,0:45.0,,A. Aminu misses 3-pt jump shot from 23 ft,73,76
332,3,0:44.0,Defensive rebound by R. Holmes,,73,76
333,3,0:33.0,R. Holmes makes 2-pt dunk at rim (assist by S. Rodríguez),,75,76
334,3,0:13.0,,Turnover by A. Aminu (lost ball; steal by R. Holmes),75,76
335,3,0:01.0,D. Šarić makes 3-pt jump shot from 27 ft,,78,76
336,4,11:46.0,,A. Crabbe makes 2-pt jump shot from 21 ft (assist by C. McCollum),78,78
337,4,11:33.0,J. Okafor makes 2-pt jump shot from 12 ft (assist by D. Šarić),,80,78
338,4,11:12.0,,Turnover by S. Napier (lost ball; steal by T. Luwawu-Cabarrot),80,78
339,4,10:50.0,S. Rodríguez misses 2-pt jump shot from 21 ft (block by A. Aminu),,80,78
340,4,10:48.0,,Defensive rebound by A. Crabbe,80,78
341,4,10:44.0,,A. Crabbe misses 3-pt jump shot from 26 ft,80,78
342,4,10:42.0,Defensive rebound by G. Henderson,,80,78
343,4,10:37.0,Personal foul by S. Napier (drawn by D. Šarić),,80,78
344,4,10:25.0,D. Šarić makes 2-pt hook shot from 7 ft,,82,78
345,4,10:06.0,,A. Crabbe makes 2-pt jump shot from 10 ft (assist by S. Napier),82,80
346,4,9:49.0,Turnover by D. Šarić (bad pass; steal by S. Napier),,82,80
347,4,9:46.0,,Shooting foul by G. Henderson (drawn by S. Napier),82,80
348,4,9:46.0,,S. Napier makes free throw 1 of 2,82,81
349,4,9:46.0,N. Stauskas enters the game for G. Henderson,,82,81
350,4,9:46.0,,S. Napier makes free throw 2 of 2,82,82
351,4,9:32.0,Personal foul by M. Leonard (drawn by D. Šarić),,82,82
352,4,9:22.0,J. Okafor misses 2-pt jump shot from 15 ft,,82,82
353,4,9:21.0,,Defensive rebound by M. Leonard,82,82
354,4,9:13.0,,M. Leonard makes 3-pt jump shot from 26 ft (assist by S. Napier),82,85
355,4,9:13.0,Philadelphia full timeout,,82,85
356,4,9:02.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft (block by M. Leonard),,82,85
357,4,8:59.0,,Defensive rebound by A. Crabbe,82,85
358,4,8:52.0,,Personal foul by N. Stauskas,82,85
359,4,8:37.0,,A. Crabbe misses 3-pt jump shot from 26 ft,82,85
360,4,8:37.0,Defensive rebound by D. Šarić,,82,85
361,4,8:16.0,S. Rodríguez misses 2-pt jump shot from 17 ft,,82,85
362,4,8:15.0,,Defensive rebound by A. Crabbe,82,85
363,4,7:57.0,,D. Lillard enters the game for C. McCollum,82,85
364,4,7:57.0,,J. Nurkić enters the game for M. Leonard,82,85
365,4,7:57.0,R. Covington enters the game for D. Šarić,,82,85
366,4,7:54.0,,D. Lillard misses 3-pt jump shot from 26 ft,82,85
367,4,7:53.0,Defensive rebound by J. Okafor,,82,85
368,4,7:43.0,Personal foul by J. Nurkić (drawn by J. Okafor),,82,85
369,4,7:43.0,,M. Harkless enters the game for S. Napier,82,85
370,4,7:29.0,J. Okafor makes 2-pt jump shot from 14 ft (assist by S. Rodríguez),,84,85
371,4,7:03.0,,D. Lillard makes 2-pt jump shot from 17 ft,84,87
372,4,6:45.0,Turnover by N. Stauskas (bad pass),,84,87
373,4,6:37.0,,D. Lillard misses 2-pt jump shot from 7 ft,84,87
374,4,6:36.0,,Offensive rebound by J. Nurkić,84,87
375,4,6:35.0,,Shooting foul by R. Covington (drawn by J. Nurkić),84,87
