,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHOENIX_ACTION,INDIANA_SCORE,PHOENIX_SCORE
134,2,9:08.0,Defensive rebound by G. Robinson,,29,30
135,2,8:58.0,Shooting foul by A. Len (drawn by A. Jefferson),,29,30
136,2,8:58.0,Official timeout,,29,30
137,2,8:58.0,A. Jefferson misses free throw 1 of 2,,29,30
138,2,8:58.0,Offensive rebound by Team,,29,30
139,2,8:58.0,A. Jefferson makes free throw 2 of 2,,30,30
140,2,8:37.0,,B. Knight misses 3-pt jump shot from 25 ft,30,30
141,2,8:35.0,Defensive rebound by R. Stuckey,,30,30
142,2,8:28.0,G. Robinson misses 2-pt jump shot from 20 ft,,30,30
143,2,8:26.0,,Defensive rebound by B. Knight,30,30
144,2,8:16.0,,Turnover by A. Len (bad pass; steal by A. Brooks),30,30
145,2,8:06.0,A. Jefferson makes 2-pt layup from 2 ft (assist by A. Brooks),,32,30
146,2,7:54.0,,Turnover by D. Bender (bad pass; steal by R. Stuckey),32,30
147,2,7:51.0,R. Stuckey makes 2-pt layup from 2 ft,,34,30
148,2,7:50.0,,Phoenix full timeout,34,30
149,2,7:50.0,,D. Booker enters the game for D. Bender,34,30
150,2,7:50.0,P. George enters the game for C. Miles,,34,30
151,2,7:33.0,,L. Barbosa makes 2-pt jump shot from 21 ft,34,32
152,2,7:21.0,Personal foul by D. Booker (drawn by R. Stuckey),,34,32
153,2,7:21.0,,E. Bledsoe enters the game for B. Knight,34,32
154,2,7:17.0,Shooting block foul by A. Len (drawn by R. Stuckey),,34,32
155,2,7:17.0,R. Stuckey makes free throw 1 of 2,,35,32
156,2,7:17.0,R. Stuckey misses free throw 2 of 2,,35,32
157,2,7:17.0,J. Teague enters the game for A. Brooks,,35,32
158,2,7:17.0,,P. Tucker enters the game for J. Dudley,35,32
159,2,7:17.0,,T. Chandler enters the game for A. Len,35,32
160,2,7:17.0,M. Turner enters the game for A. Jefferson,,35,32
161,2,7:15.0,,Defensive rebound by T. Chandler,35,32
162,2,6:56.0,,D. Booker misses 2-pt jump shot from 17 ft,35,32
163,2,6:55.0,Defensive rebound by Team,,35,32
164,2,6:41.0,J. Teague misses 2-pt jump shot from 6 ft,,35,32
165,2,6:38.0,,Defensive rebound by D. Booker,35,32
166,2,6:36.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by D. Booker),35,34
167,2,6:29.0,Personal foul by L. Barbosa (drawn by G. Robinson),,35,34
168,2,6:29.0,M. Ellis enters the game for R. Stuckey,,35,34
169,2,6:24.0,G. Robinson misses 2-pt layup from 2 ft,,35,34
170,2,6:22.0,Offensive rebound by P. George,,35,34
171,2,6:15.0,P. George misses 2-pt jump shot from 19 ft,,35,34
172,2,6:13.0,,Defensive rebound by P. Tucker,35,34
173,2,6:02.0,,Turnover by Team (5 sec),35,34
174,2,6:02.0,T. Young enters the game for G. Robinson,,35,34
175,2,5:48.0,Turnover by J. Teague (traveling),,35,34
176,2,5:36.0,,L. Barbosa misses 3-pt jump shot from 25 ft,35,34
177,2,5:34.0,,Offensive rebound by T. Chandler,35,34
178,2,5:30.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,35,34
179,2,5:28.0,Defensive rebound by M. Ellis,,35,34
180,2,5:23.0,Turnover by M. Ellis (bad pass; steal by E. Bledsoe),,35,34
181,2,5:18.0,,P. Tucker misses 3-pt jump shot from 24 ft,35,34
182,2,5:15.0,Defensive rebound by J. Teague,,35,34
183,2,5:14.0,Shooting foul by E. Bledsoe (drawn by P. George),,35,34
184,2,5:14.0,P. George misses free throw 1 of 2,,35,34
185,2,5:14.0,Offensive rebound by Team,,35,34
186,2,5:14.0,,T. Ulis enters the game for E. Bledsoe,35,34
187,2,5:14.0,P. George makes free throw 2 of 2,,36,34
188,2,5:02.0,,D. Booker misses 3-pt jump shot from 25 ft,36,34
189,2,5:00.0,Defensive rebound by M. Ellis,,36,34
190,2,4:56.0,M. Ellis misses 2-pt layup from 2 ft (block by L. Barbosa),,36,34
191,2,4:56.0,Offensive rebound by Team,,36,34
192,2,4:51.0,Personal foul by T. Ulis (drawn by J. Teague),,36,34
193,2,4:51.0,J. Teague misses free throw 1 of 2,,36,34
194,2,4:51.0,Offensive rebound by Team,,36,34
195,2,4:51.0,,M. Chriss enters the game for L. Barbosa,36,34
196,2,4:51.0,J. Teague makes free throw 2 of 2,,37,34
197,2,4:35.0,,D. Booker misses 2-pt layup from 2 ft,37,34
198,2,4:33.0,Defensive rebound by P. George,,37,34
199,2,4:24.0,J. Teague misses 3-pt jump shot from 23 ft,,37,34
200,2,4:21.0,,Defensive rebound by M. Chriss,37,34
201,2,4:00.0,,M. Chriss makes 3-pt jump shot from 23 ft (assist by T. Ulis),37,37
202,2,3:45.0,M. Turner misses 2-pt jump shot from 6 ft,,37,37
203,2,3:43.0,Offensive rebound by M. Turner,,37,37
204,2,3:41.0,J. Teague misses 3-pt jump shot from 26 ft,,37,37
205,2,3:39.0,,Defensive rebound by T. Chandler,37,37
206,2,3:18.0,,P. Tucker makes 2-pt jump shot from 15 ft,37,39
207,2,3:07.0,Shooting block foul by P. Tucker (drawn by P. George),,37,39
208,2,3:07.0,P. George makes free throw 1 of 2,,38,39
209,2,3:07.0,P. George makes free throw 2 of 2,,39,39
210,2,2:49.0,,M. Chriss makes 3-pt jump shot from 24 ft (assist by T. Chandler),39,42
211,2,2:36.0,Shooting foul by T. Ulis (drawn by J. Teague),,39,42
212,2,2:36.0,Indiana full timeout,,39,42
213,2,2:36.0,J. Teague misses free throw 1 of 2,,39,42
214,2,2:36.0,Offensive rebound by Team,,39,42
215,2,2:36.0,J. Teague makes free throw 2 of 2,,40,42
216,2,2:26.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by T. Ulis),40,45
217,2,2:10.0,P. George misses 3-pt jump shot from 25 ft,,40,45
218,2,2:07.0,,Defensive rebound by D. Booker,40,45
219,2,2:02.0,,T. Chandler makes 2-pt dunk at rim (assist by D. Booker),40,47
220,2,1:46.0,M. Turner makes 2-pt jump shot from 18 ft (assist by J. Teague),,42,47
221,2,1:29.0,,T. Ulis makes 2-pt jump shot from 19 ft,42,49
222,2,1:17.0,M. Turner makes 3-pt jump shot from 25 ft (assist by M. Ellis),,45,49
223,2,1:02.0,,T. Ulis misses 2-pt jump shot from 15 ft,45,49
224,2,1:00.0,,Offensive rebound by T. Chandler,45,49
225,2,1:00.0,,T. Chandler makes 2-pt layup from 1 ft,45,51
226,2,0:57.0,Personal block foul by P. Tucker (drawn by P. George),,45,51
227,2,0:57.0,P. George makes free throw 1 of 2,,46,51
228,2,0:57.0,P. George misses free throw 2 of 2,,46,51
229,2,0:56.0,,Defensive rebound by M. Chriss,46,51
230,2,0:38.0,,Shooting foul by T. Young (drawn by D. Booker),46,51
231,2,0:38.0,,D. Booker makes free throw 1 of 2,46,52
232,2,0:38.0,,D. Booker makes free throw 2 of 2,46,53
233,2,0:28.0,M. Turner makes 3-pt jump shot from 24 ft (assist by J. Teague),,49,53
234,2,0:09.0,,Turnover by D. Booker (back court),49,53
235,2,0:02.0,M. Turner misses 3-pt jump shot from 26 ft,,49,53
236,2,0:00.0,,Defensive rebound by T. Chandler,49,53
237,2,0:00.0,,D. Booker misses 3-pt jump shot from 61 ft,49,53
238,2,0:00.0,,Offensive rebound by Team,49,53
239,3,11:44.0,Personal foul by E. Bledsoe (drawn by M. Turner),,49,53
240,3,11:30.0,J. Teague makes 2-pt jump shot from 10 ft,,51,53
241,3,11:06.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),51,56
242,3,11:01.0,Shooting block foul by D. Booker (drawn by P. George),,51,56
243,3,11:01.0,P. George makes free throw 1 of 2,,52,56
244,3,11:01.0,P. George makes free throw 2 of 2,,53,56
245,3,10:49.0,,Shooting foul by M. Turner (drawn by E. Bledsoe),53,56
246,3,10:49.0,,E. Bledsoe makes free throw 1 of 2,53,57
247,3,10:49.0,,E. Bledsoe makes free throw 2 of 2,53,58
248,3,10:27.0,J. Teague misses 2-pt jump shot from 6 ft,,53,58
249,3,10:26.0,,Defensive rebound by T. Chandler,53,58
250,3,10:17.0,,D. Booker misses 2-pt jump shot from 4 ft,53,58
251,3,10:15.0,,Offensive rebound by D. Booker,53,58
252,3,10:12.0,,P. Tucker misses 3-pt jump shot from 23 ft,53,58
253,3,10:10.0,Defensive rebound by T. Young,,53,58
254,3,10:03.0,M. Ellis misses 2-pt jump shot from 21 ft,,53,58
255,3,10:01.0,,Defensive rebound by T. Chandler,53,58
256,3,9:57.0,,Turnover by E. Bledsoe (bad pass),53,58
257,3,9:42.0,P. George misses 2-pt jump shot from 15 ft,,53,58
258,3,9:41.0,,Defensive rebound by Team,53,58
259,3,9:35.0,,Personal foul by P. George (drawn by T. Chandler),53,58
260,3,9:29.0,,M. Chriss misses 3-pt jump shot from 23 ft,53,58
261,3,9:27.0,Defensive rebound by P. George,,53,58
262,3,9:25.0,Turnover by P. George (bad pass; steal by E. Bledsoe),,53,58
263,3,9:21.0,,E. Bledsoe misses 2-pt layup from 1 ft,53,58
264,3,9:19.0,Defensive rebound by P. George,,53,58
265,3,9:13.0,T. Young makes 3-pt jump shot from 24 ft (assist by J. Teague),,56,58
266,3,8:56.0,,Shooting block foul by T. Young (drawn by D. Booker),56,58
267,3,8:56.0,,D. Booker makes free throw 1 of 2,56,59
268,3,8:56.0,,D. Booker misses free throw 2 of 2,56,59
269,3,8:55.0,Defensive rebound by Team,,56,59
270,3,8:55.0,,Loose ball foul by D. Booker (drawn by M. Turner),56,59
271,3,8:39.0,Turnover by T. Young (bad pass; steal by D. Booker),,56,59
272,3,8:34.0,,Turnover by D. Booker (bad pass; steal by P. George),56,59
273,3,8:33.0,Personal block foul by D. Booker (drawn by T. Young),,56,59
274,3,8:33.0,,B. Knight enters the game for D. Booker,56,59
275,3,8:21.0,M. Turner makes 3-pt jump shot from 22 ft (assist by J. Teague),,59,59
276,3,8:18.0,,Phoenix full timeout,59,59
277,3,8:10.0,,Shooting foul by J. Teague (drawn by E. Bledsoe),59,59
278,3,8:10.0,,E. Bledsoe makes free throw 1 of 2,59,60
279,3,8:10.0,,E. Bledsoe makes free throw 2 of 2,59,61
280,3,8:00.0,Shooting foul by T. Chandler (drawn by M. Turner),,59,61
281,3,8:00.0,M. Turner makes free throw 1 of 2,,60,61
282,3,8:00.0,M. Turner makes free throw 2 of 2,,61,61
283,3,7:46.0,,E. Bledsoe makes 2-pt layup from 1 ft,61,63
284,3,7:38.0,M. Ellis makes 3-pt jump shot from 23 ft (assist by J. Teague),,64,63
285,3,7:12.0,,B. Knight makes 3-pt jump shot from 25 ft,64,66
286,3,6:57.0,J. Teague makes 2-pt layup from 2 ft,,66,66
287,3,6:30.0,,Turnover by Team (shot clock),66,66
288,3,6:19.0,J. Teague misses 2-pt layup from 2 ft,,66,66
289,3,6:16.0,Offensive rebound by T. Young,,66,66
290,3,6:16.0,T. Young makes 2-pt layup from 1 ft,,68,66
291,3,6:08.0,,M. Chriss misses 3-pt jump shot from 25 ft,68,66
292,3,6:08.0,Defensive rebound by M. Ellis,,68,66
293,3,6:08.0,Personal foul by B. Knight (drawn by M. Ellis),,68,66
294,3,6:08.0,M. Ellis makes free throw 1 of 2,,69,66
295,3,6:08.0,,J. Dudley enters the game for M. Chriss,69,66
296,3,6:08.0,M. Ellis makes free throw 2 of 2,,70,66
297,3,5:56.0,,B. Knight makes 2-pt jump shot from 9 ft,70,68
298,3,5:32.0,J. Teague makes 2-pt layup from 1 ft,,72,68
299,3,5:22.0,,T. Chandler makes 2-pt layup from 1 ft (assist by B. Knight),72,70
300,3,5:11.0,Shooting foul by T. Chandler (drawn by P. George),,72,70
301,3,5:11.0,P. George makes free throw 1 of 2,,73,70
302,3,5:11.0,,A. Len enters the game for T. Chandler,73,70
303,3,5:11.0,P. George makes free throw 2 of 2,,74,70
304,3,4:54.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by P. Tucker),74,73
305,3,4:32.0,J. Teague misses 2-pt jump shot from 5 ft (block by E. Bledsoe),,74,73
306,3,4:29.0,,Defensive rebound by J. Dudley,74,73
307,3,4:22.0,,A. Len misses 2-pt jump shot from 3 ft (block by M. Turner),74,73
308,3,4:20.0,Defensive rebound by P. George,,74,73
309,3,4:20.0,Personal take foul by J. Dudley (drawn by T. Young),,74,73
310,3,4:20.0,T. Young makes free throw 1 of 2,,75,73
311,3,4:20.0,A. Jefferson enters the game for M. Turner,,75,73
312,3,4:20.0,R. Stuckey enters the game for M. Ellis,,75,73
313,3,4:20.0,T. Young makes free throw 2 of 2,,76,73
314,3,4:03.0,,E. Bledsoe misses 2-pt layup from 2 ft,76,73
315,3,3:59.0,Defensive rebound by T. Young,,76,73
316,3,3:58.0,Turnover by T. Young (bad pass; steal by B. Knight),,76,73
317,3,3:55.0,,J. Dudley misses 3-pt jump shot from 26 ft,76,73
318,3,3:53.0,,Offensive rebound by B. Knight,76,73
319,3,3:50.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,76,73
320,3,3:48.0,Defensive rebound by P. George,,76,73
321,3,3:35.0,P. George misses 2-pt jump shot from 14 ft,,76,73
322,3,3:33.0,,Defensive rebound by J. Dudley,76,73
323,3,3:30.0,,P. Tucker makes 2-pt layup from 1 ft (assist by E. Bledsoe),76,75
324,3,3:29.0,Indiana full timeout,,76,75
325,3,3:29.0,C. Miles enters the game for T. Young,,76,75
326,3,3:08.0,R. Stuckey misses 3-pt jump shot from 25 ft,,76,75
327,3,3:06.0,,Defensive rebound by J. Dudley,76,75
328,3,2:51.0,,A. Len misses 2-pt jump shot from 15 ft,76,75
329,3,2:49.0,,Offensive rebound by P. Tucker,76,75
330,3,2:43.0,,Turnover by J. Dudley (lost ball; steal by P. George),76,75
331,3,2:31.0,J. Teague misses 2-pt jump shot from 10 ft (block by A. Len),,76,75
332,3,2:28.0,Offensive rebound by J. Teague,,76,75
333,3,2:19.0,R. Stuckey misses 2-pt jump shot from 8 ft,,76,75
334,3,2:17.0,Offensive rebound by A. Jefferson,,76,75
335,3,2:17.0,A. Jefferson misses 2-pt layup from 1 ft,,76,75
336,3,2:15.0,,Defensive rebound by J. Dudley,76,75
337,3,2:08.0,,J. Dudley misses 3-pt jump shot from 24 ft,76,75
338,3,2:06.0,Defensive rebound by P. George,,76,75
339,3,1:55.0,R. Stuckey misses 2-pt layup from 3 ft,,76,75
340,3,1:53.0,,Defensive rebound by J. Dudley,76,75
341,3,1:47.0,,B. Knight misses 3-pt jump shot from 26 ft,76,75
342,3,1:45.0,,Offensive rebound by P. Tucker,76,75
343,3,1:40.0,,P. Tucker misses 2-pt jump shot from 16 ft,76,75
344,3,1:38.0,Defensive rebound by R. Stuckey,,76,75
345,3,1:24.0,P. George makes 2-pt jump shot from 12 ft,,78,75
346,3,1:01.0,,P. Tucker misses 3-pt jump shot from 24 ft,78,75
347,3,1:00.0,,Offensive rebound by A. Len,78,75
348,3,1:00.0,,Personal foul by P. George (drawn by A. Len),78,75
349,3,1:00.0,,A. Len makes free throw 1 of 2,78,76
350,3,1:00.0,A. Brooks enters the game for P. George,,78,76
351,3,1:00.0,G. Robinson enters the game for J. Teague,,78,76
352,3,1:00.0,,T. Ulis enters the game for E. Bledsoe,78,76
353,3,1:00.0,,A. Len makes free throw 2 of 2,78,77
354,3,0:46.0,A. Jefferson makes 2-pt jump shot from 11 ft,,80,77
355,3,0:34.0,,B. Knight misses 3-pt jump shot from 25 ft,80,77
356,3,0:33.0,Defensive rebound by Team,,80,77
357,3,0:33.0,,D. Bender enters the game for P. Tucker,80,77
358,3,0:17.0,R. Stuckey makes 2-pt jump shot from 12 ft,,82,77
359,3,0:00.0,,J. Dudley makes 3-pt jump shot from 26 ft (assist by B. Knight),82,80
360,4,11:43.0,,L. Barbosa makes 2-pt jump shot from 17 ft,82,82
361,4,11:27.0,C. Miles misses 3-pt jump shot from 28 ft,,82,82
362,4,11:24.0,,Defensive rebound by B. Knight,82,82
363,4,11:13.0,,Turnover by D. Bender (lost ball; steal by G. Robinson),82,82
364,4,11:11.0,Shooting foul by J. Dudley (drawn by G. Robinson),,82,82
365,4,11:11.0,G. Robinson makes free throw 1 of 2,,83,82
366,4,11:11.0,G. Robinson makes free throw 2 of 2,,84,82
367,4,10:51.0,,J. Dudley misses 2-pt jump shot from 8 ft,84,82
368,4,10:49.0,Defensive rebound by A. Jefferson,,84,82
369,4,10:40.0,Personal block foul by J. Dudley (drawn by A. Brooks),,84,82
370,4,10:36.0,Shooting foul by A. Len (drawn by A. Jefferson),,84,82
371,4,10:36.0,A. Jefferson misses free throw 1 of 2,,84,82
372,4,10:36.0,Offensive rebound by Team,,84,82
373,4,10:36.0,A. Jefferson misses free throw 2 of 2,,84,82
374,4,10:34.0,,Defensive rebound by D. Bender,84,82
375,4,10:25.0,,Shooting foul by A. Jefferson (drawn by A. Len),84,82
376,4,10:25.0,,A. Len makes free throw 1 of 2,84,83
377,4,10:25.0,,A. Len makes free throw 2 of 2,84,84
378,4,10:07.0,R. Stuckey misses 3-pt jump shot from 23 ft,,84,84
379,4,10:05.0,,Defensive rebound by J. Dudley,84,84
380,4,9:53.0,,L. Barbosa misses 2-pt jump shot from 19 ft,84,84
381,4,9:51.0,Defensive rebound by C. Miles,,84,84
382,4,9:36.0,Shooting foul by A. Len (drawn by A. Jefferson),,84,84
383,4,9:36.0,A. Jefferson makes free throw 1 of 2,,85,84
384,4,9:36.0,,D. Booker enters the game for D. Bender,85,84
385,4,9:36.0,A. Jefferson makes free throw 2 of 2,,86,84
386,4,9:15.0,,Personal foul by R. Stuckey (drawn by A. Len),86,84
387,4,9:08.0,,Offensive foul by A. Len (drawn by A. Brooks),86,84
388,4,9:08.0,,Turnover by A. Len (offensive foul),86,84
389,4,9:08.0,,T. Chandler enters the game for A. Len,86,84
390,4,8:48.0,Turnover by A. Brooks (bad pass; steal by J. Dudley),,86,84
391,4,8:36.0,,Turnover by T. Chandler (3 sec),86,84
392,4,8:36.0,Official timeout,,86,84
393,4,8:36.0,J. Teague enters the game for A. Brooks,,86,84
