,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
33,1,6:52.0,M. Chriss makes 2-pt hook shot from 3 ft,,10,19
34,1,6:37.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by M. Plumlee),10,22
35,1,6:28.0,M. Chriss makes 2-pt layup from 1 ft (assist by E. Bledsoe),,12,22
36,1,6:08.0,,C. McCollum makes 2-pt jump shot from 9 ft (assist by D. Lillard),12,24
37,1,5:53.0,D. Booker misses 2-pt jump shot from 17 ft,,12,24
38,1,5:53.0,,Defensive rebound by M. Harkless,12,24
39,1,5:45.0,,C. McCollum makes 3-pt jump shot from 23 ft,12,27
40,1,5:44.0,Phoenix full timeout,,12,27
41,1,5:44.0,J. Dudley enters the game for A. Len,,12,27
42,1,5:44.0,B. Knight enters the game for E. Bledsoe,,12,27
43,1,5:33.0,T. Warren makes 2-pt jump shot from 12 ft (assist by B. Knight),,14,27
44,1,5:15.0,,M. Harkless makes 3-pt jump shot from 23 ft (assist by C. McCollum),14,30
45,1,5:00.0,Shooting foul by M. Plumlee (drawn by M. Chriss),,14,30
46,1,5:00.0,M. Chriss misses free throw 1 of 2,,14,30
47,1,5:00.0,Offensive rebound by Team,,14,30
48,1,5:00.0,M. Chriss makes free throw 2 of 2,,15,30
49,1,4:49.0,,Personal block foul by M. Chriss (drawn by D. Lillard),15,30
50,1,4:37.0,,C. McCollum makes 2-pt jump shot from 8 ft (assist by M. Plumlee),15,32
51,1,4:37.0,,Shooting block foul by M. Chriss (drawn by C. McCollum),15,32
52,1,4:37.0,,N. Vonleh enters the game for M. Harkless,15,32
53,1,4:37.0,A. Len enters the game for M. Chriss,,15,32
54,1,4:37.0,,C. McCollum makes free throw 1 of 1,15,33
55,1,4:29.0,Turnover by B. Knight (bad pass; steal by C. McCollum),,15,33
56,1,4:27.0,,Personal take foul by J. Dudley (drawn by C. McCollum),15,33
57,1,4:15.0,,D. Lillard misses 3-pt jump shot from 27 ft,15,33
58,1,4:15.0,Defensive rebound by Team,,15,33
59,1,4:06.0,D. Booker makes 3-pt jump shot from 25 ft (assist by B. Knight),,18,33
60,1,3:54.0,,D. Lillard misses 2-pt jump shot from 6 ft,18,33
61,1,3:54.0,Defensive rebound by A. Len,,18,33
62,1,3:48.0,Turnover by B. Knight (bad pass; steal by N. Vonleh),,18,33
63,1,3:44.0,,A. Crabbe enters the game for D. Lillard,18,33
64,1,3:37.0,,C. McCollum misses 3-pt jump shot from 24 ft,18,33
65,1,3:36.0,Defensive rebound by B. Knight,,18,33
66,1,3:27.0,B. Knight makes 2-pt jump shot from 16 ft,,20,33
67,1,3:01.0,,M. Plumlee makes 2-pt jump shot from 3 ft (assist by E. Turner),20,35
68,1,2:42.0,D. Booker misses 2-pt layup from 3 ft (block by N. Vonleh),,20,35
69,1,2:39.0,,Defensive rebound by C. McCollum,20,35
70,1,2:24.0,,N. Vonleh misses 3-pt jump shot from 22 ft,20,35
71,1,2:23.0,Defensive rebound by A. Len,,20,35
72,1,2:16.0,Shooting foul by E. Turner (drawn by A. Len),,20,35
73,1,2:16.0,A. Len makes free throw 1 of 2,,21,35
74,1,2:16.0,,E. Davis enters the game for M. Plumlee,21,35
75,1,2:16.0,P. Tucker enters the game for T. Warren,,21,35
76,1,2:16.0,E. Bledsoe enters the game for D. Booker,,21,35
77,1,2:16.0,A. Len makes free throw 2 of 2,,22,35
78,1,1:56.0,,Turnover by E. Turner (bad pass; steal by P. Tucker),22,35
79,1,1:46.0,P. Tucker misses 2-pt hook shot from 2 ft,,22,35
80,1,1:45.0,,Defensive rebound by N. Vonleh,22,35
81,1,1:36.0,,N. Vonleh misses 3-pt jump shot from 25 ft,22,35
82,1,1:35.0,Defensive rebound by P. Tucker,,22,35
83,1,1:32.0,Personal foul by N. Vonleh (drawn by A. Len),,22,35
84,1,1:23.0,B. Knight misses 3-pt jump shot from 25 ft,,22,35
85,1,1:23.0,,Defensive rebound by C. McCollum,22,35
86,1,1:15.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by E. Turner),22,38
87,1,1:05.0,B. Knight misses 2-pt jump shot from 14 ft,,22,38
88,1,1:05.0,,Defensive rebound by N. Vonleh,22,38
89,1,1:00.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by E. Turner),22,40
90,1,1:00.0,,Shooting foul by B. Knight (drawn by A. Crabbe),22,40
91,1,1:00.0,,A. Crabbe misses free throw 1 of 1,22,40
92,1,1:00.0,,D. Lillard enters the game for C. McCollum,22,40
93,1,0:58.0,Defensive rebound by A. Len,,22,40
94,1,0:46.0,A. Len makes 2-pt layup from 1 ft (assist by E. Bledsoe),,24,40
95,1,0:34.0,,D. Lillard makes 2-pt jump shot from 14 ft,24,42
96,1,0:14.0,E. Bledsoe misses 2-pt jump shot from 13 ft,,24,42
97,1,0:12.0,Offensive rebound by A. Len,,24,42
98,1,0:08.0,B. Knight misses 3-pt jump shot from 24 ft,,24,42
99,1,0:08.0,Offensive rebound by P. Tucker,,24,42
100,1,0:08.0,Personal foul by N. Vonleh (drawn by P. Tucker),,24,42
101,1,0:08.0,P. Tucker misses free throw 1 of 2,,24,42
102,1,0:08.0,Offensive rebound by Team,,24,42
103,1,0:08.0,P. Tucker makes free throw 2 of 2,,25,42
104,1,0:00.0,,D. Lillard misses 2-pt layup from 3 ft,25,42
105,1,0:00.0,,Offensive rebound by Team,25,42
106,2,11:40.0,,E. Turner misses 3-pt jump shot from 24 ft,25,42
107,2,11:39.0,Defensive rebound by L. Barbosa,,25,42
108,2,11:32.0,D. Bender makes 2-pt jump shot from 20 ft (assist by L. Barbosa),,27,42
109,2,11:18.0,,D. Lillard makes 3-pt jump shot from 25 ft,27,45
110,2,10:57.0,B. Knight misses 2-pt jump shot from 16 ft,,27,45
111,2,10:56.0,,Defensive rebound by N. Vonleh,27,45
112,2,10:55.0,,Turnover by N. Vonleh (lost ball),27,45
113,2,10:51.0,L. Barbosa makes 2-pt jump shot from 19 ft (assist by P. Tucker),,29,45
114,2,10:42.0,,Personal foul by P. Tucker (drawn by D. Lillard),29,45
115,2,10:37.0,,Turnover by E. Turner (bad pass; steal by P. Tucker),29,45
116,2,10:31.0,B. Knight makes 2-pt layup from 1 ft (assist by P. Tucker),,31,45
117,2,10:14.0,,D. Lillard misses 2-pt jump shot from 22 ft,31,45
118,2,10:14.0,,Offensive rebound by N. Vonleh,31,45
119,2,10:14.0,,N. Vonleh misses 2-pt jump shot from 6 ft,31,45
120,2,10:14.0,,Offensive rebound by E. Davis,31,45
121,2,10:14.0,,E. Davis makes 2-pt hook shot from 5 ft,31,47
122,2,10:14.0,,Shooting foul by B. Knight (drawn by E. Davis),31,47
123,2,10:14.0,,E. Davis misses free throw 1 of 1,31,47
124,2,10:11.0,Defensive rebound by D. Bender,,31,47
125,2,9:57.0,D. Bender misses 3-pt jump shot from 25 ft,,31,47
126,2,9:56.0,,Defensive rebound by N. Vonleh,31,47
127,2,9:48.0,,N. Vonleh misses 3-pt jump shot from 26 ft,31,47
128,2,9:48.0,Defensive rebound by Team,,31,47
129,2,9:48.0,,Loose ball foul by E. Davis (drawn by D. Bender),31,47
130,2,9:40.0,L. Barbosa makes 2-pt jump shot from 21 ft (assist by D. Bender),,33,47
131,2,9:40.0,,Portland full timeout,33,47
132,2,9:29.0,,Def 3 sec tech foul by D. Bender,33,47
133,2,9:29.0,,D. Lillard makes technical free throw,33,48
134,2,9:20.0,,Turnover by E. Davis (offensive foul),33,48
135,2,9:20.0,,Offensive foul by E. Davis (drawn by D. Bender),33,48
136,2,9:08.0,D. Bender makes 2-pt layup from 2 ft,,35,48
137,2,8:50.0,,D. Lillard misses 3-pt jump shot from 24 ft,35,48
138,2,8:49.0,Defensive rebound by P. Tucker,,35,48
139,2,8:32.0,J. Dudley makes 2-pt jump shot from 16 ft (assist by B. Knight),,37,48
140,2,8:14.0,,A. Crabbe misses 2-pt jump shot from 20 ft,37,48
141,2,8:13.0,Defensive rebound by B. Knight,,37,48
142,2,8:05.0,B. Knight misses 2-pt layup from 1 ft,,37,48
143,2,8:05.0,,Defensive rebound by E. Davis,37,48
144,2,8:00.0,,Turnover by E. Davis (lost ball; steal by J. Dudley),37,48
145,2,7:58.0,Turnover by D. Bender (traveling),,37,48
146,2,7:58.0,,M. Harkless enters the game for N. Vonleh,37,48
147,2,7:45.0,,D. Lillard makes 2-pt layup from 2 ft,37,50
148,2,7:45.0,,Shooting foul by D. Bender (drawn by D. Lillard),37,50
149,2,7:45.0,,D. Lillard misses free throw 1 of 1,37,50
150,2,7:43.0,Defensive rebound by J. Dudley,,37,50
151,2,7:20.0,L. Barbosa misses 3-pt jump shot from 30 ft,,37,50
152,2,7:19.0,,Defensive rebound by M. Harkless,37,50
153,2,7:12.0,,Offensive foul by M. Harkless (drawn by J. Dudley),37,50
154,2,7:12.0,,Turnover by M. Harkless (offensive foul),37,50
155,2,6:57.0,P. Tucker misses 2-pt jump shot from 18 ft,,37,50
156,2,6:56.0,Offensive rebound by Team,,37,50
157,2,6:52.0,Shooting foul by A. Crabbe (drawn by L. Barbosa),,37,50
158,2,6:52.0,L. Barbosa makes free throw 1 of 2,,38,50
159,2,6:52.0,L. Barbosa makes free throw 2 of 2,,39,50
160,2,6:35.0,,Turnover by M. Harkless (step out of bounds),39,50
161,2,6:35.0,,M. Plumlee enters the game for E. Davis,39,50
162,2,6:35.0,,C. McCollum enters the game for D. Lillard,39,50
163,2,6:24.0,D. Bender makes 3-pt jump shot from 25 ft (assist by L. Barbosa),,42,50
164,2,5:56.0,,M. Harkless misses 3-pt jump shot from 23 ft,42,50
165,2,5:56.0,Defensive rebound by L. Barbosa,,42,50
166,2,5:46.0,Shooting foul by M. Plumlee (drawn by P. Tucker),,42,50
167,2,5:46.0,Official timeout,,42,50
168,2,5:46.0,P. Tucker makes free throw 1 of 2,,43,50
169,2,5:46.0,,S. Napier enters the game for E. Turner,42,50
170,2,5:46.0,P. Tucker makes free throw 2 of 2,,44,50
171,2,5:29.0,,S. Napier makes 3-pt jump shot from 24 ft (assist by C. McCollum),44,53
172,2,5:16.0,D. Bender misses 2-pt jump shot from 23 ft,,44,53
173,2,5:15.0,,Defensive rebound by C. McCollum,44,53
174,2,5:03.0,,C. McCollum misses 3-pt jump shot from 24 ft,44,53
175,2,5:03.0,,Offensive rebound by Team,44,53
176,2,5:03.0,Loose ball foul by J. Dudley (drawn by M. Plumlee),,44,53
177,2,4:51.0,,Turnover by S. Napier (lost ball; steal by B. Knight),44,53
178,2,4:45.0,P. Tucker makes 2-pt jump shot from 22 ft (assist by B. Knight),,46,53
179,2,4:28.0,,A. Crabbe misses 3-pt jump shot from 24 ft,46,53
180,2,4:27.0,Defensive rebound by B. Knight,,46,53
181,2,4:19.0,Turnover by B. Knight (lost ball; steal by S. Napier),,46,53
182,2,4:13.0,,M. Harkless makes 2-pt layup from 1 ft (assist by S. Napier),46,55
183,2,4:03.0,Phoenix full timeout,,46,55
184,2,4:03.0,D. Booker enters the game for J. Dudley,,46,55
185,2,4:03.0,E. Bledsoe enters the game for B. Knight,,46,55
186,2,4:03.0,T. Warren enters the game for L. Barbosa,,46,55
187,2,3:47.0,D. Booker makes 2-pt jump shot from 18 ft,,48,55
188,2,3:29.0,,S. Napier makes 3-pt jump shot from 23 ft (assist by C. McCollum),48,58
189,2,3:10.0,E. Bledsoe makes 2-pt hook shot from 7 ft (assist by P. Tucker),,50,58
190,2,3:10.0,Shooting foul by S. Napier (drawn by E. Bledsoe),,50,58
191,2,3:10.0,,D. Lillard enters the game for A. Crabbe,50,58
192,2,3:10.0,E. Bledsoe makes free throw 1 of 1,,51,58
193,2,2:45.0,,C. McCollum makes 2-pt jump shot from 4 ft,51,60
194,2,2:45.0,,Violation by Team (jump ball),51,60
195,2,2:33.0,M. Chriss enters the game for D. Bender,,51,60
196,2,2:33.0,A. Len enters the game for P. Tucker,,51,60
197,2,2:24.0,,Turnover by S. Napier (bad pass; steal by T. Warren),51,60
198,2,2:09.0,M. Chriss misses 3-pt jump shot from 23 ft,,51,60
199,2,2:07.0,,Defensive rebound by M. Plumlee,51,60
200,2,2:03.0,,Personal foul by D. Booker (drawn by S. Napier),51,60
201,2,2:03.0,,S. Napier misses free throw 1 of 2,51,60
202,2,2:03.0,,Offensive rebound by Team,51,60
203,2,2:03.0,,S. Napier misses free throw 2 of 2,51,60
204,2,2:02.0,Defensive rebound by A. Len,,51,60
205,2,1:46.0,D. Booker makes 2-pt jump shot from 18 ft,,53,60
206,2,1:26.0,,M. Plumlee misses 2-pt jump shot from 16 ft,53,60
207,2,1:26.0,Defensive rebound by E. Bledsoe,,53,60
208,2,1:07.0,Turnover by D. Booker (offensive foul),,53,60
209,2,1:07.0,Offensive foul by D. Booker (drawn by D. Lillard),,53,60
210,2,0:50.0,,D. Lillard misses 3-pt jump shot from 25 ft,53,60
211,2,0:48.0,Defensive rebound by Team,,53,60
212,2,0:37.0,E. Bledsoe misses 2-pt jump shot from 5 ft,,53,60
213,2,0:36.0,Offensive rebound by A. Len,,53,60
214,2,0:35.0,A. Len misses 2-pt layup from 2 ft,,53,60
215,2,0:34.0,Offensive rebound by A. Len,,53,60
216,2,0:26.0,A. Len misses 2-pt layup from 1 ft,,53,60
217,2,0:25.0,,Defensive rebound by C. McCollum,53,60
218,2,0:23.0,,C. McCollum makes 2-pt layup from 2 ft,53,62
219,2,0:23.0,,Shooting foul by T. Warren (drawn by C. McCollum),53,62
220,2,0:23.0,,E. Davis enters the game for M. Plumlee,53,62
221,2,0:23.0,,C. McCollum makes free throw 1 of 1,53,63
222,2,0:00.0,E. Bledsoe makes 2-pt jump shot from 9 ft,,55,63
223,3,11:33.0,,M. Plumlee makes 2-pt jump shot from 20 ft (assist by A. Crabbe),55,65
224,3,11:09.0,T. Warren makes 2-pt jump shot from 21 ft,,57,65
225,3,10:52.0,,Shooting foul by A. Len (drawn by M. Harkless),57,65
226,3,10:52.0,,M. Harkless makes free throw 1 of 2,57,66
227,3,10:52.0,,M. Harkless makes free throw 2 of 2,57,67
228,3,10:33.0,Shooting foul by A. Crabbe (drawn by D. Booker),,57,67
229,3,10:33.0,D. Booker makes free throw 1 of 2,,58,67
230,3,10:33.0,D. Booker makes free throw 2 of 2,,59,67
231,3,10:25.0,,Offensive foul by A. Crabbe (drawn by D. Booker),59,67
232,3,10:25.0,,Turnover by A. Crabbe (offensive foul),59,67
233,3,10:01.0,D. Booker misses 3-pt jump shot from 25 ft,,59,67
234,3,10:00.0,,Defensive rebound by M. Harkless,59,67
235,3,9:55.0,Offensive charge foul by D. Lillard (drawn by E. Bledsoe),,59,67
236,3,9:55.0,,Turnover by D. Lillard (offensive foul),59,67
237,3,9:43.0,T. Warren misses 2-pt jump shot from 8 ft,,59,67
238,3,9:42.0,Offensive rebound by A. Len,,59,67
239,3,9:33.0,Turnover by D. Booker (bad pass),,59,67
240,3,9:14.0,,M. Harkless makes 3-pt jump shot from 24 ft (assist by M. Plumlee),59,70
241,3,8:59.0,D. Booker misses 3-pt jump shot from 23 ft,,59,70
242,3,8:58.0,,Defensive rebound by M. Plumlee,59,70
243,3,8:53.0,,M. Harkless makes 2-pt layup from 3 ft (assist by D. Lillard),59,72
244,3,8:53.0,Phoenix full timeout,,59,72
245,3,8:53.0,D. Bender enters the game for T. Warren,,59,72
246,3,8:53.0,J. Dudley enters the game for M. Chriss,,59,72
247,3,8:53.0,L. Barbosa enters the game for A. Len,,59,72
248,3,8:53.0,P. Tucker enters the game for D. Booker,,59,72
249,3,8:53.0,B. Knight enters the game for E. Bledsoe,,59,72
250,3,8:48.0,Turnover by D. Bender (traveling),,59,72
251,3,8:34.0,,Turnover by D. Lillard (bad pass; steal by L. Barbosa),59,72
252,3,8:28.0,Turnover by B. Knight (bad pass; steal by C. McCollum),,59,72
253,3,8:21.0,,Turnover by C. McCollum (lost ball; steal by P. Tucker),59,72
254,3,8:15.0,B. Knight makes 2-pt layup from 1 ft,,61,72
255,3,7:51.0,,A. Crabbe misses 2-pt jump shot from 16 ft,61,72
256,3,7:50.0,Defensive rebound by J. Dudley,,61,72
257,3,7:44.0,B. Knight makes 3-pt jump shot from 25 ft (assist by L. Barbosa),,64,72
258,3,7:25.0,,C. McCollum misses 2-pt jump shot from 19 ft,64,72
259,3,7:24.0,Defensive rebound by P. Tucker,,64,72
260,3,7:11.0,Turnover by B. Knight (lost ball),,64,72
261,3,6:48.0,,C. McCollum makes 3-pt jump shot from 25 ft,64,75
262,3,6:33.0,D. Bender misses 2-pt layup from 1 ft (block by M. Harkless),,64,75
263,3,6:33.0,Offensive rebound by P. Tucker,,64,75
264,3,6:26.0,J. Dudley misses 3-pt jump shot from 23 ft,,64,75
265,3,6:25.0,,Defensive rebound by M. Plumlee,64,75
266,3,6:13.0,,D. Lillard makes 2-pt layup from 1 ft,64,77
267,3,6:05.0,Offensive foul by J. Dudley (drawn by C. McCollum),,64,77
268,3,6:05.0,Turnover by J. Dudley (offensive foul),,64,77
269,3,6:05.0,,E. Davis enters the game for M. Plumlee,64,77
270,3,5:50.0,,M. Harkless makes 2-pt layup from 3 ft (assist by D. Lillard),64,79
271,3,5:29.0,D. Bender makes 3-pt jump shot from 25 ft (assist by B. Knight),,67,79
272,3,5:12.0,,M. Harkless misses 3-pt jump shot from 23 ft,67,79
273,3,5:12.0,Defensive rebound by B. Knight,,67,79
274,3,4:57.0,D. Bender misses 3-pt jump shot from 24 ft,,67,79
275,3,4:56.0,,Defensive rebound by C. McCollum,67,79
276,3,4:51.0,,M. Harkless makes 2-pt dunk at rim (assist by C. McCollum),67,81
277,3,4:46.0,Phoenix full timeout,,67,81
278,3,4:46.0,,E. Turner enters the game for C. McCollum,67,81
279,3,4:46.0,,S. Napier enters the game for A. Crabbe,67,81
280,3,4:40.0,L. Barbosa makes 2-pt layup from 2 ft (assist by B. Knight),,69,81
281,3,4:20.0,,Turnover by M. Harkless (lost ball),69,81
282,3,4:14.0,B. Knight makes 2-pt layup from 1 ft,,71,81
283,3,4:05.0,,Personal foul by L. Barbosa (drawn by D. Lillard),71,81
284,3,4:00.0,,S. Napier misses 3-pt jump shot from 26 ft,71,81
285,3,3:57.0,,Offensive rebound by D. Lillard,71,81
286,3,3:44.0,,E. Turner makes 3-pt jump shot from 25 ft (assist by S. Napier),71,84
287,3,3:23.0,Shooting foul by D. Lillard (drawn by L. Barbosa),,71,84
288,3,3:23.0,L. Barbosa makes free throw 1 of 2,,72,84
289,3,3:23.0,E. Bledsoe enters the game for B. Knight,,72,84
290,3,3:23.0,,N. Vonleh enters the game for M. Harkless,72,84
291,3,3:23.0,L. Barbosa makes free throw 2 of 2,,73,84
292,3,3:07.0,,Turnover by N. Vonleh (bad pass),73,84
293,3,2:41.0,L. Barbosa misses 3-pt jump shot from 25 ft,,73,84
294,3,2:40.0,,Defensive rebound by E. Turner,73,84
295,3,2:32.0,,D. Lillard makes 2-pt jump shot from 20 ft,73,86
296,3,2:16.0,Shooting foul by E. Davis (drawn by E. Bledsoe),,73,86
297,3,2:16.0,,Portland full timeout,73,86
298,3,2:16.0,E. Bledsoe makes free throw 1 of 2,,74,86
299,3,2:16.0,D. Booker enters the game for J. Dudley,,73,86
300,3,2:16.0,T. Warren enters the game for L. Barbosa,,73,86
301,3,2:16.0,,C. McCollum enters the game for D. Lillard,73,86
302,3,2:16.0,E. Bledsoe makes free throw 2 of 2,,75,86
303,3,2:02.0,,Turnover by C. McCollum (lost ball; steal by D. Booker),75,86
304,3,1:52.0,Turnover by T. Warren (back court),,75,86
305,3,1:41.0,,C. McCollum misses 2-pt hook shot from 3 ft,75,86
306,3,1:41.0,Defensive rebound by P. Tucker,,75,86
307,3,1:38.0,Personal foul by S. Napier (drawn by E. Bledsoe),,75,86
308,3,1:32.0,P. Tucker makes 2-pt layup from 3 ft (assist by E. Bledsoe),,77,86
309,3,1:09.0,,N. Vonleh makes 3-pt jump shot from 25 ft (assist by C. McCollum),77,89
310,3,0:59.0,Personal foul by S. Napier (drawn by E. Bledsoe),,77,89
311,3,0:59.0,E. Bledsoe makes free throw 1 of 2,,78,89
312,3,0:59.0,E. Bledsoe makes free throw 2 of 2,,79,89
313,3,0:47.0,,Personal foul by D. Bender (drawn by C. McCollum),79,89
314,3,0:33.0,,N. Vonleh misses 2-pt jump shot from 14 ft,79,89
315,3,0:32.0,Defensive rebound by Team,,79,89
316,3,0:13.0,T. Warren misses 3-pt jump shot from 25 ft,,79,89
317,3,0:12.0,Offensive rebound by P. Tucker,,79,89
318,3,0:00.0,E. Bledsoe makes 3-pt jump shot from 26 ft,,82,89
319,4,11:51.0,Turnover by E. Bledsoe (bad pass),,82,89
320,4,11:38.0,,Personal foul by E. Bledsoe (drawn by C. McCollum),82,89
321,4,11:35.0,,Shooting foul by E. Bledsoe (drawn by C. McCollum),82,89
322,4,11:35.0,,C. McCollum makes free throw 1 of 2,82,90
323,4,11:35.0,,C. McCollum makes free throw 2 of 2,82,91
324,4,11:22.0,Offensive foul by M. Chriss (drawn by E. Turner),,82,91
325,4,11:22.0,Turnover by M. Chriss (offensive foul),,82,91
326,4,11:10.0,,C. McCollum misses 2-pt layup from 2 ft (block by M. Chriss),82,91
327,4,11:10.0,Defensive rebound by J. Dudley,,82,91
328,4,11:10.0,Turnover by J. Dudley (bad pass),,82,91
329,4,10:58.0,,A. Crabbe misses 3-pt jump shot from 23 ft,82,91
330,4,10:57.0,Defensive rebound by E. Bledsoe,,82,91
331,4,10:46.0,D. Booker misses 2-pt jump shot from 6 ft,,82,91
332,4,10:45.0,,Defensive rebound by N. Vonleh,82,91
333,4,10:36.0,,E. Turner misses 2-pt jump shot from 11 ft,82,91
334,4,10:36.0,Defensive rebound by J. Dudley,,82,91
335,4,10:34.0,Personal block foul by C. McCollum (drawn by D. Booker),,82,91
336,4,10:23.0,T. Warren misses 2-pt jump shot from 15 ft,,82,91
337,4,10:22.0,,Defensive rebound by E. Turner,82,91
338,4,10:12.0,,E. Davis misses 2-pt jump shot from 6 ft,82,91
339,4,10:11.0,,Offensive rebound by N. Vonleh,82,91
340,4,10:09.0,,N. Vonleh misses 2-pt layup from 3 ft,82,91
341,4,10:08.0,,Offensive rebound by N. Vonleh,82,91
342,4,10:08.0,,N. Vonleh makes 2-pt layup at rim,82,93
343,4,9:52.0,Personal foul by A. Crabbe (drawn by D. Booker),,82,93
344,4,9:52.0,P. Tucker enters the game for J. Dudley,,82,93
345,4,9:47.0,D. Booker misses 3-pt jump shot from 25 ft,,82,93
346,4,9:46.0,Offensive rebound by P. Tucker,,82,93
347,4,9:41.0,P. Tucker makes 2-pt hook shot from 4 ft,,84,93
348,4,9:38.0,,Turnover by E. Davis (offensive foul),84,93
349,4,9:38.0,,Offensive foul by E. Davis (drawn by T. Warren),84,93
350,4,9:31.0,D. Booker makes 2-pt layup from 2 ft,,86,93
351,4,9:31.0,Shooting foul by E. Davis (drawn by D. Booker),,86,93
352,4,9:31.0,,Portland full timeout,86,93
353,4,9:31.0,,D. Lillard enters the game for C. McCollum,86,93
354,4,9:31.0,,M. Plumlee enters the game for N. Vonleh,86,93
355,4,9:31.0,,M. Harkless enters the game for E. Davis,86,93
356,4,9:31.0,D. Booker makes free throw 1 of 1,,87,93
357,4,9:13.0,,D. Lillard misses 2-pt jump shot from 9 ft,87,93
358,4,9:12.0,Defensive rebound by M. Chriss,,87,93
359,4,9:00.0,T. Warren makes 2-pt jump shot from 14 ft (assist by E. Bledsoe),,89,93
360,4,8:43.0,,Personal foul by P. Tucker (drawn by E. Turner),89,93
361,4,8:37.0,,Turnover by D. Lillard (lost ball; steal by P. Tucker),89,93
362,4,8:33.0,T. Warren makes 2-pt dunk at rim (assist by P. Tucker),,91,93
363,4,8:05.0,,Shooting foul by M. Chriss (drawn by M. Plumlee),91,93
364,4,8:05.0,,M. Plumlee misses free throw 1 of 2,91,93
365,4,8:05.0,,Offensive rebound by Team,91,93
366,4,8:05.0,Violation by E. Bledsoe (lane),,91,93
367,4,8:05.0,,M. Plumlee misses free throw 2 of 2,91,93
368,4,8:04.0,Defensive rebound by M. Chriss,,91,93
369,4,7:54.0,Shooting foul by A. Crabbe (drawn by D. Booker),,91,93
370,4,7:54.0,D. Booker makes free throw 1 of 2,,92,93
371,4,7:54.0,,C. McCollum enters the game for E. Turner,92,93
372,4,7:54.0,D. Booker makes free throw 2 of 2,,93,93
373,4,7:42.0,,D. Lillard makes 3-pt jump shot from 28 ft,93,96
374,4,7:24.0,D. Booker misses 2-pt jump shot from 6 ft,,93,96
375,4,7:20.0,Offensive rebound by M. Chriss,,93,96
376,4,7:20.0,M. Chriss misses 2-pt layup from 1 ft,,93,96
377,4,7:20.0,Offensive rebound by M. Chriss,,93,96
378,4,7:20.0,M. Chriss makes 2-pt layup from 1 ft,,95,96
379,4,7:11.0,,Personal foul by D. Booker (drawn by D. Lillard),95,96
380,4,7:11.0,,D. Lillard makes free throw 1 of 2,95,97
381,4,7:11.0,,D. Lillard makes free throw 2 of 2,95,98
382,4,6:53.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,95,98
383,4,6:51.0,,Defensive rebound by M. Harkless,95,98
