,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,SAN ANTONIO_ACTION,SACRAMENTO_SCORE,SAN ANTONIO_SCORE
114,2,11:46.0,,Shooting foul by G. Papagiannis (drawn by P. Gasol),27,21
115,2,11:46.0,,P. Gasol makes free throw 1 of 2,27,22
116,2,11:46.0,,D. Bertāns enters the game for D. Lee,27,22
117,2,11:46.0,,P. Gasol makes free throw 2 of 2,27,23
118,2,11:33.0,T. Lawson misses 2-pt jump shot from 10 ft,,27,23
119,2,11:32.0,,Defensive rebound by D. Bertāns,27,23
120,2,11:24.0,,Shooting foul by G. Papagiannis (drawn by P. Gasol),27,23
121,2,11:24.0,,P. Gasol misses free throw 1 of 2,27,23
122,2,11:24.0,,Offensive rebound by Team,27,23
123,2,11:24.0,,P. Gasol makes free throw 2 of 2,27,24
124,2,10:59.0,A. Tolliver makes 2-pt jump shot from 11 ft (assist by T. Lawson),,29,24
125,2,10:48.0,,T. Parker misses 2-pt layup from 2 ft (block by T. Lawson),29,24
126,2,10:48.0,Defensive rebound by Team,,29,24
127,2,10:48.0,,L. Aldridge enters the game for P. Gasol,29,24
128,2,10:28.0,A. Tolliver misses 2-pt jump shot from 8 ft,,29,24
129,2,10:27.0,,Defensive rebound by K. Anderson,29,24
130,2,10:22.0,,T. Parker makes 2-pt layup from 1 ft (assist by K. Anderson),29,26
131,2,10:05.0,B. Hield makes 2-pt jump shot from 17 ft (assist by L. Galloway),,31,26
132,2,9:56.0,,T. Parker makes 2-pt layup from 1 ft,31,28
133,2,9:52.0,Sacramento full timeout,,31,28
134,2,9:52.0,,D. Green enters the game for J. Simmons,31,28
135,2,9:52.0,,K. Leonard enters the game for K. Anderson,31,28
136,2,9:52.0,K. Koufos enters the game for G. Papagiannis,,31,28
137,2,9:48.0,Personal foul by T. Parker (drawn by T. Lawson),,31,28
138,2,9:38.0,B. Hield misses 3-pt jump shot from 23 ft,,31,28
139,2,9:37.0,,Defensive rebound by D. Green,31,28
140,2,9:30.0,,T. Parker makes 2-pt layup from 2 ft,31,30
141,2,9:07.0,T. Lawson misses 2-pt jump shot from 4 ft,,31,30
142,2,9:06.0,,Defensive rebound by T. Parker,31,30
143,2,9:01.0,,D. Green misses 2-pt layup from 2 ft,31,30
144,2,9:00.0,,Offensive rebound by K. Leonard,31,30
145,2,8:42.0,,D. Bertāns makes 2-pt jump shot from 17 ft (assist by D. Green),31,32
146,2,8:24.0,Personal foul by D. Green (drawn by A. Tolliver),,31,32
147,2,8:13.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by T. Lawson),,34,32
148,2,7:58.0,,L. Aldridge misses 2-pt jump shot from 18 ft,34,32
149,2,7:57.0,Defensive rebound by T. Lawson,,34,32
150,2,7:53.0,Personal foul by K. Leonard (drawn by T. Lawson),,34,32
151,2,7:53.0,,K. Anderson enters the game for D. Bertāns,34,32
152,2,7:53.0,W. Cauley-Stein enters the game for L. Galloway,,34,32
153,2,7:34.0,B. Hield misses 2-pt jump shot from 4 ft,,34,32
154,2,7:33.0,,Defensive rebound by K. Anderson,34,32
155,2,7:18.0,,Shooting foul by A. Tolliver (drawn by K. Leonard),34,32
156,2,7:18.0,,K. Leonard makes free throw 1 of 3,34,33
157,2,7:18.0,,K. Leonard makes free throw 2 of 3,34,34
158,2,7:18.0,,D. Dedmon enters the game for K. Anderson,34,34
159,2,7:18.0,,K. Leonard makes free throw 3 of 3,34,35
160,2,7:05.0,K. Koufos misses 2-pt jump shot from 9 ft,,34,35
161,2,7:04.0,,Defensive rebound by L. Aldridge,34,35
162,2,6:56.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by T. Parker),34,38
163,2,6:37.0,K. Koufos makes 2-pt jump shot from 3 ft (assist by W. Cauley-Stein),,36,38
164,2,6:19.0,,K. Leonard misses 3-pt jump shot from 24 ft,36,38
165,2,6:18.0,Defensive rebound by K. Koufos,,36,38
166,2,6:01.0,T. Lawson misses 2-pt jump shot from 17 ft,,36,38
167,2,6:00.0,,Defensive rebound by T. Parker,36,38
168,2,5:48.0,,T. Parker makes 2-pt jump shot from 17 ft,36,40
169,2,5:34.0,B. Hield misses 2-pt jump shot from 14 ft,,36,40
170,2,5:33.0,,Defensive rebound by L. Aldridge,36,40
171,2,5:22.0,,T. Parker makes 2-pt jump shot from 20 ft,36,42
172,2,5:08.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by T. Lawson),,38,42
173,2,4:51.0,,T. Parker makes 2-pt jump shot from 23 ft (assist by K. Leonard),38,44
174,2,4:42.0,K. Koufos misses 2-pt jump shot from 5 ft (block by L. Aldridge),,38,44
175,2,4:40.0,Offensive rebound by A. Tolliver,,38,44
176,2,4:37.0,Shooting foul by D. Dedmon (drawn by W. Cauley-Stein),,38,44
177,2,4:37.0,Official timeout,,38,44
178,2,4:37.0,W. Cauley-Stein makes free throw 1 of 2,,39,44
179,2,4:37.0,G. Temple enters the game for B. Hield,,38,44
180,2,4:37.0,,P. Mills enters the game for T. Parker,38,44
181,2,4:37.0,W. Cauley-Stein makes free throw 2 of 2,,40,44
182,2,4:24.0,,K. Leonard makes 2-pt jump shot from 7 ft,40,46
183,2,4:24.0,,Shooting foul by G. Temple (drawn by K. Leonard),40,46
184,2,4:24.0,,K. Leonard misses free throw 1 of 1,40,46
185,2,4:23.0,Defensive rebound by W. Cauley-Stein,,40,46
186,2,4:08.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),,43,46
187,2,4:07.0,,San Antonio full timeout,43,46
188,2,3:47.0,,L. Aldridge makes 2-pt hook shot from 6 ft (assist by D. Green),43,48
189,2,3:31.0,Turnover by K. Koufos (lost ball; steal by D. Dedmon),,43,48
190,2,3:27.0,,Turnover by D. Green (lost ball),43,48
191,2,3:27.0,,P. Gasol enters the game for L. Aldridge,43,48
192,2,3:16.0,D. Collison enters the game for A. Tolliver,,43,48
193,2,3:16.0,S. Labissière enters the game for K. Koufos,,43,48
194,2,3:16.0,,D. Lee enters the game for D. Dedmon,43,48
195,2,3:01.0,D. Collison misses 2-pt layup from 2 ft,,43,48
196,2,2:59.0,Offensive rebound by S. Labissière,,43,48
197,2,2:55.0,S. Labissière makes 2-pt layup from 3 ft,,45,48
198,2,2:38.0,,P. Gasol makes 3-pt jump shot from 23 ft (assist by K. Leonard),45,51
199,2,2:29.0,W. Cauley-Stein misses 2-pt jump shot from 8 ft,,45,51
200,2,2:27.0,,Defensive rebound by D. Lee,45,51
201,2,2:09.0,,P. Mills misses 3-pt jump shot from 24 ft,45,51
202,2,2:08.0,,Offensive rebound by D. Green,45,51
203,2,2:08.0,,D. Green makes 2-pt layup from 1 ft,45,53
204,2,1:53.0,G. Temple makes 3-pt jump shot from 26 ft (assist by W. Cauley-Stein),,48,53
205,2,1:39.0,,D. Lee makes 2-pt layup from 1 ft (assist by P. Mills),48,55
206,2,1:14.0,T. Lawson misses 2-pt jump shot from 7 ft,,48,55
207,2,1:13.0,,Defensive rebound by D. Lee,48,55
208,2,0:59.0,,D. Lee misses 2-pt jump shot from 6 ft,48,55
209,2,0:58.0,Defensive rebound by S. Labissière,,48,55
210,2,0:46.0,W. Cauley-Stein misses 2-pt jump shot from 18 ft,,48,55
211,2,0:44.0,,Defensive rebound by P. Gasol,48,55
212,2,0:33.0,,D. Green makes 3-pt jump shot from 23 ft (assist by P. Mills),48,58
213,2,0:28.0,Shooting foul by D. Green (drawn by W. Cauley-Stein),,48,58
214,2,0:28.0,W. Cauley-Stein misses free throw 1 of 2,,48,58
215,2,0:28.0,Offensive rebound by Team,,48,58
216,2,0:28.0,,J. Simmons enters the game for D. Green,48,58
217,2,0:28.0,W. Cauley-Stein makes free throw 2 of 2,,49,58
218,2,0:09.0,,P. Mills misses 3-pt jump shot from 25 ft,49,58
219,2,0:08.0,Defensive rebound by S. Labissière,,49,58
220,2,0:03.0,G. Temple misses 2-pt layup from 2 ft,,49,58
221,2,0:02.0,,Defensive rebound by K. Leonard,49,58
222,3,11:36.0,,Turnover by Team (shot clock),49,58
223,3,11:18.0,Turnover by W. Cauley-Stein (bad pass; steal by K. Leonard),,49,58
224,3,10:53.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by T. Parker),49,60
225,3,10:37.0,B. Hield misses 2-pt jump shot from 10 ft,,49,60
226,3,10:35.0,,Defensive rebound by L. Aldridge,49,60
227,3,10:28.0,,L. Aldridge makes 3-pt jump shot from 25 ft (assist by T. Parker),49,63
228,3,10:14.0,G. Temple misses 2-pt jump shot from 14 ft,,49,63
229,3,10:12.0,,Defensive rebound by D. Green,49,63
230,3,9:58.0,,L. Aldridge misses 2-pt jump shot from 16 ft,49,63
231,3,9:56.0,Defensive rebound by K. Koufos,,49,63
232,3,9:50.0,Shooting foul by D. Dedmon (drawn by W. Cauley-Stein),,49,63
233,3,9:50.0,W. Cauley-Stein makes free throw 1 of 2,,50,63
234,3,9:50.0,W. Cauley-Stein misses free throw 2 of 2,,50,63
235,3,9:50.0,,Defensive rebound by D. Dedmon,50,63
236,3,9:31.0,,K. Leonard misses 3-pt jump shot from 24 ft,50,63
237,3,9:30.0,,Offensive rebound by L. Aldridge,50,63
238,3,9:19.0,,K. Leonard misses 2-pt jump shot from 10 ft,50,63
239,3,9:17.0,,Offensive rebound by D. Dedmon,50,63
240,3,9:17.0,,D. Dedmon makes 2-pt dunk at rim,50,65
241,3,9:01.0,W. Cauley-Stein makes 2-pt jump shot from 13 ft (assist by D. Collison),,52,65
242,3,8:48.0,,T. Parker makes 2-pt jump shot from 17 ft,52,67
243,3,8:48.0,,Shooting foul by D. Collison (drawn by T. Parker),52,67
244,3,8:48.0,,T. Parker misses free throw 1 of 1,52,67
245,3,8:47.0,Defensive rebound by B. Hield,,52,67
246,3,8:35.0,K. Koufos makes 2-pt hook shot from 8 ft (assist by B. Hield),,54,67
247,3,8:35.0,Shooting foul by D. Dedmon (drawn by K. Koufos),,54,67
248,3,8:35.0,K. Koufos makes free throw 1 of 1,,55,67
249,3,8:22.0,,L. Aldridge makes 2-pt jump shot from 17 ft (assist by T. Parker),55,69
250,3,8:12.0,Turnover by W. Cauley-Stein (bad pass; steal by L. Aldridge),,55,69
251,3,8:07.0,,Shooting block foul by D. Collison (drawn by K. Leonard),55,69
252,3,8:07.0,,K. Leonard makes free throw 1 of 2,55,70
253,3,8:07.0,,K. Leonard makes free throw 2 of 2,55,71
254,3,7:53.0,D. Collison misses 2-pt layup from 2 ft,,55,71
255,3,7:53.0,,Defensive rebound by D. Green,55,71
256,3,7:48.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by D. Green),55,73
257,3,7:48.0,Sacramento full timeout,,55,73
258,3,7:48.0,G. Papagiannis enters the game for K. Koufos,,55,73
259,3,7:48.0,,J. Simmons enters the game for D. Green,55,73
260,3,7:25.0,G. Papagiannis misses 2-pt hook shot at rim,,55,73
261,3,7:22.0,,Defensive rebound by D. Dedmon,55,73
262,3,7:14.0,,D. Dedmon makes 2-pt dunk at rim (assist by T. Parker),55,75
263,3,6:54.0,G. Temple makes 2-pt jump shot from 16 ft,,57,75
264,3,6:28.0,,T. Parker makes 2-pt jump shot from 21 ft,57,77
265,3,6:10.0,D. Collison makes 2-pt jump shot from 21 ft,,59,77
266,3,5:46.0,,J. Simmons makes 3-pt jump shot from 23 ft (assist by K. Leonard),59,80
267,3,5:24.0,W. Cauley-Stein makes 2-pt jump shot from 7 ft (assist by D. Collison),,61,80
268,3,5:05.0,,D. Dedmon makes 2-pt hook shot from 8 ft (assist by T. Parker),61,82
269,3,4:52.0,D. Collison misses 2-pt jump shot from 19 ft,,61,82
270,3,4:51.0,,Defensive rebound by D. Dedmon,61,82
271,3,4:41.0,,L. Aldridge makes 3-pt jump shot from 26 ft (assist by T. Parker),61,85
272,3,4:26.0,B. Hield makes 3-pt jump shot from 24 ft,,64,85
273,3,4:16.0,,Turnover by T. Parker (bad pass; steal by B. Hield),64,85
274,3,4:11.0,B. Hield makes 2-pt layup from 1 ft,,66,85
275,3,4:11.0,,San Antonio full timeout,66,85
276,3,4:11.0,,P. Mills enters the game for T. Parker,66,85
277,3,4:11.0,,P. Gasol enters the game for L. Aldridge,66,85
278,3,4:11.0,,D. Lee enters the game for D. Dedmon,66,85
279,3,3:50.0,,P. Gasol misses 2-pt jump shot from 12 ft,66,85
280,3,3:48.0,Defensive rebound by G. Temple,,66,85
281,3,3:37.0,G. Temple makes 2-pt layup at rim (assist by W. Cauley-Stein),,68,85
282,3,3:37.0,Shooting foul by J. Simmons (drawn by G. Temple),,68,85
283,3,3:37.0,G. Temple misses free throw 1 of 1,,68,85
284,3,3:37.0,,Defensive rebound by P. Gasol,68,85
285,3,3:25.0,,Shooting foul by W. Cauley-Stein (drawn by P. Gasol),68,85
286,3,3:25.0,,P. Gasol makes 2-pt jump shot from 8 ft (assist by P. Mills),68,87
287,3,3:25.0,S. Labissière enters the game for W. Cauley-Stein,,68,87
288,3,3:25.0,T. Lawson enters the game for D. Collison,,68,87
289,3,3:25.0,,K. Anderson enters the game for K. Leonard,68,87
290,3,3:25.0,,P. Gasol makes free throw 1 of 1,68,88
291,3,3:01.0,B. Hield misses 2-pt jump shot from 14 ft,,68,88
292,3,2:59.0,,Defensive rebound by P. Mills,68,88
293,3,2:51.0,,J. Simmons misses 3-pt jump shot from 24 ft,68,88
294,3,2:49.0,,Offensive rebound by D. Lee,68,88
295,3,2:39.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by D. Lee),68,91
296,3,2:19.0,S. Labissière misses 2-pt jump shot from 19 ft,,68,91
297,3,2:17.0,,Defensive rebound by D. Lee,68,91
298,3,2:05.0,,Turnover by J. Simmons (traveling),68,91
299,3,2:02.0,Personal foul by P. Mills,,68,91
300,3,1:48.0,Turnover by G. Papagiannis (bad pass),,68,91
301,3,1:34.0,,K. Anderson makes 3-pt jump shot from 23 ft (assist by J. Simmons),68,94
302,3,1:17.0,B. Hield makes 2-pt layup from 2 ft,,70,94
303,3,1:13.0,,Shooting foul by G. Papagiannis (drawn by D. Lee),70,94
304,3,1:13.0,,D. Lee makes 2-pt layup from 1 ft (assist by P. Mills),70,96
305,3,1:13.0,L. Galloway enters the game for G. Temple,,70,96
306,3,1:13.0,A. Tolliver enters the game for B. Hield,,70,96
307,3,1:13.0,,D. Lee makes free throw 1 of 1,70,97
308,3,0:51.0,T. Lawson makes 2-pt jump shot from 18 ft (assist by A. Tolliver),,72,97
309,3,0:50.0,,P. Gasol misses 2-pt layup from 1 ft,72,97
310,3,0:39.0,,Offensive rebound by P. Gasol,72,97
311,3,0:39.0,,P. Gasol misses 2-pt layup from 2 ft (block by A. Tolliver),72,97
312,3,0:39.0,,Offensive rebound by P. Gasol,72,97
313,3,0:38.0,,P. Gasol makes 2-pt layup at rim,72,99
314,3,0:25.0,,Violation by P. Mills (kicked ball),72,99
315,3,0:12.0,S. Labissière makes 2-pt hook shot from 7 ft (assist by T. Lawson),,74,99
316,3,0:03.0,,Turnover by P. Mills (lost ball; steal by T. Lawson),74,99
317,3,0:03.0,T. Lawson misses 3-pt jump shot from 45 ft,,74,99
318,3,0:03.0,Offensive rebound by Team,,74,99
319,4,11:37.0,L. Galloway misses 2-pt jump shot from 16 ft,,74,99
320,4,11:36.0,Offensive rebound by S. Labissière,,74,99
321,4,11:31.0,G. Papagiannis misses 2-pt jump shot from 8 ft,,74,99
322,4,11:30.0,Offensive rebound by G. Papagiannis,,74,99
323,4,11:29.0,G. Papagiannis misses 2-pt layup from 2 ft (block by J. Simmons),,74,99
324,4,11:28.0,Offensive rebound by G. Papagiannis,,74,99
325,4,11:28.0,Personal foul by P. Gasol (drawn by G. Papagiannis),,74,99
326,4,11:16.0,S. Labissière makes 2-pt jump shot from 12 ft (assist by T. Lawson),,76,99
327,4,10:59.0,,J. Simmons misses 3-pt jump shot from 24 ft,76,99
328,4,10:58.0,Defensive rebound by T. Lawson,,76,99
329,4,10:50.0,Personal foul by J. Simmons (drawn by L. Galloway),,76,99
330,4,10:50.0,,B. Forbes enters the game for J. Simmons,76,99
331,4,10:48.0,Personal foul by P. Mills,,76,99
332,4,10:43.0,T. Lawson makes 2-pt jump shot from 12 ft,,78,99
333,4,10:43.0,Shooting foul by B. Forbes (drawn by T. Lawson),,78,99
334,4,10:43.0,T. Lawson makes free throw 1 of 1,,79,99
335,4,10:30.0,,Shooting foul by L. Galloway (drawn by P. Mills),79,99
336,4,10:30.0,,P. Mills makes free throw 1 of 2,79,100
337,4,10:30.0,,P. Mills makes free throw 2 of 2,79,101
338,4,10:10.0,Offensive foul by L. Galloway (drawn by K. Anderson),,79,101
339,4,10:10.0,Turnover by L. Galloway (offensive foul),,79,101
340,4,9:49.0,,P. Mills misses 3-pt jump shot from 26 ft,79,101
341,4,9:48.0,Defensive rebound by A. Tolliver,,79,101
342,4,9:36.0,Turnover by S. Labissière (lost ball; steal by P. Mills),,79,101
343,4,9:34.0,,Personal take foul by T. Lawson,79,101
344,4,9:24.0,,B. Forbes misses 2-pt jump shot from 16 ft,79,101
345,4,9:23.0,Defensive rebound by S. Labissière,,79,101
346,4,9:19.0,L. Galloway makes 2-pt layup from 2 ft (assist by T. Lawson),,81,101
347,4,9:19.0,,San Antonio full timeout,81,101
348,4,9:19.0,,J. Simmons enters the game for P. Mills,81,101
349,4,8:59.0,,B. Forbes misses 2-pt jump shot from 16 ft,81,101
350,4,8:58.0,Defensive rebound by G. Papagiannis,,81,101
351,4,8:37.0,T. Lawson makes 2-pt jump shot from 20 ft,,83,101
352,4,8:24.0,,J. Simmons misses 2-pt layup at rim,83,101
353,4,8:23.0,Defensive rebound by S. Labissière,,83,101
354,4,8:11.0,G. Papagiannis misses 2-pt hook shot at rim,,83,101
355,4,8:08.0,,Defensive rebound by D. Lee,83,101
356,4,8:01.0,,Shooting foul by G. Papagiannis (drawn by P. Gasol),83,101
357,4,8:01.0,,P. Gasol makes 2-pt jump shot from 8 ft (assist by D. Lee),83,103
358,4,8:01.0,W. Cauley-Stein enters the game for G. Papagiannis,,83,103
359,4,8:01.0,,P. Gasol makes free throw 1 of 1,83,104
360,4,7:42.0,W. Cauley-Stein misses 2-pt jump shot from 17 ft,,83,104
361,4,7:42.0,,Defensive rebound by K. Anderson,83,104
362,4,7:34.0,,B. Forbes misses 3-pt jump shot from 24 ft,83,104
363,4,7:29.0,Defensive rebound by S. Labissière,,83,104
364,4,7:21.0,W. Cauley-Stein misses 2-pt hook shot from 9 ft,,83,104
365,4,7:19.0,,Defensive rebound by P. Gasol,83,104
366,4,7:18.0,,Turnover by P. Gasol (bad pass; steal by T. Lawson),83,104
367,4,7:10.0,L. Galloway makes 2-pt jump shot from 22 ft,,85,104
368,4,6:49.0,,P. Gasol makes 3-pt jump shot from 24 ft (assist by K. Anderson),85,107
369,4,6:40.0,Turnover by T. Lawson (bad pass; steal by P. Gasol),,85,107
370,4,6:36.0,,Shooting foul by L. Galloway (drawn by B. Forbes),85,107
371,4,6:36.0,,B. Forbes makes free throw 1 of 2,85,108
372,4,6:36.0,,B. Forbes misses free throw 2 of 2,85,108
373,4,6:36.0,Defensive rebound by W. Cauley-Stein,,85,108
374,4,6:36.0,,D. Bertāns enters the game for D. Lee,85,108
375,4,6:18.0,L. Galloway misses 2-pt jump shot from 15 ft,,85,108
376,4,6:17.0,,Defensive rebound by K. Anderson,85,108
