,QUARTER,TIME_REMAINING,UTAH_ACTION,SACRAMENTO_ACTION,UTAH_SCORE,SACRAMENTO_SCORE
386,4,2:01.0,,S. Labissière misses free throw 2 of 2,107,79
387,4,1:59.0,Defensive rebound by T. Lyles,,107,79
388,4,1:37.0,A. Burks makes 2-pt jump shot from 16 ft (assist by T. Lyles),,109,79
389,4,1:26.0,,B. McLemore makes 2-pt layup from 2 ft (assist by G. Papagiannis),109,81
390,4,1:11.0,Personal foul by G. Papagiannis (drawn by A. Burks),,109,81
391,4,1:11.0,A. Burks makes free throw 1 of 2,,110,81
392,4,1:11.0,A. Burks misses free throw 2 of 2,,110,81
393,4,1:10.0,,Defensive rebound by B. McLemore,110,81
394,4,0:58.0,,Shooting foul by A. Burks (drawn by B. McLemore),110,81
395,4,0:58.0,,B. McLemore misses free throw 1 of 2,110,81
396,4,0:58.0,,Offensive rebound by Team,110,81
397,4,0:58.0,,B. McLemore makes free throw 2 of 2,110,82
398,4,0:38.0,T. Lyles makes 2-pt jump shot from 20 ft,,112,82
399,4,0:21.0,,Turnover by G. Papagiannis (bad pass; steal by J. Withey),112,82
