,QUARTER,TIME_REMAINING,DETROIT_ACTION,SACRAMENTO_ACTION,DETROIT_SCORE,SACRAMENTO_SCORE
109,2,10:38.0,B. Marjanović misses 2-pt jump shot from 6 ft,,31,23
110,2,10:36.0,Offensive rebound by H. Ellenson,,31,23
111,2,10:36.0,H. Ellenson makes 2-pt layup from 2 ft,,33,23
112,2,10:23.0,,O. Casspi misses 2-pt jump shot from 6 ft,33,23
113,2,10:23.0,Defensive rebound by B. Marjanović,,33,23
114,2,10:09.0,S. Johnson makes 2-pt jump shot from 19 ft,,35,23
115,2,10:04.0,,Sacramento full timeout,35,23
116,2,9:56.0,,Shooting foul by T. Harris (drawn by A. Afflalo),35,23
117,2,9:56.0,,A. Afflalo makes free throw 1 of 2,35,24
118,2,9:56.0,,R. Gay enters the game for O. Casspi,35,24
119,2,9:56.0,,A. Tolliver enters the game for B. McLemore,35,24
120,2,9:56.0,,A. Afflalo makes free throw 2 of 2,35,25
121,2,9:47.0,B. Marjanović makes 2-pt dunk at rim (assist by H. Ellenson),,37,25
122,2,9:36.0,,Turnover by R. Gay (lost ball; steal by S. Johnson),37,25
123,2,9:33.0,T. Harris makes 2-pt dunk at rim (assist by S. Johnson),,39,25
124,2,9:28.0,,Sacramento full timeout,39,25
125,2,9:28.0,A. Drummond enters the game for B. Marjanović,,39,25
126,2,9:28.0,,D. Cousins enters the game for K. Koufos,39,25
127,2,9:11.0,,Shooting foul by A. Drummond (drawn by D. Cousins),39,25
128,2,9:11.0,,D. Cousins makes free throw 1 of 2,39,26
129,2,9:11.0,,D. Cousins makes free throw 2 of 2,39,27
130,2,8:49.0,S. Johnson misses 3-pt jump shot from 23 ft,,39,27
131,2,8:48.0,,Defensive rebound by D. Cousins,39,27
132,2,8:29.0,,T. Lawson misses 2-pt jump shot from 8 ft,39,27
133,2,8:28.0,Defensive rebound by H. Ellenson,,39,27
134,2,8:20.0,I. Smith misses 2-pt jump shot from 16 ft,,39,27
135,2,8:19.0,,Defensive rebound by D. Cousins,39,27
136,2,8:09.0,,A. Tolliver misses 3-pt jump shot from 25 ft,39,27
137,2,8:08.0,,Offensive rebound by A. Tolliver,39,27
138,2,8:04.0,,D. Collison enters the game for T. Lawson,39,27
139,2,7:49.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by A. Afflalo),39,30
140,2,7:31.0,H. Ellenson misses 3-pt jump shot from 25 ft,,39,30
141,2,7:30.0,,Defensive rebound by A. Afflalo,39,30
142,2,7:18.0,,Turnover by R. Gay (lost ball; steal by S. Johnson),39,30
143,2,7:15.0,S. Johnson misses 2-pt layup from 3 ft (block by R. Gay),,39,30
144,2,7:15.0,Offensive rebound by Team,,39,30
145,2,7:15.0,R. Jackson enters the game for I. Smith,,39,30
146,2,7:15.0,M. Morris enters the game for T. Harris,,39,30
147,2,7:04.0,M. Morris misses 2-pt jump shot from 16 ft,,39,30
148,2,7:02.0,,Defensive rebound by D. Cousins,39,30
149,2,6:51.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by D. Collison),39,33
150,2,6:44.0,Detroit full timeout,,39,33
151,2,6:44.0,K. Caldwell-Pope enters the game for H. Ellenson,,39,33
152,2,6:44.0,,Violation by Team (delay of game),39,33
153,2,6:24.0,M. Morris makes 2-pt jump shot from 6 ft,,41,33
154,2,5:59.0,,D. Cousins misses 3-pt jump shot from 25 ft,41,33
155,2,5:58.0,Defensive rebound by M. Morris,,41,33
156,2,5:49.0,R. Jackson misses 2-pt jump shot from 3 ft,,41,33
157,2,5:48.0,,Defensive rebound by D. Cousins,41,33
158,2,5:37.0,,Turnover by R. Gay (bad pass; steal by A. Drummond),41,33
159,2,5:29.0,Shooting foul by R. Gay (drawn by A. Drummond),,41,33
160,2,5:29.0,,Violation by D. Collison (lane),41,33
161,2,5:29.0,A. Drummond misses free throw 1 of 2,,41,33
162,2,5:29.0,Offensive rebound by Team,,41,33
163,2,5:29.0,A. Drummond misses free throw 2 of 2,,41,33
164,2,5:28.0,,Defensive rebound by R. Gay,41,33
165,2,5:15.0,,A. Tolliver misses 2-pt jump shot from 13 ft,41,33
166,2,5:14.0,,Offensive rebound by D. Cousins,41,33
167,2,5:12.0,,R. Gay misses 2-pt dunk at rim (block by A. Drummond),41,33
168,2,5:10.0,,Offensive rebound by A. Tolliver,41,33
169,2,5:02.0,,D. Cousins misses 2-pt layup from 2 ft,41,33
170,2,5:00.0,Defensive rebound by R. Jackson,,41,33
171,2,4:51.0,M. Morris misses 3-pt jump shot from 23 ft,,41,33
172,2,4:50.0,,Defensive rebound by R. Gay,41,33
173,2,4:38.0,,Personal foul by S. Johnson (drawn by R. Gay),41,33
174,2,4:38.0,,G. Temple enters the game for A. Afflalo,41,33
175,2,4:27.0,,D. Collison misses 3-pt jump shot from 25 ft,41,33
176,2,4:27.0,Defensive rebound by K. Caldwell-Pope,,41,33
177,2,4:10.0,Turnover by M. Morris (bad pass; steal by D. Cousins),,41,33
178,2,4:08.0,,Turnover by R. Gay (bad pass; steal by M. Morris),41,33
179,2,4:05.0,A. Drummond makes 2-pt dunk at rim (assist by M. Morris),,43,33
180,2,3:46.0,,Personal foul by R. Jackson (drawn by D. Collison),43,33
181,2,3:46.0,T. Harris enters the game for S. Johnson,,43,33
182,2,3:38.0,,Turnover by R. Gay (bad pass; steal by A. Drummond),43,33
183,2,3:33.0,,Offensive charge foul by R. Jackson (drawn by R. Gay),43,33
184,2,3:33.0,Turnover by R. Jackson (offensive foul),,43,33
185,2,3:33.0,I. Smith enters the game for R. Jackson,,43,33
186,2,3:21.0,,A. Tolliver misses 2-pt jump shot from 17 ft,43,33
187,2,3:20.0,Defensive rebound by A. Drummond,,43,33
188,2,3:08.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by T. Harris),,46,33
189,2,2:50.0,,D. Collison makes 3-pt jump shot from 25 ft (assist by A. Tolliver),46,36
190,2,2:34.0,M. Morris misses 2-pt jump shot from 6 ft,,46,36
191,2,2:33.0,,Defensive rebound by R. Gay,46,36
192,2,2:27.0,,D. Collison misses 2-pt jump shot from 4 ft,46,36
193,2,2:27.0,Defensive rebound by Team,,46,36
194,2,2:27.0,,Loose ball foul by R. Gay (drawn by T. Harris),46,36
195,2,2:27.0,S. Johnson enters the game for M. Morris,,46,36
196,2,2:27.0,A. Baynes enters the game for A. Drummond,,46,36
197,2,2:15.0,I. Smith makes 2-pt jump shot from 5 ft,,48,36
198,2,2:03.0,,Personal foul by A. Baynes (drawn by D. Cousins),48,36
199,2,2:03.0,,D. Cousins misses free throw 1 of 2,48,36
200,2,2:03.0,,Offensive rebound by Team,48,36
201,2,2:03.0,,D. Cousins makes free throw 2 of 2,48,37
202,2,1:53.0,Shooting block foul by D. Cousins (drawn by I. Smith),,48,37
203,2,1:53.0,I. Smith makes free throw 1 of 2,,49,37
204,2,1:53.0,,K. Koufos enters the game for D. Cousins,49,37
205,2,1:53.0,H. Ellenson enters the game for S. Johnson,,49,37
206,2,1:53.0,I. Smith makes free throw 2 of 2,,50,37
207,2,1:41.0,,G. Temple misses 2-pt jump shot from 18 ft,50,37
208,2,1:41.0,,Offensive rebound by Team,50,37
209,2,1:41.0,Loose ball foul by H. Ellenson (drawn by A. Tolliver),,50,37
210,2,1:41.0,,A. Tolliver makes free throw 1 of 2,50,38
211,2,1:41.0,,A. Tolliver makes free throw 2 of 2,50,39
212,2,1:18.0,Shooting foul by R. Gay (drawn by K. Caldwell-Pope),,50,39
213,2,1:18.0,K. Caldwell-Pope makes free throw 1 of 3,,51,39
214,2,1:18.0,K. Caldwell-Pope makes free throw 2 of 3,,52,39
215,2,1:18.0,,A. Afflalo enters the game for R. Gay,52,39
216,2,1:18.0,K. Caldwell-Pope makes free throw 3 of 3,,53,39
217,2,0:57.0,,G. Temple misses 2-pt jump shot from 4 ft,53,39
218,2,0:57.0,,Offensive rebound by K. Koufos,53,39
219,2,0:57.0,,K. Koufos makes 2-pt layup from 1 ft,53,41
220,2,0:42.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by H. Ellenson),,56,41
221,2,0:23.0,,A. Tolliver makes 2-pt layup from 2 ft,56,43
222,2,0:01.0,H. Ellenson misses 3-pt jump shot from 24 ft,,56,43
223,2,0:01.0,,Defensive rebound by Team,56,43
224,2,0:00.0,,D. Collison misses 3-pt jump shot from 55 ft,56,43
225,2,0:00.0,,Offensive rebound by Team,56,43
226,3,11:35.0,,R. Gay misses 2-pt layup from 2 ft,56,43
227,3,11:34.0,Defensive rebound by T. Harris,,56,43
228,3,11:16.0,R. Jackson makes 2-pt layup from 2 ft,,58,43
229,3,11:15.0,Violation by Team (delay of game),,58,43
230,3,10:56.0,,D. Cousins makes 2-pt hook shot from 6 ft (assist by D. Collison),58,45
231,3,10:36.0,A. Drummond makes 2-pt hook shot from 12 ft (assist by K. Caldwell-Pope),,60,45
232,3,10:12.0,,D. Collison makes 2-pt jump shot from 20 ft,60,47
233,3,9:46.0,M. Morris misses 2-pt jump shot from 22 ft,,60,47
234,3,9:46.0,Offensive rebound by Team,,60,47
235,3,9:46.0,,Loose ball foul by D. Cousins (drawn by A. Drummond),60,47
236,3,9:33.0,M. Morris misses 3-pt jump shot from 23 ft,,60,47
237,3,9:33.0,Offensive rebound by A. Drummond,,60,47
238,3,9:31.0,Turnover by A. Drummond (bad pass),,60,47
239,3,9:14.0,,G. Temple makes 3-pt jump shot from 24 ft (assist by D. Cousins),60,50
240,3,8:51.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by T. Harris),,63,50
241,3,8:33.0,,R. Gay misses 2-pt jump shot from 19 ft,63,50
242,3,8:32.0,Defensive rebound by A. Drummond,,63,50
243,3,8:24.0,Personal foul by G. Temple (drawn by K. Caldwell-Pope),,63,50
244,3,8:12.0,R. Jackson makes 2-pt jump shot from 8 ft,,65,50
245,3,7:52.0,,Shooting block foul by M. Morris (drawn by A. Tolliver),65,50
246,3,7:52.0,,A. Tolliver makes free throw 1 of 2,65,51
247,3,7:52.0,,A. Tolliver makes free throw 2 of 2,65,52
248,3,7:31.0,T. Harris misses 3-pt jump shot from 24 ft,,65,52
249,3,7:30.0,,Defensive rebound by R. Gay,65,52
250,3,7:15.0,,Turnover by D. Cousins (lost ball; steal by T. Harris),65,52
251,3,7:10.0,T. Harris makes 2-pt layup from 3 ft,,67,52
252,3,7:02.0,,D. Cousins misses 2-pt layup from 3 ft,67,52
253,3,7:00.0,Defensive rebound by T. Harris,,67,52
254,3,6:53.0,T. Harris makes 3-pt jump shot from 25 ft (assist by R. Jackson),,70,52
255,3,6:53.0,,Sacramento full timeout,70,52
256,3,6:33.0,,G. Temple misses 3-pt jump shot from 23 ft,70,52
257,3,6:32.0,Defensive rebound by R. Jackson,,70,52
258,3,6:27.0,Turnover by R. Jackson (bad pass; steal by R. Gay),,70,52
259,3,6:27.0,,Turnover by R. Gay (bad pass; steal by A. Drummond),70,52
260,3,6:27.0,Personal foul by G. Temple (drawn by A. Drummond),,70,52
261,3,6:14.0,Turnover by K. Caldwell-Pope (lost ball; steal by G. Temple),,70,52
262,3,6:04.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by D. Cousins),70,55
263,3,5:50.0,Personal foul by R. Gay (drawn by R. Jackson),,70,55
264,3,5:50.0,,K. Koufos enters the game for D. Cousins,70,55
265,3,5:42.0,R. Jackson misses 2-pt jump shot from 4 ft,,70,55
266,3,5:40.0,,Defensive rebound by K. Koufos,70,55
267,3,5:31.0,,Personal foul by K. Caldwell-Pope (drawn by G. Temple),70,55
268,3,5:31.0,,T. Lawson enters the game for R. Gay,70,55
269,3,5:27.0,S. Johnson enters the game for M. Morris,,70,55
270,3,5:17.0,,D. Collison misses 3-pt jump shot from 25 ft,70,55
271,3,5:16.0,Defensive rebound by A. Drummond,,70,55
272,3,5:09.0,T. Harris misses 2-pt jump shot from 7 ft,,70,55
273,3,5:08.0,Offensive rebound by A. Drummond,,70,55
274,3,5:06.0,A. Drummond makes 2-pt layup from 3 ft,,72,55
275,3,4:59.0,,Shooting foul by S. Johnson (drawn by T. Lawson),72,55
276,3,4:59.0,,T. Lawson makes free throw 1 of 2,72,56
277,3,4:59.0,,T. Lawson makes free throw 2 of 2,72,57
278,3,4:48.0,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,,72,57
279,3,4:48.0,,Defensive rebound by T. Lawson,72,57
280,3,4:40.0,,Shooting foul by K. Caldwell-Pope (drawn by T. Lawson),72,57
281,3,4:40.0,,T. Lawson misses free throw 1 of 2,72,57
282,3,4:40.0,,Offensive rebound by Team,72,57
283,3,4:40.0,,T. Lawson makes free throw 2 of 2,72,58
284,3,4:25.0,R. Jackson makes 2-pt jump shot from 9 ft,,74,58
285,3,4:15.0,,A. Tolliver misses 3-pt jump shot from 23 ft (block by T. Harris),74,58
286,3,4:13.0,Defensive rebound by A. Drummond,,74,58
287,3,4:03.0,K. Caldwell-Pope misses 2-pt jump shot from 10 ft,,74,58
288,3,4:02.0,Offensive rebound by A. Drummond,,74,58
289,3,4:01.0,Personal foul by T. Lawson (drawn by A. Drummond),,74,58
290,3,4:01.0,A. Drummond misses free throw 1 of 2,,74,58
291,3,4:01.0,Offensive rebound by Team,,74,58
292,3,4:01.0,A. Drummond makes free throw 2 of 2,,75,58
293,3,3:51.0,,D. Collison makes 2-pt jump shot from 16 ft,75,60
294,3,3:28.0,T. Harris misses 3-pt jump shot from 24 ft,,75,60
295,3,3:28.0,,Defensive rebound by G. Temple,75,60
296,3,3:17.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by D. Collison),75,63
297,3,3:17.0,Detroit full timeout,,75,63
298,3,3:17.0,B. Marjanović enters the game for T. Harris,,75,63
299,3,3:17.0,M. Morris enters the game for A. Drummond,,75,63
300,3,3:17.0,I. Smith enters the game for R. Jackson,,75,63
301,3,3:17.0,,O. Casspi enters the game for G. Temple,75,63
302,3,2:55.0,B. Marjanović misses 2-pt jump shot from 5 ft,,75,63
303,3,2:54.0,,Defensive rebound by K. Koufos,75,63
304,3,2:42.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by D. Collison),75,66
305,3,2:28.0,S. Johnson misses 2-pt jump shot from 4 ft,,75,66
306,3,2:27.0,,Defensive rebound by O. Casspi,75,66
307,3,2:10.0,,Turnover by D. Collison (bad pass; steal by M. Morris),75,66
308,3,1:56.0,M. Morris makes 2-pt jump shot from 15 ft,,77,66
309,3,1:32.0,,Turnover by T. Lawson (bad pass),77,66
310,3,1:32.0,,R. Gay enters the game for D. Collison,77,66
311,3,1:18.0,B. Marjanović misses 2-pt jump shot from 16 ft,,77,66
312,3,1:17.0,,Defensive rebound by O. Casspi,77,66
313,3,1:01.0,,K. Koufos makes 2-pt layup from 3 ft (assist by A. Tolliver),77,68
314,3,0:43.0,Turnover by M. Morris (bad pass; steal by R. Gay),,77,68
315,3,0:38.0,,O. Casspi misses 2-pt jump shot from 8 ft,77,68
316,3,0:37.0,,Offensive rebound by A. Tolliver,77,68
317,3,0:32.0,,Offensive foul by R. Gay (drawn by K. Caldwell-Pope),77,68
318,3,0:32.0,,Turnover by R. Gay (offensive foul),77,68
319,3,0:23.0,Turnover by I. Smith (bad pass),,77,68
320,3,0:06.0,,T. Lawson misses 2-pt jump shot from 18 ft,77,68
321,3,0:05.0,Defensive rebound by M. Morris,,77,68
322,3,0:01.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,77,68
323,3,0:00.0,,Defensive rebound by T. Lawson,77,68
324,4,11:39.0,B. Marjanović makes 2-pt hook shot from 6 ft,,79,68
325,4,11:17.0,,R. Gay makes 2-pt jump shot from 12 ft,79,70
326,4,11:00.0,M. Morris misses 2-pt jump shot from 17 ft,,79,70
327,4,10:59.0,,Defensive rebound by O. Casspi,79,70
328,4,10:43.0,,R. Gay misses 2-pt jump shot from 11 ft,79,70
329,4,10:42.0,Defensive rebound by I. Smith,,79,70
330,4,10:37.0,S. Johnson misses 2-pt layup from 3 ft,,79,70
331,4,10:36.0,,Defensive rebound by O. Casspi,79,70
332,4,10:32.0,,Shooting foul by M. Morris (drawn by O. Casspi),79,70
333,4,10:32.0,,O. Casspi makes free throw 1 of 2,79,71
334,4,10:32.0,,O. Casspi makes free throw 2 of 2,79,72
335,4,10:17.0,T. Harris misses 2-pt jump shot from 11 ft,,79,72
336,4,10:15.0,,Defensive rebound by K. Koufos,79,72
337,4,10:06.0,,T. Lawson makes 2-pt jump shot from 16 ft,79,74
338,4,9:43.0,B. Marjanović makes 2-pt jump shot from 12 ft,,81,74
339,4,9:29.0,A. Drummond enters the game for B. Marjanović,,81,74
340,4,9:26.0,,A. Tolliver misses 3-pt jump shot from 24 ft,81,74
341,4,9:25.0,,Offensive rebound by R. Gay,81,74
342,4,9:18.0,,R. Gay misses 2-pt jump shot from 7 ft (block by A. Drummond),81,74
343,4,9:18.0,,Offensive rebound by Team,81,74
344,4,9:06.0,,K. Koufos makes 2-pt dunk at rim (assist by A. Tolliver),81,76
345,4,8:59.0,Detroit full timeout,,81,76
346,4,8:59.0,K. Caldwell-Pope enters the game for S. Johnson,,81,76
347,4,8:59.0,R. Jackson enters the game for I. Smith,,81,76
348,4,8:48.0,M. Morris misses 3-pt jump shot from 25 ft,,81,76
349,4,8:47.0,,Defensive rebound by O. Casspi,81,76
350,4,8:34.0,,K. Koufos makes 2-pt dunk at rim (assist by T. Lawson),81,78
351,4,8:14.0,T. Harris makes 2-pt jump shot from 11 ft,,83,78
352,4,8:02.0,,T. Lawson misses 2-pt layup from 3 ft (block by A. Drummond),83,78
353,4,8:01.0,Defensive rebound by K. Caldwell-Pope,,83,78
354,4,8:01.0,Personal foul by O. Casspi (drawn by K. Caldwell-Pope),,83,78
355,4,7:39.0,R. Jackson misses 3-pt jump shot from 27 ft,,83,78
356,4,7:38.0,,Defensive rebound by A. Tolliver,83,78
357,4,7:15.0,,T. Lawson misses 2-pt layup from 3 ft,83,78
358,4,7:11.0,,Offensive rebound by O. Casspi,83,78
359,4,7:11.0,,O. Casspi makes 2-pt layup from 2 ft,83,80
360,4,6:51.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft,,86,80
361,4,6:39.0,,Personal foul by A. Drummond (drawn by O. Casspi),86,80
362,4,6:39.0,,D. Cousins enters the game for A. Tolliver,86,80
363,4,6:28.0,,Shooting foul by A. Drummond (drawn by K. Koufos),86,80
364,4,6:28.0,,K. Koufos makes free throw 1 of 2,86,81
365,4,6:28.0,,K. Koufos makes free throw 2 of 2,86,82
366,4,6:15.0,Turnover by R. Jackson (lost ball),,86,82
367,4,6:01.0,,K. Koufos makes 2-pt hook shot from 3 ft (assist by D. Cousins),86,84
368,4,6:00.0,Detroit full timeout,,86,84
369,4,6:00.0,A. Baynes enters the game for M. Morris,,86,84
370,4,5:48.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by A. Drummond),,89,84
371,4,5:28.0,,Personal foul by A. Baynes (drawn by D. Cousins),89,84
372,4,5:15.0,,D. Cousins misses 2-pt layup from 4 ft (block by A. Drummond),89,84
373,4,5:13.0,Defensive rebound by A. Baynes,,89,84
374,4,5:00.0,Turnover by K. Caldwell-Pope (lost ball; steal by O. Casspi),,89,84
375,4,4:58.0,,Shooting foul by T. Harris (drawn by O. Casspi),89,84
376,4,4:58.0,,O. Casspi misses free throw 1 of 2,89,84
377,4,4:58.0,,Offensive rebound by Team,89,84
378,4,4:58.0,,O. Casspi misses free throw 2 of 2,89,84
379,4,4:57.0,,Offensive rebound by D. Cousins,89,84
380,4,4:49.0,,Turnover by D. Cousins (lost ball; steal by K. Caldwell-Pope),89,84
381,4,4:43.0,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,,89,84
382,4,4:43.0,,Defensive rebound by Team,89,84
383,4,4:43.0,,G. Temple enters the game for O. Casspi,89,84
