,QUARTER,TIME_REMAINING,DENVER_ACTION,BROOKLYN_ACTION,DENVER_SCORE,BROOKLYN_SCORE
65,1,4:43.0,D. Gallinari makes 2-pt layup from 1 ft (assist by N. Jokić),,14,23
66,1,4:28.0,,Personal foul by N. Jokić (drawn by J. Hamilton),14,23
67,1,4:28.0,,J. Harris enters the game for I. Whitehead,14,23
68,1,4:18.0,,T. Booker misses 2-pt jump shot from 10 ft,14,23
69,1,4:17.0,Defensive rebound by D. Gallinari,,14,23
70,1,4:07.0,Turnover by W. Chandler (traveling),,14,23
71,1,3:58.0,,S. Kilpatrick misses 2-pt jump shot from 9 ft,14,23
72,1,3:56.0,,Offensive rebound by J. Hamilton,14,23
73,1,3:55.0,,J. Hamilton makes 2-pt layup from 1 ft,14,25
74,1,3:43.0,Turnover by N. Jokić (bad pass; steal by S. Kilpatrick),,14,25
75,1,3:40.0,,S. Kilpatrick makes 2-pt layup from 3 ft,14,27
76,1,3:19.0,J. Murray misses 3-pt jump shot from 24 ft,,14,27
77,1,3:18.0,,Defensive rebound by T. Booker,14,27
78,1,3:12.0,,Turnover by T. Booker (bad pass; steal by J. Murray),14,27
79,1,3:09.0,Shooting block foul by J. Hamilton (drawn by J. Murray),,14,27
80,1,3:09.0,,Brooklyn full timeout,14,27
81,1,3:09.0,J. Murray makes free throw 1 of 2,,15,27
82,1,3:09.0,D. Arthur enters the game for D. Gallinari,,14,27
83,1,3:09.0,,R. Foye enters the game for S. Kilpatrick,14,27
84,1,3:09.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,14,27
85,1,3:09.0,J. Murray makes free throw 2 of 2,,16,27
86,1,2:45.0,,T. Booker makes 2-pt hook shot from 5 ft,16,29
87,1,2:25.0,N. Jokić makes 2-pt jump shot from 15 ft (assist by J. Murray),,18,29
88,1,2:09.0,,J. Harris makes 2-pt jump shot from 20 ft,18,31
89,1,1:56.0,W. Chandler misses 3-pt jump shot from 26 ft,,18,31
90,1,1:54.0,,Defensive rebound by T. Booker,18,31
91,1,1:47.0,,T. Booker makes 2-pt jump shot from 8 ft,18,33
92,1,1:41.0,J. Nelson makes 2-pt jump shot from 17 ft,,20,33
93,1,1:14.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,20,33
94,1,1:13.0,Defensive rebound by N. Jokić,,20,33
95,1,1:10.0,Shooting foul by J. Hamilton (drawn by W. Chandler),,20,33
96,1,1:10.0,W. Chandler misses free throw 1 of 2,,20,33
97,1,1:10.0,Offensive rebound by Team,,20,33
98,1,1:10.0,,B. Lopez enters the game for T. Booker,20,33
99,1,1:10.0,W. Chandler makes free throw 2 of 2,,21,33
100,1,0:58.0,,Personal foul by J. Murray (drawn by J. Harris),21,33
101,1,0:51.0,,B. Lopez makes 2-pt layup from 3 ft,21,35
102,1,0:51.0,,Shooting foul by N. Jokić (drawn by B. Lopez),21,35
103,1,0:51.0,J. Nurkić enters the game for N. Jokić,,21,35
104,1,0:51.0,,B. Lopez makes free throw 1 of 1,21,36
105,1,0:40.0,W. Chandler makes 2-pt jump shot from 16 ft (assist by J. Nelson),,23,36
106,1,0:23.0,,Turnover by B. Lopez (traveling),23,36
107,1,0:03.0,J. Murray misses 3-pt jump shot from 26 ft,,23,36
108,1,0:02.0,Offensive rebound by W. Chandler,,23,36
109,1,0:01.0,W. Chandler misses 2-pt jump shot from 20 ft,,23,36
110,1,0:00.0,Offensive rebound by Team,,23,36
111,2,11:50.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by B. Lopez),23,38
112,2,11:28.0,W. Chandler misses 2-pt jump shot from 9 ft,,23,38
113,2,11:26.0,,Defensive rebound by R. Hollis-Jefferson,23,38
114,2,11:18.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,23,38
115,2,11:16.0,,Offensive rebound by B. Bogdanović,23,38
116,2,11:15.0,,B. Bogdanović makes 2-pt layup from 1 ft,23,40
117,2,11:02.0,W. Chandler makes 2-pt jump shot from 5 ft,,25,40
118,2,11:02.0,Shooting foul by R. Hollis-Jefferson (drawn by W. Chandler),,25,40
119,2,11:02.0,W. Chandler misses free throw 1 of 1,,25,40
120,2,11:02.0,,Defensive rebound by C. LeVert,25,40
121,2,11:02.0,W. Barton enters the game for D. Arthur,,25,40
122,2,10:46.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by B. Lopez),25,43
123,2,10:35.0,J. Nelson misses 2-pt layup from 3 ft,,25,43
124,2,10:34.0,,Defensive rebound by R. Hollis-Jefferson,25,43
125,2,10:28.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,25,43
126,2,10:27.0,,Offensive rebound by C. LeVert,25,43
127,2,10:26.0,,C. LeVert misses 2-pt layup from 1 ft,25,43
128,2,10:24.0,Defensive rebound by W. Chandler,,25,43
129,2,10:17.0,Turnover by W. Chandler (lost ball; steal by C. LeVert),,25,43
130,2,10:11.0,,C. LeVert misses 2-pt jump shot from 8 ft,25,43
131,2,10:09.0,Defensive rebound by J. Murray,,25,43
132,2,9:58.0,Shooting foul by B. Lopez (drawn by J. Nurkić),,25,43
133,2,9:58.0,J. Nurkić misses free throw 1 of 2,,25,43
134,2,9:58.0,Offensive rebound by Team,,25,43
135,2,9:58.0,J. Nurkić makes free throw 2 of 2,,26,43
136,2,9:46.0,,B. Lopez misses 2-pt jump shot from 5 ft,26,43
137,2,9:45.0,,Offensive rebound by B. Lopez,26,43
138,2,9:44.0,,B. Lopez misses 2-pt layup from 1 ft,26,43
139,2,9:43.0,Defensive rebound by W. Barton,,26,43
140,2,9:42.0,Turnover by W. Barton (bad pass),,26,43
141,2,9:33.0,,B. Lopez misses 2-pt jump shot from 12 ft,26,43
142,2,9:32.0,Defensive rebound by W. Chandler,,26,43
143,2,9:18.0,W. Chandler misses 2-pt jump shot from 15 ft,,26,43
144,2,9:17.0,Offensive rebound by W. Barton,,26,43
145,2,9:09.0,W. Barton makes 2-pt jump shot from 14 ft (assist by J. Nurkić),,28,43
146,2,8:54.0,,B. Lopez misses 2-pt jump shot from 17 ft,28,43
147,2,8:53.0,Defensive rebound by W. Barton,,28,43
148,2,8:47.0,Shooting block foul by B. Lopez (drawn by J. Nurkić),,28,43
149,2,8:47.0,Official timeout,,28,43
150,2,8:47.0,J. Nurkić makes free throw 1 of 2,,29,43
151,2,8:47.0,,I. Whitehead enters the game for R. Foye,28,43
152,2,8:47.0,,A. Bennett enters the game for B. Lopez,28,43
153,2,8:47.0,J. Nurkić makes free throw 2 of 2,,30,43
154,2,8:32.0,,R. Hollis-Jefferson misses 2-pt jump shot from 13 ft,30,43
155,2,8:31.0,Defensive rebound by W. Chandler,,30,43
156,2,8:22.0,Turnover by J. Nurkić (bad pass; steal by C. LeVert),,30,43
157,2,8:15.0,,I. Whitehead misses 3-pt jump shot from 24 ft,30,43
158,2,8:14.0,,Offensive rebound by A. Bennett,30,43
159,2,8:01.0,,I. Whitehead makes 2-pt layup from 3 ft (assist by B. Bogdanović),30,45
160,2,8:01.0,,Shooting foul by W. Chandler (drawn by I. Whitehead),30,45
161,2,8:01.0,D. Gallinari enters the game for W. Chandler,,30,45
162,2,8:01.0,E. Mudiay enters the game for J. Nelson,,30,45
163,2,8:01.0,,I. Whitehead makes free throw 1 of 1,30,46
164,2,7:36.0,E. Mudiay misses 3-pt jump shot from 25 ft,,30,46
165,2,7:35.0,,Defensive rebound by C. LeVert,30,46
166,2,7:23.0,,B. Bogdanović makes 2-pt jump shot from 9 ft,30,48
167,2,7:08.0,E. Mudiay misses 2-pt layup from 2 ft (block by I. Whitehead),,30,48
168,2,7:08.0,,Defensive rebound by R. Hollis-Jefferson,30,48
169,2,7:04.0,,C. LeVert misses 3-pt jump shot from 25 ft,30,48
170,2,7:02.0,Defensive rebound by W. Barton,,30,48
171,2,7:00.0,Turnover by W. Barton (bad pass; steal by C. LeVert),,30,48
172,2,6:46.0,,B. Bogdanović makes 2-pt layup from 2 ft,30,50
173,2,6:45.0,Denver full timeout,,30,50
174,2,6:45.0,,J. Harris enters the game for C. LeVert,30,50
175,2,6:34.0,Personal foul by J. Harris (drawn by J. Nurkić),,30,50
176,2,6:23.0,J. Murray makes 2-pt jump shot from 7 ft,,32,50
177,2,6:14.0,,I. Whitehead misses 2-pt jump shot from 9 ft,32,50
178,2,6:12.0,,Offensive rebound by Team,32,50
179,2,6:12.0,Loose ball foul by J. Murray (drawn by J. Harris),,32,50
180,2,6:12.0,,S. Kilpatrick enters the game for B. Bogdanović,32,50
181,2,6:09.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),32,53
182,2,5:54.0,W. Barton makes 2-pt jump shot from 19 ft,,34,53
183,2,5:48.0,Offensive charge foul by R. Hollis-Jefferson (drawn by D. Gallinari),,34,53
184,2,5:48.0,,Turnover by R. Hollis-Jefferson (offensive foul),34,53
185,2,5:34.0,Personal foul by R. Hollis-Jefferson (drawn by E. Mudiay),,34,53
186,2,5:34.0,E. Mudiay makes free throw 1 of 2,,35,53
187,2,5:34.0,,T. Booker enters the game for R. Hollis-Jefferson,34,53
188,2,5:34.0,E. Mudiay misses free throw 2 of 2,,35,53
189,2,5:32.0,Offensive rebound by E. Mudiay,,35,53
190,2,5:31.0,E. Mudiay misses 2-pt layup from 2 ft,,35,53
191,2,5:24.0,Offensive rebound by J. Nurkić,,35,53
192,2,5:23.0,J. Nurkić makes 2-pt dunk at rim,,37,53
193,2,5:12.0,,A. Bennett makes 2-pt dunk at rim (assist by S. Kilpatrick),37,55
194,2,4:51.0,J. Murray misses 2-pt jump shot from 8 ft,,37,55
195,2,4:49.0,,Defensive rebound by T. Booker,37,55
196,2,4:34.0,,Turnover by I. Whitehead (lost ball; steal by D. Gallinari),37,55
197,2,4:28.0,E. Mudiay misses 2-pt dunk at rim,,37,55
198,2,4:26.0,Offensive rebound by J. Nurkić,,37,55
199,2,4:25.0,J. Nurkić makes 2-pt layup from 2 ft,,39,55
200,2,4:12.0,,Personal foul by J. Murray (drawn by A. Bennett),39,55
201,2,4:12.0,,B. Lopez enters the game for A. Bennett,39,55
202,2,4:12.0,W. Chandler enters the game for J. Murray,,39,55
203,2,4:01.0,,S. Kilpatrick misses 2-pt jump shot from 18 ft,39,55
204,2,3:59.0,Defensive rebound by W. Barton,,39,55
205,2,3:52.0,E. Mudiay misses 3-pt jump shot from 23 ft,,39,55
206,2,3:51.0,Offensive rebound by Team,,39,55
207,2,3:51.0,,Loose ball foul by J. Harris (drawn by W. Barton),39,55
208,2,3:51.0,W. Barton makes free throw 1 of 2,,40,55
209,2,3:51.0,W. Barton makes free throw 2 of 2,,41,55
210,2,3:35.0,,J. Harris makes 2-pt layup from 3 ft (assist by B. Lopez),41,57
211,2,3:17.0,J. Nurkić misses 2-pt jump shot from 8 ft,,41,57
212,2,3:16.0,,Defensive rebound by I. Whitehead,41,57
213,2,3:12.0,,Turnover by I. Whitehead (offensive foul),41,57
214,2,3:12.0,,Offensive foul by I. Whitehead (drawn by J. Nurkić),41,57
215,2,2:56.0,D. Gallinari misses 2-pt layup from 2 ft,,41,57
216,2,2:55.0,Offensive rebound by J. Nurkić,,41,57
217,2,2:54.0,J. Nurkić makes 2-pt layup from 2 ft,,43,57
218,2,2:48.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by S. Kilpatrick),43,60
219,2,2:30.0,J. Nurkić makes 2-pt dunk at rim (assist by D. Gallinari),,45,60
220,2,2:20.0,,B. Lopez makes 2-pt layup from 3 ft,45,62
221,2,1:55.0,E. Mudiay makes 2-pt jump shot from 6 ft,,47,62
222,2,1:44.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by I. Whitehead),47,65
223,2,1:31.0,Shooting foul by I. Whitehead (drawn by E. Mudiay),,47,65
224,2,1:31.0,,Brooklyn full timeout,47,65
225,2,1:31.0,E. Mudiay misses free throw 1 of 2,,47,65
226,2,1:31.0,Offensive rebound by Team,,47,65
227,2,1:31.0,N. Jokić enters the game for J. Nurkić,,47,65
228,2,1:31.0,E. Mudiay makes free throw 2 of 2,,48,65
229,2,1:15.0,,Shooting foul by N. Jokić (drawn by B. Lopez),48,65
230,2,1:15.0,,B. Lopez misses free throw 1 of 2,48,65
231,2,1:15.0,,Offensive rebound by Team,48,65
232,2,1:15.0,D. Arthur enters the game for N. Jokić,,48,65
233,2,1:15.0,,B. Lopez makes free throw 2 of 2,48,66
234,2,1:03.0,W. Barton makes 2-pt jump shot from 18 ft,,50,66
235,2,0:55.0,,Turnover by B. Lopez (lost ball; steal by W. Barton),50,66
236,2,0:49.0,W. Barton makes 2-pt layup from 3 ft (assist by E. Mudiay),,52,66
237,2,0:32.0,,T. Booker misses 2-pt hook shot from 5 ft,52,66
238,2,0:31.0,,Offensive rebound by B. Lopez,52,66
239,2,0:21.0,,B. Lopez misses 2-pt layup from 3 ft,52,66
240,2,0:20.0,,Offensive rebound by B. Lopez,52,66
241,2,0:18.0,,Shooting foul by D. Arthur (drawn by B. Lopez),52,66
242,2,0:18.0,,B. Lopez makes free throw 1 of 2,52,67
243,2,0:18.0,,R. Hollis-Jefferson enters the game for I. Whitehead,52,67
244,2,0:18.0,,B. Lopez makes free throw 2 of 2,52,68
245,2,0:04.0,W. Chandler misses 3-pt jump shot from 25 ft,,52,68
246,2,0:02.0,Offensive rebound by W. Barton,,52,68
247,2,0:01.0,W. Barton misses 3-pt jump shot from 27 ft,,52,68
248,2,0:00.0,Offensive rebound by Team,,52,68
249,3,11:44.0,,B. Lopez makes 2-pt layup from 2 ft,52,70
250,3,11:21.0,W. Barton misses 3-pt jump shot from 24 ft,,52,70
251,3,11:20.0,,Defensive rebound by T. Booker,52,70
252,3,11:04.0,,Turnover by T. Booker (step out of bounds),52,70
253,3,10:54.0,Turnover by W. Barton (bad pass; steal by I. Whitehead),,52,70
254,3,10:49.0,,Personal foul by D. Arthur (drawn by T. Booker),52,70
255,3,10:49.0,,T. Booker misses free throw 1 of 2,52,70
256,3,10:49.0,,Offensive rebound by Team,52,70
257,3,10:49.0,,T. Booker makes free throw 2 of 2,52,71
258,3,10:36.0,Turnover by D. Arthur (step out of bounds),,52,71
259,3,10:25.0,,B. Lopez makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),52,74
260,3,10:12.0,J. Nurkić misses 2-pt layup from 1 ft,,52,74
261,3,10:11.0,,Defensive rebound by B. Lopez,52,74
262,3,9:57.0,,B. Lopez makes 3-pt jump shot from 27 ft (assist by I. Whitehead),52,77
263,3,9:57.0,Denver full timeout,,52,77
264,3,9:57.0,W. Chandler enters the game for J. Nurkić,,52,77
265,3,9:50.0,Turnover by D. Arthur (bad pass; steal by I. Whitehead),,52,77
266,3,9:48.0,,S. Kilpatrick makes 2-pt layup from 1 ft,52,79
267,3,9:37.0,W. Chandler makes 3-pt jump shot from 24 ft (assist by W. Barton),,55,79
268,3,9:16.0,,B. Bogdanović misses 2-pt layup from 3 ft,55,79
269,3,9:15.0,Defensive rebound by D. Gallinari,,55,79
270,3,9:07.0,W. Barton makes 2-pt layup from 2 ft (assist by D. Gallinari),,57,79
271,3,8:49.0,,Shooting foul by D. Arthur (drawn by B. Lopez),57,79
272,3,8:49.0,,B. Lopez makes free throw 1 of 2,57,80
273,3,8:49.0,,B. Lopez makes free throw 2 of 2,57,81
274,3,8:32.0,D. Gallinari misses 2-pt jump shot from 15 ft,,57,81
275,3,8:31.0,,Defensive rebound by I. Whitehead,57,81
276,3,8:10.0,,S. Kilpatrick misses 3-pt jump shot from 27 ft,57,81
277,3,8:09.0,Defensive rebound by W. Chandler,,57,81
278,3,8:00.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by D. Gallinari),,60,81
279,3,7:43.0,,Shooting foul by E. Mudiay (drawn by I. Whitehead),60,81
280,3,7:43.0,Technical foul by Team,,60,81
281,3,7:43.0,Technical foul by Team,,60,81
282,3,7:43.0,,S. Kilpatrick makes technical free throw,60,82
283,3,7:43.0,,S. Kilpatrick makes technical free throw,60,83
284,3,7:43.0,,I. Whitehead makes free throw 1 of 2,60,84
285,3,7:43.0,,I. Whitehead misses free throw 2 of 2,60,84
286,3,7:42.0,Defensive rebound by W. Chandler,,60,84
287,3,7:28.0,E. Mudiay misses 2-pt jump shot from 15 ft,,60,84
288,3,7:27.0,,Defensive rebound by B. Lopez,60,84
289,3,7:12.0,,B. Bogdanović makes 2-pt jump shot from 22 ft,60,86
290,3,7:02.0,D. Arthur makes 3-pt jump shot from 26 ft,,63,86
291,3,7:02.0,,Brooklyn full timeout,63,86
292,3,7:02.0,,J. Hamilton enters the game for B. Lopez,63,86
293,3,6:50.0,Violation by W. Barton (kicked ball),,63,86
294,3,6:42.0,,J. Hamilton misses 3-pt jump shot from 24 ft,63,86
295,3,6:41.0,Defensive rebound by Team,,63,86
296,3,6:31.0,W. Barton misses 2-pt layup from 2 ft (block by J. Hamilton),,63,86
297,3,6:30.0,,Defensive rebound by J. Hamilton,63,86
298,3,6:25.0,,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by T. Booker),63,89
299,3,6:04.0,E. Mudiay misses 3-pt jump shot from 24 ft,,63,89
300,3,6:03.0,,Defensive rebound by T. Booker,63,89
301,3,5:56.0,,I. Whitehead makes 3-pt jump shot from 23 ft (assist by T. Booker),63,92
302,3,5:56.0,Denver full timeout,,63,92
303,3,5:56.0,N. Jokić enters the game for D. Gallinari,,63,92
304,3,5:56.0,J. Nelson enters the game for E. Mudiay,,63,92
305,3,5:56.0,J. Murray enters the game for D. Arthur,,63,92
306,3,5:41.0,W. Chandler misses 2-pt jump shot from 8 ft,,63,92
307,3,5:40.0,Offensive rebound by N. Jokić,,63,92
308,3,5:32.0,W. Barton makes 3-pt jump shot from 25 ft (assist by J. Nelson),,66,92
309,3,5:21.0,,Turnover by J. Hamilton (bad pass),66,92
310,3,5:06.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by N. Jokić),,69,92
311,3,4:47.0,,I. Whitehead misses 2-pt jump shot from 7 ft (block by W. Barton),69,92
312,3,4:46.0,Defensive rebound by W. Chandler,,69,92
313,3,4:40.0,,Offensive charge foul by W. Barton (drawn by I. Whitehead),69,92
314,3,4:40.0,Turnover by W. Barton (offensive foul),,69,92
315,3,4:40.0,,J. Harris enters the game for I. Whitehead,69,92
316,3,4:20.0,,B. Bogdanović makes 2-pt jump shot from 5 ft,69,94
317,3,4:01.0,J. Nelson misses 3-pt jump shot from 25 ft,,69,94
318,3,4:00.0,Offensive rebound by J. Murray,,69,94
319,3,3:42.0,J. Murray makes 2-pt layup from 2 ft,,71,94
320,3,3:23.0,,J. Harris makes 2-pt layup from 1 ft (assist by S. Kilpatrick),71,96
321,3,3:09.0,J. Murray misses 3-pt jump shot from 24 ft,,71,96
322,3,3:08.0,,Defensive rebound by T. Booker,71,96
323,3,3:00.0,,J. Harris misses 3-pt jump shot from 23 ft,71,96
324,3,2:59.0,,Offensive rebound by J. Harris,71,96
325,3,2:49.0,,Turnover by J. Hamilton (lost ball),71,96
326,3,2:49.0,,B. Lopez enters the game for T. Booker,71,96
327,3,2:49.0,,R. Foye enters the game for B. Bogdanović,71,96
328,3,2:49.0,,R. Hollis-Jefferson enters the game for S. Kilpatrick,71,96
329,3,2:39.0,W. Chandler makes 2-pt dunk at rim (assist by J. Nelson),,73,96
330,3,2:21.0,,B. Lopez misses 3-pt jump shot from 24 ft,73,96
331,3,2:20.0,Defensive rebound by J. Nelson,,73,96
332,3,2:16.0,J. Nelson makes 2-pt layup from 2 ft,,75,96
333,3,1:53.0,,J. Hamilton misses 3-pt jump shot from 24 ft,75,96
334,3,1:51.0,Defensive rebound by W. Barton,,75,96
335,3,1:39.0,J. Murray misses 3-pt jump shot from 22 ft,,75,96
336,3,1:38.0,Offensive rebound by J. Nelson,,75,96
337,3,1:31.0,Turnover by J. Nelson (bad pass; steal by J. Harris),,75,96
338,3,1:22.0,,J. Hamilton misses 3-pt jump shot from 23 ft,75,96
339,3,1:21.0,Defensive rebound by N. Jokić,,75,96
340,3,1:08.0,N. Jokić misses 2-pt layup from 2 ft,,75,96
341,3,1:07.0,Offensive rebound by W. Chandler,,75,96
342,3,1:06.0,W. Chandler misses 2-pt layup from 1 ft,,75,96
343,3,1:05.0,Offensive rebound by W. Chandler,,75,96
344,3,1:04.0,W. Chandler misses 2-pt layup from 2 ft,,75,96
345,3,1:03.0,Offensive rebound by N. Jokić,,75,96
346,3,1:01.0,Shooting foul by R. Foye (drawn by N. Jokić),,75,96
347,3,1:01.0,N. Jokić makes free throw 1 of 2,,76,96
348,3,1:01.0,N. Jokić makes free throw 2 of 2,,77,96
349,3,0:47.0,,R. Hollis-Jefferson misses 3-pt jump shot from 25 ft,77,96
350,3,0:46.0,Defensive rebound by W. Barton,,77,96
351,3,0:37.0,J. Nelson makes 2-pt jump shot from 9 ft,,79,96
352,3,0:21.0,,R. Hollis-Jefferson misses 3-pt jump shot from 25 ft,79,96
353,3,0:20.0,Defensive rebound by J. Murray,,79,96
354,3,0:04.0,J. Nelson misses 3-pt jump shot from 25 ft,,79,96
355,3,0:02.0,,Defensive rebound by B. Lopez,79,96
356,4,11:37.0,J. Murray makes 3-pt jump shot from 25 ft,,82,96
357,4,11:22.0,,A. Bennett misses 3-pt jump shot from 24 ft,82,96
358,4,11:21.0,Defensive rebound by N. Jokić,,82,96
359,4,11:07.0,J. Nelson misses 2-pt layup from 1 ft (block by R. Hollis-Jefferson),,82,96
360,4,11:06.0,Offensive rebound by N. Jokić,,82,96
361,4,11:04.0,N. Jokić makes 2-pt layup from 1 ft,,84,96
362,4,11:04.0,,Brooklyn full timeout,84,96
363,4,11:04.0,,I. Whitehead enters the game for R. Foye,84,96
364,4,11:04.0,,T. Booker enters the game for R. Hollis-Jefferson,84,96
365,4,10:54.0,,B. Bogdanović misses 2-pt jump shot from 20 ft,84,96
366,4,10:53.0,,Offensive rebound by A. Bennett,84,96
367,4,10:51.0,,A. Bennett makes 2-pt dunk at rim,84,98
368,4,10:24.0,J. Murray misses 2-pt jump shot from 5 ft,,84,98
369,4,10:23.0,Offensive rebound by N. Jokić,,84,98
370,4,10:22.0,N. Jokić misses 2-pt layup from 2 ft,,84,98
371,4,10:21.0,Offensive rebound by N. Jokić,,84,98
372,4,10:20.0,N. Jokić makes 2-pt layup from 1 ft,,86,98
373,4,10:01.0,,T. Booker misses 3-pt jump shot from 25 ft,86,98
374,4,10:00.0,Defensive rebound by Team,,86,98
375,4,9:46.0,J. Murray misses 3-pt jump shot from 25 ft,,86,98
376,4,9:45.0,,Defensive rebound by Team,86,98
377,4,9:45.0,,B. Lopez enters the game for A. Bennett,86,98
378,4,9:28.0,,B. Lopez misses 2-pt jump shot from 8 ft,86,98
379,4,9:27.0,Defensive rebound by K. Faried,,86,98
380,4,9:20.0,W. Barton misses 3-pt jump shot from 25 ft,,86,98
381,4,9:19.0,Offensive rebound by J. Nelson,,86,98
382,4,9:13.0,J. Nelson misses 3-pt jump shot from 25 ft,,86,98
