,QUARTER,TIME_REMAINING,DENVER_ACTION,SACRAMENTO_ACTION,DENVER_SCORE,SACRAMENTO_SCORE
33,1,7:47.0,,Offensive rebound by T. Lawson,11,6
34,1,7:43.0,,D. Collison makes 3-pt jump shot from 23 ft (assist by T. Lawson),11,9
35,1,7:23.0,D. Gallinari makes 2-pt jump shot from 10 ft,,13,9
36,1,7:09.0,,D. Collison misses 2-pt layup from 2 ft,13,9
37,1,7:07.0,Defensive rebound by G. Harris,,13,9
38,1,6:50.0,N. Jokić makes 2-pt layup from 3 ft,,15,9
39,1,6:35.0,,Turnover by B. McLemore (lost ball),15,9
40,1,6:35.0,,W. Cauley-Stein enters the game for A. Tolliver,15,9
41,1,6:23.0,Shooting foul by B. McLemore (drawn by D. Gallinari),,15,9
42,1,6:23.0,D. Gallinari makes free throw 1 of 2,,16,9
43,1,6:23.0,W. Chandler enters the game for K. Faried,,16,9
44,1,6:23.0,,T. Evans enters the game for T. Lawson,16,9
45,1,6:23.0,D. Gallinari makes free throw 2 of 2,,17,9
46,1,6:10.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by B. McLemore),17,11
47,1,5:56.0,W. Chandler misses 3-pt jump shot from 23 ft,,17,11
48,1,5:56.0,,Defensive rebound by Team,17,11
49,1,5:56.0,,Sacramento full timeout,17,11
50,1,5:42.0,,D. Collison misses 2-pt jump shot from 14 ft,17,11
51,1,5:41.0,Defensive rebound by W. Chandler,,17,11
52,1,5:24.0,,Violation by W. Cauley-Stein (def goaltending),17,11
53,1,5:24.0,G. Harris makes 2-pt layup from 4 ft (assist by D. Gallinari),,19,11
54,1,5:09.0,,K. Koufos makes 2-pt hook shot from 8 ft (assist by T. Evans),19,13
55,1,4:56.0,J. Nelson misses 3-pt jump shot from 25 ft,,19,13
56,1,4:54.0,,Defensive rebound by K. Koufos,19,13
57,1,4:45.0,,K. Koufos misses 2-pt jump shot from 8 ft,19,13
58,1,4:44.0,Defensive rebound by D. Gallinari,,19,13
59,1,4:41.0,Turnover by N. Jokić (bad pass; steal by D. Collison),,19,13
60,1,4:29.0,,T. Evans misses 2-pt layup from 2 ft,19,13
61,1,4:29.0,,Offensive rebound by W. Cauley-Stein,19,13
62,1,4:29.0,,W. Cauley-Stein makes 2-pt dunk at rim,19,15
63,1,4:29.0,Denver full timeout,,19,15
64,1,4:29.0,W. Barton enters the game for G. Harris,,19,15
65,1,4:29.0,M. Plumlee enters the game for N. Jokić,,19,15
66,1,4:29.0,J. Murray enters the game for J. Nelson,,19,15
67,1,4:29.0,,S. Labissière enters the game for K. Koufos,19,15
68,1,4:29.0,,B. Hield enters the game for B. McLemore,19,15
69,1,4:13.0,J. Murray misses 3-pt jump shot from 25 ft,,19,15
70,1,4:09.0,,Defensive rebound by W. Cauley-Stein,19,15
71,1,3:51.0,,S. Labissière makes 2-pt jump shot from 12 ft (assist by D. Collison),19,17
72,1,3:32.0,M. Plumlee makes 2-pt dunk at rim (assist by W. Barton),,21,17
73,1,3:17.0,,Def 3 sec tech foul by M. Plumlee,21,17
74,1,3:17.0,,B. Hield makes technical free throw,21,18
75,1,3:04.0,,B. Hield misses 3-pt jump shot from 25 ft,21,18
76,1,3:04.0,,Offensive rebound by Team,21,18
77,1,3:04.0,,T. Lawson enters the game for D. Collison,21,18
78,1,2:52.0,,T. Lawson misses 2-pt jump shot from 14 ft,21,18
79,1,2:52.0,,Offensive rebound by Team,21,18
80,1,2:52.0,G. Harris enters the game for D. Gallinari,,21,18
81,1,2:40.0,,Personal foul by W. Chandler (drawn by S. Labissière),21,18
82,1,2:31.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by T. Lawson),21,20
83,1,2:15.0,W. Chandler makes 2-pt jump shot from 5 ft,,23,20
84,1,2:03.0,,S. Labissière makes 2-pt jump shot from 17 ft,23,22
85,1,1:48.0,J. Murray misses 2-pt layup from 5 ft,,23,22
86,1,1:47.0,,Defensive rebound by T. Evans,23,22
87,1,1:44.0,,Shooting foul by W. Chandler (drawn by T. Evans),23,22
88,1,1:44.0,,T. Evans makes free throw 1 of 2,23,23
89,1,1:44.0,,T. Evans misses free throw 2 of 2,23,23
90,1,1:43.0,Defensive rebound by W. Chandler,,23,23
91,1,1:25.0,,Violation by T. Evans (kicked ball),23,23
92,1,1:17.0,G. Harris makes 3-pt jump shot from 25 ft (assist by W. Barton),,26,23
93,1,1:04.0,,W. Cauley-Stein makes 2-pt jump shot from 15 ft,26,25
94,1,0:55.0,Personal foul by S. Labissière (drawn by J. Murray),,26,25
95,1,0:48.0,W. Barton misses 2-pt jump shot from 15 ft,,26,25
96,1,0:46.0,,Defensive rebound by B. Hield,26,25
97,1,0:34.0,,B. Hield makes 2-pt layup from 5 ft (assist by S. Labissière),26,27
98,1,0:25.0,W. Barton misses 2-pt layup from 5 ft (block by W. Cauley-Stein),,26,27
99,1,0:23.0,,Defensive rebound by B. Hield,26,27
100,1,0:17.0,,S. Labissière makes 2-pt hook shot from 7 ft (assist by T. Lawson),26,29
101,1,0:00.0,W. Chandler misses 2-pt jump shot from 10 ft,,26,29
102,1,0:00.0,Offensive rebound by Team,,26,29
103,2,11:45.0,Turnover by W. Barton (bad pass; steal by S. Labissière),,26,29
104,2,11:40.0,,B. Hield makes 2-pt layup from 4 ft (assist by S. Labissière),26,31
105,2,11:30.0,D. Gallinari misses 3-pt jump shot from 25 ft,,26,31
106,2,11:29.0,,Defensive rebound by B. Hield,26,31
107,2,11:16.0,,T. Evans makes 2-pt layup from 3 ft,26,33
108,2,11:13.0,Denver full timeout,,26,33
109,2,10:48.0,K. Faried makes 2-pt layup from 3 ft,,28,33
110,2,10:30.0,,B. Hield makes 3-pt jump shot from 25 ft,28,36
111,2,10:16.0,Shooting foul by T. Lawson (drawn by M. Plumlee),,28,36
112,2,10:16.0,M. Plumlee makes free throw 1 of 2,,29,36
113,2,10:16.0,,Violation by B. Hield (lane),29,36
114,2,10:16.0,M. Plumlee misses free throw 2 of 2,,29,36
115,2,10:16.0,,K. Koufos enters the game for T. Evans,29,36
116,2,10:15.0,,Defensive rebound by S. Labissière,29,36
117,2,9:55.0,,S. Labissière misses 2-pt jump shot from 19 ft,29,36
118,2,9:54.0,Defensive rebound by W. Barton,,29,36
119,2,9:45.0,W. Barton makes 3-pt jump shot from 25 ft (assist by D. Gallinari),,32,36
120,2,9:33.0,,T. Lawson misses 2-pt jump shot from 18 ft,32,36
121,2,9:31.0,,Offensive rebound by S. Labissière,32,36
122,2,9:29.0,,S. Labissière misses 2-pt layup from 4 ft,32,36
123,2,9:28.0,,Offensive rebound by S. Labissière,32,36
124,2,9:28.0,,S. Labissière makes 2-pt dunk at rim,32,38
125,2,9:18.0,Turnover by K. Faried (offensive foul),,32,38
126,2,9:18.0,Offensive foul by K. Faried (drawn by T. Lawson),,32,38
127,2,9:04.0,,B. Hield makes 2-pt jump shot from 11 ft,32,40
128,2,8:54.0,K. Faried misses 2-pt layup from 3 ft,,32,40
129,2,8:52.0,Offensive rebound by M. Plumlee,,32,40
130,2,8:47.0,J. Murray misses 2-pt jump shot from 11 ft,,32,40
131,2,8:46.0,Offensive rebound by K. Faried,,32,40
132,2,8:45.0,K. Faried misses 2-pt jump shot from 3 ft (block by K. Koufos),,32,40
133,2,8:43.0,,Defensive rebound by K. Koufos,32,40
134,2,8:38.0,,T. Lawson misses 2-pt layup from 2 ft (block by K. Faried),32,40
135,2,8:37.0,,Offensive rebound by T. Lawson,32,40
136,2,8:36.0,,T. Lawson misses 2-pt layup from 2 ft,32,40
137,2,8:35.0,Defensive rebound by J. Murray,,32,40
138,2,8:34.0,Personal foul by K. Koufos (drawn by J. Murray),,32,40
139,2,8:34.0,Official timeout,,32,40
140,2,8:34.0,J. Nelson enters the game for D. Gallinari,,32,40
141,2,8:34.0,N. Jokić enters the game for M. Plumlee,,32,40
142,2,8:34.0,W. Chandler enters the game for J. Murray,,32,40
143,2,8:34.0,,W. Cauley-Stein enters the game for S. Labissière,32,40
144,2,8:23.0,W. Barton misses 3-pt jump shot from 25 ft,,32,40
145,2,8:22.0,,Defensive rebound by W. Cauley-Stein,32,40
146,2,8:05.0,,B. Hield misses 2-pt layup from 2 ft,32,40
147,2,8:04.0,Defensive rebound by J. Nelson,,32,40
148,2,7:55.0,Turnover by K. Faried (offensive foul),,32,40
149,2,7:55.0,,Offensive charge foul by K. Faried (drawn by A. Tolliver),32,40
150,2,7:34.0,,K. Koufos makes 2-pt hook shot from 6 ft,32,42
151,2,7:09.0,W. Barton makes 2-pt jump shot from 8 ft,,34,42
152,2,7:03.0,,Turnover by T. Lawson (bad pass),34,42
153,2,6:49.0,J. Nelson makes 2-pt jump shot from 21 ft (assist by N. Jokić),,36,42
154,2,6:21.0,,W. Cauley-Stein misses 2-pt jump shot from 19 ft,36,42
155,2,6:20.0,Defensive rebound by N. Jokić,,36,42
156,2,6:10.0,K. Faried misses 2-pt hook shot from 6 ft,,36,42
157,2,6:09.0,,Defensive rebound by W. Cauley-Stein,36,42
158,2,6:02.0,,Sacramento full timeout,36,42
159,2,6:02.0,G. Harris enters the game for K. Faried,,36,42
160,2,6:02.0,,D. Collison enters the game for T. Lawson,36,42
161,2,6:02.0,,B. McLemore enters the game for B. Hield,36,42
162,2,5:51.0,,W. Cauley-Stein misses 2-pt jump shot from 5 ft,36,42
163,2,5:50.0,Defensive rebound by N. Jokić,,36,42
164,2,5:33.0,N. Jokić misses 2-pt hook shot from 9 ft,,36,42
165,2,5:32.0,,Defensive rebound by D. Collison,36,42
166,2,5:29.0,,B. McLemore makes 2-pt dunk at rim (assist by D. Collison),36,44
167,2,5:09.0,Turnover by W. Barton (bad pass),,36,44
168,2,4:57.0,,W. Cauley-Stein makes 2-pt hook shot from 7 ft (assist by A. Tolliver),36,46
169,2,4:47.0,N. Jokić misses 3-pt jump shot from 25 ft,,36,46
170,2,4:46.0,,Defensive rebound by D. Collison,36,46
171,2,4:35.0,,W. Cauley-Stein makes 2-pt jump shot from 3 ft,36,48
172,2,4:35.0,,Shooting foul by N. Jokić (drawn by W. Cauley-Stein),36,48
173,2,4:35.0,,T. Evans enters the game for K. Koufos,36,48
174,2,4:35.0,M. Plumlee enters the game for N. Jokić,,36,48
175,2,4:35.0,,W. Cauley-Stein makes free throw 1 of 1,36,49
176,2,4:25.0,Offensive foul by M. Plumlee (drawn by A. Tolliver),,36,49
177,2,4:25.0,Turnover by M. Plumlee (offensive foul),,36,49
178,2,4:13.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by T. Evans),36,51
179,2,3:55.0,Turnover by W. Barton (traveling),,36,51
180,2,3:45.0,,Turnover by T. Evans (bad pass; steal by M. Plumlee),36,51
181,2,3:42.0,Turnover by W. Chandler (bad pass; steal by T. Evans),,36,51
182,2,3:40.0,,Shooting foul by J. Nelson (drawn by T. Evans),36,51
183,2,3:40.0,,T. Evans makes free throw 1 of 2,36,52
184,2,3:40.0,D. Gallinari enters the game for W. Barton,,36,52
185,2,3:40.0,,T. Evans makes free throw 2 of 2,36,53
186,2,3:30.0,Shooting foul by W. Cauley-Stein (drawn by M. Plumlee),,36,53
187,2,3:30.0,M. Plumlee misses free throw 1 of 2,,36,53
188,2,3:30.0,Offensive rebound by Team,,36,53
189,2,3:30.0,M. Plumlee makes free throw 2 of 2,,37,53
190,2,3:16.0,,W. Cauley-Stein misses 2-pt jump shot from 6 ft,37,53
191,2,3:15.0,Defensive rebound by W. Chandler,,37,53
192,2,3:11.0,Personal foul by T. Evans (drawn by D. Gallinari),,37,53
193,2,3:08.0,G. Harris misses 3-pt jump shot from 25 ft,,37,53
194,2,3:06.0,,Defensive rebound by W. Cauley-Stein,37,53
195,2,2:51.0,,W. Cauley-Stein makes 2-pt jump shot from 5 ft (assist by D. Collison),37,55
196,2,2:31.0,W. Chandler misses 3-pt jump shot from 22 ft,,37,55
197,2,2:30.0,,Defensive rebound by A. Tolliver,37,55
198,2,2:22.0,,Sacramento full timeout,37,55
199,2,2:22.0,Denver full timeout,,37,55
200,2,2:13.0,,Turnover by T. Evans (lost ball; steal by D. Gallinari),37,55
201,2,2:09.0,Turnover by D. Gallinari (lost ball; steal by D. Collison),,37,55
202,2,2:06.0,,Shooting foul by G. Harris (drawn by D. Collison),37,55
203,2,2:06.0,,D. Collison makes free throw 1 of 2,37,56
204,2,2:06.0,,D. Collison makes free throw 2 of 2,37,57
205,2,1:54.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by J. Nelson),,40,57
206,2,1:34.0,,D. Collison misses 2-pt jump shot from 16 ft,40,57
207,2,1:33.0,Defensive rebound by M. Plumlee,,40,57
208,2,1:24.0,Personal foul by B. McLemore (drawn by D. Gallinari),,40,57
209,2,1:24.0,D. Gallinari makes free throw 1 of 2,,41,57
210,2,1:24.0,W. Barton enters the game for W. Chandler,,41,57
211,2,1:24.0,,B. Hield enters the game for B. McLemore,41,57
212,2,1:24.0,D. Gallinari makes free throw 2 of 2,,42,57
213,2,1:10.0,,Turnover by T. Evans (lost ball; steal by J. Nelson),42,57
214,2,1:00.0,G. Harris misses 2-pt jump shot from 8 ft,,42,57
215,2,0:59.0,,Defensive rebound by A. Tolliver,42,57
216,2,0:48.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Collison),42,59
217,2,0:32.0,Turnover by D. Gallinari (bad pass; steal by B. Hield),,42,59
218,2,0:28.0,,T. Evans makes 2-pt layup from 2 ft (assist by D. Collison),42,61
219,2,0:06.0,G. Harris makes 2-pt layup from 3 ft (assist by J. Nelson),,44,61
220,2,0:06.0,Violation by Team (jump ball),,44,61
221,2,0:01.0,,Turnover by D. Collison (bad pass; steal by J. Nelson),44,61
222,3,11:42.0,D. Gallinari makes 2-pt jump shot from 7 ft,,46,61
223,3,11:18.0,,T. Lawson makes 2-pt jump shot from 19 ft,46,63
224,3,11:18.0,,Loose ball foul by A. Tolliver (drawn by J. Nelson),46,63
225,3,11:03.0,J. Nelson makes 2-pt jump shot from 22 ft (assist by K. Faried),,48,63
226,3,10:46.0,,Shooting foul by D. Gallinari (drawn by B. McLemore),48,63
227,3,10:46.0,,B. McLemore makes free throw 1 of 2,48,64
228,3,10:46.0,,B. McLemore makes free throw 2 of 2,48,65
229,3,10:32.0,G. Harris misses 2-pt jump shot from 10 ft (block by D. Collison),,48,65
230,3,10:31.0,,Defensive rebound by A. Tolliver,48,65
231,3,10:30.0,,Turnover by A. Tolliver (bad pass),48,65
232,3,10:24.0,D. Gallinari makes 2-pt layup from 3 ft,,50,65
233,3,10:16.0,,D. Collison misses 2-pt jump shot from 20 ft,50,65
234,3,10:14.0,Defensive rebound by K. Faried,,50,65
235,3,10:09.0,G. Harris misses 3-pt jump shot from 25 ft,,50,65
236,3,10:08.0,,Defensive rebound by K. Koufos,50,65
237,3,9:59.0,,T. Lawson makes 2-pt jump shot from 15 ft,50,67
238,3,9:42.0,K. Faried misses 2-pt layup from 2 ft,,50,67
239,3,9:40.0,,Defensive rebound by K. Koufos,50,67
240,3,9:38.0,Technical foul by K. Faried,,50,67
241,3,9:38.0,,D. Collison makes technical free throw,50,68
242,3,9:38.0,W. Chandler enters the game for K. Faried,,50,68
243,3,9:27.0,,A. Tolliver misses 2-pt jump shot from 10 ft,50,68
244,3,9:26.0,Defensive rebound by N. Jokić,,50,68
245,3,9:19.0,J. Nelson misses 2-pt jump shot from 19 ft,,50,68
246,3,9:18.0,,Defensive rebound by A. Tolliver,50,68
247,3,9:07.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by D. Collison),50,71
248,3,8:53.0,G. Harris makes 2-pt jump shot from 8 ft,,52,71
249,3,8:45.0,,Turnover by T. Lawson (bad pass; steal by J. Nelson),52,71
250,3,8:39.0,G. Harris makes 3-pt jump shot from 24 ft (assist by D. Gallinari),,55,71
251,3,8:18.0,,T. Lawson misses 3-pt jump shot from 25 ft,55,71
252,3,8:17.0,Defensive rebound by W. Chandler,,55,71
253,3,7:59.0,Turnover by J. Nelson (traveling),,55,71
254,3,7:54.0,,Personal foul by N. Jokić (drawn by B. McLemore),55,71
255,3,7:54.0,,W. Cauley-Stein enters the game for A. Tolliver,55,71
256,3,7:48.0,,D. Collison makes 2-pt jump shot from 19 ft,55,73
257,3,7:26.0,,B. Hield enters the game for T. Lawson,55,73
258,3,7:23.0,W. Chandler misses 3-pt jump shot from 26 ft,,55,73
259,3,7:21.0,Offensive rebound by D. Gallinari,,55,73
260,3,7:21.0,Personal foul by W. Cauley-Stein (drawn by D. Gallinari),,55,73
261,3,7:16.0,W. Chandler makes 2-pt dunk at rim (assist by N. Jokić),,57,73
262,3,6:52.0,,D. Collison misses 2-pt jump shot from 18 ft,57,73
263,3,6:51.0,Defensive rebound by W. Chandler,,57,73
264,3,6:37.0,D. Gallinari misses 3-pt jump shot from 23 ft,,57,73
265,3,6:32.0,Offensive rebound by N. Jokić,,57,73
266,3,6:32.0,N. Jokić makes 2-pt layup from 2 ft,,59,73
267,3,6:14.0,,B. McLemore misses 2-pt jump shot from 19 ft,59,73
268,3,6:13.0,Defensive rebound by J. Nelson,,59,73
269,3,6:00.0,W. Chandler makes 2-pt jump shot from 5 ft,,61,73
270,3,6:00.0,,Sacramento full timeout,61,73
271,3,6:00.0,W. Barton enters the game for G. Harris,,61,73
272,3,5:47.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,61,73
273,3,5:45.0,Defensive rebound by N. Jokić,,61,73
274,3,5:34.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by J. Nelson),,64,73
275,3,5:16.0,,K. Koufos misses 2-pt hook shot from 9 ft,64,73
276,3,5:15.0,Defensive rebound by W. Chandler,,64,73
277,3,5:03.0,N. Jokić misses 2-pt jump shot from 7 ft (block by K. Koufos),,64,73
278,3,5:01.0,,Defensive rebound by B. Hield,64,73
279,3,4:54.0,,B. McLemore makes 3-pt jump shot from 23 ft (assist by B. Hield),64,76
280,3,4:37.0,Personal foul by B. McLemore (drawn by W. Chandler),,64,76
281,3,4:31.0,,Offensive charge foul by W. Chandler (drawn by B. McLemore),64,76
282,3,4:31.0,Turnover by W. Chandler (offensive foul),,64,76
283,3,4:13.0,,B. McLemore misses 3-pt jump shot from 25 ft,64,76
284,3,4:10.0,,Offensive rebound by K. Koufos,64,76
285,3,4:06.0,,Turnover by B. Hield (lost ball; steal by J. Nelson),64,76
286,3,4:01.0,W. Barton misses 2-pt layup from 1 ft,,64,76
287,3,4:00.0,,Defensive rebound by B. McLemore,64,76
288,3,4:00.0,,S. Labissière enters the game for K. Koufos,64,76
289,3,3:50.0,,D. Collison makes 2-pt layup from 3 ft,64,78
290,3,3:40.0,D. Gallinari misses 3-pt jump shot from 25 ft,,64,78
291,3,3:39.0,,Defensive rebound by B. Hield,64,78
292,3,3:33.0,,Shooting block foul by D. Gallinari (drawn by B. Hield),64,78
293,3,3:33.0,,B. Hield makes free throw 1 of 2,64,79
294,3,3:33.0,,T. Evans enters the game for B. McLemore,64,79
295,3,3:33.0,,B. Hield makes free throw 2 of 2,64,80
296,3,3:18.0,J. Nelson makes 3-pt jump shot from 26 ft (assist by W. Barton),,67,80
297,3,3:00.0,,B. Hield misses 3-pt jump shot from 26 ft,67,80
298,3,2:59.0,Defensive rebound by J. Nelson,,67,80
299,3,2:52.0,N. Jokić misses 3-pt jump shot from 24 ft,,67,80
300,3,2:51.0,,Defensive rebound by D. Collison,67,80
301,3,2:41.0,,W. Cauley-Stein makes 2-pt jump shot from 6 ft (assist by D. Collison),67,82
302,3,2:24.0,W. Chandler misses 3-pt jump shot from 26 ft,,67,82
303,3,2:22.0,Offensive rebound by N. Jokić,,67,82
304,3,2:18.0,N. Jokić misses 2-pt jump shot from 9 ft,,67,82
305,3,2:17.0,,Defensive rebound by W. Cauley-Stein,67,82
306,3,2:14.0,,Turnover by W. Cauley-Stein (bad pass; steal by J. Nelson),67,82
307,3,2:07.0,W. Barton misses 2-pt jump shot from 8 ft,,67,82
308,3,2:06.0,Offensive rebound by W. Chandler,,67,82
309,3,2:06.0,W. Chandler misses 2-pt layup from 3 ft,,67,82
310,3,2:05.0,,Defensive rebound by D. Collison,67,82
311,3,2:04.0,,Personal foul by N. Jokić (drawn by D. Collison),67,82
312,3,2:04.0,Denver full timeout,,67,82
313,3,2:04.0,M. Plumlee enters the game for D. Gallinari,,67,82
314,3,2:04.0,G. Harris enters the game for N. Jokić,,67,82
315,3,1:41.0,,Shooting block foul by J. Nelson (drawn by T. Evans),67,82
316,3,1:41.0,,T. Evans makes free throw 1 of 2,67,83
317,3,1:41.0,,T. Evans misses free throw 2 of 2,67,83
318,3,1:40.0,Defensive rebound by W. Chandler,,67,83
319,3,1:28.0,Shooting block foul by S. Labissière (drawn by W. Chandler),,67,83
320,3,1:28.0,W. Chandler misses free throw 1 of 2,,67,83
321,3,1:28.0,Offensive rebound by Team,,67,83
322,3,1:28.0,J. Murray enters the game for J. Nelson,,67,83
323,3,1:28.0,W. Chandler makes free throw 2 of 2,,68,83
324,3,1:15.0,,S. Labissière makes 2-pt jump shot from 18 ft (assist by T. Evans),68,85
325,3,0:57.0,W. Barton misses 3-pt jump shot from 25 ft,,68,85
326,3,0:56.0,,Defensive rebound by Team,68,85
327,3,0:39.0,,B. Hield makes 2-pt jump shot from 16 ft,68,87
328,3,0:27.0,W. Barton makes 2-pt layup from 3 ft,,70,87
329,3,0:07.0,,D. Collison misses 2-pt jump shot from 21 ft,70,87
330,3,0:05.0,Defensive rebound by W. Chandler,,70,87
331,3,0:00.0,W. Barton misses 3-pt jump shot from 27 ft,,70,87
332,3,0:00.0,Offensive rebound by Team,,70,87
333,4,11:50.0,,Turnover by T. Evans (traveling),70,87
334,4,11:36.0,G. Harris misses 2-pt jump shot from 11 ft,,70,87
335,4,11:35.0,,Defensive rebound by W. Cauley-Stein,70,87
336,4,11:27.0,,Turnover by S. Labissière (lost ball; steal by G. Harris),70,87
337,4,11:20.0,W. Chandler makes 3-pt jump shot from 27 ft (assist by J. Murray),,73,87
338,4,11:05.0,,T. Evans misses 2-pt jump shot from 20 ft,73,87
339,4,11:04.0,Defensive rebound by M. Plumlee,,73,87
340,4,10:55.0,W. Chandler makes 2-pt jump shot from 7 ft,,75,87
341,4,10:37.0,,T. Lawson makes 2-pt jump shot from 14 ft,75,89
342,4,10:24.0,G. Harris misses 3-pt jump shot from 22 ft,,75,89
343,4,10:22.0,,Defensive rebound by T. Evans,75,89
344,4,10:13.0,,Shooting foul by W. Barton (drawn by S. Labissière),75,89
345,4,10:13.0,,S. Labissière makes free throw 1 of 2,75,90
346,4,10:13.0,,S. Labissière makes free throw 2 of 2,75,91
347,4,9:57.0,Offensive foul by M. Plumlee (drawn by T. Lawson),,75,91
348,4,9:57.0,Turnover by M. Plumlee (offensive foul),,75,91
349,4,9:57.0,,A. Tolliver enters the game for S. Labissière,75,91
350,4,9:39.0,,B. Hield makes 2-pt jump shot from 19 ft,75,93
351,4,9:35.0,Turnover by M. Plumlee (bad pass; steal by T. Lawson),,75,93
352,4,9:20.0,,Turnover by W. Cauley-Stein (lost ball; steal by M. Plumlee),75,93
353,4,9:16.0,M. Plumlee makes 2-pt layup from 2 ft (assist by G. Harris),,77,93
354,4,9:16.0,Shooting foul by W. Cauley-Stein (drawn by M. Plumlee),,77,93
355,4,9:16.0,M. Plumlee misses free throw 1 of 1,,77,93
356,4,9:15.0,Offensive rebound by W. Chandler,,77,93
357,4,9:09.0,W. Barton makes 3-pt jump shot from 26 ft (assist by W. Chandler),,80,93
358,4,8:52.0,,W. Cauley-Stein misses 2-pt jump shot from 7 ft,80,93
359,4,8:51.0,Defensive rebound by J. Murray,,80,93
360,4,8:44.0,Personal foul by T. Lawson (drawn by J. Murray),,80,93
361,4,8:44.0,Official timeout,,80,93
362,4,8:37.0,J. Murray misses 2-pt jump shot from 16 ft,,80,93
363,4,8:36.0,,Defensive rebound by T. Evans,80,93
364,4,8:20.0,,T. Evans makes 2-pt layup from 3 ft (assist by A. Tolliver),80,95
365,4,8:05.0,J. Murray misses 3-pt jump shot from 25 ft,,80,95
366,4,8:05.0,,Defensive rebound by T. Evans,80,95
367,4,7:51.0,,T. Evans makes 3-pt jump shot from 25 ft,80,98
368,4,7:51.0,Denver full timeout,,80,98
369,4,7:39.0,G. Harris misses 3-pt jump shot from 25 ft,,80,98
370,4,7:38.0,,Defensive rebound by W. Cauley-Stein,80,98
371,4,7:23.0,,B. Hield misses 2-pt layup from 4 ft,80,98
372,4,7:21.0,,Offensive rebound by W. Cauley-Stein,80,98
373,4,7:21.0,,W. Cauley-Stein misses 2-pt layup from 1 ft,80,98
374,4,7:19.0,,Offensive rebound by W. Cauley-Stein,80,98
375,4,7:18.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,80,100
376,4,7:09.0,W. Barton makes 2-pt layup from 3 ft,,82,100
377,4,6:47.0,,W. Cauley-Stein makes 2-pt jump shot from 15 ft (assist by T. Lawson),82,102
378,4,6:35.0,G. Harris makes 3-pt jump shot from 25 ft (assist by W. Barton),,85,102
379,4,6:20.0,,Shooting block foul by M. Plumlee (drawn by T. Evans),85,102
380,4,6:20.0,,T. Evans makes free throw 1 of 2,85,103
