,QUARTER,TIME_REMAINING,TORONTO_ACTION,DENVER_ACTION,TORONTO_SCORE,DENVER_SCORE
42,1,5:20.0,,W. Chandler enters the game for J. Nurkić,17,12
43,1,5:20.0,,N. Jokić enters the game for K. Faried,17,12
44,1,5:04.0,,N. Jokić misses 3-pt jump shot from 24 ft,17,12
45,1,5:03.0,Defensive rebound by D. DeRozan,,17,12
46,1,4:49.0,D. Carroll makes 2-pt layup from 2 ft,,19,12
47,1,4:26.0,,D. Gallinari misses 3-pt jump shot from 23 ft,19,12
48,1,4:24.0,Defensive rebound by P. Siakam,,19,12
49,1,4:12.0,D. Carroll misses 2-pt layup from 2 ft,,19,12
50,1,4:12.0,,Defensive rebound by D. Gallinari,19,12
51,1,4:06.0,,E. Mudiay makes 2-pt layup from 2 ft,19,14
52,1,3:47.0,J. Valančiūnas makes 2-pt jump shot from 11 ft (assist by K. Lowry),,21,14
53,1,3:28.0,,Turnover by D. Gallinari (lost ball; steal by P. Siakam),21,14
54,1,3:12.0,P. Siakam makes 2-pt jump shot from 3 ft,,23,14
55,1,2:54.0,,W. Chandler misses 3-pt jump shot from 24 ft,23,14
56,1,2:53.0,Defensive rebound by J. Valančiūnas,,23,14
57,1,2:46.0,D. Carroll misses 3-pt jump shot from 25 ft,,23,14
58,1,2:45.0,,Defensive rebound by J. Nelson,23,14
59,1,2:43.0,,Offensive foul by D. Gallinari (drawn by K. Lowry),23,14
60,1,2:43.0,,Turnover by D. Gallinari (offensive foul),23,14
61,1,2:43.0,,J. Murray enters the game for J. Nelson,23,14
62,1,2:43.0,C. Joseph enters the game for J. Valančiūnas,,23,14
63,1,2:43.0,J. Poeltl enters the game for K. Lowry,,23,14
64,1,2:27.0,D. DeRozan makes 2-pt jump shot from 11 ft,,25,14
65,1,2:27.0,,Denver full timeout,25,14
66,1,2:27.0,T. Ross enters the game for D. Carroll,,25,14
67,1,2:15.0,,Turnover by N. Jokić (bad pass),25,14
68,1,2:04.0,D. DeRozan misses 2-pt jump shot from 18 ft,,25,14
69,1,2:03.0,,Defensive rebound by N. Jokić,25,14
70,1,1:51.0,,N. Jokić makes 2-pt hook shot from 6 ft (assist by E. Mudiay),25,16
71,1,1:30.0,T. Ross misses 2-pt jump shot from 18 ft,,25,16
72,1,1:28.0,,Defensive rebound by W. Chandler,25,16
73,1,1:22.0,,W. Chandler makes 2-pt dunk at rim,25,18
74,1,1:00.0,D. DeRozan makes 2-pt jump shot from 17 ft (assist by T. Ross),,27,18
75,1,0:54.0,,Shooting foul by P. Siakam (drawn by W. Chandler),27,18
76,1,0:54.0,,W. Chandler makes free throw 1 of 2,27,19
77,1,0:54.0,,W. Chandler misses free throw 2 of 2,27,19
78,1,0:54.0,P. Patterson enters the game for P. Siakam,,27,19
79,1,0:54.0,,J. Hernangómez enters the game for D. Gallinari,27,19
80,1,0:52.0,Defensive rebound by J. Poeltl,,27,19
81,1,0:33.0,D. DeRozan makes 2-pt jump shot from 7 ft (assist by C. Joseph),,29,19
82,1,0:10.0,,E. Mudiay misses 3-pt jump shot from 25 ft,29,19
83,1,0:09.0,,Offensive rebound by W. Chandler,29,19
84,1,0:05.0,,W. Chandler misses 2-pt layup from 3 ft,29,19
85,1,0:04.0,Defensive rebound by J. Poeltl,,29,19
86,1,0:00.0,C. Joseph misses 3-pt jump shot from 23 ft,,29,19
87,1,0:00.0,Offensive rebound by Team,,29,19
88,2,11:47.0,P. Patterson misses 3-pt jump shot from 26 ft,,29,19
89,2,11:46.0,,Defensive rebound by J. Hernangómez,29,19
90,2,11:37.0,,Turnover by J. Murray (bad pass; steal by J. Poeltl),29,19
91,2,11:33.0,C. Joseph makes 2-pt layup from 1 ft (assist by K. Lowry),,31,19
92,2,11:23.0,,N. Jokić makes 2-pt jump shot from 22 ft (assist by J. Murray),31,21
93,2,11:10.0,Personal foul by J. Murray (drawn by C. Joseph),,31,21
94,2,11:01.0,C. Joseph misses 2-pt jump shot from 22 ft,,31,21
95,2,11:00.0,,Defensive rebound by W. Chandler,31,21
96,2,10:47.0,,W. Chandler misses 3-pt jump shot from 23 ft,31,21
97,2,10:46.0,Defensive rebound by K. Lowry,,31,21
98,2,10:36.0,J. Poeltl makes 2-pt layup from 2 ft (assist by K. Lowry),,33,21
99,2,10:18.0,,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),33,23
100,2,10:08.0,C. Joseph misses 2-pt layup from 3 ft,,33,23
101,2,10:06.0,Offensive rebound by C. Joseph,,33,23
102,2,10:06.0,Turnover by C. Joseph (lost ball; steal by J. Murray),,33,23
103,2,10:04.0,,Personal foul by P. Patterson,33,23
104,2,10:04.0,,J. Hernangómez makes free throw 1 of 2,33,24
105,2,10:04.0,,J. Hernangómez misses free throw 2 of 2,33,24
106,2,10:02.0,Defensive rebound by P. Patterson,,33,24
107,2,9:46.0,K. Lowry misses 2-pt jump shot from 12 ft,,33,24
108,2,9:46.0,Offensive rebound by J. Poeltl,,33,24
109,2,9:46.0,Shooting foul by J. Nelson (drawn by J. Poeltl),,33,24
110,2,9:46.0,J. Poeltl makes free throw 1 of 2,,34,24
111,2,9:46.0,J. Poeltl makes free throw 2 of 2,,35,24
112,2,9:33.0,,W. Chandler makes 3-pt jump shot from 26 ft (assist by J. Nelson),35,27
113,2,9:16.0,P. Patterson misses 3-pt jump shot from 25 ft,,35,27
114,2,9:15.0,,Defensive rebound by J. Hernangómez,35,27
115,2,9:04.0,,Shooting foul by J. Poeltl (drawn by J. Murray),35,27
116,2,9:04.0,,J. Murray makes free throw 1 of 2,35,28
117,2,9:04.0,,J. Murray misses free throw 2 of 2,35,28
118,2,9:02.0,,Offensive rebound by J. Murray,35,28
119,2,8:58.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by J. Murray),35,31
120,2,8:41.0,T. Ross makes 3-pt jump shot from 26 ft (assist by K. Lowry),,38,31
121,2,8:25.0,,J. Nelson misses 2-pt layup from 3 ft,38,31
122,2,8:23.0,,Offensive rebound by N. Jokić,38,31
123,2,8:19.0,,J. Murray misses 2-pt jump shot from 7 ft,38,31
124,2,8:19.0,Defensive rebound by P. Patterson,,38,31
125,2,8:09.0,T. Ross makes 2-pt jump shot from 8 ft,,40,31
126,2,7:59.0,,N. Jokić makes 2-pt jump shot from 10 ft (assist by J. Murray),40,33
127,2,7:48.0,P. Patterson misses 3-pt jump shot from 26 ft,,40,33
128,2,7:47.0,,Defensive rebound by J. Nelson,40,33
129,2,7:33.0,,W. Chandler misses 2-pt layup from 1 ft,40,33
130,2,7:31.0,Defensive rebound by P. Patterson,,40,33
131,2,7:25.0,K. Lowry misses 3-pt jump shot from 24 ft,,40,33
132,2,7:24.0,,Defensive rebound by J. Hernangómez,40,33
133,2,7:07.0,,Turnover by J. Hernangómez (traveling),40,33
134,2,7:07.0,Official timeout,,40,33
135,2,7:07.0,,K. Faried enters the game for W. Chandler,40,33
136,2,7:07.0,,J. Nurkić enters the game for N. Jokić,40,33
137,2,7:07.0,,D. Gallinari enters the game for J. Hernangómez,40,33
138,2,6:53.0,K. Lowry makes 2-pt jump shot from 8 ft,,42,33
139,2,6:37.0,,Def 3 sec tech foul by P. Patterson,42,33
140,2,6:37.0,,D. Gallinari makes technical free throw,42,34
141,2,6:37.0,J. Valančiūnas enters the game for J. Poeltl,,42,34
142,2,6:28.0,,Shooting foul by T. Ross (drawn by D. Gallinari),42,34
143,2,6:28.0,,D. Gallinari makes free throw 1 of 2,42,35
144,2,6:28.0,D. DeRozan enters the game for C. Joseph,,42,35
145,2,6:28.0,,D. Gallinari makes free throw 2 of 2,42,36
146,2,6:10.0,K. Lowry makes 2-pt layup from 2 ft,,44,36
147,2,6:03.0,,Shooting foul by D. DeRozan (drawn by D. Gallinari),44,36
148,2,6:03.0,,D. Gallinari makes free throw 1 of 2,44,37
149,2,6:03.0,,E. Mudiay enters the game for J. Murray,44,37
150,2,6:03.0,,D. Gallinari makes free throw 2 of 2,44,38
151,2,5:48.0,D. DeRozan misses 2-pt layup from 2 ft (block by K. Faried),,44,38
152,2,5:47.0,,Defensive rebound by K. Faried,44,38
153,2,5:40.0,Violation by P. Patterson (kicked ball),,44,38
154,2,5:40.0,,Denver full timeout,44,38
155,2,5:40.0,D. Carroll enters the game for T. Ross,,44,38
156,2,5:40.0,P. Siakam enters the game for P. Patterson,,44,38
157,2,5:28.0,,Turnover by J. Nurkić (bad pass),44,38
158,2,5:10.0,P. Siakam makes 2-pt jump shot from 17 ft (assist by K. Lowry),,46,38
159,2,4:59.0,,E. Mudiay makes 2-pt layup from 2 ft,46,40
160,2,4:52.0,Turnover by K. Lowry (bad pass; steal by J. Nurkić),,46,40
161,2,4:46.0,,E. Mudiay misses 3-pt jump shot from 25 ft,46,40
162,2,4:44.0,Defensive rebound by P. Siakam,,46,40
163,2,4:38.0,Turnover by K. Lowry (traveling),,46,40
164,2,4:38.0,,W. Chandler enters the game for J. Nelson,46,40
165,2,4:29.0,,Shooting foul by D. DeRozan (drawn by K. Faried),46,40
166,2,4:29.0,,K. Faried makes 2-pt layup from 1 ft (assist by W. Chandler),46,42
167,2,4:29.0,,K. Faried makes free throw 1 of 1,46,43
168,2,4:17.0,D. DeRozan misses 2-pt jump shot from 20 ft,,46,43
169,2,4:16.0,,Defensive rebound by E. Mudiay,46,43
170,2,4:11.0,,E. Mudiay makes 2-pt layup from 1 ft,46,45
171,2,4:02.0,D. DeRozan makes 2-pt layup from 1 ft (assist by K. Lowry),,48,45
172,2,3:56.0,,W. Chandler makes 2-pt jump shot from 15 ft (assist by E. Mudiay),48,47
173,2,3:48.0,Toronto full timeout,,48,47
174,2,3:48.0,C. Joseph enters the game for K. Lowry,,48,47
175,2,3:40.0,Shooting foul by J. Nurkić (drawn by D. DeRozan),,48,47
176,2,3:40.0,D. DeRozan misses free throw 1 of 2,,48,47
177,2,3:40.0,Offensive rebound by Team,,48,47
178,2,3:40.0,D. DeRozan makes free throw 2 of 2,,49,47
179,2,3:18.0,,W. Chandler makes 3-pt jump shot from 27 ft (assist by D. Gallinari),49,50
180,2,2:53.0,D. DeRozan makes 2-pt layup from 2 ft,,51,50
181,2,2:44.0,,Turnover by E. Mudiay (lost ball; steal by D. DeRozan),51,50
182,2,2:38.0,D. Carroll misses 3-pt jump shot from 24 ft,,51,50
183,2,2:36.0,,Defensive rebound by W. Chandler,51,50
184,2,2:20.0,,J. Nurkić misses 2-pt jump shot from 9 ft,51,50
185,2,2:19.0,Defensive rebound by D. Carroll,,51,50
186,2,2:02.0,C. Joseph misses 2-pt jump shot from 15 ft,,51,50
187,2,2:02.0,,Defensive rebound by E. Mudiay,51,50
188,2,1:57.0,,J. Nurkić makes 2-pt dunk at rim (assist by E. Mudiay),51,52
189,2,1:42.0,Turnover by D. DeRozan (lost ball; steal by K. Faried),,51,52
190,2,1:36.0,,K. Faried makes 2-pt jump shot from 4 ft,51,54
191,2,1:28.0,Toronto full timeout,,51,54
192,2,1:16.0,D. DeRozan misses 2-pt jump shot from 20 ft,,51,54
193,2,1:15.0,,Defensive rebound by K. Faried,51,54
194,2,1:02.0,,E. Mudiay misses 3-pt jump shot from 24 ft,51,54
195,2,1:02.0,,Offensive rebound by Team,51,54
196,2,1:02.0,Loose ball foul by J. Valančiūnas (drawn by J. Nurkić),,51,54
197,2,1:02.0,,J. Nurkić misses free throw 1 of 2,51,54
198,2,1:02.0,,Offensive rebound by Team,51,54
199,2,1:02.0,,J. Nurkić makes free throw 2 of 2,51,55
200,2,0:38.0,Turnover by D. DeRozan (bad pass; steal by E. Mudiay),,51,55
201,2,0:37.0,,E. Mudiay makes 2-pt dunk at rim,51,57
202,2,0:30.0,Shooting foul by K. Faried (drawn by D. DeRozan),,51,57
203,2,0:30.0,D. DeRozan makes free throw 1 of 2,,52,57
204,2,0:30.0,D. DeRozan misses free throw 2 of 2,,52,57
205,2,0:29.0,,Defensive rebound by K. Faried,52,57
206,2,0:10.0,,Turnover by K. Faried (lost ball; steal by C. Joseph),52,57
207,2,0:03.0,C. Joseph misses 2-pt layup from 2 ft,,52,57
208,2,0:02.0,,Defensive rebound by D. Gallinari,52,57
209,2,0:00.0,,D. Gallinari misses 3-pt jump shot from 28 ft,52,57
210,2,0:00.0,,Offensive rebound by Team,52,57
211,3,11:45.0,D. DeRozan misses 2-pt jump shot from 17 ft,,52,57
212,3,11:44.0,,Defensive rebound by E. Mudiay,52,57
213,3,11:32.0,,Shooting foul by J. Valančiūnas (drawn by J. Nurkić),52,57
214,3,11:32.0,,J. Nurkić misses free throw 1 of 2,52,57
215,3,11:32.0,,Offensive rebound by Team,52,57
216,3,11:32.0,,J. Nurkić makes free throw 2 of 2,52,58
217,3,11:13.0,P. Siakam misses 2-pt layup from 3 ft (block by K. Faried),,52,58
218,3,11:12.0,Offensive rebound by P. Siakam,,52,58
219,3,11:06.0,D. Carroll misses 3-pt jump shot from 25 ft,,52,58
220,3,11:06.0,,Defensive rebound by E. Mudiay,52,58
221,3,11:00.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by E. Mudiay),52,60
222,3,10:35.0,P. Siakam makes 2-pt hook shot from 5 ft,,54,60
223,3,10:16.0,,Shooting foul by P. Siakam (drawn by E. Mudiay),54,60
224,3,10:16.0,,E. Mudiay misses free throw 1 of 2,54,60
225,3,10:16.0,,Offensive rebound by Team,54,60
226,3,10:16.0,,E. Mudiay misses free throw 2 of 2,54,60
227,3,10:14.0,Defensive rebound by P. Siakam,,54,60
228,3,9:58.0,D. DeRozan makes 2-pt jump shot from 3 ft,,56,60
229,3,9:58.0,Shooting foul by J. Nelson (drawn by D. DeRozan),,56,60
230,3,9:58.0,D. DeRozan misses free throw 1 of 1,,56,60
231,3,9:57.0,,Defensive rebound by K. Faried,56,60
232,3,9:45.0,,Personal foul by D. Carroll (drawn by D. Gallinari),56,60
233,3,9:32.0,,E. Mudiay misses 3-pt jump shot from 26 ft,56,60
234,3,9:31.0,Defensive rebound by D. Carroll,,56,60
235,3,9:30.0,Personal foul by K. Faried (drawn by D. Carroll),,56,60
236,3,9:10.0,D. DeRozan misses 2-pt jump shot from 10 ft,,56,60
237,3,9:09.0,,Defensive rebound by D. Gallinari,56,60
238,3,9:05.0,,J. Nelson misses 3-pt jump shot from 25 ft,56,60
239,3,9:04.0,Defensive rebound by K. Lowry,,56,60
240,3,8:56.0,K. Lowry misses 2-pt jump shot from 20 ft,,56,60
241,3,8:55.0,,Defensive rebound by K. Faried,56,60
242,3,8:39.0,,J. Nelson misses 2-pt layup from 1 ft,56,60
243,3,8:38.0,Defensive rebound by K. Lowry,,56,60
244,3,8:22.0,J. Valančiūnas makes 2-pt layup from 3 ft (assist by K. Lowry),,58,60
245,3,8:22.0,,Denver full timeout,58,60
246,3,8:04.0,,Shooting foul by J. Valančiūnas (drawn by D. Gallinari),58,60
247,3,8:04.0,,D. Gallinari makes free throw 1 of 2,58,61
248,3,8:04.0,,D. Gallinari makes free throw 2 of 2,58,62
249,3,7:52.0,D. DeRozan makes 2-pt jump shot from 8 ft (assist by K. Lowry),,60,62
250,3,7:32.0,,E. Mudiay makes 2-pt jump shot from 8 ft (assist by J. Nelson),60,64
251,3,7:11.0,D. DeRozan makes 2-pt layup from 2 ft,,62,64
252,3,6:58.0,,D. Gallinari makes 2-pt jump shot from 20 ft (assist by E. Mudiay),62,66
253,3,6:46.0,,Offensive charge foul by D. DeRozan (drawn by K. Faried),62,66
254,3,6:46.0,Turnover by D. DeRozan (offensive foul),,62,66
255,3,6:44.0,,W. Chandler enters the game for K. Faried,62,66
256,3,6:35.0,,Turnover by D. Gallinari (lost ball),62,66
257,3,6:18.0,D. Carroll makes 2-pt jump shot from 7 ft (assist by K. Lowry),,64,66
258,3,6:00.0,,W. Chandler misses 2-pt jump shot from 4 ft,64,66
259,3,5:58.0,Defensive rebound by J. Valančiūnas,,64,66
260,3,5:52.0,P. Siakam misses 2-pt layup from 1 ft,,64,66
261,3,5:51.0,,Defensive rebound by D. Gallinari,64,66
262,3,5:40.0,,Shooting foul by J. Valančiūnas (drawn by J. Nurkić),64,66
263,3,5:40.0,,J. Nurkić makes free throw 1 of 2,64,67
264,3,5:40.0,P. Patterson enters the game for J. Valančiūnas,,64,67
265,3,5:40.0,J. Poeltl enters the game for P. Siakam,,64,67
266,3,5:40.0,,J. Murray enters the game for J. Nelson,64,67
267,3,5:40.0,,J. Nurkić makes free throw 2 of 2,64,68
268,3,5:30.0,K. Lowry misses 3-pt jump shot from 26 ft,,64,68
269,3,5:28.0,,Defensive rebound by J. Murray,64,68
270,3,5:20.0,,J. Nurkić misses 2-pt hook shot from 4 ft,64,68
271,3,5:19.0,Defensive rebound by J. Poeltl,,64,68
272,3,5:12.0,Shooting foul by J. Murray (drawn by D. Carroll),,64,68
273,3,5:12.0,D. Carroll makes free throw 1 of 2,,65,68
274,3,5:12.0,,N. Jokić enters the game for J. Nurkić,65,68
275,3,5:12.0,D. Carroll makes free throw 2 of 2,,66,68
276,3,4:54.0,,Shooting foul by D. DeRozan (drawn by D. Gallinari),66,68
277,3,4:54.0,,D. Gallinari makes free throw 1 of 2,66,69
278,3,4:54.0,T. Ross enters the game for D. DeRozan,,66,69
279,3,4:54.0,N. Powell enters the game for D. Carroll,,66,69
280,3,4:54.0,,D. Gallinari makes free throw 2 of 2,66,70
281,3,4:51.0,Personal foul by E. Mudiay (drawn by K. Lowry),,66,70
282,3,4:40.0,K. Lowry misses 2-pt jump shot from 9 ft,,66,70
283,3,4:40.0,Offensive rebound by J. Poeltl,,66,70
284,3,4:40.0,J. Poeltl makes 2-pt layup from 1 ft,,68,70
285,3,4:40.0,Shooting foul by N. Jokić (drawn by J. Poeltl),,68,70
286,3,4:40.0,J. Poeltl misses free throw 1 of 1,,68,70
287,3,4:36.0,,Defensive rebound by N. Jokić,68,70
288,3,4:22.0,,Turnover by E. Mudiay (lost ball; steal by J. Poeltl),68,70
289,3,4:16.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by N. Powell),,71,70
290,3,3:58.0,,D. Gallinari makes 2-pt dunk at rim (assist by N. Jokić),71,72
291,3,3:44.0,K. Lowry makes 2-pt jump shot from 11 ft,,73,72
292,3,3:24.0,,J. Murray misses 2-pt jump shot from 21 ft,73,72
293,3,3:23.0,Defensive rebound by N. Powell,,73,72
294,3,3:18.0,Toronto full timeout,,73,72
295,3,3:18.0,,J. Nelson enters the game for E. Mudiay,73,72
296,3,3:09.0,K. Lowry misses 2-pt jump shot from 6 ft,,73,72
297,3,3:08.0,,Defensive rebound by N. Jokić,73,72
298,3,3:01.0,,J. Murray makes 2-pt layup from 3 ft (assist by N. Jokić),73,74
299,3,2:47.0,Turnover by K. Lowry (bad pass; steal by J. Murray),,73,74
300,3,2:43.0,,J. Murray misses 2-pt dunk at rim (block by P. Patterson),73,74
301,3,2:42.0,,Offensive rebound by W. Chandler,73,74
302,3,2:41.0,,W. Chandler makes 2-pt layup from 2 ft,73,76
303,3,2:13.0,K. Lowry misses 2-pt jump shot from 6 ft (block by N. Jokić),,73,76
304,3,2:11.0,,Defensive rebound by D. Gallinari,73,76
305,3,2:07.0,,J. Murray misses 3-pt jump shot from 22 ft,73,76
306,3,2:05.0,Defensive rebound by J. Poeltl,,73,76
307,3,2:00.0,Shooting block foul by J. Nelson (drawn by N. Powell),,73,76
308,3,2:00.0,N. Powell makes free throw 1 of 2,,74,76
309,3,2:00.0,C. Joseph enters the game for K. Lowry,,74,76
310,3,2:00.0,,E. Mudiay enters the game for J. Nelson,74,76
311,3,2:00.0,N. Powell makes free throw 2 of 2,,75,76
312,3,1:38.0,,N. Jokić misses 2-pt layup from 2 ft,75,76
313,3,1:38.0,Defensive rebound by T. Ross,,75,76
314,3,1:28.0,T. Ross misses 2-pt jump shot from 6 ft,,75,76
315,3,1:28.0,,Defensive rebound by N. Jokić,75,76
316,3,1:21.0,,Personal foul by N. Powell (drawn by D. Gallinari),75,76
317,3,1:21.0,,D. Gallinari makes free throw 1 of 2,75,77
318,3,1:21.0,,D. Gallinari makes free throw 2 of 2,75,78
319,3,1:04.0,N. Powell misses 2-pt jump shot from 10 ft,,75,78
320,3,1:01.0,,Defensive rebound by W. Chandler,75,78
321,3,0:52.0,,E. Mudiay makes 2-pt layup from 2 ft,75,80
322,3,0:52.0,,Violation by Team (delay of game),75,80
323,3,0:31.0,T. Ross makes 2-pt jump shot from 16 ft,,77,80
324,3,0:07.0,,Shooting foul by J. Poeltl (drawn by D. Gallinari),77,80
325,3,0:07.0,,D. Gallinari makes free throw 1 of 2,77,81
326,3,0:07.0,,D. Gallinari makes free throw 2 of 2,77,82
327,3,0:03.0,C. Joseph misses 2-pt layup from 2 ft,,77,82
328,3,0:01.0,,Defensive rebound by D. Gallinari,77,82
329,4,11:44.0,,Turnover by N. Jokić (bad pass; steal by N. Powell),77,82
330,4,11:40.0,Personal foul by J. Hernangómez,,77,82
331,4,11:28.0,Turnover by T. Ross (bad pass; steal by J. Hernangómez),,77,82
332,4,11:22.0,,W. Chandler makes 2-pt dunk at rim (assist by J. Murray),77,84
333,4,11:03.0,T. Ross misses 2-pt jump shot from 19 ft,,77,84
334,4,11:02.0,,Defensive rebound by N. Jokić,77,84
335,4,10:52.0,,N. Jokić misses 2-pt jump shot from 13 ft,77,84
336,4,10:51.0,Defensive rebound by N. Powell,,77,84
337,4,10:50.0,Personal foul by J. Hernangómez,,77,84
338,4,10:41.0,Def 3 sec tech foul by W. Chandler,,77,84
339,4,10:41.0,T. Ross misses technical free throw,,77,84
340,4,10:41.0,Offensive rebound by Team,,77,84
341,4,10:34.0,N. Powell makes 2-pt layup from 2 ft,,79,84
342,4,10:14.0,,Offensive foul by N. Jokić (drawn by J. Poeltl),79,84
343,4,10:14.0,,Turnover by N. Jokić (offensive foul),79,84
344,4,10:14.0,,A. Gee enters the game for J. Hernangómez,79,84
345,4,10:01.0,N. Powell misses 2-pt jump shot from 17 ft,,79,84
346,4,9:59.0,,Defensive rebound by E. Mudiay,79,84
347,4,9:54.0,Violation by J. Poeltl (kicked ball),,79,84
348,4,9:54.0,,K. Faried enters the game for N. Jokić,79,84
349,4,9:54.0,J. Valančiūnas enters the game for J. Poeltl,,79,84
350,4,9:43.0,,J. Murray misses 3-pt jump shot from 23 ft,79,84
351,4,9:43.0,Defensive rebound by P. Patterson,,79,84
352,4,9:36.0,C. Joseph makes 2-pt layup from 1 ft,,81,84
353,4,9:36.0,,Denver full timeout,81,84
354,4,9:19.0,,E. Mudiay misses 3-pt jump shot from 25 ft,81,84
355,4,9:19.0,,Offensive rebound by A. Gee,81,84
356,4,9:19.0,,Personal foul by N. Powell (drawn by A. Gee),81,84
357,4,9:19.0,,A. Gee misses free throw 1 of 2,81,84
358,4,9:19.0,,Offensive rebound by Team,81,84
359,4,9:19.0,,A. Gee misses free throw 2 of 2,81,84
360,4,9:17.0,Defensive rebound by C. Joseph,,81,84
361,4,9:17.0,,Loose ball foul by A. Gee (drawn by C. Joseph),81,84
362,4,9:06.0,J. Valančiūnas makes 2-pt jump shot from 7 ft,,83,84
363,4,9:06.0,Shooting foul by K. Faried (drawn by J. Valančiūnas),,83,84
364,4,9:06.0,,J. Nurkić enters the game for A. Gee,83,84
365,4,9:06.0,J. Valančiūnas makes free throw 1 of 1,,84,84
366,4,8:41.0,,W. Chandler makes 2-pt jump shot from 16 ft (assist by J. Nurkić),84,86
367,4,8:18.0,J. Valančiūnas misses 2-pt jump shot from 7 ft,,84,86
368,4,8:18.0,,Defensive rebound by K. Faried,84,86
369,4,8:09.0,,J. Murray misses 3-pt jump shot from 22 ft,84,86
370,4,8:08.0,Defensive rebound by J. Valančiūnas,,84,86
371,4,7:57.0,T. Ross makes 3-pt jump shot from 27 ft (assist by P. Patterson),,87,86
372,4,7:43.0,,J. Nelson enters the game for J. Murray,87,86
373,4,7:43.0,,D. Gallinari enters the game for W. Chandler,87,86
374,4,7:30.0,,E. Mudiay misses 3-pt jump shot from 26 ft,87,86
375,4,7:29.0,Defensive rebound by J. Valančiūnas,,87,86
376,4,7:21.0,Turnover by N. Powell (lost ball; steal by K. Faried),,87,86
377,4,7:20.0,,Turnover by K. Faried (step out of bounds),87,86
378,4,7:08.0,N. Powell misses 2-pt hook shot from 3 ft,,87,86
379,4,7:06.0,Offensive rebound by N. Powell,,87,86
380,4,7:00.0,T. Ross misses 3-pt jump shot from 26 ft,,87,86
381,4,6:59.0,,Defensive rebound by D. Gallinari,87,86
