,QUARTER,TIME_REMAINING,DETROIT_ACTION,ATLANTA_ACTION,DETROIT_SCORE,ATLANTA_SCORE
46,1,5:32.0,Offensive rebound by K. Caldwell-Pope,,15,14
47,1,5:32.0,K. Caldwell-Pope misses 2-pt layup from 8 ft,,15,14
48,1,5:27.0,,Defensive rebound by K. Korver,15,14
49,1,5:14.0,,M. Muscala misses 2-pt hook shot from 8 ft,15,14
50,1,5:10.0,,Offensive rebound by K. Bazemore,15,14
51,1,5:08.0,,M. Muscala makes 2-pt layup from 1 ft (assist by K. Bazemore),15,16
52,1,4:52.0,K. Caldwell-Pope misses 2-pt jump shot from 13 ft,,15,16
53,1,4:50.0,,Defensive rebound by D. Schröder,15,16
54,1,4:46.0,,Turnover by D. Schröder (lost ball; steal by J. Leuer),15,16
55,1,4:39.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by I. Smith),,18,16
56,1,4:30.0,,D. Schröder misses 2-pt layup from 2 ft,18,16
57,1,4:29.0,Defensive rebound by A. Drummond,,18,16
58,1,4:20.0,A. Drummond misses 2-pt jump shot from 12 ft,,18,16
59,1,4:18.0,Offensive rebound by A. Drummond,,18,16
60,1,4:11.0,I. Smith misses 2-pt layup from 1 ft,,18,16
61,1,4:09.0,Offensive rebound by K. Caldwell-Pope,,18,16
62,1,4:03.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,18,16
63,1,4:03.0,,Defensive rebound by Team,18,16
64,1,4:03.0,,M. Delaney enters the game for D. Schröder,18,16
65,1,4:03.0,,T. Hardaway enters the game for K. Korver,18,16
66,1,4:03.0,A. Baynes enters the game for A. Drummond,,18,16
67,1,4:03.0,,K. Korver enters the game for K. Bazemore,18,16
68,1,3:49.0,,D. Howard misses 2-pt jump shot from 3 ft,18,16
69,1,3:48.0,Defensive rebound by J. Leuer,,18,16
70,1,3:41.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,18,16
71,1,3:41.0,Offensive rebound by Team,,18,16
72,1,3:41.0,,Loose ball foul by M. Muscala (drawn by A. Baynes),18,16
73,1,3:41.0,,T. Sefolosha enters the game for K. Korver,18,16
74,1,3:32.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,,20,16
75,1,3:18.0,,M. Muscala misses 2-pt jump shot from 18 ft,20,16
76,1,3:18.0,,Offensive rebound by Team,20,16
77,1,3:18.0,Loose ball foul by A. Baynes (drawn by D. Howard),,20,16
78,1,3:18.0,,K. Humphries enters the game for D. Howard,20,16
79,1,3:13.0,,K. Humphries makes 2-pt layup from 2 ft (assist by M. Delaney),20,18
80,1,2:45.0,I. Smith makes 2-pt jump shot from 15 ft,,22,18
81,1,2:28.0,,K. Humphries misses 2-pt jump shot from 22 ft,22,18
82,1,2:25.0,Defensive rebound by I. Smith,,22,18
83,1,2:19.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by I. Smith),,24,18
84,1,2:19.0,,Atlanta full timeout,24,18
85,1,2:19.0,T. Harris enters the game for M. Morris,,24,18
86,1,2:19.0,B. Udrih enters the game for I. Smith,,24,18
87,1,2:03.0,,T. Hardaway misses 2-pt layup from 2 ft,24,18
88,1,2:02.0,Defensive rebound by Team,,24,18
89,1,1:52.0,J. Leuer makes 3-pt jump shot from 25 ft (assist by B. Udrih),,27,18
90,1,1:42.0,,M. Delaney makes 2-pt jump shot from 20 ft,27,20
91,1,1:27.0,Turnover by B. Udrih (bad pass; steal by M. Muscala),,27,20
92,1,1:08.0,,T. Sefolosha misses 2-pt hook shot from 10 ft,27,20
93,1,1:07.0,Defensive rebound by B. Udrih,,27,20
94,1,0:58.0,B. Udrih misses 2-pt jump shot from 17 ft,,27,20
95,1,0:55.0,,Defensive rebound by T. Hardaway,27,20
96,1,0:50.0,,Personal foul by K. Caldwell-Pope (drawn by T. Hardaway),27,20
97,1,0:50.0,D. Hilliard enters the game for K. Caldwell-Pope,,27,20
98,1,0:42.0,,T. Sefolosha makes 2-pt jump shot from 20 ft (assist by M. Delaney),27,22
99,1,0:22.0,Turnover by J. Leuer (bad pass),,27,22
100,1,0:01.0,,M. Delaney makes 2-pt jump shot from 21 ft,27,24
101,2,11:47.0,T. Harris misses 2-pt jump shot from 3 ft,,27,24
102,2,11:46.0,,Defensive rebound by M. Delaney,27,24
103,2,11:37.0,,T. Hardaway misses 3-pt jump shot from 25 ft,27,24
104,2,11:35.0,Defensive rebound by B. Udrih,,27,24
105,2,11:29.0,B. Udrih makes 2-pt layup at rim,,29,24
106,2,11:05.0,,K. Humphries misses 2-pt jump shot from 16 ft,29,24
107,2,11:03.0,Defensive rebound by T. Harris,,29,24
108,2,10:56.0,B. Udrih makes 2-pt jump shot from 17 ft,,31,24
109,2,10:39.0,,Shooting foul by J. Leuer (drawn by K. Humphries),31,24
110,2,10:39.0,,K. Humphries makes free throw 1 of 2,31,25
111,2,10:39.0,,K. Humphries makes free throw 2 of 2,31,26
112,2,10:31.0,B. Udrih makes 2-pt layup from 1 ft,,33,26
113,2,10:31.0,Shooting foul by T. Hardaway (drawn by B. Udrih),,33,26
114,2,10:31.0,B. Udrih makes free throw 1 of 1,,34,26
115,2,10:23.0,,Shooting foul by D. Hilliard (drawn by K. Korver),34,26
116,2,10:23.0,,K. Korver makes free throw 1 of 2,34,27
117,2,10:23.0,,K. Korver makes free throw 2 of 2,34,28
118,2,10:07.0,T. Harris makes 2-pt jump shot from 8 ft,,36,28
119,2,10:00.0,,Shooting foul by A. Baynes (drawn by M. Delaney),36,28
120,2,10:00.0,,M. Delaney misses free throw 1 of 2,36,28
121,2,10:00.0,,Offensive rebound by Team,36,28
122,2,10:00.0,A. Drummond enters the game for A. Baynes,,36,28
123,2,10:00.0,,M. Delaney makes free throw 2 of 2,36,29
124,2,9:37.0,A. Drummond makes 2-pt hook shot at rim,,38,29
125,2,9:28.0,,K. Humphries makes 3-pt jump shot from 26 ft (assist by M. Delaney),38,32
126,2,9:22.0,Detroit full timeout,,38,32
127,2,9:07.0,A. Drummond makes 2-pt layup from 1 ft (assist by D. Hilliard),,40,32
128,2,8:57.0,,Turnover by M. Muscala (offensive goaltending),40,32
129,2,8:47.0,B. Udrih makes 2-pt jump shot from 17 ft,,42,32
130,2,8:37.0,,T. Hardaway misses 3-pt jump shot from 25 ft,42,32
131,2,8:37.0,Defensive rebound by Team,,42,32
132,2,8:37.0,,D. Howard enters the game for M. Muscala,42,32
133,2,8:37.0,,T. Sefolosha enters the game for K. Humphries,42,32
134,2,8:21.0,D. Hilliard makes 2-pt jump shot from 19 ft (assist by A. Drummond),,44,32
135,2,8:03.0,,T. Hardaway misses 2-pt jump shot from 5 ft (block by T. Harris),44,32
136,2,8:01.0,Defensive rebound by T. Harris,,44,32
137,2,7:54.0,Turnover by J. Leuer (bad pass; steal by T. Sefolosha),,44,32
138,2,7:48.0,,T. Hardaway misses 2-pt layup from 3 ft,44,32
139,2,7:47.0,Defensive rebound by J. Leuer,,44,32
140,2,7:39.0,T. Harris misses 3-pt jump shot from 25 ft,,44,32
141,2,7:38.0,,Defensive rebound by D. Howard,44,32
142,2,7:26.0,,K. Korver misses 3-pt jump shot from 25 ft,44,32
143,2,7:25.0,Defensive rebound by A. Drummond,,44,32
144,2,7:11.0,D. Hilliard misses 2-pt jump shot from 22 ft,,44,32
145,2,7:11.0,Offensive rebound by Team,,44,32
146,2,7:11.0,K. Caldwell-Pope enters the game for J. Leuer,,44,32
147,2,7:11.0,M. Morris enters the game for D. Hilliard,,44,32
148,2,7:11.0,,K. Bazemore enters the game for T. Hardaway,44,32
149,2,6:59.0,K. Caldwell-Pope makes 2-pt jump shot from 14 ft,,46,32
150,2,6:59.0,,Atlanta full timeout,46,32
151,2,6:59.0,,D. Schröder enters the game for M. Delaney,46,32
152,2,6:59.0,I. Smith enters the game for B. Udrih,,46,32
153,2,6:44.0,Violation by M. Morris (kicked ball),,46,32
154,2,6:37.0,,K. Korver misses 2-pt jump shot from 19 ft,46,32
155,2,6:33.0,Defensive rebound by A. Drummond,,46,32
156,2,6:23.0,K. Caldwell-Pope misses 2-pt jump shot from 9 ft,,46,32
157,2,6:21.0,,Defensive rebound by D. Howard,46,32
158,2,6:12.0,,D. Schröder misses 2-pt layup from 3 ft,46,32
159,2,6:09.0,,Offensive rebound by D. Howard,46,32
160,2,6:08.0,,D. Howard misses 2-pt layup from 1 ft,46,32
161,2,6:07.0,Defensive rebound by A. Drummond,,46,32
162,2,5:59.0,Turnover by A. Drummond (bad pass; steal by K. Bazemore),,46,32
163,2,5:55.0,,K. Bazemore misses 2-pt layup at rim,46,32
164,2,5:53.0,Defensive rebound by I. Smith,,46,32
165,2,5:37.0,T. Harris makes 2-pt jump shot from 7 ft (assist by M. Morris),,48,32
166,2,5:21.0,,D. Schröder misses 2-pt jump shot from 18 ft,48,32
167,2,5:20.0,Defensive rebound by A. Drummond,,48,32
168,2,4:59.0,Turnover by A. Drummond (lost ball),,48,32
169,2,4:46.0,,K. Korver misses 2-pt jump shot from 19 ft,48,32
170,2,4:45.0,Defensive rebound by T. Harris,,48,32
171,2,4:37.0,A. Drummond makes 2-pt jump shot from 7 ft (assist by I. Smith),,50,32
172,2,4:18.0,,K. Bazemore misses 2-pt jump shot from 18 ft,50,32
173,2,4:16.0,Defensive rebound by Team,,50,32
174,2,4:00.0,M. Morris misses 2-pt jump shot from 22 ft,,50,32
175,2,3:58.0,Offensive rebound by A. Drummond,,50,32
176,2,3:57.0,Shooting foul by D. Howard (drawn by A. Drummond),,50,32
177,2,3:57.0,A. Drummond makes free throw 1 of 2,,51,32
178,2,3:57.0,A. Drummond misses free throw 2 of 2,,51,32
179,2,3:57.0,J. Leuer enters the game for T. Harris,,51,32
180,2,3:55.0,Offensive rebound by A. Drummond,,51,32
181,2,3:52.0,Turnover by A. Drummond (back court),,51,32
182,2,3:41.0,Offensive charge foul by D. Howard (drawn by A. Drummond),,51,32
183,2,3:41.0,,Turnover by D. Howard (offensive foul),51,32
184,2,3:25.0,Turnover by J. Leuer (lost ball; steal by K. Korver),,51,32
185,2,3:20.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by D. Schröder),51,34
186,2,2:56.0,A. Drummond makes 2-pt hook shot from 10 ft (assist by M. Morris),,53,34
187,2,2:39.0,,Turnover by D. Howard (lost ball; steal by A. Drummond),53,34
188,2,2:30.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by I. Smith),,56,34
189,2,2:08.0,,K. Bazemore misses 2-pt jump shot from 7 ft,56,34
190,2,2:06.0,Defensive rebound by M. Morris,,56,34
191,2,2:01.0,A. Drummond makes 2-pt layup from 1 ft (assist by I. Smith),,58,34
192,2,2:01.0,,Atlanta full timeout,58,34
193,2,2:01.0,Official timeout,,58,34
194,2,2:01.0,,K. Humphries enters the game for K. Bazemore,58,34
195,2,2:01.0,,T. Hardaway enters the game for T. Sefolosha,58,34
196,2,2:01.0,,M. Muscala enters the game for D. Howard,58,34
197,2,2:01.0,,T. Prince enters the game for K. Korver,58,34
198,2,2:01.0,,M. Delaney enters the game for D. Schröder,58,34
199,2,1:47.0,,T. Hardaway makes 2-pt jump shot from 7 ft,58,36
200,2,1:27.0,M. Morris misses 2-pt jump shot from 17 ft,,58,36
201,2,1:26.0,,Defensive rebound by T. Prince,58,36
202,2,1:16.0,,Turnover by M. Delaney (bad pass; steal by I. Smith),58,36
203,2,0:53.0,I. Smith misses 3-pt jump shot from 25 ft,,58,36
204,2,0:52.0,,Defensive rebound by K. Humphries,58,36
205,2,0:43.0,,T. Prince makes 3-pt jump shot from 25 ft (assist by M. Muscala),58,39
206,2,0:23.0,Turnover by M. Morris (step out of bounds),,58,39
207,2,0:02.0,,K. Humphries misses 3-pt jump shot from 23 ft,58,39
208,2,0:01.0,Defensive rebound by M. Morris,,58,39
209,3,11:48.0,M. Morris misses 2-pt jump shot from 16 ft,,58,39
210,3,11:46.0,,Defensive rebound by T. Prince,58,39
211,3,11:25.0,,K. Humphries makes 2-pt dunk at rim (assist by T. Prince),58,41
212,3,10:58.0,M. Morris makes 3-pt jump shot from 25 ft (assist by T. Harris),,61,41
213,3,10:43.0,,K. Humphries misses 2-pt jump shot from 19 ft,61,41
214,3,10:42.0,Defensive rebound by K. Caldwell-Pope,,61,41
215,3,10:33.0,A. Drummond misses 2-pt hook shot from 9 ft,,61,41
216,3,10:31.0,,Defensive rebound by T. Prince,61,41
217,3,10:17.0,,T. Prince misses 3-pt jump shot from 24 ft,61,41
218,3,10:16.0,Defensive rebound by A. Drummond,,61,41
219,3,10:09.0,I. Smith misses 2-pt jump shot from 11 ft,,61,41
220,3,10:08.0,,Defensive rebound by K. Humphries,61,41
221,3,10:03.0,,Shooting foul by I. Smith (drawn by M. Delaney),61,41
222,3,10:03.0,,M. Delaney makes free throw 1 of 2,61,42
223,3,10:03.0,,M. Delaney makes free throw 2 of 2,61,43
224,3,9:50.0,Personal foul by M. Muscala (drawn by T. Harris),,61,43
225,3,9:36.0,T. Harris makes 2-pt layup from 2 ft (assist by I. Smith),,63,43
226,3,9:27.0,,Def 3 sec tech foul by K. Caldwell-Pope,63,43
227,3,9:27.0,,M. Delaney makes technical free throw,63,44
228,3,9:11.0,,T. Hardaway makes 2-pt layup from 1 ft,63,46
229,3,8:49.0,I. Smith misses 3-pt jump shot from 24 ft,,63,46
230,3,8:47.0,,Defensive rebound by T. Prince,63,46
231,3,8:40.0,,M. Delaney misses 2-pt jump shot from 19 ft,63,46
232,3,8:39.0,Defensive rebound by A. Drummond,,63,46
233,3,8:25.0,M. Morris makes 2-pt jump shot from 21 ft,,65,46
234,3,8:06.0,,Shooting foul by A. Drummond (drawn by K. Humphries),65,46
235,3,8:06.0,,K. Humphries misses free throw 1 of 2,65,46
236,3,8:06.0,,Offensive rebound by Team,65,46
237,3,8:06.0,,K. Humphries makes free throw 2 of 2,65,47
238,3,7:52.0,M. Morris makes 3-pt jump shot from 24 ft (assist by I. Smith),,68,47
239,3,7:35.0,,M. Muscala makes 2-pt jump shot from 10 ft (assist by T. Hardaway),68,49
240,3,7:12.0,Turnover by T. Harris (bad pass),,68,49
241,3,6:56.0,,T. Prince misses 2-pt jump shot from 16 ft,68,49
242,3,6:55.0,Defensive rebound by A. Drummond,,68,49
243,3,6:44.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by I. Smith),,71,49
244,3,6:43.0,,Atlanta full timeout,71,49
245,3,6:31.0,,T. Hardaway misses 3-pt jump shot from 25 ft,71,49
246,3,6:29.0,,Offensive rebound by K. Humphries,71,49
247,3,6:29.0,,K. Humphries misses 2-pt layup at rim,71,49
248,3,6:27.0,,Offensive rebound by K. Humphries,71,49
249,3,6:27.0,,K. Humphries misses 2-pt layup from 1 ft,71,49
250,3,6:26.0,,Offensive rebound by K. Humphries,71,49
251,3,6:24.0,,K. Humphries misses 2-pt jump shot from 10 ft (block by A. Drummond),71,49
252,3,6:22.0,Defensive rebound by I. Smith,,71,49
253,3,6:18.0,Turnover by I. Smith (bad pass; steal by T. Hardaway),,71,49
254,3,6:12.0,,Turnover by M. Delaney (offensive foul),71,49
255,3,6:12.0,,D. Howard enters the game for K. Humphries,71,49
256,3,6:12.0,Offensive charge foul by M. Delaney (drawn by I. Smith),,71,49
257,3,5:54.0,Turnover by T. Harris (lost ball),,71,49
258,3,5:42.0,,M. Delaney misses 2-pt jump shot from 19 ft,71,49
259,3,5:40.0,Defensive rebound by Team,,71,49
260,3,5:21.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,71,49
261,3,5:20.0,,Defensive rebound by D. Howard,71,49
262,3,5:05.0,,T. Prince misses 3-pt jump shot from 25 ft,71,49
263,3,5:04.0,Defensive rebound by A. Drummond,,71,49
264,3,5:01.0,Personal block foul by M. Delaney (drawn by I. Smith),,71,49
265,3,5:01.0,,K. Bazemore enters the game for T. Hardaway,71,49
266,3,5:01.0,J. Leuer enters the game for T. Harris,,71,49
267,3,4:47.0,M. Morris makes 2-pt jump shot from 17 ft (assist by I. Smith),,73,49
268,3,4:31.0,,T. Prince misses 3-pt jump shot from 25 ft,73,49
269,3,4:30.0,Defensive rebound by K. Caldwell-Pope,,73,49
270,3,4:18.0,J. Leuer makes 3-pt jump shot from 25 ft (assist by I. Smith),,76,49
271,3,3:58.0,,T. Prince misses 2-pt jump shot from 6 ft,76,49
272,3,3:57.0,Defensive rebound by A. Drummond,,76,49
273,3,3:50.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,76,49
274,3,3:50.0,Offensive rebound by J. Leuer,,76,49
275,3,3:50.0,J. Leuer makes 2-pt dunk at rim,,78,49
276,3,3:50.0,Shooting foul by D. Howard (drawn by J. Leuer),,78,49
277,3,3:50.0,,Atlanta full timeout,78,49
278,3,3:50.0,,M. Scott enters the game for M. Muscala,78,49
279,3,3:50.0,,D. Schröder enters the game for M. Delaney,78,49
280,3,3:50.0,J. Leuer makes free throw 1 of 1,,79,49
281,3,3:40.0,,Turnover by M. Scott (bad pass; steal by K. Caldwell-Pope),79,49
282,3,3:21.0,M. Morris misses 2-pt jump shot from 15 ft,,79,49
283,3,3:20.0,Offensive rebound by J. Leuer,,79,49
284,3,3:20.0,Shooting foul by D. Howard (drawn by J. Leuer),,79,49
285,3,3:20.0,J. Leuer misses free throw 1 of 2,,79,49
286,3,3:20.0,Offensive rebound by Team,,79,49
287,3,3:20.0,,K. Korver enters the game for T. Prince,79,49
288,3,3:20.0,J. Leuer makes free throw 2 of 2,,80,49
289,3,3:04.0,,D. Schröder makes 2-pt layup at rim,80,51
290,3,2:41.0,K. Caldwell-Pope misses 2-pt jump shot from 11 ft,,80,51
291,3,2:38.0,Offensive rebound by K. Caldwell-Pope,,80,51
292,3,2:28.0,M. Morris misses 3-pt jump shot from 25 ft,,80,51
293,3,2:28.0,Offensive rebound by Team,,80,51
294,3,2:28.0,,Loose ball foul by D. Howard (drawn by A. Drummond),80,51
295,3,2:28.0,A. Drummond misses free throw 1 of 2,,80,51
296,3,2:28.0,Offensive rebound by Team,,80,51
297,3,2:28.0,A. Drummond makes free throw 2 of 2,,81,51
298,3,2:17.0,,K. Bazemore misses 2-pt jump shot from 14 ft,81,51
299,3,2:16.0,Defensive rebound by K. Caldwell-Pope,,81,51
300,3,2:09.0,I. Smith makes 2-pt layup from 2 ft,,83,51
301,3,1:57.0,Violation by A. Drummond (def goaltending),,83,51
302,3,1:57.0,,D. Schröder makes 2-pt layup from 1 ft,83,53
303,3,1:41.0,M. Morris misses 2-pt jump shot from 15 ft,,83,53
304,3,1:39.0,,Defensive rebound by Team,83,53
305,3,1:39.0,A. Baynes enters the game for A. Drummond,,83,53
306,3,1:31.0,,M. Scott makes 2-pt jump shot from 15 ft (assist by D. Schröder),83,55
307,3,1:19.0,I. Smith makes 3-pt jump shot from 25 ft,,86,55
308,3,1:06.0,,K. Bazemore misses 2-pt jump shot from 21 ft,86,55
309,3,1:04.0,Defensive rebound by K. Caldwell-Pope,,86,55
310,3,0:44.0,M. Morris makes 2-pt jump shot from 14 ft,,88,55
311,3,0:35.0,,D. Schröder makes 2-pt jump shot from 15 ft,88,57
312,3,0:20.0,I. Smith makes 2-pt layup from 2 ft,,90,57
313,3,0:01.0,,M. Scott misses 3-pt jump shot from 23 ft,90,57
314,3,0:01.0,Defensive rebound by M. Morris,,90,57
315,4,11:46.0,,K. Korver misses 2-pt jump shot from 10 ft,90,57
316,4,11:44.0,Defensive rebound by J. Leuer,,90,57
317,4,11:34.0,Turnover by D. Hilliard (traveling),,90,57
318,4,11:11.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by D. Schröder),90,59
319,4,10:54.0,T. Harris makes 2-pt jump shot from 18 ft (assist by B. Udrih),,92,59
320,4,10:47.0,,Shooting foul by B. Udrih (drawn by D. Schröder),92,59
321,4,10:47.0,,D. Schröder makes 2-pt jump shot from 8 ft,92,61
322,4,10:47.0,,D. Schröder makes free throw 1 of 1,92,62
323,4,10:31.0,T. Harris makes 2-pt jump shot from 16 ft,,94,62
324,4,10:11.0,,Shooting foul by A. Baynes (drawn by D. Schröder),94,62
325,4,10:11.0,,D. Schröder misses free throw 1 of 2,94,62
326,4,10:11.0,,Offensive rebound by Team,94,62
327,4,10:11.0,,D. Schröder makes free throw 2 of 2,94,63
328,4,9:55.0,T. Harris misses 2-pt jump shot from 6 ft (block by D. Howard),,94,63
329,4,9:52.0,,Defensive rebound by T. Hardaway,94,63
330,4,9:44.0,,T. Hardaway misses 3-pt jump shot from 24 ft,94,63
331,4,9:41.0,,Offensive rebound by M. Scott,94,63
332,4,9:38.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by M. Scott),94,65
333,4,9:21.0,D. Hilliard misses 3-pt jump shot from 23 ft,,94,65
334,4,9:20.0,,Defensive rebound by M. Scott,94,65
335,4,9:04.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by T. Hardaway),94,68
336,4,8:48.0,Turnover by J. Leuer (bad pass),,94,68
337,4,8:48.0,Official timeout,,94,68
338,4,8:39.0,,D. Schröder misses 2-pt jump shot from 22 ft,94,68
339,4,8:37.0,Defensive rebound by J. Leuer,,94,68
340,4,8:30.0,B. Udrih makes 2-pt layup from 1 ft,,96,68
341,4,8:24.0,,Personal foul by D. Hilliard (drawn by D. Schröder),96,68
342,4,8:18.0,,K. Korver makes 2-pt jump shot from 22 ft (assist by D. Schröder),96,70
343,4,8:03.0,Offensive foul by A. Baynes (drawn by D. Schröder),,96,70
344,4,8:03.0,Turnover by A. Baynes (offensive foul),,96,70
345,4,8:03.0,,M. Muscala enters the game for D. Howard,96,70
346,4,7:51.0,,D. Schröder makes 2-pt layup from 1 ft (assist by M. Scott),96,72
347,4,7:38.0,D. Hilliard makes 3-pt jump shot from 24 ft (assist by J. Leuer),,99,72
348,4,7:25.0,,M. Muscala makes 2-pt jump shot from 13 ft (assist by M. Scott),99,74
349,4,7:06.0,J. Leuer makes 3-pt jump shot from 25 ft (assist by T. Harris),,102,74
350,4,6:50.0,,T. Hardaway makes 2-pt dunk at rim (assist by D. Schröder),102,76
351,4,6:32.0,T. Harris makes 2-pt jump shot from 16 ft (assist by B. Udrih),,104,76
352,4,6:19.0,,M. Muscala makes 2-pt jump shot from 11 ft (assist by D. Schröder),104,78
353,4,6:19.0,Detroit full timeout,,104,78
354,4,6:19.0,,T. Prince enters the game for T. Hardaway,104,78
355,4,6:19.0,,K. Humphries enters the game for M. Scott,104,78
356,4,6:04.0,D. Hilliard makes 3-pt jump shot from 25 ft,,107,78
357,4,5:52.0,,K. Korver misses 3-pt jump shot from 24 ft,107,78
358,4,5:50.0,Defensive rebound by D. Hilliard,,107,78
359,4,5:32.0,T. Harris makes 3-pt jump shot from 25 ft (assist by D. Hilliard),,110,78
360,4,5:11.0,,K. Humphries misses 2-pt jump shot from 18 ft,110,78
361,4,5:10.0,Defensive rebound by J. Leuer,,110,78
362,4,5:02.0,J. Leuer misses 3-pt jump shot from 25 ft,,110,78
363,4,5:00.0,,Defensive rebound by T. Prince,110,78
364,4,4:42.0,,K. Korver misses 3-pt jump shot from 25 ft,110,78
365,4,4:40.0,Defensive rebound by T. Harris,,110,78
366,4,4:33.0,Turnover by J. Leuer (bad pass; steal by M. Muscala),,110,78
367,4,4:27.0,,M. Muscala makes 3-pt jump shot from 25 ft (assist by D. Schröder),110,81
368,4,4:02.0,D. Hilliard misses 3-pt jump shot from 26 ft,,110,81
369,4,4:00.0,Offensive rebound by T. Harris,,110,81
370,4,3:49.0,Shooting foul by M. Muscala (drawn by A. Baynes),,110,81
371,4,3:49.0,A. Baynes makes free throw 1 of 2,,111,81
372,4,3:49.0,,R. Kelly enters the game for D. Schröder,111,81
373,4,3:49.0,,T. Hardaway enters the game for M. Muscala,111,81
374,4,3:49.0,M. Gbinije enters the game for T. Harris,,111,81
375,4,3:49.0,S. Johnson enters the game for B. Udrih,,111,81
376,4,3:49.0,A. Baynes makes free throw 2 of 2,,112,81
377,4,3:48.0,,Personal take foul by S. Johnson (drawn by T. Hardaway),112,81
378,4,3:48.0,B. Marjanović enters the game for A. Baynes,,112,81
379,4,3:37.0,,Shooting foul by B. Marjanović (drawn by T. Prince),112,81
