,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,INDIANA_ACTION,PHILADELPHIA_SCORE,INDIANA_SCORE
70,1,4:01.0,,P. George misses 3-pt jump shot from 28 ft,15,17
71,1,4:00.0,Defensive rebound by R. Holmes,,15,17
72,1,3:49.0,R. Holmes makes 3-pt jump shot from 26 ft (assist by G. Henderson),,18,17
73,1,3:34.0,,L. Allen misses 2-pt jump shot from 20 ft,18,17
74,1,3:33.0,Defensive rebound by T. McConnell,,18,17
75,1,3:25.0,Philadelphia full timeout,,18,17
76,1,3:25.0,,R. Stuckey enters the game for M. Ellis,18,17
77,1,3:25.0,R. Covington enters the game for D. Šarić,,18,17
78,1,3:25.0,S. Long enters the game for R. Holmes,,18,17
79,1,3:25.0,S. Rodríguez enters the game for T. McConnell,,18,17
80,1,3:08.0,G. Henderson misses 3-pt jump shot from 28 ft,,18,17
81,1,3:08.0,,Defensive rebound by R. Stuckey,18,17
82,1,2:56.0,,L. Allen misses 2-pt layup from 2 ft (block by R. Covington),18,17
83,1,2:56.0,,Offensive rebound by Team,18,17
84,1,2:56.0,,A. Jefferson enters the game for M. Turner,18,17
85,1,2:44.0,,R. Stuckey misses 2-pt jump shot from 20 ft,18,17
86,1,2:42.0,Defensive rebound by G. Henderson,,18,17
87,1,2:24.0,G. Henderson misses 2-pt jump shot from 17 ft,,18,17
88,1,2:24.0,,Defensive rebound by A. Jefferson,18,17
89,1,2:12.0,,Turnover by J. Teague (bad pass; steal by S. Rodríguez),18,17
90,1,2:05.0,R. Covington misses 3-pt jump shot from 24 ft,,18,17
91,1,2:03.0,Offensive rebound by S. Long,,18,17
92,1,2:03.0,S. Long misses 2-pt layup at rim,,18,17
93,1,2:02.0,Offensive rebound by S. Long,,18,17
94,1,2:02.0,S. Long misses 2-pt layup at rim,,18,17
95,1,2:01.0,Offensive rebound by Team,,18,17
96,1,2:01.0,,A. Brooks enters the game for J. Teague,18,17
97,1,2:01.0,,C. Miles enters the game for L. Allen,18,17
98,1,1:54.0,N. Stauskas misses 3-pt jump shot from 26 ft,,18,17
99,1,1:54.0,,Defensive rebound by A. Jefferson,18,17
100,1,1:39.0,,A. Jefferson makes 2-pt hook shot from 7 ft,18,19
101,1,1:25.0,R. Covington misses 2-pt jump shot from 18 ft,,18,19
102,1,1:24.0,,Defensive rebound by C. Miles,18,19
103,1,1:17.0,,A. Jefferson makes 2-pt layup from 2 ft (assist by P. George),18,21
104,1,1:08.0,N. Stauskas misses 3-pt jump shot from 25 ft,,18,21
105,1,1:07.0,,Defensive rebound by P. George,18,21
106,1,0:56.0,,P. George makes 2-pt jump shot from 21 ft,18,23
107,1,0:35.0,S. Rodríguez misses 3-pt jump shot from 24 ft,,18,23
108,1,0:35.0,,Defensive rebound by A. Jefferson,18,23
109,1,0:28.0,,Shooting foul by R. Covington (drawn by C. Miles),18,23
110,1,0:28.0,,C. Miles makes free throw 1 of 2,18,24
111,1,0:28.0,,M. Turner enters the game for A. Jefferson,18,24
112,1,0:28.0,,C. Miles makes free throw 2 of 2,18,25
113,1,0:05.0,Turnover by S. Rodríguez (bad pass; steal by M. Turner),,18,25
114,1,0:00.0,,P. George makes 2-pt layup from 2 ft,18,27
115,2,11:43.0,S. Long misses 2-pt layup from 1 ft,,18,27
116,2,11:41.0,Offensive rebound by S. Long,,18,27
117,2,11:41.0,S. Long misses 2-pt layup from 1 ft,,18,27
118,2,11:40.0,,Defensive rebound by A. Brooks,18,27
119,2,11:30.0,,A. Brooks makes 2-pt jump shot from 18 ft,18,29
120,2,11:15.0,G. Henderson makes 2-pt jump shot from 11 ft,,20,29
121,2,10:53.0,,A. Jefferson makes 2-pt hook shot from 9 ft,20,31
122,2,10:35.0,S. Long makes 2-pt jump shot from 18 ft,,22,31
123,2,10:19.0,,C. Miles misses 3-pt jump shot from 26 ft,22,31
124,2,10:19.0,Defensive rebound by S. Long,,22,31
125,2,10:08.0,R. Covington makes 2-pt jump shot from 22 ft,,24,31
126,2,9:50.0,,R. Stuckey misses 2-pt layup at rim,24,31
127,2,9:48.0,,Offensive rebound by A. Jefferson,24,31
128,2,9:48.0,,A. Jefferson makes 2-pt layup from 2 ft,24,33
129,2,9:31.0,S. Long misses 3-pt jump shot from 23 ft,,24,33
130,2,9:29.0,Offensive rebound by G. Henderson,,24,33
131,2,9:25.0,S. Rodríguez misses 3-pt jump shot from 27 ft,,24,33
132,2,9:24.0,,Defensive rebound by R. Stuckey,24,33
133,2,9:21.0,,Shooting foul by G. Henderson (drawn by C. Miles),24,33
134,2,9:21.0,,C. Miles makes free throw 1 of 2,24,34
135,2,9:21.0,J. Anderson enters the game for G. Henderson,,24,34
136,2,9:21.0,,C. Miles makes free throw 2 of 2,24,35
137,2,9:12.0,S. Long makes 2-pt dunk at rim (assist by S. Rodríguez),,26,35
138,2,8:55.0,,R. Stuckey misses 2-pt jump shot from 19 ft,26,35
139,2,8:54.0,,Offensive rebound by A. Jefferson,26,35
140,2,8:51.0,,A. Jefferson misses 2-pt layup at rim (block by R. Covington),26,35
141,2,8:50.0,,Offensive rebound by A. Jefferson,26,35
142,2,8:49.0,,A. Jefferson makes 2-pt layup from 2 ft,26,37
143,2,8:39.0,R. Covington makes 3-pt jump shot from 25 ft,,29,37
144,2,8:39.0,Shooting foul by C. Miles (drawn by R. Covington),,29,37
145,2,8:39.0,Official timeout,,29,37
146,2,8:39.0,,L. Allen enters the game for M. Ellis,29,37
147,2,8:39.0,R. Covington makes free throw 1 of 1,,30,37
148,2,8:17.0,,A. Jefferson misses 2-pt jump shot from 7 ft,30,37
149,2,8:17.0,,Offensive rebound by C. Miles,30,37
150,2,8:10.0,,Personal foul by S. Rodríguez (drawn by A. Brooks),30,37
151,2,8:10.0,D. Šarić enters the game for R. Covington,,30,37
152,2,7:56.0,,A. Jefferson misses 2-pt jump shot from 17 ft,30,37
153,2,7:55.0,Defensive rebound by J. Anderson,,30,37
154,2,7:47.0,S. Rodríguez makes 2-pt jump shot from 7 ft,,32,37
155,2,7:38.0,,A. Brooks makes 2-pt layup from 1 ft,32,39
156,2,7:23.0,Turnover by D. Šarić (lost ball; steal by A. Jefferson),,32,39
157,2,7:20.0,Offensive charge foul by C. Miles (drawn by J. Anderson),,32,39
158,2,7:20.0,,Turnover by C. Miles (offensive foul),32,39
159,2,7:20.0,,M. Turner enters the game for A. Jefferson,32,39
160,2,7:20.0,,P. George enters the game for C. Miles,32,39
161,2,7:10.0,S. Long makes 2-pt dunk at rim,,34,39
162,2,6:57.0,,M. Turner makes 2-pt jump shot from 8 ft (assist by A. Brooks),34,41
163,2,6:47.0,S. Long makes 2-pt dunk at rim (assist by J. Anderson),,36,41
164,2,6:38.0,,Indiana full timeout,36,41
165,2,6:38.0,,J. Teague enters the game for A. Brooks,36,41
166,2,6:28.0,,M. Turner misses 2-pt jump shot from 16 ft,36,41
167,2,6:28.0,,Offensive rebound by Team,36,41
168,2,6:28.0,Loose ball foul by D. Šarić (drawn by L. Allen),,36,41
169,2,6:07.0,,P. George misses 2-pt layup from 1 ft,36,41
170,2,6:07.0,Defensive rebound by D. Šarić,,36,41
171,2,5:59.0,N. Stauskas makes 3-pt jump shot from 23 ft (assist by D. Šarić),,39,41
172,2,5:45.0,,Turnover by P. George (bad pass; steal by S. Rodríguez),39,41
173,2,5:44.0,,Violation by J. Teague (def goaltending),39,41
174,2,5:44.0,S. Rodríguez makes 2-pt layup from 1 ft,,41,41
175,2,5:32.0,,M. Turner makes 2-pt jump shot from 12 ft (assist by J. Teague),41,43
176,2,5:15.0,J. Anderson misses 3-pt jump shot from 24 ft,,41,43
177,2,5:14.0,Offensive rebound by S. Long,,41,43
178,2,5:07.0,Shooting foul by L. Allen (drawn by D. Šarić),,41,43
179,2,5:07.0,D. Šarić makes free throw 1 of 2,,42,43
180,2,5:07.0,R. Holmes enters the game for S. Long,,42,43
181,2,5:07.0,D. Šarić makes free throw 2 of 2,,43,43
182,2,4:47.0,,Shooting foul by J. Anderson (drawn by L. Allen),43,43
183,2,4:47.0,,L. Allen makes free throw 1 of 2,43,44
184,2,4:47.0,,L. Allen misses free throw 2 of 2,43,44
185,2,4:47.0,Defensive rebound by D. Šarić,,43,44
186,2,4:47.0,T. McConnell enters the game for N. Stauskas,,43,44
187,2,4:47.0,T. Luwawu-Cabarrot enters the game for S. Rodríguez,,43,44
188,2,4:31.0,D. Šarić misses 2-pt jump shot from 19 ft,,43,44
189,2,4:30.0,,Defensive rebound by M. Turner,43,44
190,2,4:17.0,,J. Teague misses 2-pt jump shot from 10 ft,43,44
191,2,4:16.0,Defensive rebound by R. Holmes,,43,44
192,2,4:09.0,Turnover by D. Šarić (lost ball; steal by L. Allen),,43,44
193,2,4:00.0,,P. George misses 3-pt jump shot from 24 ft,43,44
194,2,3:59.0,,Offensive rebound by M. Turner,43,44
195,2,3:53.0,,Personal foul by J. Anderson (drawn by L. Allen),43,44
196,2,3:53.0,,L. Allen makes free throw 1 of 2,43,45
197,2,3:53.0,,M. Ellis enters the game for R. Stuckey,43,45
198,2,3:53.0,R. Covington enters the game for D. Šarić,,43,45
199,2,3:53.0,,L. Allen makes free throw 2 of 2,43,46
200,2,3:36.0,J. Anderson misses 2-pt layup from 2 ft,,43,46
201,2,3:35.0,,Defensive rebound by P. George,43,46
202,2,3:22.0,,Shooting foul by R. Holmes (drawn by M. Turner),43,46
203,2,3:22.0,,M. Turner makes free throw 1 of 2,43,47
204,2,3:22.0,,M. Turner makes free throw 2 of 2,43,48
205,2,2:59.0,R. Covington misses 3-pt jump shot from 26 ft,,43,48
206,2,2:58.0,,Defensive rebound by M. Turner,43,48
207,2,2:45.0,,P. George misses 3-pt jump shot from 24 ft,43,48
208,2,2:45.0,Defensive rebound by R. Holmes,,43,48
209,2,2:41.0,Personal foul by M. Ellis (drawn by R. Holmes),,43,48
210,2,2:41.0,Philadelphia full timeout,,43,48
211,2,2:41.0,G. Henderson enters the game for J. Anderson,,43,48
212,2,2:24.0,G. Henderson misses 3-pt jump shot from 24 ft,,43,48
213,2,2:23.0,,Defensive rebound by M. Turner,43,48
214,2,2:10.0,,Personal foul by R. Covington (drawn by M. Ellis),43,48
215,2,2:10.0,,M. Ellis makes free throw 1 of 2,43,49
216,2,2:10.0,,M. Ellis misses free throw 2 of 2,43,49
217,2,2:08.0,Defensive rebound by R. Covington,,43,49
218,2,1:50.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,,43,49
219,2,1:49.0,,Defensive rebound by L. Allen,43,49
220,2,1:43.0,,Personal foul by R. Holmes (drawn by M. Turner),43,49
221,2,1:43.0,,M. Turner makes free throw 1 of 2,43,50
222,2,1:43.0,,M. Turner misses free throw 2 of 2,43,50
223,2,1:43.0,Defensive rebound by T. McConnell,,43,50
224,2,1:43.0,D. Šarić enters the game for R. Covington,,43,50
225,2,1:43.0,S. Long enters the game for R. Holmes,,43,50
226,2,1:25.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 28 ft,,43,50
227,2,1:24.0,,Defensive rebound by J. Teague,43,50
228,2,1:19.0,,M. Ellis misses 2-pt layup from 1 ft,43,50
229,2,1:19.0,Defensive rebound by T. Luwawu-Cabarrot,,43,50
230,2,1:08.0,Shooting foul by P. George (drawn by S. Long),,43,50
231,2,1:08.0,S. Long misses free throw 1 of 2,,43,50
232,2,1:08.0,Offensive rebound by Team,,43,50
233,2,1:08.0,S. Long misses free throw 2 of 2,,43,50
234,2,1:08.0,,Defensive rebound by M. Ellis,43,50
235,2,0:53.0,,L. Allen misses 2-pt layup from 3 ft,43,50
236,2,0:53.0,Defensive rebound by S. Long,,43,50
237,2,0:45.0,,Offensive charge foul by S. Long (drawn by M. Ellis),43,50
238,2,0:45.0,Turnover by S. Long (offensive foul),,43,50
239,2,0:33.0,,J. Teague misses 2-pt jump shot from 5 ft,43,50
240,2,0:32.0,Defensive rebound by S. Long,,43,50
241,2,0:24.0,T. McConnell makes 2-pt jump shot from 7 ft,,45,50
242,2,0:07.0,,Personal foul by S. Long (drawn by P. George),45,50
243,2,0:07.0,,P. George misses free throw 1 of 2,45,50
244,2,0:07.0,,Offensive rebound by Team,45,50
245,2,0:07.0,,P. George makes free throw 2 of 2,45,51
246,2,0:04.0,Philadelphia full timeout,,45,51
247,2,0:00.0,D. Šarić misses 3-pt jump shot from 27 ft,,45,51
248,2,0:00.0,Offensive rebound by Team,,45,51
249,3,11:46.0,Turnover by T. Luwawu-Cabarrot (bad pass; steal by J. Teague),,45,51
250,3,11:42.0,,J. Teague makes 2-pt layup from 1 ft,45,53
251,3,11:33.0,Turnover by D. Šarić (bad pass),,45,53
252,3,11:16.0,,J. Teague misses 2-pt jump shot from 12 ft,45,53
253,3,11:15.0,Defensive rebound by D. Šarić,,45,53
254,3,11:04.0,D. Šarić makes 2-pt layup from 2 ft (assist by T. McConnell),,47,53
255,3,10:50.0,,T. Young misses 2-pt hook shot from 6 ft,47,53
256,3,10:49.0,Defensive rebound by D. Šarić,,47,53
257,3,10:34.0,D. Šarić misses 2-pt jump shot from 7 ft (block by T. Young),,47,53
258,3,10:33.0,,Defensive rebound by M. Ellis,47,53
259,3,10:26.0,,M. Ellis misses 2-pt layup from 2 ft,47,53
260,3,10:25.0,,Offensive rebound by T. Young,47,53
261,3,10:23.0,,T. Young misses 2-pt hook shot from 6 ft,47,53
262,3,10:22.0,Defensive rebound by D. Šarić,,47,53
263,3,10:09.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 27 ft,,47,53
264,3,10:08.0,,Defensive rebound by P. George,47,53
265,3,9:57.0,,J. Teague makes 2-pt layup from 1 ft (assist by M. Turner),47,55
266,3,9:28.0,T. McConnell makes 2-pt jump shot from 10 ft,,49,55
267,3,9:12.0,,M. Ellis makes 2-pt jump shot from 16 ft,49,57
268,3,9:12.0,Philadelphia full timeout,,49,57
269,3,8:48.0,Turnover by Team (shot clock),,49,57
270,3,8:36.0,,Offensive foul by M. Turner (drawn by T. McConnell),49,57
271,3,8:36.0,,Turnover by M. Turner (offensive foul),49,57
272,3,8:36.0,N. Stauskas enters the game for T. Luwawu-Cabarrot,,49,57
273,3,8:27.0,Turnover by R. Covington (bad pass),,49,57
274,3,8:07.0,,M. Turner makes 2-pt jump shot from 21 ft (assist by J. Teague),49,59
275,3,7:57.0,N. Stauskas misses 3-pt jump shot from 24 ft,,49,59
276,3,7:56.0,,Defensive rebound by M. Turner,49,59
277,3,7:41.0,,J. Teague misses 2-pt layup from 1 ft (block by N. Stauskas),49,59
278,3,7:40.0,Defensive rebound by D. Šarić,,49,59
279,3,7:29.0,D. Šarić misses 3-pt jump shot from 26 ft,,49,59
280,3,7:28.0,,Defensive rebound by Team,49,59
281,3,7:16.0,,P. George misses 3-pt jump shot from 26 ft,49,59
282,3,7:16.0,Defensive rebound by R. Holmes,,49,59
283,3,7:10.0,Turnover by T. McConnell (bad pass; steal by J. Teague),,49,59
284,3,7:06.0,,M. Ellis makes 2-pt layup at rim (assist by J. Teague),49,61
285,3,7:06.0,Philadelphia full timeout,,49,61
286,3,6:52.0,R. Covington misses 3-pt jump shot from 25 ft,,49,61
287,3,6:52.0,,Defensive rebound by M. Turner,49,61
288,3,6:42.0,,J. Teague makes 3-pt jump shot from 26 ft,49,64
289,3,6:42.0,,Shooting foul by N. Stauskas (drawn by J. Teague),49,64
290,3,6:42.0,G. Henderson enters the game for R. Covington,,49,64
291,3,6:42.0,,J. Teague makes free throw 1 of 1,49,65
292,3,6:21.0,N. Stauskas misses 3-pt jump shot from 27 ft,,49,65
293,3,6:20.0,,Defensive rebound by Team,49,65
294,3,6:10.0,,P. George makes 2-pt jump shot from 4 ft,49,67
295,3,6:10.0,,Shooting foul by D. Šarić (drawn by P. George),49,67
296,3,6:10.0,,P. George makes free throw 1 of 1,49,68
297,3,5:55.0,D. Šarić makes 3-pt jump shot from 24 ft (assist by T. McConnell),,52,68
298,3,5:44.0,,M. Ellis misses 3-pt jump shot from 24 ft,52,68
299,3,5:43.0,Defensive rebound by D. Šarić,,52,68
300,3,5:38.0,G. Henderson misses 2-pt layup from 1 ft (block by M. Turner),,52,68
301,3,5:38.0,Offensive rebound by Team,,52,68
302,3,5:38.0,,L. Allen enters the game for T. Young,52,68
303,3,5:38.0,S. Rodríguez enters the game for T. McConnell,,52,68
304,3,5:36.0,Turnover by N. Stauskas (lost ball; steal by M. Ellis),,52,68
305,3,5:25.0,,M. Ellis makes 2-pt jump shot from 19 ft (assist by J. Teague),52,70
306,3,5:14.0,D. Šarić misses 2-pt layup from 1 ft,,52,70
307,3,5:13.0,,Defensive rebound by M. Turner,52,70
308,3,5:07.0,,P. George misses 2-pt jump shot from 18 ft,52,70
309,3,5:06.0,Defensive rebound by N. Stauskas,,52,70
310,3,4:54.0,G. Henderson makes 3-pt jump shot from 26 ft (assist by N. Stauskas),,55,70
311,3,4:37.0,,Shooting foul by G. Henderson (drawn by P. George),55,70
312,3,4:37.0,,P. George makes free throw 1 of 2,55,71
313,3,4:37.0,R. Covington enters the game for D. Šarić,,55,71
314,3,4:37.0,,P. George makes free throw 2 of 2,55,72
315,3,4:27.0,R. Holmes makes 2-pt dunk at rim,,57,72
316,3,4:13.0,,M. Ellis misses 2-pt jump shot from 19 ft,57,72
317,3,4:13.0,Defensive rebound by R. Holmes,,57,72
318,3,4:12.0,,Loose ball foul by M. Turner (drawn by R. Holmes),57,72
319,3,3:57.0,Shooting foul by L. Allen (drawn by R. Covington),,57,72
320,3,3:57.0,R. Covington misses free throw 1 of 2,,57,72
321,3,3:57.0,Offensive rebound by Team,,57,72
322,3,3:57.0,,C. Miles enters the game for L. Allen,57,72
323,3,3:57.0,R. Covington makes free throw 2 of 2,,58,72
324,3,3:41.0,,Turnover by M. Ellis (lost ball; steal by R. Covington),58,72
325,3,3:26.0,S. Rodríguez makes 3-pt jump shot from 27 ft,,61,72
326,3,3:09.0,,Turnover by P. George (bad pass; steal by R. Holmes),61,72
327,3,3:02.0,R. Covington misses 3-pt jump shot from 25 ft,,61,72
328,3,3:01.0,,Defensive rebound by M. Ellis,61,72
329,3,2:57.0,,Indiana full timeout,61,72
330,3,2:57.0,,A. Brooks enters the game for M. Ellis,61,72
331,3,2:57.0,,R. Stuckey enters the game for J. Teague,61,72
332,3,2:54.0,,M. Turner makes 2-pt dunk from 2 ft (assist by P. George),61,74
333,3,2:35.0,R. Covington misses 3-pt jump shot from 26 ft,,61,74
334,3,2:35.0,,Defensive rebound by C. Miles,61,74
335,3,2:16.0,,M. Turner misses 2-pt jump shot from 19 ft,61,74
336,3,2:15.0,Defensive rebound by R. Covington,,61,74
337,3,1:54.0,N. Stauskas misses 2-pt jump shot from 18 ft,,61,74
338,3,1:54.0,,Defensive rebound by M. Turner,61,74
339,3,1:40.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by R. Stuckey),61,77
340,3,1:28.0,R. Holmes misses 3-pt jump shot from 27 ft,,61,77
341,3,1:27.0,,Defensive rebound by M. Turner,61,77
342,3,1:13.0,,Personal foul by R. Covington (drawn by P. George),61,77
343,3,1:13.0,,A. Jefferson enters the game for M. Turner,61,77
344,3,1:13.0,S. Long enters the game for R. Holmes,,61,77
345,3,1:13.0,T. Luwawu-Cabarrot enters the game for G. Henderson,,61,77
346,3,1:11.0,,Personal foul by S. Rodríguez (drawn by P. George),61,77
347,3,1:11.0,,P. George misses free throw 1 of 2,61,77
348,3,1:11.0,,Offensive rebound by Team,61,77
349,3,1:11.0,,P. George makes free throw 2 of 2,61,78
350,3,1:03.0,S. Long makes 2-pt dunk at rim (assist by S. Rodríguez),,63,78
351,3,0:52.0,,P. George makes 3-pt jump shot from 26 ft,63,81
352,3,0:41.0,S. Rodríguez makes 3-pt jump shot from 26 ft,,66,81
353,3,0:30.0,Violation by N. Stauskas (kicked ball),,66,81
354,3,0:21.0,,P. George misses 3-pt jump shot from 27 ft,66,81
355,3,0:20.0,Defensive rebound by S. Long,,66,81
356,3,0:00.0,S. Rodríguez makes 3-pt jump shot from 25 ft (assist by R. Covington),,69,81
357,4,11:39.0,,Shooting foul by D. Šarić (drawn by A. Jefferson),69,81
358,4,11:39.0,,A. Jefferson makes free throw 1 of 2,69,82
359,4,11:39.0,,A. Jefferson makes free throw 2 of 2,69,83
360,4,11:24.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by R. Covington),,72,83
361,4,11:10.0,,A. Jefferson makes 2-pt jump shot from 6 ft (assist by L. Allen),72,85
362,4,10:59.0,R. Covington misses 2-pt layup from 3 ft,,72,85
363,4,10:59.0,Offensive rebound by S. Long,,72,85
364,4,10:56.0,S. Long makes 2-pt layup from 1 ft,,74,85
365,4,10:43.0,,R. Stuckey misses 2-pt jump shot from 19 ft,74,85
366,4,10:42.0,Defensive rebound by S. Rodríguez,,74,85
367,4,10:33.0,D. Šarić misses 3-pt jump shot from 26 ft,,74,85
368,4,10:33.0,,Defensive rebound by A. Brooks,74,85
369,4,10:14.0,,R. Stuckey makes 2-pt layup from 2 ft,74,87
370,4,10:01.0,Shooting foul by R. Stuckey (drawn by N. Stauskas),,74,87
371,4,10:01.0,N. Stauskas makes free throw 1 of 2,,75,87
372,4,10:01.0,N. Stauskas misses free throw 2 of 2,,75,87
373,4,10:01.0,,Defensive rebound by C. Miles,75,87
374,4,9:43.0,,R. Stuckey misses 2-pt jump shot from 17 ft,75,87
375,4,9:43.0,,Offensive rebound by A. Jefferson,75,87
376,4,9:43.0,,Personal foul by N. Stauskas (drawn by A. Jefferson),75,87
377,4,9:43.0,,Indiana full timeout,75,87
378,4,9:43.0,,M. Turner enters the game for A. Jefferson,75,87
379,4,9:27.0,,R. Stuckey misses 2-pt jump shot from 17 ft,75,87
380,4,9:26.0,Defensive rebound by D. Šarić,,75,87
381,4,9:02.0,D. Šarić misses 2-pt jump shot from 3 ft,,75,87
382,4,9:02.0,Offensive rebound by Team,,75,87
383,4,9:02.0,Turnover by Team (shot clock),,75,87
384,4,8:46.0,,M. Turner makes 2-pt hook shot from 6 ft (assist by R. Stuckey),75,89
385,4,8:31.0,Turnover by S. Rodríguez (back court),,75,89
386,4,8:18.0,,A. Brooks makes 2-pt jump shot from 20 ft,75,91
387,4,8:17.0,Philadelphia full timeout,,75,91
388,4,8:17.0,,P. George enters the game for L. Allen,75,91
389,4,7:57.0,S. Rodríguez misses 2-pt jump shot from 15 ft,,75,91
390,4,7:56.0,,Defensive rebound by C. Miles,75,91
391,4,7:44.0,,Shooting foul by S. Long (drawn by A. Brooks),75,91
392,4,7:44.0,,A. Brooks makes free throw 1 of 2,75,92
393,4,7:44.0,R. Holmes enters the game for S. Rodríguez,,75,92
