,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DETROIT_ACTION,NEW ORLEANS_SCORE,DETROIT_SCORE
66,1,3:39.0,A. Davis makes free throw 1 of 2,,20,20
67,1,3:39.0,A. Davis makes free throw 2 of 2,,21,20
68,1,3:19.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by T. Harris),21,22
69,1,3:04.0,E. Moore makes 3-pt jump shot from 27 ft (assist by D. Cunningham),,24,22
70,1,2:49.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by T. Harris),24,25
71,1,2:33.0,A. Davis makes 2-pt jump shot from 20 ft,,26,25
72,1,2:17.0,,A. Drummond makes 2-pt hook shot from 14 ft,26,27
73,1,2:06.0,,Loose ball foul by K. Caldwell-Pope (drawn by A. Davis),26,27
74,1,2:06.0,New Orleans full timeout,,26,27
75,1,2:06.0,,S. Johnson enters the game for M. Morris,26,27
76,1,2:06.0,T. Evans enters the game for J. Holiday,,26,27
77,1,1:53.0,Turnover by T. Evans (bad pass; steal by A. Drummond),,26,27
78,1,1:39.0,,T. Harris makes 2-pt layup from 1 ft,26,29
79,1,1:20.0,A. Davis makes 2-pt layup from 1 ft (assist by E. Moore),,28,29
80,1,1:02.0,,A. Drummond makes 2-pt jump shot from 7 ft (assist by S. Johnson),28,31
81,1,0:42.0,A. Davis misses 2-pt jump shot from 21 ft,,28,31
82,1,0:40.0,,Defensive rebound by I. Smith,28,31
83,1,0:35.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by I. Smith),28,34
84,1,0:23.0,A. Davis makes 2-pt hook shot from 6 ft (assist by E. Moore),,30,34
85,1,0:02.0,,Personal foul by D. Motiejūnas (drawn by T. Harris),30,34
86,1,0:01.0,,T. Harris misses 3-pt jump shot from 27 ft (block by A. Davis),30,34
87,1,0:00.0,,Offensive rebound by Team,30,34
88,2,11:46.0,,T. Harris makes 2-pt jump shot from 17 ft (assist by I. Smith),30,36
89,2,11:32.0,T. Jones makes 2-pt jump shot from 5 ft (assist by T. Evans),,32,36
90,2,11:12.0,,T. Harris makes 2-pt jump shot from 7 ft,32,38
91,2,10:52.0,T. Jones misses 2-pt jump shot from 7 ft,,32,38
92,2,10:51.0,,Defensive rebound by S. Johnson,32,38
93,2,10:36.0,,A. Baynes misses 2-pt jump shot from 18 ft,32,38
94,2,10:36.0,Defensive rebound by D. Cunningham,,32,38
95,2,10:30.0,Shooting foul by A. Baynes (drawn by T. Evans),,32,38
96,2,10:30.0,T. Evans makes free throw 1 of 2,,33,38
97,2,10:30.0,T. Evans makes free throw 2 of 2,,34,38
98,2,10:14.0,,T. Harris makes 2-pt jump shot from 5 ft (assist by I. Smith),34,40
99,2,9:54.0,T. Evans misses 3-pt jump shot from 28 ft,,34,40
100,2,9:54.0,,Defensive rebound by R. Bullock,34,40
101,2,9:43.0,,Turnover by T. Harris (bad pass),34,40
102,2,9:27.0,T. Evans misses 2-pt jump shot from 4 ft,,34,40
103,2,9:26.0,,Defensive rebound by A. Baynes,34,40
104,2,9:17.0,,R. Bullock misses 3-pt jump shot from 26 ft,34,40
105,2,9:17.0,Defensive rebound by D. Motiejūnas,,34,40
106,2,9:07.0,E. Moore misses 2-pt jump shot from 5 ft,,34,40
107,2,9:06.0,,Defensive rebound by T. Harris,34,40
108,2,8:53.0,,S. Johnson misses 2-pt jump shot from 3 ft,34,40
109,2,8:53.0,Defensive rebound by D. Motiejūnas,,34,40
110,2,8:50.0,Turnover by D. Motiejūnas (bad pass),,34,40
111,2,8:50.0,Official timeout,,34,40
112,2,8:30.0,,S. Johnson makes 2-pt dunk at rim (assist by T. Harris),34,42
113,2,8:11.0,E. Moore makes 2-pt jump shot from 4 ft,,36,42
114,2,7:59.0,,I. Smith makes 2-pt jump shot from 16 ft,36,44
115,2,7:47.0,E. Moore misses 2-pt jump shot from 20 ft,,36,44
116,2,7:47.0,,Defensive rebound by S. Johnson,36,44
117,2,7:41.0,Violation by D. Motiejūnas (kicked ball),,36,44
118,2,7:41.0,A. Davis enters the game for D. Motiejūnas,,36,44
119,2,7:41.0,J. Holiday enters the game for E. Moore,,36,44
120,2,7:25.0,,A. Baynes makes 2-pt hook shot from 6 ft,36,46
121,2,7:11.0,Shooting foul by R. Bullock (drawn by A. Davis),,36,46
122,2,7:11.0,A. Davis makes free throw 1 of 2,,37,46
123,2,7:11.0,S. Hill enters the game for D. Cunningham,,37,46
124,2,7:11.0,A. Davis makes free throw 2 of 2,,38,46
125,2,6:59.0,,R. Bullock makes 2-pt layup from 1 ft (assist by I. Smith),38,48
126,2,6:45.0,Personal foul by S. Johnson (drawn by J. Holiday),,38,48
127,2,6:45.0,J. Holiday makes free throw 1 of 2,,39,48
128,2,6:45.0,J. Holiday misses free throw 2 of 2,,39,48
129,2,6:45.0,,K. Caldwell-Pope enters the game for S. Johnson,39,48
130,2,6:45.0,,M. Morris enters the game for R. Bullock,39,48
131,2,6:43.0,,Defensive rebound by M. Morris,39,48
132,2,6:29.0,,I. Smith makes 2-pt jump shot from 12 ft,39,50
133,2,6:08.0,J. Holiday misses 3-pt jump shot from 26 ft,,39,50
134,2,6:08.0,,Defensive rebound by A. Baynes,39,50
135,2,6:02.0,,Turnover by I. Smith (bad pass; steal by A. Davis),39,50
136,2,5:57.0,T. Jones makes 2-pt layup from 1 ft (assist by J. Holiday),,41,50
137,2,5:47.0,,Detroit full timeout,41,50
138,2,5:47.0,,R. Jackson enters the game for I. Smith,41,50
139,2,5:47.0,,A. Drummond enters the game for A. Baynes,41,50
140,2,5:47.0,D. Cunningham enters the game for T. Jones,,41,50
141,2,5:47.0,E. Moore enters the game for T. Evans,,41,50
142,2,5:32.0,,A. Drummond makes 2-pt hook shot from 7 ft,41,52
143,2,5:18.0,J. Holiday makes 2-pt jump shot from 17 ft,,43,52
144,2,4:58.0,,A. Drummond misses 2-pt jump shot from 4 ft (block by A. Davis),43,52
145,2,4:57.0,Defensive rebound by A. Davis,,43,52
146,2,4:42.0,J. Holiday misses 2-pt jump shot from 20 ft,,43,52
147,2,4:41.0,,Defensive rebound by K. Caldwell-Pope,43,52
148,2,4:29.0,,A. Drummond misses 2-pt jump shot from 6 ft (block by A. Davis),43,52
149,2,4:27.0,Defensive rebound by S. Hill,,43,52
150,2,4:15.0,J. Holiday makes 2-pt layup from 1 ft (assist by E. Moore),,45,52
151,2,3:57.0,,A. Drummond misses 2-pt hook shot from 6 ft,45,52
152,2,3:56.0,Defensive rebound by A. Davis,,45,52
153,2,3:47.0,A. Davis misses 2-pt jump shot from 19 ft,,45,52
154,2,3:46.0,,Defensive rebound by T. Harris,45,52
155,2,3:30.0,,A. Drummond makes 2-pt hook shot from 10 ft (assist by M. Morris),45,54
156,2,3:16.0,Personal foul by A. Drummond (drawn by A. Davis),,45,54
157,2,3:16.0,,J. Leuer enters the game for A. Drummond,45,54
158,2,3:06.0,S. Hill misses 3-pt jump shot from 23 ft,,45,54
159,2,3:06.0,,Defensive rebound by T. Harris,45,54
160,2,2:55.0,,T. Harris makes 2-pt jump shot from 8 ft (assist by R. Jackson),45,56
161,2,2:37.0,A. Davis makes 2-pt layup at rim (assist by J. Holiday),,47,56
162,2,2:21.0,,M. Morris misses 3-pt jump shot from 25 ft,47,56
163,2,2:20.0,Defensive rebound by A. Davis,,47,56
164,2,2:08.0,A. Davis makes 2-pt jump shot from 19 ft (assist by J. Holiday),,49,56
165,2,2:03.0,,Detroit full timeout,49,56
166,2,2:03.0,New Orleans full timeout,,49,56
167,2,1:48.0,,Personal foul by S. Hill (drawn by R. Jackson),49,56
168,2,1:35.0,,J. Leuer misses 2-pt hook shot from 6 ft,49,56
169,2,1:34.0,Defensive rebound by A. Davis,,49,56
170,2,1:21.0,J. Holiday makes 2-pt layup at rim (assist by D. Cunningham),,51,56
171,2,1:01.0,,T. Harris makes 2-pt dunk at rim,51,58
172,2,0:43.0,Shooting foul by J. Leuer (drawn by A. Davis),,51,58
173,2,0:43.0,A. Davis makes free throw 1 of 2,,52,58
174,2,0:43.0,A. Davis misses free throw 2 of 2,,52,58
175,2,0:43.0,,Defensive rebound by J. Leuer,52,58
176,2,0:43.0,B. Hield enters the game for S. Hill,,52,58
177,2,0:29.0,,R. Jackson misses 3-pt jump shot from 24 ft,52,58
178,2,0:29.0,Defensive rebound by B. Hield,,52,58
179,2,0:09.0,D. Cunningham makes 2-pt dunk at rim (assist by J. Holiday),,54,58
180,2,0:03.0,,R. Jackson makes 2-pt jump shot from 5 ft,54,60
181,3,11:44.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,54,60
182,3,11:44.0,Defensive rebound by Team,,54,60
183,3,11:33.0,Turnover by J. Holiday (bad pass; steal by K. Caldwell-Pope),,54,60
184,3,11:33.0,,Personal foul by B. Hield (drawn by K. Caldwell-Pope),54,60
185,3,11:25.0,,J. Leuer misses 3-pt jump shot from 26 ft,54,60
186,3,11:24.0,Defensive rebound by B. Hield,,54,60
187,3,11:13.0,S. Hill makes 3-pt jump shot from 25 ft (assist by J. Holiday),,57,60
188,3,10:51.0,,M. Morris makes 2-pt jump shot from 8 ft (assist by J. Leuer),57,62
189,3,10:32.0,A. Davis misses 2-pt jump shot from 4 ft,,57,62
190,3,10:32.0,,Defensive rebound by J. Leuer,57,62
191,3,10:30.0,,J. Leuer misses 2-pt jump shot from 6 ft (block by J. Holiday),57,62
192,3,10:30.0,,Offensive rebound by Team,57,62
193,3,10:22.0,,Turnover by A. Drummond (bad pass),57,62
194,3,10:07.0,J. Holiday misses 2-pt layup at rim,,57,62
195,3,10:05.0,,Defensive rebound by A. Drummond,57,62
196,3,10:00.0,,R. Jackson misses 2-pt layup from 2 ft,57,62
197,3,9:58.0,Defensive rebound by S. Hill,,57,62
198,3,9:39.0,S. Hill misses 3-pt jump shot from 25 ft,,57,62
199,3,9:39.0,,Defensive rebound by A. Drummond,57,62
200,3,9:25.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,57,62
201,3,9:23.0,Defensive rebound by B. Hield,,57,62
202,3,9:06.0,B. Hield makes 3-pt jump shot from 28 ft (assist by S. Hill),,60,62
203,3,8:52.0,,J. Leuer misses 3-pt jump shot from 24 ft,60,62
204,3,8:52.0,Defensive rebound by T. Jones,,60,62
205,3,8:44.0,Turnover by A. Davis (offensive goaltending),,60,62
206,3,8:44.0,,Detroit full timeout,60,62
207,3,8:35.0,,Shooting foul by B. Hield (drawn by R. Jackson),60,62
208,3,8:35.0,,R. Jackson makes free throw 1 of 2,60,63
209,3,8:35.0,,R. Jackson makes free throw 2 of 2,60,64
210,3,8:22.0,J. Holiday makes 2-pt layup at rim,,62,64
211,3,8:09.0,,A. Drummond misses 2-pt hook shot from 7 ft,62,64
212,3,8:08.0,Defensive rebound by A. Davis,,62,64
213,3,7:50.0,A. Davis misses 3-pt jump shot from 26 ft,,62,64
214,3,7:50.0,,Defensive rebound by K. Caldwell-Pope,62,64
215,3,7:41.0,,Personal foul by T. Jones (drawn by J. Leuer),62,64
216,3,7:32.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),62,66
217,3,7:18.0,A. Davis makes 2-pt jump shot from 17 ft (assist by J. Holiday),,64,66
218,3,6:57.0,,M. Morris misses 3-pt jump shot from 27 ft,64,66
219,3,6:57.0,Defensive rebound by T. Jones,,64,66
220,3,6:44.0,T. Jones makes 2-pt layup from 1 ft (assist by J. Holiday),,66,66
221,3,6:25.0,,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,66,66
222,3,6:25.0,Defensive rebound by Team,,66,66
223,3,6:17.0,J. Holiday misses 2-pt layup from 4 ft,,66,66
224,3,6:17.0,Offensive rebound by A. Davis,,66,66
225,3,6:16.0,A. Davis makes 2-pt dunk at rim,,68,66
226,3,5:58.0,,Turnover by R. Jackson (bad pass; steal by A. Davis),68,66
227,3,5:47.0,S. Hill makes 3-pt jump shot from 25 ft (assist by B. Hield),,71,66
228,3,5:29.0,,R. Jackson misses 3-pt jump shot from 24 ft,71,66
229,3,5:28.0,Defensive rebound by A. Davis,,71,66
230,3,5:19.0,S. Hill makes 3-pt jump shot from 26 ft (assist by J. Holiday),,74,66
231,3,5:19.0,,Detroit full timeout,74,66
232,3,5:19.0,,A. Baynes enters the game for M. Morris,74,66
233,3,5:19.0,,T. Harris enters the game for J. Leuer,74,66
234,3,5:19.0,,I. Smith enters the game for A. Drummond,74,66
235,3,5:19.0,,S. Johnson enters the game for R. Jackson,74,66
236,3,5:19.0,E. Moore enters the game for B. Hield,,74,66
237,3,4:58.0,,S. Johnson makes 2-pt jump shot from 19 ft,74,68
238,3,4:30.0,A. Davis misses 2-pt jump shot from 12 ft,,74,68
239,3,4:30.0,,Defensive rebound by T. Harris,74,68
240,3,4:22.0,,T. Harris misses 3-pt jump shot from 27 ft,74,68
241,3,4:22.0,Defensive rebound by T. Jones,,74,68
242,3,4:14.0,Turnover by A. Davis (lost ball; steal by T. Harris),,74,68
243,3,4:02.0,,K. Caldwell-Pope makes 2-pt jump shot from 10 ft (assist by S. Johnson),74,70
244,3,3:52.0,Turnover by A. Davis (bad pass; steal by K. Caldwell-Pope),,74,70
245,3,3:47.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft,74,72
246,3,3:47.0,New Orleans full timeout,,74,72
247,3,3:47.0,T. Evans enters the game for T. Jones,,74,72
248,3,3:47.0,D. Cunningham enters the game for J. Holiday,,74,72
249,3,3:23.0,Turnover by Team (shot clock),,74,72
250,3,3:11.0,,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,74,72
251,3,3:10.0,Defensive rebound by D. Cunningham,,74,72
252,3,3:00.0,E. Moore misses 3-pt jump shot from 24 ft,,74,72
253,3,3:00.0,,Defensive rebound by Team,74,72
254,3,2:40.0,,T. Harris misses 2-pt jump shot from 12 ft,74,72
255,3,2:39.0,,Offensive rebound by S. Johnson,74,72
256,3,2:34.0,,Turnover by I. Smith (bad pass; steal by E. Moore),74,72
257,3,2:29.0,E. Moore makes 2-pt layup at rim,,76,72
258,3,2:03.0,,I. Smith misses 3-pt jump shot from 27 ft,76,72
259,3,2:03.0,Defensive rebound by Team,,76,72
260,3,1:50.0,A. Davis misses 2-pt jump shot from 17 ft,,76,72
261,3,1:50.0,,Defensive rebound by T. Harris,76,72
262,3,1:28.0,,S. Johnson misses 2-pt jump shot from 16 ft,76,72
263,3,1:28.0,Defensive rebound by S. Hill,,76,72
264,3,1:15.0,A. Davis misses 2-pt jump shot from 8 ft,,76,72
265,3,1:15.0,,Defensive rebound by I. Smith,76,72
266,3,1:11.0,,T. Harris makes 2-pt layup from 1 ft (assist by S. Johnson),76,74
267,3,1:11.0,,Shooting foul by S. Hill (drawn by T. Harris),76,74
268,3,1:11.0,,T. Harris makes free throw 1 of 1,76,75
269,3,0:54.0,T. Evans makes 2-pt hook shot from 5 ft,,78,75
270,3,0:34.0,,T. Harris makes 2-pt jump shot from 6 ft,78,77
271,3,0:33.0,Turnover by A. Davis (bad pass; steal by S. Johnson),,78,77
272,3,0:28.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by I. Smith),78,80
273,3,0:08.0,T. Evans makes 2-pt layup from 1 ft,,80,80
274,3,0:08.0,Shooting foul by A. Baynes (drawn by T. Evans),,80,80
275,3,0:08.0,D. Motiejūnas enters the game for A. Davis,,80,80
276,3,0:08.0,T. Jones enters the game for S. Hill,,80,80
277,3,0:08.0,T. Evans makes free throw 1 of 1,,81,80
278,3,0:02.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by I. Smith),81,83
279,3,0:01.0,T. Evans misses 3-pt jump shot from 29 ft,,81,83
280,3,0:00.0,Offensive rebound by Team,,81,83
281,4,11:39.0,Offensive foul by T. Jones (drawn by T. Harris),,81,83
282,4,11:39.0,Turnover by T. Jones (offensive foul),,81,83
283,4,11:26.0,,T. Harris misses 2-pt jump shot from 16 ft,81,83
284,4,11:25.0,,Offensive rebound by S. Johnson,81,83
285,4,11:21.0,,A. Baynes makes 2-pt dunk at rim (assist by S. Johnson),81,85
286,4,11:11.0,Personal foul by S. Johnson (drawn by E. Moore),,81,85
287,4,11:00.0,T. Jones misses 2-pt jump shot from 7 ft,,81,85
288,4,10:59.0,,Defensive rebound by A. Baynes,81,85
289,4,10:50.0,,I. Smith makes 3-pt jump shot from 26 ft (assist by T. Harris),81,88
290,4,10:49.0,New Orleans full timeout,,81,88
291,4,10:49.0,,M. Morris enters the game for K. Caldwell-Pope,81,88
292,4,10:49.0,A. Davis enters the game for D. Motiejūnas,,81,88
293,4,10:32.0,A. Davis misses 2-pt jump shot from 4 ft,,81,88
294,4,10:31.0,,Defensive rebound by A. Baynes,81,88
295,4,10:23.0,,I. Smith makes 2-pt layup from 1 ft,81,90
296,4,10:08.0,E. Moore makes 2-pt layup at rim,,83,90
297,4,9:40.0,,S. Johnson misses 2-pt jump shot from 5 ft,83,90
298,4,9:40.0,Defensive rebound by A. Davis,,83,90
299,4,9:30.0,T. Evans makes 2-pt layup at rim,,85,90
300,4,9:30.0,Shooting foul by A. Baynes (drawn by T. Evans),,85,90
301,4,9:30.0,T. Evans misses free throw 1 of 1,,85,90
302,4,9:30.0,S. Hill enters the game for D. Cunningham,,85,90
303,4,9:30.0,J. Holiday enters the game for E. Moore,,85,90
304,4,9:27.0,,Defensive rebound by T. Harris,85,90
305,4,9:16.0,,A. Baynes makes 2-pt hook shot from 7 ft (assist by I. Smith),85,92
306,4,9:01.0,T. Evans misses 2-pt jump shot from 5 ft,,85,92
307,4,9:00.0,,Defensive rebound by T. Harris,85,92
308,4,8:38.0,,T. Harris makes 2-pt dunk at rim (assist by M. Morris),85,94
309,4,8:28.0,A. Davis makes 2-pt jump shot from 5 ft (assist by J. Holiday),,87,94
310,4,8:12.0,,I. Smith makes 2-pt jump shot from 17 ft,87,96
311,4,7:45.0,A. Davis misses 2-pt jump shot from 17 ft,,87,96
312,4,7:45.0,,Defensive rebound by S. Johnson,87,96
313,4,7:35.0,,M. Morris misses 2-pt jump shot from 10 ft,87,96
314,4,7:35.0,,Offensive rebound by A. Baynes,87,96
315,4,7:31.0,,A. Baynes makes 2-pt hook shot from 4 ft,87,98
316,4,7:11.0,T. Jones misses 2-pt jump shot from 8 ft,,87,98
317,4,7:10.0,,Defensive rebound by M. Morris,87,98
318,4,6:59.0,,Turnover by S. Johnson (bad pass),87,98
319,4,6:59.0,,A. Drummond enters the game for A. Baynes,87,98
320,4,6:42.0,T. Jones misses 2-pt jump shot from 20 ft,,87,98
321,4,6:42.0,,Defensive rebound by A. Drummond,87,98
322,4,6:37.0,,Shooting foul by A. Davis (drawn by I. Smith),87,98
323,4,6:37.0,,I. Smith misses free throw 1 of 2,87,98
324,4,6:37.0,,Offensive rebound by Team,87,98
325,4,6:37.0,,I. Smith misses free throw 2 of 2,87,98
326,4,6:37.0,Defensive rebound by E. Moore,,87,98
327,4,6:37.0,E. Moore enters the game for T. Jones,,87,98
328,4,6:37.0,,K. Caldwell-Pope enters the game for T. Harris,87,98
329,4,6:24.0,Turnover by S. Hill (3 sec),,87,98
330,4,6:09.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by S. Johnson),87,101
331,4,5:59.0,J. Holiday makes 2-pt layup from 1 ft,,89,101
332,4,5:46.0,Official timeout,,89,101
333,4,5:46.0,B. Hield enters the game for T. Evans,,89,101
334,4,5:33.0,,S. Johnson misses 2-pt jump shot from 17 ft,89,101
335,4,5:32.0,Defensive rebound by A. Davis,,89,101
336,4,5:20.0,Personal foul by A. Drummond (drawn by A. Davis),,89,101
337,4,5:15.0,J. Holiday makes 2-pt jump shot from 7 ft,,91,101
338,4,5:15.0,Shooting foul by K. Caldwell-Pope (drawn by J. Holiday),,91,101
339,4,5:15.0,J. Holiday makes free throw 1 of 1,,92,101
340,4,5:02.0,,S. Johnson misses 2-pt layup from 3 ft,92,101
341,4,5:01.0,Defensive rebound by A. Davis,,92,101
342,4,4:49.0,J. Holiday misses 2-pt jump shot from 10 ft,,92,101
343,4,4:47.0,,Defensive rebound by A. Drummond,92,101
344,4,4:28.0,,A. Drummond makes 2-pt hook shot from 6 ft (assist by S. Johnson),92,103
345,4,4:15.0,J. Holiday makes 2-pt layup from 1 ft,,94,103
346,4,3:56.0,,M. Morris makes 2-pt jump shot from 17 ft,94,105
347,4,3:46.0,S. Hill misses 2-pt layup from 1 ft,,94,105
348,4,3:45.0,,Defensive rebound by A. Drummond,94,105
349,4,3:31.0,,M. Morris misses 3-pt jump shot from 26 ft,94,105
350,4,3:31.0,Defensive rebound by E. Moore,,94,105
351,4,3:26.0,B. Hield misses 3-pt jump shot from 26 ft,,94,105
352,4,3:25.0,Offensive rebound by A. Davis,,94,105
353,4,3:20.0,A. Davis makes 2-pt dunk at rim,,96,105
354,4,3:09.0,,Shooting foul by J. Holiday (drawn by K. Caldwell-Pope),96,105
355,4,3:09.0,,K. Caldwell-Pope makes free throw 1 of 3,96,106
356,4,3:09.0,,K. Caldwell-Pope makes free throw 2 of 3,96,107
357,4,3:09.0,,K. Caldwell-Pope makes free throw 3 of 3,96,108
358,4,2:58.0,B. Hield misses 3-pt jump shot from 24 ft,,96,108
359,4,2:57.0,,Defensive rebound by K. Caldwell-Pope,96,108
360,4,2:50.0,,Shooting foul by A. Davis (drawn by A. Drummond),96,108
361,4,2:50.0,,Detroit full timeout,96,108
362,4,2:50.0,,A. Drummond misses free throw 1 of 2,96,108
363,4,2:50.0,,Offensive rebound by Team,96,108
364,4,2:50.0,,A. Drummond makes free throw 2 of 2,96,109
365,4,2:33.0,A. Davis misses 2-pt jump shot from 6 ft,,96,109
366,4,2:32.0,,Defensive rebound by I. Smith,96,109
367,4,2:22.0,,Personal take foul by A. Davis (drawn by A. Drummond),96,109
368,4,2:22.0,,A. Baynes enters the game for A. Drummond,96,109
369,4,2:14.0,,Shooting foul by E. Moore (drawn by I. Smith),96,109
370,4,2:14.0,,I. Smith makes free throw 1 of 2,96,110
371,4,2:14.0,,I. Smith makes free throw 2 of 2,96,111
372,4,1:59.0,S. Hill misses 3-pt jump shot from 26 ft,,96,111
373,4,1:59.0,,Defensive rebound by A. Baynes,96,111
374,4,1:44.0,,K. Caldwell-Pope makes 2-pt dunk at rim (assist by M. Morris),96,113
375,4,1:36.0,Turnover by J. Holiday (bad pass),,96,113
376,4,1:36.0,D. Motiejūnas enters the game for A. Davis,,96,113
377,4,1:24.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by M. Morris),96,116
378,4,1:16.0,Turnover by J. Holiday (lost ball; steal by K. Caldwell-Pope),,96,116
379,4,1:01.0,,Shooting foul by E. Moore (drawn by K. Caldwell-Pope),96,116
380,4,1:01.0,,K. Caldwell-Pope misses free throw 1 of 2,96,116
