,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
70,1,1:50.0,,K. Caldwell-Pope misses 2-pt jump shot from 4 ft,26,21
71,1,1:49.0,Defensive rebound by J. Lamb,,26,21
72,1,1:37.0,M. Tobey misses 2-pt jump shot from 20 ft,,26,21
73,1,1:36.0,,Defensive rebound by K. Caldwell-Pope,26,21
74,1,1:25.0,,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,26,21
75,1,1:24.0,Defensive rebound by J. Lamb,,26,21
76,1,1:07.0,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,,26,21
77,1,1:06.0,,Defensive rebound by S. Johnson,26,21
78,1,1:00.0,,S. Johnson makes 2-pt layup at rim,26,23
79,1,0:46.0,Shooting foul by I. Smith (drawn by K. Walker),,26,23
80,1,0:46.0,K. Walker makes free throw 1 of 2,,27,23
81,1,0:46.0,M. Williams enters the game for M. Kidd-Gilchrist,,27,23
82,1,0:46.0,K. Walker makes free throw 2 of 2,,28,23
83,1,0:33.0,,T. Harris misses 2-pt jump shot from 10 ft,28,23
84,1,0:32.0,,Offensive rebound by Team,28,23
85,1,0:32.0,Loose ball foul by J. Lamb (drawn by A. Drummond),,28,23
86,1,0:32.0,B. Roberts enters the game for K. Walker,,28,23
87,1,0:23.0,,I. Smith misses 2-pt layup at rim,28,23
88,1,0:22.0,Defensive rebound by B. Roberts,,28,23
89,1,0:02.0,M. Belinelli misses 3-pt jump shot from 25 ft,,28,23
90,1,0:01.0,,Defensive rebound by K. Caldwell-Pope,28,23
91,1,0:00.0,,K. Caldwell-Pope misses 3-pt jump shot from 39 ft,28,23
92,1,0:00.0,,Offensive rebound by Team,28,23
93,2,11:36.0,B. Roberts makes 2-pt jump shot from 7 ft,,30,23
94,2,11:25.0,,M. Morris misses 2-pt jump shot from 18 ft,30,23
95,2,11:24.0,Defensive rebound by M. Williams,,30,23
96,2,11:12.0,J. Lamb makes 2-pt jump shot from 6 ft,,32,23
97,2,11:09.0,,Detroit full timeout,32,23
98,2,10:58.0,,S. Johnson misses 3-pt jump shot from 25 ft,32,23
99,2,10:57.0,Defensive rebound by M. Williams,,32,23
100,2,10:41.0,J. Lamb misses 3-pt jump shot from 26 ft,,32,23
101,2,10:40.0,,Defensive rebound by I. Smith,32,23
102,2,10:31.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by I. Smith),32,26
103,2,10:10.0,J. Lamb makes 2-pt jump shot from 16 ft,,34,26
104,2,9:59.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by I. Smith),34,29
105,2,9:38.0,M. Belinelli makes 2-pt jump shot from 19 ft (assist by M. Tobey),,36,29
106,2,9:23.0,,J. Leuer misses 2-pt jump shot from 3 ft (block by J. Lamb),36,29
107,2,9:22.0,Defensive rebound by B. Roberts,,36,29
108,2,9:12.0,M. Belinelli makes 2-pt jump shot from 19 ft (assist by B. Roberts),,38,29
109,2,8:54.0,,I. Smith misses 2-pt layup from 2 ft,38,29
110,2,8:52.0,Defensive rebound by J. Lamb,,38,29
111,2,8:38.0,M. Williams misses 2-pt jump shot from 11 ft (block by T. Harris),,38,29
112,2,8:36.0,,Defensive rebound by J. Leuer,38,29
113,2,8:30.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by I. Smith),38,32
114,2,8:24.0,Charlotte full timeout,,38,32
115,2,8:24.0,F. Kaminsky enters the game for J. Lamb,,38,32
116,2,8:24.0,N. Batum enters the game for M. Tobey,,38,32
117,2,8:17.0,M. Belinelli misses 2-pt jump shot from 21 ft,,38,32
118,2,8:16.0,,Defensive rebound by I. Smith,38,32
119,2,8:09.0,,M. Morris makes 2-pt layup from 1 ft (assist by I. Smith),38,34
120,2,8:09.0,,Shooting foul by F. Kaminsky (drawn by M. Morris),38,34
121,2,8:09.0,,M. Morris makes free throw 1 of 1,38,35
122,2,7:47.0,B. Roberts misses 2-pt jump shot from 18 ft,,38,35
123,2,7:46.0,,Defensive rebound by M. Morris,38,35
124,2,7:39.0,,I. Smith misses 2-pt jump shot from 17 ft,38,35
125,2,7:38.0,Defensive rebound by M. Williams,,38,35
126,2,7:32.0,Turnover by M. Belinelli (bad pass; steal by I. Smith),,38,35
127,2,7:18.0,,S. Johnson makes 3-pt jump shot from 26 ft (assist by I. Smith),38,38
128,2,7:04.0,Turnover by N. Batum (bad pass; steal by S. Johnson),,38,38
129,2,6:58.0,,T. Harris makes 2-pt layup from 1 ft,38,40
130,2,6:58.0,,Shooting foul by N. Batum (drawn by T. Harris),38,40
131,2,6:58.0,,R. Jackson enters the game for I. Smith,38,40
132,2,6:58.0,,T. Harris makes free throw 1 of 1,38,41
133,2,6:45.0,Shooting foul by M. Morris (drawn by N. Batum),,38,41
134,2,6:45.0,N. Batum makes free throw 1 of 3,,39,41
135,2,6:45.0,N. Batum makes free throw 2 of 3,,40,41
136,2,6:45.0,M. Kidd-Gilchrist enters the game for M. Williams,,40,41
137,2,6:45.0,N. Batum makes free throw 3 of 3,,41,41
138,2,6:31.0,,T. Harris misses 2-pt jump shot from 10 ft,41,41
139,2,6:31.0,Defensive rebound by Team,,41,41
140,2,6:31.0,,Loose ball foul by M. Morris (drawn by N. Batum),41,41
141,2,6:16.0,N. Batum makes 3-pt jump shot from 25 ft (assist by M. Kidd-Gilchrist),,44,41
142,2,6:11.0,,Detroit full timeout,44,41
143,2,6:11.0,K. Walker enters the game for B. Roberts,,44,41
144,2,6:11.0,,K. Caldwell-Pope enters the game for S. Johnson,44,41
145,2,5:56.0,,M. Morris misses 2-pt jump shot from 18 ft,44,41
146,2,5:56.0,Defensive rebound by M. Belinelli,,44,41
147,2,5:44.0,K. Walker makes 2-pt jump shot from 14 ft,,46,41
148,2,5:32.0,,J. Leuer makes 2-pt jump shot from 20 ft (assist by K. Caldwell-Pope),46,43
149,2,5:18.0,Shooting foul by J. Leuer (drawn by K. Walker),,46,43
150,2,5:18.0,K. Walker makes free throw 1 of 2,,47,43
151,2,5:18.0,,A. Drummond enters the game for T. Harris,47,43
152,2,5:18.0,K. Walker makes free throw 2 of 2,,48,43
153,2,5:05.0,,J. Leuer makes 2-pt jump shot from 8 ft,48,45
154,2,4:49.0,N. Batum misses 3-pt jump shot from 27 ft,,48,45
155,2,4:48.0,,Defensive rebound by A. Drummond,48,45
156,2,4:39.0,,R. Jackson misses 2-pt jump shot from 17 ft,48,45
157,2,4:38.0,Defensive rebound by M. Belinelli,,48,45
158,2,4:32.0,Shooting foul by A. Drummond (drawn by F. Kaminsky),,48,45
159,2,4:32.0,F. Kaminsky makes free throw 1 of 2,,49,45
160,2,4:32.0,F. Kaminsky misses free throw 2 of 2,,49,45
161,2,4:31.0,,Defensive rebound by A. Drummond,49,45
162,2,4:12.0,,M. Morris misses 2-pt jump shot from 18 ft,49,45
163,2,4:11.0,,Offensive rebound by A. Drummond,49,45
164,2,4:08.0,,Turnover by A. Drummond (lost ball; steal by M. Kidd-Gilchrist),49,45
165,2,3:58.0,F. Kaminsky misses 2-pt jump shot from 9 ft,,49,45
166,2,3:57.0,Offensive rebound by M. Kidd-Gilchrist,,49,45
167,2,3:50.0,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by N. Batum),,51,45
168,2,3:39.0,,Turnover by R. Jackson (bad pass; steal by F. Kaminsky),51,45
169,2,3:36.0,Personal foul by R. Jackson (drawn by K. Walker),,51,45
170,2,3:36.0,K. Walker makes free throw 1 of 2,,52,45
171,2,3:36.0,M. Williams enters the game for M. Belinelli,,52,45
172,2,3:36.0,K. Walker makes free throw 2 of 2,,53,45
173,2,3:21.0,,M. Morris misses 2-pt jump shot from 6 ft,53,45
174,2,3:20.0,,Offensive rebound by A. Drummond,53,45
175,2,3:20.0,,A. Drummond misses 2-pt layup from 1 ft,53,45
176,2,3:19.0,Defensive rebound by M. Kidd-Gilchrist,,53,45
177,2,3:02.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,53,45
178,2,3:02.0,Offensive rebound by K. Walker,,53,45
179,2,2:53.0,N. Batum makes 2-pt layup at rim,,55,45
180,2,2:48.0,,Technical foul by Team,55,45
181,2,2:48.0,K. Walker makes technical free throw,,56,45
182,2,2:48.0,,T. Harris enters the game for M. Morris,56,45
183,2,2:48.0,,I. Smith enters the game for R. Jackson,56,45
184,2,2:36.0,,I. Smith misses 3-pt jump shot from 26 ft,56,45
185,2,2:35.0,,Offensive rebound by A. Drummond,56,45
186,2,2:34.0,,A. Drummond misses 2-pt layup from 1 ft (block by F. Kaminsky),56,45
187,2,2:33.0,Defensive rebound by K. Walker,,56,45
188,2,2:27.0,Official timeout,,56,45
189,2,2:21.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by N. Batum),,59,45
190,2,2:05.0,,K. Caldwell-Pope misses 2-pt jump shot from 8 ft (block by N. Batum),59,45
191,2,2:04.0,,Offensive rebound by Team,59,45
192,2,2:04.0,,S. Johnson enters the game for A. Drummond,59,45
193,2,1:59.0,,J. Leuer misses 2-pt jump shot from 15 ft,59,45
194,2,1:58.0,Defensive rebound by M. Kidd-Gilchrist,,59,45
195,2,1:42.0,F. Kaminsky misses 2-pt jump shot from 4 ft,,59,45
196,2,1:41.0,,Defensive rebound by J. Leuer,59,45
197,2,1:34.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by I. Smith),59,48
198,2,1:14.0,F. Kaminsky misses 2-pt jump shot from 5 ft,,59,48
199,2,1:13.0,,Defensive rebound by S. Johnson,59,48
200,2,0:55.0,,T. Harris misses 2-pt jump shot from 5 ft,59,48
201,2,0:54.0,Defensive rebound by M. Kidd-Gilchrist,,59,48
202,2,0:36.0,K. Walker misses 2-pt jump shot from 5 ft,,59,48
203,2,0:35.0,,Defensive rebound by T. Harris,59,48
204,2,0:26.0,,I. Smith misses 2-pt jump shot from 18 ft,59,48
205,2,0:25.0,Defensive rebound by K. Walker,,59,48
206,2,0:05.0,Shooting foul by S. Johnson (drawn by M. Williams),,59,48
207,2,0:05.0,M. Williams makes free throw 1 of 3,,60,48
208,2,0:05.0,M. Williams makes free throw 2 of 3,,61,48
209,2,0:05.0,M. Williams makes free throw 3 of 3,,62,48
210,2,0:01.0,,I. Smith makes 2-pt jump shot from 17 ft,62,50
211,3,11:51.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,62,50
212,3,11:49.0,,Defensive rebound by A. Drummond,62,50
213,3,11:33.0,,A. Drummond makes 2-pt hook shot from 8 ft,62,52
214,3,11:19.0,M. Williams makes 2-pt layup from 1 ft (assist by N. Batum),,64,52
215,3,10:57.0,,R. Jackson misses 3-pt jump shot from 26 ft,64,52
216,3,10:55.0,Defensive rebound by F. Kaminsky,,64,52
217,3,10:41.0,Shooting foul by M. Morris (drawn by M. Williams),,64,52
218,3,10:41.0,M. Williams makes free throw 1 of 2,,65,52
219,3,10:41.0,M. Williams makes free throw 2 of 2,,66,52
220,3,10:29.0,,Personal foul by F. Kaminsky (drawn by A. Drummond),66,52
221,3,10:22.0,,R. Jackson misses 2-pt jump shot from 6 ft,66,52
222,3,10:21.0,Defensive rebound by Team,,66,52
223,3,10:02.0,N. Batum misses 3-pt jump shot from 25 ft,,66,52
224,3,10:00.0,,Defensive rebound by K. Caldwell-Pope,66,52
225,3,9:54.0,,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,66,54
226,3,9:42.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,66,54
227,3,9:41.0,,Defensive rebound by M. Morris,66,54
228,3,9:32.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,66,54
229,3,9:30.0,Defensive rebound by M. Williams,,66,54
230,3,9:24.0,K. Walker makes 2-pt layup at rim,,68,54
231,3,9:06.0,,M. Morris misses 2-pt jump shot from 15 ft,68,54
232,3,9:05.0,Defensive rebound by M. Kidd-Gilchrist,,68,54
233,3,9:00.0,N. Batum makes 2-pt layup at rim (assist by M. Williams),,70,54
234,3,9:00.0,,Detroit full timeout,70,54
235,3,8:40.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,70,54
236,3,8:39.0,Defensive rebound by K. Walker,,70,54
237,3,8:32.0,M. Williams misses 2-pt layup at rim,,70,54
238,3,8:31.0,,Defensive rebound by A. Drummond,70,54
239,3,8:18.0,,R. Jackson misses 2-pt layup from 1 ft (block by M. Williams),70,54
240,3,8:17.0,,Offensive rebound by A. Drummond,70,54
241,3,8:15.0,,A. Drummond makes 2-pt layup at rim,70,56
242,3,8:01.0,N. Batum misses 2-pt jump shot from 14 ft,,70,56
243,3,8:00.0,,Defensive rebound by M. Morris,70,56
244,3,7:49.0,,J. Leuer misses 2-pt layup from 3 ft (block by M. Williams),70,56
245,3,7:48.0,Defensive rebound by M. Kidd-Gilchrist,,70,56
246,3,7:31.0,N. Batum makes 2-pt jump shot from 16 ft,,72,56
247,3,7:12.0,,K. Caldwell-Pope makes 2-pt jump shot from 22 ft,72,58
248,3,6:52.0,N. Batum misses 2-pt jump shot from 18 ft,,72,58
249,3,6:51.0,,Defensive rebound by A. Drummond,72,58
250,3,6:44.0,,J. Leuer makes 2-pt jump shot from 18 ft (assist by R. Jackson),72,60
251,3,6:20.0,F. Kaminsky makes 2-pt layup from 1 ft (assist by K. Walker),,74,60
252,3,6:02.0,,Turnover by M. Morris (lost ball; steal by M. Kidd-Gilchrist),74,60
253,3,5:54.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,,76,60
254,3,5:41.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),76,62
255,3,5:24.0,M. Williams misses 3-pt jump shot from 26 ft,,76,62
256,3,5:23.0,,Defensive rebound by A. Drummond,76,62
257,3,5:09.0,,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,76,62
258,3,5:08.0,Defensive rebound by M. Williams,,76,62
259,3,4:59.0,K. Walker misses 2-pt jump shot from 16 ft,,76,62
260,3,4:58.0,,Defensive rebound by M. Morris,76,62
261,3,4:44.0,,J. Leuer makes 2-pt jump shot from 13 ft (assist by R. Jackson),76,64
262,3,4:44.0,Charlotte full timeout,,76,64
263,3,4:44.0,,I. Smith enters the game for M. Morris,76,64
264,3,4:44.0,,T. Harris enters the game for R. Jackson,76,64
265,3,4:44.0,J. Lamb enters the game for M. Williams,,76,64
266,3,4:34.0,F. Kaminsky makes 2-pt jump shot from 10 ft,,78,64
267,3,4:34.0,Shooting foul by J. Leuer (drawn by F. Kaminsky),,78,64
268,3,4:34.0,F. Kaminsky makes free throw 1 of 1,,79,64
269,3,4:20.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by I. Smith),79,67
270,3,3:53.0,F. Kaminsky misses 2-pt jump shot from 4 ft,,79,67
271,3,3:52.0,,Defensive rebound by A. Drummond,79,67
272,3,3:38.0,,I. Smith misses 3-pt jump shot from 26 ft,79,67
273,3,3:37.0,,Offensive rebound by J. Leuer,79,67
274,3,3:31.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,79,67
275,3,3:30.0,Defensive rebound by K. Walker,,79,67
276,3,3:22.0,K. Walker makes 2-pt layup at rim,,81,67
277,3,3:10.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,81,67
278,3,3:09.0,Defensive rebound by M. Kidd-Gilchrist,,81,67
279,3,2:49.0,N. Batum makes 2-pt jump shot from 9 ft (assist by M. Kidd-Gilchrist),,83,67
280,3,2:40.0,,Personal foul by J. Lamb (drawn by K. Caldwell-Pope),83,67
281,3,2:40.0,M. Belinelli enters the game for F. Kaminsky,,83,67
282,3,2:40.0,M. Tobey enters the game for N. Batum,,83,67
283,3,2:40.0,,M. Morris enters the game for J. Leuer,83,67
284,3,2:31.0,,I. Smith misses 2-pt layup from 1 ft,83,67
285,3,2:30.0,,Offensive rebound by Team,83,67
286,3,2:30.0,Loose ball foul by M. Kidd-Gilchrist (drawn by A. Drummond),,83,67
287,3,2:16.0,,Turnover by Team (shot clock),83,67
288,3,1:53.0,J. Lamb makes 2-pt jump shot from 17 ft,,85,67
289,3,1:41.0,,Turnover by A. Drummond (3 sec),85,67
290,3,1:41.0,B. Roberts enters the game for K. Walker,,85,67
291,3,1:41.0,,A. Baynes enters the game for A. Drummond,85,67
292,3,1:41.0,,Violation by Team (jump ball),85,67
293,3,1:30.0,J. Lamb misses 2-pt layup from 1 ft,,85,67
294,3,1:29.0,,Defensive rebound by K. Caldwell-Pope,85,67
295,3,1:25.0,,Shooting foul by J. Lamb (drawn by K. Caldwell-Pope),85,67
296,3,1:25.0,,K. Caldwell-Pope makes free throw 1 of 2,85,68
297,3,1:25.0,M. Williams enters the game for M. Kidd-Gilchrist,,85,68
298,3,1:25.0,,K. Caldwell-Pope makes free throw 2 of 2,85,69
299,3,1:02.0,B. Roberts misses 3-pt jump shot from 25 ft,,85,69
300,3,1:01.0,,Defensive rebound by I. Smith,85,69
301,3,0:58.0,,Personal foul by J. Lamb (drawn by I. Smith),85,69
302,3,0:58.0,,I. Smith misses free throw 1 of 2,85,69
303,3,0:58.0,,Offensive rebound by Team,85,69
304,3,0:58.0,,I. Smith makes free throw 2 of 2,85,70
305,3,0:44.0,Turnover by M. Belinelli (lost ball; steal by A. Baynes),,85,70
306,3,0:37.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,85,70
307,3,0:36.0,Defensive rebound by M. Belinelli,,85,70
308,3,0:32.0,Personal foul by K. Caldwell-Pope (drawn by M. Belinelli),,85,70
309,3,0:25.0,B. Roberts misses 2-pt jump shot from 9 ft (block by I. Smith),,85,70
310,3,0:23.0,,Defensive rebound by I. Smith,85,70
311,3,0:02.0,,T. Harris misses 3-pt jump shot from 24 ft,85,70
312,3,0:02.0,Defensive rebound by B. Roberts,,85,70
313,4,11:45.0,,T. Harris makes 2-pt layup from 1 ft (assist by I. Smith),85,72
314,4,11:23.0,J. Lamb misses 3-pt jump shot from 27 ft,,85,72
315,4,11:22.0,,Defensive rebound by I. Smith,85,72
316,4,11:15.0,,S. Johnson misses 3-pt jump shot from 26 ft,85,72
317,4,11:14.0,Defensive rebound by M. Belinelli,,85,72
318,4,10:57.0,Shooting foul by S. Johnson (drawn by B. Roberts),,85,72
319,4,10:57.0,B. Roberts makes free throw 1 of 2,,86,72
320,4,10:57.0,B. Roberts makes free throw 2 of 2,,87,72
321,4,10:44.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by I. Smith),87,75
322,4,10:19.0,J. Lamb misses 2-pt jump shot from 12 ft,,87,75
323,4,10:18.0,,Defensive rebound by R. Bullock,87,75
324,4,10:10.0,,Personal foul by J. Lamb (drawn by I. Smith),87,75
325,4,10:01.0,,T. Harris misses 3-pt jump shot from 26 ft,87,75
326,4,10:00.0,Defensive rebound by J. Lamb,,87,75
327,4,9:50.0,Turnover by M. Williams (bad pass),,87,75
328,4,9:30.0,,Turnover by T. Harris (lost ball),87,75
329,4,9:19.0,Turnover by M. Tobey (lost ball; steal by S. Johnson),,87,75
330,4,9:13.0,,S. Johnson makes 2-pt layup from 1 ft,87,77
331,4,9:00.0,F. Kaminsky enters the game for M. Tobey,,87,77
332,4,9:00.0,N. Batum enters the game for J. Lamb,,87,77
333,4,9:00.0,,J. Leuer enters the game for A. Baynes,87,77
334,4,8:55.0,B. Roberts misses 2-pt jump shot from 6 ft,,87,77
335,4,8:54.0,Offensive rebound by Team,,87,77
336,4,8:54.0,Official timeout,,87,77
337,4,8:54.0,K. Walker enters the game for B. Roberts,,87,77
338,4,8:49.0,M. Belinelli misses 2-pt jump shot from 18 ft,,87,77
339,4,8:48.0,,Defensive rebound by J. Leuer,87,77
340,4,8:38.0,,I. Smith misses 2-pt jump shot from 16 ft,87,77
341,4,8:37.0,Defensive rebound by M. Belinelli,,87,77
342,4,8:23.0,M. Williams makes 2-pt layup from 1 ft (assist by K. Walker),,89,77
343,4,8:05.0,,J. Leuer makes 2-pt jump shot from 6 ft (assist by S. Johnson),89,79
344,4,7:49.0,Personal foul by S. Johnson (drawn by F. Kaminsky),,89,79
345,4,7:38.0,F. Kaminsky misses 2-pt jump shot from 4 ft,,89,79
346,4,7:37.0,,Defensive rebound by T. Harris,89,79
347,4,7:33.0,,Shooting foul by M. Williams (drawn by T. Harris),89,79
348,4,7:33.0,,T. Harris makes free throw 1 of 2,89,80
349,4,7:33.0,,K. Caldwell-Pope enters the game for S. Johnson,89,80
350,4,7:33.0,,T. Harris makes free throw 2 of 2,89,81
351,4,7:22.0,N. Batum misses 3-pt jump shot from 26 ft,,89,81
352,4,7:21.0,,Defensive rebound by J. Leuer,89,81
353,4,7:11.0,,J. Leuer misses 2-pt jump shot from 21 ft,89,81
354,4,7:10.0,,Offensive rebound by T. Harris,89,81
355,4,7:08.0,,T. Harris makes 2-pt layup at rim,89,83
356,4,6:56.0,K. Walker misses 2-pt layup from 1 ft,,89,83
357,4,6:55.0,,Defensive rebound by J. Leuer,89,83
358,4,6:47.0,,Turnover by J. Leuer (lost ball; steal by K. Walker),89,83
359,4,6:40.0,K. Walker misses 2-pt jump shot from 7 ft,,89,83
360,4,6:38.0,Offensive rebound by N. Batum,,89,83
361,4,6:36.0,N. Batum misses 2-pt layup at rim,,89,83
362,4,6:34.0,Offensive rebound by M. Belinelli,,89,83
363,4,6:23.0,M. Williams misses 3-pt jump shot from 26 ft,,89,83
364,4,6:22.0,,Defensive rebound by K. Caldwell-Pope,89,83
365,4,6:20.0,,R. Bullock makes 2-pt layup from 1 ft (assist by I. Smith),89,85
366,4,6:20.0,Charlotte full timeout,,89,85
367,4,6:20.0,M. Kidd-Gilchrist enters the game for M. Williams,,89,85
368,4,6:01.0,M. Belinelli misses 3-pt jump shot from 27 ft,,89,85
369,4,6:00.0,Offensive rebound by M. Kidd-Gilchrist,,89,85
370,4,5:49.0,N. Batum misses 2-pt jump shot from 17 ft,,89,85
371,4,5:48.0,,Defensive rebound by R. Bullock,89,85
372,4,5:39.0,,J. Leuer misses 3-pt jump shot from 27 ft,89,85
373,4,5:38.0,Defensive rebound by K. Walker,,89,85
374,4,5:26.0,K. Walker misses 3-pt jump shot from 25 ft,,89,85
375,4,5:25.0,,Defensive rebound by J. Leuer,89,85
376,4,5:18.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,89,85
377,4,5:17.0,Defensive rebound by M. Belinelli,,89,85
378,4,4:54.0,Turnover by Team (shot clock),,89,85
379,4,4:54.0,,M. Morris enters the game for R. Bullock,89,85
