,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA LAKERS_ACTION,SACRAMENTO_SCORE,LA LAKERS_SCORE
98,2,10:37.0,Sacramento full timeout,,31,25
99,2,10:22.0,L. Galloway misses 2-pt jump shot from 18 ft,,31,25
100,2,10:19.0,,Defensive rebound by T. Robinson,31,25
101,2,10:07.0,,Turnover by T. Robinson (offensive foul),31,25
102,2,10:07.0,,Offensive foul by T. Robinson (drawn by L. Galloway),31,25
103,2,9:52.0,A. Tolliver misses 3-pt jump shot from 26 ft,,31,25
104,2,9:50.0,,Defensive rebound by J. Clarkson,31,25
105,2,9:43.0,,Turnover by C. Brewer (bad pass; steal by T. Evans),31,25
106,2,9:39.0,Turnover by B. McLemore (bad pass),,31,25
107,2,9:27.0,,Turnover by C. Brewer (bad pass),31,25
108,2,9:12.0,W. Cauley-Stein misses 2-pt layup from 1 ft (block by T. Black),,31,25
109,2,9:11.0,Offensive rebound by W. Cauley-Stein,,31,25
110,2,9:10.0,W. Cauley-Stein misses 2-pt hook shot from 8 ft,,31,25
111,2,9:05.0,,Defensive rebound by C. Brewer,31,25
112,2,8:48.0,,J. Clarkson makes 2-pt jump shot from 14 ft,31,27
113,2,8:37.0,Shooting foul by T. Black (drawn by W. Cauley-Stein),,31,27
114,2,8:37.0,W. Cauley-Stein misses free throw 1 of 2,,31,27
115,2,8:37.0,Offensive rebound by Team,,31,27
116,2,8:37.0,W. Cauley-Stein makes free throw 2 of 2,,32,27
117,2,8:15.0,,T. Ennis misses 3-pt jump shot from 27 ft,32,27
118,2,8:14.0,,Offensive rebound by T. Robinson,32,27
119,2,8:13.0,,T. Robinson makes 2-pt layup from 1 ft,32,29
120,2,7:51.0,W. Cauley-Stein misses 2-pt jump shot from 10 ft,,32,29
121,2,7:49.0,,Defensive rebound by C. Brewer,32,29
122,2,7:42.0,,C. Brewer misses 2-pt jump shot from 8 ft (block by W. Cauley-Stein),32,29
123,2,7:42.0,,Offensive rebound by Team,32,29
124,2,7:42.0,,L. Nance enters the game for T. Black,32,29
125,2,7:29.0,,T. Ennis makes 2-pt hook shot from 2 ft,32,31
126,2,7:13.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by L. Galloway),,35,31
127,2,6:56.0,,T. Robinson misses 2-pt layup from 2 ft (block by W. Cauley-Stein),35,31
128,2,6:54.0,Defensive rebound by B. McLemore,,35,31
129,2,6:52.0,,D. Russell enters the game for T. Ennis,35,31
130,2,6:41.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by T. Evans),,37,31
131,2,6:14.0,,J. Clarkson misses 3-pt jump shot from 30 ft,37,31
132,2,6:13.0,Defensive rebound by L. Galloway,,37,31
133,2,6:10.0,Turnover by W. Cauley-Stein (bad pass),,37,31
134,2,6:10.0,,J. Randle enters the game for T. Robinson,37,31
135,2,5:51.0,,C. Brewer misses 3-pt jump shot from 28 ft,37,31
136,2,5:49.0,Defensive rebound by L. Galloway,,37,31
137,2,5:43.0,B. McLemore misses 3-pt jump shot from 28 ft,,37,31
138,2,5:40.0,,Defensive rebound by L. Nance,37,31
139,2,5:23.0,,J. Clarkson makes 2-pt jump shot from 11 ft (assist by J. Randle),37,33
140,2,5:00.0,B. McLemore misses 2-pt layup from 4 ft,,37,33
141,2,4:59.0,,Defensive rebound by L. Nance,37,33
142,2,4:47.0,,J. Clarkson misses 2-pt jump shot from 20 ft,37,33
143,2,4:45.0,Defensive rebound by T. Evans,,37,33
144,2,4:39.0,T. Evans misses 2-pt layup from 1 ft,,37,33
145,2,4:37.0,Offensive rebound by W. Cauley-Stein,,37,33
146,2,4:32.0,A. Tolliver misses 3-pt jump shot from 25 ft,,37,33
147,2,4:30.0,,Defensive rebound by J. Clarkson,37,33
148,2,4:27.0,,L. Nance makes 2-pt layup from 2 ft (assist by D. Russell),37,35
149,2,4:27.0,Sacramento full timeout,,37,35
150,2,4:27.0,Official timeout,,37,35
151,2,4:27.0,,T. Ennis enters the game for J. Clarkson,37,35
152,2,4:27.0,B. Hield enters the game for B. McLemore,,37,35
153,2,4:27.0,S. Labissière enters the game for A. Tolliver,,37,35
154,2,4:14.0,Turnover by B. Hield (lost ball; steal by C. Brewer),,37,35
155,2,3:59.0,,Shooting foul by W. Cauley-Stein (drawn by J. Randle),37,35
156,2,3:59.0,,J. Randle makes free throw 1 of 2,37,36
157,2,3:59.0,D. Collison enters the game for L. Galloway,,37,36
158,2,3:59.0,A. Afflalo enters the game for T. Evans,,37,36
159,2,3:59.0,,B. Ingram enters the game for C. Brewer,37,36
160,2,3:59.0,,J. Randle makes free throw 2 of 2,37,37
161,2,3:48.0,Turnover by S. Labissière (lost ball),,37,37
162,2,3:25.0,,B. Ingram misses 2-pt jump shot from 16 ft (block by A. Afflalo),37,37
163,2,3:22.0,,Offensive rebound by L. Nance,37,37
164,2,3:20.0,,L. Nance makes 2-pt jump shot from 12 ft,37,39
165,2,3:03.0,Turnover by D. Collison (bad pass; steal by D. Russell),,37,39
166,2,2:58.0,,Shooting foul by A. Afflalo (drawn by L. Nance),37,39
167,2,2:58.0,,LA Lakers full timeout,37,39
168,2,2:58.0,,Violation by Team (jump ball),37,39
169,2,2:58.0,,L. Nance makes free throw 1 of 2,37,40
170,2,2:58.0,G. Papagiannis enters the game for W. Cauley-Stein,,37,39
171,2,2:58.0,,L. Nance makes free throw 2 of 2,37,41
172,2,2:43.0,A. Afflalo makes 2-pt jump shot from 11 ft (assist by G. Papagiannis),,39,41
173,2,2:25.0,,B. Ingram misses 2-pt jump shot from 4 ft,39,41
174,2,2:23.0,Defensive rebound by S. Labissière,,39,41
175,2,2:12.0,S. Labissière makes 2-pt jump shot from 18 ft (assist by D. Collison),,41,41
176,2,1:51.0,,L. Nance misses 2-pt jump shot from 15 ft,41,41
177,2,1:51.0,Defensive rebound by Team,,41,41
178,2,1:38.0,Turnover by A. Afflalo (traveling),,41,41
179,2,1:21.0,,Turnover by J. Randle (bad pass; steal by B. Hield),41,41
180,2,1:15.0,B. Hield misses 3-pt jump shot from 25 ft,,41,41
181,2,1:12.0,,Defensive rebound by L. Nance,41,41
182,2,1:08.0,,Shooting foul by A. Afflalo (drawn by D. Russell),41,41
183,2,1:08.0,,D. Russell makes 2-pt jump shot from 3 ft (assist by T. Ennis),41,43
184,2,1:08.0,,D. Russell makes free throw 1 of 1,41,44
185,2,0:51.0,B. Hield makes 2-pt layup from 4 ft,,43,44
186,2,0:34.0,,D. Russell misses 3-pt jump shot from 27 ft,43,44
187,2,0:33.0,Defensive rebound by G. Papagiannis,,43,44
188,2,0:19.0,B. Hield misses 2-pt layup from 3 ft,,43,44
189,2,0:17.0,,Defensive rebound by T. Ennis,43,44
190,2,0:13.0,,D. Russell misses 2-pt layup at rim,43,44
191,2,0:09.0,Defensive rebound by G. Papagiannis,,43,44
192,2,0:09.0,Personal foul by J. Randle (drawn by G. Papagiannis),,43,44
193,2,0:00.0,S. Labissière makes 2-pt dunk from 1 ft (assist by D. Collison),,45,44
194,3,11:40.0,,B. Ingram misses 2-pt jump shot from 18 ft,45,44
195,3,11:37.0,Defensive rebound by B. Hield,,45,44
196,3,11:21.0,S. Labissière misses 2-pt jump shot from 16 ft,,45,44
197,3,11:18.0,Offensive rebound by W. Cauley-Stein,,45,44
198,3,11:07.0,S. Labissière makes 2-pt layup from 2 ft (assist by B. Hield),,47,44
199,3,10:49.0,,J. Randle makes 2-pt layup from 2 ft (assist by D. Russell),47,46
200,3,10:28.0,W. Cauley-Stein misses 2-pt jump shot from 21 ft,,47,46
201,3,10:27.0,,Defensive rebound by L. Nance,47,46
202,3,10:14.0,,J. Clarkson makes 2-pt jump shot from 3 ft (assist by J. Randle),47,48
203,3,9:53.0,D. Collison makes 2-pt jump shot from 19 ft (assist by A. Afflalo),,49,48
204,3,9:35.0,,B. Ingram misses 3-pt jump shot from 23 ft,49,48
205,3,9:34.0,Defensive rebound by D. Collison,,49,48
206,3,9:25.0,Turnover by D. Collison (bad pass; steal by B. Ingram),,49,48
207,3,9:21.0,,Shooting block foul by W. Cauley-Stein (drawn by J. Randle),49,48
208,3,9:21.0,,J. Randle misses free throw 1 of 2,49,48
209,3,9:21.0,,Offensive rebound by Team,49,48
210,3,9:21.0,,J. Randle misses free throw 2 of 2,49,48
211,3,9:20.0,Defensive rebound by W. Cauley-Stein,,49,48
212,3,8:56.0,B. Hield makes 3-pt jump shot from 27 ft,,52,48
213,3,8:28.0,,J. Clarkson misses 3-pt jump shot from 26 ft,52,48
214,3,8:27.0,,Offensive rebound by L. Nance,52,48
215,3,8:14.0,,D. Russell misses 3-pt jump shot from 23 ft,52,48
216,3,8:14.0,Defensive rebound by Team,,52,48
217,3,8:14.0,,Loose ball foul by J. Randle (drawn by S. Labissière),52,48
218,3,8:04.0,Personal foul by L. Nance (drawn by W. Cauley-Stein),,52,48
219,3,7:55.0,B. Hield misses 2-pt jump shot from 14 ft,,52,48
220,3,7:54.0,,Defensive rebound by D. Russell,52,48
221,3,7:46.0,,J. Randle makes 2-pt jump shot from 1 ft (assist by D. Russell),52,50
222,3,7:30.0,D. Collison makes 2-pt layup from 2 ft,,54,50
223,3,7:15.0,,J. Clarkson misses 2-pt layup from 2 ft,54,50
224,3,7:11.0,,Offensive rebound by J. Randle,54,50
225,3,7:11.0,,J. Randle makes 2-pt layup from 1 ft,54,52
226,3,6:48.0,A. Afflalo misses 3-pt jump shot from 24 ft,,54,52
227,3,6:46.0,,Defensive rebound by D. Russell,54,52
228,3,6:40.0,,J. Clarkson misses 2-pt layup from 3 ft (block by S. Labissière),54,52
229,3,6:38.0,,Offensive rebound by J. Randle,54,52
230,3,6:35.0,,J. Randle makes 2-pt layup from 2 ft,54,54
231,3,6:23.0,Shooting foul by L. Nance (drawn by S. Labissière),,54,54
232,3,6:23.0,S. Labissière makes free throw 1 of 2,,55,54
233,3,6:23.0,S. Labissière makes free throw 2 of 2,,56,54
234,3,6:03.0,,J. Randle makes 2-pt layup from 1 ft (assist by J. Clarkson),56,56
235,3,5:53.0,Turnover by D. Collison (bad pass),,56,56
236,3,5:53.0,,LA Lakers full timeout,56,56
237,3,5:53.0,A. Tolliver enters the game for A. Afflalo,,56,56
238,3,5:53.0,T. Evans enters the game for S. Labissière,,56,56
239,3,5:36.0,,B. Ingram misses 2-pt layup from 2 ft (block by A. Tolliver),56,56
240,3,5:34.0,,Offensive rebound by B. Ingram,56,56
241,3,5:31.0,,B. Ingram misses 2-pt jump shot from 12 ft,56,56
242,3,5:29.0,,Offensive rebound by J. Randle,56,56
243,3,5:24.0,Offensive charge foul by B. Ingram (drawn by A. Tolliver),,56,56
244,3,5:24.0,,Turnover by B. Ingram (offensive foul),56,56
245,3,5:05.0,B. Hield makes 3-pt jump shot from 24 ft (assist by D. Collison),,59,56
246,3,4:54.0,,Personal foul by T. Evans (drawn by B. Ingram),59,56
247,3,4:47.0,,D. Russell misses 2-pt layup from 2 ft (block by W. Cauley-Stein),59,56
248,3,4:47.0,,Offensive rebound by L. Nance,59,56
249,3,4:47.0,,Turnover by L. Nance (traveling),59,56
250,3,4:36.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by A. Tolliver),,61,56
251,3,4:09.0,,B. Ingram misses 2-pt layup from 3 ft,61,56
252,3,4:07.0,,Offensive rebound by B. Ingram,61,56
253,3,4:07.0,,B. Ingram makes 2-pt layup from 2 ft,61,58
254,3,3:53.0,T. Evans misses 3-pt jump shot from 26 ft,,61,58
255,3,3:50.0,,Defensive rebound by D. Russell,61,58
256,3,3:41.0,,L. Nance misses 2-pt jump shot from 20 ft,61,58
257,3,3:40.0,Defensive rebound by W. Cauley-Stein,,61,58
258,3,3:40.0,Turnover by A. Tolliver (bad pass),,61,58
259,3,3:40.0,G. Papagiannis enters the game for W. Cauley-Stein,,61,58
260,3,3:40.0,B. McLemore enters the game for B. Hield,,61,58
261,3,3:40.0,,T. Ennis enters the game for D. Russell,61,58
262,3,3:26.0,,T. Ennis makes 2-pt layup from 2 ft,61,60
263,3,3:01.0,Turnover by A. Tolliver (bad pass; steal by B. Ingram),,61,60
264,3,2:55.0,,B. Ingram makes 2-pt dunk at rim,61,62
265,3,2:55.0,,Shooting foul by B. McLemore (drawn by B. Ingram),61,62
266,3,2:55.0,Sacramento full timeout,,61,62
267,3,2:55.0,,B. Ingram misses free throw 1 of 1,61,62
268,3,2:55.0,,T. Black enters the game for L. Nance,61,62
269,3,2:55.0,,C. Brewer enters the game for J. Clarkson,61,62
270,3,2:54.0,Defensive rebound by A. Tolliver,,61,62
271,3,2:42.0,Sacramento full timeout,,61,62
272,3,2:33.0,Shooting foul by T. Black (drawn by T. Evans),,61,62
273,3,2:33.0,T. Evans misses free throw 1 of 2,,61,62
274,3,2:33.0,Offensive rebound by Team,,61,62
275,3,2:33.0,T. Evans makes free throw 2 of 2,,62,62
276,3,2:15.0,,B. Ingram makes 2-pt layup from 2 ft,62,64
277,3,2:06.0,Turnover by D. Collison (bad pass; steal by T. Black),,62,64
278,3,1:56.0,,J. Randle makes 2-pt layup from 2 ft,62,66
279,3,1:56.0,,Shooting foul by G. Papagiannis (drawn by J. Randle),62,66
280,3,1:56.0,,J. Randle makes free throw 1 of 1,62,67
281,3,1:33.0,D. Collison misses 2-pt jump shot from 15 ft,,62,67
282,3,1:30.0,Offensive rebound by G. Papagiannis,,62,67
283,3,1:30.0,G. Papagiannis makes 2-pt dunk at rim,,64,67
284,3,1:19.0,,T. Ennis misses 2-pt layup from 3 ft,64,67
285,3,1:19.0,,Offensive rebound by J. Randle,64,67
286,3,1:19.0,,J. Randle misses 2-pt dunk at rim,64,67
287,3,1:19.0,Defensive rebound by D. Collison,,64,67
288,3,1:19.0,Personal foul by T. Black (drawn by D. Collison),,64,67
289,3,1:19.0,D. Collison makes free throw 1 of 2,,65,67
290,3,1:19.0,D. Collison makes free throw 2 of 2,,66,67
291,3,1:05.0,,Turnover by J. Randle (bad pass),66,67
292,3,0:49.0,G. Papagiannis makes 2-pt hook shot from 8 ft,,68,67
293,3,0:29.0,,T. Ennis misses 2-pt layup from 4 ft,68,67
294,3,0:28.0,,Offensive rebound by T. Black,68,67
295,3,0:25.0,,B. Ingram misses 3-pt jump shot from 23 ft,68,67
296,3,0:22.0,Defensive rebound by A. Tolliver,,68,67
297,3,0:21.0,D. Collison makes 2-pt layup from 1 ft (assist by A. Tolliver),,70,67
298,3,0:04.0,,Personal foul by A. Tolliver (drawn by B. Ingram),70,67
299,3,0:04.0,,B. Ingram makes free throw 1 of 2,70,68
300,3,0:04.0,,B. Ingram makes free throw 2 of 2,70,69
301,3,0:00.0,D. Collison misses 3-pt jump shot from 25 ft,,70,69
302,3,0:00.0,Offensive rebound by Team,,70,69
303,4,11:50.0,Turnover by G. Papagiannis (traveling),,70,69
304,4,11:31.0,,M. World Peace misses 3-pt jump shot from 25 ft,70,69
305,4,11:28.0,Defensive rebound by A. Tolliver,,70,69
306,4,11:23.0,Turnover by T. Evans (bad pass; steal by T. Black),,70,69
307,4,11:10.0,,Shooting foul by G. Papagiannis (drawn by T. Robinson),70,69
308,4,11:10.0,,T. Robinson misses free throw 1 of 2,70,69
309,4,11:10.0,,Offensive rebound by Team,70,69
310,4,11:10.0,,T. Robinson misses free throw 2 of 2,70,69
311,4,11:10.0,S. Labissière enters the game for A. Tolliver,,70,69
312,4,11:08.0,Defensive rebound by Team,,70,69
313,4,11:00.0,S. Labissière makes 3-pt jump shot from 26 ft (assist by L. Galloway),,73,69
314,4,10:44.0,,Turnover by C. Brewer (bad pass; steal by S. Labissière),73,69
315,4,10:33.0,L. Galloway misses 3-pt jump shot from 25 ft,,73,69
316,4,10:31.0,,Defensive rebound by T. Robinson,73,69
317,4,10:25.0,,T. Robinson makes 2-pt layup from 2 ft,73,71
318,4,10:08.0,Turnover by T. Evans (lost ball; steal by T. Black),,73,71
319,4,10:03.0,,C. Brewer makes 2-pt layup from 1 ft,73,73
320,4,9:45.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by G. Papagiannis),,76,73
321,4,9:31.0,,T. Black makes 2-pt layup from 2 ft (assist by C. Brewer),76,75
322,4,9:01.0,G. Papagiannis misses 2-pt hook shot from 2 ft,,76,75
323,4,8:57.0,,Defensive rebound by T. Black,76,75
324,4,8:46.0,,Shooting foul by T. Evans (drawn by T. Robinson),76,75
325,4,8:46.0,Official timeout,,76,75
326,4,8:46.0,,T. Robinson makes free throw 1 of 2,76,76
327,4,8:46.0,B. Hield enters the game for T. Evans,,76,75
328,4,8:46.0,,T. Robinson misses free throw 2 of 2,76,76
329,4,8:45.0,Defensive rebound by B. McLemore,,76,76
330,4,8:26.0,Personal foul by M. World Peace (drawn by G. Papagiannis),,76,76
331,4,8:13.0,L. Galloway misses 3-pt jump shot from 26 ft,,76,76
332,4,8:12.0,,Defensive rebound by M. World Peace,76,76
333,4,8:05.0,,C. Brewer misses 2-pt layup from 1 ft,76,76
334,4,8:04.0,Defensive rebound by L. Galloway,,76,76
335,4,7:56.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by B. McLemore),,79,76
336,4,7:38.0,,Turnover by C. Brewer (lost ball),79,76
337,4,7:31.0,Personal foul by T. Black (drawn by G. Papagiannis),,79,76
338,4,7:23.0,B. Hield makes 2-pt jump shot from 17 ft (assist by L. Galloway),,81,76
339,4,7:06.0,,M. World Peace misses 3-pt jump shot from 24 ft,81,76
340,4,7:04.0,Defensive rebound by G. Papagiannis,,81,76
341,4,6:49.0,S. Labissière misses 2-pt jump shot from 19 ft,,81,76
342,4,6:49.0,,Defensive rebound by Team,81,76
343,4,6:36.0,,T. Ennis misses 3-pt jump shot from 28 ft,81,76
344,4,6:36.0,,Offensive rebound by Team,81,76
345,4,6:36.0,Loose ball foul by S. Labissière (drawn by T. Black),,81,76
346,4,6:26.0,,C. Brewer makes 2-pt layup from 3 ft (assist by M. World Peace),81,78
347,4,6:05.0,G. Papagiannis misses 2-pt jump shot from 16 ft,,81,78
348,4,6:05.0,Offensive rebound by Team,,81,78
349,4,6:05.0,Sacramento full timeout,,81,78
350,4,6:05.0,,D. Russell enters the game for C. Brewer,81,78
351,4,5:54.0,B. McLemore misses 3-pt jump shot from 26 ft,,81,78
352,4,5:53.0,,Defensive rebound by D. Russell,81,78
353,4,5:49.0,,T. Robinson makes 2-pt dunk at rim (assist by D. Russell),81,80
354,4,5:27.0,G. Papagiannis misses 2-pt hook shot from 7 ft,,81,80
355,4,5:25.0,,Defensive rebound by T. Robinson,81,80
356,4,5:10.0,,T. Ennis misses 2-pt layup from 2 ft,81,80
357,4,5:08.0,,Offensive rebound by T. Black,81,80
358,4,5:06.0,,T. Black misses 2-pt dunk at rim,81,80
359,4,5:04.0,Defensive rebound by G. Papagiannis,,81,80
360,4,4:56.0,S. Labissière misses 2-pt hook shot from 4 ft,,81,80
361,4,4:54.0,,Defensive rebound by T. Black,81,80
362,4,4:42.0,,Shooting foul by B. McLemore (drawn by M. World Peace),81,80
363,4,4:42.0,,M. World Peace makes free throw 1 of 2,81,81
364,4,4:42.0,,J. Clarkson enters the game for T. Ennis,81,81
365,4,4:42.0,,J. Randle enters the game for T. Robinson,81,81
366,4,4:42.0,,M. World Peace makes free throw 2 of 2,81,82
367,4,4:21.0,B. Hield makes 2-pt jump shot from 13 ft (assist by G. Papagiannis),,83,82
368,4,3:58.0,,T. Black misses 2-pt jump shot from 4 ft (block by S. Labissière),83,82
369,4,3:56.0,,Offensive rebound by M. World Peace,83,82
370,4,3:55.0,,M. World Peace misses 3-pt jump shot from 26 ft,83,82
371,4,3:54.0,Defensive rebound by B. McLemore,,83,82
372,4,3:48.0,S. Labissière makes 2-pt dunk at rim (assist by B. McLemore),,85,82
373,4,3:22.0,,T. Black makes 2-pt hook shot from 7 ft (assist by D. Russell),85,84
374,4,3:04.0,L. Galloway misses 3-pt jump shot from 27 ft,,85,84
375,4,3:02.0,,Defensive rebound by J. Randle,85,84
376,4,2:48.0,,D. Russell makes 3-pt jump shot from 25 ft,85,87
377,4,2:26.0,Turnover by B. McLemore (offensive foul),,85,87
378,4,2:26.0,,Offensive charge foul by B. McLemore (drawn by J. Clarkson),85,87
379,4,2:26.0,,LA Lakers full timeout,85,87
380,4,2:26.0,,L. Nance enters the game for T. Black,85,87
381,4,2:26.0,,C. Brewer enters the game for M. World Peace,85,87
382,4,2:04.0,,Turnover by D. Russell (lost ball; steal by L. Galloway),85,87
