,QUARTER,TIME_REMAINING,PHOENIX_ACTION,NEW ORLEANS_ACTION,PHOENIX_SCORE,NEW ORLEANS_SCORE
387,4,5:31.0,E. Bledsoe misses 2-pt jump shot from 8 ft,,89,91
388,4,5:30.0,,Defensive rebound by B. Hield,89,91
389,4,5:17.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by L. Stephenson),89,93
390,4,5:09.0,Phoenix full timeout,,89,93
391,4,5:09.0,J. Dudley enters the game for P. Tucker,,89,93
392,4,5:09.0,T. Warren enters the game for B. Knight,,89,93
393,4,5:09.0,,E. Moore enters the game for B. Hield,89,93
394,4,4:54.0,Turnover by E. Bledsoe (lost ball; steal by E. Moore),,89,93
395,4,4:53.0,,Shooting foul by D. Booker (drawn by L. Stephenson),89,93
396,4,4:53.0,,L. Stephenson misses free throw 1 of 2,89,93
397,4,4:53.0,,Offensive rebound by Team,89,93
398,4,4:53.0,,L. Stephenson misses free throw 2 of 2,89,93
399,4,4:51.0,,Offensive rebound by L. Stephenson,89,93
400,4,4:36.0,,A. Davis misses 2-pt jump shot from 12 ft,89,93
401,4,4:34.0,Defensive rebound by T. Chandler,,89,93
402,4,4:30.0,Personal foul by L. Stephenson (drawn by D. Booker),,89,93
403,4,4:20.0,E. Bledsoe misses 2-pt jump shot from 23 ft,,89,93
404,4,4:19.0,,Defensive rebound by L. Galloway,89,93
405,4,4:19.0,,Personal foul by D. Booker (drawn by A. Davis),89,93
406,4,4:19.0,,A. Davis makes free throw 1 of 2,89,94
407,4,4:19.0,,T. Frazier enters the game for L. Galloway,89,94
408,4,4:19.0,,A. Davis makes free throw 2 of 2,89,95
409,4,3:59.0,T. Warren misses 2-pt jump shot from 13 ft (block by Ö. Aşık),,89,95
410,4,3:59.0,Offensive rebound by T. Chandler,,89,95
411,4,3:59.0,Shooting foul by E. Moore (drawn by T. Chandler),,89,95
412,4,3:59.0,T. Chandler makes free throw 1 of 2,,90,95
413,4,3:59.0,T. Chandler makes free throw 2 of 2,,91,95
414,4,3:39.0,,E. Moore makes 2-pt jump shot from 10 ft,91,97
415,4,3:25.0,J. Dudley misses 3-pt jump shot from 26 ft,,91,97
416,4,3:25.0,,Defensive rebound by Ö. Aşık,91,97
417,4,3:10.0,,E. Moore misses 2-pt jump shot from 11 ft,91,97
418,4,3:09.0,Defensive rebound by J. Dudley,,91,97
419,4,2:58.0,T. Chandler makes 2-pt layup from 2 ft (assist by J. Dudley),,93,97
420,4,2:38.0,,E. Moore misses 2-pt jump shot from 10 ft,93,97
421,4,2:37.0,Defensive rebound by D. Booker,,93,97
422,4,2:28.0,D. Booker makes 2-pt layup from 2 ft,,95,97
423,4,1:58.0,,E. Moore misses 2-pt jump shot from 14 ft,95,97
424,4,1:56.0,,Offensive rebound by A. Davis,95,97
425,4,1:52.0,,New Orleans full timeout,95,97
426,4,1:52.0,P. Tucker enters the game for J. Dudley,,95,97
427,4,1:52.0,,L. Galloway enters the game for T. Frazier,95,97
428,4,1:43.0,,L. Galloway makes 3-pt jump shot from 27 ft (assist by L. Stephenson),95,100
429,4,1:31.0,D. Booker misses 3-pt jump shot from 25 ft,,95,100
430,4,1:30.0,,Defensive rebound by Ö. Aşık,95,100
431,4,1:06.0,,E. Moore misses 2-pt jump shot from 16 ft,95,100
432,4,1:06.0,,Offensive rebound by Team,95,100
433,4,1:06.0,,Turnover by Team (shot clock),95,100
434,4,1:06.0,Phoenix full timeout,,95,100
435,4,1:06.0,,S. Hill enters the game for L. Stephenson,95,100
436,4,1:03.0,Shooting foul by Ö. Aşık (drawn by D. Booker),,95,100
437,4,1:03.0,D. Booker makes free throw 1 of 2,,96,100
438,4,1:03.0,,L. Stephenson enters the game for S. Hill,96,100
439,4,1:03.0,D. Booker makes free throw 2 of 2,,97,100
440,4,0:55.0,,Turnover by L. Stephenson (bad pass; steal by T. Warren),97,100
441,4,0:34.0,Phoenix full timeout,,97,100
442,4,0:34.0,,S. Hill enters the game for L. Stephenson,97,100
443,4,0:32.0,D. Booker misses 3-pt jump shot from 25 ft,,97,100
444,4,0:30.0,Offensive rebound by T. Chandler,,97,100
445,4,0:17.0,P. Tucker misses 3-pt jump shot from 23 ft (block by A. Davis),,97,100
446,4,0:15.0,Offensive rebound by E. Bledsoe,,97,100
447,4,0:12.0,D. Booker makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,100,100
448,4,0:12.0,,New Orleans full timeout,100,100
449,4,0:12.0,,L. Stephenson enters the game for S. Hill,100,100
450,4,0:12.0,,B. Hield enters the game for Ö. Aşık,100,100
451,4,0:12.0,B. Knight enters the game for T. Chandler,,100,100
452,4,0:02.0,,L. Stephenson makes 2-pt jump shot from 11 ft,100,102
453,4,0:02.0,Phoenix full timeout,,100,102
454,4,0:02.0,T. Chandler enters the game for B. Knight,,100,102
455,4,0:02.0,,S. Hill enters the game for B. Hield,100,102
456,4,0:00.0,D. Booker makes 2-pt jump shot from 21 ft,,102,102
457,1OT,4:49.0,Turnover by D. Booker (lost ball; steal by A. Davis),,102,102
458,1OT,4:44.0,,L. Stephenson makes 2-pt layup from 2 ft (assist by E. Moore),102,104
459,1OT,4:27.0,Turnover by D. Booker (dbl dribble),,102,104
460,1OT,4:12.0,,L. Stephenson misses 2-pt jump shot from 19 ft,102,104
461,1OT,4:11.0,Defensive rebound by T. Chandler,,102,104
462,1OT,3:59.0,T. Warren misses 3-pt jump shot from 24 ft,,102,104
463,1OT,3:58.0,,Defensive rebound by L. Stephenson,102,104
464,1OT,3:35.0,,L. Stephenson misses 3-pt jump shot from 27 ft,102,104
465,1OT,3:35.0,Defensive rebound by Team,,102,104
466,1OT,3:26.0,Shooting foul by S. Hill (drawn by E. Bledsoe),,102,104
467,1OT,3:26.0,E. Bledsoe makes free throw 1 of 2,,103,104
468,1OT,3:26.0,E. Bledsoe misses free throw 2 of 2,,103,104
469,1OT,3:25.0,,Defensive rebound by A. Davis,103,104
470,1OT,3:07.0,,New Orleans full timeout,103,104
471,1OT,3:03.0,,L. Galloway makes 2-pt layup from 2 ft,103,106
472,1OT,2:51.0,E. Bledsoe makes 2-pt layup from 2 ft,,105,106
473,1OT,2:51.0,Shooting foul by A. Davis (drawn by E. Bledsoe),,105,106
474,1OT,2:51.0,E. Bledsoe misses free throw 1 of 1,,105,106
475,1OT,2:49.0,,Defensive rebound by A. Davis,105,106
476,1OT,2:34.0,,Shooting foul by T. Chandler (drawn by S. Hill),105,106
477,1OT,2:34.0,,S. Hill makes free throw 1 of 2,105,107
478,1OT,2:34.0,,S. Hill misses free throw 2 of 2,105,107
479,1OT,2:34.0,,Ö. Aşık enters the game for L. Stephenson,105,107
480,1OT,2:33.0,Defensive rebound by P. Tucker,,105,107
481,1OT,2:20.0,D. Booker makes 2-pt jump shot from 12 ft,,107,107
482,1OT,2:20.0,Shooting foul by E. Moore (drawn by D. Booker),,107,107
483,1OT,2:20.0,,L. Stephenson enters the game for Ö. Aşık,107,107
484,1OT,2:20.0,D. Booker makes free throw 1 of 1,,108,107
485,1OT,2:06.0,,L. Galloway misses 2-pt jump shot from 17 ft,108,107
486,1OT,2:06.0,Defensive rebound by T. Chandler,,108,107
487,1OT,1:43.0,E. Bledsoe makes 2-pt jump shot from 13 ft,,110,107
488,1OT,1:40.0,,New Orleans full timeout,110,107
489,1OT,1:40.0,,B. Hield enters the game for S. Hill,110,107
490,1OT,1:40.0,B. Knight enters the game for T. Chandler,,110,107
491,1OT,1:28.0,,E. Moore misses 2-pt layup from 2 ft,110,107
492,1OT,1:28.0,,Offensive rebound by Team,110,107
493,1OT,1:28.0,Loose ball foul by P. Tucker (drawn by A. Davis),,110,107
494,1OT,1:10.0,,E. Moore misses 2-pt layup from 1 ft,110,107
495,1OT,1:08.0,Defensive rebound by T. Warren,,110,107
496,1OT,0:50.0,Offensive foul by E. Bledsoe (drawn by A. Davis),,110,107
497,1OT,0:50.0,Turnover by E. Bledsoe (offensive foul),,110,107
498,1OT,0:50.0,,T. Jones enters the game for B. Hield,110,107
499,1OT,0:50.0,T. Chandler enters the game for E. Bledsoe,,110,107
500,1OT,0:38.0,,A. Davis makes 2-pt layup from 2 ft (assist by T. Jones),110,109
501,1OT,0:33.0,Phoenix full timeout,,110,109
502,1OT,0:33.0,,Ö. Aşık enters the game for T. Jones,110,109
503,1OT,0:33.0,,S. Hill enters the game for L. Stephenson,110,109
504,1OT,0:33.0,E. Bledsoe enters the game for B. Knight,,110,109
505,1OT,0:14.0,Turnover by Team (shot clock),,110,109
506,1OT,0:14.0,,New Orleans full timeout,110,109
507,1OT,0:14.0,B. Knight enters the game for T. Chandler,,110,109
508,1OT,0:14.0,,L. Stephenson enters the game for S. Hill,110,109
509,1OT,0:14.0,,B. Hield enters the game for Ö. Aşık,110,109
510,1OT,0:09.0,,Shooting foul by D. Booker (drawn by L. Stephenson),110,109
511,1OT,0:09.0,,E. Moore makes free throw 1 of 2,110,110
512,1OT,0:09.0,A. Len enters the game for D. Booker,,110,109
513,1OT,0:09.0,T. Chandler enters the game for B. Knight,,110,110
514,1OT,0:09.0,,Ö. Aşık enters the game for L. Stephenson,110,110
515,1OT,0:09.0,,S. Hill enters the game for B. Hield,110,110
516,1OT,0:09.0,,B. Hield enters the game for Ö. Aşık,110,111
517,1OT,0:09.0,L. Barbosa enters the game for A. Len,,110,111
518,1OT,0:09.0,,E. Moore makes free throw 2 of 2,110,111
519,1OT,0:09.0,Phoenix full timeout,,110,111
520,1OT,0:07.0,T. Warren makes 2-pt dunk at rim (assist by P. Tucker),,112,111
521,1OT,0:00.0,,E. Moore misses 2-pt jump shot from 10 ft,112,111
522,1OT,0:00.0,Defensive rebound by E. Bledsoe,,112,111
