,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,OKLAHOMA CITY_ACTION,LA LAKERS_SCORE,OKLAHOMA CITY_SCORE
114,2,11:31.0,,Turnover by K. Singler (bad pass),24,30
115,2,11:13.0,B. Ingram makes 2-pt jump shot from 13 ft (assist by L. Nance),,26,30
116,2,10:46.0,,V. Oladipo misses 2-pt jump shot from 18 ft,26,30
117,2,10:45.0,Defensive rebound by T. Black,,26,30
118,2,10:34.0,B. Ingram misses 2-pt jump shot from 15 ft,,26,30
119,2,10:33.0,,Defensive rebound by J. Lauvergne,26,30
120,2,10:24.0,,S. Christon misses 2-pt layup from 2 ft,26,30
121,2,10:23.0,Defensive rebound by B. Ingram,,26,30
122,2,10:11.0,J. Clarkson makes 2-pt layup from 2 ft (assist by L. Williams),,28,30
123,2,9:59.0,,E. Freedom misses 2-pt jump shot from 13 ft,28,30
124,2,9:58.0,Defensive rebound by B. Ingram,,28,30
125,2,9:45.0,J. Clarkson makes 2-pt jump shot from 6 ft,,30,30
126,2,9:23.0,,Shooting foul by J. Clarkson (drawn by V. Oladipo),30,30
127,2,9:23.0,,V. Oladipo makes free throw 1 of 2,30,31
128,2,9:23.0,,S. Adams enters the game for E. Freedom,30,31
129,2,9:23.0,J. Calderón enters the game for B. Ingram,,30,31
130,2,9:23.0,,V. Oladipo makes free throw 2 of 2,30,32
131,2,9:09.0,Turnover by L. Nance (bad pass; steal by J. Lauvergne),,30,32
132,2,8:54.0,,J. Lauvergne makes 2-pt jump shot from 19 ft (assist by V. Oladipo),30,34
133,2,8:37.0,T. Black misses 2-pt jump shot from 3 ft,,30,34
134,2,8:36.0,,Defensive rebound by J. Lauvergne,30,34
135,2,8:27.0,,J. Lauvergne misses 3-pt jump shot from 24 ft,30,34
136,2,8:26.0,Defensive rebound by T. Black,,30,34
137,2,8:14.0,J. Clarkson misses 2-pt layup from 1 ft (block by S. Adams),,30,34
138,2,8:13.0,,Defensive rebound by S. Adams,30,34
139,2,8:05.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by S. Christon),30,37
140,2,7:42.0,Shooting foul by V. Oladipo (drawn by L. Williams),,30,37
141,2,7:42.0,Official timeout,,30,37
142,2,7:42.0,L. Williams misses free throw 1 of 2,,30,37
143,2,7:42.0,Offensive rebound by Team,,30,37
144,2,7:42.0,,A. Morrow enters the game for K. Singler,30,37
145,2,7:42.0,,R. Westbrook enters the game for S. Christon,30,37
146,2,7:42.0,N. Young enters the game for J. Clarkson,,30,37
147,2,7:42.0,J. Randle enters the game for L. Nance,,30,37
148,2,7:42.0,T. Mozgov enters the game for T. Black,,30,37
149,2,7:42.0,L. Williams makes free throw 2 of 2,,31,37
150,2,7:31.0,,S. Adams misses 2-pt dunk at rim,31,37
151,2,7:31.0,Defensive rebound by J. Randle,,31,37
152,2,7:16.0,Turnover by J. Calderón (bad pass; steal by A. Morrow),,31,37
153,2,7:11.0,,V. Oladipo makes 2-pt layup from 2 ft (assist by R. Westbrook),31,39
154,2,6:56.0,L. Williams misses 2-pt layup at rim,,31,39
155,2,6:55.0,Offensive rebound by T. Mozgov,,31,39
156,2,6:52.0,N. Young misses 3-pt jump shot from 22 ft,,31,39
157,2,6:51.0,,Defensive rebound by R. Westbrook,31,39
158,2,6:45.0,,R. Westbrook makes 2-pt layup from 1 ft,31,41
159,2,6:30.0,T. Mozgov makes 2-pt hook shot from 3 ft (assist by N. Young),,33,41
160,2,6:13.0,,A. Morrow makes 2-pt jump shot from 4 ft (assist by J. Lauvergne),33,43
161,2,5:57.0,L. Williams misses 3-pt jump shot from 27 ft,,33,43
162,2,5:57.0,,Defensive rebound by S. Adams,33,43
163,2,5:48.0,,S. Adams makes 2-pt dunk from 2 ft (assist by R. Westbrook),33,45
164,2,5:31.0,J. Calderón misses 3-pt jump shot from 25 ft,,33,45
165,2,5:30.0,,Defensive rebound by R. Westbrook,33,45
166,2,5:25.0,,A. Morrow makes 2-pt jump shot from 23 ft (assist by R. Westbrook),33,47
167,2,5:09.0,Personal block foul by J. Lauvergne (drawn by J. Randle),,33,47
168,2,5:09.0,,Oklahoma City full timeout,33,47
169,2,5:09.0,,A. Roberson enters the game for V. Oladipo,33,47
170,2,5:09.0,,E. Freedom enters the game for J. Lauvergne,33,47
171,2,5:09.0,L. Deng enters the game for L. Williams,,33,47
172,2,5:09.0,D. Russell enters the game for J. Calderón,,33,47
173,2,5:03.0,N. Young makes 3-pt jump shot from 22 ft (assist by L. Deng),,36,47
174,2,4:47.0,,A. Morrow misses 2-pt jump shot from 24 ft,36,47
175,2,4:47.0,Defensive rebound by J. Randle,,36,47
176,2,4:38.0,Shooting foul by S. Adams (drawn by J. Randle),,36,47
177,2,4:38.0,J. Randle makes 2-pt layup from 1 ft (assist by L. Deng),,38,47
178,2,4:38.0,J. Randle makes free throw 1 of 1,,39,47
179,2,4:25.0,,Turnover by R. Westbrook (bad pass; steal by J. Randle),39,47
180,2,4:18.0,N. Young makes 3-pt jump shot from 25 ft (assist by J. Randle),,42,47
181,2,4:16.0,,Oklahoma City full timeout,42,47
182,2,4:01.0,,A. Morrow misses 3-pt jump shot from 23 ft,42,47
183,2,3:59.0,Defensive rebound by N. Young,,42,47
184,2,3:53.0,N. Young misses 3-pt jump shot from 24 ft,,42,47
185,2,3:52.0,,Defensive rebound by S. Adams,42,47
186,2,3:40.0,,R. Westbrook makes 3-pt jump shot from 23 ft (assist by A. Morrow),42,50
187,2,3:27.0,Personal foul by A. Morrow (drawn by J. Randle),,42,50
188,2,3:27.0,J. Randle makes free throw 1 of 2,,43,50
189,2,3:27.0,J. Randle misses free throw 2 of 2,,43,50
190,2,3:27.0,,Defensive rebound by R. Westbrook,43,50
191,2,3:10.0,,R. Westbrook misses 3-pt jump shot from 22 ft,43,50
192,2,3:09.0,,Offensive rebound by S. Adams,43,50
193,2,3:04.0,,R. Westbrook makes 2-pt dunk at rim (assist by S. Adams),43,52
194,2,2:51.0,D. Russell makes 3-pt jump shot from 24 ft,,46,52
195,2,2:29.0,,A. Morrow makes 2-pt jump shot from 18 ft (assist by A. Roberson),46,54
196,2,2:08.0,D. Russell misses 2-pt jump shot from 16 ft,,46,54
197,2,2:07.0,,Defensive rebound by E. Freedom,46,54
198,2,1:55.0,,S. Adams misses 2-pt jump shot from 11 ft,46,54
199,2,1:54.0,Defensive rebound by D. Russell,,46,54
200,2,1:46.0,L. Deng misses 2-pt jump shot from 3 ft,,46,54
201,2,1:46.0,,Defensive rebound by E. Freedom,46,54
202,2,1:45.0,Offensive charge foul by R. Westbrook (drawn by D. Russell),,46,54
203,2,1:45.0,,Turnover by R. Westbrook (offensive foul),46,54
204,2,1:45.0,LA Lakers full timeout,,46,54
205,2,1:45.0,J. Clarkson enters the game for L. Deng,,46,54
206,2,1:45.0,,V. Oladipo enters the game for A. Morrow,46,54
207,2,1:39.0,D. Russell misses 3-pt jump shot from 25 ft,,46,54
208,2,1:37.0,,Defensive rebound by E. Freedom,46,54
209,2,1:24.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),46,56
210,2,0:54.0,Turnover by J. Clarkson (lost ball),,46,56
211,2,0:36.0,,R. Westbrook misses 2-pt layup from 2 ft,46,56
212,2,0:35.0,,Offensive rebound by R. Westbrook,46,56
213,2,0:35.0,,Shooting foul by J. Randle (drawn by R. Westbrook),46,56
214,2,0:35.0,,R. Westbrook makes free throw 1 of 2,46,57
215,2,0:35.0,,D. Sabonis enters the game for S. Adams,46,57
216,2,0:35.0,,R. Westbrook makes free throw 2 of 2,46,58
217,2,0:22.0,J. Clarkson misses 3-pt jump shot from 25 ft,,46,58
218,2,0:21.0,,Defensive rebound by A. Roberson,46,58
219,2,0:01.0,,E. Freedom misses 3-pt jump shot from 23 ft,46,58
220,2,0:01.0,Defensive rebound by N. Young,,46,58
221,3,11:49.0,Turnover by T. Mozgov (lost ball; steal by D. Sabonis),,46,58
222,3,11:29.0,,V. Oladipo misses 2-pt jump shot from 4 ft,46,58
223,3,11:28.0,Defensive rebound by J. Randle,,46,58
224,3,11:18.0,N. Young misses 3-pt jump shot from 25 ft,,46,58
225,3,11:18.0,Offensive rebound by L. Deng,,46,58
226,3,11:07.0,N. Young makes 2-pt layup from 1 ft (assist by T. Mozgov),,48,58
227,3,10:50.0,,D. Sabonis misses 2-pt hook shot from 4 ft,48,58
228,3,10:50.0,,Offensive rebound by Team,48,58
229,3,10:50.0,Loose ball foul by L. Deng (drawn by S. Adams),,48,58
230,3,10:37.0,,S. Adams misses 2-pt hook shot from 2 ft,48,58
231,3,10:37.0,Defensive rebound by J. Randle,,48,58
232,3,10:31.0,D. Russell misses 2-pt layup from 2 ft (block by D. Sabonis),,48,58
233,3,10:29.0,,Defensive rebound by S. Adams,48,58
234,3,10:24.0,,V. Oladipo misses 3-pt jump shot from 26 ft,48,58
235,3,10:24.0,,Offensive rebound by R. Westbrook,48,58
236,3,10:17.0,,Turnover by S. Adams (lost ball; steal by N. Young),48,58
237,3,10:10.0,T. Mozgov misses 2-pt layup from 1 ft (block by S. Adams),,48,58
238,3,10:09.0,,Defensive rebound by S. Adams,48,58
239,3,10:04.0,,V. Oladipo misses 2-pt jump shot from 22 ft,48,58
240,3,10:03.0,,Offensive rebound by R. Westbrook,48,58
241,3,10:02.0,,Shooting foul by J. Randle (drawn by V. Oladipo),48,58
242,3,10:02.0,,V. Oladipo makes 2-pt layup from 2 ft (assist by R. Westbrook),48,60
243,3,10:02.0,,V. Oladipo makes free throw 1 of 1,48,61
244,3,9:51.0,T. Mozgov makes 2-pt dunk at rim (assist by D. Russell),,50,61
245,3,9:38.0,,A. Roberson makes 2-pt dunk at rim (assist by V. Oladipo),50,63
246,3,9:10.0,D. Russell misses 3-pt jump shot from 25 ft,,50,63
247,3,9:10.0,Offensive rebound by Team,,50,63
248,3,9:10.0,Turnover by Team (shot clock),,50,63
249,3,8:57.0,,R. Westbrook misses 2-pt jump shot from 8 ft,50,63
250,3,8:57.0,Defensive rebound by N. Young,,50,63
251,3,8:48.0,Shooting foul by D. Sabonis (drawn by N. Young),,50,63
252,3,8:48.0,N. Young makes free throw 1 of 2,,51,63
253,3,8:48.0,N. Young makes free throw 2 of 2,,52,63
254,3,8:40.0,,Turnover by R. Westbrook (bad pass; steal by J. Randle),52,63
255,3,8:35.0,Shooting foul by D. Sabonis (drawn by J. Randle),,52,63
256,3,8:35.0,J. Randle makes free throw 1 of 2,,53,63
257,3,8:35.0,,E. İlyasova enters the game for D. Sabonis,53,63
258,3,8:35.0,J. Randle makes free throw 2 of 2,,54,63
259,3,8:14.0,,S. Adams misses 2-pt layup from 1 ft,54,63
260,3,8:13.0,Defensive rebound by T. Mozgov,,54,63
261,3,8:06.0,Turnover by D. Russell (bad pass; steal by R. Westbrook),,54,63
262,3,8:02.0,,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),54,65
263,3,7:52.0,J. Randle misses 2-pt jump shot from 4 ft,,54,65
264,3,7:51.0,Offensive rebound by J. Randle,,54,65
265,3,7:46.0,L. Deng misses 3-pt jump shot from 25 ft,,54,65
266,3,7:45.0,,Defensive rebound by S. Adams,54,65
267,3,7:32.0,,V. Oladipo misses 2-pt jump shot from 19 ft,54,65
268,3,7:31.0,Defensive rebound by T. Mozgov,,54,65
269,3,7:22.0,Personal foul by R. Westbrook (drawn by D. Russell),,54,65
270,3,7:22.0,B. Ingram enters the game for L. Deng,,54,65
271,3,7:10.0,D. Russell misses 3-pt jump shot from 24 ft,,54,65
272,3,7:10.0,Offensive rebound by Team,,54,65
273,3,7:02.0,Turnover by T. Mozgov (traveling),,54,65
274,3,7:02.0,,Oklahoma City full timeout,54,65
275,3,6:47.0,,R. Westbrook makes 3-pt jump shot from 24 ft,54,68
276,3,6:30.0,D. Russell makes 3-pt jump shot from 25 ft (assist by B. Ingram),,57,68
277,3,6:10.0,,A. Roberson misses 3-pt jump shot from 23 ft,57,68
278,3,6:09.0,Defensive rebound by Team,,57,68
279,3,6:09.0,,Loose ball foul by R. Westbrook (drawn by N. Young),57,68
280,3,5:55.0,B. Ingram misses 2-pt jump shot from 6 ft,,57,68
281,3,5:54.0,,Defensive rebound by S. Adams,57,68
282,3,5:48.0,,V. Oladipo misses 3-pt jump shot from 24 ft,57,68
283,3,5:47.0,Defensive rebound by J. Randle,,57,68
284,3,5:40.0,Turnover by J. Randle (bad pass; steal by S. Adams),,57,68
285,3,5:20.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by R. Westbrook),57,71
286,3,5:05.0,B. Ingram misses 3-pt jump shot from 23 ft,,57,71
287,3,5:05.0,Offensive rebound by T. Mozgov,,57,71
288,3,4:59.0,D. Russell misses 3-pt jump shot from 25 ft,,57,71
289,3,4:59.0,,Defensive rebound by R. Westbrook,57,71
290,3,4:53.0,,V. Oladipo misses 2-pt layup from 2 ft,57,71
291,3,4:51.0,Defensive rebound by D. Russell,,57,71
292,3,4:49.0,Turnover by N. Young (discontinued dribble),,57,71
293,3,4:49.0,J. Clarkson enters the game for N. Young,,57,71
294,3,4:35.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),57,73
295,3,4:28.0,T. Mozgov makes 2-pt jump shot from 18 ft (assist by D. Russell),,59,73
296,3,4:13.0,,R. Westbrook misses 2-pt jump shot from 18 ft,59,73
297,3,4:12.0,,Offensive rebound by S. Adams,59,73
298,3,4:03.0,,A. Roberson misses 3-pt jump shot from 26 ft,59,73
299,3,4:01.0,Defensive rebound by D. Russell,,59,73
300,3,3:48.0,D. Russell misses 2-pt jump shot from 9 ft,,59,73
301,3,3:47.0,,Defensive rebound by R. Westbrook,59,73
302,3,3:43.0,,Turnover by R. Westbrook (bad pass; steal by J. Randle),59,73
303,3,3:37.0,D. Russell misses 2-pt layup from 3 ft (block by A. Roberson),,59,73
304,3,3:35.0,Offensive rebound by J. Clarkson,,59,73
305,3,3:33.0,J. Clarkson makes 2-pt layup from 2 ft,,61,73
306,3,3:13.0,,E. İlyasova misses 3-pt jump shot from 24 ft,61,73
307,3,3:11.0,Defensive rebound by J. Randle,,61,73
308,3,3:06.0,Turnover by J. Randle (bad pass; steal by S. Adams),,61,73
309,3,3:01.0,,Turnover by V. Oladipo (lost ball),61,73
310,3,3:01.0,,E. Freedom enters the game for S. Adams,61,73
311,3,3:01.0,,K. Singler enters the game for A. Roberson,61,73
312,3,3:01.0,L. Williams enters the game for J. Randle,,61,73
313,3,3:01.0,L. Deng enters the game for D. Russell,,61,73
314,3,3:01.0,LA Lakers full timeout,,61,73
315,3,3:01.0,,S. Christon enters the game for V. Oladipo,61,73
316,3,3:01.0,T. Black enters the game for T. Mozgov,,61,73
317,3,2:39.0,B. Ingram misses 2-pt jump shot from 2 ft,,61,73
318,3,2:39.0,Offensive rebound by B. Ingram,,61,73
319,3,2:39.0,B. Ingram makes 2-pt layup from 2 ft,,63,73
320,3,2:24.0,,K. Singler misses 3-pt jump shot from 23 ft,63,73
321,3,2:23.0,Defensive rebound by J. Clarkson,,63,73
322,3,2:17.0,L. Williams makes 2-pt layup from 1 ft,,65,73
323,3,1:59.0,,E. İlyasova misses 3-pt jump shot from 25 ft,65,73
324,3,1:59.0,,Offensive rebound by Team,65,73
325,3,1:55.0,,E. Freedom misses 2-pt jump shot from 16 ft,65,73
326,3,1:55.0,,Offensive rebound by E. İlyasova,65,73
327,3,1:52.0,,E. İlyasova misses 2-pt layup from 2 ft,65,73
328,3,1:51.0,Defensive rebound by T. Black,,65,73
329,3,1:42.0,J. Clarkson makes 2-pt jump shot from 4 ft,,67,73
330,3,1:30.0,,Personal foul by J. Clarkson (drawn by R. Westbrook),67,73
331,3,1:30.0,,V. Oladipo enters the game for R. Westbrook,67,73
332,3,1:16.0,,V. Oladipo misses 3-pt jump shot from 25 ft,67,73
333,3,1:15.0,Defensive rebound by Team,,67,73
334,3,1:00.0,Turnover by J. Clarkson (bad pass; steal by E. İlyasova),,67,73
335,3,0:55.0,,V. Oladipo misses 2-pt jump shot from 4 ft,67,73
336,3,0:55.0,,Offensive rebound by K. Singler,67,73
337,3,0:55.0,,K. Singler makes 2-pt layup from 2 ft,67,75
338,3,0:42.0,Shooting block foul by K. Singler (drawn by B. Ingram),,67,75
339,3,0:42.0,B. Ingram makes free throw 1 of 2,,68,75
340,3,0:42.0,B. Ingram makes free throw 2 of 2,,69,75
341,3,0:29.0,,Turnover by E. İlyasova (lost ball; steal by L. Deng),69,75
342,3,0:05.0,B. Ingram makes 2-pt jump shot from 16 ft,,71,75
343,3,0:00.0,,K. Singler makes 2-pt layup from 2 ft (assist by V. Oladipo),71,77
344,4,11:41.0,,V. Oladipo misses 2-pt layup from 2 ft,71,77
345,4,11:40.0,,Offensive rebound by E. Freedom,71,77
346,4,11:40.0,,E. Freedom makes 2-pt dunk at rim,71,79
347,4,11:27.0,Turnover by T. Black (bad pass; steal by V. Oladipo),,71,79
348,4,11:24.0,,V. Oladipo makes 2-pt dunk at rim,71,81
349,4,10:58.0,Shooting foul by E. Freedom (drawn by L. Williams),,71,81
350,4,10:58.0,L. Williams makes free throw 1 of 2,,72,81
351,4,10:58.0,L. Williams makes free throw 2 of 2,,73,81
352,4,10:47.0,,S. Christon makes 2-pt layup from 2 ft,73,83
353,4,10:47.0,,Shooting foul by T. Black (drawn by S. Christon),73,83
354,4,10:47.0,,S. Christon misses free throw 1 of 1,73,83
355,4,10:46.0,Defensive rebound by B. Ingram,,73,83
356,4,10:32.0,Turnover by J. Clarkson (bad pass; steal by S. Christon),,73,83
357,4,10:28.0,,Turnover by V. Oladipo (bad pass; steal by B. Ingram),73,83
358,4,10:21.0,Personal block foul by E. İlyasova,,73,83
359,4,10:17.0,Personal foul by K. Singler (drawn by J. Clarkson),,73,83
360,4,10:11.0,L. Williams misses 2-pt jump shot from 17 ft,,73,83
361,4,10:10.0,Offensive rebound by T. Black,,73,83
362,4,10:08.0,T. Black makes 2-pt layup from 1 ft,,75,83
363,4,9:56.0,,S. Christon misses 2-pt jump shot from 9 ft,75,83
364,4,9:55.0,Defensive rebound by L. Deng,,75,83
365,4,9:47.0,L. Williams misses 2-pt jump shot from 10 ft,,75,83
366,4,9:46.0,,Defensive rebound by E. Freedom,75,83
367,4,9:37.0,,Turnover by E. İlyasova (bad pass; steal by L. Williams),75,83
368,4,9:34.0,Turnover by L. Williams (bad pass; steal by K. Singler),,75,83
369,4,9:26.0,,Turnover by V. Oladipo (bad pass; steal by J. Clarkson),75,83
370,4,9:14.0,B. Ingram misses 3-pt jump shot from 25 ft,,75,83
371,4,9:13.0,,Defensive rebound by V. Oladipo,75,83
372,4,9:13.0,,Oklahoma City full timeout,75,83
373,4,9:13.0,D. Russell enters the game for L. Deng,,75,83
374,4,9:13.0,N. Young enters the game for B. Ingram,,75,83
375,4,9:13.0,L. Nance enters the game for L. Williams,,75,83
376,4,8:59.0,,E. Freedom makes 2-pt hook shot from 4 ft,75,85
377,4,8:34.0,J. Clarkson misses 2-pt layup from 2 ft (block by E. İlyasova),,75,85
378,4,8:33.0,Offensive rebound by J. Clarkson,,75,85
379,4,8:29.0,J. Clarkson misses 3-pt jump shot from 24 ft,,75,85
380,4,8:29.0,,Defensive rebound by E. İlyasova,75,85
381,4,8:23.0,,R. Westbrook enters the game for S. Christon,75,85
382,4,8:17.0,,Def 3 sec tech foul by D. Russell,75,85
383,4,8:17.0,,R. Westbrook makes technical free throw,75,86
