,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,SACRAMENTO_ACTION,SAN ANTONIO_SCORE,SACRAMENTO_SCORE
30,1,7:28.0,,Shooting foul by K. Leonard (drawn by R. Gay),4,10
31,1,7:28.0,,R. Gay makes free throw 1 of 2,4,11
32,1,7:28.0,,R. Gay makes free throw 2 of 2,4,12
33,1,7:03.0,K. Leonard makes 2-pt jump shot from 14 ft,,6,12
34,1,6:44.0,,D. Cousins makes 2-pt jump shot from 18 ft (assist by T. Lawson),6,14
35,1,6:32.0,L. Aldridge misses 2-pt jump shot from 15 ft,,6,14
36,1,6:31.0,,Defensive rebound by A. Afflalo,6,14
37,1,6:20.0,,Turnover by D. Cousins (traveling),6,14
38,1,6:04.0,K. Leonard makes 2-pt jump shot from 8 ft,,8,14
39,1,6:04.0,Shooting foul by R. Gay (drawn by K. Leonard),,8,14
40,1,6:04.0,M. Ginóbili enters the game for K. Anderson,,8,14
41,1,6:04.0,K. Leonard makes free throw 1 of 1,,9,14
42,1,5:54.0,,K. Koufos misses 2-pt jump shot from 9 ft,9,14
43,1,5:53.0,Defensive rebound by K. Leonard,,9,14
44,1,5:46.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,9,14
45,1,5:46.0,,Defensive rebound by R. Gay,9,14
46,1,5:39.0,,K. Koufos makes 2-pt hook shot from 6 ft (assist by R. Gay),9,16
47,1,5:39.0,San Antonio full timeout,,9,16
48,1,5:39.0,,M. Barnes enters the game for R. Gay,9,16
49,1,5:27.0,Shooting foul by M. Barnes (drawn by L. Aldridge),,9,16
50,1,5:27.0,L. Aldridge makes free throw 1 of 2,,10,16
51,1,5:27.0,L. Aldridge misses free throw 2 of 2,,10,16
52,1,5:27.0,D. Dedmon enters the game for P. Gasol,,10,16
53,1,5:27.0,P. Mills enters the game for T. Parker,,10,16
54,1,5:26.0,Offensive rebound by D. Dedmon,,10,16
55,1,5:14.0,L. Aldridge misses 2-pt hook shot from 6 ft,,10,16
56,1,5:14.0,Offensive rebound by D. Dedmon,,10,16
57,1,5:11.0,D. Dedmon makes 2-pt jump shot from 5 ft,,12,16
58,1,4:57.0,,K. Koufos makes 2-pt dunk at rim (assist by T. Lawson),12,18
59,1,4:39.0,K. Leonard makes 3-pt jump shot from 26 ft (assist by M. Ginóbili),,15,18
60,1,4:22.0,,D. Cousins misses 3-pt jump shot from 25 ft,15,18
61,1,4:22.0,Defensive rebound by P. Mills,,15,18
62,1,4:15.0,K. Leonard misses 3-pt jump shot from 25 ft,,15,18
63,1,4:15.0,Offensive rebound by L. Aldridge,,15,18
64,1,4:12.0,Turnover by L. Aldridge (lost ball; steal by T. Lawson),,15,18
65,1,4:11.0,,Personal foul by M. Ginóbili (drawn by T. Lawson),15,18
66,1,4:11.0,,W. Cauley-Stein enters the game for D. Cousins,15,18
67,1,4:11.0,D. Lee enters the game for K. Leonard,,15,18
68,1,4:11.0,J. Simmons enters the game for L. Aldridge,,15,18
69,1,3:54.0,,Turnover by W. Cauley-Stein (bad pass),15,18
70,1,3:30.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,15,18
71,1,3:30.0,,Defensive rebound by T. Lawson,15,18
72,1,3:21.0,,T. Lawson makes 2-pt layup from 2 ft,15,20
73,1,3:06.0,Shooting foul by W. Cauley-Stein (drawn by D. Lee),,15,20
74,1,3:06.0,D. Lee makes free throw 1 of 2,,16,20
75,1,3:06.0,,B. McLemore enters the game for K. Koufos,16,20
76,1,3:06.0,,A. Tolliver enters the game for A. Afflalo,16,20
77,1,3:06.0,D. Lee makes free throw 2 of 2,,17,20
78,1,2:52.0,,B. McLemore makes 2-pt jump shot from 19 ft (assist by T. Lawson),17,22
79,1,2:32.0,D. Lee makes 2-pt hook shot from 8 ft (assist by P. Mills),,19,22
80,1,2:26.0,,Sacramento full timeout,19,22
81,1,2:26.0,,G. Temple enters the game for T. Lawson,19,22
82,1,2:12.0,,B. McLemore makes 2-pt jump shot from 12 ft (assist by G. Temple),19,24
83,1,2:01.0,D. Dedmon makes 2-pt layup from 3 ft (assist by D. Lee),,21,24
84,1,1:44.0,,W. Cauley-Stein misses 2-pt layup from 3 ft (block by D. Dedmon),21,24
85,1,1:42.0,Defensive rebound by J. Simmons,,21,24
86,1,1:41.0,Turnover by J. Simmons (bad pass),,21,24
87,1,1:25.0,,B. McLemore misses 2-pt jump shot from 6 ft (block by D. Dedmon),21,24
88,1,1:24.0,,Offensive rebound by Team,21,24
89,1,1:22.0,,B. McLemore makes 2-pt jump shot from 8 ft (assist by G. Temple),21,26
90,1,1:22.0,,Shooting foul by D. Dedmon (drawn by B. McLemore),21,26
91,1,1:22.0,,B. McLemore makes free throw 1 of 1,21,27
92,1,1:02.0,D. Dedmon makes 2-pt layup from 2 ft (assist by M. Ginóbili),,23,27
93,1,0:51.0,,Turnover by A. Tolliver (lost ball; steal by D. Lee),23,27
94,1,0:46.0,Shooting foul by W. Cauley-Stein (drawn by J. Simmons),,23,27
95,1,0:46.0,J. Simmons makes free throw 1 of 2,,24,27
96,1,0:46.0,J. Simmons makes free throw 2 of 2,,25,27
97,1,0:39.0,,Personal foul by D. Lee (drawn by A. Tolliver),25,27
98,1,0:39.0,,A. Tolliver makes free throw 1 of 2,25,28
99,1,0:39.0,,A. Tolliver makes free throw 2 of 2,25,29
100,1,0:30.0,D. Dedmon makes 2-pt jump shot from 7 ft (assist by M. Ginóbili),,27,29
101,1,0:14.0,,G. Temple misses 3-pt jump shot from 25 ft,27,29
102,1,0:13.0,Defensive rebound by M. Ginóbili,,27,29
103,2,11:39.0,D. Lee makes 2-pt jump shot from 14 ft (assist by M. Ginóbili),,29,29
104,2,11:19.0,,Personal foul by M. Ginóbili (drawn by M. Barnes),29,29
105,2,11:17.0,,Turnover by A. Tolliver (lost ball; steal by D. Lee),29,29
106,2,11:10.0,D. Lee makes 2-pt layup from 2 ft (assist by J. Simmons),,31,29
107,2,10:46.0,,W. Cauley-Stein makes 2-pt hook shot from 7 ft,31,31
108,2,10:32.0,,Offensive charge foul by J. Simmons (drawn by A. Tolliver),31,31
109,2,10:32.0,Turnover by J. Simmons (offensive foul),,31,31
110,2,10:32.0,,A. Afflalo enters the game for A. Tolliver,31,31
111,2,10:32.0,K. Anderson enters the game for M. Ginóbili,,31,31
112,2,10:19.0,,M. Barnes makes 3-pt jump shot from 25 ft,31,34
113,2,10:05.0,D. Lee misses 2-pt jump shot from 12 ft,,31,34
114,2,10:04.0,,Defensive rebound by B. McLemore,31,34
115,2,9:44.0,,G. Temple misses 3-pt jump shot from 24 ft,31,34
116,2,9:44.0,Defensive rebound by D. Lee,,31,34
117,2,9:25.0,P. Mills misses 2-pt jump shot from 22 ft,,31,34
118,2,9:24.0,,Defensive rebound by B. McLemore,31,34
119,2,9:18.0,,M. Barnes misses 3-pt jump shot from 25 ft,31,34
120,2,9:17.0,Defensive rebound by K. Anderson,,31,34
121,2,9:12.0,Shooting foul by G. Temple (drawn by J. Simmons),,31,34
122,2,9:12.0,J. Simmons makes free throw 1 of 2,,32,34
123,2,9:12.0,J. Simmons misses free throw 2 of 2,,32,34
124,2,9:12.0,,D. Cousins enters the game for W. Cauley-Stein,32,34
125,2,9:11.0,,Defensive rebound by D. Cousins,32,34
126,2,8:56.0,,D. Cousins misses 2-pt jump shot from 6 ft,32,34
127,2,8:55.0,,Offensive rebound by Team,32,34
128,2,8:55.0,Official timeout,,32,34
129,2,8:55.0,K. Leonard enters the game for D. Dedmon,,32,34
130,2,8:55.0,L. Aldridge enters the game for P. Mills,,32,34
131,2,8:55.0,T. Parker enters the game for D. Lee,,32,34
132,2,8:55.0,P. Gasol enters the game for J. Simmons,,32,34
133,2,8:49.0,,Personal foul by P. Gasol (drawn by D. Cousins),32,34
134,2,8:37.0,,D. Cousins makes 2-pt dunk at rim (assist by M. Barnes),32,36
135,2,8:22.0,T. Parker misses 2-pt jump shot from 18 ft,,32,36
136,2,8:21.0,,Defensive rebound by D. Cousins,32,36
137,2,8:08.0,,D. Cousins makes 2-pt layup from 4 ft,32,38
138,2,7:49.0,P. Gasol makes 2-pt layup from 2 ft (assist by K. Anderson),,34,38
139,2,7:40.0,Violation by K. Leonard (kicked ball),,34,38
140,2,7:30.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by G. Temple),34,41
141,2,7:11.0,Shooting foul by D. Cousins (drawn by K. Leonard),,34,41
142,2,7:11.0,K. Leonard makes free throw 1 of 2,,35,41
143,2,7:11.0,K. Leonard makes free throw 2 of 2,,36,41
144,2,6:54.0,,Turnover by D. Cousins (traveling),36,41
145,2,6:54.0,,T. Lawson enters the game for G. Temple,36,41
146,2,6:47.0,Personal foul by A. Afflalo (drawn by K. Leonard),,36,41
147,2,6:47.0,,R. Gay enters the game for A. Afflalo,36,41
148,2,6:37.0,P. Gasol makes 3-pt jump shot from 24 ft (assist by K. Leonard),,39,41
149,2,6:22.0,,D. Cousins misses 2-pt jump shot from 13 ft,39,41
150,2,6:21.0,Defensive rebound by P. Gasol,,39,41
151,2,6:12.0,L. Aldridge makes 2-pt jump shot from 14 ft (assist by K. Anderson),,41,41
152,2,6:11.0,,Sacramento full timeout,41,41
153,2,5:56.0,,R. Gay misses 2-pt jump shot from 17 ft,41,41
154,2,5:56.0,,Offensive rebound by T. Lawson,41,41
155,2,5:50.0,,Shooting foul by K. Leonard (drawn by B. McLemore),41,41
156,2,5:50.0,,B. McLemore makes free throw 1 of 3,41,42
157,2,5:50.0,,B. McLemore makes free throw 2 of 3,41,43
158,2,5:50.0,,K. Koufos enters the game for M. Barnes,41,43
159,2,5:50.0,,B. McLemore makes free throw 3 of 3,41,44
160,2,5:31.0,,A. Afflalo enters the game for B. McLemore,41,44
161,2,5:13.0,L. Aldridge makes 2-pt jump shot from 13 ft (assist by K. Leonard),,43,44
162,2,4:53.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by D. Cousins),43,47
163,2,4:29.0,Turnover by K. Leonard (lost ball; steal by R. Gay),,43,47
164,2,4:22.0,,Shooting foul by L. Aldridge (drawn by R. Gay),43,47
165,2,4:22.0,,R. Gay makes free throw 1 of 2,43,48
166,2,4:22.0,,R. Gay misses free throw 2 of 2,43,48
167,2,4:20.0,Defensive rebound by P. Gasol,,43,48
168,2,4:05.0,K. Leonard misses 3-pt jump shot from 24 ft,,43,48
169,2,4:04.0,,Defensive rebound by D. Cousins,43,48
170,2,3:52.0,,Shooting foul by K. Leonard (drawn by R. Gay),43,48
171,2,3:52.0,,R. Gay makes free throw 1 of 2,43,49
172,2,3:52.0,P. Mills enters the game for K. Leonard,,43,49
173,2,3:52.0,J. Simmons enters the game for K. Anderson,,43,49
174,2,3:52.0,M. Ginóbili enters the game for T. Parker,,43,49
175,2,3:52.0,,R. Gay makes free throw 2 of 2,43,50
176,2,3:32.0,L. Aldridge misses 2-pt jump shot from 19 ft,,43,50
177,2,3:31.0,,Defensive rebound by T. Lawson,43,50
178,2,3:28.0,,Personal foul by L. Aldridge (drawn by D. Cousins),43,50
179,2,3:28.0,,D. Cousins makes free throw 1 of 2,43,51
180,2,3:28.0,,D. Cousins makes free throw 2 of 2,43,52
181,2,3:14.0,P. Gasol misses 2-pt hook shot from 7 ft,,43,52
182,2,3:13.0,,Defensive rebound by K. Koufos,43,52
183,2,3:08.0,,T. Lawson makes 2-pt jump shot from 6 ft (assist by K. Koufos),43,54
184,2,3:07.0,San Antonio full timeout,,43,54
185,2,2:46.0,P. Mills makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,46,54
186,2,2:28.0,,A. Afflalo misses 2-pt jump shot from 18 ft,46,54
187,2,2:27.0,Defensive rebound by P. Gasol,,46,54
188,2,2:18.0,Turnover by P. Gasol (bad pass; steal by D. Cousins),,46,54
189,2,2:13.0,,R. Gay misses 2-pt layup from 3 ft (block by M. Ginóbili),46,54
190,2,2:11.0,Defensive rebound by P. Gasol,,46,54
191,2,2:01.0,P. Mills misses 3-pt jump shot from 24 ft,,46,54
192,2,2:00.0,,Defensive rebound by R. Gay,46,54
193,2,1:55.0,,T. Lawson misses 3-pt jump shot from 24 ft,46,54
194,2,1:54.0,Defensive rebound by P. Gasol,,46,54
195,2,1:40.0,L. Aldridge misses 2-pt jump shot from 14 ft,,46,54
196,2,1:40.0,,Defensive rebound by K. Koufos,46,54
197,2,1:24.0,,Personal foul by L. Aldridge (drawn by T. Lawson),46,54
198,2,1:24.0,,T. Lawson misses free throw 1 of 2,46,54
199,2,1:24.0,,Offensive rebound by Team,46,54
200,2,1:24.0,D. Dedmon enters the game for P. Gasol,,46,54
201,2,1:24.0,D. Lee enters the game for L. Aldridge,,46,54
202,2,1:24.0,,T. Lawson makes free throw 2 of 2,46,55
203,2,1:07.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by J. Simmons),,49,55
204,2,0:53.0,,Shooting foul by D. Lee (drawn by R. Gay),49,55
205,2,0:53.0,,R. Gay makes free throw 1 of 2,49,56
206,2,0:53.0,,R. Gay makes free throw 2 of 2,49,57
207,2,0:36.0,M. Ginóbili makes 2-pt layup from 1 ft,,51,57
208,2,0:25.0,,K. Koufos misses 2-pt dunk at rim (block by D. Dedmon),51,57
209,2,0:24.0,Defensive rebound by D. Lee,,51,57
210,2,0:05.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,51,57
211,2,0:04.0,Offensive rebound by D. Lee,,51,57
212,2,0:02.0,D. Lee makes 2-pt layup from 2 ft,,53,57
213,2,0:00.0,,T. Lawson misses 3-pt jump shot from 47 ft,53,57
214,2,0:00.0,,Offensive rebound by Team,53,57
215,3,11:35.0,T. Parker misses 2-pt jump shot from 19 ft,,53,57
216,3,11:35.0,,Defensive rebound by D. Cousins,53,57
217,3,11:17.0,,A. Afflalo makes 2-pt jump shot from 14 ft (assist by K. Koufos),53,59
218,3,11:03.0,P. Gasol misses 2-pt jump shot from 20 ft,,53,59
219,3,11:02.0,,Defensive rebound by D. Cousins,53,59
220,3,10:52.0,,Shooting block foul by P. Gasol (drawn by D. Cousins),53,59
221,3,10:52.0,,D. Cousins makes free throw 1 of 2,53,60
222,3,10:52.0,,D. Cousins makes free throw 2 of 2,53,61
223,3,10:34.0,K. Anderson makes 2-pt jump shot from 3 ft (assist by P. Gasol),,55,61
224,3,10:09.0,,K. Koufos misses 2-pt hook shot from 4 ft,55,61
225,3,10:08.0,,Offensive rebound by D. Cousins,55,61
226,3,10:04.0,,W. Cauley-Stein enters the game for D. Cousins,55,61
227,3,9:51.0,,W. Cauley-Stein misses 2-pt jump shot from 14 ft,55,61
228,3,9:51.0,Defensive rebound by L. Aldridge,,55,61
229,3,9:37.0,Turnover by P. Gasol (lost ball; steal by K. Koufos),,55,61
230,3,9:29.0,,A. Afflalo misses 2-pt layup from 3 ft (block by P. Gasol),55,61
231,3,9:29.0,,Offensive rebound by Team,55,61
232,3,9:29.0,,D. Cousins enters the game for W. Cauley-Stein,55,61
233,3,9:22.0,,T. Lawson misses 2-pt jump shot from 7 ft,55,61
234,3,9:19.0,Defensive rebound by K. Anderson,,55,61
235,3,9:04.0,P. Gasol misses 2-pt hook shot from 5 ft,,55,61
236,3,9:04.0,,Defensive rebound by R. Gay,55,61
237,3,8:57.0,,R. Gay misses 2-pt jump shot from 5 ft,55,61
238,3,8:56.0,Defensive rebound by K. Anderson,,55,61
239,3,8:46.0,T. Parker misses 3-pt jump shot from 23 ft,,55,61
240,3,8:45.0,,Defensive rebound by K. Koufos,55,61
241,3,8:24.0,,R. Gay makes 2-pt jump shot from 15 ft (assist by K. Koufos),55,63
242,3,8:06.0,,Violation by K. Koufos (kicked ball),55,63
243,3,7:59.0,P. Gasol makes 2-pt jump shot from 17 ft (assist by K. Leonard),,57,63
244,3,7:40.0,,Shooting foul by L. Aldridge (drawn by D. Cousins),57,63
245,3,7:40.0,,D. Cousins makes free throw 1 of 2,57,64
246,3,7:40.0,,D. Cousins misses free throw 2 of 2,57,64
247,3,7:40.0,P. Mills enters the game for T. Parker,,57,64
248,3,7:40.0,D. Lee enters the game for L. Aldridge,,57,64
249,3,7:38.0,Defensive rebound by K. Anderson,,57,64
250,3,7:28.0,K. Leonard misses 3-pt jump shot from 25 ft,,57,64
251,3,7:27.0,,Defensive rebound by A. Afflalo,57,64
252,3,7:21.0,,K. Koufos makes 2-pt layup from 3 ft (assist by T. Lawson),57,66
253,3,7:03.0,K. Leonard misses 2-pt jump shot from 4 ft,,57,66
254,3,7:02.0,,Defensive rebound by R. Gay,57,66
255,3,6:56.0,,A. Afflalo misses 2-pt layup from 2 ft,57,66
256,3,6:55.0,Defensive rebound by K. Anderson,,57,66
257,3,6:44.0,P. Mills misses 2-pt jump shot from 17 ft,,57,66
258,3,6:44.0,,Defensive rebound by D. Cousins,57,66
259,3,6:36.0,,D. Cousins misses 2-pt layup from 2 ft,57,66
260,3,6:34.0,Defensive rebound by P. Gasol,,57,66
261,3,6:32.0,Personal foul by K. Koufos,,57,66
262,3,6:32.0,San Antonio full timeout,,57,66
263,3,6:20.0,P. Mills makes 3-pt jump shot from 23 ft (assist by D. Lee),,60,66
264,3,6:03.0,,Turnover by K. Koufos (bad pass; steal by K. Leonard),60,66
265,3,6:00.0,K. Leonard makes 2-pt dunk at rim,,62,66
266,3,5:31.0,,Turnover by Team (shot clock),62,66
267,3,5:31.0,D. Dedmon enters the game for P. Gasol,,62,66
268,3,5:19.0,K. Anderson misses 2-pt jump shot from 20 ft,,62,66
269,3,5:18.0,,Defensive rebound by D. Cousins,62,66
270,3,5:04.0,,D. Cousins misses 2-pt jump shot from 4 ft (block by D. Lee),62,66
271,3,5:01.0,Defensive rebound by K. Anderson,,62,66
272,3,4:57.0,P. Mills misses 3-pt jump shot from 23 ft,,62,66
273,3,4:56.0,,Defensive rebound by K. Koufos,62,66
274,3,4:45.0,,R. Gay misses 3-pt jump shot from 26 ft,62,66
275,3,4:45.0,,Offensive rebound by D. Cousins,62,66
276,3,4:44.0,,Shooting foul by D. Lee (drawn by D. Cousins),62,66
277,3,4:44.0,,D. Cousins makes free throw 1 of 2,62,67
278,3,4:44.0,M. Ginóbili enters the game for K. Anderson,,62,67
279,3,4:44.0,,G. Temple enters the game for K. Koufos,62,67
280,3,4:44.0,,M. Barnes enters the game for T. Lawson,62,67
281,3,4:44.0,,D. Cousins makes free throw 2 of 2,62,68
282,3,4:27.0,Shooting foul by M. Barnes (drawn by D. Dedmon),,62,68
283,3,4:27.0,D. Dedmon makes free throw 1 of 2,,63,68
284,3,4:27.0,,A. Tolliver enters the game for R. Gay,63,68
285,3,4:27.0,D. Dedmon makes free throw 2 of 2,,64,68
286,3,4:15.0,,A. Tolliver misses 3-pt jump shot from 25 ft,64,68
287,3,4:15.0,Defensive rebound by M. Ginóbili,,64,68
288,3,4:03.0,D. Dedmon misses 2-pt jump shot from 17 ft,,64,68
289,3,4:03.0,Offensive rebound by Team,,64,68
290,3,4:03.0,,Loose ball foul by G. Temple (drawn by D. Lee),64,68
291,3,3:49.0,Turnover by M. Ginóbili (lost ball; steal by M. Barnes),,64,68
292,3,3:44.0,,Turnover by M. Barnes (lost ball; steal by K. Leonard),64,68
293,3,3:27.0,D. Dedmon makes 2-pt layup from 3 ft (assist by K. Leonard),,66,68
294,3,3:20.0,,Sacramento full timeout,66,68
295,3,3:20.0,,B. McLemore enters the game for A. Afflalo,66,68
296,3,3:09.0,,Personal foul by D. Dedmon (drawn by D. Cousins),66,68
297,3,2:57.0,,D. Cousins misses 2-pt jump shot from 8 ft,66,68
298,3,2:56.0,,Offensive rebound by Team,66,68
299,3,2:48.0,,Turnover by B. McLemore (lost ball; steal by K. Leonard),66,68
300,3,2:46.0,K. Leonard makes 2-pt layup from 2 ft,,68,68
301,3,2:46.0,Shooting foul by B. McLemore (drawn by K. Leonard),,68,68
302,3,2:46.0,K. Leonard makes free throw 1 of 1,,69,68
303,3,2:34.0,,Turnover by B. McLemore (lost ball; steal by K. Leonard),69,68
304,3,2:32.0,Shooting foul by B. McLemore (drawn by K. Leonard),,69,68
305,3,2:32.0,K. Leonard makes free throw 1 of 2,,70,68
306,3,2:32.0,,R. Gay enters the game for B. McLemore,70,68
307,3,2:32.0,K. Leonard makes free throw 2 of 2,,71,68
308,3,2:13.0,,M. Barnes misses 3-pt jump shot from 24 ft,71,68
309,3,2:13.0,Defensive rebound by K. Leonard,,71,68
310,3,2:05.0,K. Leonard misses 2-pt jump shot from 14 ft,,71,68
311,3,2:04.0,Offensive rebound by D. Lee,,71,68
312,3,2:04.0,D. Lee makes 2-pt layup from 1 ft,,73,68
313,3,1:57.0,,W. Cauley-Stein enters the game for D. Cousins,73,68
314,3,1:57.0,J. Simmons enters the game for K. Leonard,,73,68
315,3,1:51.0,,Shooting foul by P. Mills (drawn by R. Gay),73,68
316,3,1:51.0,,R. Gay makes free throw 1 of 2,73,69
317,3,1:51.0,,R. Gay makes free throw 2 of 2,73,70
318,3,1:29.0,M. Ginóbili misses 2-pt jump shot from 5 ft,,73,70
319,3,1:27.0,,Defensive rebound by R. Gay,73,70
320,3,1:14.0,,A. Tolliver misses 3-pt jump shot from 24 ft,73,70
321,3,1:14.0,,Offensive rebound by Team,73,70
322,3,1:14.0,Loose ball foul by J. Simmons (drawn by W. Cauley-Stein),,73,70
323,3,1:14.0,,W. Cauley-Stein misses free throw 1 of 2,73,70
324,3,1:14.0,,Offensive rebound by Team,73,70
325,3,1:14.0,,W. Cauley-Stein makes free throw 2 of 2,73,71
326,3,1:00.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by J. Simmons),,76,71
327,3,0:43.0,Offensive charge foul by R. Gay (drawn by J. Simmons),,76,71
328,3,0:43.0,,Turnover by R. Gay (offensive foul),76,71
329,3,0:29.0,M. Ginóbili misses 2-pt jump shot from 18 ft,,76,71
330,3,0:24.0,,Defensive rebound by R. Gay,76,71
331,3,0:00.0,,R. Gay misses 3-pt jump shot from 26 ft,76,71
332,3,0:00.0,Defensive rebound by D. Lee,,76,71
333,4,11:38.0,,Turnover by M. Barnes (bad pass; steal by K. Leonard),76,71
334,4,11:34.0,J. Simmons makes 2-pt layup from 2 ft (assist by K. Leonard),,78,71
335,4,11:14.0,,M. Barnes misses 2-pt jump shot from 20 ft,78,71
336,4,11:13.0,Defensive rebound by M. Ginóbili,,78,71
337,4,11:00.0,K. Leonard makes 2-pt jump shot from 17 ft (assist by M. Ginóbili),,80,71
338,4,11:00.0,Shooting foul by T. Lawson (drawn by K. Leonard),,80,71
339,4,11:00.0,K. Leonard makes free throw 1 of 1,,81,71
340,4,10:44.0,,Personal foul by T. Parker (drawn by T. Lawson),81,71
341,4,10:44.0,,D. Cousins enters the game for W. Cauley-Stein,81,71
342,4,10:31.0,,D. Cousins makes 2-pt jump shot from 19 ft (assist by T. Lawson),81,73
343,4,10:12.0,L. Aldridge misses 2-pt jump shot from 6 ft,,81,73
344,4,10:10.0,Offensive rebound by J. Simmons,,81,73
345,4,10:10.0,J. Simmons misses 2-pt layup from 1 ft,,81,73
346,4,10:09.0,,Defensive rebound by D. Cousins,81,73
347,4,10:01.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by T. Lawson),81,76
348,4,10:01.0,San Antonio full timeout,,81,76
349,4,9:42.0,T. Parker misses 2-pt jump shot from 15 ft,,81,76
350,4,9:40.0,Offensive rebound by L. Aldridge,,81,76
351,4,9:40.0,L. Aldridge makes 2-pt dunk at rim,,83,76
352,4,9:17.0,,Turnover by D. Cousins (lost ball; steal by T. Parker),83,76
353,4,8:59.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,83,76
354,4,8:59.0,,Defensive rebound by Team,83,76
355,4,8:46.0,,Shooting foul by J. Simmons (drawn by D. Cousins),83,76
356,4,8:46.0,,D. Cousins makes free throw 1 of 2,83,77
357,4,8:46.0,D. Dedmon enters the game for M. Ginóbili,,83,77
358,4,8:46.0,,A. Afflalo enters the game for R. Gay,83,77
359,4,8:46.0,,D. Cousins makes free throw 2 of 2,83,78
360,4,8:30.0,K. Leonard misses 2-pt hook shot from 8 ft,,83,78
361,4,8:28.0,,Defensive rebound by D. Cousins,83,78
362,4,8:20.0,,A. Afflalo makes 3-pt jump shot from 25 ft (assist by T. Lawson),83,81
363,4,8:03.0,K. Leonard misses 3-pt jump shot from 25 ft,,83,81
364,4,8:03.0,,Defensive rebound by A. Afflalo,83,81
365,4,7:51.0,,A. Afflalo makes 2-pt jump shot from 7 ft (assist by D. Cousins),83,83
366,4,7:32.0,L. Aldridge makes 2-pt jump shot from 16 ft (assist by T. Parker),,85,83
367,4,7:14.0,,A. Afflalo misses 3-pt jump shot from 23 ft,85,83
368,4,7:13.0,Defensive rebound by D. Dedmon,,85,83
369,4,7:05.0,Shooting foul by M. Barnes (drawn by T. Parker),,85,83
370,4,7:05.0,T. Parker makes free throw 1 of 2,,86,83
371,4,7:05.0,T. Parker makes free throw 2 of 2,,87,83
372,4,6:49.0,,Shooting foul by K. Leonard (drawn by D. Cousins),87,83
373,4,6:49.0,,D. Cousins makes free throw 1 of 2,87,84
374,4,6:49.0,,D. Cousins misses free throw 2 of 2,87,84
375,4,6:49.0,K. Anderson enters the game for J. Simmons,,87,84
376,4,6:48.0,Defensive rebound by L. Aldridge,,87,84
377,4,6:38.0,L. Aldridge misses 2-pt jump shot from 20 ft,,87,84
378,4,6:38.0,Offensive rebound by D. Dedmon,,87,84
