,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
408,4,0:22.0,,P. George misses 2-pt jump shot from 18 ft,90,105
409,4,0:21.0,Defensive rebound by S. Ibaka,,90,105
410,4,0:10.0,P. Tucker misses 3-pt jump shot from 25 ft,,90,105
411,4,0:09.0,,Defensive rebound by T. Young,90,105
412,4,0:03.0,,L. Stephenson makes 2-pt jump shot from 3 ft (assist by P. George),90,107
413,4,0:03.0,Technical foul by D. DeRozan,,90,107
414,4,0:03.0,,Technical foul by L. Stephenson,90,107
415,4,0:03.0,Technical foul by P. Tucker,,90,107
416,4,0:03.0,,A. Brooks enters the game for L. Stephenson,90,107
417,4,0:03.0,N. Powell enters the game for D. Carroll,,90,108
418,4,0:03.0,J. Poeltl enters the game for S. Ibaka,,90,108
419,4,0:03.0,L. Nogueira enters the game for D. DeRozan,,90,108
420,4,0:03.0,D. Wright enters the game for C. Joseph,,90,108
421,4,0:03.0,F. VanVleet enters the game for P. Tucker,,90,108
422,4,0:03.0,,K. Séraphin enters the game for P. George,90,108
423,4,0:03.0,,J. Young enters the game for T. Young,90,108
424,4,0:03.0,,L. Allen enters the game for M. Turner,90,108
425,4,0:03.0,,R. Christmas enters the game for J. Teague,90,108
426,4,0:03.0,,P. George makes technical free throw,90,108
