,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
57,1,5:12.0,,D. Williams misses 3-pt jump shot from 25 ft,15,15
58,1,5:11.0,,Offensive rebound by W. Matthews,15,15
59,1,5:09.0,,Dallas full timeout,15,15
60,1,5:09.0,,S. Curry enters the game for D. Williams,15,15
61,1,5:09.0,T. Jones enters the game for Ö. Aşık,,15,15
62,1,5:09.0,J. Holiday enters the game for E. Moore,,15,15
63,1,5:01.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,15,15
64,1,5:00.0,Defensive rebound by Team,,15,15
65,1,4:39.0,A. Davis makes 2-pt jump shot from 14 ft,,17,15
66,1,4:23.0,Violation by J. Holiday (kicked ball),,17,15
67,1,4:23.0,,J. Anderson enters the game for D. Powell,17,15
68,1,4:23.0,,H. Barnes enters the game for D. Finney-Smith,17,15
69,1,4:15.0,,H. Barnes misses 2-pt jump shot from 17 ft,17,15
70,1,4:14.0,Defensive rebound by J. Holiday,,17,15
71,1,4:03.0,A. Davis misses 2-pt layup from 1 ft,,17,15
72,1,4:02.0,,Defensive rebound by S. Curry,17,15
73,1,3:53.0,,J. Anderson misses 3-pt jump shot from 24 ft,17,15
74,1,3:52.0,Defensive rebound by S. Hill,,17,15
75,1,3:42.0,A. Davis misses 3-pt jump shot from 25 ft,,17,15
76,1,3:41.0,,Defensive rebound by S. Curry,17,15
77,1,3:29.0,,S. Curry misses 3-pt jump shot from 25 ft,17,15
78,1,3:28.0,Defensive rebound by A. Davis,,17,15
79,1,3:14.0,J. Holiday misses 3-pt jump shot from 24 ft,,17,15
80,1,3:13.0,,Defensive rebound by A. Bogut,17,15
81,1,2:56.0,,J. Anderson makes 2-pt dunk at rim (assist by H. Barnes),17,17
82,1,2:40.0,S. Hill misses 3-pt jump shot from 24 ft,,17,17
83,1,2:39.0,,Defensive rebound by W. Matthews,17,17
84,1,2:21.0,,S. Curry makes 2-pt layup from 1 ft (assist by J. Anderson),17,19
85,1,2:15.0,New Orleans full timeout,,17,19
86,1,2:15.0,B. Hield enters the game for S. Hill,,17,19
87,1,2:00.0,T. Jones misses 2-pt hook shot from 6 ft,,17,19
88,1,1:59.0,,Defensive rebound by J. Anderson,17,19
89,1,1:49.0,,Personal foul by B. Hield (drawn by H. Barnes),17,19
90,1,1:49.0,L. Galloway enters the game for T. Frazier,,17,19
91,1,1:36.0,,Shooting block foul by T. Jones (drawn by H. Barnes),17,19
92,1,1:36.0,,H. Barnes makes free throw 1 of 2,17,20
93,1,1:36.0,,H. Barnes makes free throw 2 of 2,17,21
94,1,1:27.0,Turnover by J. Holiday (lost ball; steal by H. Barnes),,17,21
95,1,1:11.0,,H. Barnes makes 2-pt layup from 2 ft,17,23
96,1,0:50.0,,D. Powell enters the game for A. Bogut,17,23
97,1,0:44.0,T. Jones misses 2-pt hook shot from 7 ft,,17,23
98,1,0:43.0,,Defensive rebound by J. Anderson,17,23
99,1,0:27.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by S. Curry),17,26
100,1,0:07.0,B. Hield makes 3-pt jump shot from 24 ft (assist by J. Holiday),,20,26
101,1,0:01.0,,S. Curry misses 2-pt jump shot from 11 ft,20,26
102,1,0:00.0,Defensive rebound by J. Holiday,,20,26
103,2,11:43.0,,D. Powell makes 2-pt dunk at rim (assist by J. Anderson),20,28
104,2,11:28.0,J. Holiday makes 2-pt jump shot from 9 ft,,22,28
105,2,11:12.0,,H. Barnes misses 2-pt jump shot from 14 ft,22,28
106,2,11:11.0,Defensive rebound by T. Jones,,22,28
107,2,11:05.0,L. Galloway makes 2-pt jump shot from 20 ft (assist by J. Holiday),,24,28
108,2,10:53.0,,J. Anderson misses 2-pt layup from 1 ft,24,28
109,2,10:52.0,,Offensive rebound by J. Anderson,24,28
110,2,10:49.0,,Turnover by J. Anderson (bad pass; steal by T. Jones),24,28
111,2,10:40.0,J. Holiday misses 2-pt layup at rim,,24,28
112,2,10:38.0,Offensive rebound by A. Ajinça,,24,28
113,2,10:37.0,A. Ajinça misses 2-pt layup from 2 ft (block by D. Powell),,24,28
114,2,10:37.0,Offensive rebound by Team,,24,28
115,2,10:37.0,,D. Finney-Smith enters the game for J. Anderson,24,28
116,2,10:35.0,L. Galloway makes 2-pt jump shot from 17 ft (assist by J. Holiday),,26,28
117,2,10:17.0,,D. Williams misses 3-pt jump shot from 25 ft,26,28
118,2,10:17.0,Defensive rebound by T. Jones,,26,28
119,2,10:07.0,J. Holiday makes 2-pt jump shot from 14 ft,,28,28
120,2,10:06.0,,Dallas full timeout,28,28
121,2,9:50.0,,H. Barnes makes 2-pt layup from 1 ft,28,30
122,2,9:36.0,,J. Anderson enters the game for D. Finney-Smith,28,30
123,2,9:27.0,A. Ajinça misses 2-pt jump shot from 3 ft,,28,30
124,2,9:26.0,,Defensive rebound by D. Powell,28,30
125,2,9:18.0,,Turnover by D. Williams (bad pass; steal by T. Jones),28,30
126,2,9:15.0,Shooting foul by D. Williams (drawn by B. Hield),,28,30
127,2,9:15.0,B. Hield makes free throw 1 of 2,,29,30
128,2,9:15.0,B. Hield makes free throw 2 of 2,,30,30
129,2,9:01.0,,J. Anderson misses 2-pt jump shot from 6 ft,30,30
130,2,9:00.0,Defensive rebound by A. Ajinça,,30,30
131,2,8:46.0,A. Ajinça misses 2-pt jump shot from 18 ft,,30,30
132,2,8:45.0,,Defensive rebound by H. Barnes,30,30
133,2,8:36.0,Violation by J. Holiday (kicked ball),,30,30
134,2,8:36.0,,D. Finney-Smith enters the game for J. Anderson,30,30
135,2,8:36.0,,A. Bogut enters the game for D. Powell,30,30
136,2,8:31.0,,H. Barnes makes 2-pt dunk at rim (assist by A. Bogut),30,32
137,2,8:19.0,B. Hield misses 2-pt jump shot from 16 ft,,30,32
138,2,8:18.0,,Defensive rebound by S. Curry,30,32
139,2,8:05.0,,D. Williams misses 2-pt jump shot from 16 ft,30,32
140,2,8:03.0,,Offensive rebound by Team,30,32
141,2,8:03.0,A. Davis enters the game for A. Ajinça,,30,32
142,2,8:03.0,S. Hill enters the game for T. Jones,,30,32
143,2,8:00.0,,H. Barnes misses 2-pt jump shot from 18 ft,30,32
144,2,7:59.0,Defensive rebound by Team,,30,32
145,2,7:43.0,J. Holiday makes 2-pt layup from 1 ft (assist by A. Davis),,32,32
146,2,7:19.0,,H. Barnes makes 2-pt dunk at rim,32,34
147,2,7:06.0,J. Holiday misses 2-pt jump shot from 14 ft,,32,34
148,2,7:05.0,,Defensive rebound by A. Bogut,32,34
149,2,6:45.0,,H. Barnes misses 2-pt jump shot from 17 ft,32,34
150,2,6:44.0,Defensive rebound by B. Hield,,32,34
151,2,6:37.0,B. Hield misses 3-pt jump shot from 24 ft,,32,34
152,2,6:35.0,,Defensive rebound by H. Barnes,32,34
153,2,6:23.0,,Turnover by D. Williams (offensive foul),32,34
154,2,6:23.0,,Offensive foul by D. Williams (drawn by S. Hill),32,34
155,2,6:23.0,,W. Matthews enters the game for H. Barnes,32,34
156,2,6:23.0,,D. Powell enters the game for D. Williams,32,34
157,2,6:23.0,E. Moore enters the game for B. Hield,,32,34
158,2,6:05.0,A. Davis makes 2-pt jump shot from 22 ft (assist by E. Moore),,34,34
159,2,5:49.0,,Turnover by S. Curry (bad pass; steal by A. Davis),34,34
160,2,5:41.0,L. Galloway misses 2-pt jump shot from 16 ft,,34,34
161,2,5:40.0,,Defensive rebound by A. Bogut,34,34
162,2,5:35.0,Official timeout,,34,34
163,2,5:35.0,,J. Anderson enters the game for D. Finney-Smith,34,34
164,2,5:35.0,T. Frazier enters the game for J. Holiday,,34,34
165,2,5:28.0,,J. Anderson makes 3-pt jump shot from 25 ft (assist by A. Bogut),34,37
166,2,5:16.0,Offensive foul by E. Moore (drawn by W. Matthews),,34,37
167,2,5:16.0,Turnover by E. Moore (offensive foul),,34,37
168,2,5:04.0,,Personal foul by E. Moore (drawn by W. Matthews),34,37
169,2,4:56.0,,S. Curry misses 3-pt jump shot from 25 ft,34,37
170,2,4:55.0,Defensive rebound by E. Moore,,34,37
171,2,4:38.0,Personal foul by A. Bogut (drawn by A. Davis),,34,37
172,2,4:26.0,Turnover by E. Moore (traveling),,34,37
173,2,4:07.0,,S. Curry makes 2-pt jump shot from 11 ft (assist by W. Matthews),34,39
174,2,3:52.0,A. Davis misses 2-pt jump shot from 13 ft,,34,39
175,2,3:51.0,,Defensive rebound by J. Anderson,34,39
176,2,3:39.0,,W. Matthews misses 2-pt jump shot from 17 ft,34,39
177,2,3:37.0,,Offensive rebound by D. Powell,34,39
178,2,3:37.0,,D. Powell makes 2-pt dunk at rim,34,41
179,2,3:21.0,Offensive foul by A. Davis (drawn by A. Bogut),,34,41
180,2,3:21.0,Turnover by A. Davis (offensive foul),,34,41
181,2,3:21.0,,H. Barnes enters the game for A. Bogut,34,41
182,2,3:07.0,,Turnover by W. Matthews (bad pass; steal by T. Frazier),34,41
183,2,3:01.0,A. Davis makes 2-pt dunk at rim (assist by T. Frazier),,36,41
184,2,2:46.0,,Personal foul by T. Frazier (drawn by S. Curry),36,41
185,2,2:46.0,New Orleans full timeout,,36,41
186,2,2:46.0,J. Holiday enters the game for E. Moore,,36,41
187,2,2:40.0,,Turnover by S. Curry (bad pass; steal by A. Davis),36,41
188,2,2:36.0,T. Frazier makes 2-pt jump shot from 4 ft (assist by A. Davis),,38,41
189,2,2:15.0,,H. Barnes misses 3-pt jump shot from 25 ft,38,41
190,2,2:14.0,Defensive rebound by J. Holiday,,38,41
191,2,2:05.0,Turnover by J. Holiday (bad pass; steal by D. Powell),,38,41
192,2,1:46.0,,Shooting foul by J. Holiday (drawn by J. Anderson),38,41
193,2,1:46.0,,J. Anderson makes free throw 1 of 3,38,42
194,2,1:46.0,,J. Anderson makes free throw 2 of 3,38,43
195,2,1:46.0,,J. Anderson makes free throw 3 of 3,38,44
196,2,1:32.0,T. Frazier misses 2-pt jump shot from 19 ft,,38,44
197,2,1:30.0,,Defensive rebound by J. Anderson,38,44
198,2,1:13.0,,W. Matthews misses 2-pt jump shot from 23 ft,38,44
199,2,1:12.0,Defensive rebound by S. Hill,,38,44
200,2,0:58.0,Personal foul by D. Powell (drawn by A. Davis),,38,44
201,2,0:58.0,,A. Bogut enters the game for D. Powell,38,44
202,2,0:51.0,J. Holiday misses 2-pt jump shot from 10 ft,,38,44
203,2,0:49.0,Offensive rebound by J. Holiday,,38,44
204,2,0:36.0,S. Hill makes 2-pt jump shot from 7 ft,,40,44
205,2,0:23.0,,Turnover by J. Anderson (bad pass),40,44
206,2,0:01.0,J. Holiday misses 2-pt jump shot from 7 ft,,40,44
207,2,0:00.0,Offensive rebound by A. Davis,,40,44
208,2,0:00.0,A. Davis makes 2-pt layup from 1 ft,,42,44
209,3,11:43.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,42,44
210,3,11:42.0,Defensive rebound by E. Moore,,42,44
211,3,11:20.0,T. Frazier misses 2-pt jump shot from 16 ft,,42,44
212,3,11:19.0,Offensive rebound by T. Frazier,,42,44
213,3,11:11.0,A. Brown misses 3-pt jump shot from 25 ft,,42,44
214,3,11:10.0,,Defensive rebound by D. Finney-Smith,42,44
215,3,10:54.0,,H. Barnes misses 2-pt jump shot from 15 ft,42,44
216,3,10:53.0,Defensive rebound by A. Davis,,42,44
217,3,10:44.0,A. Davis makes 2-pt jump shot from 10 ft,,44,44
218,3,10:44.0,Shooting foul by A. Bogut (drawn by A. Davis),,44,44
219,3,10:44.0,A. Davis makes free throw 1 of 1,,45,44
220,3,10:28.0,,Personal foul by A. Davis (drawn by W. Matthews),45,44
221,3,10:15.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,45,44
222,3,10:14.0,,Offensive rebound by A. Bogut,45,44
223,3,9:57.0,,H. Barnes misses 2-pt jump shot from 19 ft,45,44
224,3,9:56.0,Defensive rebound by T. Frazier,,45,44
225,3,9:34.0,A. Davis misses 2-pt jump shot from 19 ft,,45,44
226,3,9:33.0,,Defensive rebound by H. Barnes,45,44
227,3,9:25.0,,Turnover by D. Williams (bad pass),45,44
228,3,9:18.0,Personal foul by D. Williams (drawn by T. Frazier),,45,44
229,3,9:14.0,Shooting block foul by D. Finney-Smith (drawn by A. Davis),,45,44
230,3,9:14.0,A. Davis makes free throw 1 of 2,,46,44
231,3,9:14.0,A. Davis makes free throw 2 of 2,,47,44
232,3,8:57.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),47,47
233,3,8:45.0,A. Davis misses 2-pt jump shot from 15 ft,,47,47
234,3,8:44.0,,Defensive rebound by D. Williams,47,47
235,3,8:22.0,,D. Williams makes 2-pt jump shot from 18 ft,47,49
236,3,8:09.0,T. Frazier misses 3-pt jump shot from 25 ft,,47,49
237,3,8:08.0,,Defensive rebound by A. Bogut,47,49
238,3,7:59.0,,D. Finney-Smith misses 3-pt jump shot from 22 ft,47,49
239,3,7:58.0,Defensive rebound by S. Hill,,47,49
240,3,7:49.0,Shooting foul by H. Barnes (drawn by A. Davis),,47,49
241,3,7:49.0,A. Davis makes free throw 1 of 2,,48,49
242,3,7:49.0,A. Davis makes free throw 2 of 2,,49,49
243,3,7:37.0,,D. Williams misses 3-pt jump shot from 23 ft,49,49
244,3,7:36.0,Defensive rebound by A. Davis,,49,49
245,3,7:16.0,S. Hill makes 2-pt layup from 1 ft (assist by T. Frazier),,51,49
246,3,7:01.0,,Personal foul by T. Frazier (drawn by D. Williams),51,49
247,3,7:01.0,,J. Anderson enters the game for D. Finney-Smith,51,49
248,3,6:44.0,,D. Williams misses 2-pt jump shot from 18 ft,51,49
249,3,6:43.0,,Offensive rebound by A. Bogut,51,49
250,3,6:43.0,,A. Bogut makes 2-pt layup from 1 ft,51,51
251,3,6:35.0,T. Frazier makes 2-pt layup from 1 ft,,53,51
252,3,6:08.0,,H. Barnes misses 2-pt jump shot from 15 ft,53,51
253,3,6:07.0,Defensive rebound by A. Brown,,53,51
254,3,5:54.0,T. Frazier misses 3-pt jump shot from 22 ft,,53,51
255,3,5:53.0,,Defensive rebound by H. Barnes,53,51
256,3,5:53.0,,Dallas full timeout,53,51
257,3,5:53.0,,D. Powell enters the game for A. Bogut,53,51
258,3,5:36.0,,J. Anderson makes 3-pt jump shot from 22 ft (assist by D. Williams),53,54
259,3,5:15.0,S. Hill makes 3-pt jump shot from 24 ft (assist by E. Moore),,56,54
260,3,4:51.0,,Shooting foul by T. Frazier (drawn by D. Williams),56,54
261,3,4:51.0,,D. Williams makes free throw 1 of 2,56,55
262,3,4:51.0,J. Holiday enters the game for E. Moore,,56,55
263,3,4:51.0,,D. Williams makes free throw 2 of 2,56,56
264,3,4:43.0,A. Davis makes 2-pt jump shot from 9 ft (assist by J. Holiday),,58,56
265,3,4:25.0,,Personal foul by J. Holiday (drawn by D. Powell),58,56
266,3,4:25.0,,S. Curry enters the game for D. Williams,58,56
267,3,4:18.0,,W. Matthews misses 2-pt jump shot from 20 ft,58,56
268,3,4:17.0,Defensive rebound by A. Davis,,58,56
269,3,4:00.0,A. Brown misses 3-pt jump shot from 23 ft,,58,56
270,3,3:59.0,,Defensive rebound by S. Curry,58,56
271,3,3:47.0,,H. Barnes misses 3-pt jump shot from 26 ft,58,56
272,3,3:46.0,Defensive rebound by A. Davis,,58,56
273,3,3:34.0,A. Brown misses 3-pt jump shot from 23 ft,,58,56
274,3,3:33.0,,Defensive rebound by D. Powell,58,56
275,3,3:22.0,,H. Barnes misses 2-pt layup from 2 ft (block by A. Davis),58,56
276,3,3:20.0,Defensive rebound by A. Davis,,58,56
277,3,3:09.0,Turnover by T. Frazier (lost ball; steal by D. Powell),,58,56
278,3,2:48.0,,J. Anderson makes 2-pt hook shot from 6 ft,58,58
279,3,2:32.0,T. Frazier makes 2-pt layup from 2 ft (assist by J. Holiday),,60,58
280,3,2:10.0,,H. Barnes misses 2-pt hook shot from 5 ft,60,58
281,3,2:09.0,Defensive rebound by A. Brown,,60,58
282,3,2:02.0,New Orleans full timeout,,60,58
283,3,2:02.0,Turnover by T. Frazier (bad pass),,60,58
284,3,2:02.0,,A. Bogut enters the game for H. Barnes,60,58
285,3,2:02.0,L. Galloway enters the game for T. Frazier,,60,58
286,3,2:02.0,B. Hield enters the game for A. Brown,,60,58
287,3,1:52.0,,Personal foul by B. Hield (drawn by J. Anderson),60,58
288,3,1:52.0,,J. Anderson makes free throw 1 of 2,60,59
289,3,1:52.0,,J. Anderson misses free throw 2 of 2,60,59
290,3,1:51.0,Defensive rebound by A. Davis,,60,59
291,3,1:36.0,J. Holiday misses 2-pt jump shot from 23 ft,,60,59
292,3,1:34.0,,Defensive rebound by J. Anderson,60,59
293,3,1:15.0,,W. Matthews misses 3-pt jump shot from 24 ft,60,59
294,3,1:15.0,Defensive rebound by A. Davis,,60,59
295,3,1:01.0,L. Galloway misses 3-pt jump shot from 25 ft,,60,59
296,3,1:00.0,,Defensive rebound by J. Anderson,60,59
297,3,0:44.0,,W. Matthews misses 2-pt jump shot from 13 ft,60,59
298,3,0:44.0,,Offensive rebound by A. Bogut,60,59
299,3,0:44.0,,Personal foul by S. Hill (drawn by A. Bogut),60,59
300,3,0:44.0,,A. Bogut misses free throw 1 of 2,60,59
301,3,0:44.0,,Offensive rebound by Team,60,59
302,3,0:44.0,,A. Bogut makes free throw 2 of 2,60,60
303,3,0:32.0,B. Hield misses 3-pt jump shot from 25 ft,,60,60
304,3,0:31.0,,Defensive rebound by A. Bogut,60,60
305,3,0:09.0,,D. Powell misses 2-pt jump shot from 12 ft,60,60
306,3,0:08.0,Defensive rebound by A. Davis,,60,60
307,3,0:01.0,B. Hield misses 2-pt jump shot from 5 ft,,60,60
308,3,0:00.0,Offensive rebound by Team,,60,60
309,4,11:47.0,L. Galloway misses 2-pt jump shot from 16 ft,,60,60
310,4,11:46.0,,Defensive rebound by J. Anderson,60,60
311,4,11:29.0,,Turnover by J. Gibson (bad pass; steal by S. Hill),60,60
312,4,11:26.0,S. Hill makes 2-pt layup from 1 ft,,62,60
313,4,10:54.0,,H. Barnes makes 2-pt jump shot from 11 ft,62,62
314,4,10:32.0,T. Jones misses 3-pt jump shot from 24 ft,,62,62
315,4,10:31.0,Offensive rebound by Team,,62,62
316,4,10:20.0,Personal foul by S. Curry (drawn by J. Holiday),,62,62
317,4,10:10.0,T. Jones misses 2-pt layup from 3 ft (block by A. Bogut),,62,62
318,4,10:09.0,,Defensive rebound by H. Barnes,62,62
319,4,10:09.0,,Personal foul by T. Jones (drawn by H. Barnes),62,62
320,4,9:58.0,,A. Bogut misses 2-pt jump shot from 7 ft,62,62
321,4,9:57.0,Defensive rebound by B. Hield,,62,62
322,4,9:51.0,S. Hill misses 3-pt jump shot from 25 ft,,62,62
323,4,9:50.0,,Defensive rebound by H. Barnes,62,62
324,4,9:37.0,Offensive charge foul by H. Barnes (drawn by J. Holiday),,62,62
325,4,9:37.0,,Turnover by H. Barnes (offensive foul),62,62
326,4,9:20.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by L. Galloway),,65,62
327,4,9:06.0,,H. Barnes misses 3-pt jump shot from 25 ft,65,62
328,4,9:05.0,Defensive rebound by B. Hield,,65,62
329,4,8:59.0,T. Jones misses 2-pt layup from 2 ft,,65,62
330,4,8:57.0,,Defensive rebound by A. Bogut,65,62
331,4,8:47.0,,J. Gibson misses 3-pt jump shot from 26 ft,65,62
332,4,8:46.0,Defensive rebound by B. Hield,,65,62
333,4,8:33.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by B. Hield),,68,62
334,4,8:33.0,,Dallas full timeout,68,62
335,4,8:33.0,,D. Powell enters the game for A. Bogut,68,62
336,4,8:33.0,,W. Matthews enters the game for J. Anderson,68,62
337,4,8:33.0,,D. Finney-Smith enters the game for J. Gibson,68,62
338,4,8:12.0,,Shooting foul by S. Hill (drawn by W. Matthews),68,62
339,4,8:12.0,,W. Matthews misses free throw 1 of 2,68,62
340,4,8:12.0,,Offensive rebound by Team,68,62
341,4,8:12.0,A. Davis enters the game for T. Jones,,68,62
342,4,8:12.0,,W. Matthews makes free throw 2 of 2,68,63
343,4,8:04.0,A. Davis misses 2-pt jump shot from 19 ft,,68,63
344,4,8:03.0,,Defensive rebound by W. Matthews,68,63
345,4,7:50.0,,S. Curry makes 2-pt jump shot from 11 ft,68,65
346,4,7:28.0,Personal block foul by S. Curry (drawn by J. Holiday),,68,65
347,4,7:20.0,J. Holiday makes 3-pt jump shot from 25 ft,,71,65
348,4,7:07.0,,S. Curry makes 2-pt layup from 2 ft,71,67
349,4,6:56.0,Turnover by J. Holiday (bad pass),,71,67
350,4,6:35.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by H. Barnes),71,70
351,4,6:08.0,Turnover by Team (5 sec),,71,70
352,4,5:57.0,,W. Matthews makes 2-pt jump shot from 13 ft,71,72
353,4,5:42.0,L. Galloway misses 3-pt jump shot from 25 ft,,71,72
354,4,5:41.0,Offensive rebound by A. Davis,,71,72
355,4,5:39.0,Shooting foul by W. Matthews (drawn by A. Davis),,71,72
356,4,5:39.0,Official timeout,,71,72
357,4,5:39.0,A. Davis makes free throw 1 of 2,,72,72
358,4,5:39.0,T. Frazier enters the game for B. Hield,,71,72
359,4,5:39.0,A. Davis makes free throw 2 of 2,,73,72
360,4,5:22.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by H. Barnes),73,75
361,4,5:00.0,A. Davis misses 2-pt jump shot from 13 ft,,73,75
362,4,4:59.0,,Defensive rebound by D. Finney-Smith,73,75
363,4,4:38.0,,H. Barnes makes 3-pt jump shot from 24 ft (assist by D. Powell),73,78
364,4,4:28.0,J. Holiday makes 2-pt layup at rim (assist by A. Davis),,75,78
365,4,4:03.0,,Shooting block foul by A. Davis (drawn by H. Barnes),75,78
366,4,4:03.0,,H. Barnes makes free throw 1 of 2,75,79
367,4,4:03.0,E. Moore enters the game for L. Galloway,,75,79
368,4,4:03.0,,H. Barnes makes free throw 2 of 2,75,80
369,4,3:43.0,Violation by Team (jump ball),,75,80
370,4,3:37.0,Turnover by A. Davis (lost ball; steal by D. Powell),,75,80
371,4,3:17.0,,H. Barnes makes 2-pt jump shot from 13 ft,75,82
372,4,3:16.0,New Orleans full timeout,,75,82
373,4,2:59.0,Shooting foul by D. Powell (drawn by A. Davis),,75,82
374,4,2:59.0,A. Davis misses free throw 1 of 2,,75,82
375,4,2:59.0,Offensive rebound by Team,,75,82
376,4,2:59.0,,A. Bogut enters the game for D. Powell,75,82
377,4,2:59.0,A. Davis makes free throw 2 of 2,,76,82
378,4,2:54.0,,Personal foul by T. Frazier (drawn by S. Curry),76,82
379,4,2:52.0,,Personal take foul by J. Holiday (drawn by A. Bogut),76,82
380,4,2:52.0,,A. Bogut makes free throw 1 of 2,76,83
381,4,2:52.0,,A. Bogut makes free throw 2 of 2,76,84
382,4,2:35.0,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),,78,84
383,4,2:10.0,,H. Barnes makes 2-pt jump shot from 12 ft,78,86
384,4,2:00.0,A. Davis makes 2-pt layup at rim,,80,86
385,4,1:40.0,Violation by A. Davis (kicked ball),,80,86
386,4,1:31.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by S. Curry),80,89
387,4,1:31.0,New Orleans full timeout,,80,89
388,4,1:25.0,Shooting block foul by A. Bogut (drawn by A. Davis),,80,89
