,QUARTER,TIME_REMAINING,DALLAS_ACTION,MIAMI_ACTION,DALLAS_SCORE,MIAMI_SCORE
136,2,7:19.0,,Defensive rebound by H. Whiteside,36,34
137,2,7:07.0,,H. Whiteside misses 2-pt layup at rim,36,34
138,2,7:06.0,,Offensive rebound by Team,36,34
139,2,6:59.0,,H. Whiteside makes 2-pt dunk at rim (assist by R. McGruder),36,36
140,2,6:41.0,Turnover by D. Nowitzki (lost ball),,36,36
141,2,6:29.0,,W. Ellington misses 3-pt jump shot from 25 ft,36,36
142,2,6:28.0,Defensive rebound by D. Nowitzki,,36,36
143,2,6:20.0,Dallas full timeout,,36,36
144,2,6:20.0,D. Williams enters the game for D. Nowitzki,,36,36
145,2,6:20.0,S. Curry enters the game for J. Barea,,36,36
146,2,6:20.0,S. Mejri enters the game for D. Harris,,36,36
147,2,6:20.0,W. Matthews enters the game for D. Finney-Smith,,36,36
148,2,6:20.0,,T. Johnson enters the game for W. Ellington,36,36
149,2,6:05.0,D. Williams misses 2-pt jump shot from 12 ft,,36,36
150,2,6:04.0,,Defensive rebound by O. White,36,36
151,2,5:45.0,,R. McGruder misses 2-pt jump shot from 5 ft,36,36
152,2,5:42.0,,Offensive rebound by H. Whiteside,36,36
153,2,5:39.0,,H. Whiteside misses 2-pt layup from 1 ft (block by W. Matthews),36,36
154,2,5:38.0,Defensive rebound by D. Williams,,36,36
155,2,5:32.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),,39,36
156,2,5:17.0,,T. Johnson misses 2-pt jump shot from 16 ft,39,36
157,2,5:16.0,Defensive rebound by W. Matthews,,39,36
158,2,5:01.0,Turnover by D. Williams (bad pass; steal by H. Whiteside),,39,36
159,2,4:45.0,,G. Dragić makes 2-pt jump shot from 16 ft,39,38
160,2,4:22.0,S. Mejri makes 2-pt layup from 2 ft (assist by D. Williams),,41,38
161,2,4:02.0,,Personal foul by S. Curry (drawn by T. Johnson),41,38
162,2,4:02.0,,D. Waiters enters the game for R. McGruder,41,38
163,2,4:02.0,,J. Johnson enters the game for O. White,41,38
164,2,3:54.0,,T. Johnson misses 2-pt layup from 1 ft,41,38
165,2,3:53.0,,Offensive rebound by Team,41,38
166,2,3:53.0,H. Barnes enters the game for J. Anderson,,41,38
167,2,3:40.0,,G. Dragić misses 2-pt jump shot from 20 ft,41,38
168,2,3:38.0,,Offensive rebound by G. Dragić,41,38
169,2,3:30.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by G. Dragić),41,41
170,2,3:14.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by H. Barnes),,44,41
171,2,2:50.0,,D. Waiters misses 2-pt jump shot from 16 ft,44,41
172,2,2:49.0,Defensive rebound by W. Matthews,,44,41
173,2,2:43.0,Turnover by S. Mejri (lost ball; steal by T. Johnson),,44,41
174,2,2:39.0,,Shooting foul by D. Williams (drawn by D. Waiters),44,41
175,2,2:39.0,Official timeout,,44,41
176,2,2:39.0,,D. Waiters misses free throw 1 of 2,44,41
177,2,2:39.0,,Offensive rebound by Team,44,41
178,2,2:39.0,D. Nowitzki enters the game for S. Mejri,,44,41
179,2,2:39.0,,D. Waiters makes free throw 2 of 2,44,42
180,2,2:14.0,D. Williams misses 3-pt jump shot from 24 ft,,44,42
181,2,2:13.0,Offensive rebound by H. Barnes,,44,42
182,2,1:54.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,44,42
183,2,1:53.0,,Defensive rebound by J. Johnson,44,42
184,2,1:41.0,,D. Waiters misses 2-pt jump shot from 14 ft,44,42
185,2,1:40.0,Defensive rebound by W. Matthews,,44,42
186,2,1:29.0,Shooting foul by D. Waiters (drawn by H. Barnes),,44,42
187,2,1:29.0,H. Barnes makes 2-pt hook shot from 4 ft,,46,42
188,2,1:29.0,H. Barnes makes free throw 1 of 1,,47,42
189,2,1:12.0,,T. Johnson misses 2-pt jump shot from 6 ft,47,42
190,2,1:11.0,Defensive rebound by Team,,47,42
191,2,0:55.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Williams),,50,42
192,2,0:49.0,,Miami full timeout,50,42
193,2,0:49.0,S. Mejri enters the game for D. Nowitzki,,50,42
194,2,0:49.0,,L. Babbitt enters the game for H. Whiteside,50,42
195,2,0:39.0,,T. Johnson makes 2-pt jump shot from 9 ft,50,44
196,2,0:26.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Williams),,53,44
197,2,0:02.0,,D. Waiters misses 3-pt jump shot from 24 ft,53,44
198,2,0:00.0,Defensive rebound by D. Williams,,53,44
199,3,11:38.0,S. Curry misses 3-pt jump shot from 26 ft,,53,44
200,3,11:37.0,,Defensive rebound by D. Waiters,53,44
201,3,11:16.0,,R. McGruder makes 3-pt jump shot from 25 ft (assist by H. Whiteside),53,47
202,3,10:55.0,W. Matthews makes 2-pt jump shot from 12 ft,,55,47
203,3,10:38.0,,G. Dragić makes 2-pt jump shot from 14 ft,55,49
204,3,10:27.0,D. Williams makes 2-pt layup from 1 ft,,57,49
205,3,10:11.0,,H. Whiteside misses 2-pt hook shot from 4 ft,57,49
206,3,10:10.0,Defensive rebound by H. Barnes,,57,49
207,3,9:54.0,S. Curry misses 2-pt layup from 1 ft,,57,49
208,3,9:53.0,,Defensive rebound by D. Waiters,57,49
209,3,9:46.0,,L. Babbitt misses 3-pt jump shot from 25 ft,57,49
210,3,9:45.0,Defensive rebound by Team,,57,49
211,3,9:31.0,D. Nowitzki makes 2-pt jump shot from 22 ft (assist by D. Williams),,59,49
212,3,9:17.0,,G. Dragić makes 3-pt jump shot from 25 ft,59,52
213,3,9:09.0,Turnover by D. Williams (bad pass),,59,52
214,3,8:57.0,,G. Dragić misses 2-pt jump shot from 15 ft,59,52
215,3,8:56.0,Defensive rebound by D. Nowitzki,,59,52
216,3,8:42.0,W. Matthews makes 2-pt layup from 2 ft (assist by D. Williams),,61,52
217,3,8:24.0,,Turnover by D. Waiters (bad pass),61,52
218,3,8:13.0,S. Curry misses 2-pt hook shot from 5 ft,,61,52
219,3,8:12.0,Offensive rebound by S. Curry,,61,52
220,3,8:11.0,Turnover by S. Curry (traveling),,61,52
221,3,8:00.0,,Turnover by G. Dragić (bad pass),61,52
222,3,8:00.0,S. Mejri enters the game for D. Nowitzki,,61,52
223,3,7:47.0,W. Matthews misses 3-pt jump shot from 24 ft,,61,52
224,3,7:46.0,,Defensive rebound by R. McGruder,61,52
225,3,7:41.0,,G. Dragić makes 2-pt layup from 1 ft (assist by R. McGruder),61,54
226,3,7:22.0,H. Barnes misses 2-pt jump shot from 12 ft,,61,54
227,3,7:21.0,,Defensive rebound by Team,61,54
228,3,7:02.0,,R. McGruder misses 3-pt jump shot from 25 ft,61,54
229,3,7:01.0,,Offensive rebound by Team,61,54
230,3,6:49.0,,D. Waiters makes 2-pt layup from 3 ft,61,56
231,3,6:37.0,Personal foul by L. Babbitt (drawn by S. Mejri),,61,56
232,3,6:24.0,W. Matthews misses 3-pt jump shot from 26 ft,,61,56
233,3,6:23.0,Offensive rebound by Team,,61,56
234,3,6:23.0,Turnover by Team (shot clock),,61,56
235,3,6:16.0,,Shooting foul by S. Curry (drawn by G. Dragić),61,56
236,3,6:16.0,,G. Dragić makes free throw 1 of 2,61,57
237,3,6:16.0,,G. Dragić makes free throw 2 of 2,61,58
238,3,6:08.0,Personal foul by D. Waiters (drawn by D. Williams),,61,58
239,3,6:01.0,Turnover by H. Barnes (lost ball),,61,58
240,3,5:48.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Waiters),61,60
241,3,5:28.0,S. Curry misses 3-pt jump shot from 25 ft,,61,60
242,3,5:27.0,,Defensive rebound by H. Whiteside,61,60
243,3,5:13.0,,L. Babbitt makes 3-pt jump shot from 23 ft (assist by D. Waiters),61,63
244,3,5:12.0,Dallas full timeout,,61,63
245,3,5:12.0,,T. Johnson enters the game for G. Dragić,61,63
246,3,4:57.0,D. Williams misses 3-pt jump shot from 24 ft,,61,63
247,3,4:56.0,,Defensive rebound by R. McGruder,61,63
248,3,4:47.0,,D. Waiters misses 2-pt layup from 2 ft,61,63
249,3,4:46.0,,Offensive rebound by Team,61,63
250,3,4:42.0,,Turnover by H. Whiteside (traveling),61,63
251,3,4:23.0,Shooting foul by L. Babbitt (drawn by S. Curry),,61,63
252,3,4:23.0,S. Curry makes 2-pt jump shot from 17 ft,,63,63
253,3,4:23.0,S. Curry misses free throw 1 of 1,,63,63
254,3,4:22.0,,Defensive rebound by D. Waiters,63,63
255,3,4:14.0,,Miami full timeout,63,63
256,3,4:14.0,,J. Johnson enters the game for L. Babbitt,63,63
257,3,4:06.0,,Personal foul by S. Curry (drawn by H. Whiteside),63,63
258,3,4:06.0,D. Harris enters the game for S. Curry,,63,63
259,3,4:06.0,J. Barea enters the game for D. Williams,,63,63
260,3,3:51.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by H. Whiteside),63,66
261,3,3:34.0,Offensive foul by S. Mejri (drawn by T. Johnson),,63,66
262,3,3:34.0,Turnover by S. Mejri (offensive foul),,63,66
263,3,3:34.0,D. Nowitzki enters the game for H. Barnes,,63,66
264,3,3:34.0,,W. Ellington enters the game for R. McGruder,63,66
265,3,3:19.0,,Turnover by J. Johnson (traveling),63,66
266,3,3:05.0,W. Matthews misses 2-pt jump shot from 18 ft,,63,66
267,3,3:04.0,,Defensive rebound by J. Johnson,63,66
268,3,2:51.0,,Turnover by D. Waiters (bad pass; steal by S. Mejri),63,66
269,3,2:40.0,,G. Dragić enters the game for D. Waiters,63,66
270,3,2:30.0,J. Barea misses 2-pt jump shot from 7 ft,,63,66
271,3,2:29.0,,Defensive rebound by G. Dragić,63,66
272,3,2:16.0,,J. Johnson misses 2-pt jump shot from 4 ft,63,66
273,3,2:15.0,Defensive rebound by S. Mejri,,63,66
274,3,2:06.0,W. Matthews misses 3-pt jump shot from 24 ft,,63,66
275,3,2:05.0,,Defensive rebound by G. Dragić,63,66
276,3,2:02.0,,W. Reed enters the game for H. Whiteside,63,66
277,3,2:02.0,D. Finney-Smith enters the game for W. Matthews,,63,66
278,3,1:53.0,,T. Johnson misses 2-pt jump shot from 6 ft (block by S. Mejri),63,66
279,3,1:52.0,Defensive rebound by S. Mejri,,63,66
280,3,1:41.0,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by D. Harris),,66,66
281,3,1:17.0,,J. Johnson misses 3-pt jump shot from 25 ft,66,66
282,3,1:16.0,Defensive rebound by J. Barea,,66,66
283,3,1:02.0,J. Barea makes 3-pt jump shot from 25 ft,,69,66
284,3,0:44.0,,T. Johnson makes 2-pt jump shot from 20 ft (assist by J. Johnson),69,68
285,3,0:35.0,J. Barea makes 2-pt jump shot from 17 ft,,71,68
286,3,0:21.0,,G. Dragić makes 2-pt layup from 1 ft,71,70
287,3,0:21.0,,Shooting foul by D. Finney-Smith (drawn by G. Dragić),71,70
288,3,0:21.0,,G. Dragić misses free throw 1 of 1,71,70
289,3,0:21.0,D. Powell enters the game for S. Mejri,,71,70
290,3,0:20.0,Defensive rebound by D. Powell,,71,70
291,3,0:02.0,J. Barea makes 2-pt jump shot from 15 ft,,73,70
292,3,0:01.0,,J. Johnson misses 3-pt jump shot from 29 ft,73,70
293,3,0:00.0,,Offensive rebound by Team,73,70
294,4,11:44.0,,Shooting foul by D. Powell (drawn by J. Johnson),73,70
295,4,11:44.0,,J. Johnson makes free throw 1 of 2,73,71
296,4,11:44.0,,J. Johnson makes free throw 2 of 2,73,72
297,4,11:26.0,D. Powell misses 3-pt jump shot from 23 ft,,73,72
298,4,11:25.0,,Defensive rebound by J. Johnson,73,72
299,4,11:05.0,,Shooting foul by D. Finney-Smith (drawn by G. Dragić),73,72
300,4,11:05.0,,G. Dragić misses free throw 1 of 2,73,72
301,4,11:05.0,,Offensive rebound by Team,73,72
302,4,11:05.0,,G. Dragić makes free throw 2 of 2,73,73
303,4,10:47.0,J. Barea misses 3-pt jump shot from 25 ft,,73,73
304,4,10:46.0,,Defensive rebound by J. Johnson,73,73
305,4,10:37.0,,J. Johnson misses 2-pt jump shot from 15 ft,73,73
306,4,10:36.0,,Offensive rebound by W. Reed,73,73
307,4,10:36.0,,Turnover by W. Reed (step out of bounds),73,73
308,4,10:23.0,Shooting foul by J. Johnson (drawn by D. Powell),,73,73
309,4,10:23.0,D. Powell makes free throw 1 of 2,,74,73
310,4,10:23.0,D. Powell makes free throw 2 of 2,,75,73
311,4,10:14.0,,G. Dragić makes 3-pt jump shot from 24 ft,75,76
312,4,10:00.0,Turnover by J. Barea (bad pass; steal by W. Ellington),,75,76
313,4,9:57.0,,Shooting foul by D. Harris (drawn by J. Johnson),75,76
314,4,9:57.0,,J. Johnson makes free throw 1 of 2,75,77
315,4,9:57.0,,J. Johnson misses free throw 2 of 2,75,77
316,4,9:56.0,Defensive rebound by D. Finney-Smith,,75,77
317,4,9:43.0,Personal foul by T. Johnson (drawn by D. Nowitzki),,75,77
318,4,9:35.0,D. Powell misses 2-pt layup from 3 ft,,75,77
319,4,9:34.0,,Defensive rebound by W. Ellington,75,77
320,4,9:26.0,,W. Reed makes 2-pt layup from 2 ft,75,79
321,4,9:26.0,,Shooting foul by D. Harris (drawn by W. Reed),75,79
322,4,9:26.0,,W. Reed makes free throw 1 of 1,75,80
323,4,9:09.0,J. Barea misses 2-pt jump shot from 13 ft,,75,80
324,4,9:04.0,,Defensive rebound by J. Johnson,75,80
325,4,9:02.0,,W. Reed makes 2-pt dunk at rim (assist by T. Johnson),75,82
326,4,9:02.0,Dallas full timeout,,75,82
327,4,9:02.0,S. Mejri enters the game for D. Nowitzki,,75,82
328,4,9:02.0,H. Barnes enters the game for D. Powell,,75,82
329,4,9:02.0,S. Curry enters the game for J. Barea,,75,82
330,4,9:02.0,W. Matthews enters the game for D. Harris,,75,82
331,4,9:02.0,D. Williams enters the game for D. Finney-Smith,,75,82
332,4,8:37.0,S. Curry makes 2-pt jump shot from 8 ft,,77,82
333,4,8:14.0,,W. Ellington misses 3-pt jump shot from 25 ft,77,82
334,4,8:13.0,Defensive rebound by S. Curry,,77,82
335,4,7:51.0,W. Matthews misses 3-pt jump shot from 25 ft,,77,82
336,4,7:50.0,,Defensive rebound by Team,77,82
337,4,7:30.0,,G. Dragić misses 2-pt jump shot from 17 ft,77,82
338,4,7:29.0,Defensive rebound by H. Barnes,,77,82
339,4,7:13.0,H. Barnes makes 2-pt jump shot from 15 ft,,79,82
340,4,7:13.0,,Miami full timeout,79,82
341,4,7:13.0,,H. Whiteside enters the game for G. Dragić,79,82
342,4,7:13.0,,D. Waiters enters the game for W. Reed,79,82
343,4,6:54.0,,T. Johnson misses 2-pt jump shot from 16 ft,79,82
344,4,6:53.0,Defensive rebound by H. Barnes,,79,82
345,4,6:34.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by H. Barnes),,82,82
346,4,6:14.0,,Personal foul by S. Curry (drawn by T. Johnson),82,82
347,4,6:14.0,,T. Johnson misses free throw 1 of 3,82,82
348,4,6:14.0,,Offensive rebound by Team,82,82
349,4,6:14.0,,T. Johnson misses free throw 2 of 3,82,82
350,4,6:14.0,,Offensive rebound by Team,82,82
351,4,6:14.0,,T. Johnson makes free throw 3 of 3,82,83
352,4,5:55.0,H. Barnes misses 2-pt jump shot from 11 ft,,82,83
353,4,5:49.0,Offensive rebound by H. Barnes,,82,83
354,4,5:35.0,W. Matthews misses 3-pt jump shot from 25 ft,,82,83
355,4,5:33.0,,Defensive rebound by Team,82,83
356,4,5:33.0,Loose ball foul by S. Mejri (drawn by T. Johnson),,82,83
357,4,5:33.0,,T. Johnson makes free throw 1 of 2,82,84
358,4,5:33.0,,G. Dragić enters the game for W. Ellington,82,84
359,4,5:33.0,D. Nowitzki enters the game for S. Mejri,,82,84
360,4,5:33.0,,T. Johnson makes free throw 2 of 2,82,85
361,4,5:17.0,H. Barnes misses 2-pt jump shot from 19 ft,,82,85
362,4,5:16.0,,Defensive rebound by H. Whiteside,82,85
363,4,5:02.0,,T. Johnson misses 2-pt jump shot from 19 ft,82,85
364,4,5:01.0,Defensive rebound by S. Curry,,82,85
365,4,4:52.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,82,85
366,4,4:51.0,,Defensive rebound by Team,82,85
367,4,4:51.0,,R. McGruder enters the game for T. Johnson,82,85
368,4,4:40.0,,Turnover by D. Waiters (lost ball),82,85
369,4,4:15.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,82,85
370,4,4:14.0,Offensive rebound by S. Curry,,82,85
371,4,4:05.0,Personal foul by G. Dragić (drawn by D. Nowitzki),,82,85
372,4,3:53.0,H. Barnes misses 2-pt jump shot from 19 ft,,82,85
373,4,3:52.0,,Defensive rebound by H. Whiteside,82,85
374,4,3:38.0,,G. Dragić makes 2-pt jump shot from 15 ft,82,87
375,4,3:21.0,D. Williams makes 3-pt jump shot from 25 ft,,85,87
376,4,2:55.0,,H. Whiteside misses 2-pt jump shot from 18 ft,85,87
377,4,2:54.0,Defensive rebound by D. Nowitzki,,85,87
378,4,2:41.0,D. Williams misses 3-pt jump shot from 25 ft,,85,87
379,4,2:40.0,,Defensive rebound by R. McGruder,85,87
380,4,2:18.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Johnson),85,90
381,4,2:18.0,Dallas full timeout,,85,90
382,4,2:18.0,,T. Johnson enters the game for R. McGruder,85,90
383,4,2:06.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Nowitzki),,87,90
384,4,1:41.0,,T. Johnson makes 3-pt jump shot from 23 ft (assist by G. Dragić),87,93
385,4,1:33.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,87,93
386,4,1:32.0,,Defensive rebound by H. Whiteside,87,93
387,4,1:09.0,,D. Waiters misses 2-pt jump shot from 12 ft,87,93
388,4,1:07.0,Defensive rebound by D. Williams,,87,93
389,4,0:59.0,D. Williams misses 2-pt jump shot from 20 ft,,87,93
