,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DALLAS_ACTION,SACRAMENTO_SCORE,DALLAS_SCORE
57,1,4:21.0,,Offensive foul by J. Gibson (drawn by D. Collison),17,13
58,1,4:21.0,,Turnover by J. Gibson (offensive foul),17,13
59,1,4:21.0,O. Casspi enters the game for R. Gay,,17,13
60,1,4:21.0,M. Barnes enters the game for K. Koufos,,17,13
61,1,4:12.0,Personal foul by S. Mejri (drawn by D. Cousins),,17,13
62,1,4:03.0,B. McLemore misses 3-pt jump shot from 23 ft,,17,13
63,1,4:02.0,,Defensive rebound by W. Matthews,17,13
64,1,3:45.0,,J. Gibson makes 3-pt jump shot from 26 ft (assist by W. Matthews),17,16
65,1,3:34.0,D. Cousins misses 2-pt hook shot from 2 ft,,17,16
66,1,3:33.0,,Defensive rebound by S. Mejri,17,16
67,1,3:21.0,,W. Matthews makes 2-pt jump shot from 12 ft,17,18
68,1,3:10.0,D. Collison makes 2-pt layup from 2 ft,,19,18
69,1,3:10.0,Shooting foul by S. Mejri (drawn by D. Collison),,19,18
70,1,3:10.0,,D. Powell enters the game for D. Finney-Smith,19,18
71,1,3:10.0,,H. Barnes enters the game for S. Mejri,19,18
72,1,3:10.0,,J. Anderson enters the game for W. Matthews,19,18
73,1,3:10.0,D. Collison makes free throw 1 of 1,,20,18
74,1,2:52.0,,J. Anderson misses 2-pt jump shot from 9 ft (block by D. Cousins),20,18
75,1,2:50.0,Defensive rebound by O. Casspi,,20,18
76,1,2:48.0,D. Collison makes 2-pt layup from 1 ft (assist by O. Casspi),,22,18
77,1,2:47.0,,Dallas full timeout,22,18
78,1,2:47.0,Sacramento full timeout,,22,18
79,1,2:47.0,G. Temple enters the game for B. McLemore,,22,18
80,1,2:47.0,T. Lawson enters the game for D. Collison,,22,18
81,1,2:32.0,,J. Gibson misses 3-pt jump shot from 28 ft,22,18
82,1,2:31.0,Defensive rebound by D. Cousins,,22,18
83,1,2:17.0,D. Cousins makes 2-pt jump shot from 6 ft (assist by O. Casspi),,24,18
84,1,2:04.0,,H. Barnes misses 2-pt jump shot from 15 ft,24,18
85,1,2:03.0,Defensive rebound by D. Cousins,,24,18
86,1,1:51.0,O. Casspi misses 2-pt jump shot from 9 ft,,24,18
87,1,1:50.0,,Defensive rebound by J. Gibson,24,18
88,1,1:38.0,,H. Barnes misses 3-pt jump shot from 25 ft,24,18
89,1,1:37.0,Defensive rebound by D. Cousins,,24,18
90,1,1:22.0,G. Temple misses 2-pt jump shot from 23 ft,,24,18
91,1,1:21.0,,Defensive rebound by J. Anderson,24,18
92,1,1:13.0,Violation by D. Cousins (def goaltending),,24,18
93,1,1:13.0,,H. Barnes makes 2-pt jump shot from 8 ft,24,20
94,1,1:13.0,,Shooting foul by O. Casspi (drawn by H. Barnes),24,20
95,1,1:13.0,,H. Barnes makes free throw 1 of 1,24,21
96,1,0:58.0,O. Casspi makes 2-pt layup from 2 ft,,26,21
97,1,0:34.0,,J. Anderson misses 3-pt jump shot from 24 ft,26,21
98,1,0:33.0,,Offensive rebound by J. Anderson,26,21
99,1,0:25.0,,H. Barnes misses 2-pt layup from 1 ft,26,21
100,1,0:25.0,,Offensive rebound by D. Powell,26,21
101,1,0:25.0,,D. Powell makes 2-pt layup from 1 ft,26,23
102,1,0:01.0,Turnover by D. Cousins (lost ball; steal by D. Powell),,26,23
103,2,11:52.0,,J. Gibson misses 2-pt layup from 2 ft,26,23
104,2,11:48.0,Defensive rebound by M. Barnes,,26,23
105,2,11:41.0,G. Temple makes 2-pt layup at rim,,28,23
106,2,11:19.0,,H. Barnes misses 2-pt layup from 1 ft,28,23
107,2,11:19.0,Defensive rebound by O. Casspi,,28,23
108,2,11:11.0,O. Casspi misses 3-pt jump shot from 25 ft,,28,23
109,2,11:10.0,,Defensive rebound by D. Powell,28,23
110,2,11:04.0,,Personal foul by W. Cauley-Stein (drawn by D. Powell),28,23
111,2,10:58.0,,Turnover by H. Barnes (lost ball; steal by M. Barnes),28,23
112,2,10:54.0,O. Casspi makes 2-pt dunk at rim (assist by G. Temple),,30,23
113,2,10:34.0,,Personal foul by T. Lawson (drawn by D. Powell),30,23
114,2,10:20.0,,H. Barnes misses 2-pt jump shot from 7 ft,30,23
115,2,10:19.0,Defensive rebound by W. Cauley-Stein,,30,23
116,2,9:58.0,T. Lawson misses 2-pt layup from 1 ft,,30,23
117,2,9:57.0,,Defensive rebound by J. Gibson,30,23
118,2,9:50.0,,Shooting foul by M. Barnes (drawn by J. Anderson),30,23
119,2,9:50.0,,J. Anderson makes free throw 1 of 2,30,24
120,2,9:50.0,,J. Anderson makes free throw 2 of 2,30,25
121,2,9:38.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by T. Lawson),,32,25
122,2,9:22.0,,D. Powell misses 2-pt layup from 1 ft,32,25
123,2,9:20.0,Defensive rebound by Team,,32,25
124,2,9:20.0,,Dallas full timeout,32,25
125,2,9:20.0,,D. Harris enters the game for H. Barnes,32,25
126,2,9:20.0,,D. Finney-Smith enters the game for J. Gibson,32,25
127,2,9:20.0,,W. Matthews enters the game for J. Anderson,32,25
128,2,9:05.0,Turnover by O. Casspi (lost ball),,32,25
129,2,9:02.0,,Turnover by D. Williams (bad pass; steal by T. Lawson),32,25
130,2,8:58.0,T. Lawson makes 2-pt layup from 1 ft,,34,25
131,2,8:40.0,,Personal foul by M. Barnes (drawn by D. Harris),34,25
132,2,8:36.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by D. Finney-Smith),34,28
133,2,8:17.0,T. Lawson misses 2-pt jump shot from 18 ft,,34,28
134,2,8:16.0,,Defensive rebound by W. Matthews,34,28
135,2,7:59.0,,Turnover by D. Williams (back court),34,28
136,2,7:59.0,R. Gay enters the game for O. Casspi,,34,28
137,2,7:39.0,M. Barnes misses 3-pt jump shot from 25 ft,,34,28
138,2,7:38.0,,Defensive rebound by W. Matthews,34,28
139,2,7:36.0,,Turnover by W. Matthews (lost ball; steal by R. Gay),34,28
140,2,7:21.0,T. Lawson makes 2-pt layup from 3 ft (assist by W. Cauley-Stein),,36,28
141,2,7:00.0,,W. Matthews misses 3-pt jump shot from 25 ft,36,28
142,2,6:59.0,Defensive rebound by M. Barnes,,36,28
143,2,6:54.0,R. Gay makes 2-pt dunk at rim (assist by M. Barnes),,38,28
144,2,6:54.0,Shooting foul by D. Powell (drawn by R. Gay),,38,28
145,2,6:54.0,R. Gay makes free throw 1 of 1,,39,28
146,2,6:30.0,,D. Finney-Smith misses 2-pt jump shot from 10 ft,39,28
147,2,6:30.0,,Offensive rebound by Team,39,28
148,2,6:30.0,,Turnover by Team (shot clock),39,28
149,2,6:11.0,R. Gay misses 2-pt hook shot from 5 ft,,39,28
150,2,6:10.0,Offensive rebound by R. Gay,,39,28
151,2,6:08.0,R. Gay makes 2-pt dunk at rim,,41,28
152,2,6:08.0,,Dallas full timeout,41,28
153,2,6:08.0,,H. Barnes enters the game for D. Finney-Smith,41,28
154,2,5:51.0,,D. Williams misses 3-pt jump shot from 25 ft,41,28
155,2,5:50.0,,Offensive rebound by H. Barnes,41,28
156,2,5:40.0,,D. Powell misses 2-pt layup from 3 ft,41,28
157,2,5:37.0,,Offensive rebound by D. Powell,41,28
158,2,5:34.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Powell),41,31
159,2,5:15.0,T. Lawson misses 2-pt jump shot from 16 ft,,41,31
160,2,5:13.0,,Defensive rebound by D. Harris,41,31
161,2,5:02.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Powell),41,34
162,2,4:48.0,R. Gay misses 2-pt jump shot from 5 ft,,41,34
163,2,4:47.0,,Defensive rebound by D. Harris,41,34
164,2,4:44.0,,Shooting foul by G. Temple (drawn by D. Harris),41,34
165,2,4:44.0,,D. Harris misses free throw 1 of 2,41,34
166,2,4:44.0,,Offensive rebound by Team,41,34
167,2,4:44.0,,S. Mejri enters the game for D. Powell,41,34
168,2,4:44.0,D. Cousins enters the game for T. Lawson,,41,34
169,2,4:44.0,D. Collison enters the game for W. Cauley-Stein,,41,34
170,2,4:44.0,,D. Harris makes free throw 2 of 2,41,35
171,2,4:30.0,Shooting foul by D. Harris (drawn by G. Temple),,41,35
172,2,4:30.0,G. Temple makes free throw 1 of 2,,42,35
173,2,4:30.0,G. Temple misses free throw 2 of 2,,42,35
174,2,4:30.0,,J. Gibson enters the game for D. Harris,42,35
175,2,4:29.0,,Defensive rebound by H. Barnes,42,35
176,2,4:11.0,,H. Barnes makes 2-pt jump shot from 7 ft,42,37
177,2,4:11.0,,Shooting foul by M. Barnes (drawn by H. Barnes),42,37
178,2,4:11.0,,H. Barnes misses free throw 1 of 1,42,37
179,2,4:11.0,O. Casspi enters the game for M. Barnes,,42,37
180,2,4:10.0,Defensive rebound by O. Casspi,,42,37
181,2,3:59.0,Personal foul by S. Mejri (drawn by O. Casspi),,42,37
182,2,3:59.0,,Technical foul by S. Mejri,42,37
183,2,3:59.0,D. Collison misses technical free throw,,42,37
184,2,3:59.0,Offensive rebound by Team,,42,37
185,2,3:59.0,,D. Powell enters the game for S. Mejri,42,37
186,2,3:48.0,Turnover by D. Collison (traveling),,42,37
187,2,3:37.0,,J. Gibson misses 3-pt jump shot from 26 ft,42,37
188,2,3:36.0,Defensive rebound by O. Casspi,,42,37
189,2,3:31.0,R. Gay makes 2-pt layup from 3 ft,,44,37
190,2,3:31.0,Shooting block foul by D. Powell (drawn by R. Gay),,44,37
191,2,3:31.0,R. Gay makes free throw 1 of 1,,45,37
192,2,3:16.0,,Turnover by H. Barnes (lost ball; steal by R. Gay),45,37
193,2,3:02.0,R. Gay misses 3-pt jump shot from 22 ft,,45,37
194,2,3:02.0,,Defensive rebound by D. Williams,45,37
195,2,2:53.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by H. Barnes),45,40
196,2,2:32.0,O. Casspi makes 2-pt layup from 1 ft (assist by D. Cousins),,47,40
197,2,2:19.0,,W. Matthews makes 2-pt jump shot from 6 ft,47,42
198,2,1:57.0,O. Casspi makes 2-pt layup from 1 ft (assist by D. Cousins),,49,42
199,2,1:41.0,,D. Powell makes 2-pt jump shot from 18 ft (assist by D. Williams),49,44
200,2,1:17.0,G. Temple makes 3-pt jump shot from 24 ft (assist by O. Casspi),,52,44
201,2,1:16.0,Personal foul by D. Powell (drawn by D. Cousins),,52,44
202,2,1:16.0,,Personal foul by D. Cousins,52,44
203,2,1:16.0,Official timeout,,52,44
204,2,1:16.0,,D. Finney-Smith enters the game for D. Powell,52,44
205,2,0:53.0,,J. Gibson makes 2-pt jump shot from 21 ft,52,46
206,2,0:40.0,D. Cousins makes 2-pt layup from 1 ft,,54,46
207,2,0:31.0,,D. Williams makes 2-pt layup from 1 ft,54,48
208,2,0:31.0,,Shooting foul by G. Temple (drawn by D. Williams),54,48
209,2,0:31.0,,D. Williams makes free throw 1 of 1,54,49
210,2,0:12.0,D. Collison misses 3-pt jump shot from 23 ft,,54,49
211,2,0:11.0,Offensive rebound by Team,,54,49
212,2,0:11.0,,Loose ball foul by D. Finney-Smith (drawn by D. Cousins),54,49
213,2,0:11.0,D. Cousins makes free throw 1 of 2,,55,49
214,2,0:11.0,T. Lawson enters the game for O. Casspi,,55,49
215,2,0:11.0,D. Cousins makes free throw 2 of 2,,56,49
216,2,0:04.0,,D. Williams makes 2-pt jump shot from 4 ft,56,51
217,2,0:04.0,,Shooting foul by D. Collison (drawn by D. Williams),56,51
218,2,0:04.0,,D. Williams makes free throw 1 of 1,56,52
219,2,0:01.0,D. Collison misses 3-pt jump shot from 27 ft,,56,52
220,2,0:00.0,Offensive rebound by Team,,56,52
221,3,11:34.0,,W. Matthews misses 2-pt jump shot from 12 ft,56,52
222,3,11:33.0,,Offensive rebound by S. Mejri,56,52
223,3,11:23.0,,W. Matthews misses 3-pt jump shot from 23 ft,56,52
224,3,11:22.0,Defensive rebound by K. Koufos,,56,52
225,3,11:02.0,D. Collison misses 2-pt jump shot from 4 ft,,56,52
226,3,10:59.0,Offensive rebound by K. Koufos,,56,52
227,3,10:59.0,K. Koufos makes 2-pt layup from 2 ft,,58,52
228,3,10:46.0,,Turnover by H. Barnes (lost ball; steal by R. Gay),58,52
229,3,10:36.0,D. Cousins makes 3-pt jump shot from 25 ft,,61,52
230,3,10:20.0,,H. Barnes misses 3-pt jump shot from 24 ft,61,52
231,3,10:20.0,Defensive rebound by D. Cousins,,61,52
232,3,10:20.0,,Loose ball foul by S. Mejri (drawn by D. Cousins),61,52
233,3,10:20.0,,D. Powell enters the game for S. Mejri,61,52
234,3,10:01.0,D. Cousins misses 2-pt jump shot from 6 ft (block by D. Powell),,61,52
235,3,9:58.0,,Defensive rebound by W. Matthews,61,52
236,3,9:55.0,Offensive charge foul by D. Finney-Smith (drawn by D. Cousins),,61,52
237,3,9:55.0,,Turnover by D. Finney-Smith (offensive foul),61,52
238,3,9:33.0,K. Koufos makes 2-pt layup from 1 ft (assist by R. Gay),,63,52
239,3,9:32.0,,Dallas full timeout,63,52
240,3,9:14.0,,W. Matthews misses 2-pt layup from 2 ft,63,52
241,3,9:13.0,Defensive rebound by D. Cousins,,63,52
242,3,8:50.0,R. Gay makes 2-pt jump shot from 16 ft,,65,52
243,3,8:40.0,,Turnover by D. Williams (lost ball),65,52
244,3,8:30.0,K. Koufos makes 2-pt hook shot from 6 ft,,67,52
245,3,8:11.0,,H. Barnes makes 2-pt jump shot from 17 ft,67,54
246,3,7:57.0,Turnover by R. Gay (lost ball; steal by D. Powell),,67,54
247,3,7:52.0,,Personal foul by K. Koufos (drawn by D. Williams),67,54
248,3,7:40.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,67,54
249,3,7:39.0,Defensive rebound by D. Collison,,67,54
250,3,7:22.0,B. McLemore misses 3-pt jump shot from 26 ft,,67,54
251,3,7:21.0,,Defensive rebound by D. Williams,67,54
252,3,7:07.0,,H. Barnes misses 2-pt jump shot from 22 ft,67,54
253,3,7:05.0,Defensive rebound by D. Collison,,67,54
254,3,7:01.0,B. McLemore misses 2-pt layup from 1 ft (block by D. Finney-Smith),,67,54
255,3,6:58.0,Offensive rebound by D. Collison,,67,54
256,3,6:47.0,B. McLemore misses 2-pt jump shot from 12 ft,,67,54
257,3,6:46.0,,Defensive rebound by D. Powell,67,54
258,3,6:34.0,,D. Powell misses 2-pt jump shot from 4 ft,67,54
259,3,6:33.0,Defensive rebound by D. Cousins,,67,54
260,3,6:26.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by D. Collison),,70,54
261,3,6:20.0,,Dallas full timeout,70,54
262,3,6:20.0,,D. Harris enters the game for D. Finney-Smith,70,54
263,3,6:20.0,,J. Anderson enters the game for H. Barnes,70,54
264,3,6:20.0,,J. Gibson enters the game for D. Williams,70,54
265,3,6:07.0,,J. Gibson makes 2-pt jump shot from 15 ft (assist by D. Powell),70,56
266,3,5:46.0,D. Cousins misses 2-pt layup from 2 ft,,70,56
267,3,5:44.0,Offensive rebound by D. Cousins,,70,56
268,3,5:44.0,D. Cousins makes 2-pt layup from 1 ft,,72,56
269,3,5:32.0,,Turnover by D. Harris (lost ball),72,56
270,3,5:16.0,D. Cousins makes 2-pt jump shot from 17 ft,,74,56
271,3,5:00.0,,J. Anderson misses 3-pt jump shot from 24 ft,74,56
272,3,4:59.0,Defensive rebound by B. McLemore,,74,56
273,3,4:45.0,Turnover by B. McLemore (lost ball; steal by J. Anderson),,74,56
274,3,4:38.0,,Turnover by J. Anderson (bad pass; steal by K. Koufos),74,56
275,3,4:33.0,D. Cousins makes 2-pt dunk at rim (assist by D. Collison),,76,56
276,3,4:10.0,,D. Powell misses 2-pt jump shot from 19 ft,76,56
277,3,4:08.0,Defensive rebound by D. Cousins,,76,56
278,3,3:59.0,Shooting foul by J. Gibson (drawn by D. Collison),,76,56
279,3,3:59.0,D. Collison makes free throw 1 of 2,,77,56
280,3,3:59.0,M. Barnes enters the game for K. Koufos,,77,56
281,3,3:59.0,D. Collison makes free throw 2 of 2,,78,56
282,3,3:38.0,,J. Anderson makes 2-pt jump shot from 3 ft,78,58
283,3,3:25.0,Turnover by D. Collison (bad pass),,78,58
284,3,3:13.0,,J. Gibson misses 2-pt layup from 2 ft,78,58
285,3,3:12.0,Defensive rebound by D. Cousins,,78,58
286,3,3:05.0,D. Collison makes 3-pt jump shot from 25 ft (assist by D. Cousins),,81,58
287,3,3:04.0,,Dallas full timeout,81,58
288,3,3:04.0,T. Lawson enters the game for B. McLemore,,81,58
289,3,2:43.0,,J. Anderson misses 2-pt layup from 1 ft,81,58
290,3,2:41.0,Defensive rebound by D. Cousins,,81,58
291,3,2:29.0,Turnover by D. Collison (lost ball; steal by J. Gibson),,81,58
292,3,2:24.0,,J. Anderson makes 2-pt dunk at rim (assist by D. Harris),81,60
293,3,2:06.0,M. Barnes makes 2-pt layup from 1 ft (assist by D. Cousins),,83,60
294,3,1:55.0,,D. Harris makes 2-pt layup from 1 ft (assist by D. Powell),83,62
295,3,1:35.0,R. Gay misses 3-pt jump shot from 27 ft,,83,62
296,3,1:34.0,,Defensive rebound by D. Harris,83,62
297,3,1:16.0,,J. Anderson misses 2-pt layup from 2 ft,83,62
298,3,1:15.0,Defensive rebound by D. Cousins,,83,62
299,3,1:09.0,R. Gay makes 2-pt dunk at rim (assist by M. Barnes),,85,62
300,3,1:03.0,,Dallas full timeout,85,62
301,3,1:03.0,,D. Williams enters the game for W. Matthews,85,62
302,3,1:03.0,,H. Barnes enters the game for J. Anderson,85,62
303,3,1:03.0,O. Casspi enters the game for R. Gay,,85,62
304,3,1:03.0,W. Cauley-Stein enters the game for D. Cousins,,85,62
305,3,0:56.0,,D. Powell makes 2-pt hook shot from 5 ft (assist by D. Williams),85,64
306,3,0:39.0,Turnover by D. Collison (step out of bounds),,85,64
307,3,0:27.0,,Turnover by D. Williams (bad pass),85,64
308,3,0:06.0,T. Lawson misses 3-pt jump shot from 25 ft,,85,64
309,3,0:05.0,Offensive rebound by W. Cauley-Stein,,85,64
310,3,0:03.0,W. Cauley-Stein misses 2-pt hook shot from 7 ft,,85,64
311,3,0:02.0,,Defensive rebound by D. Powell,85,64
312,3,0:01.0,,D. Harris misses 3-pt jump shot from 40 ft,85,64
313,3,0:00.0,,Offensive rebound by Team,85,64
314,4,11:51.0,Offensive foul by W. Cauley-Stein (drawn by J. Gibson),,85,64
315,4,11:51.0,Turnover by W. Cauley-Stein (offensive foul),,85,64
316,4,11:38.0,,N. Brussino misses 3-pt jump shot from 25 ft,85,64
317,4,11:37.0,Defensive rebound by Team,,85,64
318,4,11:23.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by M. Barnes),,87,64
319,4,11:10.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by D. Powell),87,67
320,4,11:10.0,,Shooting foul by G. Temple (drawn by D. Williams),87,67
321,4,11:10.0,,D. Williams makes free throw 1 of 1,87,68
322,4,10:56.0,T. Lawson makes 2-pt layup from 3 ft,,89,68
323,4,10:47.0,,A. Hammons enters the game for D. Powell,89,68
324,4,10:40.0,,J. Gibson misses 2-pt jump shot from 18 ft,89,68
325,4,10:39.0,Defensive rebound by T. Lawson,,89,68
326,4,10:31.0,Shooting foul by H. Barnes (drawn by W. Cauley-Stein),,89,68
327,4,10:31.0,W. Cauley-Stein misses free throw 1 of 2,,89,68
328,4,10:31.0,Offensive rebound by Team,,89,68
329,4,10:31.0,W. Cauley-Stein misses free throw 2 of 2,,89,68
330,4,10:29.0,,Defensive rebound by A. Hammons,89,68
331,4,10:19.0,,J. Gibson misses 3-pt jump shot from 25 ft,89,68
332,4,10:18.0,Defensive rebound by O. Casspi,,89,68
333,4,10:10.0,T. Lawson misses 2-pt jump shot from 14 ft,,89,68
334,4,10:09.0,,Defensive rebound by N. Brussino,89,68
335,4,10:04.0,,N. Brussino makes 2-pt layup at rim (assist by D. Williams),89,70
336,4,10:04.0,,Shooting foul by M. Barnes (drawn by N. Brussino),89,70
337,4,10:04.0,,N. Brussino makes free throw 1 of 1,89,71
338,4,9:47.0,G. Temple makes 3-pt jump shot from 24 ft (assist by M. Barnes),,92,71
339,4,9:30.0,,Shooting foul by G. Temple (drawn by D. Williams),92,71
340,4,9:30.0,,D. Williams makes free throw 1 of 2,92,72
341,4,9:30.0,,D. Williams makes free throw 2 of 2,92,73
342,4,9:16.0,O. Casspi makes 2-pt layup from 1 ft (assist by M. Barnes),,94,73
343,4,8:59.0,,A. Hammons misses 2-pt jump shot from 21 ft,94,73
344,4,8:56.0,,Offensive rebound by H. Barnes,94,73
345,4,8:56.0,,H. Barnes makes 2-pt layup at rim,94,75
346,4,8:43.0,Personal foul by A. Hammons (drawn by O. Casspi),,94,75
347,4,8:43.0,Official timeout,,94,75
348,4,8:43.0,,W. Matthews enters the game for J. Gibson,94,75
349,4,8:36.0,Personal foul by N. Brussino (drawn by W. Cauley-Stein),,94,75
350,4,8:30.0,W. Cauley-Stein misses 2-pt layup from 2 ft (block by W. Matthews),,94,75
351,4,8:29.0,,Defensive rebound by H. Barnes,94,75
352,4,8:17.0,,D. Williams makes 3-pt jump shot from 25 ft,94,78
353,4,8:02.0,Turnover by M. Barnes (bad pass),,94,78
354,4,7:50.0,,Personal foul by W. Cauley-Stein (drawn by A. Hammons),94,78
355,4,7:50.0,D. Cousins enters the game for W. Cauley-Stein,,94,78
356,4,7:40.0,,N. Brussino misses 3-pt jump shot from 28 ft,94,78
357,4,7:39.0,Defensive rebound by G. Temple,,94,78
358,4,7:20.0,D. Cousins misses 2-pt jump shot from 4 ft (block by A. Hammons),,94,78
359,4,7:20.0,,Defensive rebound by A. Hammons,94,78
360,4,7:19.0,Loose ball foul by D. Cousins (drawn by A. Hammons),,94,78
361,4,7:19.0,,A. Hammons misses free throw 1 of 2,94,78
362,4,7:19.0,,Offensive rebound by Team,94,78
363,4,7:19.0,,A. Hammons misses free throw 2 of 2,94,78
364,4,7:19.0,R. Gay enters the game for O. Casspi,,94,78
365,4,7:17.0,Defensive rebound by M. Barnes,,94,78
366,4,7:06.0,Personal foul by W. Matthews (drawn by R. Gay),,94,78
367,4,6:51.0,Turnover by R. Gay (lost ball; steal by W. Matthews),,94,78
368,4,6:41.0,,D. Williams makes 2-pt jump shot from 23 ft,94,80
369,4,6:35.0,Sacramento full timeout,,94,80
370,4,6:19.0,G. Temple makes 3-pt jump shot from 25 ft (assist by D. Cousins),,97,80
371,4,6:00.0,,A. Hammons misses 2-pt layup from 1 ft (block by D. Cousins),97,80
372,4,5:58.0,Defensive rebound by T. Lawson,,97,80
373,4,5:41.0,T. Lawson misses 2-pt layup from 2 ft (block by A. Hammons),,97,80
374,4,5:39.0,,Defensive rebound by A. Hammons,97,80
375,4,5:27.0,,H. Barnes makes 2-pt jump shot from 22 ft,97,82
376,4,5:08.0,D. Cousins makes 2-pt jump shot from 16 ft,,99,82
377,4,4:56.0,,D. Williams misses 3-pt jump shot from 25 ft,99,82
378,4,4:55.0,Defensive rebound by R. Gay,,99,82
379,4,4:41.0,R. Gay makes 2-pt jump shot from 10 ft,,101,82
380,4,4:27.0,,Turnover by H. Barnes (lost ball; steal by T. Lawson),101,82
381,4,4:24.0,Shooting block foul by H. Barnes (drawn by G. Temple),,101,82
382,4,4:24.0,G. Temple makes free throw 1 of 2,,102,82
383,4,4:24.0,,D. Finney-Smith enters the game for H. Barnes,102,82
384,4,4:24.0,,J. Anderson enters the game for W. Matthews,102,82
385,4,4:24.0,,J. Gibson enters the game for D. Williams,102,82
