,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MEMPHIS_ACTION,ORLANDO_SCORE,MEMPHIS_SCORE
410,4,4:27.0,S. Ibaka enters the game for N. Vučević,,85,78
411,4,4:18.0,,M. Gasol makes 3-pt jump shot from 24 ft (assist by A. Harrison),85,81
412,4,3:57.0,Turnover by J. Green (bad pass; steal by T. Allen),,85,81
413,4,3:52.0,,Shooting foul by S. Ibaka (drawn by J. Green),85,81
414,4,3:52.0,,J. Green makes free throw 1 of 2,85,82
415,4,3:52.0,,J. Green misses free throw 2 of 2,85,82
416,4,3:52.0,N. Vučević enters the game for B. Biyombo,,85,82
417,4,3:51.0,Defensive rebound by N. Vučević,,85,82
418,4,3:41.0,N. Vučević misses 2-pt jump shot from 22 ft,,85,82
419,4,3:40.0,,Defensive rebound by J. Green,85,82
420,4,3:29.0,,A. Harrison makes 2-pt layup from 2 ft,85,84
421,4,3:29.0,Orlando full timeout,,85,84
422,4,3:04.0,E. Fournier makes 3-pt jump shot from 24 ft,,88,84
423,4,2:43.0,,M. Gasol makes 2-pt jump shot from 9 ft,88,86
424,4,2:43.0,,Shooting foul by E. Fournier (drawn by M. Gasol),88,86
425,4,2:43.0,,Memphis full timeout,88,86
426,4,2:43.0,,M. Gasol makes free throw 1 of 1,88,87
427,4,2:23.0,E. Fournier makes 2-pt jump shot from 6 ft,,90,87
428,4,2:03.0,,A. Harrison makes 2-pt jump shot from 18 ft,90,89
429,4,1:43.0,Shooting foul by T. Allen (drawn by N. Vučević),,90,89
430,4,1:43.0,N. Vučević makes free throw 1 of 2,,91,89
431,4,1:43.0,N. Vučević makes free throw 2 of 2,,92,89
432,4,1:43.0,,Memphis full timeout,92,89
433,4,1:28.0,,Personal foul by J. Green (drawn by T. Allen),92,89
434,4,1:28.0,,T. Allen misses free throw 1 of 2,92,89
435,4,1:28.0,,Offensive rebound by Team,92,89
436,4,1:28.0,,T. Allen makes free throw 2 of 2,92,90
437,4,1:09.0,N. Vučević makes 2-pt dunk at rim (assist by E. Fournier),,94,90
438,4,1:00.0,B. Biyombo enters the game for N. Vučević,,94,90
439,4,0:48.0,,J. Green makes 3-pt jump shot from 26 ft (assist by A. Harrison),94,93
440,4,0:48.0,Orlando full timeout,,94,93
441,4,0:48.0,N. Vučević enters the game for B. Biyombo,,94,93
442,4,0:48.0,,J. Martin enters the game for T. Daniels,94,93
443,4,0:24.0,N. Vučević misses 3-pt jump shot from 26 ft,,94,93
444,4,0:24.0,,Defensive rebound by J. Green,94,93
445,4,0:19.0,,Memphis full timeout,94,93
446,4,0:19.0,,T. Daniels enters the game for J. Martin,94,93
447,4,0:19.0,B. Biyombo enters the game for N. Vučević,,94,93
448,4,0:12.0,,Personal foul by B. Biyombo (drawn by M. Gasol),94,93
449,4,0:12.0,,M. Gasol makes free throw 1 of 2,94,94
450,4,0:12.0,,J. Martin enters the game for T. Daniels,94,94
451,4,0:12.0,N. Vučević enters the game for B. Biyombo,,94,95
452,4,0:12.0,,M. Gasol makes free throw 2 of 2,94,95
453,4,0:12.0,Orlando full timeout,,94,95
454,4,0:00.0,Turnover by E. Payton (bad pass; steal by J. Green),,94,95
