,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
60,1,3:52.0,Defensive rebound by D. Šarić,,15,18
61,1,3:37.0,Turnover by N. Stauskas (bad pass; steal by A. Bradley),,15,18
62,1,3:23.0,,A. Bradley makes 2-pt jump shot from 10 ft (assist by A. Horford),15,20
63,1,3:07.0,D. Šarić makes 2-pt jump shot from 19 ft (assist by N. Noel),,17,20
64,1,2:47.0,,Boston full timeout,17,20
65,1,2:47.0,,J. Brown enters the game for J. Crowder,17,20
66,1,2:47.0,J. Embiid enters the game for R. Covington,,17,20
67,1,2:38.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by M. Smart),17,23
68,1,2:10.0,N. Stauskas misses 3-pt jump shot from 27 ft,,17,23
69,1,2:09.0,,Defensive rebound by M. Smart,17,23
70,1,1:57.0,,Turnover by M. Smart (lost ball; steal by N. Noel),17,23
71,1,1:46.0,N. Noel makes 2-pt dunk at rim (assist by J. Embiid),,19,23
72,1,1:20.0,,M. Smart makes 2-pt jump shot from 18 ft,19,25
73,1,1:07.0,Turnover by J. Embiid (lost ball; steal by J. Brown),,19,25
74,1,0:49.0,,M. Smart misses 3-pt jump shot from 26 ft,19,25
75,1,0:48.0,Defensive rebound by D. Šarić,,19,25
76,1,0:34.0,J. Embiid makes 2-pt jump shot from 8 ft,,21,25
77,1,0:29.0,,A. Bradley misses 3-pt jump shot from 26 ft,21,25
78,1,0:28.0,Defensive rebound by N. Noel,,21,25
79,1,0:06.0,N. Stauskas misses 3-pt jump shot from 26 ft (block by A. Horford),,21,25
80,1,0:05.0,Offensive rebound by D. Šarić,,21,25
81,1,0:04.0,D. Šarić makes 2-pt layup from 1 ft,,23,25
82,1,0:00.0,,M. Smart misses 2-pt jump shot from 17 ft,23,25
83,1,0:00.0,,Offensive rebound by Team,23,25
84,2,11:49.0,J. Embiid makes 2-pt dunk at rim (assist by E. İlyasova),,25,25
85,2,11:35.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by M. Smart),25,27
86,2,11:28.0,Personal foul by K. Olynyk (drawn by J. Embiid),,25,27
87,2,11:15.0,D. Šarić misses 3-pt jump shot from 26 ft,,25,27
88,2,11:14.0,,Defensive rebound by I. Thomas,25,27
89,2,11:06.0,,Turnover by I. Thomas (bad pass),25,27
90,2,10:52.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft (block by M. Smart),,25,27
91,2,10:51.0,,Defensive rebound by J. Brown,25,27
92,2,10:48.0,,Turnover by J. Brown (lost ball),25,27
93,2,10:28.0,D. Šarić makes 2-pt layup from 3 ft,,27,27
94,2,10:12.0,,K. Olynyk misses 3-pt jump shot from 28 ft,27,27
95,2,10:11.0,Defensive rebound by T. Luwawu-Cabarrot,,27,27
96,2,10:04.0,E. İlyasova makes 3-pt jump shot from 26 ft (assist by T. McConnell),,30,27
97,2,10:02.0,,Boston full timeout,30,27
98,2,10:02.0,,G. Green enters the game for J. Brown,30,27
99,2,9:45.0,,K. Olynyk misses 2-pt jump shot from 11 ft (block by E. İlyasova),30,27
100,2,9:44.0,,Offensive rebound by K. Olynyk,30,27
101,2,9:38.0,,M. Smart makes 3-pt jump shot from 29 ft (assist by K. Olynyk),30,30
102,2,9:31.0,Personal foul by G. Green (drawn by D. Šarić),,30,30
103,2,9:20.0,Shooting foul by K. Olynyk (drawn by J. Embiid),,30,30
104,2,9:20.0,J. Embiid makes free throw 1 of 2,,31,30
105,2,9:20.0,G. Henderson enters the game for D. Šarić,,31,30
106,2,9:20.0,J. Embiid makes free throw 2 of 2,,32,30
107,2,9:09.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by I. Thomas),32,30
108,2,9:09.0,,I. Thomas makes free throw 1 of 2,32,31
109,2,9:09.0,N. Noel enters the game for J. Embiid,,32,31
110,2,9:09.0,,I. Thomas makes free throw 2 of 2,32,32
111,2,9:00.0,N. Noel makes 2-pt dunk at rim (assist by T. McConnell),,34,32
112,2,8:44.0,,J. Jerebko misses 3-pt jump shot from 25 ft,34,32
113,2,8:43.0,Defensive rebound by T. Luwawu-Cabarrot,,34,32
114,2,8:24.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by N. Noel),,37,32
115,2,8:11.0,,G. Green makes 3-pt jump shot from 24 ft (assist by M. Smart),37,35
116,2,7:52.0,T. Luwawu-Cabarrot makes 2-pt jump shot from 6 ft (assist by T. McConnell),,39,35
117,2,7:43.0,,Turnover by I. Thomas (traveling),39,35
118,2,7:43.0,,A. Johnson enters the game for J. Jerebko,39,35
119,2,7:29.0,E. İlyasova misses 2-pt jump shot from 14 ft,,39,35
120,2,7:28.0,,Defensive rebound by A. Johnson,39,35
121,2,7:20.0,,M. Smart misses 2-pt jump shot from 6 ft,39,35
122,2,7:18.0,Defensive rebound by T. Luwawu-Cabarrot,,39,35
123,2,7:12.0,E. İlyasova makes 2-pt layup from 1 ft (assist by T. McConnell),,41,35
124,2,7:01.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by I. Thomas),41,35
125,2,7:01.0,,I. Thomas makes free throw 1 of 2,41,36
126,2,7:01.0,R. Covington enters the game for T. Luwawu-Cabarrot,,41,36
127,2,7:01.0,,I. Thomas makes free throw 2 of 2,41,37
128,2,6:48.0,R. Covington makes 3-pt jump shot from 24 ft (assist by E. İlyasova),,44,37
129,2,6:37.0,,I. Thomas misses 2-pt layup from 2 ft (block by N. Noel),44,37
130,2,6:36.0,Defensive rebound by N. Noel,,44,37
131,2,6:31.0,,Offensive charge foul by R. Covington (drawn by M. Smart),44,37
132,2,6:31.0,Turnover by R. Covington (offensive foul),,44,37
133,2,6:31.0,,J. Crowder enters the game for G. Green,44,37
134,2,6:18.0,,Turnover by J. Crowder (bad pass; steal by T. McConnell),44,37
135,2,6:08.0,T. McConnell misses 2-pt jump shot from 12 ft,,44,37
136,2,6:08.0,Offensive rebound by N. Noel,,44,37
137,2,6:05.0,N. Noel misses 2-pt jump shot from 5 ft (block by A. Johnson),,44,37
138,2,6:04.0,,Defensive rebound by K. Olynyk,44,37
139,2,5:47.0,,A. Johnson makes 3-pt jump shot from 26 ft (assist by K. Olynyk),44,40
140,2,5:45.0,Philadelphia full timeout,,44,40
141,2,5:45.0,,A. Bradley enters the game for I. Thomas,44,40
142,2,5:45.0,,A. Horford enters the game for K. Olynyk,44,40
143,2,5:32.0,G. Henderson makes 2-pt layup at rim (assist by T. McConnell),,46,40
144,2,5:14.0,,Turnover by A. Johnson (lost ball; steal by T. McConnell),46,40
145,2,5:09.0,G. Henderson makes 2-pt dunk at rim (assist by T. McConnell),,48,40
146,2,4:52.0,,J. Crowder misses 2-pt jump shot from 15 ft,48,40
147,2,4:51.0,,Offensive rebound by A. Horford,48,40
148,2,4:47.0,,Shooting foul by N. Noel (drawn by A. Johnson),48,40
149,2,4:47.0,,A. Johnson makes free throw 1 of 2,48,41
150,2,4:47.0,D. Šarić enters the game for E. İlyasova,,48,41
151,2,4:47.0,,A. Johnson makes free throw 2 of 2,48,42
152,2,4:39.0,Shooting foul by J. Crowder (drawn by G. Henderson),,48,42
153,2,4:39.0,G. Henderson makes free throw 1 of 2,,49,42
154,2,4:39.0,G. Henderson makes free throw 2 of 2,,50,42
155,2,4:27.0,,A. Bradley misses 2-pt jump shot from 23 ft,50,42
156,2,4:26.0,Defensive rebound by G. Henderson,,50,42
157,2,4:17.0,G. Henderson misses 3-pt jump shot from 26 ft,,50,42
158,2,4:16.0,,Defensive rebound by A. Horford,50,42
159,2,4:04.0,,A. Horford misses 3-pt jump shot from 26 ft,50,42
160,2,4:03.0,Defensive rebound by T. McConnell,,50,42
161,2,3:59.0,N. Noel makes 2-pt layup at rim (assist by T. McConnell),,52,42
162,2,3:50.0,,M. Smart misses 2-pt jump shot from 3 ft (block by N. Noel),52,42
163,2,3:48.0,Defensive rebound by D. Šarić,,52,42
164,2,3:45.0,Turnover by D. Šarić (lost ball; steal by A. Johnson),,52,42
165,2,3:39.0,,A. Bradley misses 2-pt jump shot from 20 ft,52,42
166,2,3:38.0,,Offensive rebound by J. Crowder,52,42
167,2,3:33.0,,A. Horford makes 2-pt jump shot from 13 ft (assist by A. Bradley),52,44
168,2,3:28.0,Personal foul by J. Crowder (drawn by G. Henderson),,52,44
169,2,3:28.0,G. Henderson makes free throw 1 of 2,,53,44
170,2,3:28.0,J. Embiid enters the game for N. Noel,,53,44
171,2,3:28.0,,I. Thomas enters the game for M. Smart,53,44
172,2,3:28.0,,T. Rozier enters the game for A. Johnson,53,44
173,2,3:28.0,G. Henderson makes free throw 2 of 2,,54,44
174,2,3:13.0,,A. Bradley misses 2-pt jump shot from 18 ft,54,44
175,2,3:12.0,,Offensive rebound by A. Horford,54,44
176,2,3:01.0,,A. Horford misses 2-pt hook shot from 6 ft,54,44
177,2,3:00.0,Defensive rebound by D. Šarić,,54,44
178,2,2:44.0,D. Šarić misses 2-pt layup from 3 ft,,54,44
179,2,2:43.0,,Defensive rebound by A. Horford,54,44
180,2,2:39.0,,Personal foul by R. Covington (drawn by I. Thomas),54,44
181,2,2:39.0,Official timeout,,54,44
182,2,2:39.0,N. Stauskas enters the game for G. Henderson,,54,44
183,2,2:35.0,,Turnover by T. Rozier (bad pass; steal by R. Covington),54,44
184,2,2:33.0,R. Covington misses 2-pt layup from 3 ft (block by T. Rozier),,54,44
185,2,2:31.0,Offensive rebound by D. Šarić,,54,44
186,2,2:30.0,N. Stauskas makes 2-pt layup from 1 ft,,56,44
187,2,2:16.0,,I. Thomas makes 2-pt layup from 1 ft,56,46
188,2,2:16.0,,Shooting foul by J. Embiid (drawn by I. Thomas),56,46
189,2,2:16.0,,I. Thomas misses free throw 1 of 1,56,46
190,2,2:14.0,Defensive rebound by J. Embiid,,56,46
191,2,2:02.0,Shooting foul by A. Horford (drawn by J. Embiid),,56,46
192,2,2:02.0,J. Embiid makes free throw 1 of 2,,57,46
193,2,2:02.0,J. Embiid makes free throw 2 of 2,,58,46
194,2,1:48.0,,J. Crowder misses 2-pt jump shot from 5 ft (block by J. Embiid),58,46
195,2,1:47.0,Defensive rebound by J. Embiid,,58,46
196,2,1:36.0,D. Šarić misses 2-pt layup from 2 ft (block by J. Crowder),,58,46
197,2,1:35.0,,Defensive rebound by A. Horford,58,46
198,2,1:29.0,,I. Thomas misses 3-pt jump shot from 23 ft (block by N. Stauskas),58,46
199,2,1:28.0,Defensive rebound by D. Šarić,,58,46
200,2,1:24.0,Philadelphia full timeout,,58,46
201,2,1:24.0,G. Henderson enters the game for T. McConnell,,58,46
202,2,1:12.0,Shooting foul by J. Crowder (drawn by N. Stauskas),,58,46
203,2,1:12.0,N. Stauskas makes free throw 1 of 2,,59,46
204,2,1:12.0,,J. Jerebko enters the game for J. Crowder,59,46
205,2,1:12.0,,M. Smart enters the game for T. Rozier,59,46
206,2,1:12.0,T. Luwawu-Cabarrot enters the game for R. Covington,,59,46
207,2,1:12.0,N. Stauskas makes free throw 2 of 2,,60,46
208,2,0:51.0,,I. Thomas misses 2-pt layup from 3 ft,60,46
209,2,0:50.0,Defensive rebound by J. Embiid,,60,46
210,2,0:44.0,Turnover by J. Embiid (lost ball),,60,46
211,2,0:30.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by I. Thomas),60,49
212,2,0:17.0,Shooting foul by A. Horford (drawn by J. Embiid),,60,49
213,2,0:17.0,J. Embiid makes free throw 1 of 2,,61,49
214,2,0:17.0,J. Embiid makes free throw 2 of 2,,62,49
215,2,0:02.0,,Personal foul by G. Henderson (drawn by M. Smart),62,49
216,2,0:02.0,,M. Smart makes free throw 1 of 2,62,50
217,2,0:02.0,R. Covington enters the game for T. Luwawu-Cabarrot,,62,50
218,2,0:02.0,,M. Smart makes free throw 2 of 2,62,51
219,2,0:00.0,J. Embiid misses 3-pt jump shot from 36 ft,,62,51
220,2,0:00.0,Offensive rebound by Team,,62,51
221,3,11:46.0,J. Embiid misses 2-pt layup from 2 ft (block by A. Johnson),,62,51
222,3,11:45.0,Offensive rebound by Team,,62,51
223,3,11:41.0,E. İlyasova makes 2-pt jump shot from 21 ft (assist by T. McConnell),,64,51
224,3,11:20.0,,A. Horford makes 2-pt jump shot from 11 ft,64,53
225,3,11:13.0,,Violation by A. Horford (def goaltending),64,53
226,3,11:13.0,T. McConnell makes 2-pt layup from 2 ft (assist by J. Embiid),,66,53
227,3,11:13.0,,Boston full timeout,66,53
228,3,10:55.0,,I. Thomas makes 2-pt jump shot from 16 ft (assist by A. Bradley),66,55
229,3,10:42.0,E. İlyasova makes 2-pt layup from 2 ft (assist by T. McConnell),,68,55
230,3,10:31.0,,J. Crowder misses 3-pt jump shot from 26 ft,68,55
231,3,10:30.0,Defensive rebound by T. McConnell,,68,55
232,3,10:23.0,J. Embiid misses 2-pt jump shot from 11 ft (block by A. Johnson),,68,55
233,3,10:23.0,,Defensive rebound by Team,68,55
234,3,10:23.0,Loose ball foul by J. Embiid (drawn by A. Johnson),,68,55
235,3,10:10.0,,A. Bradley misses 2-pt layup from 2 ft (block by E. İlyasova),68,55
236,3,10:09.0,Defensive rebound by J. Embiid,,68,55
237,3,9:57.0,Turnover by E. İlyasova (traveling),,68,55
238,3,9:42.0,,A. Johnson makes 3-pt jump shot from 25 ft (assist by J. Crowder),68,58
239,3,9:30.0,E. İlyasova misses 3-pt jump shot from 27 ft (block by A. Horford),,68,58
240,3,9:29.0,,Defensive rebound by A. Bradley,68,58
241,3,9:12.0,,A. Bradley misses 2-pt jump shot from 17 ft,68,58
242,3,9:11.0,Defensive rebound by E. İlyasova,,68,58
243,3,8:57.0,N. Stauskas misses 2-pt jump shot from 13 ft,,68,58
244,3,8:56.0,,Defensive rebound by A. Johnson,68,58
245,3,8:45.0,,A. Bradley misses 3-pt jump shot from 24 ft,68,58
246,3,8:44.0,Defensive rebound by J. Embiid,,68,58
247,3,8:38.0,T. McConnell makes 2-pt layup at rim (assist by J. Embiid),,70,58
248,3,8:23.0,N. Noel enters the game for J. Embiid,,70,58
249,3,8:23.0,D. Šarić enters the game for E. İlyasova,,70,58
250,3,8:23.0,,Turnover by I. Thomas (lost ball; steal by R. Covington),70,58
251,3,8:06.0,R. Covington misses 2-pt jump shot from 5 ft (block by J. Crowder),,70,58
252,3,8:05.0,,Defensive rebound by Team,70,58
253,3,7:48.0,,A. Horford misses 2-pt hook shot from 8 ft,70,58
254,3,7:47.0,,Offensive rebound by I. Thomas,70,58
255,3,7:42.0,,Shooting foul by N. Noel (drawn by I. Thomas),70,58
256,3,7:42.0,,I. Thomas makes free throw 1 of 2,70,59
257,3,7:42.0,,J. Jerebko enters the game for A. Johnson,70,59
258,3,7:42.0,,I. Thomas makes free throw 2 of 2,70,60
259,3,7:33.0,D. Šarić misses 3-pt jump shot from 26 ft,,70,60
260,3,7:31.0,,Defensive rebound by A. Bradley,70,60
261,3,7:15.0,,J. Jerebko misses 3-pt jump shot from 25 ft,70,60
262,3,7:14.0,,Offensive rebound by A. Bradley,70,60
263,3,7:14.0,,A. Bradley makes 2-pt layup from 2 ft,70,62
264,3,6:58.0,Shooting foul by A. Horford (drawn by N. Noel),,70,62
265,3,6:58.0,N. Noel misses free throw 1 of 2,,70,62
266,3,6:58.0,Offensive rebound by Team,,70,62
267,3,6:58.0,G. Henderson enters the game for N. Stauskas,,70,62
268,3,6:58.0,N. Noel makes free throw 2 of 2,,71,62
269,3,6:45.0,,Shooting foul by N. Noel (drawn by A. Horford),71,62
270,3,6:45.0,,A. Horford makes free throw 1 of 2,71,63
271,3,6:45.0,,A. Horford misses free throw 2 of 2,71,63
272,3,6:45.0,Defensive rebound by G. Henderson,,71,63
273,3,6:28.0,D. Šarić misses 2-pt jump shot from 21 ft,,71,63
274,3,6:27.0,,Defensive rebound by A. Bradley,71,63
275,3,6:11.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by J. Crowder),71,66
276,3,5:50.0,G. Henderson makes 3-pt jump shot from 22 ft (assist by D. Šarić),,74,66
277,3,5:39.0,,I. Thomas misses 3-pt jump shot from 25 ft,74,66
278,3,5:38.0,Defensive rebound by N. Noel,,74,66
279,3,5:34.0,Turnover by T. McConnell (bad pass),,74,66
280,3,5:28.0,,Offensive foul by J. Jerebko (drawn by T. McConnell),74,66
281,3,5:28.0,,Turnover by J. Jerebko (offensive foul),74,66
282,3,5:16.0,D. Šarić misses 3-pt jump shot from 26 ft,,74,66
283,3,5:15.0,Offensive rebound by Team,,74,66
284,3,5:15.0,,Loose ball foul by A. Horford (drawn by N. Noel),74,66
285,3,5:15.0,,K. Olynyk enters the game for A. Horford,74,66
286,3,5:15.0,,M. Smart enters the game for I. Thomas,74,66
287,3,4:58.0,G. Henderson makes 2-pt jump shot from 8 ft,,76,66
288,3,4:33.0,,A. Bradley misses 2-pt jump shot from 17 ft,76,66
289,3,4:32.0,,Offensive rebound by Team,76,66
290,3,4:32.0,E. İlyasova enters the game for R. Covington,,76,66
291,3,4:30.0,,M. Smart misses 2-pt jump shot from 22 ft,76,66
292,3,4:30.0,,Offensive rebound by Team,76,66
293,3,4:30.0,,Turnover by Team (shot clock),76,66
294,3,4:20.0,Offensive foul by E. İlyasova (drawn by M. Smart),,76,66
295,3,4:20.0,Turnover by E. İlyasova (offensive foul),,76,66
296,3,4:20.0,,A. Johnson enters the game for J. Jerebko,76,66
297,3,4:01.0,,A. Bradley misses 3-pt jump shot from 26 ft,76,66
298,3,3:59.0,Defensive rebound by N. Noel,,76,66
299,3,3:52.0,Philadelphia full timeout,,76,66
300,3,3:52.0,N. Stauskas enters the game for T. McConnell,,76,66
301,3,3:52.0,R. Covington enters the game for D. Šarić,,76,66
302,3,3:39.0,N. Noel misses 2-pt hook shot from 6 ft,,76,66
303,3,3:37.0,,Defensive rebound by K. Olynyk,76,66
304,3,3:16.0,,Personal foul by N. Noel (drawn by A. Bradley),76,66
305,3,3:16.0,T. Luwawu-Cabarrot enters the game for N. Noel,,76,66
306,3,3:16.0,J. Embiid enters the game for G. Henderson,,76,66
307,3,3:10.0,,A. Bradley makes 2-pt jump shot from 21 ft (assist by A. Johnson),76,68
308,3,2:55.0,Offensive foul by J. Embiid (drawn by A. Johnson),,76,68
309,3,2:55.0,Turnover by J. Embiid (offensive foul),,76,68
310,3,2:55.0,,T. Rozier enters the game for J. Crowder,76,68
311,3,2:47.0,,A. Bradley makes 2-pt dunk at rim (assist by K. Olynyk),76,70
312,3,2:40.0,Shooting foul by M. Smart (drawn by R. Covington),,76,70
313,3,2:40.0,R. Covington makes free throw 1 of 2,,77,70
314,3,2:40.0,R. Covington makes free throw 2 of 2,,78,70
315,3,2:26.0,,M. Smart misses 3-pt jump shot from 27 ft,78,70
316,3,2:25.0,Defensive rebound by N. Stauskas,,78,70
317,3,2:21.0,R. Covington misses 2-pt layup from 2 ft,,78,70
318,3,2:20.0,,Defensive rebound by A. Johnson,78,70
319,3,2:13.0,,Shooting foul by E. İlyasova (drawn by K. Olynyk),78,70
320,3,2:13.0,,K. Olynyk misses free throw 1 of 2,78,70
321,3,2:13.0,,Offensive rebound by Team,78,70
322,3,2:13.0,,K. Olynyk makes free throw 2 of 2,78,71
323,3,2:04.0,Personal foul by K. Olynyk (drawn by E. İlyasova),,78,71
324,3,1:49.0,E. İlyasova misses 3-pt jump shot from 27 ft,,78,71
325,3,1:48.0,,Defensive rebound by A. Bradley,78,71
326,3,1:34.0,,A. Bradley makes 3-pt jump shot from 27 ft,78,74
327,3,1:20.0,E. İlyasova misses 3-pt jump shot from 26 ft,,78,74
328,3,1:19.0,,Defensive rebound by A. Bradley,78,74
329,3,0:57.0,,Shooting foul by J. Embiid (drawn by K. Olynyk),78,74
330,3,0:57.0,,K. Olynyk makes free throw 1 of 2,78,75
331,3,0:57.0,T. McConnell enters the game for T. Luwawu-Cabarrot,,78,75
332,3,0:57.0,,K. Olynyk makes free throw 2 of 2,78,76
333,3,0:41.0,,Offensive charge foul by J. Embiid (drawn by K. Olynyk),78,76
334,3,0:41.0,Turnover by J. Embiid (offensive foul),,78,76
335,3,0:41.0,N. Noel enters the game for J. Embiid,,78,76
336,3,0:30.0,,K. Olynyk misses 3-pt jump shot from 28 ft,78,76
337,3,0:29.0,Defensive rebound by E. İlyasova,,78,76
338,3,0:10.0,T. McConnell makes 2-pt jump shot from 5 ft,,80,76
339,3,0:04.0,,Shooting foul by R. Covington (drawn by M. Smart),80,76
340,3,0:04.0,,M. Smart makes free throw 1 of 2,80,77
341,3,0:04.0,D. Šarić enters the game for N. Noel,,80,77
342,3,0:04.0,,M. Smart makes free throw 2 of 2,80,78
343,3,0:02.0,E. İlyasova misses 3-pt jump shot from 26 ft (block by A. Johnson),,80,78
344,3,0:00.0,,Defensive rebound by K. Olynyk,80,78
345,4,11:34.0,,M. Smart makes 2-pt jump shot from 11 ft,80,80
346,4,11:15.0,E. İlyasova misses 2-pt jump shot from 19 ft,,80,80
347,4,11:14.0,,Defensive rebound by T. Rozier,80,80
348,4,10:56.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by A. Johnson),80,83
349,4,10:55.0,Philadelphia full timeout,,80,83
350,4,10:55.0,G. Henderson enters the game for N. Stauskas,,80,83
351,4,10:42.0,G. Henderson makes 2-pt jump shot from 19 ft (assist by T. McConnell),,82,83
352,4,10:18.0,,I. Thomas misses 2-pt layup from 1 ft (block by R. Covington),82,83
353,4,10:18.0,,Offensive rebound by Team,82,83
354,4,10:16.0,,A. Johnson makes 2-pt layup from 1 ft (assist by M. Smart),82,85
355,4,9:55.0,N. Noel makes 2-pt jump shot from 20 ft (assist by T. McConnell),,84,85
356,4,9:40.0,,A. Johnson makes 2-pt hook shot from 8 ft (assist by K. Olynyk),84,87
357,4,9:29.0,G. Henderson misses 2-pt jump shot from 18 ft (block by M. Smart),,84,87
358,4,9:28.0,,Defensive rebound by M. Smart,84,87
359,4,9:23.0,,I. Thomas makes 2-pt layup at rim (assist by M. Smart),84,89
360,4,9:09.0,E. İlyasova misses 3-pt jump shot from 25 ft,,84,89
361,4,9:09.0,,Defensive rebound by Team,84,89
362,4,9:09.0,Loose ball foul by N. Noel (drawn by A. Johnson),,84,89
363,4,8:56.0,,Turnover by I. Thomas (lost ball; steal by E. İlyasova),84,89
364,4,8:49.0,R. Covington misses 3-pt jump shot from 27 ft,,84,89
365,4,8:48.0,,Defensive rebound by Team,84,89
366,4,8:33.0,,I. Thomas misses 2-pt jump shot from 23 ft,84,89
367,4,8:32.0,Defensive rebound by N. Noel,,84,89
368,4,8:22.0,E. İlyasova makes 3-pt jump shot from 24 ft (assist by T. McConnell),,87,89
369,4,7:58.0,,M. Smart misses 3-pt jump shot from 28 ft,87,89
370,4,7:57.0,Defensive rebound by T. McConnell,,87,89
371,4,7:55.0,Shooting foul by I. Thomas (drawn by T. McConnell),,87,89
372,4,7:55.0,T. McConnell makes free throw 1 of 2,,88,89
373,4,7:55.0,T. McConnell misses free throw 2 of 2,,88,89
374,4,7:55.0,,A. Horford enters the game for K. Olynyk,88,89
375,4,7:55.0,D. Šarić enters the game for E. İlyasova,,88,89
376,4,7:54.0,,Defensive rebound by I. Thomas,88,89
