,QUARTER,TIME_REMAINING,DENVER_ACTION,MILWAUKEE_ACTION,DENVER_SCORE,MILWAUKEE_SCORE
222,3,11:50.0,Turnover by G. Harris (step out of bounds),,63,37
223,3,11:39.0,,M. Brogdon makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),63,40
224,3,11:19.0,G. Harris misses 3-pt jump shot from 27 ft,,63,40
225,3,11:18.0,,Defensive rebound by G. Antetokounmpo,63,40
226,3,11:09.0,,Shooting foul by G. Harris (drawn by G. Antetokounmpo),63,40
227,3,11:09.0,,G. Antetokounmpo misses free throw 1 of 2,63,40
228,3,11:09.0,,Offensive rebound by Team,63,40
229,3,11:09.0,,G. Antetokounmpo makes free throw 2 of 2,63,41
230,3,10:58.0,D. Gallinari misses 2-pt layup from 1 ft (block by J. Henson),,63,41
231,3,10:57.0,,Defensive rebound by Team,63,41
232,3,10:46.0,,M. Brogdon misses 3-pt jump shot from 27 ft,63,41
233,3,10:45.0,Defensive rebound by D. Gallinari,,63,41
234,3,10:34.0,J. Murray misses 3-pt jump shot from 30 ft,,63,41
235,3,10:33.0,,Defensive rebound by J. Henson,63,41
236,3,10:15.0,,Turnover by G. Antetokounmpo (lost ball; steal by G. Harris),63,41
237,3,10:09.0,Personal block foul by J. Henson (drawn by G. Harris),,63,41
238,3,9:59.0,Shooting foul by J. Terry (drawn by N. Jokić),,63,41
239,3,9:59.0,N. Jokić misses free throw 1 of 2,,63,41
240,3,9:59.0,Offensive rebound by Team,,63,41
241,3,9:59.0,N. Jokić makes free throw 2 of 2,,64,41
242,3,9:34.0,,J. Terry makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),64,44
243,3,9:14.0,D. Gallinari makes 2-pt jump shot from 14 ft,,66,44
244,3,9:03.0,,Turnover by G. Antetokounmpo (bad pass; steal by N. Jokić),66,44
245,3,9:02.0,Personal foul by J. Terry (drawn by J. Murray),,66,44
246,3,8:51.0,W. Chandler makes 2-pt layup from 1 ft,,68,44
247,3,8:32.0,,M. Brogdon makes 2-pt jump shot from 16 ft (assist by J. Henson),68,46
248,3,8:20.0,Shooting foul by T. Snell (drawn by D. Gallinari),,68,46
249,3,8:20.0,D. Gallinari makes free throw 1 of 2,,69,46
250,3,8:20.0,D. Gallinari makes free throw 2 of 2,,70,46
251,3,8:06.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,70,46
252,3,8:04.0,Defensive rebound by N. Jokić,,70,46
253,3,7:54.0,Turnover by D. Gallinari (bad pass; steal by J. Henson),,70,46
254,3,7:46.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,70,48
255,3,7:23.0,N. Jokić misses 2-pt hook shot from 7 ft,,70,48
256,3,7:22.0,Offensive rebound by J. Murray,,70,48
257,3,7:17.0,J. Murray makes 2-pt jump shot from 15 ft,,72,48
258,3,6:56.0,,Turnover by G. Antetokounmpo (lost ball; steal by J. Murray),72,48
259,3,6:46.0,G. Harris makes 3-pt jump shot from 29 ft (assist by J. Murray),,75,48
260,3,6:46.0,,Milwaukee full timeout,75,48
261,3,6:46.0,,K. Middleton enters the game for J. Terry,75,48
262,3,6:25.0,,Shooting foul by J. Murray (drawn by K. Middleton),75,48
263,3,6:25.0,,K. Middleton makes free throw 1 of 2,75,49
264,3,6:25.0,,K. Middleton makes free throw 2 of 2,75,50
265,3,6:09.0,W. Chandler makes 2-pt jump shot from 18 ft,,77,50
266,3,5:45.0,,J. Henson misses 2-pt layup from 2 ft,77,50
267,3,5:43.0,Defensive rebound by G. Harris,,77,50
268,3,5:36.0,N. Jokić makes 2-pt layup at rim (assist by D. Gallinari),,79,50
269,3,5:15.0,,G. Antetokounmpo misses 2-pt jump shot from 16 ft,79,50
270,3,5:14.0,Defensive rebound by N. Jokić,,79,50
271,3,4:53.0,G. Harris misses 3-pt jump shot from 27 ft,,79,50
272,3,4:52.0,,Defensive rebound by G. Antetokounmpo,79,50
273,3,4:44.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by K. Middleton),79,53
274,3,4:22.0,W. Chandler makes 3-pt jump shot from 27 ft (assist by N. Jokić),,82,53
275,3,4:07.0,,Turnover by K. Middleton (lost ball; steal by J. Murray),82,53
276,3,3:50.0,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),,84,53
277,3,3:35.0,,M. Brogdon makes 2-pt layup from 1 ft,84,55
278,3,3:08.0,Turnover by N. Jokić (3 sec),,84,55
279,3,3:08.0,,M. Dellavedova enters the game for M. Brogdon,84,55
280,3,3:08.0,,G. Monroe enters the game for J. Henson,84,55
281,3,3:08.0,M. Plumlee enters the game for N. Jokić,,84,55
282,3,3:08.0,W. Barton enters the game for G. Harris,,84,55
283,3,3:08.0,E. Mudiay enters the game for J. Murray,,84,55
284,3,3:05.0,J. Murray enters the game for E. Mudiay,,84,55
285,3,2:55.0,,Shooting foul by M. Plumlee (drawn by G. Antetokounmpo),84,55
286,3,2:55.0,Denver full timeout,,84,55
287,3,2:55.0,,G. Antetokounmpo makes free throw 1 of 2,84,56
288,3,2:55.0,E. Mudiay enters the game for J. Murray,,84,55
289,3,2:55.0,,G. Antetokounmpo makes free throw 2 of 2,84,57
290,3,2:31.0,W. Barton misses 3-pt jump shot from 25 ft,,84,57
291,3,2:30.0,Offensive rebound by W. Barton,,84,57
292,3,2:18.0,Turnover by D. Gallinari (bad pass; steal by M. Dellavedova),,84,57
293,3,2:12.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by M. Dellavedova),84,60
294,3,1:46.0,D. Gallinari misses 3-pt jump shot from 28 ft,,84,60
295,3,1:44.0,,Defensive rebound by T. Snell,84,60
296,3,1:24.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft,84,62
297,3,1:24.0,Denver full timeout,,84,62
298,3,1:24.0,J. Hernangómez enters the game for D. Gallinari,,84,62
299,3,1:11.0,E. Mudiay makes 2-pt layup from 1 ft,,86,62
300,3,1:00.0,,Inbound foul by W. Chandler,86,62
301,3,1:00.0,,K. Middleton makes free throw 1 of 1,86,63
302,3,0:56.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),86,66
303,3,0:34.0,E. Mudiay misses 3-pt jump shot from 30 ft,,86,66
304,3,0:32.0,,Defensive rebound by G. Monroe,86,66
305,3,0:19.0,,T. Snell misses 3-pt jump shot from 23 ft,86,66
306,3,0:18.0,Defensive rebound by E. Mudiay,,86,66
307,3,0:00.0,E. Mudiay misses 2-pt jump shot from 15 ft,,86,66
308,3,0:00.0,Offensive rebound by Team,,86,66
309,4,11:43.0,,M. Dellavedova makes 2-pt jump shot from 13 ft,86,68
310,4,11:22.0,W. Barton misses 2-pt layup from 2 ft,,86,68
311,4,11:20.0,Offensive rebound by W. Barton,,86,68
312,4,11:20.0,W. Barton makes 2-pt layup from 1 ft,,88,68
313,4,11:06.0,,Turnover by M. Dellavedova (bad pass),88,68
314,4,10:49.0,G. Harris misses 3-pt jump shot from 24 ft,,88,68
315,4,10:48.0,Offensive rebound by W. Barton,,88,68
316,4,10:46.0,W. Barton misses 2-pt layup from 1 ft,,88,68
317,4,10:44.0,Offensive rebound by M. Plumlee,,88,68
318,4,10:44.0,M. Plumlee makes 2-pt layup from 2 ft,,90,68
319,4,10:35.0,,Personal block foul by M. Plumlee (drawn by M. Dellavedova),90,68
320,4,10:28.0,,K. Middleton makes 3-pt jump shot from 28 ft (assist by G. Monroe),90,71
321,4,10:05.0,,Offensive charge foul by G. Harris (drawn by G. Monroe),90,71
322,4,10:05.0,Turnover by G. Harris (offensive foul),,90,71
323,4,9:52.0,,G. Monroe makes 2-pt layup from 1 ft (assist by K. Middleton),90,73
324,4,9:26.0,Turnover by J. Hernangómez (lost ball; steal by M. Brogdon),,90,73
325,4,9:07.0,,M. Dellavedova makes 2-pt jump shot from 6 ft (assist by G. Monroe),90,75
326,4,9:07.0,Denver full timeout,,90,75
327,4,8:54.0,G. Harris misses 3-pt jump shot from 28 ft,,90,75
328,4,8:52.0,Offensive rebound by J. Hernangómez,,90,75
329,4,8:49.0,Turnover by J. Hernangómez (lost ball; steal by K. Middleton),,90,75
330,4,8:41.0,,M. Dellavedova makes 2-pt jump shot from 13 ft (assist by K. Middleton),90,77
331,4,8:27.0,W. Barton makes 2-pt layup from 2 ft,,92,77
332,4,7:57.0,,G. Monroe misses 2-pt jump shot from 14 ft,92,77
333,4,7:56.0,,Offensive rebound by K. Middleton,92,77
334,4,7:56.0,,Shooting foul by J. Hernangómez (drawn by K. Middleton),92,77
335,4,7:56.0,,K. Middleton makes free throw 1 of 2,92,78
336,4,7:56.0,,K. Middleton misses free throw 2 of 2,92,78
337,4,7:56.0,D. Gallinari enters the game for J. Hernangómez,,92,78
338,4,7:56.0,N. Jokić enters the game for M. Plumlee,,92,78
339,4,7:55.0,Defensive rebound by N. Jokić,,92,78
340,4,7:39.0,E. Mudiay makes 2-pt jump shot from 21 ft (assist by N. Jokić),,94,78
341,4,7:27.0,,M. Dellavedova makes 2-pt layup from 1 ft (assist by G. Monroe),94,80
342,4,7:13.0,E. Mudiay misses 3-pt jump shot from 26 ft,,94,80
343,4,7:12.0,,Defensive rebound by G. Monroe,94,80
344,4,7:01.0,,K. Middleton misses 2-pt jump shot from 6 ft,94,80
345,4,6:59.0,,Offensive rebound by G. Monroe,94,80
346,4,6:57.0,,G. Monroe makes 2-pt layup from 1 ft,94,82
347,4,6:45.0,Shooting foul by K. Middleton (drawn by W. Barton),,94,82
348,4,6:45.0,W. Barton makes free throw 1 of 2,,95,82
349,4,6:45.0,J. Murray enters the game for E. Mudiay,,95,82
350,4,6:45.0,W. Barton makes free throw 2 of 2,,96,82
351,4,6:30.0,,M. Dellavedova makes 2-pt jump shot from 4 ft (assist by G. Monroe),96,84
352,4,6:07.0,Turnover by G. Harris (step out of bounds),,96,84
353,4,6:07.0,W. Chandler enters the game for W. Barton,,96,84
354,4,6:07.0,,G. Antetokounmpo enters the game for K. Middleton,96,84
355,4,5:57.0,,Offensive foul by G. Monroe (drawn by J. Murray),96,84
356,4,5:57.0,,Turnover by G. Monroe (offensive foul),96,84
357,4,5:57.0,Official timeout,,96,84
358,4,5:41.0,N. Jokić makes 2-pt jump shot from 1 ft (assist by J. Murray),,98,84
359,4,5:28.0,,M. Brogdon makes 2-pt layup from 1 ft,98,86
360,4,5:21.0,Personal foul by M. Brogdon (drawn by D. Gallinari),,98,86
361,4,5:14.0,J. Murray makes 3-pt jump shot from 26 ft (assist by N. Jokić),,101,86
362,4,5:01.0,,Personal foul by G. Harris (drawn by M. Dellavedova),101,86
363,4,4:55.0,,M. Dellavedova misses 2-pt jump shot from 14 ft,101,86
364,4,4:54.0,Defensive rebound by Team,,101,86
365,4,4:45.0,J. Murray misses 3-pt jump shot from 26 ft,,101,86
366,4,4:44.0,,Defensive rebound by G. Antetokounmpo,101,86
367,4,4:35.0,,Turnover by M. Dellavedova (bad pass; steal by W. Chandler),101,86
368,4,4:22.0,N. Jokić makes 2-pt jump shot from 17 ft,,103,86
369,4,4:05.0,,M. Brogdon misses 2-pt layup at rim,103,86
370,4,4:03.0,Defensive rebound by W. Chandler,,103,86
371,4,3:56.0,J. Murray misses 3-pt jump shot from 25 ft,,103,86
372,4,3:55.0,,Defensive rebound by G. Monroe,103,86
373,4,3:46.0,,M. Dellavedova makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),103,89
374,4,3:26.0,N. Jokić makes 2-pt hook shot from 6 ft,,105,89
375,4,3:25.0,,Milwaukee full timeout,105,89
376,4,3:25.0,,J. Henson enters the game for M. Dellavedova,105,89
