,QUARTER,TIME_REMAINING,TORONTO_ACTION,MIAMI_ACTION,TORONTO_SCORE,MIAMI_SCORE
36,1,6:52.0,Shooting foul by L. Babbitt (drawn by D. DeRozan),,7,14
37,1,6:52.0,D. DeRozan makes 2-pt layup from 2 ft,,9,14
38,1,6:52.0,D. DeRozan makes free throw 1 of 1,,10,14
39,1,6:40.0,,R. McGruder makes 3-pt jump shot from 26 ft (assist by G. Dragić),10,17
40,1,6:27.0,D. Carroll misses 3-pt jump shot from 24 ft,,10,17
41,1,6:26.0,,Defensive rebound by G. Dragić,10,17
42,1,6:14.0,,H. Whiteside misses 2-pt layup from 2 ft (block by J. Valančiūnas),10,17
43,1,6:13.0,,Offensive rebound by Team,10,17
44,1,6:13.0,,W. Reed enters the game for H. Whiteside,10,17
45,1,6:07.0,,Shooting foul by C. Joseph (drawn by G. Dragić),10,17
46,1,6:07.0,,G. Dragić makes free throw 1 of 2,10,18
47,1,6:07.0,P. Patterson enters the game for P. Tucker,,10,18
48,1,6:07.0,J. Poeltl enters the game for D. Carroll,,10,18
49,1,6:07.0,N. Powell enters the game for J. Valančiūnas,,10,18
50,1,6:07.0,,T. Johnson enters the game for J. Richardson,10,18
51,1,6:07.0,,G. Dragić makes free throw 2 of 2,10,19
52,1,5:51.0,C. Joseph misses 2-pt layup from 2 ft,,10,19
53,1,5:50.0,Offensive rebound by N. Powell,,10,19
54,1,5:38.0,P. Patterson misses 2-pt jump shot from 11 ft,,10,19
55,1,5:37.0,,Defensive rebound by W. Reed,10,19
56,1,5:29.0,,Turnover by T. Johnson (bad pass; steal by D. DeRozan),10,19
57,1,5:20.0,D. DeRozan makes 2-pt layup from 2 ft,,12,19
58,1,5:18.0,,Turnover by L. Babbitt (step out of bounds),12,19
59,1,5:07.0,Turnover by C. Joseph (lost ball; steal by G. Dragić),,12,19
60,1,5:02.0,,R. McGruder makes 2-pt dunk at rim (assist by G. Dragić),12,21
61,1,4:42.0,D. DeRozan makes 2-pt jump shot from 18 ft,,14,21
62,1,4:30.0,,L. Babbitt misses 3-pt jump shot from 26 ft,14,21
63,1,4:29.0,Defensive rebound by N. Powell,,14,21
64,1,4:23.0,N. Powell misses 2-pt layup from 2 ft,,14,21
65,1,4:22.0,Offensive rebound by Team,,14,21
66,1,4:21.0,,Loose ball foul by L. Babbitt (drawn by J. Poeltl),14,21
67,1,4:21.0,,J. Johnson enters the game for L. Babbitt,14,21
68,1,4:03.0,D. DeRozan makes 2-pt jump shot from 19 ft,,16,21
69,1,3:56.0,,Miami full timeout,16,21
70,1,3:56.0,P. Tucker enters the game for J. Poeltl,,16,21
71,1,3:47.0,,W. Reed makes 2-pt dunk at rim (assist by R. McGruder),16,23
72,1,3:28.0,D. DeRozan misses 2-pt jump shot from 16 ft,,16,23
73,1,3:27.0,,Defensive rebound by J. Johnson,16,23
74,1,3:18.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Johnson),16,26
75,1,3:03.0,Turnover by C. Joseph (traveling),,16,26
76,1,2:44.0,,W. Reed misses 2-pt layup from 2 ft (block by N. Powell),16,26
77,1,2:43.0,Defensive rebound by P. Patterson,,16,26
78,1,2:32.0,D. DeRozan makes 2-pt jump shot from 12 ft,,18,26
79,1,2:17.0,,W. Reed makes 2-pt hook shot from 7 ft (assist by G. Dragić),18,28
80,1,1:52.0,C. Joseph misses 3-pt jump shot from 24 ft,,18,28
81,1,1:51.0,,Defensive rebound by G. Dragić,18,28
82,1,1:39.0,,W. Reed makes 2-pt jump shot from 5 ft (assist by T. Johnson),18,30
83,1,1:34.0,,Offensive charge foul by N. Powell (drawn by T. Johnson),18,30
84,1,1:34.0,Turnover by N. Powell (offensive foul),,18,30
85,1,1:34.0,,W. Ellington enters the game for R. McGruder,18,30
86,1,1:34.0,,J. Richardson enters the game for G. Dragić,18,30
87,1,1:34.0,D. Wright enters the game for C. Joseph,,18,30
88,1,1:26.0,,T. Johnson makes 2-pt jump shot from 7 ft,18,32
89,1,1:26.0,,Shooting foul by P. Tucker (drawn by T. Johnson),18,32
90,1,1:26.0,,T. Johnson makes free throw 1 of 1,18,33
91,1,1:06.0,N. Powell makes 2-pt jump shot from 17 ft,,20,33
92,1,0:55.0,,Turnover by J. Johnson (bad pass; steal by N. Powell),20,33
93,1,0:52.0,Turnover by N. Powell (traveling),,20,33
94,1,0:37.0,,T. Johnson misses 2-pt layup from 3 ft,20,33
95,1,0:36.0,Defensive rebound by D. Wright,,20,33
96,1,0:28.0,N. Powell makes 3-pt jump shot from 25 ft (assist by P. Tucker),,23,33
97,1,0:09.0,,J. Johnson misses 2-pt jump shot from 11 ft,23,33
98,1,0:07.0,Defensive rebound by Team,,23,33
99,1,0:07.0,,Loose ball foul by W. Reed (drawn by P. Patterson),23,33
100,1,0:01.0,P. Tucker misses 3-pt jump shot from 24 ft,,23,33
101,1,0:00.0,Offensive rebound by Team,,23,33
102,2,11:36.0,P. Patterson misses 3-pt jump shot from 24 ft,,23,33
103,2,11:35.0,,Defensive rebound by J. Johnson,23,33
104,2,11:12.0,,J. Johnson misses 3-pt jump shot from 25 ft,23,33
105,2,11:11.0,Defensive rebound by D. Wright,,23,33
106,2,10:53.0,Personal foul by J. Richardson (drawn by N. Powell),,23,33
107,2,10:41.0,Offensive foul by J. Poeltl (drawn by J. Richardson),,23,33
108,2,10:41.0,Turnover by J. Poeltl (offensive foul),,23,33
109,2,10:25.0,,T. Johnson makes 2-pt dunk at rim (assist by W. Reed),23,35
110,2,10:12.0,Shooting foul by T. Johnson (drawn by D. Wright),,23,35
111,2,10:12.0,D. Wright makes free throw 1 of 2,,24,35
112,2,10:12.0,D. Wright misses free throw 2 of 2,,24,35
113,2,10:12.0,,H. Whiteside enters the game for W. Reed,24,35
114,2,10:11.0,,Defensive rebound by H. Whiteside,24,35
115,2,9:56.0,,Turnover by J. Johnson (bad pass; steal by P. Tucker),24,35
116,2,9:30.0,N. Powell misses 3-pt jump shot from 25 ft,,24,35
117,2,9:29.0,,Defensive rebound by J. Johnson,24,35
118,2,9:24.0,,J. Johnson misses 2-pt jump shot from 12 ft,24,35
119,2,9:23.0,Defensive rebound by D. Wright,,24,35
120,2,9:14.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by D. Wright),,27,35
121,2,8:56.0,,Shooting foul by J. Poeltl (drawn by J. Richardson),27,35
122,2,8:56.0,Official timeout,,27,35
123,2,8:56.0,,J. Richardson makes free throw 1 of 2,27,36
124,2,8:56.0,D. Carroll enters the game for P. Tucker,,27,35
125,2,8:56.0,,J. Richardson misses free throw 2 of 2,27,36
126,2,8:55.0,Defensive rebound by P. Patterson,,27,36
127,2,8:40.0,Shooting foul by T. Johnson (drawn by D. Wright),,27,36
128,2,8:40.0,D. Wright misses free throw 1 of 2,,27,36
129,2,8:40.0,Offensive rebound by Team,,27,36
130,2,8:40.0,D. Wright makes free throw 2 of 2,,28,36
131,2,8:39.0,,Turnover by T. Johnson (traveling),28,36
132,2,8:35.0,Personal foul by T. Johnson (drawn by D. Wright),,28,36
133,2,8:35.0,,G. Dragić enters the game for T. Johnson,28,36
134,2,8:23.0,P. Patterson misses 3-pt jump shot from 25 ft,,28,36
135,2,8:22.0,,Defensive rebound by W. Ellington,28,36
136,2,8:01.0,,J. Richardson misses 3-pt jump shot from 24 ft,28,36
137,2,8:00.0,Defensive rebound by P. Patterson,,28,36
138,2,7:48.0,J. Poeltl misses 2-pt layup from 2 ft (block by J. Johnson),,28,36
139,2,7:47.0,Offensive rebound by Team,,28,36
140,2,7:47.0,J. Valančiūnas enters the game for J. Poeltl,,28,36
141,2,7:39.0,P. Patterson makes 2-pt jump shot from 11 ft (assist by D. Wright),,30,36
142,2,7:25.0,,Shooting foul by P. Patterson (drawn by H. Whiteside),30,36
143,2,7:25.0,,H. Whiteside makes free throw 1 of 2,30,37
144,2,7:25.0,,O. White enters the game for J. Johnson,30,37
145,2,7:25.0,,H. Whiteside makes free throw 2 of 2,30,38
146,2,7:15.0,N. Powell makes 2-pt dunk at rim,,32,38
147,2,7:07.0,,Miami full timeout,32,38
148,2,7:07.0,D. DeRozan enters the game for P. Patterson,,32,38
149,2,7:07.0,,R. McGruder enters the game for J. Richardson,32,38
150,2,6:50.0,,G. Dragić misses 2-pt jump shot from 22 ft,32,38
151,2,6:49.0,,Offensive rebound by Team,32,38
152,2,6:49.0,Loose ball foul by D. Carroll (drawn by O. White),,32,38
153,2,6:37.0,,W. Ellington misses 3-pt jump shot from 25 ft,32,38
154,2,6:36.0,Defensive rebound by Team,,32,38
155,2,6:36.0,,Loose ball foul by O. White (drawn by D. DeRozan),32,38
156,2,6:36.0,D. DeRozan makes free throw 1 of 2,,33,38
157,2,6:36.0,D. DeRozan makes free throw 2 of 2,,34,38
158,2,6:15.0,,R. McGruder misses 2-pt jump shot from 13 ft,34,38
159,2,6:13.0,,Offensive rebound by Team,34,38
160,2,6:13.0,,Loose ball foul by H. Whiteside (drawn by J. Valančiūnas),34,38
161,2,6:13.0,J. Valančiūnas misses free throw 1 of 2,,34,38
162,2,6:13.0,Defensive rebound by Team,,34,38
163,2,6:13.0,J. Valančiūnas misses free throw 2 of 2,,34,38
164,2,6:12.0,,Defensive rebound by O. White,34,38
165,2,6:05.0,,Personal foul by D. Wright (drawn by G. Dragić),34,38
166,2,6:05.0,,J. Johnson enters the game for O. White,34,38
167,2,5:50.0,,Turnover by R. McGruder (bad pass; steal by D. Carroll),34,38
168,2,5:41.0,Turnover by N. Powell (back court),,34,38
169,2,5:41.0,C. Joseph enters the game for D. Carroll,,34,38
170,2,5:41.0,P. Tucker enters the game for D. Wright,,34,38
171,2,5:31.0,,Turnover by G. Dragić (bad pass; steal by C. Joseph),34,38
172,2,5:27.0,,J. Richardson enters the game for W. Ellington,34,38
173,2,5:06.0,N. Powell misses 3-pt jump shot from 25 ft,,34,38
174,2,5:05.0,,Defensive rebound by G. Dragić,34,38
175,2,4:53.0,,J. Johnson misses 3-pt jump shot from 25 ft,34,38
176,2,4:52.0,Defensive rebound by N. Powell,,34,38
177,2,4:34.0,D. DeRozan misses 2-pt jump shot from 18 ft,,34,38
178,2,4:33.0,,Defensive rebound by H. Whiteside,34,38
179,2,4:23.0,,G. Dragić misses 2-pt jump shot from 12 ft,34,38
180,2,4:22.0,Defensive rebound by C. Joseph,,34,38
181,2,4:13.0,N. Powell misses 3-pt jump shot from 23 ft,,34,38
182,2,4:12.0,,Defensive rebound by R. McGruder,34,38
183,2,4:09.0,,Personal foul by P. Tucker,34,38
184,2,4:09.0,,J. Johnson makes free throw 1 of 2,34,39
185,2,4:09.0,,J. Johnson makes free throw 2 of 2,34,40
186,2,4:03.0,Toronto full timeout,,34,40
187,2,4:03.0,F. VanVleet enters the game for N. Powell,,34,40
188,2,3:56.0,Shooting foul by H. Whiteside (drawn by D. DeRozan),,34,40
189,2,3:56.0,D. DeRozan makes free throw 1 of 2,,35,40
190,2,3:56.0,D. DeRozan makes free throw 2 of 2,,36,40
191,2,3:41.0,,G. Dragić misses 2-pt jump shot from 12 ft,36,40
192,2,3:40.0,Defensive rebound by J. Valančiūnas,,36,40
193,2,3:39.0,Offensive foul by J. Valančiūnas (drawn by G. Dragić),,36,40
194,2,3:39.0,Turnover by J. Valančiūnas (offensive foul),,36,40
195,2,3:22.0,,Personal foul by J. Valančiūnas (drawn by R. McGruder),36,40
196,2,3:22.0,,R. McGruder makes free throw 1 of 2,36,41
197,2,3:22.0,,R. McGruder misses free throw 2 of 2,36,41
198,2,3:21.0,Defensive rebound by P. Tucker,,36,41
199,2,3:07.0,D. DeRozan makes 2-pt jump shot from 16 ft,,38,41
200,2,2:56.0,,J. Johnson makes 2-pt jump shot from 4 ft,38,43
201,2,2:56.0,,Shooting foul by C. Joseph (drawn by J. Johnson),38,43
202,2,2:56.0,,J. Johnson misses free throw 1 of 1,38,43
203,2,2:56.0,D. Carroll enters the game for P. Tucker,,38,43
204,2,2:55.0,Defensive rebound by J. Valančiūnas,,38,43
205,2,2:45.0,Offensive foul by J. Valančiūnas (drawn by H. Whiteside),,38,43
206,2,2:45.0,Turnover by J. Valančiūnas (offensive foul),,38,43
207,2,2:45.0,J. Poeltl enters the game for J. Valančiūnas,,38,43
208,2,2:21.0,,Turnover by Team (shot clock),38,43
209,2,2:07.0,D. DeRozan misses 2-pt jump shot from 20 ft,,38,43
210,2,2:06.0,,Defensive rebound by H. Whiteside,38,43
211,2,1:53.0,,J. Richardson misses 2-pt jump shot from 17 ft,38,43
212,2,1:52.0,,Offensive rebound by H. Whiteside,38,43
213,2,1:51.0,,Personal foul by D. Carroll (drawn by H. Whiteside),38,43
214,2,1:51.0,,H. Whiteside makes free throw 1 of 2,38,44
215,2,1:51.0,,H. Whiteside misses free throw 2 of 2,38,44
216,2,1:50.0,Defensive rebound by D. DeRozan,,38,44
217,2,1:38.0,D. DeRozan misses 2-pt layup from 1 ft (block by J. Johnson),,38,44
218,2,1:37.0,Offensive rebound by Team,,38,44
219,2,1:37.0,,W. Reed enters the game for H. Whiteside,38,44
220,2,1:28.0,D. DeRozan makes 2-pt layup from 1 ft,,40,44
221,2,1:15.0,,Turnover by W. Reed (offensive goaltending),40,44
222,2,0:58.0,C. Joseph makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,43,44
223,2,0:46.0,,J. Johnson misses 2-pt layup from 1 ft,43,44
224,2,0:45.0,,Offensive rebound by Team,43,44
225,2,0:44.0,,Personal foul by C. Joseph (drawn by W. Reed),43,44
226,2,0:44.0,,W. Reed misses free throw 1 of 2,43,44
227,2,0:44.0,,Offensive rebound by Team,43,44
228,2,0:44.0,D. Wright enters the game for C. Joseph,,43,44
229,2,0:44.0,,W. Reed makes free throw 2 of 2,43,45
230,2,0:36.0,Shooting foul by J. Johnson (drawn by D. DeRozan),,43,45
231,2,0:36.0,D. DeRozan makes free throw 1 of 2,,44,45
232,2,0:36.0,D. DeRozan makes free throw 2 of 2,,45,45
233,2,0:12.0,,G. Dragić misses 3-pt jump shot from 24 ft,45,45
234,2,0:11.0,Defensive rebound by D. Wright,,45,45
235,2,0:07.0,F. VanVleet misses 2-pt layup from 2 ft (block by J. Richardson),,45,45
236,2,0:06.0,Offensive rebound by D. Wright,,45,45
237,2,0:04.0,Turnover by D. Wright (bad pass; steal by J. Johnson),,45,45
238,2,0:00.0,,G. Dragić makes 2-pt layup from 2 ft (assist by J. Johnson),45,47
239,3,11:43.0,D. DeRozan makes 2-pt jump shot from 15 ft,,47,47
240,3,11:19.0,,G. Dragić misses 3-pt jump shot from 23 ft,47,47
241,3,11:18.0,,Offensive rebound by R. McGruder,47,47
242,3,11:14.0,,R. McGruder makes 2-pt jump shot from 9 ft,47,49
243,3,11:05.0,J. Valančiūnas misses 2-pt jump shot from 18 ft,,47,49
244,3,11:04.0,,Defensive rebound by G. Dragić,47,49
245,3,10:51.0,,J. Richardson makes 2-pt jump shot from 5 ft,47,51
246,3,10:41.0,Shooting foul by H. Whiteside (drawn by J. Valančiūnas),,47,51
247,3,10:41.0,J. Valančiūnas makes free throw 1 of 2,,48,51
248,3,10:41.0,J. Valančiūnas makes free throw 2 of 2,,49,51
249,3,10:22.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by G. Dragić),49,53
250,3,10:04.0,C. Joseph misses 2-pt jump shot from 8 ft,,49,53
251,3,10:03.0,,Defensive rebound by J. Richardson,49,53
252,3,9:51.0,,J. Richardson misses 2-pt jump shot from 12 ft,49,53
253,3,9:47.0,,Offensive rebound by H. Whiteside,49,53
254,3,9:45.0,,Turnover by H. Whiteside (lost ball; steal by D. Carroll),49,53
255,3,9:43.0,Turnover by D. Carroll (lost ball; steal by G. Dragić),,49,53
256,3,9:34.0,,Turnover by G. Dragić (lost ball),49,53
257,3,9:20.0,C. Joseph makes 2-pt jump shot from 16 ft,,51,53
258,3,9:02.0,,R. McGruder misses 2-pt jump shot from 12 ft,51,53
259,3,9:01.0,Defensive rebound by J. Valančiūnas,,51,53
260,3,9:00.0,Turnover by J. Valančiūnas (bad pass),,51,53
261,3,8:46.0,,H. Whiteside makes 2-pt hook shot from 9 ft (assist by R. McGruder),51,55
262,3,8:30.0,Turnover by C. Joseph (bad pass; steal by G. Dragić),,51,55
263,3,8:12.0,,J. Richardson misses 2-pt jump shot from 20 ft,51,55
264,3,8:11.0,Defensive rebound by J. Valančiūnas,,51,55
265,3,7:54.0,Shooting foul by L. Babbitt (drawn by D. DeRozan),,51,55
266,3,7:54.0,D. DeRozan makes free throw 1 of 2,,52,55
267,3,7:54.0,D. DeRozan makes free throw 2 of 2,,53,55
268,3,7:39.0,,G. Dragić makes 2-pt jump shot from 13 ft,53,57
269,3,7:17.0,Shooting foul by J. Richardson (drawn by D. Carroll),,53,57
270,3,7:17.0,D. Carroll misses free throw 1 of 2,,53,57
271,3,7:17.0,Offensive rebound by Team,,53,57
272,3,7:17.0,D. Carroll makes free throw 2 of 2,,54,57
273,3,7:01.0,,J. Richardson makes 2-pt jump shot from 9 ft,54,59
274,3,6:49.0,P. Tucker misses 2-pt layup from 2 ft,,54,59
275,3,6:48.0,,Defensive rebound by H. Whiteside,54,59
276,3,6:38.0,,G. Dragić misses 2-pt hook shot from 8 ft,54,59
277,3,6:37.0,,Offensive rebound by G. Dragić,54,59
278,3,6:33.0,,G. Dragić misses 2-pt jump shot from 6 ft (block by J. Valančiūnas),54,59
279,3,6:32.0,Defensive rebound by J. Valančiūnas,,54,59
280,3,6:25.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by C. Joseph),,57,59
281,3,6:12.0,,R. McGruder misses 2-pt jump shot from 9 ft,57,59
282,3,6:11.0,,Offensive rebound by H. Whiteside,57,59
283,3,6:10.0,,H. Whiteside makes 2-pt layup from 1 ft,57,61
284,3,5:52.0,D. DeRozan misses 2-pt layup from 2 ft (block by H. Whiteside),,57,61
285,3,5:51.0,,Defensive rebound by R. McGruder,57,61
286,3,5:46.0,,G. Dragić misses 2-pt layup from 2 ft,57,61
287,3,5:45.0,,Offensive rebound by G. Dragić,57,61
288,3,5:44.0,,G. Dragić misses 2-pt jump shot from 3 ft,57,61
289,3,5:40.0,Defensive rebound by J. Valančiūnas,,57,61
290,3,5:40.0,Personal foul by J. Richardson (drawn by J. Valančiūnas),,57,61
291,3,5:40.0,,Miami full timeout,57,61
292,3,5:40.0,N. Powell enters the game for P. Tucker,,57,61
293,3,5:40.0,J. Poeltl enters the game for J. Valančiūnas,,57,61
294,3,5:40.0,,T. Johnson enters the game for G. Dragić,57,61
295,3,5:26.0,D. DeRozan makes 2-pt jump shot from 15 ft,,59,61
296,3,5:06.0,,T. Johnson misses 2-pt jump shot from 15 ft,59,61
297,3,5:05.0,,Offensive rebound by H. Whiteside,59,61
298,3,5:04.0,,H. Whiteside misses 2-pt layup from 1 ft,59,61
299,3,5:03.0,Defensive rebound by D. DeRozan,,59,61
300,3,4:58.0,D. Carroll makes 2-pt layup from 2 ft,,61,61
301,3,4:43.0,,H. Whiteside makes 2-pt jump shot from 2 ft (assist by J. Richardson),61,63
302,3,4:43.0,,Shooting foul by J. Poeltl (drawn by H. Whiteside),61,63
303,3,4:43.0,,J. Johnson enters the game for L. Babbitt,61,63
304,3,4:43.0,,H. Whiteside makes free throw 1 of 1,61,64
305,3,4:28.0,D. DeRozan makes 2-pt jump shot from 18 ft,,63,64
306,3,4:11.0,,Turnover by H. Whiteside (bad pass),63,64
307,3,3:50.0,D. Carroll misses 3-pt jump shot from 24 ft,,63,64
308,3,3:49.0,,Defensive rebound by H. Whiteside,63,64
309,3,3:47.0,,Turnover by H. Whiteside (bad pass; steal by D. Carroll),63,64
310,3,3:45.0,Shooting foul by H. Whiteside (drawn by D. Carroll),,63,64
311,3,3:45.0,D. Carroll makes free throw 1 of 2,,64,64
312,3,3:45.0,,W. Reed enters the game for H. Whiteside,64,64
313,3,3:45.0,D. Carroll makes free throw 2 of 2,,65,64
314,3,3:27.0,,J. Johnson misses 3-pt jump shot from 24 ft,65,64
315,3,3:26.0,,Offensive rebound by R. McGruder,65,64
316,3,3:25.0,,R. McGruder makes 2-pt layup from 2 ft,65,66
317,3,3:15.0,Turnover by D. DeRozan (bad pass; steal by W. Reed),,65,66
318,3,3:10.0,,R. McGruder misses 3-pt jump shot from 23 ft,65,66
319,3,3:09.0,Defensive rebound by Team,,65,66
320,3,3:08.0,Toronto full timeout,,65,66
321,3,3:08.0,D. Wright enters the game for D. Carroll,,65,66
322,3,3:08.0,P. Patterson enters the game for C. Joseph,,65,66
323,3,2:57.0,P. Patterson misses 3-pt jump shot from 24 ft,,65,66
324,3,2:56.0,Offensive rebound by P. Patterson,,65,66
325,3,2:36.0,P. Patterson makes 2-pt layup from 2 ft (assist by D. Wright),,67,66
326,3,2:18.0,,J. Richardson misses 3-pt jump shot from 24 ft,67,66
327,3,2:17.0,Defensive rebound by P. Patterson,,67,66
328,3,2:07.0,Personal foul by W. Reed (drawn by D. Wright),,67,66
329,3,2:07.0,D. Wright makes free throw 1 of 2,,68,66
330,3,2:07.0,,G. Dragić enters the game for R. McGruder,68,66
331,3,2:07.0,D. Wright makes free throw 2 of 2,,69,66
332,3,1:51.0,,W. Reed makes 2-pt jump shot from 4 ft (assist by J. Richardson),69,68
333,3,1:36.0,D. DeRozan makes 2-pt jump shot from 12 ft,,71,68
334,3,1:12.0,,T. Johnson misses 3-pt jump shot from 25 ft,71,68
335,3,1:11.0,Defensive rebound by P. Patterson,,71,68
336,3,0:56.0,D. Wright makes 2-pt jump shot from 12 ft,,73,68
337,3,0:56.0,Shooting foul by T. Johnson (drawn by D. Wright),,73,68
338,3,0:56.0,,W. Ellington enters the game for T. Johnson,73,68
339,3,0:56.0,D. Wright makes free throw 1 of 1,,74,68
340,3,0:38.0,,G. Dragić misses 2-pt jump shot from 7 ft,74,68
341,3,0:37.0,Defensive rebound by P. Patterson,,74,68
342,3,0:36.0,Personal foul by W. Reed (drawn by P. Patterson),,74,68
343,3,0:36.0,P. Patterson makes free throw 1 of 2,,75,68
344,3,0:36.0,P. Patterson misses free throw 2 of 2,,75,68
345,3,0:35.0,,Defensive rebound by Team,75,68
346,3,0:15.0,,J. Johnson misses 2-pt jump shot from 13 ft,75,68
347,3,0:14.0,Defensive rebound by D. DeRozan,,75,68
348,3,0:01.0,D. DeRozan misses 3-pt jump shot from 25 ft,,75,68
349,3,0:00.0,Offensive rebound by Team,,75,68
350,4,11:45.0,,Turnover by G. Dragić (bad pass),75,68
351,4,11:37.0,N. Powell misses 2-pt jump shot from 12 ft,,75,68
352,4,11:36.0,Offensive rebound by Team,,75,68
353,4,11:36.0,,Loose ball foul by W. Ellington (drawn by J. Poeltl),75,68
354,4,11:30.0,D. Wright makes 2-pt layup from 1 ft,,77,68
355,4,11:14.0,,Turnover by T. Johnson (lost ball; steal by D. Wright),77,68
356,4,11:07.0,J. Poeltl misses 2-pt layup from 1 ft (block by W. Reed),,77,68
357,4,11:06.0,Offensive rebound by Team,,77,68
358,4,10:52.0,D. Wright misses 2-pt layup from 3 ft,,77,68
359,4,10:51.0,Offensive rebound by P. Patterson,,77,68
360,4,10:42.0,Shooting foul by W. Reed (drawn by N. Powell),,77,68
361,4,10:42.0,N. Powell makes free throw 1 of 2,,78,68
362,4,10:42.0,N. Powell makes free throw 2 of 2,,79,68
363,4,10:22.0,,W. Ellington misses 3-pt jump shot from 23 ft,79,68
364,4,10:21.0,Defensive rebound by J. Poeltl,,79,68
365,4,10:00.0,J. Poeltl makes 2-pt jump shot from 11 ft (assist by P. Tucker),,81,68
366,4,10:00.0,,Miami full timeout,81,68
367,4,9:42.0,,T. Johnson misses 2-pt jump shot from 7 ft,81,68
368,4,9:41.0,Defensive rebound by J. Poeltl,,81,68
369,4,9:18.0,D. Wright misses 2-pt jump shot from 19 ft (block by J. Johnson),,81,68
370,4,9:17.0,Offensive rebound by P. Patterson,,81,68
371,4,9:16.0,P. Patterson misses 2-pt layup from 2 ft,,81,68
372,4,9:15.0,,Defensive rebound by W. Ellington,81,68
373,4,9:05.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Dragić),81,71
374,4,8:51.0,D. Wright misses 2-pt layup from 3 ft (block by J. Johnson),,81,71
375,4,8:50.0,,Defensive rebound by J. Johnson,81,71
376,4,8:50.0,,H. Whiteside enters the game for W. Reed,81,71
377,4,8:50.0,,R. McGruder enters the game for W. Ellington,81,71
378,4,8:41.0,,Turnover by J. Johnson (lost ball; steal by D. Wright),81,71
379,4,8:31.0,N. Powell makes 2-pt layup from 2 ft,,83,71
380,4,8:18.0,,T. Johnson misses 3-pt jump shot from 25 ft,83,71
381,4,8:17.0,Defensive rebound by P. Patterson,,83,71
382,4,7:58.0,J. Valančiūnas enters the game for J. Poeltl,,83,71
383,4,7:55.0,P. Patterson misses 3-pt jump shot from 23 ft,,83,71
384,4,7:54.0,Offensive rebound by Team,,83,71
385,4,7:54.0,Turnover by Team (shot clock),,83,71
386,4,7:46.0,,J. Johnson misses 2-pt layup from 1 ft,83,71
