,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SAN ANTONIO_ACTION,LA LAKERS_SCORE,SAN ANTONIO_SCORE
39,1,6:37.0,,P. Gasol enters the game for D. Dedmon,14,10
40,1,6:19.0,,L. Aldridge misses 2-pt jump shot from 15 ft,14,10
41,1,6:17.0,Defensive rebound by L. Nance,,14,10
42,1,6:01.0,L. Nance misses 2-pt layup from 1 ft,,14,10
43,1,5:59.0,,Defensive rebound by P. Gasol,14,10
44,1,5:48.0,,K. Anderson makes 2-pt layup at rim (assist by P. Gasol),14,12
45,1,5:28.0,B. Ingram makes 2-pt jump shot from 8 ft,,16,12
46,1,5:28.0,Shooting foul by K. Anderson (drawn by B. Ingram),,16,12
47,1,5:28.0,,D. Lee enters the game for L. Aldridge,16,12
48,1,5:28.0,,B. Forbes enters the game for J. Simmons,16,12
49,1,5:28.0,B. Ingram makes free throw 1 of 1,,17,12
50,1,5:07.0,,P. Gasol misses 2-pt layup from 1 ft (block by L. Nance),17,12
51,1,5:06.0,Defensive rebound by L. Nance,,17,12
52,1,5:01.0,J. Clarkson makes 2-pt layup from 1 ft (assist by T. Ennis),,19,12
53,1,4:50.0,,Personal foul by J. Randle (drawn by P. Gasol),19,12
54,1,4:50.0,T. Black enters the game for L. Nance,,19,12
55,1,4:49.0,,Personal foul by T. Ennis,19,12
56,1,4:45.0,,P. Mills misses 2-pt jump shot from 19 ft,19,12
57,1,4:44.0,Defensive rebound by J. Clarkson,,19,12
58,1,4:34.0,J. Clarkson makes 2-pt layup from 2 ft,,21,12
59,1,4:21.0,,Turnover by D. Lee (offensive foul),21,12
60,1,4:21.0,,Offensive foul by D. Lee (drawn by T. Ennis),21,12
61,1,4:06.0,J. Randle makes 2-pt jump shot from 19 ft,,23,12
62,1,3:53.0,,Shooting foul by T. Black (drawn by P. Gasol),23,12
63,1,3:53.0,,P. Gasol makes free throw 1 of 2,23,13
64,1,3:53.0,D. Nwaba enters the game for T. Ennis,,23,13
65,1,3:53.0,,P. Gasol makes free throw 2 of 2,23,14
66,1,3:33.0,D. Nwaba misses 2-pt jump shot from 11 ft,,23,14
67,1,3:32.0,,Defensive rebound by D. Lee,23,14
68,1,3:19.0,,B. Forbes misses 2-pt jump shot from 15 ft,23,14
69,1,3:17.0,Defensive rebound by T. Black,,23,14
70,1,3:02.0,B. Ingram makes 2-pt jump shot from 13 ft,,25,14
71,1,2:42.0,,B. Forbes misses 3-pt jump shot from 25 ft,25,14
72,1,2:42.0,Defensive rebound by B. Ingram,,25,14
73,1,2:37.0,J. Clarkson makes 2-pt layup from 1 ft (assist by B. Ingram),,27,14
74,1,2:24.0,,Turnover by P. Gasol (step out of bounds),27,14
75,1,2:24.0,LA Lakers full timeout,,27,14
76,1,2:24.0,,D. Bertāns enters the game for D. Lee,27,14
77,1,2:24.0,C. Brewer enters the game for B. Ingram,,27,14
78,1,2:08.0,J. Randle makes 2-pt jump shot from 6 ft (assist by C. Brewer),,29,14
79,1,1:56.0,,D. Bertāns misses 3-pt jump shot from 25 ft,29,14
80,1,1:55.0,Defensive rebound by J. Clarkson,,29,14
81,1,1:42.0,C. Brewer misses 2-pt jump shot from 2 ft,,29,14
82,1,1:41.0,,Defensive rebound by Team,29,14
83,1,1:21.0,T. Robinson enters the game for J. Randle,,29,14
84,1,1:16.0,,P. Gasol misses 2-pt jump shot from 16 ft,29,14
85,1,1:14.0,Defensive rebound by T. Black,,29,14
86,1,1:04.0,J. Clarkson misses 2-pt jump shot from 10 ft (block by P. Gasol),,29,14
87,1,1:01.0,,Defensive rebound by P. Gasol,29,14
88,1,0:57.0,,B. Forbes misses 3-pt jump shot from 24 ft,29,14
89,1,0:54.0,Defensive rebound by T. Robinson,,29,14
90,1,0:46.0,T. Black misses 2-pt layup at rim (block by D. Bertāns),,29,14
91,1,0:44.0,,Defensive rebound by P. Gasol,29,14
92,1,0:29.0,,P. Gasol misses 3-pt jump shot from 25 ft,29,14
93,1,0:28.0,Defensive rebound by D. Nwaba,,29,14
94,1,0:05.0,J. Clarkson makes 2-pt layup from 1 ft,,31,14
95,1,0:00.0,,D. Bertāns misses 3-pt jump shot from 25 ft,31,14
96,1,0:00.0,Defensive rebound by J. Clarkson,,31,14
97,2,11:46.0,C. Brewer makes 3-pt jump shot from 24 ft (assist by D. Nwaba),,34,14
98,2,11:31.0,,Turnover by B. Forbes (bad pass),34,14
99,2,11:31.0,,J. Simmons enters the game for B. Forbes,34,14
100,2,11:19.0,D. Nwaba makes 2-pt layup at rim,,36,14
101,2,11:02.0,,Turnover by J. Simmons (bad pass; steal by T. Robinson),36,14
102,2,10:58.0,D. Nwaba makes 2-pt dunk at rim (assist by C. Brewer),,38,14
103,2,10:42.0,,Turnover by K. Leonard (lost ball; steal by T. Ennis),38,14
104,2,10:34.0,T. Robinson makes 2-pt layup from 1 ft (assist by T. Ennis),,40,14
105,2,10:25.0,,Offensive foul by D. Bertāns (drawn by T. Ennis),40,14
106,2,10:25.0,,Turnover by D. Bertāns (offensive foul),40,14
107,2,10:25.0,,B. Forbes enters the game for J. Simmons,40,14
108,2,10:12.0,D. Nwaba misses 2-pt jump shot from 9 ft,,40,14
109,2,10:10.0,,Defensive rebound by K. Leonard,40,14
110,2,10:06.0,,D. Bertāns makes 2-pt dunk at rim (assist by K. Leonard),40,16
111,2,10:01.0,Turnover by T. Ennis (bad pass; steal by K. Leonard),,40,16
112,2,9:53.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by T. Parker),40,19
113,2,9:34.0,Turnover by C. Brewer (lost ball; steal by K. Leonard),,40,19
114,2,9:29.0,,T. Parker makes 2-pt layup from 1 ft (assist by K. Leonard),40,21
115,2,9:29.0,LA Lakers full timeout,,40,21
116,2,9:29.0,,L. Aldridge enters the game for D. Bertāns,40,21
117,2,9:09.0,T. Robinson misses 2-pt dunk at rim (block by L. Aldridge),,40,21
118,2,9:09.0,Offensive rebound by Team,,40,21
119,2,9:04.0,D. Nwaba misses 2-pt jump shot from 17 ft,,40,21
120,2,9:03.0,Offensive rebound by T. Robinson,,40,21
121,2,9:00.0,T. Robinson misses 2-pt layup from 1 ft (block by D. Dedmon),,40,21
122,2,9:00.0,,Defensive rebound by Team,40,21
123,2,8:41.0,,L. Aldridge misses 2-pt jump shot from 18 ft,40,21
124,2,8:40.0,Defensive rebound by C. Brewer,,40,21
125,2,8:30.0,T. Ennis misses 2-pt jump shot from 13 ft,,40,21
126,2,8:28.0,,Defensive rebound by D. Dedmon,40,21
127,2,8:19.0,,T. Parker misses 2-pt jump shot from 18 ft,40,21
128,2,8:18.0,Defensive rebound by T. Black,,40,21
129,2,8:09.0,Offensive foul by T. Robinson (drawn by T. Parker),,40,21
130,2,8:09.0,Turnover by T. Robinson (offensive foul),,40,21
131,2,7:47.0,,L. Aldridge misses 2-pt jump shot from 9 ft,40,21
132,2,7:47.0,Defensive rebound by T. Robinson,,40,21
133,2,7:40.0,T. Robinson misses 2-pt jump shot from 5 ft (block by K. Leonard),,40,21
134,2,7:38.0,,Defensive rebound by L. Aldridge,40,21
135,2,7:28.0,,K. Leonard makes 2-pt jump shot from 11 ft (assist by B. Forbes),40,23
136,2,7:12.0,T. Ennis makes 2-pt jump shot from 20 ft,,42,23
137,2,6:56.0,,T. Parker makes 2-pt jump shot from 9 ft,42,25
138,2,6:56.0,,Shooting foul by T. Ennis (drawn by T. Parker),42,25
139,2,6:56.0,,T. Parker misses free throw 1 of 1,42,25
140,2,6:56.0,,D. Lee enters the game for D. Dedmon,42,25
141,2,6:54.0,Defensive rebound by T. Robinson,,42,25
142,2,6:38.0,T. Ennis makes 2-pt jump shot from 11 ft,,44,25
143,2,6:22.0,,D. Lee makes 2-pt layup from 2 ft (assist by T. Parker),44,27
144,2,6:07.0,T. Ennis makes 2-pt jump shot from 13 ft,,46,27
145,2,6:07.0,,San Antonio full timeout,46,27
146,2,6:07.0,,P. Mills enters the game for T. Parker,46,27
147,2,6:07.0,M. World Peace enters the game for T. Black,,46,27
148,2,6:07.0,L. Nance enters the game for D. Nwaba,,46,27
149,2,6:07.0,J. Clarkson enters the game for C. Brewer,,46,27
150,2,6:07.0,J. Randle enters the game for T. Robinson,,46,27
151,2,5:52.0,,K. Leonard misses 2-pt jump shot from 19 ft,46,27
152,2,5:49.0,,Offensive rebound by L. Aldridge,46,27
153,2,5:49.0,,L. Aldridge makes 2-pt layup from 1 ft,46,29
154,2,5:32.0,Turnover by M. World Peace (bad pass; steal by L. Aldridge),,46,29
155,2,5:15.0,,K. Leonard makes 2-pt jump shot from 19 ft (assist by P. Mills),46,31
156,2,4:50.0,Offensive foul by J. Randle (drawn by K. Leonard),,46,31
157,2,4:50.0,Turnover by J. Randle (offensive foul),,46,31
158,2,4:50.0,,J. Simmons enters the game for B. Forbes,46,31
159,2,4:30.0,,L. Aldridge misses 2-pt hook shot from 8 ft,46,31
160,2,4:28.0,Defensive rebound by L. Nance,,46,31
161,2,4:16.0,L. Nance makes 3-pt jump shot from 23 ft (assist by T. Ennis),,49,31
162,2,4:00.0,,K. Leonard makes 3-pt jump shot from 23 ft (assist by P. Mills),49,34
163,2,3:36.0,J. Randle misses 2-pt jump shot from 7 ft (block by D. Lee),,49,34
164,2,3:34.0,,Defensive rebound by K. Leonard,49,34
165,2,3:20.0,,P. Mills misses 3-pt jump shot from 24 ft,49,34
166,2,3:20.0,Defensive rebound by Team,,49,34
167,2,3:20.0,,K. Anderson enters the game for K. Leonard,49,34
168,2,3:07.0,L. Nance misses 2-pt jump shot from 18 ft,,49,34
169,2,3:06.0,,Defensive rebound by K. Anderson,49,34
170,2,2:51.0,,L. Aldridge misses 2-pt jump shot from 19 ft,49,34
171,2,2:51.0,,Offensive rebound by Team,49,34
172,2,2:51.0,Official timeout,,49,34
173,2,2:51.0,D. Nwaba enters the game for T. Ennis,,49,34
174,2,2:48.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by K. Anderson),49,37
175,2,2:20.0,J. Clarkson misses 3-pt jump shot from 27 ft,,49,37
176,2,2:19.0,,Defensive rebound by L. Aldridge,49,37
177,2,2:05.0,,P. Mills misses 3-pt jump shot from 25 ft,49,37
178,2,2:04.0,Defensive rebound by J. Clarkson,,49,37
179,2,1:56.0,J. Clarkson makes 2-pt layup from 1 ft,,51,37
180,2,1:42.0,,L. Aldridge misses 2-pt jump shot from 18 ft,51,37
181,2,1:42.0,Defensive rebound by L. Nance,,51,37
182,2,1:27.0,J. Randle misses 2-pt jump shot from 16 ft,,51,37
183,2,1:25.0,Offensive rebound by L. Nance,,51,37
184,2,1:13.0,Turnover by J. Clarkson (bad pass; steal by L. Aldridge),,51,37
185,2,1:07.0,,K. Anderson makes 2-pt layup from 1 ft (assist by D. Lee),51,39
186,2,0:47.0,J. Randle makes 2-pt jump shot from 6 ft (assist by J. Clarkson),,53,39
187,2,0:38.0,,P. Mills misses 3-pt jump shot from 25 ft,53,39
188,2,0:37.0,Defensive rebound by J. Randle,,53,39
189,2,0:31.0,J. Clarkson misses 3-pt jump shot from 27 ft,,53,39
190,2,0:29.0,,Defensive rebound by K. Anderson,53,39
191,2,0:09.0,,J. Simmons misses 2-pt jump shot from 18 ft,53,39
192,2,0:08.0,,Offensive rebound by L. Aldridge,53,39
193,2,0:08.0,,L. Aldridge makes 2-pt layup from 4 ft,53,41
194,2,0:04.0,Personal take foul by K. Anderson (drawn by M. World Peace),,53,41
195,2,0:04.0,LA Lakers full timeout,,53,41
196,2,0:00.0,J. Clarkson misses 3-pt jump shot from 25 ft,,53,41
197,2,0:00.0,Offensive rebound by Team,,53,41
198,3,11:42.0,J. Randle misses 2-pt hook shot from 3 ft,,53,41
199,3,11:36.0,,Defensive rebound by K. Anderson,53,41
200,3,11:32.0,,T. Parker makes 2-pt layup from 2 ft,53,43
201,3,11:15.0,C. Brewer misses 3-pt jump shot from 23 ft,,53,43
202,3,11:13.0,,Defensive rebound by P. Gasol,53,43
203,3,11:08.0,,Turnover by T. Parker (lost ball; steal by C. Brewer),53,43
204,3,10:58.0,L. Nance makes 2-pt jump shot from 6 ft (assist by C. Brewer),,55,43
205,3,10:38.0,,K. Anderson makes 2-pt jump shot from 22 ft (assist by J. Simmons),55,45
206,3,10:25.0,L. Nance makes 2-pt dunk at rim (assist by T. Ennis),,57,45
207,3,10:02.0,,T. Parker misses 2-pt jump shot from 19 ft,57,45
208,3,10:01.0,Defensive rebound by J. Randle,,57,45
209,3,9:54.0,Shooting foul by K. Anderson (drawn by J. Clarkson),,57,45
210,3,9:54.0,J. Clarkson makes free throw 1 of 2,,58,45
211,3,9:54.0,J. Clarkson makes free throw 2 of 2,,59,45
212,3,9:38.0,,J. Simmons makes 3-pt jump shot from 25 ft (assist by T. Parker),59,48
213,3,9:28.0,J. Randle misses 3-pt jump shot from 25 ft,,59,48
214,3,9:27.0,,Defensive rebound by T. Parker,59,48
215,3,9:18.0,,T. Parker makes 2-pt jump shot from 21 ft (assist by D. Bertāns),59,50
216,3,9:01.0,Turnover by J. Clarkson (bad pass; steal by J. Simmons),,59,50
217,3,8:54.0,,Turnover by T. Parker (bad pass; steal by C. Brewer),59,50
218,3,8:49.0,C. Brewer makes 2-pt dunk at rim (assist by J. Clarkson),,61,50
219,3,8:29.0,,K. Anderson makes 2-pt layup from 2 ft (assist by P. Gasol),61,52
220,3,8:19.0,Turnover by J. Clarkson (bad pass; steal by T. Parker),,61,52
221,3,8:15.0,,T. Parker makes 2-pt layup from 1 ft,61,54
222,3,8:01.0,T. Ennis misses 3-pt jump shot from 25 ft,,61,54
223,3,7:59.0,,Defensive rebound by K. Anderson,61,54
224,3,7:49.0,,K. Anderson misses 2-pt jump shot from 4 ft (block by J. Randle),61,54
225,3,7:46.0,,Offensive rebound by K. Anderson,61,54
226,3,7:43.0,,K. Anderson misses 2-pt layup from 2 ft (block by L. Nance),61,54
227,3,7:41.0,Defensive rebound by J. Randle,,61,54
228,3,7:38.0,Turnover by J. Randle (bad pass),,61,54
229,3,7:22.0,,T. Parker makes 2-pt jump shot from 17 ft,61,56
230,3,7:02.0,J. Clarkson misses 2-pt layup from 3 ft,,61,56
231,3,7:01.0,,Defensive rebound by J. Simmons,61,56
232,3,6:55.0,,D. Bertāns makes 3-pt jump shot from 23 ft (assist by T. Parker),61,59
233,3,6:55.0,LA Lakers full timeout,,61,59
234,3,6:55.0,,P. Mills enters the game for T. Parker,61,59
235,3,6:40.0,Turnover by J. Clarkson (lost ball),,61,59
236,3,6:23.0,,Turnover by J. Simmons (bad pass; steal by L. Nance),61,59
237,3,6:14.0,Shooting foul by J. Simmons (drawn by L. Nance),,61,59
238,3,6:14.0,L. Nance makes free throw 1 of 2,,62,59
239,3,6:14.0,L. Nance makes free throw 2 of 2,,63,59
240,3,5:56.0,,P. Gasol misses 2-pt jump shot from 14 ft,63,59
241,3,5:55.0,Defensive rebound by L. Nance,,63,59
242,3,5:45.0,J. Clarkson makes 2-pt jump shot from 3 ft,,65,59
243,3,5:36.0,,P. Gasol makes 2-pt dunk at rim (assist by P. Mills),65,61
244,3,5:36.0,,Shooting foul by J. Randle (drawn by P. Gasol),65,61
245,3,5:36.0,,B. Forbes enters the game for J. Simmons,65,61
246,3,5:36.0,,D. Lee enters the game for D. Bertāns,65,61
247,3,5:36.0,,P. Gasol makes free throw 1 of 1,65,62
248,3,5:21.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by J. Randle),,68,62
249,3,5:06.0,,P. Gasol makes 3-pt jump shot from 25 ft (assist by P. Mills),68,65
250,3,4:52.0,L. Nance misses 2-pt jump shot from 22 ft,,68,65
251,3,4:51.0,,Defensive rebound by P. Gasol,68,65
252,3,4:42.0,,Personal foul by J. Clarkson (drawn by P. Gasol),68,65
253,3,4:42.0,,D. Dedmon enters the game for P. Gasol,68,65
254,3,4:42.0,T. Black enters the game for L. Nance,,68,65
255,3,4:34.0,,P. Mills misses 3-pt jump shot from 25 ft,68,65
256,3,4:33.0,Defensive rebound by J. Randle,,68,65
257,3,4:20.0,J. Clarkson misses 2-pt jump shot from 4 ft (block by K. Anderson),,68,65
258,3,4:18.0,Offensive rebound by J. Clarkson,,68,65
259,3,4:14.0,C. Brewer misses 2-pt layup from 4 ft,,68,65
260,3,4:12.0,,Defensive rebound by K. Anderson,68,65
261,3,4:06.0,,B. Forbes misses 3-pt jump shot from 23 ft,68,65
262,3,4:05.0,Defensive rebound by J. Randle,,68,65
263,3,3:55.0,Shooting foul by D. Lee (drawn by J. Randle),,68,65
264,3,3:55.0,J. Randle makes free throw 1 of 2,,69,65
265,3,3:55.0,D. Nwaba enters the game for T. Ennis,,69,65
266,3,3:55.0,,J. Simmons enters the game for K. Anderson,69,65
267,3,3:55.0,J. Randle makes free throw 2 of 2,,70,65
268,3,3:34.0,,J. Simmons misses 2-pt jump shot from 20 ft,70,65
269,3,3:33.0,Defensive rebound by J. Randle,,70,65
270,3,3:30.0,Turnover by J. Randle (bad pass),,70,65
271,3,3:08.0,,B. Forbes misses 2-pt jump shot from 8 ft,70,65
272,3,3:06.0,,Offensive rebound by Team,70,65
273,3,3:06.0,,Turnover by Team (shot clock),70,65
274,3,3:02.0,Personal foul by B. Forbes (drawn by D. Nwaba),,70,65
275,3,2:56.0,Turnover by C. Brewer (bad pass),,70,65
276,3,2:56.0,,San Antonio full timeout,70,65
277,3,2:56.0,M. World Peace enters the game for C. Brewer,,70,65
278,3,2:40.0,,B. Forbes misses 3-pt jump shot from 26 ft,70,65
279,3,2:39.0,Defensive rebound by Team,,70,65
280,3,2:24.0,J. Clarkson misses 2-pt layup from 2 ft,,70,65
281,3,2:23.0,,Defensive rebound by D. Dedmon,70,65
282,3,2:11.0,,P. Mills makes 2-pt jump shot from 18 ft (assist by D. Lee),70,67
283,3,1:56.0,Turnover by J. Clarkson (traveling),,70,67
284,3,1:56.0,T. Ennis enters the game for J. Clarkson,,70,67
285,3,1:48.0,,P. Mills misses 3-pt jump shot from 24 ft,70,67
286,3,1:46.0,Defensive rebound by M. World Peace,,70,67
287,3,1:35.0,J. Randle misses 2-pt jump shot from 4 ft (block by D. Lee),,70,67
288,3,1:34.0,Offensive rebound by J. Randle,,70,67
289,3,1:34.0,J. Randle makes 2-pt jump shot from 4 ft,,72,67
290,3,1:34.0,Shooting foul by D. Dedmon (drawn by J. Randle),,72,67
291,3,1:34.0,,K. Anderson enters the game for P. Mills,72,67
292,3,1:34.0,J. Randle makes free throw 1 of 1,,73,67
293,3,1:20.0,,D. Dedmon misses 2-pt jump shot from 18 ft,73,67
294,3,1:19.0,Defensive rebound by D. Nwaba,,73,67
295,3,1:04.0,M. World Peace makes 3-pt jump shot from 23 ft (assist by J. Randle),,76,67
296,3,0:50.0,,J. Simmons misses 3-pt jump shot from 25 ft,76,67
297,3,0:49.0,Defensive rebound by T. Black,,76,67
298,3,0:32.0,M. World Peace misses 2-pt jump shot from 15 ft,,76,67
299,3,0:31.0,,Defensive rebound by D. Lee,76,67
300,3,0:19.0,,J. Simmons makes 3-pt jump shot from 25 ft (assist by B. Forbes),76,70
301,3,0:01.0,T. Ennis misses 2-pt layup from 3 ft,,76,70
302,3,0:00.0,,Defensive rebound by B. Forbes,76,70
303,4,11:50.0,,J. Simmons makes 3-pt jump shot from 26 ft (assist by D. Lee),76,73
304,4,11:37.0,Offensive foul by M. World Peace (drawn by J. Simmons),,76,73
305,4,11:37.0,Turnover by M. World Peace (offensive foul),,76,73
306,4,11:37.0,,D. Bertāns enters the game for K. Anderson,76,73
307,4,11:17.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by D. Lee),76,76
308,4,10:59.0,Turnover by T. Robinson (lost ball; steal by D. Dedmon),,76,76
309,4,10:44.0,,J. Simmons misses 2-pt jump shot from 18 ft,76,76
310,4,10:43.0,Defensive rebound by T. Robinson,,76,76
311,4,10:28.0,T. Ennis makes 3-pt jump shot from 25 ft,,79,76
312,4,10:28.0,,San Antonio full timeout,79,76
313,4,10:07.0,,J. Simmons misses 3-pt jump shot from 26 ft,79,76
314,4,10:06.0,Defensive rebound by Team,,79,76
315,4,9:46.0,D. Nwaba misses 2-pt hook shot from 6 ft,,79,76
316,4,9:41.0,Offensive rebound by T. Robinson,,79,76
317,4,9:41.0,T. Robinson makes 2-pt layup from 1 ft,,81,76
318,4,9:32.0,,B. Forbes misses 3-pt jump shot from 23 ft,81,76
319,4,9:32.0,,Offensive rebound by Team,81,76
320,4,9:32.0,,P. Gasol enters the game for D. Lee,81,76
321,4,9:18.0,,Turnover by B. Forbes (lost ball),81,76
322,4,9:04.0,M. World Peace misses 2-pt jump shot from 20 ft,,81,76
323,4,9:04.0,,Defensive rebound by Team,81,76
324,4,9:04.0,Loose ball foul by T. Robinson (drawn by P. Gasol),,81,76
325,4,8:54.0,,B. Forbes makes 2-pt jump shot from 21 ft,81,78
326,4,8:42.0,M. World Peace makes 2-pt jump shot from 21 ft (assist by T. Black),,83,78
327,4,8:21.0,,D. Bertāns misses 3-pt jump shot from 25 ft,83,78
328,4,8:20.0,Defensive rebound by T. Robinson,,83,78
329,4,8:08.0,T. Ennis makes 2-pt layup from 3 ft,,85,78
330,4,7:50.0,,Shooting foul by T. Robinson (drawn by P. Gasol),85,78
331,4,7:50.0,,P. Gasol makes free throw 1 of 2,85,79
332,4,7:50.0,,P. Gasol misses free throw 2 of 2,85,79
333,4,7:50.0,Defensive rebound by T. Black,,85,79
334,4,7:50.0,C. Brewer enters the game for M. World Peace,,85,79
335,4,7:34.0,Shooting foul by D. Dedmon (drawn by T. Robinson),,85,79
336,4,7:34.0,T. Robinson misses free throw 1 of 2,,85,79
337,4,7:34.0,Offensive rebound by Team,,85,79
338,4,7:34.0,,D. Lee enters the game for D. Dedmon,85,79
339,4,7:34.0,,K. Anderson enters the game for J. Simmons,85,79
340,4,7:34.0,T. Robinson makes free throw 2 of 2,,86,79
341,4,7:19.0,,D. Bertāns makes 3-pt jump shot from 25 ft,86,82
342,4,7:10.0,T. Robinson misses 2-pt layup from 1 ft,,86,82
343,4,7:08.0,,Defensive rebound by P. Gasol,86,82
344,4,6:57.0,,P. Gasol misses 2-pt jump shot from 15 ft,86,82
345,4,6:52.0,,Offensive rebound by K. Anderson,86,82
346,4,6:52.0,,K. Anderson misses 2-pt layup from 2 ft,86,82
347,4,6:50.0,Defensive rebound by T. Black,,86,82
348,4,6:40.0,T. Ennis misses 2-pt jump shot from 7 ft,,86,82
349,4,6:34.0,,Defensive rebound by P. Gasol,86,82
350,4,6:29.0,,P. Gasol misses 3-pt jump shot from 25 ft,86,82
351,4,6:27.0,Defensive rebound by D. Nwaba,,86,82
352,4,6:11.0,T. Robinson makes 2-pt jump shot from 11 ft,,88,82
353,4,5:57.0,,Turnover by P. Gasol (lost ball; steal by T. Ennis),88,82
354,4,5:53.0,Shooting foul by D. Bertāns (drawn by D. Nwaba),,88,82
355,4,5:53.0,Official timeout,,88,82
356,4,5:53.0,D. Nwaba misses free throw 1 of 2,,88,82
357,4,5:53.0,Offensive rebound by Team,,88,82
358,4,5:53.0,D. Nwaba misses free throw 2 of 2,,88,82
359,4,5:52.0,,Defensive rebound by P. Gasol,88,82
360,4,5:36.0,,D. Bertāns misses 3-pt jump shot from 25 ft,88,82
361,4,5:35.0,Defensive rebound by T. Black,,88,82
362,4,5:18.0,C. Brewer misses 2-pt layup from 2 ft,,88,82
363,4,5:18.0,Offensive rebound by Team,,88,82
364,4,5:18.0,,D. Dedmon enters the game for P. Gasol,88,82
365,4,5:11.0,T. Ennis makes 3-pt jump shot from 26 ft (assist by D. Nwaba),,91,82
366,4,4:49.0,,Turnover by B. Forbes (lost ball; steal by D. Nwaba),91,82
367,4,4:43.0,D. Nwaba makes 2-pt layup from 2 ft (assist by C. Brewer),,93,82
368,4,4:43.0,,San Antonio full timeout,93,82
369,4,4:43.0,,J. Simmons enters the game for B. Forbes,93,82
370,4,4:35.0,,Personal foul by C. Brewer (drawn by D. Lee),93,82
371,4,4:26.0,,Turnover by D. Bertāns (lost ball),93,82
372,4,4:13.0,T. Black makes 2-pt layup from 1 ft (assist by T. Ennis),,95,82
373,4,4:13.0,Shooting foul by D. Lee (drawn by T. Black),,95,82
374,4,4:13.0,M. World Peace enters the game for C. Brewer,,95,82
375,4,4:13.0,T. Black makes free throw 1 of 1,,96,82
376,4,3:49.0,,Turnover by Team (shot clock),96,82
377,4,3:34.0,T. Black makes 2-pt layup from 1 ft (assist by D. Nwaba),,98,82
378,4,3:19.0,,D. Lee makes 2-pt hook shot from 5 ft (assist by J. Simmons),98,84
379,4,2:56.0,M. World Peace misses 2-pt jump shot from 16 ft,,98,84
380,4,2:55.0,,Defensive rebound by D. Dedmon,98,84
