,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DENVER_ACTION,HOUSTON_SCORE,DENVER_SCORE
36,1,6:48.0,J. Harden misses 3-pt jump shot from 25 ft,,10,9
37,1,6:47.0,,Defensive rebound by G. Harris,10,9
38,1,6:36.0,,G. Harris misses 2-pt layup from 2 ft,10,9
39,1,6:32.0,,Offensive rebound by N. Jokić,10,9
40,1,6:26.0,,N. Jokić misses 2-pt jump shot from 3 ft,10,9
41,1,6:25.0,,Offensive rebound by G. Harris,10,9
42,1,6:15.0,,N. Jokić misses 2-pt jump shot from 16 ft,10,9
43,1,6:14.0,Defensive rebound by R. Anderson,,10,9
44,1,6:09.0,C. Capela misses 2-pt layup from 3 ft (block by N. Jokić),,10,9
45,1,6:08.0,,Defensive rebound by Team,10,9
46,1,5:54.0,,J. Nelson makes 3-pt jump shot from 26 ft (assist by N. Jokić),10,12
47,1,5:40.0,Shooting foul by G. Harris (drawn by J. Harden),,10,12
48,1,5:40.0,,Denver full timeout,10,12
49,1,5:40.0,J. Harden makes free throw 1 of 3,,11,12
50,1,5:40.0,J. Harden makes free throw 2 of 3,,12,12
51,1,5:40.0,N. Hilário enters the game for C. Capela,,10,12
52,1,5:40.0,E. Gordon enters the game for P. Beverley,,10,12
53,1,5:40.0,J. Harden makes free throw 3 of 3,,13,12
54,1,5:26.0,,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by G. Harris),13,15
55,1,5:10.0,N. Hilário makes 2-pt layup from 1 ft (assist by J. Harden),,15,15
56,1,4:59.0,,Offensive foul by N. Jokić (drawn by R. Anderson),15,15
57,1,4:59.0,,Turnover by N. Jokić (offensive foul),15,15
58,1,4:59.0,,W. Barton enters the game for M. Plumlee,15,15
59,1,4:59.0,,K. Faried enters the game for J. Hernangómez,15,15
60,1,4:48.0,J. Harden misses 2-pt jump shot from 7 ft,,15,15
61,1,4:48.0,,Defensive rebound by N. Jokić,15,15
62,1,4:32.0,,W. Barton makes 3-pt jump shot from 23 ft (assist by J. Nelson),15,18
63,1,4:22.0,Def 3 sec tech foul by N. Jokić,,15,18
64,1,4:22.0,J. Harden makes technical free throw,,16,18
65,1,4:22.0,L. Williams enters the game for R. Anderson,,16,18
66,1,4:22.0,,J. Murray enters the game for G. Harris,16,18
67,1,4:17.0,N. Hilário makes 2-pt layup from 2 ft,,18,18
68,1,4:03.0,,J. Nelson misses 3-pt jump shot from 25 ft,18,18
69,1,4:02.0,Defensive rebound by T. Ariza,,18,18
70,1,3:54.0,L. Williams misses 3-pt jump shot from 23 ft,,18,18
71,1,3:53.0,,Defensive rebound by K. Faried,18,18
72,1,3:48.0,,Offensive foul by N. Jokić (drawn by T. Ariza),18,18
73,1,3:48.0,,Turnover by N. Jokić (offensive foul),18,18
74,1,3:48.0,,M. Plumlee enters the game for N. Jokić,18,18
75,1,3:31.0,Shooting foul by W. Barton (drawn by E. Gordon),,18,18
76,1,3:31.0,E. Gordon misses free throw 1 of 2,,18,18
77,1,3:31.0,Offensive rebound by Team,,18,18
78,1,3:31.0,E. Gordon makes free throw 2 of 2,,19,18
79,1,3:18.0,,Shooting foul by N. Hilário (drawn by J. Murray),19,18
80,1,3:18.0,,J. Murray makes free throw 1 of 2,19,19
81,1,3:18.0,,J. Murray makes free throw 2 of 2,19,20
82,1,3:05.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),,22,20
83,1,2:52.0,,J. Murray misses 2-pt jump shot from 20 ft,22,20
84,1,2:51.0,,Offensive rebound by J. Nelson,22,20
85,1,2:48.0,,W. Barton misses 3-pt jump shot from 26 ft,22,20
86,1,2:45.0,Defensive rebound by T. Ariza,,22,20
87,1,2:37.0,J. Harden makes 2-pt layup from 2 ft,,24,20
88,1,2:20.0,,M. Plumlee makes 2-pt dunk at rim (assist by J. Nelson),24,22
89,1,2:08.0,L. Williams misses 3-pt jump shot from 25 ft,,24,22
90,1,2:07.0,,Defensive rebound by M. Plumlee,24,22
91,1,1:59.0,,K. Faried makes 2-pt dunk at rim (assist by J. Nelson),24,24
92,1,1:43.0,Turnover by L. Williams (traveling),,24,24
93,1,1:43.0,Houston full timeout,,24,24
94,1,1:43.0,S. Dekker enters the game for T. Ariza,,24,24
95,1,1:43.0,,G. Harris enters the game for J. Nelson,24,24
96,1,1:20.0,,K. Faried makes 2-pt layup from 2 ft (assist by M. Plumlee),24,26
97,1,1:01.0,N. Hilário misses 2-pt jump shot from 21 ft,,24,26
98,1,1:00.0,,Defensive rebound by K. Faried,24,26
99,1,0:52.0,,J. Murray misses 2-pt jump shot from 19 ft,24,26
100,1,0:52.0,Defensive rebound by J. Harden,,24,26
101,1,0:39.0,E. Gordon misses 3-pt jump shot from 28 ft,,24,26
102,1,0:39.0,,Defensive rebound by M. Plumlee,24,26
103,1,0:32.0,,Turnover by W. Barton (lost ball; steal by J. Harden),24,26
104,1,0:28.0,J. Harden makes 2-pt layup from 2 ft,,26,26
105,1,0:28.0,Shooting foul by J. Murray (drawn by J. Harden),,26,26
106,1,0:28.0,J. Harden misses free throw 1 of 1,,26,26
107,1,0:28.0,,Defensive rebound by M. Plumlee,26,26
108,1,0:28.0,,J. Hernangómez enters the game for K. Faried,26,26
109,1,0:07.0,,J. Murray misses 2-pt jump shot from 5 ft,26,26
110,1,0:06.0,Defensive rebound by N. Hilário,,26,26
111,1,0:00.0,L. Williams misses 3-pt jump shot from 25 ft,,26,26
112,1,0:00.0,Offensive rebound by Team,,26,26
113,2,11:49.0,,Personal foul by N. Hilário (drawn by M. Plumlee),26,26
114,2,11:45.0,,J. Murray makes 3-pt jump shot from 26 ft (assist by W. Barton),26,29
115,2,11:28.0,P. Beverley misses 2-pt jump shot from 14 ft,,26,29
116,2,11:26.0,Offensive rebound by P. Beverley,,26,29
117,2,11:26.0,P. Beverley misses 2-pt layup from 2 ft (block by M. Plumlee),,26,29
118,2,11:24.0,,Defensive rebound by M. Plumlee,26,29
119,2,11:10.0,,W. Barton misses 3-pt jump shot from 23 ft,26,29
120,2,11:10.0,Defensive rebound by P. Beverley,,26,29
121,2,11:07.0,Shooting foul by J. Murray (drawn by P. Beverley),,26,29
122,2,11:07.0,P. Beverley misses free throw 1 of 2,,26,29
123,2,11:07.0,Offensive rebound by Team,,26,29
124,2,11:07.0,C. Capela enters the game for N. Hilário,,26,29
125,2,11:07.0,P. Beverley makes free throw 2 of 2,,27,29
126,2,10:48.0,,J. Hernangómez misses 2-pt jump shot from 16 ft,27,29
127,2,10:48.0,Defensive rebound by E. Gordon,,27,29
128,2,10:39.0,Turnover by S. Dekker (bad pass; steal by J. Nelson),,27,29
129,2,10:33.0,,J. Nelson misses 2-pt jump shot from 23 ft,27,29
130,2,10:31.0,Defensive rebound by S. Dekker,,27,29
131,2,10:10.0,S. Dekker makes 2-pt layup from 2 ft (assist by L. Williams),,29,29
132,2,9:42.0,,Turnover by J. Murray (bad pass; steal by E. Gordon),29,29
133,2,9:29.0,L. Williams misses 2-pt jump shot from 17 ft,,29,29
134,2,9:28.0,,Defensive rebound by M. Plumlee,29,29
135,2,9:24.0,,Shooting foul by C. Capela (drawn by M. Plumlee),29,29
136,2,9:24.0,,M. Plumlee makes free throw 1 of 2,29,30
137,2,9:24.0,,M. Plumlee makes free throw 2 of 2,29,31
138,2,9:13.0,Turnover by P. Beverley (bad pass; steal by M. Plumlee),,29,31
139,2,8:52.0,,J. Murray misses 2-pt layup from 2 ft (block by L. Williams),29,31
140,2,8:50.0,,Offensive rebound by J. Hernangómez,29,31
141,2,8:45.0,,J. Hernangómez misses 2-pt jump shot from 22 ft,29,31
142,2,8:45.0,Defensive rebound by C. Capela,,29,31
143,2,8:44.0,Shooting foul by J. Murray (drawn by L. Williams),,29,31
144,2,8:44.0,Official timeout,,29,31
145,2,8:44.0,L. Williams makes free throw 1 of 3,,30,31
146,2,8:44.0,L. Williams makes free throw 2 of 3,,31,31
147,2,8:44.0,,N. Jokić enters the game for M. Plumlee,29,31
148,2,8:44.0,,G. Harris enters the game for J. Murray,29,31
149,2,8:44.0,L. Williams makes free throw 3 of 3,,32,31
150,2,8:33.0,,Shooting foul by E. Gordon (drawn by W. Barton),32,31
151,2,8:33.0,,W. Barton misses free throw 1 of 2,32,31
152,2,8:33.0,,Offensive rebound by Team,32,31
153,2,8:33.0,,W. Barton makes free throw 2 of 2,32,32
154,2,8:16.0,E. Gordon misses 2-pt jump shot from 8 ft,,32,32
155,2,8:15.0,,Defensive rebound by N. Jokić,32,32
156,2,8:09.0,,J. Nelson makes 2-pt layup from 2 ft (assist by W. Barton),32,34
157,2,7:48.0,L. Williams makes 2-pt jump shot from 11 ft,,34,34
158,2,7:37.0,,N. Jokić makes 2-pt jump shot from 3 ft (assist by J. Nelson),34,36
159,2,7:28.0,Personal foul by J. Nelson (drawn by P. Beverley),,34,36
160,2,7:28.0,,K. Faried enters the game for J. Hernangómez,34,36
161,2,7:15.0,C. Capela makes 2-pt dunk at rim (assist by L. Williams),,36,36
162,2,6:59.0,,J. Nelson makes 2-pt jump shot from 20 ft,36,38
163,2,6:47.0,E. Gordon makes 2-pt layup from 2 ft (assist by P. Beverley),,38,38
164,2,6:41.0,,W. Barton misses 3-pt jump shot from 27 ft,38,38
165,2,6:39.0,,Offensive rebound by K. Faried,38,38
166,2,6:39.0,,K. Faried makes 2-pt layup from 1 ft,38,40
167,2,6:28.0,P. Beverley misses 2-pt jump shot from 5 ft,,38,40
168,2,6:28.0,Offensive rebound by C. Capela,,38,40
169,2,6:15.0,P. Beverley misses 3-pt jump shot from 24 ft,,38,40
170,2,6:14.0,,Defensive rebound by G. Harris,38,40
171,2,5:59.0,,W. Barton makes 2-pt layup from 1 ft (assist by J. Nelson),38,42
172,2,5:59.0,Houston full timeout,,38,42
173,2,5:59.0,T. Ariza enters the game for C. Capela,,38,42
174,2,5:59.0,R. Anderson enters the game for E. Gordon,,38,42
175,2,5:59.0,N. Hilário enters the game for L. Williams,,38,42
176,2,5:59.0,J. Harden enters the game for S. Dekker,,38,42
177,2,5:46.0,Shooting foul by N. Jokić (drawn by N. Hilário),,38,42
178,2,5:46.0,N. Hilário misses free throw 1 of 2,,38,42
179,2,5:46.0,Offensive rebound by Team,,38,42
180,2,5:46.0,,M. Plumlee enters the game for N. Jokić,38,42
181,2,5:46.0,N. Hilário makes free throw 2 of 2,,39,42
182,2,5:26.0,,J. Nelson misses 3-pt jump shot from 28 ft,39,42
183,2,5:25.0,Defensive rebound by N. Hilário,,39,42
184,2,5:12.0,N. Hilário misses 2-pt jump shot from 15 ft (block by W. Barton),,39,42
185,2,5:11.0,,Defensive rebound by K. Faried,39,42
186,2,5:01.0,,K. Faried misses 2-pt hook shot from 4 ft,39,42
187,2,5:00.0,Defensive rebound by J. Harden,,39,42
188,2,4:53.0,N. Hilário misses 2-pt layup from 1 ft (block by K. Faried),,39,42
189,2,4:51.0,,Defensive rebound by W. Barton,39,42
190,2,4:42.0,,G. Harris makes 3-pt jump shot from 27 ft (assist by M. Plumlee),39,45
191,2,4:14.0,J. Harden misses 2-pt jump shot from 20 ft,,39,45
192,2,4:14.0,,Defensive rebound by J. Nelson,39,45
193,2,3:55.0,,W. Barton misses 2-pt layup from 2 ft,39,45
194,2,3:55.0,Defensive rebound by T. Ariza,,39,45
195,2,3:46.0,Turnover by J. Harden (bad pass),,39,45
196,2,3:23.0,,M. Plumlee misses 2-pt hook shot from 2 ft,39,45
197,2,3:23.0,Defensive rebound by N. Hilário,,39,45
198,2,3:10.0,N. Hilário makes 2-pt dunk at rim (assist by J. Harden),,41,45
199,2,3:10.0,,Denver full timeout,41,45
200,2,3:10.0,E. Gordon enters the game for P. Beverley,,41,45
201,2,2:48.0,,W. Barton misses 2-pt layup from 1 ft,41,45
202,2,2:46.0,,Offensive rebound by K. Faried,41,45
203,2,2:46.0,,K. Faried makes 2-pt layup from 2 ft,41,47
204,2,2:40.0,R. Anderson misses 3-pt jump shot from 23 ft,,41,47
205,2,2:38.0,,Defensive rebound by J. Nelson,41,47
206,2,2:37.0,,Personal foul by R. Anderson (drawn by K. Faried),41,47
207,2,2:37.0,,J. Hernangómez enters the game for K. Faried,41,47
208,2,2:28.0,,M. Plumlee makes 2-pt hook shot from 4 ft (assist by J. Nelson),41,49
209,2,2:17.0,N. Hilário makes 2-pt dunk at rim (assist by J. Harden),,43,49
210,2,2:04.0,,G. Harris makes 2-pt layup from 2 ft (assist by J. Nelson),43,51
211,2,1:56.0,Shooting foul by J. Hernangómez (drawn by J. Harden),,43,51
212,2,1:56.0,J. Harden makes free throw 1 of 3,,44,51
213,2,1:56.0,J. Harden makes free throw 2 of 3,,45,51
214,2,1:56.0,J. Harden makes free throw 3 of 3,,46,51
215,2,1:47.0,,Personal block foul by R. Anderson,46,51
216,2,1:47.0,,J. Hernangómez makes free throw 1 of 2,46,52
217,2,1:47.0,,J. Hernangómez makes free throw 2 of 2,46,53
218,2,1:36.0,J. Harden makes 2-pt dunk at rim,,48,53
219,2,1:14.0,,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by W. Barton),48,56
220,2,1:06.0,R. Anderson makes 2-pt layup from 2 ft (assist by J. Harden),,50,56
221,2,1:06.0,Shooting foul by W. Barton (drawn by R. Anderson),,50,56
222,2,1:06.0,R. Anderson makes free throw 1 of 1,,51,56
223,2,0:40.0,,W. Barton misses 3-pt jump shot from 26 ft,51,56
224,2,0:39.0,Defensive rebound by T. Ariza,,51,56
225,2,0:38.0,P. Beverley enters the game for R. Anderson,,51,56
226,2,0:29.0,J. Harden misses 3-pt jump shot from 27 ft,,51,56
227,2,0:28.0,,Defensive rebound by J. Nelson,51,56
228,2,0:07.0,,M. Plumlee misses 2-pt layup from 2 ft,51,56
229,2,0:06.0,,Offensive rebound by Team,51,56
230,2,0:06.0,,Turnover by Team (shot clock),51,56
231,3,11:41.0,,N. Jokić makes 2-pt jump shot from 18 ft (assist by J. Hernangómez),51,58
232,3,11:29.0,J. Harden misses 3-pt jump shot from 26 ft,,51,58
233,3,11:28.0,Offensive rebound by P. Beverley,,51,58
234,3,11:23.0,T. Ariza misses 3-pt jump shot from 25 ft (block by M. Plumlee),,51,58
235,3,11:22.0,,Defensive rebound by M. Plumlee,51,58
236,3,11:12.0,,Turnover by J. Nelson (traveling),51,58
237,3,10:54.0,R. Anderson misses 2-pt jump shot from 17 ft,,51,58
238,3,10:53.0,,Defensive rebound by J. Hernangómez,51,58
239,3,10:37.0,,J. Nelson misses 3-pt jump shot from 23 ft,51,58
240,3,10:36.0,Defensive rebound by P. Beverley,,51,58
241,3,10:19.0,J. Harden misses 3-pt jump shot from 25 ft,,51,58
242,3,10:18.0,,Defensive rebound by J. Hernangómez,51,58
243,3,10:17.0,,Offensive foul by N. Jokić (drawn by R. Anderson),51,58
244,3,10:17.0,,Turnover by N. Jokić (offensive foul),51,58
245,3,10:17.0,,K. Faried enters the game for N. Jokić,51,58
246,3,9:59.0,R. Anderson misses 3-pt jump shot from 25 ft,,51,58
247,3,9:55.0,,Defensive rebound by J. Nelson,51,58
248,3,9:43.0,,Turnover by J. Nelson (bad pass; steal by J. Harden),51,58
249,3,9:40.0,T. Ariza makes 2-pt dunk at rim (assist by J. Harden),,53,58
250,3,9:40.0,,Denver full timeout,53,58
251,3,9:26.0,,Shooting foul by P. Beverley (drawn by G. Harris),53,58
252,3,9:26.0,,G. Harris makes free throw 1 of 2,53,59
253,3,9:26.0,,G. Harris misses free throw 2 of 2,53,59
254,3,9:24.0,Defensive rebound by J. Harden,,53,59
255,3,9:04.0,J. Harden makes 2-pt layup from 3 ft,,55,59
256,3,8:53.0,,G. Harris misses 2-pt jump shot from 17 ft,55,59
257,3,8:52.0,Defensive rebound by J. Harden,,55,59
258,3,8:38.0,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),,57,59
259,3,8:19.0,,G. Harris misses 2-pt layup from 1 ft,57,59
260,3,8:18.0,Defensive rebound by C. Capela,,57,59
261,3,8:01.0,T. Ariza misses 2-pt layup from 2 ft,,57,59
262,3,8:01.0,,Defensive rebound by Team,57,59
263,3,8:01.0,Loose ball foul by C. Capela,,57,59
264,3,7:50.0,,Turnover by M. Plumlee (bad pass),57,59
265,3,7:36.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,59,59
266,3,7:23.0,,K. Faried misses 2-pt layup from 3 ft (block by C. Capela),59,59
267,3,7:21.0,Defensive rebound by J. Harden,,59,59
268,3,7:16.0,Turnover by J. Harden (bad pass; steal by J. Hernangómez),,59,59
269,3,7:14.0,,Personal foul by P. Beverley (drawn by J. Nelson),59,59
270,3,7:05.0,,J. Hernangómez misses 3-pt jump shot from 26 ft,59,59
271,3,7:04.0,Defensive rebound by T. Ariza,,59,59
272,3,7:04.0,,Loose ball foul by M. Plumlee (drawn by T. Ariza),59,59
273,3,6:38.0,Turnover by J. Harden (bad pass; steal by G. Harris),,59,59
274,3,6:32.0,,M. Plumlee makes 2-pt dunk at rim (assist by K. Faried),59,61
275,3,6:17.0,Shooting foul by K. Faried (drawn by R. Anderson),,59,61
276,3,6:17.0,R. Anderson makes free throw 1 of 2,,60,61
277,3,6:17.0,N. Hilário enters the game for P. Beverley,,60,61
278,3,6:17.0,E. Gordon enters the game for C. Capela,,60,61
279,3,6:17.0,,W. Barton enters the game for M. Plumlee,60,61
280,3,6:17.0,R. Anderson makes free throw 2 of 2,,61,61
281,3,5:56.0,,G. Harris misses 3-pt jump shot from 24 ft,61,61
282,3,5:55.0,Defensive rebound by Team,,61,61
283,3,5:44.0,Offensive foul by N. Hilário (drawn by K. Faried),,61,61
284,3,5:44.0,Turnover by N. Hilário (offensive foul),,61,61
285,3,5:23.0,,J. Nelson misses 2-pt jump shot from 15 ft (block by E. Gordon),61,61
286,3,5:21.0,Defensive rebound by J. Harden,,61,61
287,3,5:17.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by T. Ariza),,64,61
288,3,5:07.0,,Personal foul by J. Harden,64,61
289,3,5:02.0,,Personal foul by T. Ariza (drawn by K. Faried),64,61
290,3,5:02.0,,K. Faried misses free throw 1 of 2,64,61
291,3,5:02.0,,Offensive rebound by Team,64,61
292,3,5:02.0,,K. Faried makes free throw 2 of 2,64,62
293,3,4:41.0,J. Harden makes 2-pt jump shot from 16 ft (assist by E. Gordon),,66,62
294,3,4:30.0,,J. Nelson misses 3-pt jump shot from 26 ft,66,62
295,3,4:29.0,Defensive rebound by N. Hilário,,66,62
296,3,4:23.0,Shooting foul by J. Hernangómez (drawn by J. Harden),,66,62
297,3,4:23.0,J. Harden makes free throw 1 of 2,,67,62
298,3,4:23.0,L. Williams enters the game for R. Anderson,,67,62
299,3,4:23.0,J. Harden makes free throw 2 of 2,,68,62
300,3,4:09.0,,G. Harris misses 2-pt layup at rim,68,62
301,3,4:08.0,,Offensive rebound by J. Nelson,68,62
302,3,3:51.0,,W. Barton misses 3-pt jump shot from 26 ft,68,62
303,3,3:50.0,,Offensive rebound by G. Harris,68,62
304,3,3:47.0,,G. Harris makes 2-pt layup from 2 ft,68,64
305,3,3:36.0,Personal foul by J. Nelson (drawn by E. Gordon),,68,64
306,3,3:36.0,,J. Murray enters the game for G. Harris,68,64
307,3,3:24.0,J. Harden makes 2-pt hook shot from 3 ft (assist by N. Hilário),,70,64
308,3,3:22.0,,J. Hernangómez makes 2-pt layup from 2 ft (assist by J. Nelson),70,66
309,3,3:22.0,,Shooting foul by E. Gordon (drawn by J. Hernangómez),70,66
310,3,3:22.0,,J. Hernangómez misses free throw 1 of 1,70,66
311,3,3:18.0,Defensive rebound by T. Ariza,,70,66
312,3,3:12.0,Turnover by J. Harden (bad pass; steal by K. Faried),,70,66
313,3,3:04.0,,J. Nelson makes 2-pt layup from 3 ft,70,68
314,3,2:49.0,N. Hilário misses 2-pt layup from 2 ft,,70,68
315,3,2:47.0,,Defensive rebound by J. Murray,70,68
316,3,2:41.0,,Personal foul by N. Hilário (drawn by W. Barton),70,68
317,3,2:41.0,Houston full timeout,,70,68
318,3,2:41.0,,W. Barton makes free throw 1 of 2,70,69
319,3,2:41.0,,M. Plumlee enters the game for K. Faried,70,68
320,3,2:41.0,,W. Barton misses free throw 2 of 2,70,69
321,3,2:37.0,Defensive rebound by Team,,70,69
322,3,2:23.0,J. Harden makes 3-pt jump shot from 26 ft,,73,69
323,3,1:59.0,,J. Nelson makes 2-pt layup from 2 ft,73,71
324,3,1:52.0,N. Hilário misses 2-pt layup from 1 ft,,73,71
325,3,1:51.0,Offensive rebound by N. Hilário,,73,71
326,3,1:48.0,N. Hilário misses 2-pt layup at rim (block by M. Plumlee),,73,71
327,3,1:46.0,,Defensive rebound by J. Nelson,73,71
328,3,1:40.0,,J. Nelson misses 3-pt jump shot from 26 ft,73,71
329,3,1:38.0,Defensive rebound by E. Gordon,,73,71
330,3,1:33.0,Personal foul by W. Barton (drawn by J. Harden),,73,71
331,3,1:33.0,J. Harden makes free throw 1 of 2,,74,71
332,3,1:33.0,J. Harden makes free throw 2 of 2,,75,71
333,3,1:11.0,,J. Murray misses 3-pt jump shot from 25 ft,75,71
334,3,1:10.0,Defensive rebound by J. Harden,,75,71
335,3,1:00.0,J. Harden makes 2-pt layup from 1 ft,,77,71
336,3,0:46.0,,Shooting foul by J. Harden (drawn by M. Plumlee),77,71
337,3,0:46.0,,M. Plumlee misses free throw 1 of 2,77,71
338,3,0:46.0,,Offensive rebound by Team,77,71
339,3,0:46.0,,G. Harris enters the game for J. Nelson,77,71
340,3,0:46.0,,M. Plumlee makes free throw 2 of 2,77,72
341,3,0:29.0,J. Harden misses 3-pt jump shot from 25 ft,,77,72
342,3,0:28.0,,Defensive rebound by J. Murray,77,72
343,3,0:08.0,,Shooting block foul by N. Hilário (drawn by G. Harris),77,72
344,3,0:08.0,,G. Harris makes free throw 1 of 2,77,73
345,3,0:08.0,C. Capela enters the game for N. Hilário,,77,73
346,3,0:08.0,,G. Harris makes free throw 2 of 2,77,74
347,3,0:00.0,J. Harden makes 3-pt jump shot from 25 ft,,80,74
348,4,11:48.0,E. Gordon misses 3-pt jump shot from 26 ft,,80,74
349,4,11:48.0,,Defensive rebound by K. Faried,80,74
350,4,11:26.0,,J. Murray makes 2-pt jump shot from 17 ft (assist by N. Jokić),80,76
351,4,11:14.0,E. Gordon makes 2-pt jump shot from 17 ft,,82,76
352,4,10:55.0,,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),82,78
353,4,10:43.0,L. Williams makes 2-pt layup from 1 ft,,84,78
354,4,10:30.0,,Personal foul by P. Beverley (drawn by N. Jokić),84,78
355,4,10:23.0,,N. Jokić misses 2-pt layup from 2 ft,84,78
356,4,10:21.0,,Offensive rebound by K. Faried,84,78
357,4,10:21.0,,K. Faried makes 2-pt dunk at rim,84,80
358,4,10:13.0,E. Gordon makes 2-pt layup from 1 ft (assist by P. Beverley),,86,80
359,4,9:58.0,,W. Barton misses 3-pt jump shot from 25 ft,86,80
360,4,9:57.0,Defensive rebound by L. Williams,,86,80
361,4,9:51.0,P. Beverley misses 3-pt jump shot from 23 ft,,86,80
362,4,9:48.0,,Defensive rebound by K. Faried,86,80
363,4,9:40.0,,Turnover by J. Murray (bad pass),86,80
364,4,9:29.0,Shooting foul by N. Jokić (drawn by C. Capela),,86,80
365,4,9:29.0,C. Capela makes free throw 1 of 2,,87,80
366,4,9:29.0,C. Capela makes free throw 2 of 2,,88,80
367,4,9:10.0,,N. Jokić makes 2-pt jump shot from 10 ft,88,82
368,4,9:10.0,,Shooting foul by C. Capela (drawn by N. Jokić),88,82
369,4,9:10.0,,N. Jokić makes free throw 1 of 1,88,83
370,4,8:59.0,C. Capela misses 2-pt layup from 1 ft,,88,83
371,4,8:58.0,Offensive rebound by C. Capela,,88,83
372,4,8:58.0,C. Capela misses 2-pt layup from 1 ft,,88,83
373,4,8:55.0,,Defensive rebound by G. Harris,88,83
374,4,8:43.0,,Turnover by J. Murray (bad pass; steal by C. Capela),88,83
375,4,8:37.0,L. Williams makes 2-pt layup from 1 ft,,90,83
376,4,8:37.0,,Denver full timeout,90,83
377,4,8:37.0,,M. Plumlee enters the game for N. Jokić,90,83
378,4,8:22.0,,G. Harris misses 3-pt jump shot from 26 ft,90,83
379,4,8:21.0,Defensive rebound by R. Anderson,,90,83
380,4,8:05.0,P. Beverley misses 3-pt jump shot from 24 ft,,90,83
381,4,8:04.0,,Defensive rebound by M. Plumlee,90,83
382,4,7:43.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by K. Faried),90,86
383,4,7:31.0,C. Capela makes 2-pt dunk at rim (assist by L. Williams),,92,86
384,4,7:14.0,,J. Murray misses 2-pt jump shot from 18 ft,92,86
385,4,7:12.0,Defensive rebound by R. Anderson,,92,86
386,4,7:05.0,Shooting block foul by M. Plumlee (drawn by L. Williams),,92,86
387,4,7:05.0,L. Williams misses free throw 1 of 2,,92,86
388,4,7:05.0,Offensive rebound by Team,,92,86
389,4,7:05.0,L. Williams makes free throw 2 of 2,,93,86
