,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHOENIX_ACTION,MIAMI_SCORE,PHOENIX_SCORE
31,1,7:33.0,,M. Chriss misses 2-pt layup from 2 ft (block by J. Richardson),10,6
32,1,7:31.0,Defensive rebound by G. Dragić,,10,6
33,1,7:24.0,L. Babbitt makes 2-pt jump shot from 13 ft,,12,6
34,1,7:11.0,,Offensive foul by T. Warren (drawn by G. Dragić),12,6
35,1,7:11.0,,Turnover by T. Warren (offensive foul),12,6
36,1,7:11.0,,L. Barbosa enters the game for D. Booker,12,6
37,1,7:11.0,W. Ellington enters the game for J. Richardson,,12,6
38,1,6:56.0,W. Ellington misses 2-pt jump shot from 18 ft,,12,6
39,1,6:53.0,,Defensive rebound by T. Chandler,12,6
40,1,6:40.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by M. Chriss),12,9
41,1,6:29.0,G. Dragić makes 2-pt jump shot from 13 ft,,14,9
42,1,6:18.0,,Personal block foul by L. Babbitt (drawn by E. Bledsoe),14,9
43,1,6:18.0,,E. Bledsoe makes free throw 1 of 2,14,10
44,1,6:18.0,D. Williams enters the game for L. Babbitt,,14,10
45,1,6:18.0,,P. Tucker enters the game for T. Warren,14,10
46,1,6:18.0,,E. Bledsoe makes free throw 2 of 2,14,11
47,1,6:08.0,G. Dragić makes 2-pt jump shot from 14 ft,,16,11
48,1,5:57.0,,M. Chriss makes 2-pt dunk at rim (assist by L. Barbosa),16,13
49,1,5:55.0,Miami full timeout,,16,13
50,1,5:36.0,R. McGruder misses 3-pt jump shot from 26 ft,,16,13
51,1,5:35.0,Offensive rebound by Team,,16,13
52,1,5:23.0,G. Dragić makes 2-pt jump shot from 13 ft,,18,13
53,1,5:23.0,Shooting foul by P. Tucker (drawn by G. Dragić),,18,13
54,1,5:23.0,G. Dragić makes free throw 1 of 1,,19,13
55,1,5:11.0,,T. Chandler makes 2-pt dunk at rim (assist by E. Bledsoe),19,15
56,1,4:49.0,G. Dragić makes 3-pt jump shot from 26 ft,,22,15
57,1,4:29.0,,M. Chriss misses 3-pt jump shot from 25 ft,22,15
58,1,4:27.0,Defensive rebound by W. Reed,,22,15
59,1,4:21.0,G. Dragić makes 2-pt layup from 1 ft,,24,15
60,1,4:03.0,,L. Barbosa makes 3-pt jump shot from 26 ft (assist by M. Chriss),24,18
61,1,3:53.0,G. Dragić misses 3-pt jump shot from 24 ft,,24,18
62,1,3:51.0,,Defensive rebound by T. Chandler,24,18
63,1,3:48.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by E. Bledsoe),24,20
64,1,3:30.0,W. Ellington makes 2-pt jump shot from 21 ft (assist by G. Dragić),,26,20
65,1,3:13.0,,Turnover by L. Barbosa (lost ball; steal by D. Williams),26,20
66,1,3:03.0,Shooting foul by M. Chriss (drawn by G. Dragić),,26,20
67,1,3:03.0,G. Dragić misses free throw 1 of 2,,26,20
68,1,3:03.0,Offensive rebound by Team,,26,20
69,1,3:03.0,,A. Len enters the game for T. Chandler,26,20
70,1,3:03.0,,D. Bender enters the game for M. Chriss,26,20
71,1,3:03.0,,T. Ulis enters the game for E. Bledsoe,26,20
72,1,3:03.0,J. Richardson enters the game for R. McGruder,,26,20
73,1,3:03.0,U. Haslem enters the game for W. Reed,,26,20
74,1,3:03.0,G. Dragić makes free throw 2 of 2,,27,20
75,1,2:46.0,,Turnover by D. Bender (lost ball; steal by J. Richardson),27,20
76,1,2:46.0,Personal foul by L. Barbosa (drawn by G. Dragić),,27,20
77,1,2:46.0,L. Babbitt enters the game for G. Dragić,,27,20
78,1,2:37.0,Turnover by J. Richardson (bad pass; steal by L. Barbosa),,27,20
79,1,2:32.0,,T. Ulis misses 2-pt layup from 2 ft (block by J. Richardson),27,20
80,1,2:29.0,,Offensive rebound by T. Ulis,27,20
81,1,2:20.0,,T. Ulis misses 2-pt jump shot from 6 ft,27,20
82,1,2:18.0,Defensive rebound by L. Babbitt,,27,20
83,1,2:09.0,J. Richardson makes 2-pt jump shot from 17 ft,,29,20
84,1,1:50.0,,L. Barbosa makes 3-pt jump shot from 25 ft (assist by T. Ulis),29,23
85,1,1:26.0,D. Williams misses 2-pt layup from 3 ft (block by A. Len),,29,23
86,1,1:24.0,,Defensive rebound by A. Len,29,23
87,1,1:12.0,,A. Len misses 2-pt layup from 3 ft,29,23
88,1,1:10.0,,Offensive rebound by A. Len,29,23
89,1,1:09.0,,A. Len makes 2-pt hook shot from 4 ft,29,25
90,1,0:52.0,J. Richardson misses 3-pt jump shot from 25 ft,,29,25
91,1,0:50.0,,Defensive rebound by P. Tucker,29,25
92,1,0:43.0,,Shooting foul by D. Williams (drawn by A. Len),29,25
93,1,0:43.0,,A. Len misses free throw 1 of 2,29,25
94,1,0:43.0,,Offensive rebound by Team,29,25
95,1,0:43.0,,A. Len makes free throw 2 of 2,29,26
96,1,0:33.0,Turnover by J. Richardson (lost ball; steal by T. Ulis),,29,26
97,1,0:30.0,,D. Bender makes 2-pt dunk at rim (assist by P. Tucker),29,28
98,1,0:21.0,J. Richardson misses 2-pt layup from 2 ft,,29,28
99,1,0:16.0,,Defensive rebound by D. Bender,29,28
100,1,0:13.0,,D. Bender misses 3-pt jump shot from 24 ft,29,28
101,1,0:10.0,Defensive rebound by U. Haslem,,29,28
102,1,0:00.0,L. Babbitt misses 2-pt jump shot from 15 ft,,29,28
103,1,0:00.0,Offensive rebound by Team,,29,28
104,2,11:46.0,,D. Bender misses 3-pt jump shot from 25 ft,29,28
105,2,11:44.0,Defensive rebound by U. Haslem,,29,28
106,2,11:38.0,Offensive foul by U. Haslem (drawn by T. Ulis),,29,28
107,2,11:38.0,Turnover by U. Haslem (offensive foul),,29,28
108,2,11:38.0,R. McGruder enters the game for L. Babbitt,,29,28
109,2,11:23.0,,L. Barbosa makes 2-pt layup from 2 ft,29,30
110,2,11:04.0,D. Williams misses 2-pt jump shot from 18 ft,,29,30
111,2,11:02.0,,Defensive rebound by A. Len,29,30
112,2,10:47.0,,A. Len makes 2-pt layup from 1 ft (assist by P. Tucker),29,32
113,2,10:26.0,R. McGruder makes 3-pt jump shot from 26 ft (assist by D. Williams),,32,32
114,2,10:10.0,,Personal foul by D. Williams (drawn by D. Bender),32,32
115,2,10:10.0,G. Dragić enters the game for W. Ellington,,32,32
116,2,10:10.0,W. Reed enters the game for U. Haslem,,32,32
117,2,10:10.0,,D. Booker enters the game for L. Barbosa,32,32
118,2,9:54.0,,A. Len misses 2-pt jump shot from 7 ft,32,32
119,2,9:52.0,Defensive rebound by G. Dragić,,32,32
120,2,9:45.0,R. McGruder makes 3-pt jump shot from 23 ft (assist by G. Dragić),,35,32
121,2,9:35.0,,T. Ulis misses 2-pt jump shot from 10 ft,35,32
122,2,9:31.0,Defensive rebound by D. Williams,,35,32
123,2,9:26.0,G. Dragić misses 2-pt layup from 3 ft,,35,32
124,2,9:23.0,Offensive rebound by W. Reed,,35,32
125,2,9:23.0,W. Reed makes 2-pt layup from 1 ft,,37,32
126,2,9:23.0,,Phoenix full timeout,37,32
127,2,9:13.0,,P. Tucker makes 2-pt layup from 3 ft (assist by D. Booker),37,34
128,2,9:13.0,,Shooting foul by R. McGruder (drawn by P. Tucker),37,34
129,2,9:13.0,,P. Tucker makes free throw 1 of 1,37,35
130,2,8:55.0,G. Dragić makes 2-pt layup from 1 ft,,39,35
131,2,8:55.0,Shooting foul by A. Len (drawn by G. Dragić),,39,35
132,2,8:55.0,W. Ellington enters the game for J. Richardson,,39,35
133,2,8:55.0,G. Dragić makes free throw 1 of 1,,40,35
134,2,8:45.0,,D. Booker makes 2-pt jump shot from 18 ft,40,37
135,2,8:34.0,G. Dragić makes 2-pt layup from 1 ft,,42,37
136,2,8:19.0,,D. Booker misses 2-pt layup from 1 ft,42,37
137,2,8:17.0,,Offensive rebound by D. Booker,42,37
138,2,8:17.0,,Turnover by D. Booker (lost ball),42,37
139,2,8:08.0,G. Dragić misses 2-pt jump shot from 16 ft,,42,37
140,2,8:06.0,Offensive rebound by D. Williams,,42,37
141,2,8:06.0,D. Williams misses 2-pt layup from 1 ft,,42,37
142,2,8:04.0,Offensive rebound by W. Reed,,42,37
143,2,8:04.0,W. Reed misses 2-pt layup from 1 ft,,42,37
144,2,8:04.0,Offensive rebound by W. Reed,,42,37
145,2,8:04.0,W. Reed misses 2-pt layup from 1 ft,,42,37
146,2,8:02.0,,Defensive rebound by A. Len,42,37
147,2,7:49.0,,A. Len makes 2-pt jump shot from 10 ft,42,39
148,2,7:36.0,Personal foul by A. Len (drawn by D. Williams),,42,39
149,2,7:36.0,,T. Chandler enters the game for A. Len,42,39
150,2,7:36.0,,E. Bledsoe enters the game for T. Ulis,42,39
151,2,7:27.0,W. Ellington misses 3-pt jump shot from 25 ft,,42,39
152,2,7:25.0,,Defensive rebound by P. Tucker,42,39
153,2,7:23.0,L. Babbitt enters the game for D. Williams,,42,39
154,2,7:21.0,,D. Bender misses 2-pt jump shot from 17 ft,42,39
155,2,7:19.0,,Offensive rebound by Team,42,39
156,2,7:17.0,,Personal block foul by R. McGruder (drawn by E. Bledsoe),42,39
157,2,7:17.0,J. Richardson enters the game for R. McGruder,,42,39
158,2,7:13.0,,P. Tucker misses 3-pt jump shot from 24 ft,42,39
159,2,7:11.0,Defensive rebound by L. Babbitt,,42,39
160,2,7:01.0,L. Babbitt misses 2-pt jump shot from 6 ft,,42,39
161,2,6:59.0,,Defensive rebound by D. Bender,42,39
162,2,6:52.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by D. Booker),42,42
163,2,6:21.0,W. Reed misses 2-pt jump shot from 12 ft,,42,42
164,2,6:17.0,,Defensive rebound by P. Tucker,42,42
165,2,6:07.0,,E. Bledsoe misses 2-pt jump shot from 8 ft,42,42
166,2,6:03.0,Defensive rebound by J. Richardson,,42,42
167,2,5:53.0,J. Richardson misses 2-pt jump shot from 15 ft,,42,42
168,2,5:51.0,,Defensive rebound by T. Chandler,42,42
169,2,5:32.0,,D. Booker misses 2-pt jump shot from 23 ft,42,42
170,2,5:30.0,Defensive rebound by L. Babbitt,,42,42
171,2,5:24.0,Miami full timeout,,42,42
172,2,5:24.0,,M. Chriss enters the game for D. Bender,42,42
173,2,5:24.0,U. Haslem enters the game for W. Reed,,42,42
174,2,5:05.0,Turnover by W. Ellington (lost ball; steal by E. Bledsoe),,42,42
175,2,4:55.0,,M. Chriss makes 3-pt jump shot from 24 ft (assist by P. Tucker),42,45
176,2,4:30.0,G. Dragić misses 2-pt jump shot from 14 ft (block by E. Bledsoe),,42,45
177,2,4:28.0,,Defensive rebound by M. Chriss,42,45
178,2,4:19.0,,Offensive foul by D. Booker (drawn by J. Richardson),42,45
179,2,4:19.0,,Turnover by D. Booker (offensive foul),42,45
180,2,3:57.0,L. Babbitt misses 3-pt jump shot from 24 ft,,42,45
181,2,3:56.0,Offensive rebound by U. Haslem,,42,45
182,2,3:43.0,L. Babbitt misses 2-pt jump shot from 18 ft,,42,45
183,2,3:41.0,,Defensive rebound by T. Chandler,42,45
184,2,3:34.0,,Offensive foul by E. Bledsoe (drawn by U. Haslem),42,45
185,2,3:34.0,,Turnover by E. Bledsoe (offensive foul),42,45
186,2,3:34.0,,T. Warren enters the game for P. Tucker,42,45
187,2,3:22.0,L. Babbitt misses 3-pt jump shot from 25 ft,,42,45
188,2,3:20.0,,Defensive rebound by T. Chandler,42,45
189,2,3:13.0,,Shooting foul by W. Ellington (drawn by D. Booker),42,45
190,2,3:13.0,,D. Booker makes free throw 1 of 2,42,46
191,2,3:13.0,,D. Booker misses free throw 2 of 2,42,46
192,2,3:12.0,Defensive rebound by L. Babbitt,,42,46
193,2,3:00.0,U. Haslem makes 2-pt layup from 1 ft (assist by G. Dragić),,44,46
194,2,3:00.0,Shooting foul by M. Chriss (drawn by U. Haslem),,44,46
195,2,3:00.0,U. Haslem makes free throw 1 of 1,,45,46
196,2,2:51.0,,Personal foul by G. Dragić (drawn by E. Bledsoe),45,46
197,2,2:51.0,Official timeout,,45,46
198,2,2:51.0,,E. Bledsoe makes free throw 1 of 2,45,47
199,2,2:51.0,,E. Bledsoe makes free throw 2 of 2,45,48
200,2,2:36.0,G. Dragić makes 2-pt jump shot from 16 ft,,47,48
201,2,2:17.0,,T. Chandler misses 2-pt layup from 2 ft,47,48
202,2,2:14.0,Defensive rebound by L. Babbitt,,47,48
203,2,2:09.0,W. Ellington misses 2-pt jump shot from 12 ft (block by T. Warren),,47,48
204,2,2:08.0,,Defensive rebound by T. Chandler,47,48
205,2,2:04.0,,Shooting foul by U. Haslem (drawn by D. Booker),47,48
206,2,2:04.0,,D. Booker makes free throw 1 of 2,47,49
207,2,2:04.0,D. Williams enters the game for L. Babbitt,,47,49
208,2,2:04.0,,D. Booker makes free throw 2 of 2,47,50
209,2,1:54.0,Offensive foul by G. Dragić (drawn by M. Chriss),,47,50
210,2,1:54.0,Turnover by G. Dragić (offensive foul),,47,50
211,2,1:37.0,,D. Booker misses 3-pt jump shot from 24 ft,47,50
212,2,1:35.0,,Offensive rebound by M. Chriss,47,50
213,2,1:35.0,,M. Chriss makes 2-pt dunk at rim,47,52
214,2,1:09.0,J. Richardson misses 2-pt jump shot from 6 ft (block by T. Chandler),,47,52
215,2,1:09.0,Offensive rebound by Team,,47,52
216,2,1:09.0,Miami full timeout,,47,52
217,2,1:09.0,W. Reed enters the game for U. Haslem,,47,52
218,2,1:09.0,Turnover by Team (shot clock),,47,52
219,2,1:00.0,,Turnover by E. Bledsoe (bad pass; steal by W. Ellington),47,52
220,2,1:00.0,Personal foul by M. Chriss (drawn by W. Ellington),,47,52
221,2,1:00.0,,P. Tucker enters the game for M. Chriss,47,52
222,2,0:37.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by G. Dragić),,50,52
223,2,0:30.0,,D. Booker makes 2-pt layup from 2 ft,50,54
224,2,0:09.0,G. Dragić makes 2-pt jump shot from 6 ft,,52,54
225,2,0:04.0,,Shooting foul by G. Dragić (drawn by E. Bledsoe),52,54
226,2,0:04.0,,E. Bledsoe makes free throw 1 of 2,52,55
227,2,0:04.0,,E. Bledsoe makes free throw 2 of 2,52,56
228,3,11:44.0,,M. Chriss misses 3-pt jump shot from 23 ft,52,56
229,3,11:42.0,Defensive rebound by R. McGruder,,52,56
230,3,11:36.0,R. McGruder misses 3-pt jump shot from 25 ft,,52,56
231,3,11:33.0,Offensive rebound by W. Reed,,52,56
232,3,11:21.0,Turnover by J. Richardson (bad pass; steal by E. Bledsoe),,52,56
233,3,11:15.0,,M. Chriss makes 2-pt jump shot from 8 ft (assist by D. Booker),52,58
234,3,10:49.0,J. Richardson misses 3-pt jump shot from 25 ft,,52,58
235,3,10:47.0,,Defensive rebound by M. Chriss,52,58
236,3,10:42.0,,D. Booker misses 2-pt jump shot from 23 ft,52,58
237,3,10:38.0,,Offensive rebound by T. Chandler,52,58
238,3,10:31.0,,E. Bledsoe misses 2-pt layup from 1 ft,52,58
239,3,10:29.0,Defensive rebound by W. Reed,,52,58
240,3,10:23.0,Turnover by G. Dragić (lost ball; steal by M. Chriss),,52,58
241,3,10:13.0,,E. Bledsoe misses 2-pt layup from 2 ft,52,58
242,3,10:11.0,,Offensive rebound by T. Chandler,52,58
243,3,10:11.0,,T. Chandler makes 2-pt layup from 2 ft,52,60
244,3,9:47.0,L. Babbitt misses 3-pt jump shot from 25 ft,,52,60
245,3,9:45.0,Offensive rebound by W. Reed,,52,60
246,3,9:42.0,L. Babbitt makes 3-pt jump shot from 24 ft (assist by W. Reed),,55,60
247,3,9:22.0,,M. Chriss makes 3-pt jump shot from 25 ft (assist by D. Booker),55,63
248,3,9:04.0,G. Dragić misses 2-pt jump shot from 19 ft,,55,63
249,3,9:00.0,,Defensive rebound by T. Chandler,55,63
250,3,8:58.0,,T. Warren makes 2-pt layup from 2 ft (assist by E. Bledsoe),55,65
251,3,8:58.0,Miami full timeout,,55,65
252,3,8:46.0,Personal foul by T. Chandler (drawn by W. Reed),,55,65
253,3,8:36.0,L. Babbitt misses 2-pt jump shot from 8 ft,,55,65
254,3,8:34.0,,Defensive rebound by T. Chandler,55,65
255,3,8:11.0,,E. Bledsoe misses 3-pt jump shot from 23 ft,55,65
256,3,8:09.0,Defensive rebound by W. Reed,,55,65
257,3,8:02.0,G. Dragić misses 2-pt layup from 1 ft,,55,65
258,3,7:59.0,,Defensive rebound by T. Chandler,55,65
259,3,7:54.0,,D. Booker makes 2-pt jump shot from 17 ft,55,67
260,3,7:30.0,J. Richardson makes 2-pt jump shot from 16 ft,,57,67
261,3,7:24.0,,Personal block foul by G. Dragić (drawn by D. Booker),57,67
262,3,7:24.0,,D. Booker makes free throw 1 of 2,57,68
263,3,7:24.0,D. Williams enters the game for L. Babbitt,,57,68
264,3,7:24.0,W. Ellington enters the game for G. Dragić,,57,68
265,3,7:24.0,,D. Booker makes free throw 2 of 2,57,69
266,3,7:11.0,Personal foul by T. Warren,,57,69
267,3,7:02.0,J. Richardson misses 3-pt jump shot from 25 ft,,57,69
268,3,7:00.0,,Defensive rebound by M. Chriss,57,69
269,3,6:44.0,,Personal block foul by R. McGruder,57,69
270,3,6:38.0,,D. Booker misses 2-pt layup from 2 ft (block by W. Reed),57,69
271,3,6:35.0,Defensive rebound by W. Ellington,,57,69
272,3,6:21.0,Turnover by W. Reed (bad pass),,57,69
273,3,6:00.0,,T. Warren misses 3-pt jump shot from 24 ft,57,69
274,3,5:57.0,Defensive rebound by D. Williams,,57,69
275,3,5:53.0,Shooting foul by T. Chandler (drawn by D. Williams),,57,69
276,3,5:53.0,D. Williams makes free throw 1 of 2,,58,69
277,3,5:53.0,D. Williams makes free throw 2 of 2,,59,69
278,3,5:38.0,,E. Bledsoe makes 2-pt layup from 1 ft,59,71
279,3,5:19.0,W. Reed makes 2-pt jump shot from 9 ft (assist by J. Richardson),,61,71
280,3,5:02.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,61,71
281,3,4:58.0,Defensive rebound by W. Reed,,61,71
282,3,4:46.0,W. Ellington misses 2-pt jump shot from 22 ft,,61,71
283,3,4:44.0,,Defensive rebound by T. Chandler,61,71
284,3,4:40.0,,D. Booker makes 2-pt layup from 1 ft,61,73
285,3,4:40.0,,Shooting foul by D. Williams (drawn by D. Booker),61,73
286,3,4:40.0,U. Haslem enters the game for W. Reed,,61,73
287,3,4:40.0,,A. Len enters the game for T. Chandler,61,73
288,3,4:40.0,,P. Tucker enters the game for T. Warren,61,73
289,3,4:40.0,,D. Booker makes free throw 1 of 1,61,74
290,3,4:17.0,R. McGruder misses 2-pt jump shot from 20 ft,,61,74
291,3,4:14.0,,Defensive rebound by E. Bledsoe,61,74
292,3,4:08.0,,E. Bledsoe makes 2-pt jump shot from 16 ft,61,76
293,3,3:45.0,W. Ellington misses 3-pt jump shot from 25 ft,,61,76
294,3,3:42.0,,Defensive rebound by E. Bledsoe,61,76
295,3,3:37.0,,E. Bledsoe misses 2-pt layup from 2 ft,61,76
296,3,3:33.0,,Offensive rebound by P. Tucker,61,76
297,3,3:14.0,,Turnover by M. Chriss (lost ball),61,76
298,3,3:01.0,D. Williams misses 2-pt jump shot from 19 ft,,61,76
299,3,3:01.0,Offensive rebound by Team,,61,76
300,3,3:01.0,,Loose ball foul by M. Chriss (drawn by U. Haslem),61,76
301,3,3:01.0,,Technical foul by M. Chriss,61,76
302,3,3:01.0,W. Ellington makes technical free throw,,62,76
303,3,3:01.0,,D. Bender enters the game for M. Chriss,62,76
304,3,2:52.0,D. Williams misses 2-pt dunk at rim (block by A. Len),,62,76
305,3,2:50.0,,Defensive rebound by A. Len,62,76
306,3,2:43.0,,D. Booker misses 3-pt jump shot from 25 ft,62,76
307,3,2:41.0,,Offensive rebound by A. Len,62,76
308,3,2:36.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,62,76
309,3,2:35.0,Defensive rebound by U. Haslem,,62,76
310,3,2:20.0,R. McGruder misses 2-pt jump shot from 15 ft,,62,76
311,3,2:18.0,,Defensive rebound by D. Booker,62,76
312,3,1:59.0,,D. Booker makes 3-pt jump shot from 28 ft (assist by E. Bledsoe),62,79
313,3,1:46.0,J. Richardson misses 2-pt jump shot from 20 ft,,62,79
314,3,1:43.0,Offensive rebound by D. Williams,,62,79
315,3,1:43.0,D. Williams misses 2-pt layup from 2 ft,,62,79
316,3,1:40.0,,Defensive rebound by A. Len,62,79
317,3,1:35.0,,Offensive foul by D. Booker (drawn by J. Richardson),62,79
318,3,1:35.0,,Turnover by D. Booker (offensive foul),62,79
319,3,1:35.0,,Phoenix full timeout,62,79
320,3,1:35.0,,T. Ulis enters the game for E. Bledsoe,62,79
321,3,1:35.0,G. Dragić enters the game for R. McGruder,,62,79
322,3,1:35.0,L. Babbitt enters the game for J. Richardson,,62,79
323,3,1:17.0,W. Ellington makes 2-pt jump shot from 17 ft (assist by U. Haslem),,64,79
324,3,1:04.0,,A. Len makes 2-pt dunk at rim (assist by D. Bender),64,81
325,3,0:41.0,D. Williams misses 3-pt jump shot from 23 ft,,64,81
326,3,0:39.0,,Defensive rebound by P. Tucker,64,81
327,3,0:21.0,,D. Bender misses 3-pt jump shot from 25 ft,64,81
328,3,0:19.0,,Offensive rebound by P. Tucker,64,81
329,3,0:18.0,,P. Tucker makes 2-pt hook shot from 3 ft,64,83
330,3,0:01.0,Shooting foul by T. Ulis (drawn by G. Dragić),,64,83
331,3,0:01.0,G. Dragić makes free throw 1 of 2,,65,83
332,3,0:01.0,G. Dragić makes free throw 2 of 2,,66,83
333,4,11:45.0,L. Babbitt misses 2-pt layup from 2 ft (block by A. Len),,66,83
334,4,11:43.0,Offensive rebound by U. Haslem,,66,83
335,4,11:40.0,Personal foul by L. Barbosa (drawn by D. Williams),,66,83
336,4,11:31.0,Shooting foul by L. Barbosa (drawn by D. Williams),,66,83
337,4,11:31.0,D. Williams misses free throw 1 of 2,,66,83
338,4,11:31.0,Offensive rebound by Team,,66,83
339,4,11:31.0,D. Williams makes free throw 2 of 2,,67,83
340,4,11:15.0,,Turnover by A. Len (bad pass),67,83
341,4,11:01.0,W. Ellington makes 2-pt jump shot from 15 ft (assist by G. Dragić),,69,83
342,4,10:39.0,,T. Ulis makes 2-pt jump shot from 8 ft,69,85
343,4,10:19.0,G. Dragić misses 2-pt jump shot from 15 ft,,69,85
344,4,10:17.0,,Defensive rebound by A. Len,69,85
345,4,10:01.0,,Turnover by A. Len (lost ball; steal by U. Haslem),69,85
346,4,10:00.0,Flagrant foul type 1 by T. Ulis (drawn by L. Babbitt),,69,85
347,4,10:00.0,L. Babbitt misses flagrant free throw 1 of 2,,69,85
348,4,10:00.0,Offensive rebound by Team,,69,85
349,4,10:00.0,L. Babbitt misses flagrant free throw 2 of 2,,69,85
350,4,10:00.0,Offensive rebound by Team,,69,85
351,4,10:00.0,W. Reed enters the game for U. Haslem,,69,85
352,4,9:57.0,Turnover by G. Dragić (traveling),,69,85
353,4,9:46.0,,A. Len misses 2-pt layup from 1 ft (block by W. Reed),69,85
354,4,9:41.0,Defensive rebound by W. Reed,,69,85
355,4,9:37.0,Personal foul by A. Len (drawn by W. Reed),,69,85
356,4,9:37.0,R. McGruder enters the game for L. Babbitt,,69,85
357,4,9:32.0,Offensive foul by W. Ellington (drawn by T. Ulis),,69,85
358,4,9:32.0,Turnover by W. Ellington (offensive foul),,69,85
359,4,9:11.0,,P. Tucker misses 3-pt jump shot from 25 ft,69,85
360,4,9:09.0,Defensive rebound by R. McGruder,,69,85
361,4,8:57.0,W. Reed makes 2-pt layup from 2 ft (assist by G. Dragić),,71,85
362,4,8:33.0,,L. Barbosa misses 2-pt jump shot from 18 ft,71,85
363,4,8:31.0,Defensive rebound by W. Reed,,71,85
364,4,8:17.0,R. McGruder misses 2-pt jump shot from 7 ft,,71,85
365,4,8:16.0,Offensive rebound by R. McGruder,,71,85
366,4,8:13.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by R. McGruder),,74,85
367,4,8:13.0,,Phoenix full timeout,74,85
368,4,8:13.0,,D. Booker enters the game for L. Barbosa,74,85
369,4,8:13.0,,E. Bledsoe enters the game for A. Len,74,85
370,4,8:13.0,,M. Chriss enters the game for D. Bender,74,85
371,4,8:13.0,,T. Chandler enters the game for T. Ulis,74,85
372,4,8:13.0,J. Richardson enters the game for D. Williams,,74,85
373,4,8:03.0,,D. Booker misses 2-pt jump shot from 15 ft,74,85
374,4,8:01.0,Defensive rebound by W. Reed,,74,85
375,4,7:47.0,W. Ellington misses 3-pt jump shot from 25 ft,,74,85
376,4,7:45.0,,Defensive rebound by M. Chriss,74,85
377,4,7:37.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,74,85
378,4,7:33.0,Defensive rebound by W. Reed,,74,85
379,4,7:22.0,W. Reed makes 2-pt dunk at rim (assist by W. Ellington),,76,85
380,4,7:05.0,,M. Chriss misses 3-pt jump shot from 25 ft,76,85
381,4,7:03.0,,Offensive rebound by T. Chandler,76,85
382,4,6:41.0,,D. Booker misses 3-pt jump shot from 25 ft,76,85
383,4,6:39.0,,Offensive rebound by T. Chandler,76,85
384,4,6:36.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by T. Chandler),76,88
385,4,6:20.0,W. Reed misses 2-pt hook shot from 6 ft,,76,88
386,4,6:17.0,,Defensive rebound by T. Chandler,76,88
