,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SAN ANTONIO_ACTION,LA LAKERS_SCORE,SAN ANTONIO_SCORE
75,1,3:12.0,,J. Simmons enters the game for K. Leonard,18,31
76,1,3:12.0,,D. Dedmon enters the game for P. Gasol,18,31
77,1,3:12.0,L. Deng enters the game for J. Randle,,18,31
78,1,3:12.0,,D. Lee makes free throw 2 of 2,18,32
79,1,3:02.0,L. Williams misses 3-pt jump shot from 25 ft,,18,32
80,1,3:00.0,,Defensive rebound by D. Dedmon,18,32
81,1,2:48.0,,J. Simmons makes 2-pt layup from 2 ft,18,34
82,1,2:28.0,Shooting foul by J. Simmons (drawn by B. Ingram),,18,34
83,1,2:28.0,B. Ingram misses free throw 1 of 2,,18,34
84,1,2:28.0,Offensive rebound by Team,,18,34
85,1,2:28.0,B. Ingram makes free throw 2 of 2,,19,34
86,1,2:12.0,,Turnover by D. Lee (bad pass; steal by L. Deng),19,34
87,1,2:10.0,Turnover by L. Williams (bad pass),,19,34
88,1,1:51.0,,M. Ginóbili misses 2-pt jump shot from 6 ft,19,34
89,1,1:50.0,,Offensive rebound by D. Dedmon,19,34
90,1,1:50.0,,Shooting foul by L. Deng (drawn by D. Dedmon),19,34
91,1,1:50.0,,D. Dedmon makes free throw 1 of 2,19,35
92,1,1:50.0,,D. Dedmon makes free throw 2 of 2,19,36
93,1,1:34.0,J. Clarkson misses 2-pt jump shot from 15 ft,,19,36
94,1,1:32.0,,Defensive rebound by D. Lee,19,36
95,1,1:23.0,,Turnover by M. Ginóbili (bad pass; steal by T. Black),19,36
96,1,1:10.0,Shooting foul by D. Dedmon (drawn by T. Black),,19,36
97,1,1:10.0,T. Black makes free throw 1 of 2,,20,36
98,1,1:10.0,T. Black misses free throw 2 of 2,,20,36
99,1,1:09.0,,Defensive rebound by D. Lee,20,36
100,1,0:52.0,,D. Lee misses 2-pt jump shot from 11 ft,20,36
101,1,0:51.0,Defensive rebound by L. Williams,,20,36
102,1,0:37.0,T. Black makes 2-pt layup from 1 ft (assist by L. Deng),,22,36
103,1,0:17.0,,P. Mills misses 3-pt jump shot from 25 ft,22,36
104,1,0:16.0,Defensive rebound by L. Deng,,22,36
105,1,0:07.0,Shooting foul by M. Ginóbili (drawn by L. Williams),,22,36
106,1,0:07.0,L. Williams makes free throw 1 of 2,,23,36
107,1,0:07.0,,K. Leonard enters the game for M. Ginóbili,23,36
108,1,0:07.0,,D. Bertāns enters the game for D. Dedmon,23,36
109,1,0:07.0,L. Williams makes free throw 2 of 2,,24,36
110,1,0:00.0,,K. Leonard misses 3-pt jump shot from 27 ft,24,36
111,1,0:00.0,,Offensive rebound by Team,24,36
112,2,11:44.0,Shooting foul by J. Simmons (drawn by J. Clarkson),,24,36
113,2,11:44.0,J. Clarkson makes free throw 1 of 2,,25,36
114,2,11:44.0,J. Clarkson misses free throw 2 of 2,,25,36
115,2,11:44.0,,Defensive rebound by D. Dedmon,25,36
116,2,11:30.0,,J. Simmons misses 3-pt jump shot from 23 ft,25,36
117,2,11:29.0,Defensive rebound by J. Clarkson,,25,36
118,2,11:16.0,Personal foul by P. Mills,,25,36
119,2,11:11.0,L. Williams misses 2-pt jump shot from 14 ft,,25,36
120,2,11:09.0,,Defensive rebound by D. Dedmon,25,36
121,2,11:00.0,,P. Mills misses 2-pt jump shot from 18 ft,25,36
122,2,10:59.0,,Offensive rebound by D. Dedmon,25,36
123,2,10:55.0,,D. Dedmon makes 2-pt hook shot from 4 ft,25,38
124,2,10:40.0,L. Deng misses 3-pt jump shot from 24 ft,,25,38
125,2,10:38.0,,Defensive rebound by P. Mills,25,38
126,2,10:22.0,,Personal foul by J. Clarkson (drawn by D. Dedmon),25,38
127,2,10:18.0,,Turnover by D. Lee (bad pass),25,38
128,2,10:08.0,Turnover by L. Deng (bad pass; steal by D. Dedmon),,25,38
129,2,9:57.0,,D. Dedmon makes 2-pt dunk at rim (assist by J. Simmons),25,40
130,2,9:50.0,LA Lakers full timeout,,25,40
131,2,9:50.0,,D. Green enters the game for M. Ginóbili,25,40
132,2,9:50.0,,L. Aldridge enters the game for D. Lee,25,40
133,2,9:50.0,J. Randle enters the game for L. Deng,,25,40
134,2,9:40.0,L. Williams makes 3-pt jump shot from 24 ft (assist by J. Randle),,28,40
135,2,9:39.0,,San Antonio full timeout,28,40
136,2,9:26.0,,Shooting foul by L. Williams (drawn by P. Mills),28,40
137,2,9:26.0,,P. Mills misses free throw 1 of 2,28,40
138,2,9:26.0,,Offensive rebound by Team,28,40
139,2,9:26.0,,P. Mills makes free throw 2 of 2,28,41
140,2,9:12.0,J. Randle misses 2-pt jump shot from 5 ft,,28,41
141,2,9:11.0,Offensive rebound by Team,,28,41
142,2,9:11.0,,T. Parker enters the game for P. Mills,28,41
143,2,9:11.0,,K. Leonard enters the game for J. Simmons,28,41
144,2,9:08.0,J. Clarkson makes 2-pt jump shot from 19 ft (assist by L. Williams),,30,41
145,2,8:55.0,Offensive charge foul by D. Dedmon (drawn by T. Black),,30,41
146,2,8:55.0,,Turnover by D. Dedmon (offensive foul),30,41
147,2,8:55.0,,P. Gasol enters the game for D. Dedmon,30,41
148,2,8:39.0,J. Clarkson misses 3-pt jump shot from 25 ft,,30,41
149,2,8:37.0,Offensive rebound by T. Black,,30,41
150,2,8:34.0,T. Black misses 2-pt jump shot from 3 ft,,30,41
151,2,8:31.0,Offensive rebound by T. Black,,30,41
152,2,8:31.0,T. Black makes 2-pt layup from 2 ft,,32,41
153,2,8:19.0,,T. Parker makes 2-pt jump shot from 15 ft (assist by P. Gasol),32,43
154,2,8:09.0,J. Randle makes 2-pt jump shot from 6 ft (assist by J. Clarkson),,34,43
155,2,7:50.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by T. Parker),34,45
156,2,7:43.0,J. Clarkson makes 2-pt jump shot from 16 ft,,36,45
157,2,7:26.0,,L. Aldridge misses 2-pt jump shot from 17 ft,36,45
158,2,7:25.0,Defensive rebound by J. Randle,,36,45
159,2,7:19.0,J. Randle makes 2-pt jump shot from 4 ft,,38,45
160,2,7:19.0,Shooting foul by P. Gasol (drawn by J. Randle),,38,45
161,2,7:19.0,J. Randle makes free throw 1 of 1,,39,45
162,2,7:08.0,,Turnover by P. Gasol (lost ball; steal by J. Randle),39,45
163,2,7:04.0,J. Randle makes 2-pt dunk at rim (assist by B. Ingram),,41,45
164,2,6:46.0,,Personal block foul by T. Black (drawn by P. Gasol),41,45
165,2,6:40.0,,T. Parker makes 2-pt layup from 2 ft,41,47
166,2,6:21.0,J. Clarkson misses 3-pt jump shot from 24 ft,,41,47
167,2,6:19.0,,Defensive rebound by L. Aldridge,41,47
168,2,6:13.0,,K. Leonard makes 2-pt layup from 2 ft (assist by D. Green),41,49
169,2,6:13.0,LA Lakers full timeout,,41,49
170,2,6:13.0,T. Mozgov enters the game for T. Black,,41,49
171,2,6:13.0,D. Russell enters the game for J. Clarkson,,41,49
172,2,5:51.0,T. Mozgov misses 2-pt jump shot from 6 ft,,41,49
173,2,5:49.0,Offensive rebound by L. Williams,,41,49
174,2,5:45.0,L. Williams makes 2-pt layup from 2 ft,,43,49
175,2,5:24.0,,D. Green makes 3-pt jump shot from 23 ft (assist by P. Gasol),43,52
176,2,5:01.0,J. Randle makes 2-pt jump shot from 14 ft,,45,52
177,2,4:51.0,,Personal foul by T. Mozgov (drawn by L. Aldridge),45,52
178,2,4:51.0,L. Deng enters the game for L. Williams,,45,52
179,2,4:51.0,N. Young enters the game for B. Ingram,,45,52
180,2,4:51.0,T. Robinson enters the game for T. Mozgov,,45,52
181,2,4:46.0,,Shooting foul by D. Russell (drawn by P. Gasol),45,52
182,2,4:46.0,,P. Gasol makes free throw 1 of 2,45,53
183,2,4:46.0,,P. Gasol makes free throw 2 of 2,45,54
184,2,4:24.0,D. Russell misses 3-pt jump shot from 24 ft,,45,54
185,2,4:23.0,,Defensive rebound by P. Gasol,45,54
186,2,4:13.0,,P. Gasol makes 2-pt layup from 2 ft (assist by D. Green),45,56
187,2,4:06.0,J. Randle misses 2-pt jump shot from 4 ft,,45,56
188,2,4:04.0,,Defensive rebound by D. Green,45,56
189,2,3:57.0,,D. Green misses 3-pt jump shot from 23 ft,45,56
190,2,3:56.0,Defensive rebound by Team,,45,56
191,2,3:43.0,N. Young makes 2-pt jump shot from 21 ft (assist by T. Robinson),,47,56
192,2,3:26.0,,T. Parker makes 2-pt jump shot from 15 ft (assist by K. Leonard),47,58
193,2,3:26.0,,Shooting foul by N. Young (drawn by T. Parker),47,58
194,2,3:26.0,,T. Parker makes free throw 1 of 1,47,59
195,2,3:03.0,D. Russell misses 2-pt layup from 2 ft,,47,59
196,2,3:02.0,Offensive rebound by T. Robinson,,47,59
197,2,2:57.0,T. Robinson makes 2-pt layup from 1 ft,,49,59
198,2,2:48.0,,P. Gasol makes 2-pt hook shot from 6 ft,49,61
199,2,2:48.0,,Shooting foul by T. Robinson (drawn by P. Gasol),49,61
200,2,2:48.0,Official timeout,,49,61
201,2,2:48.0,,P. Gasol misses free throw 1 of 1,49,61
202,2,2:48.0,,P. Mills enters the game for T. Parker,49,61
203,2,2:47.0,,Offensive rebound by L. Aldridge,49,61
204,2,2:40.0,,D. Green misses 3-pt jump shot from 25 ft,49,61
205,2,2:39.0,Defensive rebound by T. Robinson,,49,61
206,2,2:29.0,Personal foul by P. Gasol (drawn by L. Deng),,49,61
207,2,2:23.0,L. Deng misses 2-pt jump shot from 12 ft,,49,61
208,2,2:22.0,,Defensive rebound by P. Gasol,49,61
209,2,2:12.0,,Personal foul by T. Robinson (drawn by P. Gasol),49,61
210,2,2:12.0,,P. Gasol makes free throw 1 of 2,49,62
211,2,2:12.0,,P. Gasol makes free throw 2 of 2,49,63
212,2,2:01.0,N. Young misses 3-pt jump shot from 23 ft,,49,63
213,2,2:00.0,,Defensive rebound by D. Green,49,63
214,2,1:48.0,,D. Green misses 2-pt layup from 3 ft,49,63
215,2,1:47.0,Defensive rebound by T. Robinson,,49,63
216,2,1:28.0,L. Deng misses 2-pt jump shot from 16 ft,,49,63
217,2,1:27.0,,Defensive rebound by P. Gasol,49,63
218,2,1:16.0,,Shooting foul by J. Randle (drawn by L. Aldridge),49,63
219,2,1:16.0,,L. Aldridge makes free throw 1 of 2,49,64
220,2,1:16.0,,D. Bertāns enters the game for P. Gasol,49,64
221,2,1:16.0,B. Ingram enters the game for T. Robinson,,49,64
222,2,1:16.0,,L. Aldridge makes free throw 2 of 2,49,65
223,2,1:04.0,J. Randle makes 2-pt dunk at rim (assist by D. Russell),,51,65
224,2,0:49.0,,K. Leonard makes 2-pt layup from 1 ft,51,67
225,2,0:32.0,N. Young makes 3-pt jump shot from 24 ft (assist by L. Deng),,54,67
226,2,0:16.0,,K. Leonard misses 2-pt jump shot from 20 ft,54,67
227,2,0:14.0,,Offensive rebound by Team,54,67
228,2,0:13.0,,Personal foul by N. Young (drawn by K. Leonard),54,67
229,2,0:13.0,,K. Leonard makes free throw 1 of 2,54,68
230,2,0:13.0,,J. Simmons enters the game for D. Bertāns,54,68
231,2,0:13.0,,K. Leonard makes free throw 2 of 2,54,69
232,2,0:02.0,Turnover by D. Russell (bad pass; steal by K. Leonard),,54,69
233,2,0:00.0,,Shooting foul by D. Russell (drawn by K. Leonard),54,69
234,2,0:00.0,,K. Leonard makes free throw 1 of 3,54,70
235,2,0:00.0,,K. Leonard makes free throw 2 of 3,54,71
236,2,0:00.0,,K. Leonard makes free throw 3 of 3,54,72
237,3,11:46.0,D. Russell misses 2-pt jump shot from 18 ft,,54,72
238,3,11:46.0,,Defensive rebound by K. Leonard,54,72
239,3,11:33.0,,L. Aldridge makes 2-pt hook shot from 5 ft (assist by T. Parker),54,74
240,3,11:21.0,D. Russell misses 2-pt layup from 2 ft,,54,74
241,3,11:18.0,Offensive rebound by T. Mozgov,,54,74
242,3,10:57.0,J. Randle misses 2-pt jump shot from 10 ft,,54,74
243,3,10:56.0,Offensive rebound by T. Mozgov,,54,74
244,3,10:50.0,N. Young makes 3-pt jump shot from 26 ft (assist by J. Randle),,57,74
245,3,10:34.0,,L. Aldridge makes 2-pt layup at rim (assist by T. Parker),57,76
246,3,10:26.0,L. Deng misses 3-pt jump shot from 26 ft,,57,76
247,3,10:26.0,,Defensive rebound by D. Green,57,76
248,3,10:02.0,,L. Aldridge misses 2-pt jump shot from 16 ft,57,76
249,3,10:02.0,Defensive rebound by T. Mozgov,,57,76
250,3,9:42.0,T. Mozgov misses 2-pt jump shot from 12 ft,,57,76
251,3,9:41.0,,Defensive rebound by D. Green,57,76
252,3,9:30.0,,K. Leonard makes 2-pt jump shot from 21 ft,57,78
253,3,9:30.0,L. Williams enters the game for L. Deng,,57,78
254,3,9:30.0,T. Robinson enters the game for J. Randle,,57,78
255,3,9:30.0,B. Ingram enters the game for T. Mozgov,,57,78
256,3,9:30.0,T. Black enters the game for N. Young,,57,78
257,3,9:30.0,LA Lakers full timeout,,57,78
258,3,9:14.0,B. Ingram misses 2-pt jump shot from 17 ft,,57,78
259,3,9:13.0,,Defensive rebound by Team,57,78
260,3,9:13.0,J. Clarkson enters the game for D. Russell,,57,78
261,3,8:59.0,,K. Leonard makes 2-pt dunk at rim (assist by P. Gasol),57,80
262,3,8:43.0,J. Clarkson misses 2-pt jump shot from 19 ft,,57,80
263,3,8:43.0,Offensive rebound by Team,,57,80
264,3,8:34.0,Turnover by L. Williams (bad pass),,57,80
265,3,8:26.0,,Personal foul by J. Clarkson (drawn by T. Parker),57,80
266,3,8:26.0,J. Randle enters the game for T. Robinson,,57,80
267,3,8:12.0,,L. Aldridge misses 2-pt hook shot from 6 ft,57,80
268,3,8:12.0,Defensive rebound by B. Ingram,,57,80
269,3,7:55.0,L. Williams misses 2-pt jump shot from 14 ft (block by D. Green),,57,80
270,3,7:55.0,Offensive rebound by Team,,57,80
271,3,7:49.0,Shooting foul by D. Green (drawn by J. Clarkson),,57,80
272,3,7:49.0,J. Clarkson misses free throw 1 of 2,,57,80
273,3,7:49.0,Offensive rebound by Team,,57,80
274,3,7:49.0,J. Clarkson makes free throw 2 of 2,,58,80
275,3,7:34.0,,P. Gasol makes 2-pt jump shot from 9 ft (assist by K. Leonard),58,82
276,3,7:17.0,J. Clarkson makes 2-pt jump shot from 6 ft,,60,82
277,3,6:49.0,,T. Parker misses 2-pt jump shot from 4 ft,60,82
278,3,6:47.0,Defensive rebound by T. Black,,60,82
279,3,6:46.0,Shooting foul by D. Green (drawn by L. Williams),,60,82
280,3,6:46.0,L. Williams makes free throw 1 of 2,,61,82
281,3,6:46.0,L. Williams makes free throw 2 of 2,,62,82
282,3,6:40.0,,Personal block foul by J. Randle (drawn by T. Parker),62,82
283,3,6:35.0,,Personal foul by J. Randle (drawn by P. Gasol),62,82
284,3,6:26.0,,P. Gasol makes 2-pt jump shot from 18 ft (assist by D. Green),62,84
285,3,6:13.0,J. Randle makes 2-pt layup from 2 ft (assist by J. Clarkson),,64,84
286,3,5:58.0,,K. Leonard misses 3-pt jump shot from 25 ft,64,84
287,3,5:57.0,Defensive rebound by J. Randle,,64,84
288,3,5:49.0,B. Ingram misses 3-pt jump shot from 24 ft,,64,84
289,3,5:48.0,,Defensive rebound by T. Parker,64,84
290,3,5:43.0,,Shooting block foul by T. Black (drawn by K. Leonard),64,84
291,3,5:43.0,,K. Leonard makes free throw 1 of 2,64,85
292,3,5:43.0,,M. Ginóbili enters the game for D. Green,64,85
293,3,5:43.0,,K. Leonard makes free throw 2 of 2,64,86
294,3,5:36.0,Turnover by T. Black (lost ball; steal by K. Leonard),,64,86
295,3,5:26.0,,K. Leonard makes 2-pt jump shot from 3 ft,64,88
296,3,5:14.0,J. Clarkson makes 2-pt jump shot from 17 ft,,66,88
297,3,4:59.0,,P. Mills enters the game for T. Parker,66,88
298,3,4:47.0,,L. Aldridge makes 3-pt jump shot from 26 ft (assist by P. Mills),66,91
299,3,4:40.0,Shooting foul by P. Mills (drawn by L. Williams),,66,91
300,3,4:40.0,L. Williams misses free throw 1 of 2,,66,91
301,3,4:40.0,Offensive rebound by Team,,66,91
302,3,4:40.0,,D. Lee enters the game for L. Aldridge,66,91
303,3,4:40.0,L. Williams makes free throw 2 of 2,,67,91
304,3,4:17.0,,D. Lee misses 2-pt layup from 3 ft,67,91
305,3,4:17.0,Defensive rebound by B. Ingram,,67,91
306,3,4:01.0,Turnover by B. Ingram (lost ball; steal by D. Lee),,67,91
307,3,4:00.0,,Personal foul by L. Williams,67,91
308,3,4:00.0,,M. Ginóbili makes free throw 1 of 2,67,92
309,3,4:00.0,,K. Anderson enters the game for K. Leonard,67,92
310,3,4:00.0,,M. Ginóbili makes free throw 2 of 2,67,93
311,3,3:41.0,L. Williams misses 3-pt jump shot from 26 ft,,67,93
312,3,3:40.0,,Defensive rebound by P. Gasol,67,93
313,3,3:32.0,,M. Ginóbili misses 3-pt jump shot from 24 ft (block by B. Ingram),67,93
314,3,3:30.0,Defensive rebound by J. Randle,,67,93
315,3,3:23.0,L. Williams misses 2-pt layup from 1 ft,,67,93
316,3,3:22.0,,Defensive rebound by P. Gasol,67,93
317,3,3:12.0,,P. Mills makes 2-pt layup from 1 ft (assist by D. Lee),67,95
318,3,3:03.0,Personal foul by K. Anderson (drawn by B. Ingram),,67,95
319,3,2:51.0,J. Clarkson makes 2-pt layup from 3 ft,,69,95
320,3,2:36.0,,P. Gasol makes 2-pt dunk at rim (assist by P. Mills),69,97
321,3,2:36.0,LA Lakers full timeout,,69,97
322,3,2:36.0,,San Antonio full timeout,69,97
323,3,2:36.0,,D. Dedmon enters the game for P. Gasol,69,97
324,3,2:36.0,,J. Simmons enters the game for M. Ginóbili,69,97
325,3,2:36.0,D. Russell enters the game for L. Williams,,69,97
326,3,2:36.0,M. Huertas enters the game for T. Black,,69,97
327,3,2:30.0,I. Zubac enters the game for J. Randle,,69,97
328,3,2:19.0,I. Zubac makes 2-pt layup from 3 ft (assist by J. Clarkson),,71,97
329,3,2:05.0,,Turnover by P. Mills (bad pass),71,97
330,3,2:00.0,Personal foul by P. Mills,,71,97
331,3,2:00.0,B. Ingram misses free throw 1 of 2,,71,97
332,3,2:00.0,Offensive rebound by Team,,71,97
333,3,2:00.0,B. Ingram makes free throw 2 of 2,,72,97
334,3,1:40.0,,J. Simmons makes 2-pt dunk at rim (assist by D. Lee),72,99
335,3,1:27.0,B. Ingram misses 2-pt jump shot from 17 ft,,72,99
336,3,1:26.0,,Defensive rebound by D. Dedmon,72,99
337,3,1:16.0,,D. Dedmon misses 2-pt jump shot from 4 ft (block by I. Zubac),72,99
338,3,1:15.0,,Offensive rebound by Team,72,99
339,3,1:13.0,,Shooting foul by D. Russell (drawn by K. Anderson),72,99
340,3,1:13.0,,K. Anderson makes free throw 1 of 2,72,100
341,3,1:13.0,,K. Anderson makes free throw 2 of 2,72,101
342,3,1:00.0,Turnover by I. Zubac (lost ball; steal by D. Lee),,72,101
343,3,0:55.0,,Turnover by D. Lee (bad pass),72,101
344,3,0:41.0,D. Russell makes 3-pt jump shot from 24 ft (assist by M. Huertas),,75,101
345,3,0:29.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by D. Dedmon),75,104
346,3,0:14.0,B. Ingram misses 3-pt jump shot from 26 ft,,75,104
347,3,0:13.0,,Defensive rebound by J. Simmons,75,104
348,3,0:01.0,,J. Simmons makes 2-pt jump shot from 5 ft,75,106
349,4,11:41.0,,K. Anderson misses 2-pt jump shot from 16 ft,75,106
350,4,11:40.0,Defensive rebound by I. Zubac,,75,106
351,4,11:20.0,J. Randle misses 2-pt jump shot from 5 ft (block by D. Dedmon),,75,106
352,4,11:18.0,,Defensive rebound by J. Simmons,75,106
353,4,11:12.0,,P. Mills misses 3-pt jump shot from 26 ft,75,106
354,4,11:11.0,Defensive rebound by J. Randle,,75,106
355,4,11:01.0,M. Huertas misses 2-pt jump shot from 3 ft,,75,106
356,4,11:01.0,,Defensive rebound by K. Anderson,75,106
357,4,10:49.0,,D. Lee makes 2-pt layup from 2 ft (assist by D. Dedmon),75,108
358,4,10:38.0,J. Clarkson makes 2-pt layup from 3 ft (assist by M. Huertas),,77,108
359,4,10:26.0,,K. Anderson makes 3-pt jump shot from 23 ft (assist by D. Lee),77,111
360,4,10:10.0,I. Zubac makes 2-pt jump shot from 6 ft (assist by M. Huertas),,79,111
361,4,9:57.0,,Turnover by D. Lee (lost ball),79,111
362,4,9:57.0,,D. Murray enters the game for P. Mills,79,111
363,4,9:57.0,,D. Bertāns enters the game for D. Lee,79,111
364,4,9:44.0,M. Huertas misses 2-pt jump shot from 8 ft,,79,111
365,4,9:44.0,,Defensive rebound by D. Dedmon,79,111
366,4,9:39.0,,Turnover by D. Murray (bad pass),79,111
367,4,9:27.0,D. Russell misses 3-pt jump shot from 24 ft,,79,111
368,4,9:26.0,,Defensive rebound by D. Dedmon,79,111
369,4,9:15.0,,D. Murray makes 2-pt jump shot from 5 ft,79,113
370,4,8:51.0,J. Randle misses 2-pt layup from 1 ft,,79,113
371,4,8:50.0,,Defensive rebound by J. Simmons,79,113
372,4,8:42.0,,D. Bertāns misses 3-pt jump shot from 24 ft,79,113
373,4,8:42.0,,Offensive rebound by D. Dedmon,79,113
374,4,8:39.0,,J. Simmons makes 2-pt dunk at rim (assist by D. Bertāns),79,115
375,4,8:39.0,LA Lakers full timeout,,79,115
376,4,8:39.0,B. Ingram enters the game for J. Clarkson,,79,115
377,4,8:24.0,D. Russell misses 2-pt jump shot from 10 ft,,79,115
378,4,8:23.0,Offensive rebound by I. Zubac,,79,115
379,4,8:18.0,I. Zubac misses 2-pt layup from 1 ft,,79,115
380,4,8:17.0,,Defensive rebound by D. Dedmon,79,115
381,4,8:04.0,,Turnover by K. Anderson (bad pass; steal by I. Zubac),79,115
382,4,7:56.0,I. Zubac makes 2-pt dunk at rim (assist by J. Randle),,81,115
383,4,7:39.0,,D. Murray makes 3-pt jump shot from 23 ft (assist by J. Simmons),81,118
384,4,7:17.0,Shooting foul by D. Bertāns (drawn by J. Randle),,81,118
385,4,7:17.0,J. Randle makes free throw 1 of 2,,82,118
