,QUARTER,TIME_REMAINING,ATLANTA_ACTION,UTAH_ACTION,ATLANTA_SCORE,UTAH_SCORE
85,1,1:59.0,Turnover by T. Hardaway (lost ball; steal by S. Mack),,19,18
86,1,1:40.0,,T. Lyles makes 2-pt jump shot from 19 ft,19,20
87,1,1:20.0,M. Muscala misses 2-pt jump shot from 18 ft,,19,20
88,1,1:20.0,,Defensive rebound by J. Withey,19,20
89,1,1:05.0,,J. Johnson misses 2-pt jump shot from 9 ft,19,20
90,1,1:04.0,,Offensive rebound by J. Johnson,19,20
91,1,1:02.0,,J. Johnson makes 2-pt layup from 3 ft,19,22
92,1,0:46.0,T. Sefolosha makes 2-pt layup from 2 ft,,21,22
93,1,0:26.0,,Turnover by S. Mack (lost ball; steal by M. Delaney),21,22
94,1,0:22.0,Shooting foul by J. Johnson (drawn by T. Sefolosha),,21,22
95,1,0:22.0,T. Sefolosha makes free throw 1 of 2,,22,22
96,1,0:22.0,T. Prince enters the game for M. Muscala,,22,22
97,1,0:22.0,T. Sefolosha makes free throw 2 of 2,,23,22
98,1,0:04.0,,G. Hayward makes 2-pt dunk at rim,23,24
99,1,0:01.0,M. Delaney misses 3-pt jump shot from 25 ft,,23,24
100,1,0:00.0,Offensive rebound by Team,,23,24
101,2,11:49.0,,G. Hayward makes 2-pt jump shot from 15 ft,23,26
102,2,11:29.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,23,26
103,2,11:29.0,,Defensive rebound by J. Johnson,23,26
104,2,11:17.0,,Offensive foul by J. Withey (drawn by T. Sefolosha),23,26
105,2,11:17.0,,Turnover by J. Withey (offensive foul),23,26
106,2,11:17.0,K. Korver enters the game for T. Sefolosha,,23,26
107,2,11:02.0,T. Prince makes 3-pt jump shot from 23 ft (assist by M. Muscala),,26,26
108,2,10:40.0,,T. Lyles misses 3-pt jump shot from 25 ft,26,26
109,2,10:40.0,Defensive rebound by T. Prince,,26,26
110,2,10:32.0,M. Muscala misses 2-pt jump shot from 14 ft,,26,26
111,2,10:31.0,,Defensive rebound by Team,26,26
112,2,10:19.0,,G. Hayward makes 2-pt dunk at rim (assist by S. Mack),26,28
113,2,10:03.0,Personal foul by G. Hayward (drawn by T. Prince),,26,28
114,2,9:51.0,T. Prince makes 3-pt jump shot from 25 ft,,29,28
115,2,9:44.0,D. Howard enters the game for M. Muscala,,29,28
116,2,9:44.0,,R. Gobert enters the game for J. Withey,29,28
117,2,9:40.0,,Personal foul by T. Prince (drawn by T. Lyles),29,28
118,2,9:30.0,,T. Lyles misses 3-pt jump shot from 23 ft,29,28
119,2,9:30.0,Defensive rebound by K. Korver,,29,28
120,2,9:21.0,D. Howard misses 2-pt layup from 3 ft,,29,28
121,2,9:21.0,,Defensive rebound by T. Lyles,29,28
122,2,9:15.0,,Shooting foul by P. Millsap (drawn by G. Hayward),29,28
123,2,9:15.0,,G. Hayward makes free throw 1 of 2,29,29
124,2,9:15.0,T. Sefolosha enters the game for P. Millsap,,29,29
125,2,9:15.0,,B. Diaw enters the game for T. Lyles,29,29
126,2,9:15.0,,G. Hayward makes free throw 2 of 2,29,30
127,2,9:01.0,M. Delaney misses 2-pt jump shot from 19 ft,,29,30
128,2,9:01.0,,Defensive rebound by R. Gobert,29,30
129,2,8:42.0,,Shooting foul by T. Prince (drawn by R. Gobert),29,30
130,2,8:42.0,,Utah full timeout,29,30
131,2,8:42.0,,R. Gobert makes free throw 1 of 2,29,31
132,2,8:42.0,,R. Gobert makes free throw 2 of 2,29,32
133,2,8:28.0,Turnover by T. Prince (bad pass; steal by S. Mack),,29,32
134,2,8:22.0,,S. Mack makes 2-pt layup from 2 ft,29,34
135,2,8:13.0,Turnover by M. Delaney (bad pass; steal by S. Mack),,29,34
136,2,8:07.0,,B. Diaw makes 2-pt hook shot from 2 ft (assist by S. Mack),29,36
137,2,8:07.0,Atlanta full timeout,,29,36
138,2,8:07.0,D. Schröder enters the game for M. Delaney,,29,36
139,2,8:07.0,,R. Hood enters the game for G. Hayward,29,36
140,2,7:45.0,T. Prince misses 3-pt jump shot from 24 ft,,29,36
141,2,7:45.0,Offensive rebound by T. Sefolosha,,29,36
142,2,7:38.0,D. Schröder misses 3-pt jump shot from 24 ft,,29,36
143,2,7:37.0,,Defensive rebound by J. Johnson,29,36
144,2,7:24.0,,S. Mack misses 2-pt jump shot from 14 ft,29,36
145,2,7:24.0,Defensive rebound by K. Korver,,29,36
146,2,7:14.0,Shooting foul by R. Gobert (drawn by T. Sefolosha),,29,36
147,2,7:14.0,T. Sefolosha misses free throw 1 of 2,,29,36
148,2,7:14.0,Offensive rebound by Team,,29,36
149,2,7:14.0,,G. Hill enters the game for S. Mack,29,36
150,2,7:14.0,T. Sefolosha makes free throw 2 of 2,,30,36
151,2,6:56.0,,Shooting foul by D. Howard (drawn by R. Gobert),30,36
152,2,6:56.0,,R. Gobert misses free throw 1 of 2,30,36
153,2,6:56.0,,Offensive rebound by Team,30,36
154,2,6:56.0,P. Millsap enters the game for T. Sefolosha,,30,36
155,2,6:56.0,K. Bazemore enters the game for T. Prince,,30,36
156,2,6:56.0,,R. Gobert makes free throw 2 of 2,30,37
157,2,6:46.0,K. Bazemore misses 2-pt jump shot from 6 ft (block by R. Gobert),,30,37
158,2,6:45.0,,Defensive rebound by J. Johnson,30,37
159,2,6:23.0,,R. Hood makes 3-pt jump shot from 28 ft (assist by R. Gobert),30,40
160,2,6:15.0,Turnover by D. Schröder (bad pass),,30,40
161,2,6:15.0,,G. Hayward enters the game for J. Johnson,30,40
162,2,5:58.0,,R. Hood misses 3-pt jump shot from 25 ft,30,40
163,2,5:58.0,Defensive rebound by P. Millsap,,30,40
164,2,5:45.0,P. Millsap makes 2-pt jump shot from 11 ft,,32,40
165,2,5:22.0,,B. Diaw misses 3-pt jump shot from 25 ft,32,40
166,2,5:22.0,Defensive rebound by Team,,32,40
167,2,5:22.0,,Loose ball foul by R. Gobert (drawn by D. Howard),32,40
168,2,5:22.0,,J. Johnson enters the game for R. Gobert,32,40
169,2,5:12.0,D. Schröder misses 2-pt layup from 2 ft,,32,40
170,2,5:12.0,,Defensive rebound by J. Johnson,32,40
171,2,5:00.0,,J. Johnson misses 3-pt jump shot from 23 ft,32,40
172,2,4:59.0,Defensive rebound by D. Howard,,32,40
173,2,4:45.0,D. Schröder misses 3-pt jump shot from 23 ft,,32,40
174,2,4:44.0,,Defensive rebound by G. Hayward,32,40
175,2,4:29.0,,Turnover by J. Johnson (bad pass; steal by P. Millsap),32,40
176,2,4:23.0,K. Bazemore misses 2-pt layup from 3 ft,,32,40
177,2,4:22.0,,Defensive rebound by J. Johnson,32,40
178,2,4:10.0,,G. Hayward misses 2-pt jump shot from 11 ft,32,40
179,2,4:09.0,Defensive rebound by K. Korver,,32,40
180,2,3:59.0,Turnover by P. Millsap (bad pass; steal by G. Hill),,32,40
181,2,3:50.0,,G. Hill misses 3-pt jump shot from 25 ft,32,40
182,2,3:50.0,Defensive rebound by P. Millsap,,32,40
183,2,3:36.0,P. Millsap misses 2-pt jump shot from 9 ft,,32,40
184,2,3:35.0,,Defensive rebound by J. Johnson,32,40
185,2,3:33.0,,Utah full timeout,32,40
186,2,3:33.0,T. Sefolosha enters the game for K. Bazemore,,32,40
187,2,3:33.0,,J. Withey enters the game for B. Diaw,32,40
188,2,3:33.0,,T. Lyles enters the game for J. Johnson,32,40
189,2,3:20.0,,G. Hill makes 2-pt jump shot from 18 ft,32,42
190,2,3:03.0,D. Schröder misses 2-pt layup from 2 ft (block by J. Withey),,32,42
191,2,3:03.0,Offensive rebound by Team,,32,42
192,2,2:54.0,P. Millsap misses 2-pt jump shot from 14 ft,,32,42
193,2,2:53.0,,Defensive rebound by G. Hayward,32,42
194,2,2:35.0,,T. Lyles misses 3-pt jump shot from 24 ft,32,42
195,2,2:35.0,Defensive rebound by D. Howard,,32,42
196,2,2:23.0,P. Millsap misses 2-pt jump shot from 4 ft (block by J. Withey),,32,42
197,2,2:21.0,Offensive rebound by P. Millsap,,32,42
198,2,2:18.0,M. Muscala enters the game for D. Howard,,32,42
199,2,2:18.0,,J. Ingles enters the game for R. Hood,32,42
200,2,2:09.0,D. Schröder misses 3-pt jump shot from 26 ft,,32,42
201,2,2:09.0,Offensive rebound by Team,,32,42
202,2,2:09.0,,Loose ball foul by J. Withey (drawn by M. Muscala),32,42
203,2,1:58.0,M. Muscala misses 2-pt hook shot from 5 ft,,32,42
204,2,1:58.0,,Defensive rebound by Team,32,42
205,2,1:35.0,,G. Hill makes 3-pt jump shot from 24 ft,32,45
206,2,1:17.0,Offensive foul by D. Schröder (drawn by G. Hayward),,32,45
207,2,1:17.0,Turnover by D. Schröder (offensive foul),,32,45
208,2,1:00.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by T. Lyles),32,48
209,2,0:51.0,Def 3 sec tech foul by J. Withey,,32,48
210,2,0:51.0,K. Korver misses technical free throw,,32,48
211,2,0:51.0,Offensive rebound by Team,,32,48
212,2,0:43.0,D. Schröder misses 2-pt jump shot from 10 ft,,32,48
213,2,0:41.0,,Defensive rebound by G. Hill,32,48
214,2,0:34.0,,J. Ingles misses 3-pt jump shot from 23 ft,32,48
215,2,0:33.0,Defensive rebound by T. Sefolosha,,32,48
216,2,0:28.0,M. Muscala makes 2-pt layup from 3 ft (assist by T. Sefolosha),,34,48
217,2,0:28.0,Shooting foul by J. Ingles (drawn by M. Muscala),,34,48
218,2,0:28.0,M. Muscala misses free throw 1 of 1,,34,48
219,2,0:28.0,,Defensive rebound by G. Hayward,34,48
220,2,0:28.0,T. Prince enters the game for K. Korver,,34,48
221,2,0:28.0,,R. Hood enters the game for J. Ingles,34,48
222,2,0:28.0,,J. Johnson enters the game for T. Lyles,34,48
223,2,0:05.0,,J. Johnson misses 3-pt jump shot from 23 ft,34,48
224,2,0:05.0,Defensive rebound by T. Prince,,34,48
225,3,11:35.0,,B. Diaw misses 2-pt jump shot from 11 ft,34,48
226,3,11:35.0,Defensive rebound by D. Howard,,34,48
227,3,11:22.0,K. Bazemore misses 2-pt jump shot from 20 ft,,34,48
228,3,11:22.0,,Defensive rebound by R. Gobert,34,48
229,3,11:06.0,,G. Hayward misses 2-pt jump shot from 4 ft,34,48
230,3,11:06.0,Defensive rebound by K. Bazemore,,34,48
231,3,10:51.0,D. Schröder misses 2-pt jump shot from 11 ft (block by R. Gobert),,34,48
232,3,10:50.0,,Defensive rebound by R. Hood,34,48
233,3,10:43.0,,Turnover by R. Hood (bad pass; steal by K. Korver),34,48
234,3,10:39.0,D. Schröder misses 2-pt layup at rim,,34,48
235,3,10:38.0,,Defensive rebound by B. Diaw,34,48
236,3,10:34.0,,Turnover by S. Mack (step out of bounds),34,48
237,3,10:34.0,,G. Hill enters the game for S. Mack,34,48
238,3,10:23.0,K. Bazemore makes 2-pt jump shot from 9 ft,,36,48
239,3,10:06.0,,G. Hill misses 2-pt jump shot from 19 ft,36,48
240,3,10:05.0,Defensive rebound by D. Howard,,36,48
241,3,9:46.0,P. Millsap makes 2-pt jump shot from 9 ft (assist by K. Korver),,38,48
242,3,9:22.0,,G. Hayward misses 2-pt layup from 1 ft (block by P. Millsap),38,48
243,3,9:21.0,,Offensive rebound by B. Diaw,38,48
244,3,9:03.0,,B. Diaw misses 3-pt jump shot from 25 ft,38,48
245,3,9:03.0,Defensive rebound by D. Schröder,,38,48
246,3,8:49.0,P. Millsap misses 2-pt layup from 2 ft (block by R. Gobert),,38,48
247,3,8:48.0,,Defensive rebound by G. Hayward,38,48
248,3,8:35.0,,Shooting foul by P. Millsap (drawn by G. Hayward),38,48
249,3,8:35.0,,G. Hayward makes free throw 1 of 2,38,49
250,3,8:35.0,,G. Hayward makes free throw 2 of 2,38,50
251,3,8:17.0,P. Millsap makes 3-pt jump shot from 25 ft (assist by D. Schröder),,41,50
252,3,7:49.0,,B. Diaw misses 3-pt jump shot from 24 ft,41,50
253,3,7:49.0,Defensive rebound by D. Howard,,41,50
254,3,7:26.0,D. Howard misses 2-pt jump shot from 17 ft,,41,50
255,3,7:26.0,,Defensive rebound by G. Hayward,41,50
256,3,7:26.0,Loose ball foul by P. Millsap (drawn by G. Hayward),,41,50
257,3,7:09.0,,Turnover by B. Diaw (bad pass; steal by K. Bazemore),41,50
258,3,7:04.0,K. Bazemore misses 2-pt layup from 2 ft (block by G. Hayward),,41,50
259,3,7:03.0,,Defensive rebound by R. Gobert,41,50
260,3,6:52.0,,G. Hayward misses 2-pt jump shot from 5 ft (block by D. Howard),41,50
261,3,6:52.0,,Offensive rebound by Team,41,50
262,3,6:52.0,,Utah full timeout,41,50
263,3,6:46.0,,R. Hood makes 3-pt jump shot from 22 ft (assist by G. Hill),41,53
264,3,6:30.0,K. Bazemore misses 3-pt jump shot from 25 ft,,41,53
265,3,6:29.0,,Defensive rebound by G. Hill,41,53
266,3,6:08.0,,R. Hood misses 2-pt jump shot from 21 ft,41,53
267,3,6:07.0,Defensive rebound by D. Schröder,,41,53
268,3,6:03.0,Shooting foul by R. Hood (drawn by D. Schröder),,41,53
269,3,6:03.0,D. Schröder makes free throw 1 of 2,,42,53
270,3,6:03.0,,J. Johnson enters the game for R. Hood,42,53
271,3,6:03.0,,T. Lyles enters the game for B. Diaw,42,53
272,3,6:03.0,M. Muscala enters the game for D. Howard,,42,53
273,3,6:03.0,D. Schröder makes free throw 2 of 2,,43,53
274,3,5:44.0,,T. Lyles misses 2-pt hook shot from 4 ft,43,53
275,3,5:43.0,Defensive rebound by P. Millsap,,43,53
276,3,5:33.0,Turnover by M. Muscala (bad pass; steal by G. Hayward),,43,53
277,3,5:28.0,,G. Hayward misses 2-pt layup from 3 ft (block by P. Millsap),43,53
278,3,5:27.0,,Offensive rebound by G. Hayward,43,53
279,3,5:20.0,,T. Lyles misses 2-pt jump shot from 19 ft,43,53
280,3,5:19.0,Defensive rebound by K. Bazemore,,43,53
281,3,5:08.0,Shooting foul by R. Gobert (drawn by K. Bazemore),,43,53
282,3,5:08.0,K. Bazemore makes free throw 1 of 2,,44,53
283,3,5:08.0,K. Bazemore misses free throw 2 of 2,,44,53
284,3,5:08.0,T. Sefolosha enters the game for K. Korver,,44,53
285,3,5:06.0,,Defensive rebound by G. Hill,44,53
286,3,4:47.0,,Turnover by G. Hayward (lost ball; steal by M. Muscala),44,53
287,3,4:40.0,T. Sefolosha misses 2-pt layup from 2 ft,,44,53
288,3,4:40.0,,Defensive rebound by R. Gobert,44,53
289,3,4:29.0,,G. Hill makes 2-pt jump shot from 18 ft,44,55
290,3,4:13.0,P. Millsap misses 2-pt layup from 2 ft,,44,55
291,3,4:12.0,,Defensive rebound by R. Gobert,44,55
292,3,4:11.0,,Turnover by R. Gobert (bad pass; steal by D. Schröder),44,55
293,3,4:04.0,D. Schröder misses 3-pt jump shot from 23 ft,,44,55
294,3,4:03.0,,Defensive rebound by G. Hill,44,55
295,3,3:55.0,,G. Hill misses 3-pt jump shot from 24 ft,44,55
296,3,3:55.0,,Offensive rebound by T. Lyles,44,55
297,3,3:53.0,,T. Lyles makes 2-pt layup from 2 ft,44,57
298,3,3:53.0,Atlanta full timeout,,44,57
299,3,3:53.0,M. Delaney enters the game for D. Schröder,,44,57
300,3,3:53.0,T. Hardaway enters the game for K. Bazemore,,44,57
301,3,3:53.0,,J. Withey enters the game for R. Gobert,44,57
302,3,3:37.0,T. Sefolosha makes 2-pt layup from 2 ft,,46,57
303,3,3:14.0,,G. Hayward misses 2-pt layup from 3 ft,46,57
304,3,3:13.0,Defensive rebound by M. Muscala,,46,57
305,3,2:55.0,P. Millsap makes 2-pt jump shot from 9 ft,,48,57
306,3,2:37.0,,Turnover by T. Lyles (lost ball),48,57
307,3,2:37.0,,R. Hood enters the game for G. Hayward,48,57
308,3,2:37.0,,S. Mack enters the game for G. Hill,48,57
309,3,2:37.0,T. Prince enters the game for P. Millsap,,48,57
310,3,2:29.0,T. Hardaway misses 2-pt hook shot from 6 ft,,48,57
311,3,2:29.0,,Defensive rebound by J. Johnson,48,57
312,3,2:19.0,,Offensive foul by S. Mack (drawn by M. Delaney),48,57
313,3,2:19.0,,Turnover by S. Mack (offensive foul),48,57
314,3,2:06.0,M. Delaney misses 3-pt jump shot from 24 ft,,48,57
315,3,2:05.0,,Defensive rebound by T. Lyles,48,57
316,3,1:57.0,Violation by M. Muscala (kicked ball),,48,57
317,3,1:57.0,,B. Diaw enters the game for J. Withey,48,57
318,3,1:49.0,,S. Mack misses 3-pt jump shot from 25 ft,48,57
319,3,1:49.0,,Offensive rebound by T. Lyles,48,57
320,3,1:48.0,,T. Lyles makes 2-pt dunk at rim,48,59
321,3,1:31.0,M. Muscala misses 3-pt jump shot from 24 ft,,48,59
322,3,1:30.0,,Defensive rebound by J. Johnson,48,59
323,3,1:14.0,,J. Johnson makes 2-pt jump shot from 10 ft,48,61
324,3,0:59.0,T. Hardaway misses 2-pt layup from 3 ft,,48,61
325,3,0:59.0,,Defensive rebound by R. Hood,48,61
326,3,0:47.0,,R. Hood misses 2-pt jump shot from 8 ft,48,61
327,3,0:46.0,Defensive rebound by T. Hardaway,,48,61
328,3,0:30.0,M. Muscala misses 2-pt hook shot from 4 ft,,48,61
329,3,0:29.0,,Defensive rebound by J. Johnson,48,61
330,3,0:11.0,,Personal foul by T. Prince (drawn by R. Hood),48,61
331,3,0:01.0,,R. Hood misses 3-pt jump shot from 25 ft,48,61
332,3,0:00.0,Defensive rebound by T. Sefolosha,,48,61
333,4,11:43.0,T. Sefolosha makes 2-pt layup from 2 ft,,50,61
334,4,11:23.0,,J. Johnson misses 3-pt jump shot from 24 ft,50,61
335,4,11:23.0,,Offensive rebound by T. Lyles,50,61
336,4,11:13.0,,T. Lyles makes 3-pt jump shot from 25 ft (assist by S. Mack),50,64
337,4,10:49.0,D. Howard makes 2-pt jump shot from 15 ft (assist by T. Prince),,52,64
338,4,10:32.0,,Shooting foul by D. Howard (drawn by R. Gobert),52,64
339,4,10:32.0,,R. Gobert makes free throw 1 of 2,52,65
340,4,10:32.0,,R. Gobert makes free throw 2 of 2,52,66
341,4,10:20.0,Turnover by D. Howard (bad pass; steal by S. Mack),,52,66
342,4,10:17.0,,R. Hood makes 2-pt dunk at rim (assist by S. Mack),52,68
343,4,10:17.0,Atlanta full timeout,,52,68
344,4,10:17.0,K. Bazemore enters the game for T. Hardaway,,52,68
345,4,10:17.0,D. Schröder enters the game for M. Delaney,,52,68
346,4,10:01.0,D. Schröder misses 2-pt jump shot from 14 ft,,52,68
347,4,10:01.0,Offensive rebound by D. Howard,,52,68
348,4,9:59.0,D. Howard makes 2-pt dunk at rim,,54,68
349,4,9:40.0,,R. Gobert makes 2-pt layup from 2 ft (assist by J. Johnson),54,70
350,4,9:40.0,,Shooting foul by D. Howard (drawn by R. Gobert),54,70
351,4,9:40.0,,G. Hill enters the game for S. Mack,54,70
352,4,9:40.0,,R. Gobert makes free throw 1 of 1,54,71
353,4,9:15.0,D. Schröder misses 2-pt layup from 3 ft,,54,71
354,4,9:15.0,,Defensive rebound by R. Hood,54,71
355,4,9:03.0,,T. Lyles makes 2-pt jump shot from 8 ft,54,73
356,4,8:56.0,D. Schröder misses 2-pt layup from 2 ft,,54,73
357,4,8:56.0,,Defensive rebound by T. Lyles,54,73
358,4,8:47.0,,G. Hill makes 3-pt jump shot from 24 ft,54,76
359,4,8:32.0,Personal foul by G. Hill (drawn by K. Bazemore),,54,76
360,4,8:32.0,K. Korver enters the game for T. Prince,,54,76
361,4,8:32.0,,J. Ingles enters the game for R. Hood,54,76
362,4,8:25.0,D. Schröder makes 2-pt layup from 3 ft,,56,76
363,4,7:58.0,,Turnover by T. Lyles (bad pass; steal by D. Schröder),56,76
364,4,7:54.0,K. Bazemore misses 2-pt layup from 3 ft,,56,76
365,4,7:52.0,Offensive rebound by D. Howard,,56,76
366,4,7:52.0,D. Howard misses 2-pt layup from 2 ft,,56,76
367,4,7:51.0,,Defensive rebound by J. Johnson,56,76
368,4,7:32.0,,G. Hill makes 3-pt jump shot from 23 ft (assist by T. Lyles),56,79
369,4,7:06.0,K. Bazemore misses 2-pt layup from 3 ft,,56,79
370,4,7:06.0,,Defensive rebound by R. Gobert,56,79
371,4,7:00.0,,Personal foul by D. Schröder (drawn by G. Hill),56,79
372,4,7:00.0,Atlanta full timeout,,56,79
373,4,7:00.0,T. Prince enters the game for K. Bazemore,,56,79
374,4,7:00.0,T. Hardaway enters the game for D. Howard,,56,79
375,4,7:00.0,D. Bembry enters the game for K. Korver,,56,79
376,4,7:00.0,K. Humphries enters the game for D. Schröder,,56,79
377,4,7:00.0,R. Kelly enters the game for T. Sefolosha,,56,79
378,4,7:00.0,,G. Hayward enters the game for J. Johnson,56,79
379,4,6:49.0,,G. Hayward makes 3-pt jump shot from 25 ft (assist by J. Ingles),56,82
380,4,6:27.0,T. Hardaway misses 3-pt jump shot from 24 ft,,56,82
381,4,6:27.0,,Defensive rebound by G. Hayward,56,82
382,4,6:06.0,,Turnover by T. Lyles (bad pass),56,82
383,4,5:45.0,Turnover by D. Bembry (bad pass; steal by G. Hayward),,56,82
384,4,5:40.0,,G. Hayward makes 2-pt layup from 2 ft,56,84
385,4,5:21.0,Turnover by K. Humphries (bad pass; steal by G. Hill),,56,84
386,4,5:18.0,,G. Hill makes 2-pt layup from 2 ft,56,86
387,4,5:18.0,,Shooting foul by T. Hardaway (drawn by G. Hill),56,86
388,4,5:18.0,,D. Exum enters the game for G. Hayward,56,86
389,4,5:18.0,,G. Hill makes free throw 1 of 1,56,87
390,4,5:08.0,Personal foul by D. Exum,,56,87
391,4,5:08.0,,J. Withey enters the game for R. Gobert,56,87
