,QUARTER,TIME_REMAINING,NEW YORK_ACTION,UTAH_ACTION,NEW YORK_SCORE,UTAH_SCORE
64,1,2:26.0,M. Kuzminskas misses 2-pt layup from 3 ft,,27,18
65,1,2:25.0,Offensive rebound by W. Hernangómez,,27,18
66,1,2:22.0,W. Hernangómez makes 2-pt layup from 2 ft,,29,18
67,1,2:07.0,,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),29,20
68,1,2:07.0,,Shooting foul by W. Hernangómez (drawn by R. Gobert),29,20
69,1,2:07.0,,R. Gobert misses free throw 1 of 1,29,20
70,1,2:06.0,Defensive rebound by W. Hernangómez,,29,20
71,1,1:56.0,Turnover by D. Rose (traveling),,29,20
72,1,1:56.0,,A. Burks enters the game for G. Hayward,29,20
73,1,1:56.0,,J. Withey enters the game for R. Gobert,29,20
74,1,1:56.0,,G. Hill enters the game for R. Neto,29,20
75,1,1:39.0,,J. Ingles misses 3-pt jump shot from 27 ft,29,20
76,1,1:37.0,Defensive rebound by W. Hernangómez,,29,20
77,1,1:28.0,C. Lee misses 2-pt jump shot from 15 ft,,29,20
78,1,1:28.0,,Defensive rebound by J. Ingles,29,20
79,1,1:28.0,,J. Ingles misses 2-pt jump shot from 4 ft,29,20
80,1,1:28.0,,Offensive rebound by Team,29,20
81,1,1:20.0,Loose ball foul by M. Kuzminskas (drawn by J. Withey),,29,20
82,1,1:20.0,R. Baker enters the game for D. Rose,,29,20
83,1,1:20.0,J. Holiday enters the game for C. Lee,,29,20
84,1,1:08.0,,G. Hill misses 2-pt jump shot from 6 ft,29,20
85,1,1:05.0,Defensive rebound by R. Baker,,29,20
86,1,0:57.0,Turnover by J. Holiday (bad pass; steal by J. Withey),,29,20
87,1,0:53.0,,J. Withey makes 2-pt layup from 2 ft (assist by A. Burks),29,22
88,1,0:45.0,Shooting foul by J. Johnson (drawn by C. Anthony),,29,22
89,1,0:45.0,C. Anthony makes free throw 1 of 3,,30,22
90,1,0:45.0,C. Anthony makes free throw 2 of 3,,31,22
91,1,0:45.0,C. Anthony makes free throw 3 of 3,,32,22
92,1,0:36.0,,G. Hill makes 2-pt layup from 2 ft,32,24
93,1,0:25.0,C. Anthony misses 2-pt jump shot from 14 ft,,32,24
94,1,0:25.0,Offensive rebound by W. Hernangómez,,32,24
95,1,0:19.0,Turnover by W. Hernangómez (bad pass; steal by A. Burks),,32,24
96,1,0:16.0,,G. Hill makes 2-pt layup from 2 ft (assist by A. Burks),32,26
97,1,0:01.0,Shooting foul by J. Johnson (drawn by C. Anthony),,32,26
98,1,0:01.0,C. Anthony makes free throw 1 of 2,,33,26
99,1,0:01.0,C. Anthony makes free throw 2 of 2,,34,26
100,2,11:44.0,R. Baker misses 2-pt layup from 4 ft,,34,26
101,2,11:44.0,,Defensive rebound by Team,34,26
102,2,11:44.0,Loose ball foul by W. Hernangómez (drawn by J. Withey),,34,26
103,2,11:25.0,,A. Burks misses 2-pt jump shot from 11 ft,34,26
104,2,11:23.0,Defensive rebound by L. Thomas,,34,26
105,2,11:07.0,W. Hernangómez misses 2-pt layup from 3 ft,,34,26
106,2,11:07.0,,Defensive rebound by J. Ingles,34,26
107,2,10:58.0,,J. Johnson misses 3-pt jump shot from 24 ft,34,26
108,2,10:57.0,Defensive rebound by W. Hernangómez,,34,26
109,2,10:45.0,Personal foul by J. Johnson (drawn by K. Porziņģis),,34,26
110,2,10:45.0,K. Porziņģis makes free throw 1 of 2,,35,26
111,2,10:45.0,,T. Lyles enters the game for J. Johnson,35,26
112,2,10:45.0,K. O'Quinn enters the game for W. Hernangómez,,35,26
113,2,10:45.0,K. Porziņģis makes free throw 2 of 2,,36,26
114,2,10:30.0,,T. Lyles misses 2-pt jump shot from 17 ft,36,26
115,2,10:29.0,,Offensive rebound by J. Withey,36,26
116,2,10:29.0,,Shooting foul by K. Porziņģis (drawn by J. Withey),36,26
117,2,10:29.0,,J. Withey makes free throw 1 of 2,36,27
118,2,10:29.0,,J. Withey makes free throw 2 of 2,36,28
119,2,10:12.0,Shooting foul by T. Lyles (drawn by K. Porziņģis),,36,28
120,2,10:12.0,K. Porziņģis misses free throw 1 of 2,,36,28
121,2,10:12.0,Offensive rebound by Team,,36,28
122,2,10:12.0,,R. Hood enters the game for A. Burks,36,28
123,2,10:12.0,K. Porziņģis makes free throw 2 of 2,,37,28
124,2,10:01.0,,G. Hill misses 2-pt jump shot from 3 ft,37,28
125,2,9:59.0,Defensive rebound by R. Baker,,37,28
126,2,9:54.0,R. Baker misses 2-pt jump shot from 4 ft (block by J. Withey),,37,28
127,2,9:53.0,,Defensive rebound by G. Hill,37,28
128,2,9:43.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by J. Ingles),37,31
129,2,9:30.0,J. Holiday misses 3-pt jump shot from 26 ft,,37,31
130,2,9:30.0,,Defensive rebound by Team,37,31
131,2,9:15.0,,G. Hill misses 3-pt jump shot from 27 ft,37,31
132,2,9:13.0,Defensive rebound by K. O'Quinn,,37,31
133,2,8:58.0,K. O'Quinn misses 2-pt jump shot from 9 ft,,37,31
134,2,8:58.0,,Defensive rebound by T. Lyles,37,31
135,2,8:42.0,,J. Ingles misses 3-pt jump shot from 23 ft,37,31
136,2,8:41.0,Defensive rebound by K. O'Quinn,,37,31
137,2,8:21.0,K. O'Quinn makes 2-pt jump shot from 19 ft,,39,31
138,2,8:14.0,,Utah full timeout,39,31
139,2,8:14.0,,R. Neto enters the game for G. Hill,39,31
140,2,8:14.0,,R. Gobert enters the game for J. Withey,39,31
141,2,8:14.0,,G. Hayward enters the game for J. Ingles,39,31
142,2,8:07.0,,T. Lyles misses 3-pt jump shot from 25 ft,39,31
143,2,8:07.0,Defensive rebound by L. Thomas,,39,31
144,2,7:48.0,J. Holiday makes 2-pt jump shot from 20 ft (assist by K. O'Quinn),,41,31
145,2,7:34.0,,G. Hayward makes 2-pt layup from 2 ft (assist by R. Neto),41,33
146,2,7:34.0,R. Baker misses 2-pt jump shot from 11 ft,,41,33
147,2,7:34.0,Offensive rebound by Team,,41,33
148,2,7:34.0,Offensive foul by K. O'Quinn (drawn by R. Gobert),,41,33
149,2,7:29.0,Turnover by K. O'Quinn (offensive foul),,41,33
150,2,7:18.0,,B. Diaw enters the game for T. Lyles,41,33
151,2,7:15.0,D. Rose enters the game for R. Baker,,41,33
152,2,7:05.0,,B. Diaw misses 2-pt layup from 2 ft,41,33
153,2,7:05.0,Defensive rebound by K. O'Quinn,,41,33
154,2,6:55.0,D. Rose makes 2-pt jump shot from 9 ft,,43,33
155,2,6:41.0,,G. Hayward misses 2-pt jump shot from 17 ft,43,33
156,2,6:40.0,Defensive rebound by J. Holiday,,43,33
157,2,6:30.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,43,33
158,2,6:29.0,,Defensive rebound by G. Hayward,43,33
159,2,6:23.0,,Offensive foul by R. Gobert (drawn by L. Thomas),43,33
160,2,6:23.0,,Turnover by R. Gobert (offensive foul),43,33
161,2,6:11.0,Shooting foul by R. Neto (drawn by D. Rose),,43,33
162,2,6:11.0,D. Rose makes free throw 1 of 2,,44,33
163,2,6:11.0,D. Rose makes free throw 2 of 2,,45,33
164,2,5:52.0,,R. Neto makes 3-pt jump shot from 24 ft (assist by G. Hayward),45,36
165,2,5:34.0,Turnover by J. Holiday (bad pass; steal by G. Hayward),,45,36
166,2,5:27.0,,R. Gobert makes 2-pt dunk at rim (assist by B. Diaw),45,38
167,2,5:27.0,New York full timeout,,45,38
168,2,5:27.0,C. Lee enters the game for J. Holiday,,45,38
169,2,5:27.0,C. Anthony enters the game for K. O'Quinn,,45,38
170,2,5:11.0,D. Rose makes 2-pt layup from 2 ft (assist by L. Thomas),,47,38
171,2,5:00.0,,G. Hayward misses 3-pt jump shot from 25 ft,47,38
172,2,4:59.0,Defensive rebound by Team,,47,38
173,2,4:52.0,Shooting foul by R. Gobert (drawn by K. Porziņģis),,47,38
174,2,4:52.0,K. Porziņģis makes free throw 1 of 2,,48,38
175,2,4:52.0,,G. Hill enters the game for R. Neto,48,38
176,2,4:52.0,K. Porziņģis makes free throw 2 of 2,,49,38
177,2,4:39.0,,Turnover by G. Hill (lost ball; steal by C. Lee),49,38
178,2,4:32.0,C. Lee makes 2-pt layup from 2 ft,,51,38
179,2,4:11.0,,G. Hill misses 3-pt jump shot from 25 ft,51,38
180,2,4:11.0,,Offensive rebound by Team,51,38
181,2,4:11.0,Loose ball foul by K. Porziņģis (drawn by R. Gobert),,51,38
182,2,4:11.0,,J. Ingles enters the game for B. Diaw,51,38
183,2,3:57.0,,G. Hayward makes 2-pt jump shot from 9 ft,51,40
184,2,3:57.0,,Shooting foul by K. Porziņģis (drawn by G. Hayward),51,40
185,2,3:57.0,Violation by Team (jump ball),,51,40
186,2,3:57.0,K. O'Quinn enters the game for K. Porziņģis,,51,40
187,2,3:57.0,,G. Hayward makes free throw 1 of 1,51,41
188,2,3:32.0,K. O'Quinn makes 2-pt jump shot from 9 ft (assist by C. Lee),,53,41
189,2,3:09.0,,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),53,43
190,2,2:43.0,L. Thomas misses 3-pt jump shot from 24 ft,,53,43
191,2,2:43.0,,Defensive rebound by G. Hill,53,43
192,2,2:32.0,,J. Ingles misses 3-pt jump shot from 24 ft,53,43
193,2,2:31.0,Defensive rebound by L. Thomas,,53,43
194,2,2:25.0,Turnover by D. Rose (lost ball),,53,43
195,2,2:25.0,,Utah full timeout,53,43
196,2,2:12.0,,Shooting foul by K. O'Quinn (drawn by R. Gobert),53,43
197,2,2:12.0,,R. Gobert misses free throw 1 of 2,53,43
198,2,2:12.0,,Offensive rebound by Team,53,43
199,2,2:12.0,,R. Gobert makes free throw 2 of 2,53,44
200,2,1:58.0,C. Anthony makes 2-pt jump shot from 23 ft (assist by D. Rose),,55,44
201,2,1:42.0,,J. Ingles makes 2-pt layup from 3 ft,55,46
202,2,1:27.0,C. Anthony misses 2-pt jump shot from 10 ft,,55,46
203,2,1:27.0,,Defensive rebound by R. Gobert,55,46
204,2,1:13.0,,G. Hill misses 2-pt jump shot from 3 ft,55,46
205,2,1:12.0,,Offensive rebound by R. Gobert,55,46
206,2,1:10.0,,R. Gobert makes 2-pt dunk at rim,55,48
207,2,0:46.0,D. Rose misses 2-pt jump shot from 20 ft,,55,48
208,2,0:45.0,,Defensive rebound by R. Hood,55,48
209,2,0:35.0,,Shooting foul by K. O'Quinn (drawn by R. Hood),55,48
210,2,0:35.0,,R. Hood makes free throw 1 of 2,55,49
211,2,0:35.0,,R. Hood misses free throw 2 of 2,55,49
212,2,0:35.0,W. Hernangómez enters the game for K. O'Quinn,,55,49
213,2,0:32.0,Defensive rebound by W. Hernangómez,,55,49
214,2,0:14.0,C. Anthony misses 2-pt jump shot from 13 ft,,55,49
215,2,0:14.0,Offensive rebound by W. Hernangómez,,55,49
216,2,0:11.0,New York full timeout,,55,49
217,2,0:11.0,K. Porziņģis enters the game for L. Thomas,,55,49
218,2,0:10.0,Turnover by C. Lee (bad pass; steal by R. Gobert),,55,49
219,2,0:08.0,,R. Gobert makes 2-pt dunk at rim,55,51
220,2,0:00.0,C. Anthony misses 3-pt jump shot from 25 ft,,55,51
221,2,0:00.0,Offensive rebound by Team,,55,51
222,3,11:38.0,L. Thomas misses 2-pt layup from 2 ft (block by R. Gobert),,55,51
223,3,11:37.0,,Defensive rebound by B. Diaw,55,51
224,3,11:14.0,,R. Hood misses 3-pt jump shot from 25 ft,55,51
225,3,11:13.0,Defensive rebound by K. Porziņģis,,55,51
226,3,11:05.0,C. Anthony misses 3-pt jump shot from 25 ft,,55,51
227,3,11:05.0,,Defensive rebound by G. Hill,55,51
228,3,10:55.0,,G. Hayward misses 3-pt jump shot from 26 ft,55,51
229,3,10:55.0,,Offensive rebound by G. Hayward,55,51
230,3,10:43.0,,R. Hood misses 2-pt jump shot from 10 ft,55,51
231,3,10:42.0,,Offensive rebound by Team,55,51
232,3,10:25.0,,G. Hayward misses 3-pt jump shot from 25 ft,55,51
233,3,10:24.0,,Offensive rebound by R. Gobert,55,51
234,3,10:24.0,,R. Gobert makes 2-pt layup from 2 ft,55,53
235,3,10:07.0,K. Porziņģis misses 2-pt dunk from 2 ft,,55,53
236,3,10:06.0,,Defensive rebound by R. Hood,55,53
237,3,9:54.0,,Turnover by R. Hood (back court),55,53
238,3,9:41.0,C. Lee misses 2-pt jump shot from 11 ft,,55,53
239,3,9:41.0,,Defensive rebound by R. Hood,55,53
240,3,9:22.0,,G. Hayward misses 3-pt jump shot from 24 ft,55,53
241,3,9:22.0,Defensive rebound by C. Anthony,,55,53
242,3,9:02.0,D. Rose makes 2-pt jump shot from 12 ft,,57,53
243,3,8:55.0,,Utah full timeout,57,53
244,3,8:55.0,,A. Burks enters the game for R. Hood,57,53
245,3,8:55.0,,J. Johnson enters the game for B. Diaw,57,53
246,3,8:47.0,,G. Hill misses 2-pt jump shot from 4 ft,57,53
247,3,8:47.0,,Offensive rebound by R. Gobert,57,53
248,3,8:33.0,,G. Hill makes 2-pt jump shot from 13 ft,57,55
249,3,8:15.0,K. Porziņģis makes 2-pt dunk from 2 ft (assist by D. Rose),,59,55
250,3,8:04.0,,A. Burks misses 3-pt jump shot from 25 ft,59,55
251,3,8:03.0,Defensive rebound by K. Porziņģis,,59,55
252,3,7:47.0,K. Porziņģis makes 2-pt dunk at rim,,61,55
253,3,7:29.0,,Personal foul by C. Anthony (drawn by A. Burks),61,55
254,3,7:20.0,,G. Hayward misses 2-pt jump shot from 9 ft (block by K. Porziņģis),61,55
255,3,7:17.0,,Offensive rebound by R. Gobert,61,55
256,3,7:16.0,,R. Gobert makes 2-pt dunk at rim,61,57
257,3,7:01.0,K. Porziņģis misses 3-pt jump shot from 24 ft,,61,57
258,3,7:01.0,,Defensive rebound by A. Burks,61,57
259,3,6:45.0,,J. Johnson makes 2-pt jump shot from 17 ft,61,59
260,3,6:27.0,C. Anthony makes 2-pt jump shot from 19 ft,,63,59
261,3,6:12.0,,A. Burks misses 3-pt jump shot from 25 ft,63,59
262,3,6:11.0,,Offensive rebound by R. Gobert,63,59
263,3,6:11.0,,Shooting foul by K. Porziņģis (drawn by R. Gobert),63,59
264,3,6:11.0,,R. Gobert makes free throw 1 of 2,63,60
265,3,6:11.0,R. Baker enters the game for L. Thomas,,63,60
266,3,6:11.0,W. Hernangómez enters the game for K. Porziņģis,,63,60
267,3,6:11.0,,R. Neto enters the game for G. Hill,63,60
268,3,6:11.0,,R. Gobert makes free throw 2 of 2,63,61
269,3,5:53.0,Turnover by W. Hernangómez (bad pass),,63,61
270,3,5:37.0,,J. Johnson misses 3-pt jump shot from 25 ft,63,61
271,3,5:36.0,Defensive rebound by Team,,63,61
272,3,5:21.0,D. Rose misses 2-pt jump shot from 6 ft,,63,61
273,3,5:20.0,,Defensive rebound by G. Hayward,63,61
274,3,4:55.0,,J. Johnson misses 2-pt jump shot from 8 ft,63,61
275,3,4:54.0,,Offensive rebound by J. Johnson,63,61
276,3,4:51.0,,J. Johnson makes 2-pt layup from 2 ft,63,63
277,3,4:36.0,C. Anthony misses 2-pt jump shot from 13 ft (block by J. Johnson),,63,63
278,3,4:32.0,Offensive rebound by C. Anthony,,63,63
279,3,4:28.0,D. Rose misses 2-pt jump shot from 10 ft,,63,63
280,3,4:28.0,,Defensive rebound by Team,63,63
281,3,4:28.0,,Personal foul by W. Hernangómez (drawn by R. Gobert),63,63
282,3,4:17.0,,R. Neto makes 2-pt layup from 2 ft,63,65
283,3,3:52.0,C. Anthony makes 3-pt jump shot from 25 ft,,66,65
284,3,3:32.0,,R. Gobert makes 2-pt dunk at rim (assist by J. Johnson),66,67
285,3,3:10.0,Shooting foul by R. Neto (drawn by W. Hernangómez),,66,67
286,3,3:10.0,W. Hernangómez makes free throw 1 of 2,,67,67
287,3,3:10.0,W. Hernangómez misses free throw 2 of 2,,67,67
288,3,3:10.0,,J. Ingles enters the game for G. Hayward,67,67
289,3,3:09.0,,Defensive rebound by J. Johnson,67,67
290,3,2:50.0,,J. Johnson makes 2-pt layup from 2 ft,67,69
291,3,2:28.0,C. Anthony misses 2-pt jump shot from 22 ft,,67,69
292,3,2:28.0,,Defensive rebound by J. Johnson,67,69
293,3,2:13.0,,R. Neto makes 3-pt jump shot from 24 ft,67,72
294,3,2:13.0,New York full timeout,,67,72
295,3,2:13.0,J. Holiday enters the game for C. Lee,,67,72
296,3,2:13.0,,G. Hill enters the game for A. Burks,67,72
297,3,2:13.0,,J. Withey enters the game for R. Gobert,67,72
298,3,1:54.0,W. Hernangómez makes 2-pt layup from 2 ft,,69,72
299,3,1:39.0,,Turnover by G. Hill (bad pass; steal by W. Hernangómez),69,72
300,3,1:32.0,D. Rose makes 2-pt layup from 2 ft,,71,72
301,3,1:32.0,Shooting foul by J. Withey (drawn by D. Rose),,71,72
302,3,1:32.0,,A. Burks enters the game for R. Neto,71,72
303,3,1:32.0,D. Rose makes free throw 1 of 1,,72,72
304,3,1:12.0,,J. Johnson misses 2-pt jump shot from 16 ft,72,72
305,3,1:12.0,Defensive rebound by Team,,72,72
306,3,0:52.0,D. Rose misses 2-pt jump shot from 14 ft,,72,72
307,3,0:52.0,,Defensive rebound by G. Hill,72,72
308,3,0:41.0,,G. Hill misses 3-pt jump shot from 25 ft,72,72
309,3,0:41.0,Defensive rebound by Team,,72,72
310,3,0:37.0,C. Randle enters the game for D. Rose,,72,72
311,3,0:21.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by C. Randle),,75,72
312,3,0:08.0,,Personal foul by R. Baker (drawn by G. Hill),75,72
313,3,0:00.0,,J. Ingles misses 3-pt jump shot from 25 ft,75,72
314,3,0:00.0,Defensive rebound by W. Hernangómez,,75,72
315,4,11:38.0,,G. Hill misses 2-pt layup from 2 ft,75,72
316,4,11:35.0,,Offensive rebound by J. Withey,75,72
317,4,11:35.0,,J. Withey misses 2-pt layup from 2 ft,75,72
318,4,11:34.0,,Offensive rebound by J. Withey,75,72
319,4,11:31.0,,J. Withey makes 2-pt layup from 2 ft,75,74
320,4,11:13.0,W. Hernangómez misses 2-pt layup from 2 ft (block by J. Withey),,75,74
321,4,11:11.0,,Defensive rebound by G. Hayward,75,74
322,4,11:07.0,,Shooting foul by C. Randle (drawn by G. Hayward),75,74
323,4,11:07.0,,G. Hayward misses free throw 1 of 2,75,74
324,4,11:07.0,,Offensive rebound by Team,75,74
325,4,11:07.0,L. Thomas enters the game for C. Randle,,75,74
326,4,11:07.0,,G. Hayward makes free throw 2 of 2,75,75
327,4,10:52.0,J. Holiday misses 3-pt jump shot from 25 ft,,75,75
328,4,10:51.0,Offensive rebound by K. Porziņģis,,75,75
329,4,10:41.0,W. Hernangómez misses 2-pt hook shot from 3 ft,,75,75
330,4,10:39.0,,Defensive rebound by A. Burks,75,75
331,4,10:30.0,,A. Burks misses 3-pt jump shot from 24 ft,75,75
332,4,10:29.0,Defensive rebound by L. Thomas,,75,75
333,4,10:16.0,K. Porziņģis misses 2-pt jump shot from 4 ft,,75,75
334,4,10:15.0,Offensive rebound by K. Porziņģis,,75,75
335,4,10:15.0,K. Porziņģis makes 2-pt layup from 3 ft,,77,75
336,4,10:00.0,,Personal foul by R. Baker (drawn by G. Hill),77,75
337,4,10:00.0,,R. Neto enters the game for G. Hill,77,75
338,4,10:00.0,,R. Gobert enters the game for J. Withey,77,75
339,4,9:51.0,,G. Hayward makes 2-pt layup from 2 ft,77,77
340,4,9:35.0,R. Baker makes 3-pt jump shot from 25 ft (assist by W. Hernangómez),,80,77
341,4,9:21.0,,Personal foul by L. Thomas (drawn by R. Neto),80,77
342,4,9:21.0,C. Lee enters the game for W. Hernangómez,,80,77
343,4,9:14.0,,G. Hayward makes 3-pt jump shot from 26 ft,80,80
344,4,8:57.0,K. Porziņģis misses 2-pt jump shot from 16 ft,,80,80
345,4,8:56.0,,Defensive rebound by A. Burks,80,80
346,4,8:38.0,,R. Neto makes 2-pt jump shot from 20 ft,80,82
347,4,8:22.0,C. Lee makes 2-pt jump shot from 13 ft,,82,82
348,4,8:09.0,,Shooting foul by C. Lee (drawn by J. Ingles),82,82
349,4,8:09.0,,Utah full timeout,82,82
350,4,8:09.0,,J. Ingles misses free throw 1 of 2,82,82
351,4,8:09.0,,Offensive rebound by Team,82,82
352,4,8:09.0,,J. Ingles misses free throw 2 of 2,82,82
353,4,8:09.0,,J. Johnson enters the game for A. Burks,82,82
354,4,8:08.0,Defensive rebound by L. Thomas,,82,82
355,4,7:43.0,K. Porziņģis misses 2-pt jump shot from 14 ft (block by R. Gobert),,82,82
356,4,7:43.0,Offensive rebound by Team,,82,82
357,4,7:43.0,Turnover by Team (shot clock),,82,82
358,4,7:22.0,,J. Johnson misses 2-pt jump shot from 3 ft,82,82
359,4,7:21.0,,Offensive rebound by G. Hayward,82,82
360,4,7:12.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by J. Ingles),82,85
361,4,6:54.0,C. Anthony enters the game for R. Baker,,82,85
362,4,6:54.0,D. Rose enters the game for J. Holiday,,82,85
363,4,6:54.0,,A. Burks enters the game for J. Ingles,82,85
364,4,6:54.0,,G. Hill enters the game for R. Neto,82,85
365,4,6:50.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by C. Anthony),,85,85
366,4,6:32.0,,Personal foul by L. Thomas (drawn by R. Gobert),85,85
367,4,6:32.0,,R. Gobert makes free throw 1 of 2,85,86
368,4,6:32.0,,R. Gobert makes free throw 2 of 2,85,87
369,4,6:13.0,K. Porziņģis makes 2-pt jump shot from 10 ft,,87,87
370,4,5:59.0,,G. Hayward makes 2-pt jump shot from 15 ft (assist by G. Hill),87,89
371,4,5:39.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,87,89
372,4,5:38.0,,Defensive rebound by J. Johnson,87,89
373,4,5:23.0,,J. Johnson misses 2-pt jump shot from 3 ft,87,89
374,4,5:23.0,,Offensive rebound by R. Gobert,87,89
375,4,5:23.0,,Shooting foul by C. Anthony (drawn by R. Gobert),87,89
376,4,5:23.0,,Utah full timeout,87,89
377,4,5:23.0,,R. Gobert makes free throw 1 of 2,87,90
378,4,5:23.0,,R. Gobert makes free throw 2 of 2,87,91
379,4,5:02.0,Offensive foul by C. Anthony (drawn by G. Hill),,87,91
380,4,5:02.0,Turnover by C. Anthony (offensive foul),,87,91
381,4,4:48.0,,G. Hayward makes 2-pt layup from 2 ft,87,93
382,4,4:34.0,Turnover by D. Rose (bad pass; steal by G. Hill),,87,93
383,4,4:31.0,,Shooting foul by K. Porziņģis (drawn by G. Hayward),87,93
384,4,4:31.0,,G. Hayward makes free throw 1 of 2,87,94
385,4,4:31.0,,G. Hayward misses free throw 2 of 2,87,94
386,4,4:29.0,Defensive rebound by K. Porziņģis,,87,94
387,4,4:10.0,C. Anthony misses 3-pt jump shot from 25 ft,,87,94
388,4,4:10.0,,Defensive rebound by G. Hill,87,94
