,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
179,2,2:43.0,Official timeout,,56,51
180,2,2:43.0,D. Powell enters the game for S. Mejri,,56,51
181,2,2:19.0,,G. Harris makes 3-pt jump shot from 27 ft (assist by E. Mudiay),56,54
182,2,2:00.0,J. Barea misses 2-pt jump shot from 10 ft,,56,54
183,2,1:59.0,,Defensive rebound by W. Chandler,56,54
184,2,1:48.0,,N. Jokić makes 2-pt jump shot from 11 ft,56,56
185,2,1:31.0,D. Powell misses 2-pt jump shot from 15 ft,,56,56
186,2,1:31.0,,Defensive rebound by N. Jokić,56,56
187,2,1:19.0,,E. Mudiay makes 2-pt jump shot from 3 ft,56,58
188,2,1:05.0,Dallas full timeout,,56,58
189,2,1:05.0,D. Williams enters the game for J. Barea,,56,58
190,2,0:52.0,W. Matthews misses 3-pt jump shot from 25 ft,,56,58
191,2,0:52.0,Offensive rebound by D. Powell,,56,58
192,2,0:30.0,W. Matthews misses 2-pt jump shot from 15 ft,,56,58
193,2,0:29.0,,Defensive rebound by N. Jokić,56,58
194,2,0:25.0,,W. Chandler makes 2-pt dunk at rim (assist by E. Mudiay),56,60
195,2,0:07.0,Personal take foul by G. Harris (drawn by D. Williams),,56,60
196,2,0:07.0,,J. Nelson enters the game for G. Harris,56,60
197,2,0:01.0,H. Barnes makes 2-pt jump shot from 17 ft (assist by D. Williams),,58,60
198,3,11:45.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by W. Matthews),,61,60
199,3,11:28.0,,W. Chandler misses 2-pt jump shot from 10 ft,61,60
200,3,11:27.0,Defensive rebound by S. Mejri,,61,60
201,3,11:11.0,W. Matthews makes 2-pt jump shot from 8 ft,,63,60
202,3,11:11.0,Shooting foul by G. Harris (drawn by W. Matthews),,63,60
203,3,11:11.0,W. Matthews makes free throw 1 of 1,,64,60
204,3,10:48.0,,N. Jokić makes 2-pt hook shot from 7 ft,64,62
205,3,10:26.0,Turnover by W. Matthews (bad pass; steal by N. Jokić),,64,62
206,3,10:17.0,,E. Mudiay makes 3-pt jump shot from 24 ft (assist by N. Jokić),64,65
207,3,9:57.0,D. Williams makes 2-pt hook shot from 6 ft,,66,65
208,3,9:42.0,,D. Gallinari makes 2-pt jump shot from 13 ft,66,67
209,3,9:27.0,D. Williams makes 2-pt jump shot from 12 ft,,68,67
210,3,9:17.0,,Personal foul by D. Williams (drawn by E. Mudiay),68,67
211,3,9:07.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by D. Gallinari),68,70
212,3,9:04.0,,Violation by Team (jump ball),68,70
213,3,8:45.0,D. Williams misses 2-pt jump shot from 18 ft,,68,70
214,3,8:44.0,,Defensive rebound by W. Chandler,68,70
215,3,8:36.0,,E. Mudiay makes 3-pt jump shot from 24 ft (assist by W. Chandler),68,73
216,3,8:36.0,Dallas full timeout,,68,73
217,3,8:36.0,D. Powell enters the game for S. Mejri,,68,73
218,3,8:21.0,H. Barnes makes 2-pt hook shot from 6 ft,,70,73
219,3,8:02.0,,N. Jokić makes 2-pt layup from 2 ft (assist by D. Gallinari),70,75
220,3,7:45.0,D. Powell makes 2-pt layup from 2 ft (assist by W. Matthews),,72,75
221,3,7:24.0,,Shooting foul by W. Matthews (drawn by G. Harris),72,75
222,3,7:24.0,,G. Harris misses free throw 1 of 2,72,75
223,3,7:24.0,,Offensive rebound by Team,72,75
224,3,7:24.0,,G. Harris misses free throw 2 of 2,72,75
225,3,7:23.0,Defensive rebound by D. Powell,,72,75
226,3,7:06.0,Turnover by D. Williams (bad pass; steal by G. Harris),,72,75
227,3,7:04.0,,Shooting foul by D. Finney-Smith (drawn by G. Harris),72,75
228,3,7:04.0,,G. Harris makes free throw 1 of 2,72,76
229,3,7:04.0,,G. Harris makes free throw 2 of 2,72,77
230,3,6:48.0,Turnover by D. Williams (bad pass),,72,77
231,3,6:39.0,,E. Mudiay makes 2-pt layup from 1 ft (assist by N. Jokić),72,79
232,3,6:28.0,Shooting foul by E. Mudiay (drawn by D. Williams),,72,79
233,3,6:28.0,D. Williams makes free throw 1 of 2,,73,79
234,3,6:28.0,D. Williams misses free throw 2 of 2,,73,79
235,3,6:27.0,,Defensive rebound by D. Gallinari,73,79
236,3,6:14.0,,G. Harris misses 3-pt jump shot from 26 ft,73,79
237,3,6:14.0,Defensive rebound by D. Powell,,73,79
238,3,6:05.0,W. Matthews misses 2-pt jump shot from 19 ft,,73,79
239,3,6:05.0,,Defensive rebound by W. Chandler,73,79
240,3,5:57.0,S. Curry enters the game for D. Williams,,73,79
241,3,5:57.0,D. Harris enters the game for H. Barnes,,73,79
242,3,5:46.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by G. Harris),73,82
243,3,5:16.0,S. Curry misses 2-pt jump shot from 5 ft,,73,82
244,3,5:16.0,Offensive rebound by D. Powell,,73,82
245,3,5:11.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Powell),,76,82
246,3,4:52.0,,G. Harris makes 3-pt jump shot from 23 ft (assist by D. Gallinari),76,85
247,3,4:16.0,D. Powell misses 2-pt jump shot from 20 ft,,76,85
248,3,4:14.0,,Defensive rebound by E. Mudiay,76,85
249,3,4:12.0,,Personal foul by D. Powell (drawn by N. Jokić),76,85
250,3,4:12.0,,W. Barton enters the game for W. Chandler,76,85
251,3,4:04.0,,E. Mudiay makes 3-pt jump shot from 25 ft (assist by N. Jokić),76,88
252,3,4:02.0,Dallas full timeout,,76,88
253,3,4:02.0,,J. Murray enters the game for G. Harris,76,88
254,3,4:02.0,J. Anderson enters the game for D. Finney-Smith,,76,88
255,3,3:49.0,D. Harris misses 2-pt jump shot from 17 ft,,76,88
256,3,3:48.0,,Defensive rebound by D. Gallinari,76,88
257,3,3:28.0,,D. Gallinari misses 2-pt jump shot from 15 ft,76,88
258,3,3:27.0,Defensive rebound by D. Harris,,76,88
259,3,3:17.0,S. Curry misses 3-pt jump shot from 23 ft,,76,88
260,3,3:16.0,,Defensive rebound by W. Barton,76,88
261,3,3:06.0,,E. Mudiay misses 2-pt layup from 2 ft,76,88
262,3,3:04.0,Defensive rebound by S. Curry,,76,88
263,3,2:46.0,J. Anderson makes 3-pt jump shot from 24 ft (assist by S. Curry),,79,88
264,3,2:39.0,,Denver full timeout,79,88
265,3,2:39.0,,J. Nelson enters the game for N. Jokić,79,88
266,3,2:39.0,,K. Faried enters the game for E. Mudiay,79,88
267,3,2:21.0,,W. Barton misses 3-pt jump shot from 28 ft,79,88
268,3,2:18.0,,Offensive rebound by J. Nelson,79,88
269,3,2:08.0,,D. Gallinari misses 3-pt jump shot from 25 ft,79,88
270,3,2:07.0,Defensive rebound by D. Powell,,79,88
271,3,1:42.0,W. Matthews misses 3-pt jump shot from 27 ft,,79,88
272,3,1:41.0,,Defensive rebound by K. Faried,79,88
273,3,1:34.0,,Personal foul by D. Powell (drawn by D. Gallinari),79,88
274,3,1:34.0,,D. Gallinari makes free throw 1 of 2,79,89
275,3,1:34.0,Technical foul by W. Matthews,,79,89
276,3,1:34.0,,D. Gallinari makes technical free throw,79,90
277,3,1:34.0,H. Barnes enters the game for W. Matthews,,79,89
278,3,1:34.0,,D. Gallinari makes free throw 2 of 2,79,91
279,3,1:24.0,J. Gibson enters the game for D. Harris,,79,91
280,3,1:14.0,S. Curry makes 2-pt layup from 1 ft,,81,91
281,3,1:05.0,,Shooting foul by J. Gibson (drawn by K. Faried),81,91
282,3,1:05.0,,K. Faried misses free throw 1 of 2,81,91
283,3,1:05.0,,Offensive rebound by Team,81,91
284,3,1:05.0,,K. Faried misses free throw 2 of 2,81,91
285,3,1:03.0,Defensive rebound by J. Anderson,,81,91
286,3,0:52.0,S. Curry makes 2-pt layup from 1 ft,,83,91
287,3,0:52.0,,Denver full timeout,83,91
288,3,0:40.0,,K. Faried misses 2-pt layup from 3 ft (block by D. Powell),83,91
289,3,0:38.0,Defensive rebound by H. Barnes,,83,91
290,3,0:23.0,H. Barnes makes 2-pt jump shot from 5 ft,,85,91
291,3,0:03.0,,W. Barton makes 2-pt jump shot from 5 ft (assist by J. Nelson),85,93
292,3,0:00.0,J. Gibson misses 3-pt jump shot from 51 ft,,85,93
293,3,0:00.0,Offensive rebound by Team,,85,93
294,4,11:42.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by W. Chandler),85,96
295,4,11:16.0,Shooting foul by K. Faried (drawn by J. Anderson),,85,96
296,4,11:16.0,J. Anderson makes free throw 1 of 2,,86,96
297,4,11:16.0,J. Anderson makes free throw 2 of 2,,87,96
298,4,10:58.0,,Offensive foul by K. Faried (drawn by D. Williams),87,96
299,4,10:58.0,,Turnover by K. Faried (offensive foul),87,96
300,4,10:42.0,D. Williams misses 2-pt jump shot from 20 ft,,87,96
301,4,10:41.0,,Defensive rebound by K. Faried,87,96
302,4,10:23.0,,J. Nelson makes 3-pt jump shot from 25 ft (assist by W. Chandler),87,99
303,4,10:11.0,D. Williams makes 3-pt jump shot from 25 ft,,90,99
304,4,10:00.0,,J. Nelson misses 3-pt jump shot from 24 ft,90,99
305,4,9:59.0,Defensive rebound by Team,,90,99
306,4,9:47.0,H. Barnes misses 2-pt jump shot from 19 ft,,90,99
307,4,9:46.0,,Defensive rebound by K. Faried,90,99
308,4,9:45.0,,Personal foul by S. Mejri (drawn by K. Faried),90,99
309,4,9:29.0,,W. Chandler misses 3-pt jump shot from 25 ft,90,99
310,4,9:27.0,Defensive rebound by J. Anderson,,90,99
311,4,9:10.0,D. Williams makes 2-pt hook shot from 3 ft,,92,99
312,4,8:57.0,,Shooting foul by S. Mejri (drawn by W. Chandler),92,99
313,4,8:57.0,Official timeout,,92,99
314,4,8:57.0,,W. Chandler makes free throw 1 of 2,92,100
315,4,8:57.0,,N. Jokić enters the game for K. Faried,92,99
316,4,8:57.0,S. Curry enters the game for H. Barnes,,92,99
317,4,8:57.0,W. Matthews enters the game for S. Mejri,,92,99
318,4,8:57.0,D. Finney-Smith enters the game for J. Anderson,,92,99
319,4,8:57.0,D. Powell enters the game for J. Gibson,,92,99
320,4,8:57.0,,W. Chandler makes free throw 2 of 2,92,101
321,4,8:40.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,92,101
322,4,8:39.0,,Defensive rebound by J. Murray,92,101
323,4,8:32.0,,W. Barton misses 2-pt layup from 2 ft (block by D. Finney-Smith),92,101
324,4,8:30.0,Defensive rebound by S. Curry,,92,101
325,4,8:11.0,D. Williams misses 2-pt layup from 3 ft,,92,101
326,4,8:10.0,,Defensive rebound by N. Jokić,92,101
327,4,7:58.0,,J. Murray misses 3-pt jump shot from 25 ft,92,101
328,4,7:58.0,Defensive rebound by D. Finney-Smith,,92,101
329,4,7:38.0,W. Matthews misses 3-pt jump shot from 25 ft,,92,101
330,4,7:37.0,,Defensive rebound by W. Chandler,92,101
331,4,7:30.0,,Turnover by W. Chandler (traveling),92,101
332,4,7:30.0,,G. Harris enters the game for J. Murray,92,101
333,4,7:11.0,D. Williams misses 2-pt jump shot from 18 ft,,92,101
334,4,7:10.0,,Defensive rebound by N. Jokić,92,101
335,4,7:09.0,H. Barnes enters the game for S. Curry,,92,101
336,4,6:53.0,,Turnover by N. Jokić (bad pass; steal by H. Barnes),92,101
337,4,6:39.0,H. Barnes makes 2-pt hook shot from 6 ft,,94,101
338,4,6:17.0,,W. Chandler makes 2-pt jump shot from 7 ft,94,103
339,4,6:02.0,W. Matthews misses 2-pt jump shot from 4 ft,,94,103
340,4,6:01.0,,Defensive rebound by Team,94,103
341,4,6:01.0,,E. Mudiay enters the game for J. Nelson,94,103
342,4,5:48.0,,Denver full timeout,94,103
343,4,5:48.0,,D. Gallinari enters the game for W. Barton,94,103
344,4,5:45.0,,Personal foul by D. Williams (drawn by E. Mudiay),94,103
345,4,5:39.0,,Offensive foul by G. Harris (drawn by D. Powell),94,103
346,4,5:39.0,,Turnover by G. Harris (offensive foul),94,103
347,4,5:21.0,H. Barnes misses 2-pt jump shot from 16 ft,,94,103
348,4,5:20.0,,Defensive rebound by G. Harris,94,103
349,4,5:07.0,,W. Chandler makes 2-pt jump shot from 19 ft (assist by E. Mudiay),94,105
350,4,4:41.0,H. Barnes makes 2-pt jump shot from 16 ft,,96,105
351,4,4:23.0,,D. Gallinari misses 2-pt jump shot from 4 ft (block by D. Powell),96,105
352,4,4:22.0,Defensive rebound by D. Finney-Smith,,96,105
353,4,4:17.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Williams),,99,105
354,4,4:17.0,,Denver full timeout,99,105
355,4,4:01.0,,N. Jokić makes 2-pt jump shot from 19 ft (assist by E. Mudiay),99,107
356,4,3:44.0,D. Powell makes 2-pt dunk at rim (assist by W. Matthews),,101,107
357,4,3:26.0,,G. Harris misses 2-pt layup from 2 ft,101,107
358,4,3:25.0,,Offensive rebound by N. Jokić,101,107
359,4,3:13.0,,N. Jokić makes 2-pt jump shot from 4 ft,101,109
360,4,2:59.0,Turnover by D. Williams (bad pass; steal by D. Gallinari),,101,109
361,4,2:57.0,,Shooting foul by H. Barnes (drawn by D. Gallinari),101,109
362,4,2:57.0,,D. Gallinari makes free throw 1 of 2,101,110
363,4,2:57.0,S. Curry enters the game for D. Finney-Smith,,101,110
364,4,2:57.0,,D. Gallinari makes free throw 2 of 2,101,111
365,4,2:38.0,D. Williams misses 2-pt jump shot from 19 ft,,101,111
366,4,2:38.0,,Defensive rebound by E. Mudiay,101,111
367,4,2:26.0,,W. Chandler misses 2-pt jump shot from 10 ft,101,111
368,4,2:23.0,Defensive rebound by D. Powell,,101,111
369,4,2:14.0,W. Matthews misses 3-pt jump shot from 26 ft,,101,111
370,4,2:13.0,,Defensive rebound by N. Jokić,101,111
371,4,2:07.0,,W. Chandler makes 2-pt layup from 1 ft (assist by N. Jokić),101,113
372,4,2:06.0,Dallas full timeout,,101,113
373,4,1:55.0,D. Powell makes 3-pt jump shot from 25 ft (assist by D. Williams),,104,113
374,4,1:36.0,,N. Jokić makes 2-pt dunk at rim (assist by E. Mudiay),104,115
375,4,1:22.0,D. Williams misses 2-pt jump shot from 13 ft,,104,115
376,4,1:22.0,,Defensive rebound by G. Harris,104,115
377,4,1:05.0,,N. Jokić makes 2-pt layup from 2 ft (assist by G. Harris),104,117
378,4,1:05.0,Dallas full timeout,,104,117
379,4,1:05.0,A. Hammons enters the game for H. Barnes,,104,117
380,4,1:05.0,J. Gibson enters the game for W. Matthews,,104,117
381,4,1:05.0,J. Anderson enters the game for D. Williams,,104,117
382,4,1:05.0,N. Brussino enters the game for D. Powell,,104,117
383,4,0:49.0,J. Gibson misses 2-pt jump shot from 12 ft,,104,117
384,4,0:48.0,,Defensive rebound by N. Jokić,104,117
