,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DENVER_ACTION,SACRAMENTO_SCORE,DENVER_SCORE
90,1,0:22.0,S. Labissière makes 2-pt jump shot from 16 ft (assist by T. Evans),,24,25
91,1,0:05.0,,J. Murray misses 3-pt jump shot from 25 ft,24,25
92,1,0:03.0,Defensive rebound by B. McLemore,,24,25
93,1,0:01.0,B. McLemore misses 3-pt jump shot from 44 ft,,24,25
94,1,0:00.0,Offensive rebound by Team,,24,25
95,2,11:41.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,24,25
96,2,11:41.0,Defensive rebound by T. Evans,,24,25
97,2,11:33.0,Personal foul by J. Murray (drawn by T. Lawson),,24,25
98,2,11:24.0,Turnover by T. Evans (bad pass),,24,25
99,2,11:15.0,,D. Gallinari makes 2-pt jump shot from 16 ft,24,27
100,2,11:15.0,,Shooting foul by W. Cauley-Stein (drawn by D. Gallinari),24,27
101,2,11:15.0,B. Hield enters the game for B. McLemore,,24,27
102,2,11:15.0,,D. Gallinari makes free throw 1 of 1,24,28
103,2,10:48.0,S. Labissière makes 2-pt jump shot from 17 ft,,26,28
104,2,10:28.0,,Turnover by W. Barton (bad pass; steal by W. Cauley-Stein),26,28
105,2,10:23.0,Shooting foul by W. Barton (drawn by B. Hield),,26,28
106,2,10:23.0,B. Hield misses free throw 1 of 3,,26,28
107,2,10:23.0,Offensive rebound by Team,,26,28
108,2,10:23.0,B. Hield makes free throw 2 of 3,,27,28
109,2,10:23.0,B. Hield makes free throw 3 of 3,,28,28
110,2,10:07.0,,D. Arthur makes 3-pt jump shot from 26 ft (assist by W. Barton),28,31
111,2,9:43.0,T. Lawson misses 2-pt jump shot from 16 ft,,28,31
112,2,9:43.0,,Defensive rebound by Team,28,31
113,2,9:28.0,,Turnover by J. Murray (bad pass),28,31
114,2,9:17.0,Personal foul by W. Barton (drawn by T. Evans),,28,31
115,2,9:17.0,,W. Chandler enters the game for W. Barton,28,31
116,2,9:16.0,Personal foul by W. Chandler (drawn by T. Evans),,28,31
117,2,9:09.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by T. Evans),,30,31
118,2,8:50.0,,W. Chandler makes 2-pt layup from 2 ft (assist by D. Gallinari),30,33
119,2,8:39.0,Turnover by S. Labissière (traveling),,30,33
120,2,8:39.0,Official timeout,,30,33
121,2,8:27.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by W. Chandler),30,36
122,2,8:00.0,T. Evans misses 2-pt jump shot from 5 ft,,30,36
123,2,8:00.0,,Defensive rebound by W. Chandler,30,36
124,2,7:51.0,,D. Arthur makes 2-pt layup from 2 ft (assist by J. Murray),30,38
125,2,7:33.0,B. Hield makes 2-pt jump shot from 13 ft,,32,38
126,2,7:26.0,,Shooting foul by W. Cauley-Stein (drawn by D. Arthur),32,38
127,2,7:26.0,,D. Arthur makes free throw 1 of 2,32,39
128,2,7:26.0,A. Afflalo enters the game for T. Evans,,32,39
129,2,7:26.0,A. Tolliver enters the game for W. Cauley-Stein,,32,39
130,2,7:26.0,,D. Arthur makes free throw 2 of 2,32,40
131,2,7:07.0,Turnover by B. Hield (bad pass; steal by J. Hernangómez),,32,40
132,2,6:59.0,,D. Arthur misses 2-pt jump shot from 13 ft,32,40
133,2,6:59.0,Defensive rebound by Team,,32,40
134,2,6:59.0,,M. Plumlee enters the game for D. Arthur,32,40
135,2,6:44.0,S. Labissière misses 2-pt dunk at rim,,32,40
136,2,6:44.0,Offensive rebound by T. Lawson,,32,40
137,2,6:44.0,Personal foul by D. Gallinari (drawn by T. Lawson),,32,40
138,2,6:44.0,T. Lawson makes free throw 1 of 2,,33,40
139,2,6:44.0,,G. Harris enters the game for D. Gallinari,33,40
140,2,6:44.0,T. Lawson makes free throw 2 of 2,,34,40
141,2,6:30.0,,G. Harris makes 2-pt layup from 1 ft (assist by J. Murray),34,42
142,2,6:05.0,B. Hield makes 2-pt jump shot from 15 ft,,36,42
143,2,5:54.0,,Personal foul by S. Labissière (drawn by M. Plumlee),36,42
144,2,5:54.0,,Denver full timeout,36,42
145,2,5:54.0,,J. Nelson enters the game for J. Murray,36,42
146,2,5:54.0,K. Koufos enters the game for S. Labissière,,36,42
147,2,5:45.0,,M. Plumlee misses 2-pt layup from 2 ft,36,42
148,2,5:44.0,,Offensive rebound by W. Chandler,36,42
149,2,5:44.0,,W. Chandler misses 2-pt layup from 2 ft,36,42
150,2,5:43.0,Defensive rebound by K. Koufos,,36,42
151,2,5:26.0,Turnover by K. Koufos (lost ball; steal by G. Harris),,36,42
152,2,5:26.0,,Clear path foul by K. Koufos,36,42
153,2,5:26.0,,J. Hernangómez misses clear path free throw 1 of 2,36,42
154,2,5:26.0,,Offensive rebound by Team,36,42
155,2,5:26.0,,J. Hernangómez makes clear path free throw 2 of 2,36,43
156,2,5:10.0,,M. Plumlee misses 2-pt layup from 1 ft,36,43
157,2,5:08.0,,Offensive rebound by J. Hernangómez,36,43
158,2,5:08.0,,J. Hernangómez makes 2-pt layup from 2 ft,36,45
159,2,4:59.0,T. Lawson misses 2-pt jump shot from 13 ft,,36,45
160,2,4:58.0,Offensive rebound by K. Koufos,,36,45
161,2,4:58.0,K. Koufos misses 2-pt layup from 1 ft (block by W. Chandler),,36,45
162,2,4:57.0,,Defensive rebound by M. Plumlee,36,45
163,2,4:49.0,,G. Harris makes 3-pt jump shot from 26 ft (assist by M. Plumlee),36,48
164,2,4:29.0,K. Koufos makes 2-pt dunk at rim (assist by A. Tolliver),,38,48
165,2,4:17.0,,Turnover by M. Plumlee (bad pass; steal by A. Afflalo),38,48
166,2,4:09.0,B. Hield makes 3-pt jump shot from 25 ft (assist by T. Lawson),,41,48
167,2,3:55.0,,W. Chandler misses 2-pt jump shot from 16 ft,41,48
168,2,3:54.0,Defensive rebound by T. Lawson,,41,48
169,2,3:54.0,Personal foul by M. Plumlee (drawn by T. Lawson),,41,48
170,2,3:54.0,T. Lawson makes free throw 1 of 2,,42,48
171,2,3:54.0,,D. Gallinari enters the game for J. Hernangómez,42,48
172,2,3:54.0,T. Lawson makes free throw 2 of 2,,43,48
173,2,3:35.0,,Turnover by M. Plumlee (lost ball; steal by B. Hield),43,48
174,2,3:28.0,T. Lawson misses 3-pt jump shot from 25 ft,,43,48
175,2,3:28.0,,Defensive rebound by G. Harris,43,48
176,2,3:28.0,,Personal foul by T. Lawson (drawn by G. Harris),43,48
177,2,3:28.0,,G. Harris makes free throw 1 of 2,43,49
178,2,3:28.0,,G. Harris misses free throw 2 of 2,43,49
179,2,3:28.0,D. Collison enters the game for T. Lawson,,43,49
180,2,3:27.0,Defensive rebound by K. Koufos,,43,49
181,2,3:11.0,B. Hield misses 2-pt jump shot from 12 ft,,43,49
182,2,3:10.0,,Defensive rebound by W. Chandler,43,49
183,2,3:03.0,,W. Chandler misses 2-pt jump shot from 5 ft,43,49
184,2,3:02.0,,Offensive rebound by M. Plumlee,43,49
185,2,3:01.0,,Personal foul by A. Tolliver (drawn by M. Plumlee),43,49
186,2,3:01.0,,M. Plumlee makes free throw 1 of 2,43,50
187,2,3:01.0,,M. Plumlee makes free throw 2 of 2,43,51
188,2,2:46.0,A. Afflalo makes 2-pt jump shot from 4 ft,,45,51
189,2,2:36.0,,M. Plumlee makes 2-pt dunk at rim (assist by J. Nelson),45,53
190,2,2:23.0,Turnover by B. Hield (bad pass; steal by J. Nelson),,45,53
191,2,2:18.0,,Personal foul by B. Hield (drawn by M. Plumlee),45,53
192,2,2:18.0,Sacramento full timeout,,45,53
193,2,2:18.0,,M. Plumlee makes free throw 1 of 2,45,54
194,2,2:18.0,,M. Plumlee misses free throw 2 of 2,45,54
195,2,2:16.0,Defensive rebound by K. Koufos,,45,54
196,2,1:50.0,D. Collison misses 2-pt jump shot from 17 ft,,45,54
197,2,1:49.0,,Defensive rebound by W. Chandler,45,54
198,2,1:32.0,,D. Gallinari misses 2-pt jump shot from 16 ft,45,54
199,2,1:31.0,,Offensive rebound by Team,45,54
200,2,1:31.0,Loose ball foul by A. Afflalo (drawn by W. Chandler),,45,54
201,2,1:31.0,,W. Chandler misses free throw 1 of 2,45,54
202,2,1:31.0,,Offensive rebound by Team,45,54
203,2,1:31.0,,W. Chandler makes free throw 2 of 2,45,55
204,2,1:13.0,Turnover by D. Collison (bad pass; steal by W. Chandler),,45,55
205,2,0:59.0,,W. Chandler makes 2-pt layup from 2 ft (assist by G. Harris),45,57
206,2,0:36.0,D. Collison misses 2-pt layup from 2 ft,,45,57
207,2,0:35.0,,Defensive rebound by D. Gallinari,45,57
208,2,0:28.0,,D. Gallinari misses 3-pt jump shot from 25 ft,45,57
209,2,0:28.0,Defensive rebound by B. Hield,,45,57
210,2,0:10.0,D. Collison makes 2-pt jump shot from 11 ft,,47,57
211,2,0:10.0,Shooting foul by G. Harris (drawn by D. Collison),,47,57
212,2,0:10.0,D. Collison makes free throw 1 of 1,,48,57
213,2,0:04.0,,Turnover by M. Plumlee (offensive foul),48,57
214,2,0:04.0,,Offensive foul by M. Plumlee (drawn by K. Koufos),48,57
215,2,0:04.0,,D. Arthur enters the game for M. Plumlee,48,57
216,2,0:03.0,Sacramento full timeout,,48,57
217,2,0:00.0,D. Collison makes 2-pt jump shot from 20 ft (assist by A. Afflalo),,50,57
218,3,11:36.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by W. Chandler),50,60
219,3,11:08.0,A. Afflalo misses 2-pt jump shot from 16 ft,,50,60
220,3,11:07.0,,Defensive rebound by M. Plumlee,50,60
221,3,11:02.0,,Shooting foul by D. Collison (drawn by D. Gallinari),50,60
222,3,11:02.0,,D. Gallinari makes free throw 1 of 2,50,61
223,3,11:02.0,,D. Gallinari makes free throw 2 of 2,50,62
224,3,10:38.0,Turnover by Team (shot clock),,50,62
225,3,10:26.0,,Turnover by W. Chandler (back court),50,62
226,3,10:03.0,D. Collison makes 2-pt jump shot from 12 ft,,52,62
227,3,9:51.0,,W. Chandler makes 2-pt layup from 1 ft,52,64
228,3,9:40.0,K. Koufos makes 2-pt hook shot from 5 ft (assist by T. Lawson),,54,64
229,3,9:27.0,,Offensive foul by W. Chandler (drawn by T. Lawson),54,64
230,3,9:27.0,,Turnover by W. Chandler (offensive foul),54,64
231,3,9:14.0,T. Lawson misses 2-pt jump shot from 21 ft,,54,64
232,3,9:13.0,,Defensive rebound by M. Plumlee,54,64
233,3,8:54.0,,M. Plumlee misses 2-pt hook shot from 8 ft,54,64
234,3,8:53.0,Defensive rebound by D. Collison,,54,64
235,3,8:44.0,A. Afflalo misses 3-pt jump shot from 25 ft,,54,64
236,3,8:44.0,,Defensive rebound by M. Plumlee,54,64
237,3,8:42.0,,Turnover by M. Plumlee (bad pass; steal by T. Lawson),54,64
238,3,8:35.0,K. Koufos misses 2-pt hook shot from 5 ft,,54,64
239,3,8:33.0,,Defensive rebound by D. Gallinari,54,64
240,3,8:17.0,,D. Gallinari makes 2-pt jump shot from 23 ft,54,66
241,3,8:01.0,K. Koufos makes 2-pt hook shot from 5 ft (assist by T. Lawson),,56,66
242,3,7:43.0,,Shooting foul by K. Koufos (drawn by G. Harris),56,66
243,3,7:43.0,,G. Harris makes free throw 1 of 2,56,67
244,3,7:43.0,,G. Harris makes free throw 2 of 2,56,68
245,3,7:29.0,Turnover by K. Koufos (bad pass; steal by G. Harris),,56,68
246,3,7:25.0,,G. Harris makes 2-pt layup from 1 ft,56,70
247,3,7:08.0,Turnover by W. Cauley-Stein (bad pass; steal by W. Chandler),,56,70
248,3,7:05.0,,Shooting foul by W. Cauley-Stein (drawn by W. Chandler),56,70
249,3,7:05.0,,W. Chandler makes free throw 1 of 2,56,71
250,3,7:05.0,,W. Chandler makes free throw 2 of 2,56,72
251,3,6:56.0,Shooting foul by J. Nelson (drawn by T. Lawson),,56,72
252,3,6:56.0,T. Lawson makes free throw 1 of 2,,57,72
253,3,6:56.0,A. Tolliver enters the game for W. Cauley-Stein,,57,72
254,3,6:56.0,T. Lawson makes free throw 2 of 2,,58,72
255,3,6:43.0,,Turnover by G. Harris (bad pass; steal by K. Koufos),58,72
256,3,6:37.0,T. Lawson misses 2-pt layup from 1 ft,,58,72
257,3,6:36.0,,Defensive rebound by D. Gallinari,58,72
258,3,6:28.0,,W. Chandler misses 2-pt layup at rim,58,72
259,3,6:26.0,,Offensive rebound by M. Plumlee,58,72
260,3,6:26.0,,M. Plumlee makes 2-pt dunk at rim,58,74
261,3,6:22.0,Sacramento full timeout,,58,74
262,3,6:22.0,,W. Barton enters the game for G. Harris,58,74
263,3,6:22.0,T. Evans enters the game for A. Afflalo,,58,74
264,3,6:22.0,B. McLemore enters the game for T. Lawson,,58,74
265,3,6:05.0,T. Evans makes 3-pt jump shot from 23 ft (assist by A. Tolliver),,61,74
266,3,5:54.0,,Shooting foul by B. McLemore (drawn by W. Chandler),61,74
267,3,5:54.0,,W. Chandler makes free throw 1 of 2,61,75
268,3,5:54.0,,W. Chandler misses free throw 2 of 2,61,75
269,3,5:52.0,,Offensive rebound by Team,61,75
270,3,5:45.0,,Personal foul by B. McLemore (drawn by M. Plumlee),61,75
271,3,5:45.0,,M. Plumlee misses free throw 1 of 2,61,75
272,3,5:45.0,,Offensive rebound by Team,61,75
273,3,5:45.0,Violation by D. Collison (lane),,61,75
274,3,5:45.0,,M. Plumlee makes free throw 2 of 2,61,76
275,3,5:27.0,A. Tolliver makes 2-pt layup from 1 ft (assist by K. Koufos),,63,76
276,3,5:14.0,,M. Plumlee misses 2-pt dunk at rim,63,76
277,3,5:11.0,Defensive rebound by D. Collison,,63,76
278,3,4:55.0,Turnover by T. Evans (bad pass; steal by M. Plumlee),,63,76
279,3,4:47.0,,J. Nelson makes 2-pt layup from 2 ft (assist by D. Gallinari),63,78
280,3,4:42.0,,Violation by M. Plumlee (def goaltending),63,78
281,3,4:42.0,D. Collison makes 2-pt layup from 2 ft,,65,78
282,3,4:42.0,Shooting foul by J. Nelson (drawn by D. Collison),,65,78
283,3,4:42.0,W. Cauley-Stein enters the game for K. Koufos,,65,78
284,3,4:42.0,D. Collison makes free throw 1 of 1,,66,78
285,3,4:22.0,,J. Nelson makes 2-pt jump shot from 22 ft (assist by W. Chandler),66,80
286,3,4:06.0,W. Cauley-Stein makes 2-pt dunk at rim,,68,80
287,3,3:52.0,,W. Chandler makes 3-pt jump shot from 24 ft (assist by M. Plumlee),68,83
288,3,3:31.0,D. Collison misses 2-pt layup from 2 ft,,68,83
289,3,3:30.0,Offensive rebound by W. Cauley-Stein,,68,83
290,3,3:29.0,W. Cauley-Stein misses 2-pt layup from 2 ft,,68,83
291,3,3:28.0,,Defensive rebound by D. Gallinari,68,83
292,3,3:08.0,,W. Chandler makes 2-pt layup from 2 ft (assist by J. Nelson),68,85
293,3,3:02.0,A. Tolliver misses 3-pt jump shot from 24 ft,,68,85
294,3,3:01.0,,Defensive rebound by M. Plumlee,68,85
295,3,2:48.0,,Turnover by M. Plumlee (lost ball),68,85
296,3,2:48.0,,Denver full timeout,68,85
297,3,2:48.0,,G. Harris enters the game for D. Gallinari,68,85
298,3,2:48.0,,D. Arthur enters the game for M. Plumlee,68,85
299,3,2:40.0,Sacramento full timeout,,68,85
300,3,2:33.0,T. Evans makes 3-pt jump shot from 25 ft (assist by D. Collison),,71,85
301,3,2:16.0,,W. Chandler makes 2-pt jump shot from 16 ft (assist by J. Nelson),71,87
302,3,1:52.0,W. Cauley-Stein makes 2-pt layup from 2 ft,,73,87
303,3,1:32.0,,J. Nelson misses 3-pt jump shot from 26 ft,73,87
304,3,1:31.0,Defensive rebound by T. Evans,,73,87
305,3,1:25.0,A. Tolliver misses 2-pt layup from 2 ft,,73,87
306,3,1:24.0,,Defensive rebound by W. Chandler,73,87
307,3,1:15.0,,D. Arthur misses 2-pt layup from 2 ft,73,87
308,3,1:14.0,Defensive rebound by T. Evans,,73,87
309,3,1:04.0,T. Evans misses 3-pt jump shot from 26 ft,,73,87
310,3,1:03.0,,Defensive rebound by D. Arthur,73,87
311,3,0:51.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by J. Nelson),73,90
312,3,0:40.0,Turnover by T. Evans (bad pass; steal by W. Barton),,73,90
313,3,0:29.0,,D. Arthur misses 3-pt jump shot from 24 ft,73,90
314,3,0:26.0,,Offensive rebound by W. Chandler,73,90
315,3,0:05.0,,W. Chandler misses 3-pt jump shot from 24 ft,73,90
316,3,0:03.0,,Offensive rebound by J. Nelson,73,90
317,3,0:00.0,,W. Barton misses 2-pt jump shot from 15 ft,73,90
318,3,0:00.0,,Offensive rebound by Team,73,90
319,4,11:45.0,Turnover by B. Hield (bad pass; steal by D. Arthur),,73,90
320,4,11:40.0,,Turnover by J. Murray (bad pass; steal by T. Evans),73,90
321,4,11:38.0,T. Evans makes 2-pt layup at rim,,75,90
322,4,11:22.0,,J. Murray makes 2-pt layup from 2 ft (assist by G. Harris),75,92
323,4,10:56.0,A. Tolliver misses 3-pt jump shot from 22 ft,,75,92
324,4,10:56.0,Offensive rebound by Team,,75,92
325,4,10:43.0,T. Lawson makes 2-pt jump shot from 21 ft,,77,92
326,4,10:24.0,,W. Barton makes 3-pt jump shot from 26 ft (assist by D. Arthur),77,95
327,4,10:10.0,T. Evans misses 2-pt layup from 1 ft,,77,95
328,4,10:09.0,,Defensive rebound by D. Arthur,77,95
329,4,10:03.0,,W. Barton makes 2-pt layup from 1 ft,77,97
330,4,9:58.0,Shooting foul by J. Murray (drawn by T. Lawson),,77,97
331,4,9:58.0,T. Lawson misses free throw 1 of 2,,77,97
332,4,9:58.0,Offensive rebound by Team,,77,97
333,4,9:58.0,S. Labissière enters the game for A. Tolliver,,77,97
334,4,9:58.0,T. Lawson makes free throw 2 of 2,,78,97
335,4,9:41.0,,J. Murray makes 2-pt jump shot from 14 ft (assist by D. Arthur),78,99
336,4,9:29.0,B. Hield misses 2-pt jump shot from 17 ft,,78,99
337,4,9:27.0,Offensive rebound by W. Cauley-Stein,,78,99
338,4,9:24.0,W. Cauley-Stein misses 2-pt layup from 2 ft,,78,99
339,4,9:24.0,Offensive rebound by S. Labissière,,78,99
340,4,9:21.0,S. Labissière misses 2-pt layup from 2 ft,,78,99
341,4,9:20.0,Offensive rebound by T. Evans,,78,99
342,4,9:17.0,T. Evans misses 3-pt jump shot from 24 ft,,78,99
343,4,9:16.0,Offensive rebound by S. Labissière,,78,99
344,4,9:13.0,B. Hield makes 3-pt jump shot from 24 ft (assist by W. Cauley-Stein),,81,99
345,4,9:13.0,,Denver full timeout,81,99
346,4,9:13.0,,W. Chandler enters the game for D. Gallinari,81,99
347,4,8:57.0,,W. Barton misses 3-pt jump shot from 24 ft,81,99
348,4,8:56.0,Defensive rebound by W. Cauley-Stein,,81,99
349,4,8:37.0,Turnover by B. Hield (traveling),,81,99
350,4,8:20.0,,W. Chandler misses 3-pt jump shot from 23 ft,81,99
351,4,8:19.0,Defensive rebound by W. Cauley-Stein,,81,99
352,4,8:09.0,T. Evans misses 2-pt jump shot from 20 ft,,81,99
353,4,8:08.0,,Defensive rebound by D. Arthur,81,99
354,4,7:57.0,,D. Arthur misses 2-pt jump shot from 20 ft,81,99
355,4,7:56.0,Defensive rebound by T. Evans,,81,99
356,4,7:38.0,T. Evans makes 2-pt layup from 3 ft,,83,99
357,4,7:23.0,,D. Arthur misses 3-pt jump shot from 25 ft,83,99
358,4,7:22.0,Defensive rebound by S. Labissière,,83,99
359,4,6:59.0,S. Labissière misses 2-pt jump shot from 17 ft,,83,99
360,4,6:58.0,,Defensive rebound by G. Harris,83,99
361,4,6:52.0,,W. Barton misses 3-pt jump shot from 25 ft,83,99
362,4,6:51.0,,Offensive rebound by W. Chandler,83,99
363,4,6:50.0,,Personal foul by S. Labissière (drawn by W. Chandler),83,99
364,4,6:50.0,,M. Plumlee enters the game for D. Arthur,83,99
365,4,6:44.0,,Personal foul by W. Cauley-Stein (drawn by M. Plumlee),83,99
366,4,6:32.0,,M. Plumlee misses 2-pt hook shot from 9 ft,83,99
367,4,6:30.0,Defensive rebound by S. Labissière,,83,99
368,4,6:28.0,Turnover by S. Labissière (bad pass; steal by G. Harris),,83,99
369,4,6:27.0,,Turnover by G. Harris (bad pass),83,99
370,4,6:08.0,W. Cauley-Stein misses 2-pt hook shot from 4 ft,,83,99
371,4,6:06.0,,Defensive rebound by M. Plumlee,83,99
372,4,6:01.0,,Turnover by J. Murray (bad pass; steal by T. Lawson),83,99
373,4,5:52.0,S. Labissière misses 2-pt hook shot at rim,,83,99
374,4,5:52.0,,Defensive rebound by W. Chandler,83,99
375,4,5:31.0,,G. Harris makes 3-pt jump shot from 28 ft (assist by J. Murray),83,102
376,4,5:23.0,Sacramento full timeout,,83,102
377,4,5:23.0,L. Galloway enters the game for T. Evans,,83,102
378,4,5:10.0,S. Labissière makes 2-pt jump shot from 14 ft,,85,102
379,4,4:50.0,,J. Murray misses 3-pt jump shot from 24 ft,85,102
380,4,4:49.0,Defensive rebound by B. Hield,,85,102
381,4,4:40.0,W. Cauley-Stein misses 2-pt layup from 2 ft,,85,102
