,QUARTER,TIME_REMAINING,DALLAS_ACTION,MINNESOTA_ACTION,DALLAS_SCORE,MINNESOTA_SCORE
75,1,3:19.0,Offensive rebound by S. Mejri,,15,19
76,1,3:18.0,Shooting foul by G. Dieng (drawn by S. Mejri),,15,19
77,1,3:18.0,S. Mejri misses free throw 1 of 2,,15,19
78,1,3:18.0,Offensive rebound by Team,,15,19
79,1,3:18.0,,S. Muhammad enters the game for B. Rush,15,19
80,1,3:18.0,S. Mejri makes free throw 2 of 2,,16,19
81,1,3:01.0,,A. Wiggins misses 2-pt jump shot from 6 ft,16,19
82,1,3:00.0,,Offensive rebound by R. Rubio,16,19
83,1,2:59.0,,Personal foul by S. Mejri (drawn by R. Rubio),16,19
84,1,2:59.0,,Minnesota full timeout,16,19
85,1,2:59.0,,R. Rubio misses free throw 1 of 2,16,19
86,1,2:59.0,,Offensive rebound by Team,16,19
87,1,2:59.0,,R. Rubio makes free throw 2 of 2,16,20
88,1,2:44.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,16,20
89,1,2:43.0,,Defensive rebound by N. Bjelica,16,20
90,1,2:29.0,,A. Wiggins makes 2-pt jump shot from 13 ft,16,22
91,1,2:17.0,D. Finney-Smith misses 2-pt layup from 1 ft (block by N. Bjelica),,16,22
92,1,2:15.0,,Defensive rebound by S. Muhammad,16,22
93,1,2:06.0,,G. Dieng misses 2-pt jump shot from 4 ft (block by S. Mejri),16,22
94,1,2:04.0,,Offensive rebound by A. Wiggins,16,22
95,1,2:01.0,,S. Muhammad misses 2-pt layup from 1 ft (block by S. Mejri),16,22
96,1,2:00.0,Defensive rebound by Y. Ferrell,,16,22
97,1,2:00.0,Personal foul by G. Dieng (drawn by Y. Ferrell),,16,22
98,1,2:00.0,,C. Aldrich enters the game for G. Dieng,16,22
99,1,2:00.0,,K. Dunn enters the game for R. Rubio,16,22
100,1,1:41.0,D. Harris misses 2-pt jump shot from 8 ft,,16,22
101,1,1:40.0,,Defensive rebound by S. Muhammad,16,22
102,1,1:33.0,,K. Dunn makes 2-pt jump shot from 20 ft,16,24
103,1,1:09.0,D. Nowitzki makes 2-pt jump shot from 16 ft,,18,24
104,1,0:50.0,,A. Wiggins makes 2-pt jump shot from 22 ft (assist by K. Dunn),18,26
105,1,0:38.0,S. Mejri makes 2-pt dunk at rim (assist by D. Harris),,20,26
106,1,0:18.0,,K. Dunn misses 2-pt jump shot from 9 ft,20,26
107,1,0:16.0,Defensive rebound by D. Nowitzki,,20,26
108,1,0:00.0,S. Mejri makes 2-pt dunk at rim (assist by D. Harris),,22,26
109,2,11:43.0,D. Nowitzki misses 2-pt jump shot from 9 ft,,22,26
110,2,11:42.0,,Defensive rebound by C. Aldrich,22,26
111,2,11:25.0,,S. Muhammad misses 2-pt layup from 2 ft,22,26
112,2,11:24.0,Defensive rebound by D. Nowitzki,,22,26
113,2,11:13.0,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by Y. Ferrell),,24,26
114,2,10:57.0,,T. Jones misses 2-pt jump shot from 10 ft,24,26
115,2,10:56.0,Defensive rebound by D. Powell,,24,26
116,2,10:38.0,D. Powell misses 2-pt layup from 2 ft,,24,26
117,2,10:37.0,Offensive rebound by Team,,24,26
118,2,10:37.0,,K. Towns enters the game for C. Aldrich,24,26
119,2,10:37.0,,G. Dieng enters the game for N. Bjelica,24,26
120,2,10:34.0,N. Brussino misses 3-pt jump shot from 23 ft,,24,26
121,2,10:32.0,,Defensive rebound by T. Jones,24,26
122,2,10:28.0,,S. Muhammad makes 2-pt dunk at rim (assist by T. Jones),24,28
123,2,10:28.0,,Shooting foul by D. Nowitzki (drawn by S. Muhammad),24,28
124,2,10:28.0,,S. Muhammad makes free throw 1 of 1,24,29
125,2,10:16.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,24,29
126,2,10:14.0,Offensive rebound by N. Brussino,,24,29
127,2,10:04.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,24,29
128,2,10:03.0,Offensive rebound by D. Powell,,24,29
129,2,10:00.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,24,29
130,2,9:59.0,,Defensive rebound by Team,24,29
131,2,9:45.0,,K. Dunn makes 2-pt jump shot from 17 ft,24,31
132,2,9:19.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,24,31
133,2,9:18.0,,Defensive rebound by K. Towns,24,31
134,2,9:13.0,,S. Muhammad makes 2-pt dunk at rim (assist by K. Towns),24,33
135,2,9:13.0,Dallas full timeout,,24,33
136,2,9:13.0,W. Matthews enters the game for D. Nowitzki,,24,33
137,2,9:13.0,S. Curry enters the game for Y. Ferrell,,24,33
138,2,9:13.0,H. Barnes enters the game for D. Harris,,24,33
139,2,8:48.0,W. Matthews misses 2-pt jump shot from 15 ft,,24,33
140,2,8:47.0,,Defensive rebound by K. Towns,24,33
141,2,8:31.0,,T. Jones makes 3-pt jump shot from 24 ft (assist by K. Dunn),24,36
142,2,8:17.0,N. Brussino misses 3-pt jump shot from 27 ft,,24,36
143,2,8:16.0,,Defensive rebound by K. Towns,24,36
144,2,8:05.0,,Turnover by K. Towns (bad pass; steal by D. Powell),24,36
145,2,7:55.0,Shooting foul by G. Dieng (drawn by H. Barnes),,24,36
146,2,7:55.0,H. Barnes makes free throw 1 of 2,,25,36
147,2,7:55.0,H. Barnes misses free throw 2 of 2,,25,36
148,2,7:55.0,,Defensive rebound by N. Bjelica,25,36
149,2,7:55.0,,N. Bjelica enters the game for G. Dieng,25,36
150,2,7:39.0,,K. Towns makes 2-pt hook shot from 4 ft (assist by T. Jones),25,38
151,2,7:29.0,H. Barnes misses 2-pt layup from 1 ft (block by N. Bjelica),,25,38
152,2,7:29.0,Offensive rebound by Team,,25,38
153,2,7:21.0,W. Matthews makes 2-pt layup from 1 ft (assist by H. Barnes),,27,38
154,2,6:56.0,,Turnover by K. Towns (bad pass; steal by H. Barnes),27,38
155,2,6:49.0,Offensive foul by S. Curry (drawn by T. Jones),,27,38
156,2,6:49.0,Turnover by S. Curry (offensive foul),,27,38
157,2,6:49.0,S. Mejri enters the game for D. Powell,,27,38
158,2,6:35.0,,S. Muhammad misses 3-pt jump shot from 25 ft,27,38
159,2,6:35.0,Defensive rebound by Team,,27,38
160,2,6:35.0,,Loose ball foul by K. Towns (drawn by W. Matthews),27,38
161,2,6:17.0,W. Matthews misses 3-pt jump shot from 23 ft,,27,38
162,2,6:16.0,,Defensive rebound by K. Dunn,27,38
163,2,6:09.0,,T. Jones misses 2-pt layup from 2 ft,27,38
164,2,6:07.0,Defensive rebound by W. Matthews,,27,38
165,2,5:46.0,H. Barnes makes 2-pt jump shot from 18 ft (assist by N. Brussino),,29,38
166,2,5:18.0,,K. Towns makes 2-pt hook shot from 10 ft,29,40
167,2,4:55.0,H. Barnes misses 2-pt jump shot from 19 ft,,29,40
168,2,4:53.0,,Defensive rebound by Team,29,40
169,2,4:53.0,,Minnesota full timeout,29,40
170,2,4:53.0,,R. Rubio enters the game for K. Dunn,29,40
171,2,4:53.0,,A. Wiggins enters the game for N. Bjelica,29,40
172,2,4:44.0,,Offensive foul by A. Wiggins (drawn by W. Matthews),29,40
173,2,4:44.0,,Turnover by A. Wiggins (offensive foul),29,40
174,2,4:28.0,S. Curry makes 2-pt jump shot from 18 ft,,31,40
175,2,4:09.0,,Personal foul by N. Brussino (drawn by K. Towns),31,40
176,2,4:09.0,,B. Rush enters the game for S. Muhammad,31,40
177,2,3:55.0,,B. Rush misses 3-pt jump shot from 24 ft,31,40
178,2,3:54.0,Defensive rebound by Team,,31,40
179,2,3:36.0,S. Curry misses 3-pt jump shot from 24 ft,,31,40
180,2,3:35.0,,Defensive rebound by R. Rubio,31,40
181,2,3:31.0,,T. Jones makes 2-pt layup from 1 ft (assist by R. Rubio),31,42
182,2,3:29.0,Dallas full timeout,,31,42
183,2,3:29.0,D. Nowitzki enters the game for S. Mejri,,31,42
184,2,3:29.0,Y. Ferrell enters the game for N. Brussino,,31,42
185,2,3:16.0,Personal foul by A. Wiggins (drawn by Y. Ferrell),,31,42
186,2,3:03.0,Turnover by W. Matthews (traveling),,31,42
187,2,2:43.0,,R. Rubio misses 2-pt jump shot from 20 ft,31,42
188,2,2:41.0,Defensive rebound by D. Nowitzki,,31,42
189,2,2:21.0,D. Nowitzki makes 2-pt hook shot from 6 ft,,33,42
190,2,2:05.0,,Turnover by K. Towns (bad pass; steal by Y. Ferrell),33,42
191,2,1:50.0,W. Matthews misses 2-pt jump shot from 11 ft,,33,42
192,2,1:49.0,,Defensive rebound by B. Rush,33,42
193,2,1:36.0,,K. Towns makes 2-pt layup from 1 ft (assist by R. Rubio),33,44
194,2,1:24.0,Y. Ferrell makes 3-pt jump shot from 24 ft,,36,44
195,2,1:05.0,,T. Jones makes 3-pt jump shot from 25 ft (assist by R. Rubio),36,47
196,2,0:51.0,Y. Ferrell makes 2-pt layup from 2 ft,,38,47
197,2,0:51.0,Shooting foul by T. Jones (drawn by Y. Ferrell),,38,47
198,2,0:51.0,,Minnesota full timeout,38,47
199,2,0:51.0,Y. Ferrell misses free throw 1 of 1,,38,47
200,2,0:51.0,,Defensive rebound by K. Towns,38,47
201,2,0:51.0,,N. Bjelica enters the game for T. Jones,38,47
202,2,0:37.0,,A. Wiggins misses 2-pt jump shot from 16 ft,38,47
203,2,0:36.0,Defensive rebound by Y. Ferrell,,38,47
204,2,0:30.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,38,47
205,2,0:29.0,,Defensive rebound by A. Wiggins,38,47
206,2,0:24.0,,B. Rush makes 2-pt layup from 2 ft (assist by R. Rubio),38,49
207,2,0:00.0,S. Curry makes 2-pt layup from 3 ft,,40,49
208,3,11:47.0,D. Nowitzki misses 2-pt jump shot from 19 ft,,40,49
209,3,11:45.0,,Defensive rebound by A. Wiggins,40,49
210,3,11:30.0,,Turnover by A. Wiggins (lost ball; steal by D. Nowitzki),40,49
211,3,11:23.0,H. Barnes makes 2-pt layup from 1 ft (assist by W. Matthews),,42,49
212,3,11:08.0,,Turnover by K. Towns (lost ball),42,49
213,3,10:54.0,,Violation by K. Towns (def goaltending),42,49
214,3,10:54.0,S. Curry makes 2-pt layup from 2 ft,,44,49
215,3,10:43.0,,R. Rubio makes 2-pt jump shot from 16 ft,44,51
216,3,10:25.0,W. Matthews misses 2-pt jump shot from 12 ft,,44,51
217,3,10:23.0,Offensive rebound by H. Barnes,,44,51
218,3,10:20.0,W. Matthews misses 3-pt jump shot from 22 ft,,44,51
219,3,10:19.0,,Defensive rebound by R. Rubio,44,51
220,3,10:12.0,,Turnover by R. Rubio (bad pass; steal by S. Curry),44,51
221,3,9:53.0,S. Curry misses 2-pt jump shot from 15 ft,,44,51
222,3,9:52.0,,Defensive rebound by K. Towns,44,51
223,3,9:41.0,,G. Dieng misses 2-pt jump shot from 6 ft,44,51
224,3,9:39.0,,Offensive rebound by K. Towns,44,51
225,3,9:39.0,,K. Towns makes 2-pt layup from 2 ft,44,53
226,3,9:21.0,W. Matthews misses 3-pt jump shot from 24 ft,,44,53
227,3,9:20.0,,Defensive rebound by R. Rubio,44,53
228,3,9:17.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),44,55
229,3,9:17.0,Dallas full timeout,,44,55
230,3,9:06.0,Personal foul by A. Wiggins (drawn by W. Matthews),,44,55
231,3,8:53.0,Y. Ferrell misses 2-pt layup from 2 ft,,44,55
232,3,8:52.0,Offensive rebound by Team,,44,55
233,3,8:52.0,Turnover by Team (shot clock),,44,55
234,3,8:39.0,,B. Rush misses 3-pt jump shot from 23 ft,44,55
235,3,8:38.0,,Offensive rebound by G. Dieng,44,55
236,3,8:32.0,,R. Rubio makes 2-pt layup from 2 ft,44,57
237,3,8:18.0,H. Barnes makes 2-pt jump shot from 13 ft (assist by D. Nowitzki),,46,57
238,3,7:59.0,,A. Wiggins makes 2-pt jump shot from 21 ft,46,59
239,3,7:46.0,W. Matthews misses 3-pt jump shot from 24 ft,,46,59
240,3,7:45.0,,Defensive rebound by K. Towns,46,59
241,3,7:42.0,,Personal foul by W. Matthews (drawn by A. Wiggins),46,59
242,3,7:37.0,,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),46,61
243,3,7:25.0,Turnover by Y. Ferrell (lost ball; steal by R. Rubio),,46,61
244,3,7:18.0,,G. Dieng misses 2-pt layup from 1 ft (block by D. Nowitzki),46,61
245,3,7:17.0,Defensive rebound by Team,,46,61
246,3,7:05.0,H. Barnes makes 2-pt jump shot from 21 ft (assist by Y. Ferrell),,48,61
247,3,6:50.0,,R. Rubio makes 2-pt layup from 1 ft,48,63
248,3,6:35.0,S. Curry makes 2-pt jump shot from 21 ft,,50,63
249,3,6:20.0,,Turnover by R. Rubio (bad pass; steal by D. Nowitzki),50,63
250,3,6:16.0,S. Curry makes 2-pt layup from 2 ft,,52,63
251,3,5:50.0,,A. Wiggins makes 2-pt jump shot from 19 ft,52,65
252,3,5:49.0,Dallas full timeout,,52,65
253,3,5:49.0,S. Mejri enters the game for D. Nowitzki,,52,65
254,3,5:49.0,D. Harris enters the game for Y. Ferrell,,52,65
255,3,5:29.0,S. Mejri misses 2-pt layup from 2 ft,,52,65
256,3,5:28.0,Offensive rebound by H. Barnes,,52,65
257,3,5:27.0,H. Barnes makes 2-pt dunk at rim,,54,65
258,3,5:08.0,,A. Wiggins misses 2-pt jump shot from 18 ft,54,65
259,3,5:07.0,Defensive rebound by S. Mejri,,54,65
260,3,4:56.0,Turnover by S. Curry (bad pass; steal by B. Rush),,54,65
261,3,4:50.0,,B. Rush misses 2-pt layup from 3 ft (block by W. Matthews),54,65
262,3,4:47.0,Defensive rebound by W. Matthews,,54,65
263,3,4:46.0,Personal foul by R. Rubio (drawn by W. Matthews),,54,65
264,3,4:26.0,Offensive foul by S. Mejri (drawn by A. Wiggins),,54,65
265,3,4:26.0,Turnover by S. Mejri (offensive foul),,54,65
266,3,4:08.0,,R. Rubio misses 3-pt jump shot from 24 ft,54,65
267,3,4:07.0,,Offensive rebound by K. Towns,54,65
268,3,4:05.0,,K. Towns makes 2-pt hook shot from 6 ft,54,67
269,3,3:50.0,D. Harris misses 3-pt jump shot from 22 ft,,54,67
270,3,3:49.0,,Defensive rebound by K. Towns,54,67
271,3,3:44.0,,Turnover by B. Rush (traveling),54,67
272,3,3:28.0,H. Barnes misses 2-pt jump shot from 20 ft,,54,67
273,3,3:27.0,,Defensive rebound by B. Rush,54,67
274,3,3:09.0,,Turnover by A. Wiggins (lost ball; steal by S. Mejri),54,67
275,3,2:57.0,S. Curry makes 2-pt jump shot from 21 ft,,56,67
276,3,2:40.0,,Personal foul by S. Mejri (drawn by K. Towns),56,67
277,3,2:40.0,,Technical foul by K. Towns,56,67
278,3,2:40.0,Technical foul by D. Harris,,56,67
279,3,2:40.0,,Minnesota full timeout,56,67
280,3,2:40.0,,N. Bjelica enters the game for K. Towns,56,67
281,3,2:35.0,,A. Wiggins misses 2-pt jump shot from 16 ft,56,67
282,3,2:34.0,Defensive rebound by S. Mejri,,56,67
283,3,2:19.0,Turnover by D. Harris (lost ball; steal by R. Rubio),,56,67
284,3,2:09.0,,G. Dieng makes 2-pt jump shot from 21 ft (assist by R. Rubio),56,69
285,3,1:53.0,S. Curry makes 3-pt jump shot from 25 ft,,59,69
286,3,1:33.0,,Personal foul by W. Matthews (drawn by A. Wiggins),59,69
287,3,1:33.0,,K. Dunn enters the game for R. Rubio,59,69
288,3,1:33.0,D. Nowitzki enters the game for H. Barnes,,59,69
289,3,1:33.0,Y. Ferrell enters the game for D. Harris,,59,69
290,3,1:33.0,,T. Jones enters the game for B. Rush,59,69
291,3,1:25.0,,Turnover by N. Bjelica (lost ball),59,69
292,3,1:07.0,S. Mejri misses 2-pt layup from 1 ft (block by N. Bjelica),,59,69
293,3,1:06.0,Offensive rebound by W. Matthews,,59,69
294,3,1:04.0,Shooting foul by N. Bjelica (drawn by W. Matthews),,59,69
295,3,1:04.0,W. Matthews makes free throw 1 of 2,,60,69
296,3,1:04.0,W. Matthews makes free throw 2 of 2,,61,69
297,3,0:54.0,Violation by S. Mejri (def goaltending),,61,69
298,3,0:54.0,,A. Wiggins makes 2-pt jump shot from 5 ft,61,71
299,3,0:36.0,S. Curry makes 2-pt jump shot from 21 ft,,63,71
300,3,0:14.0,,N. Bjelica misses 3-pt jump shot from 24 ft,63,71
301,3,0:13.0,Defensive rebound by S. Mejri,,63,71
302,3,0:02.0,S. Curry misses 3-pt jump shot from 25 ft,,63,71
303,3,0:01.0,,Defensive rebound by G. Dieng,63,71
304,4,11:43.0,,K. Towns misses 2-pt hook shot from 6 ft,63,71
305,4,11:41.0,Defensive rebound by D. Finney-Smith,,63,71
306,4,11:25.0,H. Barnes makes 2-pt jump shot from 6 ft,,65,71
307,4,11:05.0,,K. Towns misses 2-pt jump shot from 21 ft,65,71
308,4,11:03.0,Defensive rebound by D. Finney-Smith,,65,71
309,4,10:57.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,65,71
310,4,10:55.0,,Defensive rebound by K. Towns,65,71
311,4,10:35.0,,S. Muhammad misses 3-pt jump shot from 26 ft,65,71
312,4,10:34.0,,Offensive rebound by K. Towns,65,71
313,4,10:33.0,,K. Towns misses 2-pt layup from 2 ft (block by D. Nowitzki),65,71
314,4,10:30.0,,Offensive rebound by Team,65,71
315,4,10:19.0,,N. Bjelica makes 2-pt layup from 1 ft,65,73
316,4,9:52.0,D. Harris makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),,68,73
317,4,9:28.0,,K. Towns misses 2-pt layup from 1 ft,68,73
318,4,9:27.0,Defensive rebound by H. Barnes,,68,73
319,4,9:19.0,D. Harris makes 2-pt layup from 1 ft,,70,73
320,4,9:18.0,,Minnesota full timeout,70,73
321,4,9:18.0,,R. Rubio enters the game for K. Dunn,70,73
322,4,9:18.0,,A. Wiggins enters the game for N. Bjelica,70,73
323,4,8:53.0,,A. Wiggins misses 2-pt layup from 3 ft,70,73
324,4,8:52.0,,Offensive rebound by K. Towns,70,73
325,4,8:52.0,,K. Towns makes 2-pt layup from 1 ft,70,75
326,4,8:37.0,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by D. Harris),,72,75
327,4,8:16.0,,A. Wiggins misses 2-pt jump shot from 19 ft,72,75
328,4,8:15.0,Defensive rebound by D. Nowitzki,,72,75
329,4,8:03.0,Y. Ferrell misses 3-pt jump shot from 24 ft,,72,75
330,4,8:02.0,Offensive rebound by D. Nowitzki,,72,75
331,4,7:58.0,D. Harris makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),,75,75
332,4,7:41.0,,K. Towns makes 2-pt hook shot from 4 ft (assist by R. Rubio),75,77
333,4,7:27.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,75,77
334,4,7:26.0,,Defensive rebound by Team,75,77
335,4,7:26.0,,G. Dieng enters the game for S. Muhammad,75,77
336,4,7:10.0,,T. Jones makes 3-pt jump shot from 26 ft (assist by K. Towns),75,80
337,4,7:10.0,,Shooting foul by D. Harris (drawn by T. Jones),75,80
338,4,7:10.0,,T. Jones misses free throw 1 of 1,75,80
339,4,7:10.0,Defensive rebound by S. Mejri,,75,80
340,4,7:10.0,S. Curry enters the game for D. Harris,,75,80
341,4,7:10.0,S. Mejri enters the game for D. Finney-Smith,,75,80
342,4,7:10.0,W. Matthews enters the game for D. Nowitzki,,75,80
343,4,7:00.0,Turnover by S. Curry (lost ball),,75,80
344,4,6:48.0,,K. Towns makes 2-pt layup from 1 ft (assist by R. Rubio),75,82
345,4,6:48.0,,Shooting foul by S. Mejri (drawn by K. Towns),75,82
346,4,6:48.0,Dallas full timeout,,75,82
347,4,6:48.0,,K. Towns misses free throw 1 of 1,75,82
348,4,6:47.0,Defensive rebound by S. Mejri,,75,82
349,4,6:23.0,S. Curry makes 2-pt layup at rim,,77,82
350,4,6:09.0,,Turnover by K. Towns (traveling),77,82
351,4,5:57.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by Y. Ferrell),,80,82
352,4,5:38.0,,R. Rubio makes 2-pt jump shot from 20 ft (assist by A. Wiggins),80,84
353,4,5:16.0,H. Barnes misses 2-pt jump shot from 21 ft,,80,84
354,4,5:15.0,,Defensive rebound by A. Wiggins,80,84
355,4,4:50.0,,R. Rubio misses 2-pt jump shot from 20 ft,80,84
356,4,4:49.0,,Offensive rebound by G. Dieng,80,84
357,4,4:44.0,Violation by S. Mejri (kicked ball),,80,84
358,4,4:32.0,,K. Towns makes 2-pt jump shot from 19 ft (assist by R. Rubio),80,86
359,4,4:12.0,H. Barnes misses 2-pt jump shot from 6 ft,,80,86
360,4,4:10.0,Offensive rebound by Team,,80,86
361,4,4:04.0,H. Barnes misses 3-pt jump shot from 25 ft,,80,86
362,4,4:02.0,,Defensive rebound by R. Rubio,80,86
363,4,4:01.0,,Shooting foul by H. Barnes (drawn by K. Towns),80,86
364,4,4:01.0,,K. Towns makes free throw 1 of 2,80,87
365,4,4:01.0,D. Nowitzki enters the game for S. Mejri,,80,87
366,4,4:01.0,,K. Towns makes free throw 2 of 2,80,88
367,4,3:51.0,Turnover by D. Nowitzki (bad pass; steal by R. Rubio),,80,88
368,4,3:36.0,,Personal foul by W. Matthews (drawn by A. Wiggins),80,88
369,4,3:36.0,D. Harris enters the game for Y. Ferrell,,80,88
370,4,3:25.0,,R. Rubio makes 2-pt layup from 2 ft,80,90
371,4,3:24.0,Dallas full timeout,,80,90
372,4,3:06.0,Turnover by H. Barnes (lost ball; steal by T. Jones),,80,90
373,4,2:51.0,,Turnover by A. Wiggins (lost ball),80,90
374,4,2:47.0,Shooting foul by R. Rubio (drawn by S. Curry),,80,90
375,4,2:47.0,S. Curry makes free throw 1 of 2,,81,90
376,4,2:47.0,D. Finney-Smith enters the game for H. Barnes,,81,90
377,4,2:47.0,S. Curry makes free throw 2 of 2,,82,90
378,4,2:35.0,,K. Towns makes 2-pt layup from 1 ft (assist by A. Wiggins),82,92
379,4,2:22.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,82,92
