,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
438,4,1:08.0,,D. Russell misses 2-pt layup from 1 ft,99,107
439,4,1:06.0,Defensive rebound by W. Johnson,,99,107
440,4,0:59.0,A. Rivers misses 3-pt jump shot from 25 ft,,99,107
441,4,0:58.0,,Defensive rebound by N. Young,99,107
442,4,0:52.0,,Personal take foul by A. Rivers,99,107
443,4,0:39.0,,N. Young makes 3-pt jump shot from 25 ft (assist by J. Randle),99,110
444,4,0:32.0,M. Speights makes 3-pt jump shot from 26 ft (assist by B. Bass),,102,110
445,4,0:31.0,,Personal take foul by J. Crawford (drawn by J. Randle),102,110
446,4,0:31.0,,J. Randle makes free throw 1 of 2,102,111
447,4,0:31.0,,J. Randle misses free throw 2 of 2,102,111
448,4,0:28.0,Defensive rebound by M. Speights,,102,111
449,4,0:25.0,Turnover by J. Crawford (lost ball; steal by J. Randle),,102,111
450,4,0:01.0,,Turnover by Team (shot clock),102,111
