,QUARTER,TIME_REMAINING,UTAH_ACTION,MIAMI_ACTION,UTAH_SCORE,MIAMI_SCORE
169,2,2:41.0,J. Johnson misses 2-pt jump shot from 11 ft,,45,41
170,2,2:40.0,Offensive rebound by J. Withey,,45,41
171,2,2:39.0,J. Withey makes 2-pt layup from 1 ft,,47,41
172,2,2:33.0,,Miami full timeout,47,41
173,2,2:33.0,Utah full timeout,,47,41
174,2,2:24.0,,J. Richardson makes 2-pt jump shot from 17 ft,47,43
175,2,2:07.0,D. Exum misses 3-pt jump shot from 26 ft,,47,43
176,2,2:06.0,Offensive rebound by D. Exum,,47,43
177,2,2:01.0,D. Exum misses 2-pt layup from 1 ft (block by H. Whiteside),,47,43
178,2,1:58.0,,Defensive rebound by H. Whiteside,47,43
179,2,1:56.0,,D. Williams makes 2-pt dunk at rim (assist by J. Richardson),47,45
180,2,1:43.0,G. Hayward misses 2-pt layup from 2 ft,,47,45
181,2,1:41.0,,Defensive rebound by H. Whiteside,47,45
182,2,1:34.0,,D. Williams makes 2-pt layup from 2 ft,47,47
183,2,1:34.0,Utah full timeout,,47,47
184,2,1:34.0,,J. Winslow enters the game for T. Johnson,47,47
185,2,1:34.0,S. Mack enters the game for D. Exum,,47,47
186,2,1:22.0,G. Hayward makes 2-pt dunk at rim,,49,47
187,2,1:01.0,,H. Whiteside misses 2-pt hook shot from 6 ft,49,47
188,2,1:00.0,Defensive rebound by R. Hood,,49,47
189,2,0:53.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by S. Mack),,52,47
190,2,0:28.0,,D. Waiters misses 2-pt jump shot from 20 ft,52,47
191,2,0:27.0,Defensive rebound by J. Johnson,,52,47
192,2,0:05.0,S. Mack misses 3-pt jump shot from 24 ft,,52,47
193,2,0:03.0,,Defensive rebound by D. Williams,52,47
194,2,0:02.0,,Personal foul by S. Mack (drawn by D. Williams),52,47
195,2,0:02.0,J. Ingles enters the game for S. Mack,,52,47
196,2,0:02.0,D. Exum enters the game for R. Hood,,52,47
197,2,0:00.0,,J. Richardson misses 3-pt jump shot from 25 ft,52,47
198,2,0:00.0,,Offensive rebound by Team,52,47
199,3,11:43.0,T. Lyles misses 2-pt jump shot from 11 ft,,52,47
200,3,11:42.0,,Defensive rebound by H. Whiteside,52,47
201,3,11:29.0,,Turnover by D. Waiters (bad pass; steal by R. Gobert),52,47
202,3,11:20.0,R. Gobert misses 2-pt jump shot from 6 ft,,52,47
203,3,11:19.0,,Defensive rebound by J. Winslow,52,47
204,3,11:16.0,,Personal foul by T. Lyles (drawn by H. Whiteside),52,47
205,3,11:04.0,,H. Whiteside misses 2-pt layup from 2 ft,52,47
206,3,11:03.0,Defensive rebound by R. Gobert,,52,47
207,3,10:49.0,D. Exum makes 3-pt jump shot from 24 ft (assist by R. Hood),,55,47
208,3,10:29.0,,J. Richardson misses 2-pt jump shot from 11 ft,55,47
209,3,10:28.0,Defensive rebound by R. Gobert,,55,47
210,3,10:14.0,G. Hayward makes 2-pt jump shot from 10 ft,,57,47
211,3,9:59.0,,J. Winslow misses 2-pt jump shot from 19 ft,57,47
212,3,9:58.0,Defensive rebound by T. Lyles,,57,47
213,3,9:36.0,D. Exum misses 2-pt layup from 2 ft,,57,47
214,3,9:35.0,,Defensive rebound by H. Whiteside,57,47
215,3,9:27.0,,J. Richardson misses 2-pt jump shot from 7 ft,57,47
216,3,9:26.0,Defensive rebound by R. Hood,,57,47
217,3,9:19.0,G. Hayward misses 3-pt jump shot from 24 ft,,57,47
218,3,9:18.0,Offensive rebound by R. Gobert,,57,47
219,3,9:17.0,R. Gobert makes 2-pt dunk at rim,,59,47
220,3,9:13.0,,Miami full timeout,59,47
221,3,8:56.0,,H. Whiteside misses 2-pt layup from 1 ft (block by R. Hood),59,47
222,3,8:55.0,,Offensive rebound by Team,59,47
223,3,8:54.0,,D. Williams misses 2-pt layup from 2 ft (block by T. Lyles),59,47
224,3,8:53.0,Defensive rebound by Team,,59,47
225,3,8:28.0,R. Hood makes 3-pt jump shot from 26 ft,,62,47
226,3,8:11.0,,D. Waiters misses 2-pt jump shot from 19 ft,62,47
227,3,8:10.0,Defensive rebound by T. Lyles,,62,47
228,3,8:05.0,Turnover by G. Hayward (bad pass; steal by J. Winslow),,62,47
229,3,8:04.0,,Personal foul by G. Hayward (drawn by J. Winslow),62,47
230,3,7:51.0,,H. Whiteside misses 2-pt jump shot from 9 ft,62,47
231,3,7:50.0,Defensive rebound by G. Hayward,,62,47
232,3,7:30.0,R. Hood misses 3-pt jump shot from 25 ft,,62,47
233,3,7:29.0,,Defensive rebound by H. Whiteside,62,47
234,3,7:15.0,,D. Waiters misses 2-pt hook shot from 6 ft,62,47
235,3,7:14.0,,Offensive rebound by D. Williams,62,47
236,3,7:14.0,,Shooting foul by R. Hood (drawn by D. Williams),62,47
237,3,7:14.0,,D. Williams misses free throw 1 of 2,62,47
238,3,7:14.0,,Offensive rebound by Team,62,47
239,3,7:14.0,,D. Williams misses free throw 2 of 2,62,47
240,3,7:14.0,,T. Johnson enters the game for D. Waiters,62,47
241,3,7:14.0,,J. McRoberts enters the game for H. Whiteside,62,47
242,3,7:13.0,Defensive rebound by T. Lyles,,62,47
243,3,7:01.0,T. Lyles misses 3-pt jump shot from 25 ft,,62,47
244,3,7:00.0,,Defensive rebound by D. Williams,62,47
245,3,6:47.0,,J. Richardson misses 2-pt jump shot from 17 ft,62,47
246,3,6:46.0,Defensive rebound by T. Lyles,,62,47
247,3,6:40.0,Personal foul by J. McRoberts (drawn by R. Hood),,62,47
248,3,6:38.0,Personal foul by J. Winslow (drawn by G. Hayward),,62,47
249,3,6:29.0,R. Hood misses 3-pt jump shot from 25 ft,,62,47
250,3,6:28.0,,Defensive rebound by J. Richardson,62,47
251,3,6:19.0,,J. McRoberts makes 2-pt jump shot from 13 ft (assist by J. Richardson),62,49
252,3,6:01.0,T. Lyles makes 2-pt jump shot from 12 ft,,64,49
253,3,5:47.0,,D. Williams misses 2-pt layup from 2 ft (block by R. Gobert),64,49
254,3,5:46.0,Defensive rebound by T. Lyles,,64,49
255,3,5:31.0,G. Hayward misses 3-pt jump shot from 25 ft,,64,49
256,3,5:30.0,,Defensive rebound by J. Winslow,64,49
257,3,5:21.0,,J. Winslow misses 2-pt jump shot from 20 ft,64,49
258,3,5:20.0,Defensive rebound by R. Gobert,,64,49
259,3,5:10.0,Personal foul by J. Winslow (drawn by G. Hayward),,64,49
260,3,5:10.0,J. Johnson enters the game for T. Lyles,,64,49
261,3,5:10.0,,J. Johnson enters the game for J. Winslow,64,49
262,3,5:00.0,R. Gobert misses 2-pt layup from 1 ft (block by D. Williams),,64,49
263,3,4:59.0,,Defensive rebound by D. Williams,64,49
264,3,4:49.0,,J. McRoberts makes 2-pt layup from 2 ft (assist by J. Richardson),64,51
265,3,4:31.0,R. Gobert makes 2-pt layup from 2 ft (assist by D. Exum),,66,51
266,3,4:16.0,,J. Richardson misses 2-pt layup from 1 ft,66,51
267,3,4:15.0,Defensive rebound by D. Exum,,66,51
268,3,4:00.0,D. Exum misses 3-pt jump shot from 24 ft,,66,51
269,3,3:59.0,,Defensive rebound by J. Richardson,66,51
270,3,3:51.0,,T. Johnson misses 3-pt jump shot from 24 ft,66,51
271,3,3:50.0,Defensive rebound by G. Hayward,,66,51
272,3,3:45.0,Utah full timeout,,66,51
273,3,3:45.0,J. Ingles enters the game for R. Gobert,,66,51
274,3,3:45.0,J. Withey enters the game for R. Hood,,66,51
275,3,3:38.0,G. Hayward makes 2-pt layup from 2 ft,,68,51
276,3,3:38.0,Shooting foul by J. McRoberts (drawn by G. Hayward),,68,51
277,3,3:38.0,G. Hayward makes free throw 1 of 1,,69,51
278,3,3:23.0,,T. Johnson misses 2-pt jump shot from 15 ft,69,51
279,3,3:22.0,Defensive rebound by J. Johnson,,69,51
280,3,3:00.0,J. Johnson misses 2-pt jump shot from 17 ft,,69,51
281,3,2:59.0,,Defensive rebound by T. Johnson,69,51
282,3,2:51.0,,J. Johnson makes 2-pt jump shot from 2 ft,69,53
283,3,2:32.0,G. Hayward misses 2-pt jump shot from 9 ft,,69,53
284,3,2:31.0,Offensive rebound by J. Withey,,69,53
285,3,2:29.0,J. Withey makes 2-pt layup at rim,,71,53
286,3,2:17.0,,J. Richardson misses 2-pt jump shot from 16 ft,71,53
287,3,2:16.0,Defensive rebound by G. Hayward,,71,53
288,3,2:00.0,J. Ingles misses 2-pt jump shot from 19 ft,,71,53
289,3,1:59.0,,Defensive rebound by T. Johnson,71,53
290,3,1:48.0,,D. Williams makes 2-pt layup from 2 ft (assist by J. Johnson),71,55
291,3,1:30.0,J. Johnson misses 3-pt jump shot from 25 ft,,71,55
292,3,1:29.0,Offensive rebound by G. Hayward,,71,55
293,3,1:26.0,D. Exum makes 3-pt jump shot from 24 ft (assist by J. Johnson),,74,55
294,3,1:09.0,,D. Williams makes 2-pt layup from 1 ft (assist by T. Johnson),74,57
295,3,0:56.0,G. Hayward makes 2-pt jump shot from 7 ft,,76,57
296,3,0:37.0,,J. McRoberts misses 3-pt jump shot from 26 ft,76,57
297,3,0:36.0,Defensive rebound by J. Ingles,,76,57
298,3,0:29.0,Turnover by J. Ingles (lost ball; steal by J. Richardson),,76,57
299,3,0:26.0,,J. Richardson makes 2-pt layup from 2 ft,76,59
300,3,0:03.0,G. Hayward misses 2-pt jump shot from 13 ft,,76,59
301,3,0:01.0,,Defensive rebound by J. Johnson,76,59
302,4,11:39.0,,J. Winslow misses 2-pt hook shot from 5 ft,76,59
303,4,11:38.0,Defensive rebound by R. Gobert,,76,59
304,4,11:20.0,R. Gobert makes 2-pt layup from 2 ft (assist by J. Johnson),,78,59
305,4,11:06.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by R. McGruder),78,61
306,4,11:06.0,,Shooting foul by T. Lyles (drawn by H. Whiteside),78,61
307,4,11:06.0,,H. Whiteside misses free throw 1 of 1,78,61
308,4,11:06.0,R. Hood enters the game for J. Johnson,,78,61
309,4,11:05.0,Defensive rebound by R. Gobert,,78,61
310,4,10:45.0,S. Mack makes 2-pt jump shot from 13 ft,,80,61
311,4,10:27.0,,Shooting foul by R. Gobert (drawn by H. Whiteside),80,61
312,4,10:27.0,,H. Whiteside makes free throw 1 of 2,80,62
313,4,10:27.0,,H. Whiteside makes free throw 2 of 2,80,63
314,4,10:03.0,S. Mack makes 2-pt hook shot from 6 ft,,82,63
315,4,9:47.0,,Personal foul by S. Mack (drawn by T. Johnson),82,63
316,4,9:38.0,,Turnover by J. Winslow (bad pass; steal by T. Lyles),82,63
317,4,9:17.0,T. Lyles misses 2-pt jump shot from 9 ft,,82,63
318,4,9:16.0,Offensive rebound by R. Gobert,,82,63
319,4,9:15.0,Shooting foul by H. Whiteside (drawn by R. Gobert),,82,63
320,4,9:15.0,R. Gobert makes free throw 1 of 2,,83,63
321,4,9:15.0,R. Gobert makes free throw 2 of 2,,84,63
322,4,8:58.0,,J. Winslow makes 2-pt jump shot from 12 ft,84,65
323,4,8:42.0,S. Mack makes 2-pt layup from 2 ft,,86,65
324,4,8:28.0,,T. Johnson makes 2-pt layup from 2 ft,86,67
325,4,8:28.0,,Shooting foul by T. Lyles (drawn by T. Johnson),86,67
326,4,8:28.0,Official timeout,,86,67
327,4,8:28.0,J. Johnson enters the game for T. Lyles,,86,67
328,4,8:28.0,,T. Johnson makes free throw 1 of 1,86,68
329,4,8:03.0,R. Hood misses 2-pt jump shot from 12 ft,,86,68
330,4,8:02.0,,Defensive rebound by J. Winslow,86,68
331,4,7:47.0,,Personal foul by R. Hood (drawn by J. Johnson),86,68
332,4,7:47.0,,J. Johnson makes free throw 1 of 2,86,69
333,4,7:47.0,G. Hayward enters the game for J. Ingles,,86,69
334,4,7:47.0,,J. Johnson makes free throw 2 of 2,86,70
335,4,7:29.0,R. Gobert misses 2-pt layup from 1 ft,,86,70
336,4,7:28.0,,Defensive rebound by J. Winslow,86,70
337,4,7:15.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by J. Winslow),86,72
338,4,7:02.0,R. Hood misses 2-pt layup from 3 ft,,86,72
339,4,7:01.0,,Defensive rebound by H. Whiteside,86,72
340,4,6:55.0,,J. Winslow misses 2-pt layup from 2 ft,86,72
341,4,6:54.0,Defensive rebound by R. Gobert,,86,72
342,4,6:38.0,G. Hayward misses 2-pt jump shot from 13 ft,,86,72
343,4,6:37.0,,Defensive rebound by J. Winslow,86,72
344,4,6:32.0,,R. McGruder makes 3-pt jump shot from 23 ft (assist by T. Johnson),86,75
345,4,6:32.0,Utah full timeout,,86,75
346,4,6:32.0,D. Exum enters the game for R. Hood,,86,75
347,4,6:20.0,Shooting foul by R. McGruder (drawn by G. Hayward),,86,75
348,4,6:20.0,G. Hayward makes 2-pt jump shot from 14 ft,,88,75
349,4,6:20.0,G. Hayward misses free throw 1 of 1,,88,75
350,4,6:19.0,,Defensive rebound by H. Whiteside,88,75
351,4,5:58.0,,T. Johnson misses 3-pt jump shot from 25 ft,88,75
352,4,5:57.0,Defensive rebound by R. Gobert,,88,75
353,4,5:35.0,D. Exum misses 2-pt layup from 3 ft (block by H. Whiteside),,88,75
354,4,5:34.0,,Defensive rebound by H. Whiteside,88,75
355,4,5:27.0,,J. Winslow misses 2-pt layup from 2 ft,88,75
356,4,5:26.0,Defensive rebound by S. Mack,,88,75
357,4,5:22.0,Shooting foul by J. Winslow (drawn by D. Exum),,88,75
358,4,5:22.0,D. Exum makes free throw 1 of 2,,89,75
359,4,5:22.0,,J. Richardson enters the game for T. Johnson,89,75
360,4,5:22.0,D. Exum makes free throw 2 of 2,,90,75
361,4,5:17.0,,Miami full timeout,90,75
362,4,5:17.0,R. Hood enters the game for D. Exum,,90,75
363,4,5:05.0,,R. McGruder misses 3-pt jump shot from 25 ft,90,75
364,4,5:04.0,Defensive rebound by R. Gobert,,90,75
365,4,4:55.0,G. Hayward makes 2-pt layup from 2 ft,,92,75
366,4,4:55.0,Shooting foul by J. Winslow (drawn by G. Hayward),,92,75
367,4,4:55.0,G. Hayward makes free throw 1 of 1,,93,75
368,4,4:43.0,,Turnover by H. Whiteside (lost ball; steal by R. Gobert),93,75
369,4,4:27.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Hayward),,96,75
370,4,4:12.0,,Shooting foul by R. Gobert (drawn by H. Whiteside),96,75
371,4,4:12.0,,H. Whiteside makes 2-pt hook shot from 4 ft (assist by J. Johnson),96,77
372,4,4:12.0,,H. Whiteside makes free throw 1 of 1,96,78
373,4,3:55.0,G. Hayward misses 2-pt jump shot from 22 ft,,96,78
374,4,3:54.0,,Defensive rebound by R. McGruder,96,78
375,4,3:47.0,,J. Winslow misses 2-pt jump shot from 16 ft,96,78
376,4,3:46.0,Defensive rebound by G. Hayward,,96,78
377,4,3:30.0,S. Mack misses 3-pt jump shot from 25 ft,,96,78
378,4,3:29.0,,Defensive rebound by H. Whiteside,96,78
379,4,3:16.0,,J. Richardson makes 2-pt layup from 2 ft (assist by H. Whiteside),96,80
380,4,3:03.0,Personal foul by J. Richardson (drawn by R. Hood),,96,80
381,4,3:03.0,R. Hood makes free throw 1 of 2,,97,80
382,4,3:03.0,R. Hood makes free throw 2 of 2,,98,80
383,4,2:50.0,,J. Richardson misses 2-pt jump shot from 17 ft,98,80
384,4,2:49.0,Defensive rebound by G. Hayward,,98,80
385,4,2:33.0,S. Mack makes 2-pt jump shot from 6 ft (assist by G. Hayward),,100,80
386,4,2:26.0,,Miami full timeout,100,80
387,4,2:26.0,T. Lyles enters the game for G. Hayward,,100,80
388,4,2:26.0,D. Exum enters the game for R. Gobert,,100,80
389,4,2:26.0,J. Withey enters the game for J. Johnson,,100,80
