,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PHILADELPHIA_ACTION,CHARLOTTE_SCORE,PHILADELPHIA_SCORE
66,1,5:29.0,,D. Šarić makes 3-pt jump shot from 23 ft (assist by G. Henderson),14,17
67,1,5:13.0,K. Walker makes 2-pt layup from 2 ft,,16,17
68,1,4:49.0,,Turnover by N. Noel (bad pass; steal by M. Belinelli),16,17
69,1,4:45.0,Turnover by M. Belinelli (lost ball; steal by N. Noel),,16,17
70,1,4:32.0,,G. Henderson makes 2-pt jump shot from 14 ft,16,19
71,1,4:11.0,Turnover by K. Walker (lost ball),,16,19
72,1,4:11.0,,S. Rodríguez enters the game for T. McConnell,16,19
73,1,4:11.0,T. Graham enters the game for N. Batum,,16,19
74,1,3:59.0,,Turnover by D. Šarić (lost ball; steal by C. Zeller),16,19
75,1,3:46.0,F. Kaminsky misses 2-pt jump shot from 12 ft,,16,19
76,1,3:46.0,,Defensive rebound by Team,16,19
77,1,3:34.0,,N. Stauskas misses 3-pt jump shot from 26 ft,16,19
78,1,3:32.0,,Offensive rebound by D. Šarić,16,19
79,1,3:23.0,Offensive charge foul by G. Henderson (drawn by T. Graham),,16,19
80,1,3:23.0,,Turnover by G. Henderson (offensive foul),16,19
81,1,3:23.0,,T. Luwawu-Cabarrot enters the game for G. Henderson,16,19
82,1,3:12.0,F. Kaminsky misses 2-pt layup from 2 ft,,16,19
83,1,3:11.0,,Defensive rebound by D. Šarić,16,19
84,1,2:58.0,,N. Stauskas makes 2-pt layup from 2 ft (assist by D. Šarić),16,21
85,1,2:45.0,K. Walker misses 2-pt jump shot from 13 ft,,16,21
86,1,2:43.0,,Defensive rebound by D. Šarić,16,21
87,1,2:36.0,,Turnover by S. Rodríguez (bad pass; steal by T. Graham),16,21
88,1,2:22.0,M. Belinelli misses 2-pt jump shot from 16 ft,,16,21
89,1,2:21.0,,Defensive rebound by Team,16,21
90,1,2:21.0,Charlotte full timeout,,16,21
91,1,2:21.0,R. Sessions enters the game for C. Zeller,,16,21
92,1,2:21.0,R. Hibbert enters the game for K. Walker,,16,21
93,1,2:21.0,,J. Embiid enters the game for N. Noel,16,21
94,1,2:05.0,,J. Embiid makes 2-pt jump shot from 11 ft (assist by N. Stauskas),16,23
95,1,1:57.0,Personal foul by T. Luwawu-Cabarrot (drawn by M. Belinelli),,16,23
96,1,1:57.0,M. Belinelli misses free throw 1 of 2,,16,23
97,1,1:57.0,Offensive rebound by Team,,16,23
98,1,1:57.0,M. Belinelli makes free throw 2 of 2,,17,23
99,1,1:47.0,,D. Šarić misses 2-pt jump shot from 18 ft,17,23
100,1,1:47.0,Defensive rebound by Team,,17,23
101,1,1:36.0,Shooting foul by T. Luwawu-Cabarrot (drawn by R. Hibbert),,17,23
102,1,1:36.0,R. Hibbert makes free throw 1 of 2,,18,23
103,1,1:36.0,R. Hibbert makes free throw 2 of 2,,19,23
104,1,1:26.0,,N. Stauskas misses 3-pt jump shot from 26 ft,19,23
105,1,1:24.0,Defensive rebound by R. Sessions,,19,23
106,1,1:08.0,Shooting foul by N. Stauskas (drawn by T. Graham),,19,23
107,1,1:08.0,T. Graham makes free throw 1 of 2,,20,23
108,1,1:08.0,T. Graham makes free throw 2 of 2,,21,23
109,1,0:51.0,,Offensive foul by J. Embiid (drawn by R. Hibbert),21,23
110,1,0:51.0,,Turnover by J. Embiid (offensive foul),21,23
111,1,0:40.0,Turnover by M. Belinelli (bad pass; steal by S. Rodríguez),,21,23
112,1,0:40.0,Loose ball foul by T. Graham (drawn by S. Rodríguez),,21,23
113,1,0:34.0,,J. Embiid misses 3-pt jump shot from 25 ft,21,23
114,1,0:33.0,Defensive rebound by M. Belinelli,,21,23
115,1,0:25.0,M. Belinelli misses 2-pt jump shot from 21 ft,,21,23
116,1,0:23.0,,Defensive rebound by N. Stauskas,21,23
117,1,0:04.0,,S. Rodríguez makes 3-pt jump shot from 24 ft,21,26
118,1,0:00.0,R. Sessions misses 2-pt jump shot from 17 ft,,21,26
119,1,0:00.0,Offensive rebound by Team,,21,26
120,2,11:45.0,Turnover by M. Williams (lost ball; steal by E. İlyasova),,21,26
121,2,11:41.0,,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by S. Rodríguez),21,28
122,2,11:23.0,Turnover by M. Belinelli (bad pass; steal by J. Embiid),,21,28
123,2,11:18.0,,Personal foul by R. Hibbert (drawn by J. Embiid),21,28
124,2,11:05.0,,Turnover by S. Rodríguez (lost ball; steal by R. Sessions),21,28
125,2,10:54.0,R. Sessions misses 2-pt jump shot from 8 ft,,21,28
126,2,10:54.0,,Defensive rebound by Team,21,28
127,2,10:54.0,Loose ball foul by R. Hibbert (drawn by J. Embiid),,21,28
128,2,10:39.0,,J. Embiid makes 2-pt dunk from 2 ft (assist by T. Luwawu-Cabarrot),21,30
129,2,10:26.0,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,,21,30
130,2,10:25.0,,Defensive rebound by T. Luwawu-Cabarrot,21,30
131,2,10:19.0,,S. Rodríguez misses 3-pt jump shot from 25 ft,21,30
132,2,10:16.0,Defensive rebound by M. Belinelli,,21,30
133,2,10:07.0,Personal foul by J. Embiid (drawn by M. Williams),,21,30
134,2,9:53.0,M. Belinelli misses 3-pt jump shot from 25 ft,,21,30
135,2,9:51.0,,Defensive rebound by T. Luwawu-Cabarrot,21,30
136,2,9:43.0,,J. Embiid makes 2-pt jump shot from 15 ft (assist by T. Luwawu-Cabarrot),21,32
137,2,9:37.0,Charlotte full timeout,,21,32
138,2,9:37.0,C. Zeller enters the game for R. Hibbert,,21,32
139,2,9:37.0,,N. Noel enters the game for J. Embiid,21,32
140,2,9:28.0,M. Williams makes 3-pt jump shot from 27 ft (assist by M. Kidd-Gilchrist),,24,32
141,2,9:01.0,,E. İlyasova makes 2-pt jump shot from 22 ft (assist by S. Rodríguez),24,34
142,2,8:43.0,R. Sessions misses 2-pt jump shot from 20 ft,,24,34
143,2,8:41.0,Offensive rebound by M. Kidd-Gilchrist,,24,34
144,2,8:37.0,R. Sessions makes 2-pt layup from 2 ft,,26,34
145,2,8:30.0,,S. Rodríguez misses 3-pt jump shot from 26 ft,26,34
146,2,8:28.0,Defensive rebound by C. Zeller,,26,34
147,2,8:25.0,Shooting foul by S. Rodríguez (drawn by R. Sessions),,26,34
148,2,8:25.0,R. Sessions makes free throw 1 of 2,,27,34
149,2,8:25.0,K. Walker enters the game for M. Belinelli,,27,34
150,2,8:25.0,,N. Stauskas enters the game for T. Luwawu-Cabarrot,27,34
151,2,8:25.0,R. Sessions makes free throw 2 of 2,,28,34
152,2,8:05.0,,E. İlyasova misses 3-pt jump shot from 24 ft,28,34
153,2,8:04.0,,Offensive rebound by N. Noel,28,34
154,2,8:02.0,,N. Noel makes 2-pt layup from 1 ft,28,36
155,2,7:47.0,C. Zeller misses 2-pt jump shot from 4 ft,,28,36
156,2,7:46.0,Offensive rebound by C. Zeller,,28,36
157,2,7:43.0,M. Williams makes 3-pt jump shot from 25 ft (assist by C. Zeller),,31,36
158,2,7:21.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by G. Henderson),31,39
159,2,6:57.0,R. Sessions misses 3-pt jump shot from 25 ft,,31,39
160,2,6:56.0,Offensive rebound by M. Williams,,31,39
161,2,6:54.0,Turnover by M. Williams (bad pass; steal by S. Rodríguez),,31,39
162,2,6:51.0,,S. Rodríguez makes 2-pt layup from 2 ft,31,41
163,2,6:42.0,Charlotte full timeout,,31,41
164,2,6:42.0,,D. Šarić enters the game for G. Henderson,31,41
165,2,6:42.0,,T. McConnell enters the game for S. Rodríguez,31,41
166,2,6:30.0,K. Walker misses 3-pt jump shot from 26 ft,,31,41
167,2,6:29.0,,Defensive rebound by N. Noel,31,41
168,2,6:20.0,,E. İlyasova misses 2-pt jump shot from 19 ft,31,41
169,2,6:18.0,Defensive rebound by M. Kidd-Gilchrist,,31,41
170,2,6:09.0,M. Williams misses 2-pt jump shot from 14 ft,,31,41
171,2,6:07.0,Offensive rebound by C. Zeller,,31,41
172,2,6:07.0,C. Zeller makes 2-pt layup at rim,,33,41
173,2,5:49.0,,N. Noel makes 2-pt hook shot from 4 ft,33,43
174,2,5:33.0,C. Zeller misses 2-pt layup from 2 ft (block by N. Noel),,33,43
175,2,5:33.0,Offensive rebound by Team,,33,43
176,2,5:33.0,Charlotte full timeout,,33,43
177,2,5:33.0,N. Batum enters the game for R. Sessions,,33,43
178,2,5:24.0,K. Walker makes 2-pt layup from 2 ft,,35,43
179,2,5:16.0,,Personal foul by M. Kidd-Gilchrist (drawn by N. Stauskas),35,43
180,2,5:16.0,F. Kaminsky enters the game for M. Williams,,35,43
181,2,5:12.0,,Turnover by T. McConnell (bad pass; steal by C. Zeller),35,43
182,2,5:03.0,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),,37,43
183,2,4:48.0,,D. Šarić misses 2-pt jump shot from 16 ft,37,43
184,2,4:46.0,Defensive rebound by N. Batum,,37,43
185,2,4:38.0,C. Zeller makes 2-pt jump shot from 17 ft (assist by M. Kidd-Gilchrist),,39,43
186,2,4:25.0,,E. İlyasova misses 3-pt jump shot from 27 ft,39,43
187,2,4:23.0,Defensive rebound by K. Walker,,39,43
188,2,4:12.0,K. Walker misses 2-pt jump shot from 8 ft (block by N. Noel),,39,43
189,2,4:09.0,Offensive rebound by F. Kaminsky,,39,43
190,2,4:06.0,F. Kaminsky misses 2-pt jump shot from 11 ft,,39,43
191,2,4:04.0,Offensive rebound by M. Kidd-Gilchrist,,39,43
192,2,4:01.0,N. Batum makes 3-pt jump shot from 26 ft (assist by M. Kidd-Gilchrist),,42,43
193,2,3:59.0,,Philadelphia full timeout,42,43
194,2,3:59.0,,G. Henderson enters the game for E. İlyasova,42,43
195,2,3:59.0,,J. Embiid enters the game for N. Stauskas,42,43
196,2,3:59.0,,R. Covington enters the game for N. Noel,42,43
197,2,3:59.0,,Violation by Team (delay of game),42,43
198,2,3:45.0,,D. Šarić misses 3-pt jump shot from 25 ft,42,43
199,2,3:44.0,Defensive rebound by M. Kidd-Gilchrist,,42,43
200,2,3:30.0,K. Walker misses 2-pt layup from 2 ft (block by J. Embiid),,42,43
201,2,3:28.0,Offensive rebound by C. Zeller,,42,43
202,2,3:28.0,Technical foul by K. Walker,,42,43
203,2,3:28.0,,G. Henderson makes technical free throw,42,44
204,2,3:23.0,C. Zeller misses 2-pt layup from 2 ft,,42,44
205,2,3:19.0,,Defensive rebound by R. Covington,42,44
206,2,3:13.0,,T. McConnell misses 2-pt jump shot from 17 ft,42,44
207,2,3:10.0,Defensive rebound by M. Kidd-Gilchrist,,42,44
208,2,3:03.0,C. Zeller misses 2-pt dunk at rim (block by J. Embiid),,42,44
209,2,3:03.0,Offensive rebound by Team,,42,44
210,2,3:03.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,42,44
211,2,2:57.0,N. Batum misses 3-pt jump shot from 26 ft,,42,44
212,2,2:55.0,,Defensive rebound by J. Embiid,42,44
213,2,2:49.0,,G. Henderson misses 2-pt jump shot from 5 ft,42,44
214,2,2:47.0,,Offensive rebound by D. Šarić,42,44
215,2,2:46.0,,D. Šarić misses 2-pt layup from 1 ft,42,44
216,2,2:43.0,,Offensive rebound by D. Šarić,42,44
217,2,2:41.0,,Turnover by D. Šarić (lost ball; steal by N. Batum),42,44
218,2,2:34.0,K. Walker misses 2-pt jump shot from 20 ft,,42,44
219,2,2:33.0,,Defensive rebound by J. Embiid,42,44
220,2,2:15.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by R. Covington),42,47
221,2,1:55.0,K. Walker misses 3-pt jump shot from 27 ft,,42,47
222,2,1:53.0,,Defensive rebound by J. Embiid,42,47
223,2,1:35.0,,J. Embiid makes 2-pt layup from 2 ft (assist by D. Šarić),42,49
224,2,1:18.0,Turnover by K. Walker (lost ball; steal by D. Šarić),,42,49
225,2,1:11.0,,D. Šarić makes 3-pt jump shot from 27 ft (assist by T. McConnell),42,52
226,2,0:55.0,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by M. Belinelli),,45,52
227,2,0:46.0,,J. Embiid misses 3-pt jump shot from 25 ft,45,52
228,2,0:44.0,,Offensive rebound by D. Šarić,45,52
229,2,0:41.0,,R. Covington misses 2-pt jump shot from 22 ft,45,52
230,2,0:41.0,Defensive rebound by Team,,45,52
231,2,0:41.0,,Loose ball foul by J. Embiid (drawn by N. Batum),45,52
232,2,0:41.0,,N. Noel enters the game for J. Embiid,45,52
233,2,0:32.0,K. Walker misses 3-pt jump shot from 25 ft,,45,52
234,2,0:31.0,,Defensive rebound by T. McConnell,45,52
235,2,0:20.0,,Turnover by D. Šarić (lost ball; steal by K. Walker),45,52
236,2,0:01.0,F. Kaminsky misses 3-pt jump shot from 29 ft,,45,52
237,2,0:00.0,Offensive rebound by Team,,45,52
238,3,11:41.0,N. Batum makes 2-pt jump shot from 14 ft,,47,52
239,3,11:25.0,,Turnover by J. Embiid (bad pass),47,52
240,3,11:09.0,N. Batum misses 2-pt jump shot from 17 ft,,47,52
241,3,11:07.0,,Defensive rebound by J. Embiid,47,52
242,3,11:02.0,,J. Embiid misses 3-pt jump shot from 25 ft,47,52
243,3,10:57.0,Defensive rebound by M. Williams,,47,52
244,3,10:54.0,Turnover by K. Walker (lost ball),,47,52
245,3,10:37.0,Violation by N. Batum (kicked ball),,47,52
246,3,10:24.0,,Turnover by J. Embiid (lost ball; steal by N. Batum),47,52
247,3,10:15.0,K. Walker makes 3-pt jump shot from 26 ft (assist by M. Kidd-Gilchrist),,50,52
248,3,10:05.0,,Personal foul by N. Batum (drawn by N. Stauskas),50,52
249,3,9:59.0,,Turnover by E. İlyasova (lost ball; steal by M. Williams),50,52
250,3,9:57.0,Shooting foul by E. İlyasova (drawn by M. Williams),,50,52
251,3,9:57.0,M. Williams makes free throw 1 of 2,,51,52
252,3,9:57.0,M. Williams makes free throw 2 of 2,,52,52
253,3,9:44.0,Offensive charge foul by N. Stauskas (drawn by K. Walker),,52,52
254,3,9:44.0,,Turnover by N. Stauskas (offensive foul),52,52
255,3,9:34.0,Personal foul by R. Covington (drawn by C. Zeller),,52,52
256,3,9:28.0,C. Zeller misses 2-pt dunk at rim (block by J. Embiid),,52,52
257,3,9:27.0,,Defensive rebound by Team,52,52
258,3,9:14.0,,E. İlyasova misses 3-pt jump shot from 26 ft,52,52
259,3,9:13.0,,Offensive rebound by N. Stauskas,52,52
260,3,9:08.0,,R. Covington misses 3-pt jump shot from 25 ft,52,52
261,3,9:06.0,Defensive rebound by N. Batum,,52,52
262,3,8:56.0,Turnover by M. Williams (bad pass),,52,52
263,3,8:34.0,,R. Covington makes 2-pt jump shot from 22 ft (assist by T. McConnell),52,54
264,3,8:17.0,M. Kidd-Gilchrist misses 2-pt layup at rim,,52,54
265,3,8:15.0,,Defensive rebound by J. Embiid,52,54
266,3,8:09.0,,N. Stauskas makes 3-pt jump shot from 26 ft (assist by T. McConnell),52,57
267,3,8:09.0,Charlotte full timeout,,52,57
268,3,7:50.0,N. Batum misses 2-pt jump shot from 17 ft,,52,57
269,3,7:47.0,Offensive rebound by C. Zeller,,52,57
270,3,7:35.0,C. Zeller misses 2-pt jump shot from 21 ft,,52,57
271,3,7:33.0,,Defensive rebound by J. Embiid,52,57
272,3,7:09.0,,Turnover by Team (shot clock),52,57
273,3,6:59.0,Turnover by N. Batum (traveling),,52,57
274,3,6:45.0,,Shooting foul by M. Williams (drawn by J. Embiid),52,57
275,3,6:45.0,,J. Embiid makes free throw 1 of 2,52,58
276,3,6:45.0,,J. Embiid makes free throw 2 of 2,52,59
277,3,6:21.0,M. Williams misses 2-pt jump shot from 5 ft,,52,59
278,3,6:20.0,,Defensive rebound by N. Stauskas,52,59
279,3,6:17.0,,Shooting foul by K. Walker (drawn by J. Embiid),52,59
280,3,6:17.0,,J. Embiid makes free throw 1 of 2,52,60
281,3,6:17.0,,J. Embiid makes free throw 2 of 2,52,61
282,3,6:07.0,N. Batum misses 2-pt jump shot from 18 ft,,52,61
283,3,6:06.0,,Defensive rebound by J. Embiid,52,61
284,3,5:51.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by T. McConnell),52,64
285,3,5:33.0,M. Kidd-Gilchrist misses 2-pt jump shot from 15 ft,,52,64
286,3,5:30.0,,Defensive rebound by J. Embiid,52,64
287,3,5:23.0,,J. Embiid misses 3-pt jump shot from 25 ft,52,64
288,3,5:21.0,Defensive rebound by N. Batum,,52,64
289,3,5:15.0,Shooting foul by J. Embiid (drawn by M. Kidd-Gilchrist),,52,64
290,3,5:15.0,M. Kidd-Gilchrist makes free throw 1 of 2,,53,64
291,3,5:15.0,M. Belinelli enters the game for M. Williams,,53,64
292,3,5:15.0,F. Kaminsky enters the game for N. Batum,,53,64
293,3,5:15.0,,N. Noel enters the game for J. Embiid,53,64
294,3,5:15.0,,G. Henderson enters the game for N. Stauskas,53,64
295,3,5:15.0,M. Kidd-Gilchrist makes free throw 2 of 2,,54,64
296,3,5:02.0,,E. İlyasova makes 2-pt jump shot from 21 ft (assist by G. Henderson),54,66
297,3,4:39.0,C. Zeller makes 2-pt jump shot from 4 ft,,56,66
298,3,4:17.0,,R. Covington misses 2-pt jump shot from 7 ft (block by M. Kidd-Gilchrist),56,66
299,3,4:14.0,,Offensive rebound by R. Covington,56,66
300,3,4:13.0,,E. İlyasova makes 3-pt jump shot from 23 ft (assist by R. Covington),56,69
301,3,3:52.0,C. Zeller makes 2-pt dunk at rim,,58,69
302,3,3:36.0,,R. Covington misses 3-pt jump shot from 26 ft,58,69
303,3,3:34.0,Defensive rebound by C. Zeller,,58,69
304,3,3:32.0,Turnover by C. Zeller (bad pass; steal by E. İlyasova),,58,69
305,3,3:31.0,Violation by M. Belinelli (kicked ball),,58,69
306,3,3:31.0,,Philadelphia full timeout,58,69
307,3,3:31.0,R. Hibbert enters the game for C. Zeller,,58,69
308,3,3:31.0,,S. Rodríguez enters the game for T. McConnell,58,69
309,3,3:31.0,,D. Šarić enters the game for E. İlyasova,58,69
310,3,3:21.0,,G. Henderson misses 3-pt jump shot from 26 ft,58,69
311,3,3:19.0,Defensive rebound by M. Kidd-Gilchrist,,58,69
312,3,3:10.0,Shooting foul by R. Covington (drawn by R. Hibbert),,58,69
313,3,3:10.0,R. Hibbert makes free throw 1 of 2,,59,69
314,3,3:10.0,,T. Luwawu-Cabarrot enters the game for R. Covington,59,69
315,3,3:10.0,R. Hibbert makes free throw 2 of 2,,60,69
316,3,2:53.0,,D. Šarić misses 3-pt jump shot from 27 ft,60,69
317,3,2:51.0,Defensive rebound by M. Kidd-Gilchrist,,60,69
318,3,2:38.0,K. Walker makes 3-pt jump shot from 25 ft,,63,69
319,3,2:38.0,Shooting foul by T. Luwawu-Cabarrot (drawn by K. Walker),,63,69
320,3,2:38.0,K. Walker makes free throw 1 of 1,,64,69
321,3,2:26.0,,D. Šarić makes 2-pt jump shot from 22 ft,64,71
322,3,2:11.0,Shooting foul by T. Luwawu-Cabarrot (drawn by M. Belinelli),,64,71
323,3,2:11.0,M. Belinelli makes free throw 1 of 3,,65,71
324,3,2:11.0,M. Belinelli makes free throw 2 of 3,,66,71
325,3,2:11.0,M. Belinelli makes free throw 3 of 3,,67,71
326,3,1:56.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,67,71
327,3,1:55.0,Defensive rebound by Team,,67,71
328,3,1:44.0,K. Walker misses 2-pt layup from 3 ft (block by N. Noel),,67,71
329,3,1:44.0,Offensive rebound by Team,,67,71
330,3,1:36.0,K. Walker misses 3-pt jump shot from 26 ft (block by G. Henderson),,67,71
331,3,1:35.0,Offensive rebound by Team,,67,71
332,3,1:32.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,67,71
333,3,1:29.0,,Defensive rebound by G. Henderson,67,71
334,3,1:28.0,,Personal foul by R. Hibbert (drawn by G. Henderson),67,71
335,3,1:14.0,,G. Henderson misses 2-pt jump shot from 17 ft,67,71
336,3,1:12.0,Defensive rebound by M. Belinelli,,67,71
337,3,1:07.0,F. Kaminsky misses 3-pt jump shot from 28 ft,,67,71
338,3,1:05.0,,Defensive rebound by S. Rodríguez,67,71
339,3,0:59.0,,S. Rodríguez makes 2-pt layup from 1 ft,67,73
340,3,0:59.0,,Shooting foul by R. Hibbert (drawn by S. Rodríguez),67,73
341,3,0:59.0,,S. Rodríguez makes free throw 1 of 1,67,74
342,3,0:46.0,M. Belinelli makes 2-pt jump shot from 18 ft,,69,74
343,3,0:31.0,,Turnover by D. Šarić (bad pass),69,74
344,3,0:11.0,K. Walker makes 2-pt layup from 2 ft,,71,74
345,3,0:01.0,,N. Noel makes 2-pt jump shot from 18 ft (assist by S. Rodríguez),71,76
346,4,11:47.0,,N. Stauskas makes 3-pt jump shot from 26 ft (assist by T. McConnell),71,79
347,4,11:32.0,M. Belinelli misses 2-pt jump shot from 17 ft,,71,79
348,4,11:29.0,,Defensive rebound by G. Henderson,71,79
349,4,11:25.0,,J. Embiid makes 2-pt layup from 2 ft (assist by G. Henderson),71,81
350,4,11:10.0,Turnover by M. Belinelli (traveling),,71,81
351,4,10:50.0,,Turnover by T. McConnell (bad pass; steal by M. Belinelli),71,81
352,4,10:44.0,K. Walker makes 2-pt layup from 3 ft,,73,81
353,4,10:32.0,,N. Stauskas misses 2-pt layup from 2 ft,73,81
354,4,10:31.0,Defensive rebound by M. Belinelli,,73,81
355,4,10:14.0,M. Belinelli misses 3-pt jump shot from 23 ft,,73,81
356,4,10:12.0,Offensive rebound by R. Hibbert,,73,81
357,4,10:11.0,R. Hibbert misses 2-pt layup from 1 ft,,73,81
358,4,10:10.0,,Defensive rebound by T. McConnell,73,81
359,4,10:06.0,,G. Henderson makes 2-pt layup from 1 ft (assist by T. McConnell),73,83
360,4,10:06.0,Charlotte full timeout,,73,83
361,4,10:06.0,C. Zeller enters the game for R. Hibbert,,73,83
362,4,9:49.0,N. Batum makes 2-pt jump shot from 12 ft (assist by K. Walker),,75,83
363,4,9:35.0,,Shooting foul by C. Zeller (drawn by J. Embiid),75,83
364,4,9:35.0,,J. Embiid makes free throw 1 of 2,75,84
365,4,9:35.0,,J. Embiid makes free throw 2 of 2,75,85
366,4,9:22.0,N. Batum misses 3-pt jump shot from 28 ft,,75,85
367,4,9:21.0,,Defensive rebound by Team,75,85
368,4,9:21.0,Loose ball foul by C. Zeller (drawn by E. İlyasova),,75,85
369,4,9:21.0,,R. Covington enters the game for G. Henderson,75,85
370,4,9:04.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Embiid),75,88
371,4,8:44.0,Turnover by M. Belinelli (lost ball; steal by J. Embiid),,75,88
372,4,8:33.0,,E. İlyasova misses 3-pt jump shot from 24 ft,75,88
