,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
380,4,2:47.0,D. DeRozan makes 2-pt layup at rim (assist by K. Lowry),,95,95
381,4,2:30.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,95,95
382,4,2:30.0,,Offensive rebound by A. Drummond,95,95
383,4,2:25.0,,A. Drummond makes 2-pt hook shot from 6 ft,95,97
384,4,2:08.0,D. DeRozan makes 2-pt jump shot from 11 ft,,97,97
385,4,1:52.0,,Personal foul by K. Lowry (drawn by M. Morris),97,97
386,4,1:35.0,,M. Morris misses 3-pt jump shot from 26 ft,97,97
387,4,1:35.0,Defensive rebound by K. Lowry,,97,97
388,4,1:21.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,100,97
389,4,1:09.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by I. Smith),100,100
390,4,1:09.0,Toronto full timeout,,100,100
391,4,1:03.0,J. Valančiūnas makes 2-pt hook shot from 6 ft (assist by K. Lowry),,102,100
392,4,0:44.0,,I. Smith misses 2-pt jump shot from 18 ft,102,100
393,4,0:43.0,Defensive rebound by J. Valančiūnas,,102,100
394,4,0:26.0,D. DeRozan makes 2-pt jump shot from 19 ft,,104,100
395,4,0:26.0,,Detroit full timeout,104,100
396,4,0:23.0,,K. Caldwell-Pope makes 2-pt jump shot from 17 ft (assist by I. Smith),104,102
397,4,0:15.0,Toronto full timeout,,104,102
398,4,0:08.0,Personal foul by I. Smith (drawn by J. Valančiūnas),,104,102
399,4,0:07.0,Personal foul by T. Harris (drawn by J. Valančiūnas),,104,102
400,4,0:07.0,J. Valančiūnas misses free throw 1 of 2,,104,102
401,4,0:07.0,Offensive rebound by Team,,104,102
402,4,0:07.0,J. Valančiūnas makes free throw 2 of 2,,105,102
403,4,0:07.0,,Detroit full timeout,105,102
404,4,0:07.0,C. Joseph enters the game for J. Valančiūnas,,105,102
405,4,0:06.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,105,102
406,4,0:05.0,,Offensive rebound by A. Drummond,105,102
407,4,0:03.0,,T. Harris misses 3-pt jump shot from 24 ft,105,102
408,4,0:01.0,Defensive rebound by K. Lowry,,105,102
