,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,HOUSTON_ACTION,OKLAHOMA CITY_SCORE,HOUSTON_SCORE
127,2,11:43.0,,L. Williams makes 2-pt layup from 2 ft,35,28
128,2,11:23.0,V. Oladipo makes 2-pt layup from 1 ft (assist by S. Christon),,37,28
129,2,11:15.0,,L. Williams makes 2-pt layup from 2 ft,37,30
130,2,10:57.0,E. Freedom misses 2-pt layup from 3 ft,,37,30
131,2,10:56.0,,Defensive rebound by C. Capela,37,30
132,2,10:48.0,,T. Ariza misses 2-pt layup from 3 ft (block by E. Freedom),37,30
133,2,10:46.0,Defensive rebound by S. Christon,,37,30
134,2,10:40.0,V. Oladipo makes 2-pt layup from 2 ft (assist by S. Christon),,39,30
135,2,10:26.0,,T. Ariza makes 2-pt layup from 2 ft (assist by P. Beverley),39,32
136,2,10:10.0,V. Oladipo misses 2-pt layup from 1 ft (block by C. Capela),,39,32
137,2,10:10.0,Offensive rebound by E. Freedom,,39,32
138,2,10:09.0,E. Freedom makes 2-pt layup from 2 ft,,41,32
139,2,9:54.0,,Shooting foul by E. Freedom (drawn by C. Capela),41,32
140,2,9:54.0,,C. Capela makes free throw 1 of 2,41,33
141,2,9:54.0,,C. Capela misses free throw 2 of 2,41,33
142,2,9:54.0,Defensive rebound by J. Grant,,41,33
143,2,9:36.0,E. Freedom misses 2-pt layup from 1 ft,,41,33
144,2,9:35.0,,Defensive rebound by C. Capela,41,33
145,2,9:29.0,,P. Beverley makes 2-pt layup from 2 ft,41,35
146,2,9:14.0,Personal foul by P. Beverley (drawn by J. Grant),,41,35
147,2,9:14.0,R. Westbrook enters the game for S. Christon,,41,35
148,2,9:14.0,K. Singler enters the game for J. Grant,,41,35
149,2,9:03.0,Shooting foul by P. Beverley (drawn by R. Westbrook),,41,35
150,2,9:03.0,R. Westbrook makes free throw 1 of 2,,42,35
151,2,9:03.0,R. Westbrook makes free throw 2 of 2,,43,35
152,2,8:54.0,,L. Williams makes 2-pt jump shot from 15 ft,43,37
153,2,8:41.0,Turnover by R. Westbrook (lost ball; steal by L. Williams),,43,37
154,2,8:33.0,,P. Beverley makes 3-pt jump shot from 23 ft (assist by L. Williams),43,40
155,2,8:18.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,46,40
156,2,8:07.0,,E. Gordon misses 2-pt jump shot from 4 ft (block by E. Freedom),46,40
157,2,8:06.0,Defensive rebound by R. Westbrook,,46,40
158,2,7:59.0,V. Oladipo misses 3-pt jump shot from 25 ft,,46,40
159,2,7:58.0,,Defensive rebound by E. Gordon,46,40
160,2,7:55.0,,Shooting foul by K. Singler (drawn by L. Williams),46,40
161,2,7:55.0,,Houston full timeout,46,40
162,2,7:55.0,,L. Williams makes free throw 1 of 2,46,41
163,2,7:55.0,A. Roberson enters the game for V. Oladipo,,46,40
164,2,7:55.0,S. Adams enters the game for E. Freedom,,46,40
165,2,7:55.0,,R. Anderson enters the game for T. Ariza,46,40
166,2,7:55.0,V. Oladipo enters the game for A. Roberson,,46,41
167,2,7:55.0,,L. Williams makes free throw 2 of 2,46,42
168,2,7:45.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,48,42
169,2,7:28.0,,C. Capela makes 2-pt layup from 1 ft (assist by P. Beverley),48,44
170,2,7:11.0,D. McDermott makes 2-pt layup from 5 ft (assist by R. Westbrook),,50,44
171,2,6:54.0,,Turnover by E. Gordon (traveling),50,44
172,2,6:43.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,53,44
173,2,6:25.0,,C. Capela misses 2-pt layup from 3 ft (block by R. Westbrook),53,44
174,2,6:24.0,Defensive rebound by K. Singler,,53,44
175,2,6:20.0,R. Westbrook makes 2-pt layup from 1 ft,,55,44
176,2,6:17.0,,Houston full timeout,55,44
177,2,6:17.0,A. Roberson enters the game for K. Singler,,55,44
178,2,6:17.0,,J. Harden enters the game for C. Capela,55,44
179,2,6:17.0,,N. Hilário enters the game for P. Beverley,55,44
180,2,6:04.0,,N. Hilário makes 2-pt layup from 2 ft (assist by J. Harden),55,46
181,2,5:52.0,R. Westbrook misses 2-pt layup from 1 ft,,55,46
182,2,5:51.0,,Defensive rebound by E. Gordon,55,46
183,2,5:45.0,,L. Williams misses 2-pt jump shot from 16 ft,55,46
184,2,5:45.0,Defensive rebound by D. McDermott,,55,46
185,2,5:25.0,Shooting foul by E. Gordon (drawn by R. Westbrook),,55,46
186,2,5:25.0,R. Westbrook makes free throw 1 of 2,,56,46
187,2,5:25.0,R. Westbrook makes free throw 2 of 2,,57,46
188,2,5:10.0,,E. Gordon misses 3-pt jump shot from 23 ft,57,46
189,2,5:08.0,,Offensive rebound by Team,57,46
190,2,4:52.0,,E. Gordon makes 3-pt jump shot from 23 ft (assist by N. Hilário),57,49
191,2,4:32.0,S. Adams misses 2-pt hook shot from 4 ft,,57,49
192,2,4:31.0,,Defensive rebound by Team,57,49
193,2,4:31.0,,P. Beverley enters the game for L. Williams,57,49
194,2,4:31.0,,T. Ariza enters the game for R. Anderson,57,49
195,2,4:20.0,,J. Harden makes 2-pt layup from 1 ft,57,51
196,2,4:09.0,Personal foul by J. Harden (drawn by S. Adams),,57,51
197,2,4:09.0,J. Grant enters the game for D. McDermott,,57,51
198,2,4:05.0,R. Westbrook misses 2-pt layup from 1 ft,,57,51
199,2,4:04.0,,Defensive rebound by N. Hilário,57,51
200,2,4:04.0,,Personal foul by R. Westbrook (drawn by N. Hilário),57,51
201,2,3:54.0,,Turnover by J. Harden (lost ball; steal by A. Roberson),57,51
202,2,3:49.0,V. Oladipo makes 2-pt dunk at rim (assist by R. Westbrook),,59,51
203,2,3:30.0,,Turnover by N. Hilário (traveling),59,51
204,2,3:12.0,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),,61,51
205,2,3:01.0,,Shooting foul by J. Grant (drawn by J. Harden),61,51
206,2,3:01.0,,J. Harden makes free throw 1 of 3,61,52
207,2,3:01.0,,J. Harden makes free throw 2 of 3,61,53
208,2,3:01.0,,J. Harden makes free throw 3 of 3,61,54
209,2,2:45.0,R. Westbrook misses 3-pt jump shot from 28 ft,,61,54
210,2,2:44.0,Offensive rebound by S. Adams,,61,54
211,2,2:34.0,J. Grant makes 3-pt jump shot from 23 ft (assist by V. Oladipo),,64,54
212,2,2:20.0,Oklahoma City full timeout,,64,54
213,2,2:20.0,,R. Anderson enters the game for E. Gordon,64,54
214,2,2:05.0,,P. Beverley makes 2-pt jump shot from 16 ft (assist by J. Harden),64,56
215,2,1:49.0,R. Westbrook makes 2-pt layup from 3 ft,,66,56
216,2,1:31.0,,Shooting foul by S. Adams (drawn by J. Harden),66,56
217,2,1:31.0,,J. Harden makes free throw 1 of 2,66,57
218,2,1:31.0,T. Gibson enters the game for S. Adams,,66,57
219,2,1:31.0,,C. Capela enters the game for N. Hilário,66,57
220,2,1:31.0,,J. Harden makes free throw 2 of 2,66,58
221,2,1:18.0,V. Oladipo misses 3-pt jump shot from 25 ft,,66,58
222,2,1:17.0,,Defensive rebound by C. Capela,66,58
223,2,1:09.0,,Shooting foul by T. Gibson (drawn by J. Harden),66,58
224,2,1:09.0,,J. Harden makes free throw 1 of 2,66,59
225,2,1:09.0,K. Singler enters the game for T. Gibson,,66,59
226,2,1:09.0,,J. Harden makes free throw 2 of 2,66,60
227,2,0:58.0,R. Westbrook makes 2-pt jump shot from 18 ft,,68,60
228,2,0:43.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),68,62
229,2,0:32.0,Turnover by R. Westbrook (bad pass; steal by J. Harden),,68,62
230,2,0:17.0,,J. Harden misses 2-pt layup from 2 ft (block by J. Grant),68,62
231,2,0:17.0,Defensive rebound by R. Westbrook,,68,62
232,2,0:03.0,R. Westbrook misses 3-pt jump shot from 26 ft,,68,62
233,2,0:02.0,,Defensive rebound by J. Harden,68,62
234,2,0:00.0,,J. Harden misses 3-pt jump shot from 46 ft,68,62
235,2,0:00.0,,Offensive rebound by Team,68,62
236,3,11:36.0,,J. Harden misses 3-pt jump shot from 25 ft,68,62
237,3,11:34.0,,Offensive rebound by Team,68,62
238,3,11:26.0,Offensive charge foul by J. Harden (drawn by A. Roberson),,68,62
239,3,11:26.0,,Turnover by J. Harden (offensive foul),68,62
240,3,11:18.0,Personal foul by R. Anderson (drawn by T. Gibson),,68,62
241,3,11:06.0,Shooting foul by C. Capela (drawn by R. Westbrook),,68,62
242,3,11:06.0,R. Westbrook makes free throw 1 of 2,,69,62
243,3,11:06.0,R. Westbrook makes free throw 2 of 2,,70,62
244,3,10:52.0,,P. Beverley misses 3-pt jump shot from 26 ft,70,62
245,3,10:51.0,Defensive rebound by S. Adams,,70,62
246,3,10:38.0,T. Gibson misses 2-pt layup from 1 ft,,70,62
247,3,10:37.0,,Defensive rebound by J. Harden,70,62
248,3,10:27.0,,R. Anderson misses 3-pt jump shot from 26 ft,70,62
249,3,10:26.0,,Offensive rebound by P. Beverley,70,62
250,3,10:15.0,,Turnover by P. Beverley (bad pass; steal by R. Westbrook),70,62
251,3,10:11.0,Shooting foul by P. Beverley (drawn by R. Westbrook),,70,62
252,3,10:11.0,R. Westbrook misses free throw 1 of 2,,70,62
253,3,10:11.0,Offensive rebound by Team,,70,62
254,3,10:11.0,R. Westbrook makes free throw 2 of 2,,71,62
255,3,9:57.0,,Shooting foul by T. Gibson (drawn by R. Anderson),71,62
256,3,9:57.0,,R. Anderson makes free throw 1 of 2,71,63
257,3,9:57.0,,R. Anderson makes free throw 2 of 2,71,64
258,3,9:47.0,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),,73,64
259,3,9:36.0,,J. Harden misses 2-pt layup from 2 ft (block by S. Adams),73,64
260,3,9:35.0,Defensive rebound by S. Adams,,73,64
261,3,9:23.0,R. Westbrook makes 2-pt jump shot from 17 ft,,75,64
262,3,9:11.0,,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),75,66
263,3,9:11.0,,Shooting foul by R. Westbrook (drawn by C. Capela),75,66
264,3,9:11.0,,C. Capela misses free throw 1 of 1,75,66
265,3,9:11.0,Defensive rebound by S. Adams,,75,66
266,3,8:55.0,Turnover by V. Oladipo (lost ball; steal by P. Beverley),,75,66
267,3,8:41.0,,R. Anderson makes 2-pt dunk at rim,75,68
268,3,8:41.0,Oklahoma City full timeout,,75,68
269,3,8:26.0,R. Westbrook makes 2-pt jump shot from 16 ft,,77,68
270,3,8:07.0,,P. Beverley misses 3-pt jump shot from 23 ft,77,68
271,3,8:05.0,Defensive rebound by T. Gibson,,77,68
272,3,7:42.0,V. Oladipo misses 3-pt jump shot from 23 ft,,77,68
273,3,7:41.0,Offensive rebound by S. Adams,,77,68
274,3,7:25.0,R. Westbrook makes 2-pt jump shot from 19 ft,,79,68
275,3,7:10.0,,C. Capela misses 2-pt layup from 2 ft (block by S. Adams),79,68
276,3,7:09.0,Defensive rebound by A. Roberson,,79,68
277,3,7:01.0,R. Westbrook misses 2-pt jump shot from 20 ft,,79,68
278,3,7:00.0,,Defensive rebound by T. Ariza,79,68
279,3,6:53.0,,Shooting foul by V. Oladipo (drawn by J. Harden),79,68
280,3,6:53.0,,J. Harden makes free throw 1 of 2,79,69
281,3,6:53.0,J. Grant enters the game for T. Gibson,,79,69
282,3,6:53.0,,J. Harden makes free throw 2 of 2,79,70
283,3,6:40.0,R. Westbrook misses 2-pt dunk at rim,,79,70
284,3,6:39.0,,Defensive rebound by C. Capela,79,70
285,3,6:17.0,,Shooting foul by S. Adams (drawn by J. Harden),79,70
286,3,6:17.0,,J. Harden makes free throw 1 of 2,79,71
287,3,6:17.0,,E. Gordon enters the game for P. Beverley,79,71
288,3,6:17.0,,N. Hilário enters the game for C. Capela,79,71
289,3,6:17.0,T. Gibson enters the game for S. Adams,,79,71
290,3,6:17.0,,J. Harden makes free throw 2 of 2,79,72
291,3,6:12.0,Turnover by R. Westbrook (bad pass),,79,72
292,3,5:58.0,,J. Harden misses 2-pt layup from 1 ft,79,72
293,3,5:57.0,Defensive rebound by V. Oladipo,,79,72
294,3,5:51.0,R. Westbrook misses 2-pt layup from 2 ft,,79,72
295,3,5:50.0,Offensive rebound by A. Roberson,,79,72
296,3,5:44.0,V. Oladipo misses 2-pt layup from 4 ft (block by R. Anderson),,79,72
297,3,5:44.0,,Defensive rebound by Team,79,72
298,3,5:26.0,,E. Gordon makes 2-pt layup from 3 ft,79,74
299,3,5:12.0,Shooting foul by R. Anderson (drawn by J. Grant),,79,74
300,3,5:12.0,J. Grant makes free throw 1 of 2,,80,74
301,3,5:12.0,J. Grant makes free throw 2 of 2,,81,74
302,3,4:53.0,,Turnover by J. Harden (bad pass),81,74
303,3,4:42.0,V. Oladipo misses 3-pt jump shot from 24 ft,,81,74
304,3,4:41.0,Offensive rebound by R. Westbrook,,81,74
305,3,4:28.0,R. Westbrook makes 2-pt jump shot from 18 ft,,83,74
306,3,4:06.0,,R. Anderson misses 3-pt jump shot from 26 ft,83,74
307,3,4:06.0,Defensive rebound by V. Oladipo,,83,74
308,3,3:51.0,R. Westbrook makes 3-pt jump shot from 25 ft,,86,74
309,3,3:38.0,,Turnover by E. Gordon (bad pass; steal by A. Roberson),86,74
310,3,3:29.0,A. Roberson misses 3-pt jump shot from 25 ft,,86,74
311,3,3:29.0,,Defensive rebound by R. Anderson,86,74
312,3,3:17.0,,Turnover by T. Ariza (bad pass; steal by V. Oladipo),86,74
313,3,3:16.0,Oklahoma City full timeout,,86,74
314,3,3:16.0,K. Singler enters the game for V. Oladipo,,86,74
315,3,3:16.0,,L. Williams enters the game for R. Anderson,86,74
316,3,2:58.0,R. Westbrook misses 3-pt jump shot from 26 ft,,86,74
317,3,2:57.0,,Defensive rebound by J. Harden,86,74
318,3,2:50.0,,L. Williams misses 2-pt jump shot from 13 ft,86,74
319,3,2:49.0,Defensive rebound by T. Gibson,,86,74
320,3,2:41.0,R. Westbrook misses 2-pt jump shot from 18 ft,,86,74
321,3,2:40.0,Offensive rebound by A. Roberson,,86,74
322,3,2:21.0,Turnover by J. Grant (lost ball),,86,74
323,3,2:21.0,,Houston full timeout,86,74
324,3,2:21.0,S. Christon enters the game for T. Gibson,,86,74
325,3,2:21.0,V. Oladipo enters the game for R. Westbrook,,86,74
326,3,2:07.0,,J. Harden makes 3-pt jump shot from 25 ft,86,77
327,3,1:53.0,V. Oladipo misses 2-pt jump shot from 18 ft,,86,77
328,3,1:52.0,,Defensive rebound by T. Ariza,86,77
329,3,1:35.0,,E. Gordon makes 2-pt layup from 3 ft (assist by L. Williams),86,79
330,3,1:14.0,S. Christon misses 3-pt jump shot from 25 ft,,86,79
331,3,1:13.0,,Defensive rebound by N. Hilário,86,79
332,3,1:04.0,,L. Williams makes 2-pt jump shot from 4 ft,86,81
333,3,1:04.0,Oklahoma City full timeout,,86,81
334,3,0:54.0,J. Grant misses 2-pt jump shot from 4 ft (block by N. Hilário),,86,81
335,3,0:53.0,,Defensive rebound by J. Harden,86,81
336,3,0:44.0,,J. Harden makes 2-pt layup from 2 ft,86,83
337,3,0:24.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by S. Christon),,89,83
338,3,0:03.0,,J. Harden makes 3-pt jump shot from 28 ft,89,86
339,3,0:00.0,S. Christon misses 3-pt jump shot from 52 ft,,89,86
340,3,0:00.0,Offensive rebound by Team,,89,86
341,4,11:50.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,92,86
342,4,11:35.0,,Turnover by P. Beverley (bad pass; steal by S. Adams),92,86
343,4,11:31.0,Shooting foul by P. Beverley (drawn by R. Westbrook),,92,86
344,4,11:31.0,R. Westbrook makes free throw 1 of 2,,93,86
345,4,11:31.0,R. Westbrook makes free throw 2 of 2,,94,86
346,4,11:13.0,,P. Beverley makes 2-pt jump shot from 9 ft (assist by N. Hilário),94,88
347,4,11:01.0,D. McDermott misses 3-pt jump shot from 26 ft,,94,88
348,4,11:00.0,,Defensive rebound by T. Ariza,94,88
349,4,10:54.0,,Personal foul by S. Adams (drawn by N. Hilário),94,88
350,4,10:54.0,D. Sabonis enters the game for S. Adams,,94,88
351,4,10:54.0,,C. Capela enters the game for N. Hilário,94,88
352,4,10:52.0,,Personal foul by K. Singler (drawn by E. Gordon),94,88
353,4,10:47.0,,E. Gordon misses 2-pt jump shot from 18 ft,94,88
354,4,10:47.0,Defensive rebound by V. Oladipo,,94,88
355,4,10:32.0,K. Singler misses 2-pt jump shot from 4 ft (block by C. Capela),,94,88
356,4,10:31.0,,Defensive rebound by C. Capela,94,88
357,4,10:22.0,,L. Williams misses 2-pt layup from 4 ft,94,88
358,4,10:22.0,,Offensive rebound by Team,94,88
359,4,10:07.0,,P. Beverley makes 2-pt jump shot from 7 ft,94,90
360,4,9:52.0,D. Sabonis misses 2-pt layup at rim,,94,90
361,4,9:51.0,,Defensive rebound by C. Capela,94,90
362,4,9:45.0,,L. Williams misses 2-pt layup from 3 ft (block by D. Sabonis),94,90
363,4,9:45.0,,Offensive rebound by Team,94,90
364,4,9:38.0,,C. Capela misses 2-pt jump shot from 3 ft,94,90
365,4,9:38.0,Defensive rebound by R. Westbrook,,94,90
366,4,9:30.0,R. Westbrook misses 2-pt layup from 3 ft (block by C. Capela),,94,90
367,4,9:29.0,,Defensive rebound by P. Beverley,94,90
368,4,9:23.0,,Shooting foul by D. Sabonis (drawn by P. Beverley),94,90
369,4,9:23.0,,P. Beverley misses free throw 1 of 2,94,90
370,4,9:23.0,,Offensive rebound by Team,94,90
371,4,9:23.0,E. Freedom enters the game for D. Sabonis,,94,90
372,4,9:23.0,,P. Beverley makes free throw 2 of 2,94,91
373,4,9:06.0,V. Oladipo misses 2-pt layup from 4 ft (block by C. Capela),,94,91
374,4,9:05.0,,Defensive rebound by C. Capela,94,91
375,4,8:56.0,,Personal foul by E. Freedom (drawn by C. Capela),94,91
376,4,8:56.0,,Houston full timeout,94,91
377,4,8:56.0,,R. Anderson enters the game for T. Ariza,94,91
378,4,8:56.0,J. Grant enters the game for K. Singler,,94,91
379,4,8:51.0,,E. Gordon makes 2-pt jump shot from 9 ft (assist by C. Capela),94,93
380,4,8:34.0,R. Westbrook misses 2-pt jump shot from 22 ft,,94,93
381,4,8:33.0,,Defensive rebound by P. Beverley,94,93
382,4,8:26.0,,E. Gordon misses 3-pt jump shot from 25 ft,94,93
383,4,8:25.0,Defensive rebound by V. Oladipo,,94,93
384,4,8:17.0,R. Westbrook misses 2-pt layup from 2 ft,,94,93
385,4,8:16.0,,Defensive rebound by E. Gordon,94,93
