,QUARTER,TIME_REMAINING,NEW YORK_ACTION,LA LAKERS_ACTION,NEW YORK_SCORE,LA LAKERS_SCORE
40,1,6:22.0,C. Lee misses 2-pt jump shot from 18 ft,,17,14
41,1,6:20.0,,Defensive rebound by L. Deng,17,14
42,1,6:09.0,,D. Russell misses 2-pt jump shot from 14 ft,17,14
43,1,6:06.0,Defensive rebound by J. Noah,,17,14
44,1,6:03.0,D. Rose makes 2-pt jump shot from 5 ft (assist by K. Porziņģis),,19,14
45,1,5:56.0,,LA Lakers full timeout,19,14
46,1,5:56.0,,J. Clarkson enters the game for N. Young,19,14
47,1,5:50.0,,D. Russell misses 3-pt jump shot from 26 ft,19,14
48,1,5:48.0,Defensive rebound by K. Porziņģis,,19,14
49,1,5:37.0,K. Porziņģis makes 2-pt jump shot from 19 ft (assist by J. Noah),,21,14
50,1,5:22.0,,J. Randle makes 2-pt jump shot from 16 ft (assist by D. Russell),21,16
51,1,4:53.0,K. Porziņģis misses 2-pt jump shot from 17 ft,,21,16
52,1,4:52.0,,Defensive rebound by L. Deng,21,16
53,1,4:44.0,,L. Deng makes 2-pt layup from 1 ft (assist by J. Randle),21,18
54,1,4:32.0,D. Rose makes 2-pt jump shot from 12 ft,,23,18
55,1,4:10.0,,J. Clarkson makes 2-pt jump shot from 13 ft,23,20
56,1,3:59.0,Turnover by J. Noah (bad pass; steal by L. Deng),,23,20
57,1,3:56.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by J. Randle),23,22
58,1,3:56.0,,Shooting foul by J. Noah (drawn by J. Clarkson),23,22
59,1,3:56.0,,J. Clarkson misses free throw 1 of 1,23,22
60,1,3:56.0,,L. Williams enters the game for L. Deng,23,22
61,1,3:56.0,,B. Ingram enters the game for T. Mozgov,23,22
62,1,3:56.0,,L. Nance enters the game for D. Russell,23,22
63,1,3:56.0,J. Holiday enters the game for K. Porziņģis,,23,22
64,1,3:56.0,L. Thomas enters the game for J. Noah,,23,22
65,1,3:56.0,W. Hernangómez enters the game for C. Lee,,23,22
66,1,3:55.0,Defensive rebound by J. Holiday,,23,22
67,1,3:39.0,J. Holiday misses 2-pt layup from 3 ft,,23,22
68,1,3:37.0,,Defensive rebound by L. Williams,23,22
69,1,3:33.0,,Turnover by L. Williams (lost ball; steal by L. Thomas),23,22
70,1,3:22.0,L. Thomas misses 3-pt jump shot from 25 ft,,23,22
71,1,3:20.0,,Defensive rebound by L. Williams,23,22
72,1,3:09.0,,L. Williams makes 2-pt layup from 3 ft (assist by J. Clarkson),23,24
73,1,3:09.0,New York full timeout,,23,24
74,1,2:51.0,J. Holiday makes 3-pt jump shot from 27 ft (assist by C. Anthony),,26,24
75,1,2:28.0,,J. Randle misses 2-pt layup from 3 ft,26,24
76,1,2:25.0,Defensive rebound by W. Hernangómez,,26,24
77,1,2:22.0,Shooting foul by B. Ingram (drawn by C. Anthony),,26,24
78,1,2:22.0,C. Anthony makes free throw 1 of 2,,27,24
79,1,2:22.0,B. Jennings enters the game for D. Rose,,27,24
80,1,2:22.0,C. Anthony makes free throw 2 of 2,,28,24
81,1,2:05.0,,L. Nance misses 2-pt layup from 3 ft,28,24
82,1,2:00.0,Defensive rebound by B. Jennings,,28,24
83,1,1:55.0,C. Anthony misses 3-pt jump shot from 26 ft,,28,24
84,1,1:52.0,,Defensive rebound by J. Randle,28,24
85,1,1:48.0,,J. Clarkson misses 3-pt jump shot from 26 ft,28,24
86,1,1:46.0,Defensive rebound by J. Holiday,,28,24
87,1,1:26.0,J. Holiday misses 3-pt jump shot from 25 ft,,28,24
88,1,1:24.0,,Defensive rebound by J. Randle,28,24
89,1,1:17.0,,J. Randle makes 2-pt layup from 1 ft (assist by L. Williams),28,26
90,1,1:17.0,,Shooting foul by W. Hernangómez (drawn by J. Randle),28,26
91,1,1:17.0,,J. Randle makes free throw 1 of 1,28,27
92,1,1:00.0,J. Holiday makes 2-pt jump shot from 14 ft,,30,27
93,1,0:51.0,,B. Ingram makes 3-pt jump shot from 25 ft,30,30
94,1,0:37.0,J. Holiday makes 2-pt jump shot from 15 ft (assist by C. Anthony),,32,30
95,1,0:32.0,,L. Williams misses 3-pt jump shot from 26 ft,32,30
96,1,0:31.0,Defensive rebound by W. Hernangómez,,32,30
97,1,0:16.0,Turnover by C. Anthony (bad pass; steal by L. Williams),,32,30
98,1,0:03.0,,L. Williams misses 3-pt jump shot from 27 ft,32,30
99,1,0:01.0,Defensive rebound by J. Holiday,,32,30
100,2,11:48.0,,L. Williams makes 2-pt dunk at rim (assist by L. Nance),32,32
101,2,11:21.0,C. Anthony misses 2-pt layup from 2 ft,,32,32
102,2,11:20.0,,Defensive rebound by T. Robinson,32,32
103,2,11:06.0,,B. Ingram misses 2-pt jump shot from 17 ft,32,32
104,2,11:03.0,Defensive rebound by W. Hernangómez,,32,32
105,2,10:50.0,W. Hernangómez makes 2-pt layup from 2 ft (assist by C. Anthony),,34,32
106,2,10:21.0,,J. Clarkson misses 2-pt jump shot from 14 ft,34,32
107,2,10:20.0,Defensive rebound by W. Hernangómez,,34,32
108,2,10:20.0,K. Porziņģis enters the game for C. Anthony,,34,32
109,2,10:03.0,W. Hernangómez misses 3-pt jump shot from 24 ft,,34,32
110,2,10:02.0,Offensive rebound by K. Porziņģis,,34,32
111,2,9:57.0,B. Jennings misses 3-pt jump shot from 24 ft,,34,32
112,2,9:55.0,Offensive rebound by K. Porziņģis,,34,32
113,2,9:54.0,Shooting foul by T. Robinson (drawn by K. Porziņģis),,34,32
114,2,9:54.0,K. Porziņģis misses free throw 1 of 2,,34,32
115,2,9:54.0,Offensive rebound by Team,,34,32
116,2,9:54.0,K. Porziņģis makes free throw 2 of 2,,35,32
117,2,9:44.0,,L. Nance makes 2-pt jump shot from 21 ft (assist by J. Clarkson),35,34
118,2,9:33.0,Shooting foul by T. Robinson (drawn by B. Jennings),,35,34
119,2,9:33.0,B. Jennings makes free throw 1 of 2,,36,34
120,2,9:33.0,B. Jennings makes free throw 2 of 2,,37,34
121,2,9:21.0,,L. Williams makes 2-pt layup from 1 ft (assist by L. Nance),37,36
122,2,9:10.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by B. Jennings),,40,36
123,2,9:01.0,,Shooting foul by W. Hernangómez (drawn by L. Williams),40,36
124,2,9:01.0,,L. Williams makes free throw 1 of 2,40,37
125,2,9:01.0,,L. Williams makes free throw 2 of 2,40,38
126,2,8:41.0,W. Hernangómez makes 2-pt hook shot from 3 ft,,42,38
127,2,8:26.0,,T. Robinson makes 2-pt layup from 3 ft (assist by L. Nance),42,40
128,2,8:13.0,J. Holiday misses 3-pt jump shot from 25 ft,,42,40
129,2,8:13.0,Offensive rebound by Team,,42,40
130,2,8:13.0,,Loose ball foul by J. Clarkson (drawn by K. Porziņģis),42,40
131,2,8:13.0,Official timeout,,42,40
132,2,8:13.0,D. Rose enters the game for J. Holiday,,42,40
133,2,7:59.0,W. Hernangómez misses 2-pt hook shot from 3 ft,,42,40
134,2,7:56.0,,Defensive rebound by L. Williams,42,40
135,2,7:43.0,,B. Ingram misses 2-pt layup from 3 ft (block by W. Hernangómez),42,40
136,2,7:41.0,Defensive rebound by W. Hernangómez,,42,40
137,2,7:40.0,Shooting foul by L. Williams (drawn by D. Rose),,42,40
138,2,7:40.0,D. Rose misses free throw 1 of 2,,42,40
139,2,7:40.0,Offensive rebound by Team,,42,40
140,2,7:40.0,D. Rose makes free throw 2 of 2,,43,40
141,2,7:15.0,,B. Ingram misses 3-pt jump shot from 25 ft,43,40
142,2,7:14.0,,Offensive rebound by L. Nance,43,40
143,2,7:07.0,,T. Robinson misses 2-pt hook shot at rim,43,40
144,2,7:03.0,Defensive rebound by K. Porziņģis,,43,40
145,2,6:59.0,K. Porziņģis misses 2-pt jump shot from 20 ft,,43,40
146,2,6:56.0,,Defensive rebound by T. Robinson,43,40
147,2,6:50.0,,L. Williams makes 2-pt layup from 2 ft,43,42
148,2,6:40.0,,J. Randle enters the game for T. Robinson,43,42
149,2,6:40.0,,D. Russell enters the game for J. Clarkson,43,42
150,2,6:40.0,C. Lee enters the game for L. Thomas,,43,42
151,2,6:39.0,Shooting foul by L. Nance (drawn by K. Porziņģis),,43,42
152,2,6:39.0,K. Porziņģis makes free throw 1 of 2,,44,42
153,2,6:39.0,,L. Deng enters the game for D. Russell,44,42
154,2,6:39.0,K. Porziņģis makes free throw 2 of 2,,45,42
155,2,6:24.0,,L. Williams misses 3-pt jump shot from 28 ft,45,42
156,2,6:23.0,Defensive rebound by B. Jennings,,45,42
157,2,6:14.0,B. Jennings misses 2-pt hook shot from 4 ft,,45,42
158,2,6:10.0,Offensive rebound by W. Hernangómez,,45,42
159,2,6:10.0,W. Hernangómez makes 2-pt layup from 1 ft,,47,42
160,2,5:57.0,,J. Randle misses 2-pt jump shot from 5 ft,47,42
161,2,5:53.0,Defensive rebound by K. Porziņģis,,47,42
162,2,5:44.0,D. Rose makes 2-pt jump shot from 17 ft,,49,42
163,2,5:34.0,,LA Lakers full timeout,49,42
164,2,5:34.0,,N. Young enters the game for B. Ingram,49,42
165,2,5:34.0,,J. Clarkson enters the game for L. Nance,49,42
166,2,5:34.0,,T. Mozgov enters the game for L. Williams,49,42
167,2,5:19.0,,L. Deng misses 2-pt jump shot from 14 ft,49,42
168,2,5:18.0,Defensive rebound by W. Hernangómez,,49,42
169,2,5:02.0,B. Jennings misses 2-pt jump shot from 20 ft,,49,42
170,2,5:00.0,Offensive rebound by W. Hernangómez,,49,42
171,2,4:56.0,W. Hernangómez misses 2-pt layup from 2 ft (block by T. Mozgov),,49,42
172,2,4:52.0,Offensive rebound by W. Hernangómez,,49,42
173,2,4:48.0,W. Hernangómez misses 2-pt jump shot from 9 ft,,49,42
174,2,4:45.0,,Defensive rebound by J. Randle,49,42
175,2,4:41.0,,N. Young misses 3-pt jump shot from 26 ft,49,42
176,2,4:40.0,Defensive rebound by W. Hernangómez,,49,42
177,2,4:33.0,B. Jennings makes 2-pt jump shot from 20 ft,,51,42
178,2,4:07.0,,J. Randle makes 2-pt layup from 2 ft,51,44
179,2,3:48.0,D. Rose makes 2-pt jump shot from 7 ft (assist by B. Jennings),,53,44
180,2,3:30.0,,N. Young makes 2-pt jump shot from 4 ft,53,46
181,2,3:24.0,New York full timeout,,53,46
182,2,3:24.0,J. Noah enters the game for W. Hernangómez,,53,46
183,2,3:24.0,C. Anthony enters the game for B. Jennings,,53,46
184,2,3:16.0,K. Porziņģis makes 2-pt jump shot from 18 ft (assist by J. Noah),,55,46
185,2,2:58.0,,N. Young makes 2-pt jump shot from 18 ft (assist by T. Mozgov),55,48
186,2,2:35.0,C. Anthony misses 3-pt jump shot from 26 ft,,55,48
187,2,2:34.0,,Defensive rebound by N. Young,55,48
188,2,2:18.0,,Turnover by T. Mozgov (lost ball; steal by K. Porziņģis),55,48
189,2,2:12.0,C. Lee misses 2-pt jump shot from 23 ft,,55,48
190,2,2:06.0,,Defensive rebound by J. Clarkson,55,48
191,2,2:01.0,,Shooting foul by C. Lee (drawn by N. Young),55,48
192,2,2:01.0,,N. Young misses free throw 1 of 3,55,48
193,2,2:01.0,,Offensive rebound by Team,55,48
194,2,2:01.0,,N. Young makes free throw 2 of 3,55,49
195,2,2:01.0,,N. Young makes free throw 3 of 3,55,50
196,2,1:35.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,55,50
197,2,1:34.0,,Defensive rebound by J. Randle,55,50
198,2,1:30.0,,Turnover by J. Randle (bad pass),55,50
199,2,1:30.0,,L. Williams enters the game for N. Young,55,50
200,2,1:18.0,C. Anthony misses 3-pt jump shot from 25 ft,,55,50
201,2,1:17.0,,Defensive rebound by J. Randle,55,50
202,2,1:07.0,,J. Clarkson makes 2-pt jump shot from 17 ft (assist by J. Randle),55,52
203,2,0:53.0,D. Rose makes 2-pt layup from 2 ft,,57,52
204,2,0:45.0,,Shooting foul by C. Lee (drawn by L. Williams),57,52
205,2,0:45.0,,L. Williams makes free throw 1 of 2,57,53
206,2,0:45.0,,L. Williams makes free throw 2 of 2,57,54
207,2,0:31.0,D. Rose misses 2-pt jump shot from 17 ft,,57,54
208,2,0:29.0,,Defensive rebound by Team,57,54
209,2,0:11.0,Violation by K. Porziņģis (kicked ball),,57,54
210,2,0:01.0,,J. Randle makes 2-pt jump shot from 7 ft (assist by L. Williams),57,56
211,3,11:43.0,,Turnover by D. Russell (bad pass),57,56
212,3,11:22.0,D. Rose makes 2-pt jump shot from 16 ft (assist by C. Anthony),,59,56
213,3,11:05.0,,T. Mozgov makes 2-pt hook shot from 8 ft,59,58
214,3,10:52.0,K. Porziņģis makes 2-pt jump shot from 14 ft (assist by C. Lee),,61,58
215,3,10:52.0,Shooting foul by J. Randle (drawn by K. Porziņģis),,61,58
216,3,10:52.0,K. Porziņģis makes free throw 1 of 1,,62,58
217,3,10:42.0,,L. Deng makes 2-pt jump shot from 20 ft,62,60
218,3,10:31.0,C. Anthony misses 2-pt jump shot from 17 ft,,62,60
219,3,10:27.0,Offensive rebound by K. Porziņģis,,62,60
220,3,10:22.0,D. Rose misses 2-pt jump shot from 13 ft,,62,60
221,3,10:18.0,,Defensive rebound by L. Deng,62,60
222,3,10:13.0,,T. Mozgov misses 2-pt jump shot from 11 ft (block by J. Noah),62,60
223,3,10:11.0,Defensive rebound by K. Porziņģis,,62,60
224,3,10:07.0,Personal foul by T. Mozgov (drawn by K. Porziņģis),,62,60
225,3,10:01.0,C. Anthony makes 2-pt layup from 2 ft (assist by J. Noah),,64,60
226,3,10:00.0,Violation by Team (jump ball),,64,60
227,3,9:45.0,,J. Randle misses 2-pt layup from 2 ft (block by K. Porziņģis),64,60
228,3,9:41.0,Defensive rebound by C. Anthony,,64,60
229,3,9:34.0,J. Noah misses 2-pt layup from 2 ft,,64,60
230,3,9:32.0,,Defensive rebound by T. Mozgov,64,60
231,3,9:24.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by D. Russell),64,63
232,3,9:10.0,Turnover by D. Rose (traveling),,64,63
233,3,9:02.0,,Turnover by D. Russell (bad pass),64,63
234,3,8:46.0,D. Rose misses 2-pt jump shot from 6 ft,,64,63
235,3,8:43.0,Offensive rebound by J. Noah,,64,63
236,3,8:43.0,J. Noah misses 2-pt layup from 2 ft,,64,63
237,3,8:40.0,,Defensive rebound by L. Deng,64,63
238,3,8:40.0,,Turnover by D. Russell (bad pass),64,63
239,3,8:25.0,Personal foul by L. Deng (drawn by J. Noah),,64,63
240,3,8:14.0,C. Anthony makes 2-pt jump shot from 14 ft,,66,63
241,3,7:54.0,,T. Mozgov makes 2-pt layup from 2 ft (assist by L. Deng),66,65
242,3,7:30.0,K. Porziņģis misses 2-pt jump shot from 17 ft,,66,65
243,3,7:29.0,,Defensive rebound by J. Randle,66,65
244,3,7:14.0,,L. Deng makes 3-pt jump shot from 25 ft (assist by D. Russell),66,68
245,3,6:50.0,Turnover by D. Rose (bad pass; steal by D. Russell),,66,68
246,3,6:45.0,,Turnover by D. Russell (bad pass),66,68
247,3,6:31.0,C. Anthony misses 2-pt jump shot from 20 ft,,66,68
248,3,6:30.0,,Defensive rebound by T. Mozgov,66,68
249,3,6:18.0,,D. Russell misses 2-pt jump shot from 7 ft,66,68
250,3,6:16.0,Defensive rebound by D. Rose,,66,68
251,3,6:11.0,C. Lee makes 3-pt jump shot from 24 ft (assist by D. Rose),,69,68
252,3,6:11.0,,LA Lakers full timeout,69,68
253,3,6:11.0,,J. Clarkson enters the game for N. Young,69,68
254,3,5:56.0,,D. Russell misses 2-pt layup from 2 ft (block by K. Porziņģis),69,68
255,3,5:54.0,,Offensive rebound by T. Mozgov,69,68
256,3,5:53.0,,T. Mozgov misses 2-pt jump shot from 5 ft (block by K. Porziņģis),69,68
257,3,5:51.0,Defensive rebound by K. Porziņģis,,69,68
258,3,5:36.0,C. Lee makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),,72,68
259,3,5:14.0,,J. Clarkson makes 2-pt hook shot from 2 ft,72,70
260,3,4:52.0,C. Anthony misses 2-pt jump shot from 11 ft,,72,70
261,3,4:48.0,,Defensive rebound by J. Randle,72,70
262,3,4:38.0,,Turnover by L. Deng (bad pass; steal by C. Lee),72,70
263,3,4:34.0,Turnover by C. Anthony (bad pass; steal by D. Russell),,72,70
264,3,4:28.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by J. Clarkson),72,73
265,3,4:08.0,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by C. Anthony),,75,73
266,3,3:51.0,,L. Deng misses 3-pt jump shot from 26 ft,75,73
267,3,3:50.0,Defensive rebound by K. Porziņģis,,75,73
268,3,3:43.0,D. Rose makes 2-pt jump shot from 14 ft,,77,73
269,3,3:27.0,,Personal foul by C. Anthony (drawn by L. Deng),77,73
270,3,3:27.0,,L. Williams enters the game for L. Deng,77,73
271,3,3:27.0,,L. Nance enters the game for T. Mozgov,77,73
272,3,3:27.0,,B. Ingram enters the game for D. Russell,77,73
273,3,3:27.0,W. Hernangómez enters the game for C. Anthony,,77,73
274,3,3:27.0,L. Thomas enters the game for J. Noah,,77,73
275,3,3:14.0,,J. Randle misses 2-pt jump shot from 4 ft (block by K. Porziņģis),77,73
276,3,3:13.0,,Offensive rebound by J. Randle,77,73
277,3,3:13.0,,Turnover by Team (shot clock),77,73
278,3,2:59.0,Turnover by K. Porziņģis (bad pass; steal by L. Nance),,77,73
279,3,2:42.0,,L. Williams misses 3-pt jump shot from 27 ft,77,73
280,3,2:40.0,,Offensive rebound by J. Clarkson,77,73
281,3,2:30.0,,J. Clarkson misses 2-pt layup from 1 ft,77,73
282,3,2:26.0,Defensive rebound by W. Hernangómez,,77,73
283,3,2:18.0,K. Porziņģis misses 2-pt jump shot from 4 ft,,77,73
284,3,2:17.0,Offensive rebound by W. Hernangómez,,77,73
285,3,2:17.0,,Loose ball foul by J. Randle (drawn by W. Hernangómez),77,73
286,3,2:17.0,New York full timeout,,77,73
287,3,2:17.0,,T. Robinson enters the game for J. Randle,77,73
288,3,2:07.0,K. Porziņģis makes 2-pt layup from 2 ft (assist by W. Hernangómez),,79,73
289,3,2:07.0,Shooting foul by L. Williams (drawn by K. Porziņģis),,79,73
290,3,2:07.0,K. Porziņģis misses free throw 1 of 1,,79,73
291,3,2:04.0,,Defensive rebound by J. Clarkson,79,73
292,3,1:52.0,,B. Ingram misses 2-pt jump shot from 18 ft,79,73
293,3,1:50.0,Defensive rebound by Team,,79,73
294,3,1:35.0,D. Rose makes 2-pt jump shot from 20 ft,,81,73
295,3,1:12.0,,Turnover by L. Williams (bad pass; steal by L. Thomas),81,73
296,3,0:51.0,C. Lee makes 3-pt jump shot from 27 ft,,84,73
297,3,0:36.0,,L. Williams misses 2-pt layup from 4 ft (block by W. Hernangómez),84,73
298,3,0:36.0,,Offensive rebound by Team,84,73
299,3,0:28.0,,Shooting foul by D. Rose (drawn by J. Clarkson),84,73
300,3,0:28.0,,J. Clarkson makes free throw 1 of 2,84,74
301,3,0:28.0,,J. Clarkson makes free throw 2 of 2,84,75
302,3,0:04.0,K. Porziņģis misses 2-pt jump shot from 16 ft,,84,75
303,3,0:03.0,,Defensive rebound by T. Robinson,84,75
304,3,0:02.0,,Turnover by T. Robinson (bad pass; steal by W. Hernangómez),84,75
305,3,0:00.0,D. Rose misses 3-pt jump shot from 28 ft,,84,75
306,3,0:00.0,Offensive rebound by Team,,84,75
307,4,11:37.0,L. Thomas misses 2-pt jump shot from 20 ft,,84,75
308,4,11:36.0,,Defensive rebound by T. Robinson,84,75
309,4,11:31.0,,Turnover by L. Williams (lost ball; steal by J. Holiday),84,75
310,4,11:28.0,Personal foul by L. Nance (drawn by L. Thomas),,84,75
311,4,11:16.0,W. Hernangómez misses 2-pt layup from 3 ft,,84,75
312,4,11:10.0,,Defensive rebound by L. Williams,84,75
313,4,11:00.0,,T. Robinson makes 2-pt layup from 2 ft (assist by B. Ingram),84,77
314,4,11:00.0,,Shooting foul by W. Hernangómez (drawn by T. Robinson),84,77
315,4,11:00.0,,T. Robinson misses free throw 1 of 1,84,77
316,4,10:56.0,Defensive rebound by C. Anthony,,84,77
317,4,10:42.0,C. Anthony misses 2-pt jump shot from 15 ft,,84,77
318,4,10:37.0,,Defensive rebound by L. Williams,84,77
319,4,10:30.0,,L. Williams makes 3-pt jump shot from 26 ft,84,80
320,4,10:13.0,B. Jennings makes 2-pt jump shot from 12 ft,,86,80
321,4,9:58.0,,Personal foul by J. Holiday,86,80
322,4,9:49.0,,L. Nance misses 2-pt jump shot from 13 ft,86,80
323,4,9:48.0,Defensive rebound by C. Anthony,,86,80
324,4,9:42.0,Turnover by B. Jennings (lost ball),,86,80
325,4,9:22.0,,J. Clarkson makes 2-pt layup from 3 ft,86,82
326,4,9:09.0,Turnover by W. Hernangómez (offensive foul),,86,82
327,4,9:09.0,Offensive foul by C. Anthony (drawn by B. Ingram),,86,82
328,4,8:56.0,,Shooting foul by J. Holiday (drawn by L. Williams),86,82
329,4,8:56.0,Official timeout,,86,82
330,4,8:56.0,,L. Williams makes free throw 1 of 3,86,83
331,4,8:56.0,,L. Williams makes free throw 2 of 3,86,84
332,4,8:56.0,,L. Deng enters the game for T. Robinson,86,82
333,4,8:56.0,K. Porziņģis enters the game for L. Thomas,,86,82
334,4,8:56.0,,L. Williams makes free throw 3 of 3,86,85
335,4,8:31.0,C. Anthony misses 2-pt jump shot from 21 ft,,86,85
336,4,8:29.0,,Defensive rebound by L. Williams,86,85
337,4,8:21.0,,L. Nance makes 2-pt hook shot from 5 ft (assist by J. Clarkson),86,87
338,4,8:05.0,Shooting foul by B. Ingram (drawn by J. Holiday),,86,87
339,4,8:05.0,J. Holiday misses free throw 1 of 3,,86,87
340,4,8:05.0,Offensive rebound by Team,,86,87
341,4,8:05.0,J. Holiday makes free throw 2 of 3,,87,87
342,4,8:05.0,C. Lee enters the game for W. Hernangómez,,87,87
343,4,8:05.0,J. Holiday makes free throw 3 of 3,,88,87
344,4,7:54.0,,L. Williams misses 2-pt layup from 1 ft (block by K. Porziņģis),88,87
345,4,7:51.0,,Offensive rebound by L. Nance,88,87
346,4,7:49.0,,Turnover by L. Nance (bad pass; steal by C. Anthony),88,87
347,4,7:34.0,B. Jennings makes 3-pt jump shot from 27 ft,,91,87
348,4,7:23.0,,L. Nance makes 2-pt dunk at rim (assist by L. Williams),91,89
349,4,7:02.0,B. Jennings makes 3-pt jump shot from 27 ft,,94,89
350,4,6:51.0,,Turnover by L. Williams (bad pass; steal by C. Anthony),94,89
351,4,6:46.0,C. Lee makes 2-pt layup from 2 ft (assist by B. Jennings),,96,89
352,4,6:46.0,Shooting foul by B. Ingram (drawn by C. Lee),,96,89
353,4,6:46.0,,LA Lakers full timeout,96,89
354,4,6:46.0,,N. Young enters the game for J. Clarkson,96,89
355,4,6:46.0,C. Lee makes free throw 1 of 1,,97,89
356,4,6:35.0,,Turnover by L. Williams (bad pass; steal by C. Anthony),97,89
357,4,6:22.0,Turnover by J. Holiday (bad pass; steal by L. Deng),,97,89
358,4,5:59.0,,L. Deng misses 2-pt jump shot from 6 ft,97,89
359,4,5:58.0,Defensive rebound by C. Anthony,,97,89
360,4,5:42.0,B. Jennings misses 2-pt jump shot from 19 ft,,97,89
361,4,5:41.0,,Defensive rebound by L. Deng,97,89
362,4,5:38.0,,B. Ingram misses 3-pt jump shot from 26 ft,97,89
363,4,5:35.0,Defensive rebound by C. Anthony,,97,89
364,4,5:25.0,Shooting foul by B. Ingram (drawn by K. Porziņģis),,97,89
365,4,5:25.0,K. Porziņģis makes free throw 1 of 2,,98,89
366,4,5:25.0,,J. Randle enters the game for L. Nance,98,89
367,4,5:25.0,K. Porziņģis makes free throw 2 of 2,,99,89
368,4,5:04.0,,L. Deng makes 3-pt jump shot from 25 ft (assist by L. Williams),99,92
369,4,4:47.0,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by B. Jennings),,102,92
370,4,4:28.0,,N. Young makes 3-pt jump shot from 25 ft (assist by J. Randle),102,95
371,4,4:11.0,B. Jennings misses 2-pt layup from 3 ft,,102,95
372,4,4:07.0,,Defensive rebound by B. Ingram,102,95
373,4,4:04.0,,L. Deng makes 2-pt layup from 1 ft (assist by B. Ingram),102,97
374,4,4:04.0,,Shooting foul by J. Holiday (drawn by L. Deng),102,97
375,4,4:04.0,D. Rose enters the game for J. Holiday,,102,97
376,4,4:04.0,,J. Clarkson enters the game for L. Williams,102,97
377,4,4:04.0,,L. Deng makes free throw 1 of 1,102,98
378,4,3:41.0,Shooting foul by B. Ingram (drawn by C. Anthony),,102,98
379,4,3:41.0,C. Anthony makes free throw 1 of 2,,103,98
380,4,3:41.0,C. Anthony makes free throw 2 of 2,,104,98
