,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHOENIX_ACTION,LA CLIPPERS_SCORE,PHOENIX_SCORE
383,4,9:18.0,,L. Barbosa misses 2-pt jump shot from 20 ft,98,93
384,4,9:17.0,,Offensive rebound by P. Tucker,98,93
385,4,9:12.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,98,93
386,4,9:12.0,Defensive rebound by B. Bass,,98,93
387,4,8:57.0,R. Felton misses 2-pt jump shot from 9 ft,,98,93
388,4,8:57.0,,Defensive rebound by Team,98,93
389,4,8:57.0,Loose ball foul by M. Speights (drawn by P. Tucker),,98,93
390,4,8:57.0,Official timeout,,98,93
391,4,8:43.0,,Shooting foul by A. Anderson (drawn by T. Warren),98,93
392,4,8:43.0,,T. Warren misses free throw 1 of 2,98,93
393,4,8:43.0,,Offensive rebound by Team,98,93
394,4,8:43.0,,T. Warren makes free throw 2 of 2,98,94
395,4,8:24.0,J. Crawford misses 3-pt jump shot from 26 ft,,98,94
396,4,8:24.0,,Defensive rebound by D. Bender,98,94
397,4,8:16.0,,D. Bender misses 3-pt jump shot from 25 ft,98,94
398,4,8:15.0,Defensive rebound by M. Speights,,98,94
399,4,8:02.0,M. Speights misses 3-pt jump shot from 25 ft,,98,94
400,4,8:01.0,,Defensive rebound by D. Bender,98,94
401,4,7:55.0,,E. Bledsoe makes 2-pt jump shot from 18 ft,98,96
402,4,7:38.0,R. Felton makes 2-pt layup at rim,,100,96
403,4,7:24.0,,T. Warren makes 2-pt layup from 2 ft (assist by D. Bender),100,98
404,4,7:05.0,R. Felton misses 2-pt layup at rim,,100,98
405,4,7:03.0,Offensive rebound by R. Felton,,100,98
406,4,7:02.0,R. Felton misses 2-pt layup from 3 ft,,100,98
407,4,6:56.0,,Defensive rebound by T. Warren,100,98
408,4,6:55.0,,P. Tucker misses 2-pt jump shot from 20 ft,100,98
409,4,6:54.0,Defensive rebound by R. Felton,,100,98
410,4,6:48.0,Shooting block foul by L. Barbosa (drawn by J. Crawford),,100,98
411,4,6:48.0,J. Crawford makes free throw 1 of 2,,101,98
412,4,6:48.0,,D. Booker enters the game for D. Bender,101,98
413,4,6:48.0,B. Griffin enters the game for B. Bass,,101,98
414,4,6:48.0,J. Redick enters the game for A. Anderson,,101,98
415,4,6:48.0,J. Crawford makes free throw 2 of 2,,102,98
416,4,6:26.0,,P. Tucker misses 2-pt jump shot from 5 ft (block by J. Crawford),102,98
417,4,6:25.0,Defensive rebound by R. Felton,,102,98
418,4,6:14.0,Shooting foul by P. Tucker (drawn by M. Speights),,102,98
419,4,6:14.0,,Technical foul by P. Tucker,102,98
420,4,6:14.0,J. Redick makes technical free throw,,103,98
421,4,6:14.0,M. Speights makes free throw 1 of 2,,104,98
422,4,6:14.0,,T. Chandler enters the game for T. Warren,104,98
423,4,6:14.0,M. Speights makes free throw 2 of 2,,105,98
424,4,6:07.0,,D. Booker makes 2-pt jump shot from 12 ft (assist by E. Bledsoe),105,100
425,4,5:52.0,B. Griffin makes 2-pt layup from 1 ft (assist by R. Felton),,107,100
426,4,5:45.0,,Personal foul by J. Crawford (drawn by D. Booker),107,100
427,4,5:45.0,,Phoenix full timeout,107,100
428,4,5:39.0,,Turnover by T. Chandler (bad pass; steal by R. Felton),107,100
429,4,5:33.0,M. Speights misses 2-pt layup from 2 ft,,107,100
430,4,5:32.0,Offensive rebound by M. Speights,,107,100
431,4,5:32.0,M. Speights misses 2-pt layup from 1 ft,,107,100
432,4,5:30.0,,Defensive rebound by P. Tucker,107,100
433,4,5:29.0,Offensive charge foul by E. Bledsoe (drawn by B. Griffin),,107,100
434,4,5:29.0,,Turnover by E. Bledsoe (offensive foul),107,100
435,4,5:13.0,B. Griffin misses 2-pt jump shot from 22 ft,,107,100
436,4,5:12.0,,Defensive rebound by P. Tucker,107,100
437,4,4:54.0,,D. Booker makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),107,103
438,4,4:26.0,R. Felton misses 3-pt jump shot from 27 ft,,107,103
439,4,4:25.0,,Defensive rebound by Team,107,103
440,4,4:08.0,,E. Bledsoe misses 2-pt jump shot from 8 ft,107,103
441,4,4:07.0,Defensive rebound by B. Griffin,,107,103
442,4,4:02.0,Flagrant foul type 1 by T. Chandler (drawn by B. Griffin),,107,103
443,4,4:02.0,B. Griffin makes flagrant free throw 1 of 2,,108,103
444,4,4:02.0,B. Griffin makes flagrant free throw 2 of 2,,109,103
445,4,4:02.0,A. Rivers enters the game for M. Speights,,109,103
446,4,3:57.0,A. Rivers misses 2-pt jump shot from 4 ft,,109,103
447,4,3:50.0,,Defensive rebound by E. Bledsoe,109,103
448,4,3:50.0,,E. Bledsoe makes 2-pt layup from 2 ft,109,105
449,4,3:50.0,,Shooting foul by J. Crawford (drawn by E. Bledsoe),109,105
450,4,3:50.0,,E. Bledsoe makes free throw 1 of 1,109,106
451,4,3:28.0,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Griffin),,112,106
452,4,3:09.0,,D. Booker misses 2-pt jump shot from 8 ft,112,106
453,4,3:08.0,Defensive rebound by B. Griffin,,112,106
454,4,2:50.0,Shooting foul by P. Tucker (drawn by J. Crawford),,112,106
455,4,2:50.0,LA Clippers full timeout,,112,106
456,4,2:50.0,J. Crawford makes free throw 1 of 2,,113,106
457,4,2:50.0,J. Crawford misses free throw 2 of 2,,113,106
458,4,2:49.0,,Defensive rebound by P. Tucker,113,106
459,4,2:38.0,,E. Bledsoe misses 2-pt jump shot from 11 ft,113,106
460,4,2:37.0,Defensive rebound by B. Griffin,,113,106
461,4,2:15.0,R. Felton makes 3-pt jump shot from 26 ft (assist by B. Griffin),,116,106
462,4,1:53.0,,Shooting block foul by B. Griffin (drawn by D. Booker),116,106
463,4,1:53.0,,D. Booker makes free throw 1 of 2,116,107
464,4,1:53.0,,D. Booker makes free throw 2 of 2,116,108
465,4,1:29.0,R. Felton makes 2-pt jump shot from 7 ft,,118,108
466,4,1:29.0,,Phoenix full timeout,118,108
467,4,1:29.0,L. Mbah a Moute enters the game for J. Crawford,,118,108
468,4,1:28.0,,T. Chandler makes 2-pt dunk at rim (assist by P. Tucker),118,110
469,4,1:22.0,Personal take foul by D. Booker,,118,110
470,4,1:22.0,LA Clippers full timeout,,118,110
471,4,1:22.0,LA Clippers full timeout,,118,110
472,4,1:22.0,J. Redick makes free throw 1 of 2,,119,110
473,4,1:22.0,J. Crawford enters the game for L. Mbah a Moute,,118,110
474,4,1:22.0,J. Redick makes free throw 2 of 2,,120,110
475,4,1:22.0,,Phoenix full timeout,120,110
476,4,1:19.0,,Shooting block foul by A. Rivers (drawn by E. Bledsoe),120,110
477,4,1:19.0,,E. Bledsoe makes free throw 1 of 2,120,111
478,4,1:19.0,,E. Bledsoe makes free throw 2 of 2,120,112
479,4,1:18.0,Personal foul by T. Chandler (drawn by R. Felton),,120,112
480,4,1:18.0,R. Felton makes free throw 1 of 2,,121,112
481,4,1:18.0,R. Felton makes free throw 2 of 2,,122,112
482,4,1:00.0,,L. Barbosa misses 2-pt jump shot from 6 ft (block by B. Griffin),122,112
483,4,1:00.0,,Offensive rebound by T. Chandler,122,112
484,4,0:58.0,,Turnover by T. Chandler (bad pass; steal by A. Rivers),122,112
485,4,0:57.0,Personal foul by E. Bledsoe (drawn by A. Rivers),,122,112
486,4,0:57.0,A. Rivers makes free throw 1 of 2,,123,112
487,4,0:57.0,A. Rivers makes free throw 2 of 2,,124,112
488,4,0:47.0,,E. Bledsoe makes 2-pt jump shot from 19 ft,124,114
489,4,0:26.0,A. Rivers misses 3-pt jump shot from 25 ft,,124,114
490,4,0:25.0,,Defensive rebound by L. Barbosa,124,114
491,4,0:18.0,,Turnover by L. Barbosa (bad pass; steal by J. Redick),124,114
