,QUARTER,TIME_REMAINING,DETROIT_ACTION,BROOKLYN_ACTION,DETROIT_SCORE,BROOKLYN_SCORE
371,4,5:42.0,J. Leuer enters the game for A. Baynes,,90,96
372,4,5:42.0,,T. Booker enters the game for J. Hamilton,90,96
373,4,5:42.0,,J. Harris enters the game for I. Whitehead,90,96
374,4,5:42.0,M. Morris makes free throw 2 of 2,,91,96
375,4,5:27.0,,B. Lopez misses 2-pt layup from 2 ft (block by J. Leuer),91,96
376,4,5:25.0,Defensive rebound by T. Harris,,91,96
377,4,5:16.0,I. Smith misses 2-pt layup from 2 ft,,91,96
378,4,5:15.0,Offensive rebound by J. Leuer,,91,96
379,4,5:06.0,T. Harris misses 2-pt hook shot from 6 ft,,91,96
380,4,5:05.0,,Defensive rebound by B. Lopez,91,96
381,4,4:46.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft,91,99
382,4,4:26.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,91,99
383,4,4:25.0,,Defensive rebound by S. Kilpatrick,91,99
384,4,4:18.0,,Personal block foul by K. Caldwell-Pope (drawn by S. Kilpatrick),91,99
385,4,4:18.0,,B. Bogdanović enters the game for R. Hollis-Jefferson,91,99
386,4,4:13.0,,S. Kilpatrick misses 2-pt layup from 2 ft (block by J. Leuer),91,99
387,4,4:11.0,Defensive rebound by J. Leuer,,91,99
388,4,4:03.0,J. Leuer makes 2-pt jump shot from 15 ft,,93,99
389,4,3:42.0,,B. Lopez makes 2-pt dunk at rim (assist by B. Bogdanović),93,101
390,4,3:30.0,Turnover by I. Smith (lost ball; steal by S. Kilpatrick),,93,101
391,4,3:24.0,,T. Booker misses 2-pt layup from 2 ft,93,101
392,4,3:22.0,Defensive rebound by K. Caldwell-Pope,,93,101
393,4,3:13.0,T. Harris makes 2-pt layup from 4 ft (assist by I. Smith),,95,101
394,4,2:57.0,,J. Harris makes 2-pt jump shot from 6 ft (assist by S. Kilpatrick),95,103
395,4,2:37.0,M. Morris makes 3-pt jump shot from 24 ft,,98,103
396,4,2:21.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,98,103
397,4,2:20.0,Defensive rebound by K. Caldwell-Pope,,98,103
398,4,2:13.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,98,103
399,4,2:12.0,,Defensive rebound by S. Kilpatrick,98,103
400,4,1:55.0,,J. Harris misses 3-pt jump shot from 25 ft,98,103
401,4,1:54.0,Defensive rebound by M. Morris,,98,103
402,4,1:43.0,J. Leuer misses 3-pt jump shot from 24 ft,,98,103
403,4,1:42.0,,Defensive rebound by J. Harris,98,103
404,4,1:34.0,,Brooklyn full timeout,98,103
405,4,1:34.0,Detroit full timeout,,98,103
406,4,1:34.0,A. Baynes enters the game for J. Leuer,,98,103
407,4,1:22.0,,S. Kilpatrick misses 2-pt jump shot from 6 ft,98,103
408,4,1:21.0,Defensive rebound by A. Baynes,,98,103
409,4,1:20.0,Turnover by A. Baynes (lost ball; steal by T. Booker),,98,103
410,4,1:02.0,,Turnover by S. Kilpatrick (lost ball; steal by T. Harris),98,103
411,4,0:58.0,K. Caldwell-Pope misses 2-pt layup from 1 ft (block by T. Booker),,98,103
412,4,0:55.0,,Defensive rebound by S. Kilpatrick,98,103
413,4,0:51.0,,Personal foul by K. Caldwell-Pope (drawn by S. Kilpatrick),98,103
414,4,0:51.0,S. Johnson enters the game for K. Caldwell-Pope,,98,103
415,4,0:46.0,,Personal foul by M. Morris (drawn by B. Bogdanović),98,103
416,4,0:46.0,,B. Bogdanović makes free throw 1 of 2,98,104
417,4,0:46.0,K. Caldwell-Pope enters the game for S. Johnson,,98,104
418,4,0:46.0,,R. Hollis-Jefferson enters the game for J. Harris,98,104
419,4,0:46.0,,B. Bogdanović makes free throw 2 of 2,98,105
420,4,0:39.0,T. Harris makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),,101,105
421,4,0:18.0,,S. Kilpatrick misses 2-pt layup from 3 ft,101,105
422,4,0:17.0,,Offensive rebound by T. Booker,101,105
423,4,0:15.0,,Personal foul by M. Morris (drawn by B. Lopez),101,105
424,4,0:15.0,,B. Lopez makes free throw 1 of 2,101,106
425,4,0:15.0,,B. Lopez makes free throw 2 of 2,101,107
426,4,0:15.0,Detroit full timeout,,101,107
427,4,0:15.0,,J. Harris enters the game for B. Lopez,101,107
428,4,0:15.0,B. Udrih enters the game for I. Smith,,101,107
429,4,0:11.0,M. Morris misses 3-pt jump shot from 26 ft,,101,107
430,4,0:10.0,,Defensive rebound by S. Kilpatrick,101,107
431,4,0:09.0,,Personal foul by T. Harris (drawn by S. Kilpatrick),101,107
432,4,0:09.0,,S. Kilpatrick makes free throw 1 of 2,101,108
433,4,0:09.0,,S. Kilpatrick makes free throw 2 of 2,101,109
434,4,0:09.0,Detroit full timeout,,101,109
435,4,0:06.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,101,109
436,4,0:05.0,,Defensive rebound by S. Kilpatrick,101,109
