,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
170,2,2:19.0,,D. Howard makes free throw 1 of 2,31,59
171,2,2:19.0,,T. Hardaway enters the game for K. Bazemore,31,59
172,2,2:19.0,,D. Howard makes free throw 2 of 2,31,60
173,2,2:04.0,D. Valentine misses 3-pt jump shot from 25 ft,,31,60
174,2,2:03.0,,Defensive rebound by T. Sefolosha,31,60
175,2,1:55.0,,D. Howard misses 2-pt hook shot from 4 ft,31,60
176,2,1:53.0,Defensive rebound by R. Lopez,,31,60
177,2,1:45.0,,K. Humphries enters the game for D. Howard,31,60
178,2,1:35.0,D. Valentine makes 3-pt jump shot from 23 ft (assist by R. Rondo),,34,60
179,2,1:18.0,,K. Humphries makes 3-pt jump shot from 23 ft (assist by D. Schröder),34,63
180,2,1:00.0,J. Butler makes 2-pt layup from 1 ft (assist by R. Lopez),,36,63
181,2,0:43.0,,P. Millsap makes 2-pt jump shot from 9 ft (assist by D. Schröder),36,65
182,2,0:32.0,P. Zipser misses 2-pt jump shot from 10 ft (block by P. Millsap),,36,65
183,2,0:30.0,,Defensive rebound by P. Millsap,36,65
184,2,0:27.0,,T. Hardaway misses 2-pt jump shot from 20 ft,36,65
185,2,0:25.0,,Offensive rebound by P. Millsap,36,65
186,2,0:07.0,,Turnover by D. Schröder (bad pass; steal by R. Rondo),36,65
187,2,0:02.0,D. Valentine misses 3-pt jump shot from 25 ft,,36,65
188,2,0:01.0,Offensive rebound by R. Rondo,,36,65
189,2,0:01.0,R. Rondo misses 2-pt jump shot from 11 ft (block by K. Humphries),,36,65
190,2,0:00.0,Offensive rebound by Team,,36,65
191,3,11:44.0,Turnover by T. Gibson (lost ball; steal by P. Millsap),,36,65
192,3,11:26.0,,D. Howard misses 2-pt jump shot from 4 ft (block by R. Lopez),36,65
193,3,11:24.0,,Offensive rebound by D. Schröder,36,65
194,3,11:22.0,,Shooting foul by D. Wade (drawn by P. Millsap),36,65
195,3,11:22.0,,P. Millsap makes free throw 1 of 2,36,66
196,3,11:22.0,,P. Millsap makes free throw 2 of 2,36,67
197,3,11:04.0,D. Wade misses 3-pt jump shot from 24 ft,,36,67
198,3,11:03.0,,Defensive rebound by P. Millsap,36,67
199,3,10:52.0,,Turnover by D. Schröder (bad pass),36,67
200,3,10:35.0,M. Carter-Williams misses 2-pt jump shot from 6 ft,,36,67
201,3,10:31.0,Offensive rebound by M. Carter-Williams,,36,67
202,3,10:26.0,M. Carter-Williams misses 2-pt layup from 3 ft (block by P. Millsap),,36,67
203,3,10:22.0,Offensive rebound by T. Gibson,,36,67
204,3,10:16.0,R. Lopez makes 2-pt layup at rim,,38,67
205,3,9:49.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by P. Millsap),38,70
206,3,9:38.0,R. Lopez makes 2-pt jump shot from 19 ft (assist by J. Butler),,40,70
207,3,9:25.0,,D. Howard misses 2-pt layup from 1 ft (block by R. Lopez),40,70
208,3,9:23.0,Defensive rebound by R. Lopez,,40,70
209,3,9:15.0,R. Lopez misses 2-pt jump shot from 19 ft,,40,70
210,3,9:14.0,,Defensive rebound by K. Bazemore,40,70
211,3,9:07.0,,Turnover by K. Bazemore (lost ball),40,70
212,3,8:56.0,J. Butler makes 2-pt jump shot from 7 ft (assist by M. Carter-Williams),,42,70
213,3,8:42.0,,Turnover by D. Schröder (bad pass; steal by M. Carter-Williams),42,70
214,3,8:37.0,D. Wade makes 2-pt dunk at rim (assist by J. Butler),,44,70
215,3,8:22.0,,D. Schröder makes 2-pt jump shot from 19 ft,44,72
216,3,8:13.0,Turnover by M. Carter-Williams (bad pass; steal by T. Sefolosha),,44,72
217,3,8:10.0,,Shooting foul by M. Carter-Williams (drawn by T. Sefolosha),44,72
218,3,8:10.0,,T. Sefolosha makes free throw 1 of 2,44,73
219,3,8:10.0,,T. Sefolosha makes free throw 2 of 2,44,74
220,3,7:55.0,D. Wade misses 2-pt layup from 1 ft,,44,74
221,3,7:54.0,,Defensive rebound by P. Millsap,44,74
222,3,7:41.0,,Turnover by P. Millsap (lost ball; steal by M. Carter-Williams),44,74
223,3,7:41.0,Personal foul by P. Millsap (drawn by M. Carter-Williams),,44,74
224,3,7:32.0,D. Wade misses 2-pt jump shot from 10 ft,,44,74
225,3,7:31.0,Offensive rebound by R. Lopez,,44,74
226,3,7:30.0,R. Lopez misses 2-pt layup from 1 ft,,44,74
227,3,7:29.0,,Defensive rebound by D. Schröder,44,74
228,3,7:21.0,,D. Howard misses 2-pt layup from 1 ft,44,74
229,3,7:20.0,,Offensive rebound by T. Sefolosha,44,74
230,3,7:20.0,,T. Sefolosha misses 2-pt layup at rim,44,74
231,3,7:18.0,,Offensive rebound by P. Millsap,44,74
232,3,7:15.0,,K. Bazemore misses 3-pt jump shot from 26 ft,44,74
233,3,7:14.0,Defensive rebound by D. Wade,,44,74
234,3,7:08.0,M. Carter-Williams misses 2-pt jump shot from 3 ft,,44,74
235,3,7:06.0,Offensive rebound by T. Gibson,,44,74
236,3,7:06.0,T. Gibson makes 2-pt layup from 1 ft,,46,74
237,3,6:50.0,,T. Sefolosha makes 2-pt jump shot from 7 ft,46,76
238,3,6:50.0,Personal foul by D. Howard (drawn by R. Lopez),,46,76
239,3,6:50.0,,Atlanta full timeout,46,76
240,3,6:50.0,,M. Scott enters the game for P. Millsap,46,76
241,3,6:38.0,Personal foul by D. Howard (drawn by J. Butler),,46,76
242,3,6:31.0,M. Carter-Williams makes 3-pt jump shot from 24 ft (assist by D. Wade),,49,76
243,3,6:12.0,,M. Scott misses 3-pt jump shot from 26 ft,49,76
244,3,6:12.0,Defensive rebound by Team,,49,76
245,3,5:58.0,T. Gibson makes 2-pt dunk at rim (assist by D. Wade),,51,76
246,3,5:37.0,,Turnover by D. Schröder (bad pass; steal by J. Butler),51,76
247,3,5:29.0,Turnover by J. Butler (bad pass; steal by T. Sefolosha),,51,76
248,3,5:23.0,,D. Schröder makes 2-pt layup from 1 ft (assist by K. Bazemore),51,78
249,3,5:05.0,D. Wade misses 2-pt jump shot from 4 ft,,51,78
250,3,5:04.0,Offensive rebound by D. Wade,,51,78
251,3,5:03.0,D. Wade misses 2-pt jump shot from 7 ft,,51,78
252,3,5:01.0,,Defensive rebound by D. Schröder,51,78
253,3,4:51.0,,D. Howard misses 2-pt jump shot from 2 ft,51,78
254,3,4:49.0,Defensive rebound by R. Lopez,,51,78
255,3,4:44.0,Turnover by J. Butler (lost ball; steal by T. Sefolosha),,51,78
256,3,4:40.0,,T. Sefolosha makes 2-pt layup from 2 ft,51,80
257,3,4:37.0,Chicago full timeout,,51,80
258,3,4:37.0,,T. Hardaway enters the game for K. Bazemore,51,80
259,3,4:37.0,B. Portis enters the game for T. Gibson,,51,80
260,3,4:37.0,R. Rondo enters the game for D. Wade,,51,80
261,3,4:37.0,D. McDermott enters the game for M. Carter-Williams,,51,80
262,3,4:16.0,B. Portis misses 3-pt jump shot from 22 ft,,51,80
263,3,4:14.0,,Defensive rebound by D. Howard,51,80
264,3,3:58.0,,D. Howard misses 2-pt hook shot at rim,51,80
265,3,3:56.0,Defensive rebound by B. Portis,,51,80
266,3,3:48.0,Personal foul by T. Sefolosha (drawn by J. Butler),,51,80
267,3,3:41.0,J. Butler misses 2-pt jump shot from 20 ft,,51,80
268,3,3:40.0,,Defensive rebound by T. Hardaway,51,80
269,3,3:23.0,,Shooting foul by R. Lopez (drawn by D. Howard),51,80
270,3,3:23.0,,D. Howard misses free throw 1 of 2,51,80
271,3,3:23.0,,Offensive rebound by Team,51,80
272,3,3:23.0,,Technical foul by D. Howard,51,80
273,3,3:23.0,Technical foul by R. Lopez,,51,80
274,3,3:23.0,C. Felício enters the game for R. Lopez,,51,80
275,3,3:23.0,,D. Howard makes free throw 2 of 2,51,81
276,3,3:09.0,R. Rondo misses 2-pt jump shot from 17 ft,,51,81
277,3,3:08.0,,Defensive rebound by D. Howard,51,81
278,3,2:59.0,,T. Hardaway makes 2-pt jump shot from 5 ft,51,83
279,3,2:51.0,R. Rondo makes 2-pt layup at rim,,53,83
280,3,2:36.0,,Turnover by T. Hardaway (lost ball),53,83
281,3,2:36.0,,M. Delaney enters the game for D. Schröder,53,83
282,3,2:36.0,,K. Humphries enters the game for D. Howard,53,83
283,3,2:36.0,D. Valentine enters the game for J. Butler,,53,83
284,3,2:28.0,Turnover by D. McDermott (lost ball; steal by T. Hardaway),,53,83
285,3,2:22.0,,T. Hardaway misses 2-pt jump shot from 9 ft,53,83
286,3,2:21.0,Defensive rebound by C. Felício,,53,83
287,3,2:19.0,Turnover by C. Felício (bad pass),,53,83
288,3,2:19.0,,M. Dunleavy enters the game for T. Sefolosha,53,83
289,3,2:11.0,,M. Scott makes 2-pt jump shot from 16 ft (assist by M. Dunleavy),53,85
290,3,1:51.0,B. Portis misses 2-pt jump shot from 19 ft,,53,85
291,3,1:49.0,,Defensive rebound by T. Hardaway,53,85
292,3,1:45.0,,M. Scott makes 2-pt layup from 3 ft (assist by T. Hardaway),53,87
293,3,1:32.0,B. Portis misses 2-pt hook shot from 6 ft,,53,87
294,3,1:30.0,Offensive rebound by Team,,53,87
295,3,1:27.0,D. Valentine misses 3-pt jump shot from 24 ft,,53,87
296,3,1:26.0,,Defensive rebound by K. Humphries,53,87
297,3,1:21.0,,Turnover by M. Delaney (bad pass; steal by D. Valentine),53,87
298,3,1:11.0,D. McDermott misses 2-pt jump shot from 16 ft,,53,87
299,3,1:09.0,,Defensive rebound by K. Humphries,53,87
300,3,1:00.0,,T. Hardaway misses 3-pt jump shot from 25 ft,53,87
301,3,0:58.0,Defensive rebound by B. Portis,,53,87
302,3,0:42.0,B. Portis makes 2-pt hook shot from 11 ft,,55,87
303,3,0:32.0,,K. Humphries misses 3-pt jump shot from 25 ft,55,87
304,3,0:30.0,Defensive rebound by D. McDermott,,55,87
305,3,0:14.0,Shooting foul by M. Delaney (drawn by C. Felício),,55,87
306,3,0:14.0,C. Felício makes free throw 1 of 2,,56,87
307,3,0:14.0,C. Felício makes free throw 2 of 2,,57,87
308,3,0:05.0,,Personal take foul by D. Valentine (drawn by T. Hardaway),57,87
309,3,0:00.0,,M. Scott misses 3-pt jump shot from 25 ft,57,87
310,3,0:00.0,,Offensive rebound by Team,57,87
311,4,11:42.0,,G. Neal misses 2-pt jump shot from 20 ft,57,87
312,4,11:41.0,Defensive rebound by D. McDermott,,57,87
313,4,11:22.0,B. Portis makes 2-pt layup from 3 ft (assist by D. Valentine),,59,87
314,4,11:07.0,,T. Prince misses 2-pt jump shot from 8 ft,59,87
315,4,11:06.0,,Offensive rebound by Team,59,87
316,4,11:01.0,,Personal foul by N. Mirotić (drawn by K. Humphries),59,87
317,4,10:53.0,,M. Delaney misses 2-pt jump shot from 18 ft,59,87
318,4,10:51.0,,Offensive rebound by K. Humphries,59,87
319,4,10:45.0,,Turnover by T. Prince (lost ball; steal by R. Rondo),59,87
320,4,10:32.0,R. Rondo misses 2-pt layup at rim,,59,87
321,4,10:30.0,Offensive rebound by N. Mirotić,,59,87
322,4,10:30.0,Shooting foul by T. Prince (drawn by N. Mirotić),,59,87
323,4,10:30.0,N. Mirotić misses free throw 1 of 2,,59,87
324,4,10:30.0,Offensive rebound by Team,,59,87
325,4,10:30.0,J. Grant enters the game for R. Rondo,,59,87
326,4,10:30.0,N. Mirotić makes free throw 2 of 2,,60,87
327,4,10:14.0,,G. Neal misses 2-pt jump shot from 14 ft,60,87
328,4,10:13.0,,Offensive rebound by K. Humphries,60,87
329,4,10:03.0,,M. Delaney makes 2-pt layup from 2 ft,60,89
330,4,9:43.0,N. Mirotić makes 2-pt layup from 1 ft (assist by D. McDermott),,62,89
331,4,9:21.0,,T. Prince misses 3-pt jump shot from 24 ft,62,89
332,4,9:20.0,Defensive rebound by D. McDermott,,62,89
333,4,9:12.0,J. Grant misses 3-pt jump shot from 25 ft,,62,89
334,4,9:10.0,,Defensive rebound by M. Delaney,62,89
335,4,8:50.0,,M. Delaney misses 2-pt jump shot from 19 ft,62,89
336,4,8:49.0,Defensive rebound by B. Portis,,62,89
337,4,8:44.0,Shooting foul by K. Humphries (drawn by J. Grant),,62,89
338,4,8:44.0,Official timeout,,62,89
339,4,8:44.0,J. Grant makes free throw 1 of 2,,63,89
340,4,8:44.0,P. Zipser enters the game for D. McDermott,,62,89
341,4,8:44.0,,M. Scott enters the game for M. Delaney,62,89
342,4,8:44.0,,M. Dunleavy enters the game for K. Humphries,62,89
343,4,8:44.0,J. Grant makes free throw 2 of 2,,64,89
344,4,8:27.0,,M. Dunleavy misses 2-pt jump shot from 20 ft,64,89
345,4,8:26.0,Defensive rebound by D. Valentine,,64,89
346,4,8:10.0,D. Valentine makes 3-pt jump shot from 25 ft (assist by B. Portis),,67,89
347,4,7:59.0,,G. Neal misses 3-pt jump shot from 25 ft,67,89
348,4,7:57.0,Defensive rebound by B. Portis,,67,89
349,4,7:47.0,N. Mirotić misses 3-pt jump shot from 25 ft,,67,89
350,4,7:46.0,,Defensive rebound by M. Scott,67,89
351,4,7:38.0,,D. Bembry makes 2-pt layup at rim (assist by M. Scott),67,91
352,4,7:22.0,Turnover by J. Grant (bad pass; steal by M. Dunleavy),,67,91
353,4,7:22.0,,Personal foul by B. Portis (drawn by M. Dunleavy),67,91
354,4,7:08.0,,T. Prince misses 3-pt jump shot from 25 ft,67,91
355,4,7:05.0,Defensive rebound by B. Portis,,67,91
356,4,6:59.0,Personal foul by T. Prince (drawn by P. Zipser),,67,91
357,4,6:52.0,P. Zipser makes 3-pt jump shot from 25 ft (assist by N. Mirotić),,70,91
358,4,6:35.0,,Turnover by M. Scott (bad pass; steal by D. Valentine),70,91
359,4,6:24.0,Offensive foul by N. Mirotić (drawn by M. Scott),,70,91
360,4,6:24.0,Turnover by N. Mirotić (offensive foul),,70,91
361,4,6:24.0,,K. Humphries enters the game for G. Neal,70,91
362,4,6:10.0,,T. Prince misses 2-pt jump shot from 5 ft (block by D. Valentine),70,91
363,4,6:10.0,Defensive rebound by Team,,70,91
364,4,6:00.0,Personal foul by K. Humphries (drawn by D. Valentine),,70,91
365,4,5:54.0,Turnover by D. Valentine (bad pass; steal by M. Scott),,70,91
366,4,5:53.0,,Personal foul by N. Mirotić (drawn by M. Scott),70,91
367,4,5:53.0,,Atlanta full timeout,70,91
368,4,5:37.0,,D. Bembry misses 2-pt jump shot from 16 ft,70,91
369,4,5:36.0,Defensive rebound by N. Mirotić,,70,91
370,4,5:27.0,B. Portis makes 2-pt hook shot from 9 ft (assist by J. Grant),,72,91
371,4,5:06.0,,D. Bembry misses 2-pt jump shot from 16 ft,72,91
372,4,5:04.0,,Offensive rebound by K. Humphries,72,91
373,4,5:04.0,,K. Humphries misses 2-pt layup at rim,72,91
374,4,5:03.0,Defensive rebound by D. Valentine,,72,91
375,4,4:58.0,J. Grant makes 2-pt jump shot from 18 ft,,74,91
376,4,4:37.0,,T. Prince misses 2-pt jump shot from 21 ft,74,91
377,4,4:34.0,Defensive rebound by D. Valentine,,74,91
378,4,4:30.0,J. Grant makes 2-pt layup from 2 ft,,76,91
379,4,4:30.0,Shooting foul by T. Prince (drawn by J. Grant),,76,91
380,4,4:30.0,,M. Delaney enters the game for M. Dunleavy,76,91
381,4,4:30.0,,T. Hardaway enters the game for D. Bembry,76,91
382,4,4:30.0,J. Grant makes free throw 1 of 1,,77,91
