,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
63,1,2:48.0,A. Johnson misses 3-pt jump shot from 24 ft,,23,21
64,1,2:47.0,,Defensive rebound by L. James,23,21
65,1,2:41.0,,K. Irving misses 3-pt jump shot from 24 ft,23,21
66,1,2:40.0,,Offensive rebound by T. Thompson,23,21
67,1,2:37.0,,Shooting foul by A. Johnson (drawn by K. Irving),23,21
68,1,2:37.0,,K. Irving makes 2-pt layup from 1 ft (assist by K. Love),23,23
69,1,2:37.0,,Cleveland full timeout,23,23
70,1,2:37.0,,R. Jefferson enters the game for L. James,23,23
71,1,2:37.0,K. Olynyk enters the game for J. Crowder,,23,23
72,1,2:37.0,G. Green enters the game for A. Johnson,,23,23
73,1,2:37.0,,K. Irving makes free throw 1 of 1,23,24
74,1,2:28.0,Turnover by A. Bradley (bad pass; steal by K. Irving),,23,24
75,1,2:22.0,,K. Irving makes 2-pt layup from 2 ft,23,26
76,1,2:10.0,A. Bradley misses 3-pt jump shot from 24 ft,,23,26
77,1,2:10.0,,Defensive rebound by K. Love,23,26
78,1,1:55.0,,Shooting foul by A. Bradley (drawn by K. Irving),23,26
79,1,1:55.0,,K. Irving makes free throw 1 of 3,23,27
80,1,1:55.0,,K. Irving makes free throw 2 of 3,23,28
81,1,1:55.0,,C. Frye enters the game for T. Thompson,23,28
82,1,1:55.0,J. Jerebko enters the game for A. Horford,,23,28
83,1,1:55.0,,K. Irving makes free throw 3 of 3,23,29
84,1,1:38.0,M. Smart misses 3-pt jump shot from 28 ft,,23,29
85,1,1:37.0,Offensive rebound by J. Jerebko,,23,29
86,1,1:23.0,J. Jerebko misses 3-pt jump shot from 25 ft,,23,29
87,1,1:21.0,Offensive rebound by Team,,23,29
88,1,1:21.0,,M. Dunleavy enters the game for K. Irving,23,29
89,1,1:18.0,J. Jerebko misses 3-pt jump shot from 24 ft,,23,29
90,1,1:18.0,,Defensive rebound by M. Dunleavy,23,29
91,1,1:01.0,,K. Love makes 2-pt jump shot from 15 ft (assist by R. Jefferson),23,31
92,1,0:40.0,J. Jerebko misses 2-pt hook shot from 7 ft,,23,31
93,1,0:40.0,,Defensive rebound by R. Jefferson,23,31
94,1,0:40.0,,Personal foul by J. Jerebko (drawn by R. Jefferson),23,31
95,1,0:40.0,,R. Jefferson misses free throw 1 of 2,23,31
96,1,0:40.0,,Offensive rebound by Team,23,31
97,1,0:40.0,I. Thomas enters the game for A. Bradley,,23,31
98,1,0:40.0,,D. Liggins enters the game for C. Frye,23,31
99,1,0:40.0,,R. Jefferson makes free throw 2 of 2,23,32
100,1,0:34.0,Shooting foul by I. Shumpert (drawn by M. Smart),,23,32
101,1,0:34.0,M. Smart makes free throw 1 of 2,,24,32
102,1,0:34.0,,C. Frye enters the game for D. Liggins,24,32
103,1,0:34.0,M. Smart makes free throw 2 of 2,,25,32
104,1,0:17.0,,K. Love misses 2-pt jump shot from 16 ft,25,32
105,1,0:17.0,Defensive rebound by J. Jerebko,,25,32
106,1,0:00.0,M. Smart misses 3-pt jump shot from 25 ft,,25,32
107,1,0:00.0,Offensive rebound by Team,,25,32
108,2,11:45.0,,Turnover by L. James (lost ball; steal by I. Thomas),25,32
109,2,11:27.0,G. Green makes 3-pt jump shot from 25 ft (assist by I. Thomas),,28,32
110,2,11:16.0,,Turnover by L. James (lost ball; steal by M. Smart),28,32
111,2,11:00.0,I. Thomas misses 2-pt jump shot from 18 ft,,28,32
112,2,11:00.0,,Defensive rebound by R. Jefferson,28,32
113,2,10:38.0,,L. James makes 2-pt jump shot from 19 ft,28,34
114,2,10:24.0,I. Thomas makes 2-pt layup at rim (assist by K. Olynyk),,30,34
115,2,10:17.0,,Turnover by M. Dunleavy (bad pass; steal by K. Olynyk),30,34
116,2,10:11.0,Shooting foul by M. Dunleavy (drawn by I. Thomas),,30,34
117,2,10:11.0,I. Thomas makes free throw 1 of 3,,31,34
118,2,10:11.0,I. Thomas makes free throw 2 of 3,,32,34
119,2,10:11.0,,K. Irving enters the game for M. Dunleavy,32,34
120,2,10:11.0,J. Brown enters the game for J. Jerebko,,32,34
121,2,10:11.0,I. Thomas makes free throw 3 of 3,,33,34
122,2,9:53.0,,K. Irving makes 2-pt jump shot from 15 ft (assist by L. James),33,36
123,2,9:38.0,I. Thomas makes 2-pt layup from 1 ft,,35,36
124,2,9:21.0,,C. Frye misses 2-pt hook shot from 5 ft,35,36
125,2,9:21.0,,Offensive rebound by C. Frye,35,36
126,2,9:20.0,,C. Frye misses 2-pt jump shot from 5 ft (block by G. Green),35,36
127,2,9:20.0,Defensive rebound by I. Thomas,,35,36
128,2,9:19.0,Personal foul by R. Jefferson (drawn by I. Thomas),,35,36
129,2,9:01.0,G. Green makes 2-pt jump shot from 14 ft (assist by I. Thomas),,37,36
130,2,8:47.0,,R. Jefferson makes 2-pt dunk at rim (assist by L. James),37,38
131,2,8:28.0,G. Green makes 3-pt jump shot from 25 ft (assist by J. Brown),,40,38
132,2,8:09.0,,K. Irving makes 3-pt jump shot from 26 ft,40,41
133,2,7:55.0,Turnover by I. Thomas (bad pass; steal by K. Irving),,40,41
134,2,7:47.0,,I. Shumpert makes 3-pt jump shot from 24 ft (assist by L. James),40,44
135,2,7:47.0,Boston full timeout,,40,44
136,2,7:30.0,J. Brown misses 2-pt jump shot from 4 ft,,40,44
137,2,7:28.0,Offensive rebound by J. Brown,,40,44
138,2,7:28.0,J. Brown makes 2-pt layup from 1 ft,,42,44
139,2,7:14.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by L. James),42,47
140,2,6:58.0,K. Olynyk misses 2-pt hook shot from 5 ft,,42,47
141,2,6:57.0,,Defensive rebound by L. James,42,47
142,2,6:51.0,,I. Shumpert misses 3-pt jump shot from 24 ft,42,47
143,2,6:49.0,Defensive rebound by J. Brown,,42,47
144,2,6:38.0,J. Brown makes 2-pt jump shot from 12 ft (assist by K. Olynyk),,44,47
145,2,6:13.0,,Shooting foul by G. Green (drawn by R. Jefferson),44,47
146,2,6:13.0,,R. Jefferson makes free throw 1 of 3,44,48
147,2,6:13.0,,R. Jefferson makes free throw 2 of 3,44,49
148,2,6:13.0,J. Crowder enters the game for J. Brown,,44,49
149,2,6:13.0,,R. Jefferson makes free throw 3 of 3,44,50
150,2,5:54.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by J. Crowder),,47,50
151,2,5:33.0,,K. Irving makes 2-pt layup from 2 ft,47,52
152,2,5:18.0,K. Olynyk makes 2-pt jump shot from 5 ft (assist by I. Thomas),,49,52
153,2,5:01.0,,R. Jefferson makes 2-pt layup from 1 ft (assist by K. Irving),49,54
154,2,4:50.0,Turnover by I. Thomas (lost ball; steal by I. Shumpert),,49,54
155,2,4:41.0,,I. Shumpert makes 2-pt layup from 2 ft (assist by L. James),49,56
156,2,4:41.0,Boston full timeout,,49,56
157,2,4:41.0,Official timeout,,49,56
158,2,4:41.0,A. Horford enters the game for I. Thomas,,49,56
159,2,4:41.0,A. Bradley enters the game for K. Olynyk,,49,56
160,2,4:41.0,,K. Love enters the game for R. Jefferson,49,56
161,2,4:41.0,,T. Thompson enters the game for C. Frye,49,56
162,2,4:24.0,A. Horford misses 2-pt jump shot from 13 ft,,49,56
163,2,4:24.0,,Defensive rebound by K. Love,49,56
164,2,3:59.0,,L. James makes 3-pt jump shot from 34 ft (assist by I. Shumpert),49,59
165,2,3:36.0,Turnover by A. Bradley (lost ball; steal by K. Love),,49,59
166,2,3:35.0,,Turnover by K. Love (bad pass; steal by A. Bradley),49,59
167,2,3:31.0,M. Smart misses 3-pt jump shot from 25 ft,,49,59
168,2,3:30.0,,Defensive rebound by K. Love,49,59
169,2,3:17.0,,Turnover by L. James (bad pass; steal by G. Green),49,59
170,2,3:11.0,J. Crowder makes 2-pt layup from 1 ft (assist by M. Smart),,51,59
171,2,2:49.0,,T. Thompson misses 3-pt jump shot from 26 ft,51,59
172,2,2:49.0,,Offensive rebound by Team,51,59
173,2,2:49.0,,Cleveland full timeout,51,59
174,2,2:49.0,I. Thomas enters the game for M. Smart,,51,59
175,2,2:49.0,A. Johnson enters the game for G. Green,,51,59
176,2,2:46.0,,Turnover by K. Love (bad pass; steal by I. Thomas),51,59
177,2,2:40.0,A. Bradley misses 2-pt layup from 3 ft (block by L. James),,51,59
178,2,2:39.0,Offensive rebound by I. Thomas,,51,59
179,2,2:38.0,I. Thomas makes 2-pt jump shot from 7 ft,,53,59
180,2,2:27.0,,Shooting foul by A. Johnson (drawn by L. James),53,59
181,2,2:27.0,,L. James makes 2-pt jump shot from 6 ft (assist by K. Irving),53,61
182,2,2:27.0,,L. James makes free throw 1 of 1,53,62
183,2,2:16.0,Shooting foul by K. Love (drawn by I. Thomas),,53,62
184,2,2:16.0,I. Thomas makes free throw 1 of 2,,54,62
185,2,2:16.0,I. Thomas makes free throw 2 of 2,,55,62
186,2,1:58.0,,L. James misses 2-pt jump shot from 22 ft,55,62
187,2,1:58.0,,Offensive rebound by Team,55,62
188,2,1:58.0,Loose ball foul by J. Crowder (drawn by K. Love),,55,62
189,2,1:53.0,,L. James misses 3-pt jump shot from 25 ft,55,62
190,2,1:53.0,Defensive rebound by A. Johnson,,55,62
191,2,1:44.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by J. Crowder),,58,62
192,2,1:27.0,,Turnover by K. Irving (lost ball),58,62
193,2,1:13.0,A. Bradley misses 3-pt jump shot from 25 ft,,58,62
194,2,1:12.0,,Defensive rebound by K. Love,58,62
195,2,1:06.0,,T. Thompson makes 2-pt dunk at rim (assist by L. James),58,64
196,2,0:45.0,I. Thomas misses 3-pt jump shot from 25 ft,,58,64
197,2,0:45.0,,Defensive rebound by K. Love,58,64
198,2,0:29.0,,K. Love misses 3-pt jump shot from 25 ft (block by A. Horford),58,64
199,2,0:28.0,,Offensive rebound by K. Love,58,64
200,2,0:26.0,,T. Thompson misses 2-pt jump shot from 4 ft (block by A. Horford),58,64
201,2,0:26.0,,Offensive rebound by K. Love,58,64
202,2,0:25.0,,Personal foul by J. Crowder (drawn by K. Love),58,64
203,2,0:25.0,,K. Love makes free throw 1 of 2,58,65
204,2,0:25.0,G. Green enters the game for A. Johnson,,58,65
205,2,0:25.0,,K. Love makes free throw 2 of 2,58,66
206,2,0:08.0,Personal foul by I. Shumpert (drawn by I. Thomas),,58,66
207,2,0:08.0,,D. Liggins enters the game for K. Irving,58,66
208,2,0:08.0,,R. Jefferson enters the game for I. Shumpert,58,66
209,2,0:06.0,Personal foul by D. Liggins (drawn by J. Crowder),,58,66
210,2,0:06.0,J. Crowder makes free throw 2 of 2,,59,66
211,2,0:06.0,,M. Dunleavy enters the game for T. Thompson,58,66
212,2,0:06.0,,C. Frye enters the game for D. Liggins,58,66
213,2,0:06.0,M. Smart enters the game for G. Green,,58,66
214,2,0:06.0,J. Crowder misses free throw 1 of 2,,59,66
215,2,0:06.0,Offensive rebound by Team,,59,66
216,2,0:00.0,,L. James misses 3-pt jump shot from 25 ft,59,66
217,2,0:00.0,,Offensive rebound by Team,59,66
218,3,11:42.0,,Shooting foul by J. Crowder (drawn by L. James),59,66
219,3,11:42.0,,L. James misses free throw 1 of 2,59,66
220,3,11:42.0,,Offensive rebound by Team,59,66
221,3,11:42.0,,L. James misses free throw 2 of 2,59,66
222,3,11:41.0,Defensive rebound by J. Crowder,,59,66
223,3,11:25.0,Turnover by A. Horford (traveling),,59,66
224,3,11:04.0,,K. Irving misses 3-pt jump shot from 30 ft,59,66
225,3,11:04.0,Defensive rebound by A. Johnson,,59,66
226,3,10:48.0,A. Bradley misses 2-pt layup from 2 ft,,59,66
227,3,10:46.0,Offensive rebound by A. Johnson,,59,66
228,3,10:46.0,A. Johnson misses 2-pt jump shot from 6 ft,,59,66
229,3,10:45.0,,Defensive rebound by T. Thompson,59,66
230,3,10:37.0,,K. Love makes 3-pt jump shot from 27 ft (assist by K. Irving),59,69
231,3,10:37.0,Boston full timeout,,59,69
232,3,10:20.0,I. Thomas misses 3-pt jump shot from 28 ft,,59,69
233,3,10:19.0,,Defensive rebound by L. James,59,69
234,3,10:14.0,,Shooting foul by A. Johnson (drawn by L. James),59,69
235,3,10:14.0,,L. James misses free throw 1 of 2,59,69
236,3,10:14.0,,Offensive rebound by Team,59,69
237,3,10:14.0,,L. James makes free throw 2 of 2,59,70
238,3,10:07.0,Offensive foul by A. Johnson (drawn by D. Liggins),,59,70
239,3,10:07.0,Turnover by A. Johnson (offensive foul),,59,70
240,3,9:42.0,,K. Love makes 3-pt jump shot from 25 ft (assist by K. Irving),59,73
241,3,9:20.0,Turnover by A. Bradley (bad pass; steal by K. Irving),,59,73
242,3,9:15.0,,Turnover by K. Irving (bad pass; steal by A. Bradley),59,73
243,3,9:09.0,A. Bradley misses 2-pt layup at rim,,59,73
244,3,9:07.0,,Defensive rebound by L. James,59,73
245,3,9:02.0,,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),59,76
246,3,8:48.0,I. Thomas makes 2-pt layup from 1 ft (assist by J. Crowder),,61,76
247,3,8:48.0,Shooting foul by K. Love (drawn by I. Thomas),,61,76
248,3,8:48.0,K. Olynyk enters the game for A. Johnson,,61,76
249,3,8:48.0,I. Thomas makes free throw 1 of 1,,62,76
250,3,8:33.0,,T. Thompson makes 2-pt jump shot from 4 ft (assist by K. Irving),62,78
251,3,8:24.0,Shooting block foul by K. Love (drawn by I. Thomas),,62,78
252,3,8:24.0,I. Thomas makes free throw 1 of 2,,63,78
253,3,8:24.0,I. Thomas makes free throw 2 of 2,,64,78
254,3,8:10.0,,T. Thompson makes 2-pt layup from 3 ft (assist by L. James),64,80
255,3,7:58.0,I. Thomas misses 2-pt layup from 1 ft,,64,80
256,3,7:57.0,,Defensive rebound by K. Love,64,80
257,3,7:52.0,,K. Love misses 3-pt jump shot from 25 ft,64,80
258,3,7:51.0,,Offensive rebound by K. Irving,64,80
259,3,7:46.0,,K. Love misses 3-pt jump shot from 23 ft,64,80
260,3,7:45.0,,Offensive rebound by L. James,64,80
261,3,7:35.0,,L. James misses 2-pt jump shot from 10 ft,64,80
262,3,7:32.0,Defensive rebound by J. Crowder,,64,80
263,3,7:27.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by I. Thomas),,67,80
264,3,7:26.0,,Cleveland full timeout,67,80
265,3,7:08.0,,Turnover by L. James (offensive foul),67,80
266,3,7:08.0,Offensive charge foul by L. James (drawn by K. Olynyk),,67,80
267,3,6:47.0,A. Bradley misses 3-pt jump shot from 25 ft,,67,80
268,3,6:47.0,Offensive rebound by K. Olynyk,,67,80
269,3,6:40.0,A. Horford misses 2-pt layup from 3 ft,,67,80
270,3,6:39.0,,Defensive rebound by T. Thompson,67,80
271,3,6:26.0,,T. Thompson makes 2-pt jump shot from 7 ft (assist by L. James),67,82
272,3,6:16.0,K. Olynyk misses 3-pt jump shot from 26 ft,,67,82
273,3,6:16.0,,Defensive rebound by T. Thompson,67,82
274,3,6:04.0,,K. Irving makes 2-pt layup from 1 ft,67,84
275,3,5:52.0,I. Thomas makes 2-pt layup from 1 ft,,69,84
276,3,5:52.0,Shooting foul by D. Liggins (drawn by I. Thomas),,69,84
277,3,5:52.0,M. Smart enters the game for J. Crowder,,69,84
278,3,5:52.0,J. Jerebko enters the game for K. Olynyk,,69,84
279,3,5:52.0,I. Thomas makes free throw 1 of 1,,70,84
280,3,5:26.0,,L. James makes 2-pt layup at rim,70,86
281,3,5:08.0,Offensive foul by M. Smart (drawn by D. Liggins),,70,86
282,3,5:08.0,Turnover by M. Smart (offensive foul),,70,86
283,3,4:56.0,,K. Love misses 3-pt jump shot from 25 ft,70,86
284,3,4:56.0,Defensive rebound by A. Horford,,70,86
285,3,4:41.0,M. Smart makes 2-pt jump shot from 6 ft (assist by A. Horford),,72,86
286,3,4:32.0,,K. Irving makes 2-pt layup from 1 ft,72,88
287,3,4:16.0,A. Horford makes 2-pt jump shot from 18 ft (assist by I. Thomas),,74,88
288,3,4:01.0,,K. Irving makes 3-pt jump shot from 26 ft,74,91
289,3,3:58.0,G. Green enters the game for A. Bradley,,74,91
290,3,3:46.0,Turnover by A. Horford (lost ball; steal by K. Love),,74,91
291,3,3:44.0,,Personal foul by G. Green (drawn by L. James),74,91
292,3,3:44.0,Technical foul by I. Thomas,,74,91
293,3,3:44.0,,K. Irving makes technical free throw,74,92
294,3,3:31.0,,Personal foul by M. Smart (drawn by L. James),74,92
295,3,3:27.0,,Personal foul by G. Green (drawn by T. Thompson),74,92
296,3,3:27.0,,T. Thompson makes free throw 1 of 2,74,93
297,3,3:27.0,,T. Thompson misses free throw 2 of 2,74,93
298,3,3:27.0,Defensive rebound by J. Jerebko,,74,93
299,3,3:12.0,G. Green misses 2-pt jump shot from 21 ft,,74,93
300,3,3:12.0,,Defensive rebound by T. Thompson,74,93
301,3,3:00.0,,L. James misses 2-pt jump shot from 23 ft,74,93
302,3,3:00.0,Defensive rebound by J. Jerebko,,74,93
303,3,2:42.0,J. Jerebko makes 3-pt jump shot from 23 ft (assist by I. Thomas),,77,93
304,3,2:25.0,,K. Love misses 3-pt jump shot from 25 ft,77,93
305,3,2:25.0,,Offensive rebound by L. James,77,93
306,3,2:18.0,,D. Liggins makes 3-pt jump shot from 24 ft (assist by K. Love),77,96
307,3,2:13.0,,Offensive charge foul by I. Thomas (drawn by D. Liggins),77,96
308,3,2:13.0,Turnover by I. Thomas (offensive foul),,77,96
309,3,2:13.0,T. Zeller enters the game for A. Horford,,77,96
310,3,2:13.0,,R. Jefferson enters the game for K. Irving,77,96
311,3,1:56.0,,Turnover by L. James (bad pass; steal by J. Jerebko),77,96
312,3,1:47.0,G. Green misses 3-pt jump shot from 23 ft,,77,96
313,3,1:46.0,,Defensive rebound by K. Love,77,96
314,3,1:39.0,,Cleveland full timeout,77,96
315,3,1:39.0,J. Brown enters the game for I. Thomas,,77,96
316,3,1:39.0,,I. Shumpert enters the game for L. James,77,96
317,3,1:28.0,,K. Love misses 2-pt jump shot from 10 ft,77,96
318,3,1:27.0,,Offensive rebound by Team,77,96
319,3,1:20.0,,Personal foul by G. Green (drawn by I. Shumpert),77,96
320,3,1:20.0,,I. Shumpert misses free throw 1 of 2,77,96
321,3,1:20.0,,Offensive rebound by Team,77,96
322,3,1:20.0,,I. Shumpert makes free throw 2 of 2,77,97
323,3,1:09.0,Shooting foul by R. Jefferson (drawn by J. Jerebko),,77,97
324,3,1:09.0,J. Jerebko makes free throw 1 of 2,,78,97
325,3,1:09.0,J. Jerebko makes free throw 2 of 2,,79,97
326,3,1:01.0,,Personal foul by M. Smart (drawn by D. Liggins),79,97
327,3,1:01.0,,D. Liggins makes free throw 1 of 2,79,98
328,3,1:01.0,,D. Liggins makes free throw 2 of 2,79,99
329,3,0:50.0,G. Green misses 3-pt jump shot from 25 ft,,79,99
330,3,0:49.0,,Defensive rebound by K. Love,79,99
331,3,0:30.0,,D. Liggins misses 3-pt jump shot from 25 ft,79,99
332,3,0:30.0,Defensive rebound by Team,,79,99
333,3,0:30.0,,Loose ball foul by T. Thompson (drawn by T. Zeller),79,99
334,3,0:30.0,T. Zeller makes free throw 1 of 2,,80,99
335,3,0:30.0,J. Crowder enters the game for G. Green,,80,99
336,3,0:30.0,T. Zeller makes free throw 2 of 2,,81,99
337,3,0:10.0,,K. Love makes 2-pt layup from 1 ft,81,101
338,3,0:04.0,T. Zeller makes 2-pt hook shot from 7 ft (assist by M. Smart),,83,101
339,3,0:00.0,,D. Liggins misses 3-pt jump shot from 26 ft,83,101
340,3,0:00.0,,Offensive rebound by Team,83,101
341,4,11:42.0,J. Crowder makes 2-pt jump shot from 13 ft,,85,101
342,4,11:19.0,,I. Shumpert misses 3-pt jump shot from 26 ft,85,101
343,4,11:18.0,,Offensive rebound by K. Irving,85,101
344,4,11:16.0,,K. Irving misses 2-pt jump shot from 8 ft,85,101
345,4,11:16.0,Defensive rebound by Team,,85,101
346,4,11:16.0,,Loose ball foul by I. Shumpert (drawn by T. Zeller),85,101
347,4,10:57.0,M. Smart misses 3-pt jump shot from 26 ft,,85,101
348,4,10:57.0,,Defensive rebound by C. Frye,85,101
349,4,10:49.0,,Shooting foul by J. Brown (drawn by R. Jefferson),85,101
350,4,10:49.0,,R. Jefferson makes free throw 1 of 2,85,102
351,4,10:49.0,,R. Jefferson misses free throw 2 of 2,85,102
352,4,10:48.0,Defensive rebound by J. Crowder,,85,102
353,4,10:38.0,T. Zeller misses 2-pt jump shot from 17 ft,,85,102
354,4,10:37.0,,Defensive rebound by C. Frye,85,102
355,4,10:25.0,,L. James misses 3-pt jump shot from 28 ft,85,102
356,4,10:25.0,Defensive rebound by J. Brown,,85,102
357,4,10:19.0,J. Brown makes 2-pt layup from 1 ft,,87,102
358,4,9:56.0,,Turnover by L. James (lost ball; steal by J. Jerebko),87,102
359,4,9:50.0,J. Jerebko makes 2-pt layup from 1 ft,,89,102
360,4,9:50.0,,Cleveland full timeout,89,102
361,4,9:39.0,,K. Irving makes 2-pt jump shot from 12 ft,89,104
362,4,9:21.0,J. Crowder misses 3-pt jump shot from 28 ft,,89,104
363,4,9:21.0,,Defensive rebound by K. Irving,89,104
364,4,8:58.0,,K. Irving misses 2-pt jump shot from 15 ft,89,104
365,4,8:57.0,,Offensive rebound by I. Shumpert,89,104
366,4,8:57.0,,I. Shumpert misses 2-pt layup from 1 ft,89,104
367,4,8:56.0,Defensive rebound by J. Jerebko,,89,104
368,4,8:44.0,J. Jerebko makes 3-pt jump shot from 26 ft (assist by M. Smart),,92,104
369,4,8:25.0,,C. Frye misses 3-pt jump shot from 25 ft,92,104
370,4,8:24.0,Defensive rebound by J. Jerebko,,92,104
371,4,8:07.0,J. Jerebko makes 2-pt jump shot from 16 ft,,94,104
372,4,7:49.0,,L. James makes 2-pt layup at rim,94,106
373,4,7:34.0,J. Crowder makes 2-pt jump shot from 5 ft,,96,106
374,4,7:07.0,,L. James misses 2-pt jump shot from 8 ft,96,106
375,4,7:05.0,Defensive rebound by J. Jerebko,,96,106
376,4,6:50.0,T. Zeller makes 2-pt layup from 1 ft (assist by M. Smart),,98,106
377,4,6:36.0,,K. Irving makes 2-pt jump shot from 21 ft,98,108
378,4,6:25.0,M. Smart makes 2-pt jump shot from 8 ft,,100,108
379,4,6:05.0,,Turnover by K. Irving (lost ball; steal by M. Smart),100,108
380,4,5:47.0,T. Zeller makes 2-pt layup from 1 ft (assist by M. Smart),,102,108
381,4,5:47.0,,Cleveland full timeout,102,108
382,4,5:47.0,Official timeout,,102,108
383,4,5:47.0,A. Bradley enters the game for J. Brown,,102,108
384,4,5:47.0,,K. Love enters the game for R. Jefferson,102,108
385,4,5:47.0,,T. Thompson enters the game for C. Frye,102,108
386,4,5:31.0,,I. Shumpert misses 3-pt jump shot from 24 ft,102,108
387,4,5:30.0,Defensive rebound by J. Crowder,,102,108
388,4,5:18.0,Turnover by A. Bradley (bad pass; steal by L. James),,102,108
389,4,5:14.0,,L. James makes 2-pt dunk at rim (assist by K. Irving),102,110
