,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,HOUSTON_ACTION,SAN ANTONIO_SCORE,HOUSTON_SCORE
55,1,6:06.0,Defensive rebound by L. Aldridge,,6,11
56,1,5:56.0,D. Green makes 3-pt jump shot from 26 ft (assist by P. Gasol),,9,11
57,1,5:50.0,,Turnover by J. Harden (bad pass),9,11
58,1,5:50.0,D. Lee enters the game for P. Gasol,,9,11
59,1,5:50.0,,N. Hilário enters the game for C. Capela,9,11
60,1,5:50.0,,E. Gordon enters the game for C. Brewer,9,11
61,1,5:28.0,K. Leonard makes 2-pt jump shot from 5 ft,,11,11
62,1,5:10.0,,T. Ariza misses 3-pt jump shot from 26 ft,11,11
63,1,5:09.0,Defensive rebound by P. Mills,,11,11
64,1,5:01.0,P. Mills makes 3-pt jump shot from 24 ft (assist by D. Green),,14,11
65,1,4:45.0,,E. Gordon misses 3-pt jump shot from 25 ft,14,11
66,1,4:44.0,Defensive rebound by L. Aldridge,,14,11
67,1,4:36.0,K. Leonard misses 3-pt jump shot from 26 ft,,14,11
68,1,4:35.0,,Defensive rebound by R. Anderson,14,11
69,1,4:20.0,,Turnover by R. Anderson (traveling),14,11
70,1,4:20.0,J. Simmons enters the game for D. Green,,14,11
71,1,4:05.0,K. Leonard makes 2-pt layup from 3 ft (assist by L. Aldridge),,16,11
72,1,3:48.0,,T. Ariza makes 2-pt layup from 4 ft (assist by E. Gordon),16,13
73,1,3:27.0,K. Leonard makes 2-pt layup from 1 ft,,18,13
74,1,3:15.0,,N. Hilário misses 2-pt jump shot from 18 ft,18,13
75,1,3:14.0,,Offensive rebound by J. Harden,18,13
76,1,3:12.0,,J. Harden makes 2-pt layup from 1 ft,18,15
77,1,2:46.0,D. Lee makes 2-pt layup from 3 ft (assist by P. Mills),,20,15
78,1,2:24.0,,J. Harden misses 2-pt jump shot from 6 ft (block by J. Simmons),20,15
79,1,2:23.0,Defensive rebound by L. Aldridge,,20,15
80,1,2:16.0,L. Aldridge misses 2-pt jump shot from 20 ft,,20,15
81,1,2:15.0,,Defensive rebound by E. Gordon,20,15
82,1,2:05.0,,T. Ariza misses 3-pt jump shot from 26 ft,20,15
83,1,2:04.0,Defensive rebound by P. Mills,,20,15
84,1,1:54.0,,Houston full timeout,20,15
85,1,1:54.0,,S. Dekker enters the game for R. Anderson,20,15
86,1,1:54.0,P. Gasol enters the game for L. Aldridge,,20,15
87,1,1:47.0,K. Leonard makes 2-pt jump shot from 9 ft,,22,15
88,1,1:29.0,Offensive charge foul by E. Gordon (drawn by J. Simmons),,22,15
89,1,1:29.0,,Turnover by E. Gordon (offensive foul),22,15
90,1,1:29.0,M. Ginóbili enters the game for K. Leonard,,22,15
91,1,1:17.0,M. Ginóbili makes 2-pt jump shot from 8 ft,,24,15
92,1,1:08.0,,Shooting foul by P. Gasol (drawn by N. Hilário),24,15
93,1,1:08.0,,N. Hilário makes free throw 1 of 2,24,16
94,1,1:08.0,,K. McDaniels enters the game for T. Ariza,24,16
95,1,1:08.0,D. Dedmon enters the game for P. Gasol,,24,16
96,1,1:08.0,,N. Hilário makes free throw 2 of 2,24,17
97,1,0:51.0,D. Dedmon misses 2-pt jump shot from 6 ft,,24,17
98,1,0:50.0,Offensive rebound by Team,,24,17
99,1,0:32.0,M. Ginóbili misses 2-pt jump shot from 21 ft,,24,17
100,1,0:31.0,,Defensive rebound by J. Harden,24,17
101,1,0:11.0,,Shooting foul by J. Simmons (drawn by J. Harden),24,17
102,1,0:11.0,,J. Harden makes free throw 1 of 2,24,18
103,1,0:11.0,,J. Harden makes free throw 2 of 2,24,19
104,1,0:03.0,J. Simmons makes 2-pt jump shot from 7 ft (assist by P. Mills),,26,19
105,1,0:00.0,,J. Harden makes 3-pt jump shot from 39 ft,26,22
106,2,11:50.0,Personal foul by S. Dekker (drawn by D. Lee),,26,22
107,2,11:43.0,D. Lee misses 2-pt jump shot from 10 ft (block by N. Hilário),,26,22
108,2,11:41.0,,Defensive rebound by E. Gordon,26,22
109,2,11:36.0,,Turnover by E. Gordon (lost ball; steal by D. Dedmon),26,22
110,2,11:31.0,P. Mills misses 3-pt jump shot from 26 ft,,26,22
111,2,11:30.0,,Defensive rebound by S. Dekker,26,22
112,2,11:08.0,,K. McDaniels misses 2-pt jump shot from 6 ft (block by D. Lee),26,22
113,2,11:05.0,Defensive rebound by D. Lee,,26,22
114,2,11:02.0,M. Ginóbili makes 2-pt layup from 2 ft (assist by J. Simmons),,28,22
115,2,10:41.0,,K. McDaniels misses 3-pt jump shot from 25 ft,28,22
116,2,10:40.0,Defensive rebound by D. Lee,,28,22
117,2,10:25.0,Personal foul by K. McDaniels,,28,22
118,2,10:25.0,T. Parker enters the game for P. Mills,,28,22
119,2,10:22.0,Shooting foul by S. Dekker (drawn by D. Lee),,28,22
120,2,10:22.0,D. Lee makes free throw 1 of 2,,29,22
121,2,10:22.0,D. Lee makes free throw 2 of 2,,30,22
122,2,10:14.0,,E. Gordon misses 2-pt jump shot from 5 ft (block by D. Dedmon),30,22
123,2,10:12.0,,Offensive rebound by Team,30,22
124,2,10:12.0,L. Aldridge enters the game for D. Lee,,30,22
125,2,10:12.0,D. Green enters the game for J. Simmons,,30,22
126,2,10:04.0,,T. Ennis misses 2-pt jump shot from 17 ft,30,22
127,2,10:02.0,,Offensive rebound by T. Ennis,30,22
128,2,10:02.0,,T. Ennis makes 2-pt layup from 1 ft,30,24
129,2,9:39.0,T. Parker makes 2-pt jump shot from 9 ft,,32,24
130,2,9:28.0,,N. Hilário misses 2-pt jump shot from 19 ft,32,24
131,2,9:27.0,Defensive rebound by L. Aldridge,,32,24
132,2,9:08.0,Turnover by L. Aldridge (bad pass; steal by T. Ennis),,32,24
133,2,9:03.0,,Turnover by T. Ennis (bad pass; steal by D. Dedmon),32,24
134,2,8:54.0,San Antonio full timeout,,32,24
135,2,8:54.0,,R. Anderson enters the game for N. Hilário,32,24
136,2,8:54.0,,C. Capela enters the game for S. Dekker,32,24
137,2,8:54.0,K. Leonard enters the game for M. Ginóbili,,32,24
138,2,8:52.0,K. Leonard misses 3-pt jump shot from 24 ft,,32,24
139,2,8:51.0,Offensive rebound by D. Dedmon,,32,24
140,2,8:50.0,D. Dedmon makes 2-pt layup from 3 ft,,34,24
141,2,8:27.0,,T. Ennis misses 3-pt jump shot from 26 ft,34,24
142,2,8:26.0,Defensive rebound by L. Aldridge,,34,24
143,2,8:08.0,L. Aldridge misses 2-pt jump shot from 20 ft,,34,24
144,2,8:07.0,,Defensive rebound by T. Ennis,34,24
145,2,7:53.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by T. Ennis),34,27
146,2,7:26.0,T. Parker makes 2-pt jump shot from 6 ft,,36,27
147,2,7:14.0,,R. Anderson misses 2-pt layup from 4 ft (block by L. Aldridge),36,27
148,2,7:14.0,,Offensive rebound by Team,36,27
149,2,7:05.0,,T. Ennis makes 2-pt jump shot from 9 ft,36,29
150,2,6:45.0,T. Parker misses 2-pt layup from 4 ft (block by C. Capela),,36,29
151,2,6:45.0,Offensive rebound by Team,,36,29
152,2,6:45.0,L. Aldridge misses 2-pt jump shot from 16 ft,,36,29
153,2,6:44.0,,Defensive rebound by K. McDaniels,36,29
154,2,6:35.0,,K. McDaniels misses 3-pt jump shot from 25 ft,36,29
155,2,6:35.0,,Offensive rebound by C. Capela,36,29
156,2,6:30.0,,T. Ennis makes 2-pt layup from 1 ft,36,31
157,2,6:01.0,Shooting foul by C. Capela (drawn by L. Aldridge),,36,31
158,2,6:01.0,L. Aldridge makes free throw 1 of 2,,37,31
159,2,6:01.0,,J. Harden enters the game for T. Ennis,37,31
160,2,6:01.0,,T. Ariza enters the game for K. McDaniels,37,31
161,2,6:01.0,L. Aldridge makes free throw 2 of 2,,38,31
162,2,5:51.0,,E. Gordon misses 3-pt jump shot from 25 ft,38,31
163,2,5:50.0,Defensive rebound by Team,,38,31
164,2,5:50.0,San Antonio full timeout,,38,31
165,2,5:50.0,P. Gasol enters the game for D. Dedmon,,38,31
166,2,5:39.0,San Antonio full timeout,,38,31
167,2,5:31.0,Turnover by K. Leonard (bad pass; steal by T. Ariza),,38,31
168,2,5:27.0,,Personal foul by K. Leonard (drawn by T. Ariza),38,31
169,2,5:14.0,,C. Capela makes 2-pt layup from 3 ft (assist by J. Harden),38,33
170,2,5:03.0,Personal foul by C. Capela (drawn by P. Gasol),,38,33
171,2,5:03.0,P. Gasol misses free throw 1 of 2,,38,33
172,2,5:03.0,Offensive rebound by Team,,38,33
173,2,5:03.0,P. Gasol makes free throw 2 of 2,,39,33
174,2,4:46.0,,Turnover by J. Harden (bad pass),39,33
175,2,4:46.0,P. Mills enters the game for T. Parker,,39,33
176,2,4:32.0,P. Gasol misses 2-pt jump shot from 8 ft,,39,33
177,2,4:31.0,,Defensive rebound by R. Anderson,39,33
178,2,4:28.0,,Personal foul by D. Green (drawn by C. Capela),39,33
179,2,4:28.0,,C. Brewer enters the game for E. Gordon,39,33
180,2,4:28.0,M. Ginóbili enters the game for D. Green,,39,33
181,2,4:14.0,,Shooting foul by P. Mills (drawn by J. Harden),39,33
182,2,4:14.0,,J. Harden makes free throw 1 of 3,39,34
183,2,4:14.0,,J. Harden makes free throw 2 of 3,39,35
184,2,4:14.0,,J. Harden makes free throw 3 of 3,39,36
185,2,3:55.0,Turnover by K. Leonard (bad pass; steal by T. Ariza),,39,36
186,2,3:45.0,,R. Anderson misses 3-pt jump shot from 27 ft,39,36
187,2,3:44.0,Defensive rebound by P. Gasol,,39,36
188,2,3:28.0,L. Aldridge makes 2-pt jump shot from 17 ft (assist by M. Ginóbili),,41,36
189,2,3:15.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),41,38
190,2,2:59.0,M. Ginóbili misses 2-pt jump shot from 3 ft (block by C. Brewer),,41,38
191,2,2:57.0,,Defensive rebound by T. Ariza,41,38
192,2,2:47.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),41,40
193,2,2:30.0,P. Gasol makes 2-pt jump shot from 17 ft,,43,40
194,2,2:02.0,,T. Ariza misses 3-pt jump shot from 28 ft,43,40
195,2,1:59.0,Defensive rebound by Team,,43,40
196,2,1:59.0,,Loose ball foul by C. Capela (drawn by P. Gasol),43,40
197,2,1:59.0,,Houston full timeout,43,40
198,2,1:59.0,P. Gasol misses free throw 1 of 2,,43,40
199,2,1:59.0,Offensive rebound by Team,,43,40
200,2,1:59.0,,N. Hilário enters the game for C. Capela,43,40
201,2,1:59.0,D. Lee enters the game for L. Aldridge,,43,40
202,2,1:59.0,P. Gasol makes free throw 2 of 2,,44,40
203,2,1:47.0,,Personal foul by M. Ginóbili (drawn by N. Hilário),44,40
204,2,1:39.0,,R. Anderson misses 3-pt jump shot from 24 ft,44,40
205,2,1:38.0,,Offensive rebound by J. Harden,44,40
206,2,1:30.0,,R. Anderson misses 3-pt jump shot from 24 ft,44,40
207,2,1:27.0,Defensive rebound by M. Ginóbili,,44,40
208,2,1:15.0,P. Mills makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,47,40
209,2,0:55.0,,J. Harden misses 3-pt jump shot from 28 ft,47,40
210,2,0:54.0,,Offensive rebound by T. Ariza,47,40
211,2,0:51.0,,Turnover by T. Ariza (lost ball; steal by K. Leonard),47,40
212,2,0:32.0,P. Gasol makes 2-pt jump shot from 12 ft,,49,40
213,2,0:12.0,,N. Hilário misses 2-pt layup from 3 ft (block by D. Lee),49,40
214,2,0:10.0,Defensive rebound by P. Mills,,49,40
215,2,0:03.0,Turnover by P. Mills (lost ball),,49,40
216,2,0:03.0,,Houston full timeout,49,40
217,2,0:03.0,,E. Gordon enters the game for C. Brewer,49,40
218,2,0:03.0,D. Green enters the game for P. Gasol,,49,40
219,2,0:03.0,J. Simmons enters the game for D. Lee,,49,40
220,2,0:01.0,,Turnover by R. Anderson (bad pass),49,40
221,2,0:01.0,L. Aldridge enters the game for J. Simmons,,49,40
222,2,0:00.0,K. Leonard misses 3-pt jump shot from 26 ft,,49,40
223,2,0:00.0,Offensive rebound by Team,,49,40
224,3,11:34.0,T. Parker makes 2-pt jump shot from 14 ft,,51,40
225,3,11:24.0,,Shooting foul by P. Gasol (drawn by C. Capela),51,40
226,3,11:24.0,,C. Capela makes free throw 1 of 2,51,41
227,3,11:24.0,,C. Capela makes free throw 2 of 2,51,42
228,3,11:08.0,L. Aldridge makes 2-pt jump shot from 14 ft (assist by P. Gasol),,53,42
229,3,11:02.0,,Turnover by J. Harden (traveling),53,42
230,3,10:53.0,Shooting foul by R. Anderson (drawn by T. Parker),,53,42
231,3,10:53.0,T. Parker makes free throw 1 of 2,,54,42
232,3,10:53.0,T. Parker makes free throw 2 of 2,,55,42
233,3,10:37.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),55,45
234,3,10:13.0,P. Gasol makes 2-pt jump shot from 20 ft (assist by T. Parker),,57,45
235,3,9:54.0,,C. Capela misses 2-pt jump shot from 4 ft (block by P. Gasol),57,45
236,3,9:51.0,,Offensive rebound by R. Anderson,57,45
237,3,9:51.0,,R. Anderson misses 2-pt layup from 3 ft (block by L. Aldridge),57,45
238,3,9:51.0,,Offensive rebound by R. Anderson,57,45
239,3,9:51.0,,Shooting foul by L. Aldridge (drawn by R. Anderson),57,45
240,3,9:51.0,,R. Anderson makes free throw 1 of 2,57,46
241,3,9:51.0,,R. Anderson misses free throw 2 of 2,57,46
242,3,9:50.0,Defensive rebound by P. Gasol,,57,46
243,3,9:36.0,Turnover by T. Parker (bad pass; steal by T. Ariza),,57,46
244,3,9:20.0,,J. Harden misses 2-pt jump shot from 4 ft,57,46
245,3,9:19.0,Defensive rebound by L. Aldridge,,57,46
246,3,9:06.0,Personal foul by R. Anderson (drawn by L. Aldridge),,57,46
247,3,8:55.0,Turnover by L. Aldridge (bad pass; steal by E. Gordon),,57,46
248,3,8:48.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),57,48
249,3,8:34.0,K. Leonard makes 2-pt layup from 1 ft (assist by P. Gasol),,59,48
250,3,8:19.0,,T. Ariza misses 2-pt jump shot from 10 ft,59,48
251,3,8:18.0,Defensive rebound by L. Aldridge,,59,48
252,3,8:09.0,T. Parker makes 2-pt layup from 3 ft,,61,48
253,3,7:56.0,,Turnover by C. Capela (lost ball; steal by T. Parker),61,48
254,3,7:50.0,D. Green misses 3-pt jump shot from 27 ft,,61,48
255,3,7:48.0,,Defensive rebound by C. Capela,61,48
256,3,7:31.0,,E. Gordon makes 2-pt layup from 2 ft (assist by C. Capela),61,50
257,3,7:10.0,L. Aldridge misses 3-pt jump shot from 24 ft,,61,50
258,3,7:08.0,Offensive rebound by P. Gasol,,61,50
259,3,7:05.0,P. Gasol makes 2-pt layup from 1 ft,,63,50
260,3,6:46.0,,E. Gordon misses 3-pt jump shot from 27 ft,63,50
261,3,6:45.0,Defensive rebound by L. Aldridge,,63,50
262,3,6:34.0,L. Aldridge makes 2-pt jump shot from 15 ft (assist by T. Parker),,65,50
263,3,6:34.0,,Houston full timeout,65,50
264,3,6:34.0,,N. Hilário enters the game for C. Capela,65,50
265,3,6:34.0,P. Mills enters the game for T. Parker,,65,50
266,3,6:16.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by J. Harden),65,53
267,3,6:03.0,Shooting foul by R. Anderson (drawn by L. Aldridge),,65,53
268,3,6:03.0,L. Aldridge makes free throw 1 of 2,,66,53
269,3,6:03.0,L. Aldridge makes free throw 2 of 2,,67,53
270,3,5:46.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by E. Gordon),67,56
271,3,5:33.0,D. Green makes 2-pt jump shot from 17 ft (assist by P. Gasol),,69,56
272,3,5:15.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Harden),69,59
273,3,4:56.0,L. Aldridge misses 2-pt hook shot from 8 ft,,69,59
274,3,4:55.0,,Defensive rebound by J. Harden,69,59
275,3,4:52.0,,Shooting foul by L. Aldridge (drawn by J. Harden),69,59
276,3,4:52.0,,J. Harden misses free throw 1 of 2,69,59
277,3,4:52.0,,Offensive rebound by Team,69,59
278,3,4:52.0,M. Ginóbili enters the game for D. Green,,69,59
279,3,4:52.0,D. Lee enters the game for P. Gasol,,69,59
280,3,4:52.0,,J. Harden makes free throw 2 of 2,69,60
281,3,4:29.0,K. Leonard misses 2-pt jump shot from 17 ft,,69,60
282,3,4:27.0,,Defensive rebound by T. Ariza,69,60
283,3,4:21.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Harden),69,63
284,3,4:21.0,San Antonio full timeout,,69,63
285,3,4:21.0,,S. Dekker enters the game for R. Anderson,69,63
286,3,4:21.0,J. Simmons enters the game for K. Leonard,,69,63
287,3,4:00.0,P. Mills misses 2-pt jump shot from 8 ft (block by E. Gordon),,69,63
288,3,4:00.0,Offensive rebound by Team,,69,63
289,3,3:56.0,P. Mills misses 3-pt jump shot from 27 ft,,69,63
290,3,3:55.0,,Defensive rebound by N. Hilário,69,63
291,3,3:50.0,,Turnover by J. Harden (traveling),69,63
292,3,3:31.0,M. Ginóbili makes 2-pt layup from 2 ft (assist by P. Mills),,71,63
293,3,3:20.0,,N. Hilário misses 2-pt dunk at rim (block by L. Aldridge),71,63
294,3,3:20.0,,Offensive rebound by Team,71,63
295,3,3:20.0,,C. Brewer enters the game for E. Gordon,71,63
296,3,3:16.0,,S. Dekker makes 3-pt jump shot from 27 ft (assist by T. Ariza),71,66
297,3,3:07.0,Offensive foul by L. Aldridge (drawn by N. Hilário),,71,66
298,3,3:07.0,Turnover by L. Aldridge (offensive foul),,71,66
299,3,3:07.0,P. Gasol enters the game for L. Aldridge,,71,66
300,3,2:52.0,,J. Harden misses 3-pt jump shot from 25 ft,71,66
301,3,2:51.0,Defensive rebound by J. Simmons,,71,66
302,3,2:42.0,P. Mills misses 3-pt jump shot from 24 ft,,71,66
303,3,2:40.0,,Defensive rebound by N. Hilário,71,66
304,3,2:33.0,,T. Ariza misses 3-pt jump shot from 24 ft,71,66
305,3,2:31.0,Defensive rebound by P. Mills,,71,66
306,3,2:20.0,Shooting foul by C. Brewer (drawn by P. Gasol),,71,66
307,3,2:20.0,P. Gasol makes free throw 1 of 2,,72,66
308,3,2:20.0,P. Gasol misses free throw 2 of 2,,72,66
309,3,2:18.0,,Defensive rebound by T. Ariza,72,66
310,3,2:00.0,,J. Harden misses 3-pt jump shot from 27 ft,72,66
311,3,1:58.0,Defensive rebound by D. Lee,,72,66
312,3,1:52.0,M. Ginóbili makes 3-pt jump shot from 26 ft,,75,66
313,3,1:44.0,,Shooting foul by D. Lee (drawn by J. Harden),75,66
314,3,1:44.0,,J. Harden makes free throw 1 of 2,75,67
315,3,1:44.0,,K. McDaniels enters the game for T. Ariza,75,67
316,3,1:44.0,,J. Harden makes free throw 2 of 2,75,68
317,3,1:24.0,J. Simmons makes 2-pt jump shot from 16 ft,,77,68
318,3,1:08.0,,S. Dekker misses 3-pt jump shot from 26 ft,77,68
319,3,1:07.0,Defensive rebound by D. Lee,,77,68
320,3,0:51.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by P. Gasol),,80,68
321,3,0:33.0,,S. Dekker makes 2-pt layup from 4 ft (assist by J. Harden),80,70
322,3,0:13.0,P. Gasol makes 2-pt jump shot from 20 ft (assist by P. Mills),,82,70
323,3,0:01.0,,J. Harden misses 3-pt jump shot from 27 ft,82,70
324,3,0:01.0,Defensive rebound by M. Ginóbili,,82,70
325,4,11:35.0,,C. Brewer misses 3-pt jump shot from 26 ft,82,70
326,4,11:34.0,Defensive rebound by D. Lee,,82,70
327,4,11:23.0,P. Mills makes 2-pt layup from 4 ft (assist by M. Ginóbili),,84,70
328,4,11:11.0,,N. Hilário makes 2-pt layup from 2 ft,84,72
329,4,10:53.0,P. Gasol misses 2-pt jump shot from 21 ft,,84,72
330,4,10:50.0,,Defensive rebound by N. Hilário,84,72
331,4,10:50.0,,Personal foul by D. Lee (drawn by K. McDaniels),84,72
332,4,10:50.0,,R. Anderson enters the game for K. McDaniels,84,72
333,4,10:34.0,,Shooting foul by M. Ginóbili (drawn by R. Anderson),84,72
334,4,10:34.0,,R. Anderson makes free throw 1 of 2,84,73
335,4,10:34.0,K. Leonard enters the game for M. Ginóbili,,84,73
336,4,10:34.0,T. Parker enters the game for P. Mills,,84,73
337,4,10:34.0,,R. Anderson makes free throw 2 of 2,84,74
338,4,10:15.0,J. Simmons makes 2-pt jump shot from 19 ft (assist by T. Parker),,86,74
339,4,10:04.0,,R. Anderson misses 3-pt jump shot from 28 ft,86,74
340,4,10:03.0,Defensive rebound by J. Simmons,,86,74
341,4,9:53.0,Shooting foul by N. Hilário (drawn by P. Gasol),,86,74
342,4,9:53.0,P. Gasol makes free throw 1 of 2,,87,74
343,4,9:53.0,,T. Ariza enters the game for C. Brewer,87,74
344,4,9:53.0,,C. Capela enters the game for N. Hilário,87,74
345,4,9:53.0,,E. Gordon enters the game for S. Dekker,87,74
346,4,9:53.0,P. Gasol makes free throw 2 of 2,,88,74
347,4,9:38.0,,T. Ennis misses 2-pt jump shot from 8 ft,88,74
348,4,9:36.0,,Offensive rebound by R. Anderson,88,74
349,4,9:35.0,,R. Anderson misses 2-pt layup from 5 ft,88,74
350,4,9:33.0,Defensive rebound by D. Lee,,88,74
351,4,9:18.0,T. Parker misses 2-pt jump shot from 17 ft,,88,74
352,4,9:16.0,,Defensive rebound by C. Capela,88,74
353,4,9:04.0,,T. Ariza misses 3-pt jump shot from 26 ft,88,74
354,4,9:03.0,Defensive rebound by P. Gasol,,88,74
355,4,8:55.0,T. Parker makes 2-pt jump shot from 6 ft,,90,74
356,4,8:55.0,,Houston full timeout,90,74
357,4,8:55.0,,J. Harden enters the game for T. Ennis,90,74
358,4,8:39.0,,J. Harden makes 2-pt jump shot from 14 ft,90,76
359,4,8:11.0,J. Simmons misses 3-pt jump shot from 24 ft,,90,76
360,4,8:09.0,,Defensive rebound by R. Anderson,90,76
361,4,8:01.0,,Shooting foul by D. Lee (drawn by J. Harden),90,76
362,4,8:01.0,,J. Harden misses free throw 1 of 2,90,76
363,4,8:01.0,,Offensive rebound by Team,90,76
364,4,8:01.0,L. Aldridge enters the game for P. Gasol,,90,76
365,4,8:01.0,,J. Harden makes free throw 2 of 2,90,77
366,4,7:45.0,L. Aldridge misses 2-pt jump shot from 21 ft,,90,77
367,4,7:44.0,,Defensive rebound by E. Gordon,90,77
368,4,7:36.0,,R. Anderson misses 3-pt jump shot from 28 ft,90,77
369,4,7:35.0,,Offensive rebound by J. Harden,90,77
370,4,7:25.0,,J. Harden misses 3-pt jump shot from 26 ft,90,77
371,4,7:23.0,Defensive rebound by K. Leonard,,90,77
372,4,7:14.0,K. Leonard misses 3-pt jump shot from 27 ft,,90,77
373,4,7:12.0,,Defensive rebound by E. Gordon,90,77
374,4,6:58.0,,E. Gordon makes 2-pt jump shot from 19 ft,90,79
375,4,6:40.0,Shooting foul by R. Anderson (drawn by D. Lee),,90,79
376,4,6:40.0,D. Lee makes 2-pt jump shot from 7 ft,,92,79
377,4,6:40.0,D. Lee misses free throw 1 of 1,,92,79
378,4,6:40.0,D. Green enters the game for J. Simmons,,92,79
379,4,6:38.0,,Defensive rebound by C. Capela,92,79
380,4,6:19.0,,T. Ariza misses 3-pt jump shot from 25 ft,92,79
381,4,6:17.0,,Offensive rebound by R. Anderson,92,79
382,4,6:12.0,,E. Gordon makes 2-pt dunk at rim (assist by R. Anderson),92,81
383,4,5:51.0,T. Parker misses 2-pt layup from 3 ft,,92,81
384,4,5:49.0,,Defensive rebound by J. Harden,92,81
385,4,5:43.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by J. Harden),92,84
386,4,5:42.0,San Antonio full timeout,,92,84
