,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MILWAUKEE_ACTION,WASHINGTON_SCORE,MILWAUKEE_SCORE
116,2,9:15.0,Defensive rebound by T. Burke,,27,35
117,2,9:08.0,K. Oubre misses 3-pt jump shot from 28 ft,,27,35
118,2,9:07.0,,Defensive rebound by M. Brogdon,27,35
119,2,8:53.0,,Turnover by M. Brogdon (lost ball; steal by K. Oubre),27,35
120,2,8:51.0,K. Oubre makes 2-pt dunk at rim (assist by T. Burke),,29,35
121,2,8:51.0,,Milwaukee full timeout,29,35
122,2,8:51.0,,J. Parker enters the game for M. Beasley,29,35
123,2,8:51.0,B. Beal enters the game for S. Mac,,29,35
124,2,8:37.0,,Turnover by G. Monroe (bad pass; steal by M. Morris),29,35
125,2,8:15.0,K. Oubre makes 2-pt dunk at rim (assist by T. Burke),,31,35
126,2,8:05.0,,Personal foul by J. Smith (drawn by G. Monroe),31,35
127,2,8:02.0,,G. Monroe misses 2-pt layup from 1 ft,31,35
128,2,8:01.0,Defensive rebound by J. Smith,,31,35
129,2,7:47.0,K. Oubre misses 3-pt jump shot from 23 ft,,31,35
130,2,7:45.0,,Defensive rebound by G. Monroe,31,35
131,2,7:33.0,,Shooting foul by T. Burke (drawn by J. Terry),31,35
132,2,7:33.0,,J. Terry makes free throw 1 of 2,31,36
133,2,7:33.0,,J. Terry makes free throw 2 of 2,31,37
134,2,7:15.0,J. Smith misses 2-pt jump shot from 20 ft,,31,37
135,2,7:14.0,Offensive rebound by M. Morris,,31,37
136,2,7:12.0,K. Oubre misses 2-pt dunk at rim (block by J. Parker),,31,37
137,2,7:09.0,Offensive rebound by J. Smith,,31,37
138,2,7:07.0,J. Smith misses 2-pt dunk at rim (block by G. Monroe),,31,37
139,2,7:04.0,,Defensive rebound by M. Teletović,31,37
140,2,6:49.0,,J. Terry makes 3-pt jump shot from 23 ft (assist by M. Teletović),31,40
141,2,6:43.0,Washington full timeout,,31,40
142,2,6:43.0,J. Wall enters the game for T. Burke,,31,40
143,2,6:43.0,M. Gortat enters the game for J. Smith,,31,40
144,2,6:36.0,Turnover by M. Gortat (bad pass; steal by J. Parker),,31,40
145,2,6:31.0,,J. Parker makes 2-pt layup from 1 ft,31,42
146,2,6:11.0,M. Morris makes 2-pt hook shot from 7 ft,,33,42
147,2,5:57.0,,G. Monroe makes 2-pt hook shot from 5 ft (assist by J. Parker),33,44
148,2,5:44.0,B. Beal misses 3-pt jump shot from 28 ft,,33,44
149,2,5:43.0,Offensive rebound by K. Oubre,,33,44
150,2,5:40.0,B. Beal makes 2-pt layup from 2 ft,,35,44
151,2,5:40.0,Shooting foul by M. Teletović (drawn by B. Beal),,35,44
152,2,5:40.0,O. Porter enters the game for K. Oubre,,35,44
153,2,5:40.0,,T. Snell enters the game for J. Terry,35,44
154,2,5:40.0,B. Beal makes free throw 1 of 1,,36,44
155,2,5:15.0,,G. Monroe makes 2-pt jump shot from 15 ft (assist by J. Parker),36,46
156,2,5:00.0,M. Gortat misses 2-pt jump shot from 10 ft,,36,46
157,2,4:59.0,,Defensive rebound by J. Parker,36,46
158,2,4:49.0,,G. Monroe misses 2-pt hook shot from 5 ft,36,46
159,2,4:47.0,Defensive rebound by M. Gortat,,36,46
160,2,4:45.0,Personal foul by T. Snell (drawn by B. Beal),,36,46
161,2,4:45.0,,J. Henson enters the game for G. Monroe,36,46
162,2,4:27.0,B. Beal misses 3-pt jump shot from 24 ft,,36,46
163,2,4:27.0,,Defensive rebound by Team,36,46
164,2,4:27.0,Loose ball foul by M. Gortat (drawn by J. Parker),,36,46
165,2,4:16.0,,Personal foul by B. Beal (drawn by J. Henson),36,46
166,2,4:08.0,,J. Parker misses 2-pt jump shot from 4 ft (block by M. Gortat),36,46
167,2,4:06.0,Defensive rebound by O. Porter,,36,46
168,2,4:02.0,J. Wall makes 2-pt layup at rim (assist by O. Porter),,38,46
169,2,3:48.0,,J. Henson makes 2-pt dunk at rim (assist by M. Brogdon),38,48
170,2,3:24.0,J. Wall misses 3-pt jump shot from 24 ft,,38,48
171,2,3:23.0,Offensive rebound by M. Gortat,,38,48
172,2,3:15.0,O. Porter makes 3-pt jump shot from 27 ft,,41,48
173,2,2:59.0,,M. Teletović makes 3-pt jump shot from 28 ft (assist by M. Brogdon),41,51
174,2,2:35.0,B. Beal makes 2-pt layup from 1 ft,,43,51
175,2,2:29.0,,Personal take foul by O. Porter (drawn by J. Parker),43,51
176,2,2:29.0,Official timeout,,43,51
177,2,2:29.0,,J. Parker makes free throw 1 of 2,43,52
178,2,2:29.0,,J. Parker makes free throw 2 of 2,43,53
179,2,2:04.0,Turnover by Team (shot clock),,43,53
180,2,1:55.0,,M. Brogdon misses 2-pt layup at rim,43,53
181,2,1:53.0,Defensive rebound by J. Wall,,43,53
182,2,1:44.0,M. Morris misses 3-pt jump shot from 24 ft,,43,53
183,2,1:42.0,,Defensive rebound by M. Teletović,43,53
184,2,1:27.0,,M. Teletović makes 2-pt layup from 1 ft (assist by J. Parker),43,55
185,2,1:15.0,B. Beal makes 2-pt layup from 1 ft,,45,55
186,2,0:59.0,,J. Parker misses 3-pt jump shot from 27 ft,45,55
187,2,0:58.0,Defensive rebound by M. Gortat,,45,55
188,2,0:50.0,Turnover by J. Wall (bad pass; steal by M. Brogdon),,45,55
189,2,0:46.0,,J. Parker makes 2-pt dunk at rim (assist by M. Brogdon),45,57
190,2,0:32.0,O. Porter misses 3-pt jump shot from 27 ft,,45,57
191,2,0:31.0,Offensive rebound by M. Morris,,45,57
192,2,0:31.0,M. Morris misses 2-pt layup from 2 ft,,45,57
193,2,0:29.0,Offensive rebound by M. Morris,,45,57
194,2,0:29.0,M. Morris makes 2-pt layup from 2 ft,,47,57
195,2,0:12.0,,J. Henson misses 2-pt jump shot from 3 ft,47,57
196,2,0:10.0,Defensive rebound by M. Gortat,,47,57
197,2,0:02.0,J. Wall makes 2-pt jump shot from 16 ft,,49,57
198,2,0:00.0,,M. Teletović misses 3-pt jump shot from 69 ft,49,57
199,2,0:00.0,,Offensive rebound by Team,49,57
200,3,11:49.0,,Turnover by J. Henson (traveling),49,57
201,3,11:30.0,Turnover by M. Gortat (3 sec),,49,57
202,3,11:10.0,,J. Parker makes 2-pt jump shot from 15 ft,49,59
203,3,11:10.0,,Violation by Team (jump ball),49,59
204,3,10:55.0,Shooting foul by J. Henson (drawn by M. Morris),,49,59
205,3,10:55.0,M. Morris makes free throw 1 of 2,,50,59
206,3,10:55.0,M. Morris misses free throw 2 of 2,,50,59
207,3,10:54.0,,Defensive rebound by J. Henson,50,59
208,3,10:30.0,,M. Teletović misses 3-pt jump shot from 25 ft,50,59
209,3,10:29.0,Defensive rebound by B. Beal,,50,59
210,3,10:17.0,J. Wall misses 3-pt jump shot from 24 ft,,50,59
211,3,10:15.0,Offensive rebound by M. Gortat,,50,59
212,3,10:07.0,B. Beal makes 2-pt layup from 1 ft,,52,59
213,3,9:49.0,,Turnover by M. Brogdon (lost ball; steal by J. Wall),52,59
214,3,9:42.0,Shooting foul by M. Teletović (drawn by M. Gortat),,52,59
215,3,9:42.0,M. Gortat makes free throw 1 of 2,,53,59
216,3,9:42.0,M. Gortat misses free throw 2 of 2,,53,59
217,3,9:42.0,,M. Dellavedova enters the game for M. Brogdon,53,59
218,3,9:41.0,,Defensive rebound by J. Parker,53,59
219,3,9:30.0,,T. Snell makes 2-pt jump shot from 16 ft (assist by M. Dellavedova),53,61
220,3,9:14.0,Personal foul by M. Dellavedova (drawn by M. Gortat),,53,61
221,3,9:04.0,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),,55,61
222,3,8:41.0,,Turnover by M. Dellavedova (bad pass; steal by O. Porter),55,61
223,3,8:37.0,J. Wall misses 2-pt layup at rim,,55,61
224,3,8:35.0,Offensive rebound by M. Morris,,55,61
225,3,8:34.0,M. Morris makes 2-pt layup at rim,,57,61
226,3,8:26.0,,M. Teletović misses 3-pt jump shot from 23 ft,57,61
227,3,8:24.0,Defensive rebound by M. Morris,,57,61
228,3,8:19.0,Shooting foul by J. Henson (drawn by M. Gortat),,57,61
229,3,8:19.0,M. Gortat makes free throw 1 of 2,,58,61
230,3,8:19.0,,M. Beasley enters the game for M. Teletović,58,61
231,3,8:19.0,,G. Monroe enters the game for J. Henson,58,61
232,3,8:19.0,M. Gortat makes free throw 2 of 2,,59,61
233,3,8:04.0,,J. Parker misses 2-pt layup from 1 ft,59,61
234,3,8:02.0,,Offensive rebound by J. Parker,59,61
235,3,7:54.0,,G. Monroe misses 2-pt jump shot from 4 ft,59,61
236,3,7:53.0,,Offensive rebound by J. Parker,59,61
237,3,7:49.0,,M. Dellavedova misses 3-pt jump shot from 27 ft,59,61
238,3,7:48.0,Defensive rebound by M. Gortat,,59,61
239,3,7:33.0,B. Beal misses 3-pt jump shot from 28 ft,,59,61
240,3,7:32.0,,Defensive rebound by J. Parker,59,61
241,3,7:25.0,,Shooting foul by J. Wall (drawn by M. Beasley),59,61
242,3,7:25.0,,M. Beasley makes free throw 1 of 2,59,62
243,3,7:25.0,K. Oubre enters the game for M. Morris,,59,62
244,3,7:25.0,,M. Beasley makes free throw 2 of 2,59,63
245,3,7:10.0,K. Oubre makes 3-pt jump shot from 24 ft (assist by O. Porter),,62,63
246,3,6:52.0,,Personal foul by O. Porter (drawn by J. Parker),62,63
247,3,6:45.0,,M. Dellavedova misses 2-pt layup at rim,62,63
248,3,6:44.0,Defensive rebound by M. Gortat,,62,63
249,3,6:39.0,K. Oubre makes 2-pt dunk at rim (assist by J. Wall),,64,63
250,3,6:39.0,,Milwaukee full timeout,64,63
251,3,6:24.0,,J. Parker makes 2-pt layup from 2 ft (assist by M. Dellavedova),64,65
252,3,6:24.0,,Shooting foul by K. Oubre (drawn by J. Parker),64,65
253,3,6:24.0,,J. Parker makes free throw 1 of 1,64,66
254,3,6:09.0,B. Beal makes 2-pt layup from 3 ft (assist by J. Wall),,66,66
255,3,5:44.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,66,66
256,3,5:43.0,Defensive rebound by O. Porter,,66,66
257,3,5:31.0,Shooting foul by J. Parker (drawn by O. Porter),,66,66
258,3,5:31.0,O. Porter makes free throw 1 of 2,,67,66
259,3,5:31.0,O. Porter makes free throw 2 of 2,,68,66
260,3,5:08.0,,G. Monroe misses 2-pt jump shot from 16 ft,68,66
261,3,5:06.0,Defensive rebound by K. Oubre,,68,66
262,3,4:53.0,J. Wall makes 2-pt jump shot from 17 ft (assist by K. Oubre),,70,66
263,3,4:35.0,,M. Beasley makes 2-pt layup at rim (assist by G. Monroe),70,68
264,3,4:22.0,Personal foul by G. Monroe (drawn by B. Beal),,70,68
265,3,4:22.0,B. Beal makes free throw 1 of 2,,71,68
266,3,4:22.0,B. Beal makes free throw 2 of 2,,72,68
267,3,4:08.0,,J. Parker misses 2-pt jump shot from 4 ft,72,68
268,3,4:07.0,Defensive rebound by M. Gortat,,72,68
269,3,3:53.0,O. Porter misses 3-pt jump shot from 23 ft,,72,68
270,3,3:51.0,Offensive rebound by K. Oubre,,72,68
271,3,3:50.0,K. Oubre makes 2-pt layup at rim,,74,68
272,3,3:31.0,,G. Monroe makes 2-pt hook shot from 5 ft,74,70
273,3,3:25.0,J. Wall makes 2-pt layup from 1 ft,,76,70
274,3,3:15.0,,M. Dellavedova makes 2-pt layup from 1 ft (assist by G. Monroe),76,72
275,3,3:00.0,B. Beal misses 3-pt jump shot from 25 ft,,76,72
276,3,2:59.0,Offensive rebound by O. Porter,,76,72
277,3,2:57.0,Turnover by O. Porter (bad pass; steal by M. Dellavedova),,76,72
278,3,2:57.0,,Personal foul by K. Oubre (drawn by M. Dellavedova),76,72
279,3,2:57.0,Washington full timeout,,76,72
280,3,2:57.0,S. Mac enters the game for B. Beal,,76,72
281,3,2:57.0,,J. Terry enters the game for T. Snell,76,72
282,3,2:57.0,,M. Brogdon enters the game for M. Dellavedova,76,72
283,3,2:45.0,,J. Parker misses 2-pt layup from 1 ft,76,72
284,3,2:43.0,Defensive rebound by M. Gortat,,76,72
285,3,2:27.0,K. Oubre makes 3-pt jump shot from 27 ft (assist by O. Porter),,79,72
286,3,2:14.0,,M. Beasley misses 2-pt jump shot from 19 ft,79,72
287,3,2:13.0,,Offensive rebound by J. Parker,79,72
288,3,2:09.0,,J. Parker misses 2-pt layup from 1 ft,79,72
289,3,2:07.0,Defensive rebound by S. Mac,,79,72
290,3,2:01.0,J. Wall misses 2-pt jump shot from 20 ft,,79,72
291,3,2:00.0,,Defensive rebound by G. Monroe,79,72
292,3,1:52.0,,Shooting foul by O. Porter (drawn by J. Parker),79,72
293,3,1:52.0,,J. Parker makes free throw 1 of 2,79,73
294,3,1:52.0,,J. Parker misses free throw 2 of 2,79,73
295,3,1:52.0,M. Morris enters the game for O. Porter,,79,73
296,3,1:50.0,Defensive rebound by M. Morris,,79,73
297,3,1:27.0,S. Mac makes 3-pt jump shot from 23 ft (assist by J. Wall),,82,73
298,3,1:25.0,,Milwaukee full timeout,82,73
299,3,1:25.0,,M. Teletović enters the game for M. Beasley,82,73
300,3,1:25.0,T. Burke enters the game for J. Wall,,82,73
301,3,1:06.0,,Shooting foul by M. Morris (drawn by J. Parker),82,73
302,3,1:06.0,,J. Parker makes free throw 1 of 2,82,74
303,3,1:06.0,,J. Parker makes free throw 2 of 2,82,75
304,3,0:51.0,S. Mac misses 3-pt jump shot from 24 ft,,82,75
305,3,0:49.0,,Defensive rebound by J. Terry,82,75
306,3,0:43.0,,Personal foul by K. Oubre (drawn by J. Parker),82,75
307,3,0:43.0,,J. Parker makes free throw 1 of 2,82,76
308,3,0:43.0,,J. Parker misses free throw 2 of 2,82,76
309,3,0:42.0,Defensive rebound by M. Gortat,,82,76
310,3,0:19.0,Turnover by Team (shot clock),,82,76
311,3,0:02.0,,M. Brogdon makes 2-pt jump shot from 13 ft,82,78
312,3,0:00.0,K. Oubre misses 3-pt jump shot from 41 ft,,82,78
313,3,0:00.0,Offensive rebound by Team,,82,78
314,4,11:47.0,Turnover by T. Burke (bad pass; steal by M. Brogdon),,82,78
315,4,11:25.0,,G. Monroe makes 2-pt dunk at rim (assist by J. Terry),82,80
316,4,11:07.0,S. Mac makes 2-pt jump shot from 12 ft,,84,80
317,4,10:46.0,,Turnover by M. Teletović (bad pass; steal by S. Mac),84,80
318,4,10:46.0,Personal take foul by M. Brogdon (drawn by S. Mac),,84,80
319,4,10:46.0,O. Porter enters the game for M. Gortat,,84,80
320,4,10:34.0,S. Mac misses 2-pt jump shot from 13 ft,,84,80
321,4,10:32.0,,Defensive rebound by G. Monroe,84,80
322,4,10:17.0,,G. Monroe misses 2-pt layup from 1 ft,84,80
323,4,10:16.0,Defensive rebound by T. Burke,,84,80
324,4,10:09.0,M. Morris makes 2-pt layup from 3 ft (assist by T. Burke),,86,80
325,4,10:01.0,,Personal foul by T. Burke (drawn by M. Brogdon),86,80
326,4,9:46.0,,T. Snell misses 2-pt layup from 1 ft,86,80
327,4,9:45.0,Defensive rebound by M. Morris,,86,80
328,4,9:41.0,Turnover by T. Burke (bad pass),,86,80
329,4,9:18.0,,M. Brogdon makes 3-pt jump shot from 23 ft (assist by J. Terry),86,83
330,4,9:03.0,Turnover by M. Morris (lost ball; steal by G. Monroe),,86,83
331,4,9:00.0,,Turnover by G. Monroe (bad pass; steal by T. Burke),86,83
332,4,8:57.0,S. Mac makes 2-pt layup from 1 ft (assist by T. Burke),,88,83
333,4,8:57.0,Shooting foul by T. Snell (drawn by S. Mac),,88,83
334,4,8:57.0,Official timeout,,88,83
335,4,8:57.0,,J. Parker enters the game for T. Snell,88,83
336,4,8:57.0,S. Mac makes free throw 1 of 1,,89,83
337,4,8:39.0,,G. Monroe misses 2-pt hook shot from 3 ft,89,83
338,4,8:38.0,Defensive rebound by S. Mac,,89,83
339,4,8:22.0,K. Oubre misses 2-pt layup from 1 ft,,89,83
340,4,8:20.0,Offensive rebound by M. Morris,,89,83
341,4,8:20.0,M. Morris misses 2-pt layup from 1 ft,,89,83
342,4,8:19.0,,Defensive rebound by G. Monroe,89,83
343,4,8:17.0,,Turnover by J. Parker (offensive foul),89,83
344,4,8:17.0,Offensive charge foul by J. Parker (drawn by S. Mac),,89,83
345,4,8:17.0,B. Beal enters the game for S. Mac,,89,83
346,4,8:05.0,M. Morris makes 2-pt jump shot from 10 ft (assist by B. Beal),,91,83
347,4,7:53.0,,J. Parker misses 2-pt jump shot from 7 ft (block by O. Porter),91,83
348,4,7:53.0,,Offensive rebound by Team,91,83
349,4,7:45.0,,M. Brogdon makes 2-pt layup from 1 ft,91,85
350,4,7:30.0,,Offensive charge foul by B. Beal (drawn by G. Monroe),91,85
351,4,7:30.0,Turnover by B. Beal (offensive foul),,91,85
352,4,7:30.0,J. Wall enters the game for T. Burke,,91,85
353,4,7:17.0,,M. Teletović misses 3-pt jump shot from 25 ft,91,85
354,4,7:16.0,Defensive rebound by O. Porter,,91,85
355,4,7:10.0,B. Beal makes 3-pt jump shot from 25 ft,,94,85
356,4,6:39.0,,J. Parker makes 3-pt jump shot from 32 ft,94,88
357,4,6:35.0,,T. Snell enters the game for J. Terry,94,88
358,4,6:20.0,K. Oubre misses 3-pt jump shot from 24 ft,,94,88
359,4,6:19.0,,Defensive rebound by M. Teletović,94,88
360,4,6:10.0,,J. Parker misses 2-pt jump shot from 14 ft,94,88
361,4,6:08.0,Defensive rebound by O. Porter,,94,88
362,4,6:06.0,Turnover by O. Porter (bad pass; steal by J. Parker),,94,88
363,4,6:03.0,,Personal block foul by B. Beal (drawn by M. Teletović),94,88
364,4,6:03.0,M. Gortat enters the game for K. Oubre,,94,88
365,4,5:54.0,,M. Teletović misses 2-pt dunk at rim,94,88
366,4,5:52.0,Defensive rebound by J. Wall,,94,88
367,4,5:52.0,Shooting foul by M. Brogdon (drawn by J. Wall),,94,88
368,4,5:52.0,,Milwaukee full timeout,94,88
369,4,5:52.0,J. Wall makes free throw 1 of 2,,95,88
370,4,5:52.0,,M. Dellavedova enters the game for M. Teletović,94,88
371,4,5:52.0,J. Wall makes free throw 2 of 2,,96,88
372,4,5:35.0,,M. Brogdon makes 2-pt layup at rim (assist by J. Parker),96,90
373,4,5:14.0,,Offensive charge foul by M. Morris (drawn by G. Monroe),96,90
374,4,5:14.0,Turnover by M. Morris (offensive foul),,96,90
375,4,5:04.0,,Shooting foul by M. Gortat (drawn by G. Monroe),96,90
376,4,5:04.0,,G. Monroe makes free throw 1 of 2,96,91
377,4,5:04.0,,G. Monroe makes free throw 2 of 2,96,92
378,4,4:48.0,J. Wall makes 2-pt jump shot from 16 ft,,98,92
379,4,4:33.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by J. Parker),98,94
380,4,4:15.0,B. Beal misses 3-pt jump shot from 29 ft,,98,94
381,4,4:14.0,,Defensive rebound by T. Snell,98,94
382,4,4:10.0,,M. Brogdon misses 3-pt jump shot from 25 ft (block by B. Beal),98,94
383,4,4:07.0,Defensive rebound by Team,,98,94
384,4,3:50.0,J. Wall makes 2-pt jump shot from 20 ft,,100,94
385,4,3:27.0,,J. Parker misses 3-pt jump shot from 29 ft,100,94
