,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DALLAS_ACTION,LA LAKERS_SCORE,DALLAS_SCORE
38,1,7:11.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by S. Curry),10,20
39,1,7:03.0,J. Clarkson makes 2-pt jump shot from 19 ft (assist by D. Russell),,12,20
40,1,6:52.0,,Def 3 sec tech foul by B. Ingram,12,20
41,1,6:52.0,,D. Nowitzki makes technical free throw,12,21
42,1,6:39.0,,S. Curry misses 3-pt jump shot from 26 ft,12,21
43,1,6:38.0,Defensive rebound by N. Young,,12,21
44,1,6:29.0,B. Ingram makes 2-pt jump shot from 2 ft,,14,21
45,1,6:29.0,Shooting foul by S. Curry (drawn by B. Ingram),,14,21
46,1,6:29.0,B. Ingram misses free throw 1 of 1,,14,21
47,1,6:29.0,,N. Noel enters the game for D. Nowitzki,14,21
48,1,6:29.0,,Q. Cook enters the game for Y. Ferrell,14,21
49,1,6:28.0,,Defensive rebound by N. Noel,14,21
50,1,6:07.0,,H. Barnes makes 2-pt jump shot from 16 ft,14,23
51,1,6:06.0,LA Lakers full timeout,,14,23
52,1,5:49.0,Personal foul by Q. Cook (drawn by B. Ingram),,14,23
53,1,5:40.0,N. Young misses 3-pt jump shot from 23 ft,,14,23
54,1,5:39.0,,Defensive rebound by N. Noel,14,23
55,1,5:23.0,,H. Barnes misses 2-pt jump shot from 6 ft,14,23
56,1,5:22.0,,Offensive rebound by N. Noel,14,23
57,1,5:22.0,,N. Noel makes 2-pt layup from 1 ft,14,25
58,1,5:09.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Randle),,17,25
59,1,4:51.0,,Personal foul by J. Randle (drawn by N. Noel),17,25
60,1,4:51.0,L. Nance enters the game for N. Young,,17,25
61,1,4:50.0,,Turnover by Q. Cook (lost ball),17,25
62,1,4:39.0,D. Russell makes 2-pt layup from 1 ft,,19,25
63,1,4:26.0,,Q. Cook makes 2-pt jump shot from 9 ft,19,27
64,1,4:13.0,D. Russell misses 2-pt jump shot from 17 ft,,19,27
65,1,4:12.0,,Defensive rebound by W. Matthews,19,27
66,1,3:54.0,,Q. Cook misses 3-pt jump shot from 24 ft,19,27
67,1,3:53.0,Defensive rebound by L. Nance,,19,27
68,1,3:42.0,J. Clarkson misses 3-pt jump shot from 24 ft,,19,27
69,1,3:41.0,,Defensive rebound by N. Noel,19,27
70,1,3:22.0,,H. Barnes misses 2-pt layup from 3 ft,19,27
71,1,3:21.0,Defensive rebound by J. Randle,,19,27
72,1,3:14.0,J. Randle misses 2-pt jump shot from 6 ft,,19,27
73,1,3:13.0,Offensive rebound by B. Ingram,,19,27
74,1,3:13.0,B. Ingram makes 2-pt layup at rim,,21,27
75,1,3:12.0,,Dallas full timeout,21,27
76,1,3:12.0,,D. Harris enters the game for W. Matthews,21,27
77,1,3:12.0,,Y. Ferrell enters the game for H. Barnes,21,27
78,1,3:12.0,,D. Finney-Smith enters the game for S. Curry,21,27
79,1,3:12.0,,D. Nowitzki enters the game for Q. Cook,21,27
80,1,2:51.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by D. Harris),21,29
81,1,2:35.0,J. Clarkson misses 2-pt jump shot from 6 ft,,21,29
82,1,2:35.0,,Defensive rebound by Team,21,29
83,1,2:17.0,,N. Noel makes 2-pt dunk at rim (assist by D. Harris),21,31
84,1,2:06.0,Turnover by B. Ingram (bad pass),,21,31
85,1,1:52.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,21,31
86,1,1:50.0,Defensive rebound by L. Nance,,21,31
87,1,1:38.0,Turnover by J. Randle (lost ball),,21,31
88,1,1:25.0,,D. Finney-Smith misses 3-pt jump shot from 24 ft,21,31
89,1,1:25.0,,Offensive rebound by Team,21,31
90,1,1:25.0,Loose ball foul by L. Nance (drawn by N. Noel),,21,31
91,1,1:25.0,,N. Noel makes free throw 1 of 2,21,32
92,1,1:25.0,,N. Noel makes free throw 2 of 2,21,33
93,1,1:10.0,D. Russell makes 3-pt jump shot from 25 ft (assist by J. Randle),,24,33
94,1,0:53.0,,Personal foul by J. Clarkson (drawn by D. Nowitzki),24,33
95,1,0:53.0,,D. Nowitzki makes free throw 1 of 2,24,34
96,1,0:53.0,,D. Nowitzki makes free throw 2 of 2,24,35
97,1,0:34.0,D. Russell misses 2-pt layup from 2 ft (block by N. Noel),,24,35
98,1,0:32.0,,Defensive rebound by D. Nowitzki,24,35
99,1,0:31.0,,Turnover by D. Nowitzki (lost ball; steal by L. Nance),24,35
100,1,0:31.0,Shooting foul by D. Harris (drawn by J. Randle),,24,35
101,1,0:31.0,J. Randle makes free throw 1 of 2,,25,35
102,1,0:31.0,J. Randle makes free throw 2 of 2,,26,35
103,1,0:14.0,,D. Harris makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),26,38
104,1,0:00.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by J. Randle),,29,38
105,2,11:50.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,29,38
106,2,11:49.0,Defensive rebound by C. Brewer,,29,38
107,2,11:34.0,T. Black misses 2-pt hook shot from 4 ft,,29,38
108,2,11:33.0,,Defensive rebound by N. Noel,29,38
109,2,11:26.0,,N. Noel makes 2-pt dunk at rim (assist by D. Harris),29,40
110,2,11:14.0,C. Brewer misses 2-pt jump shot from 7 ft,,29,40
111,2,11:13.0,Offensive rebound by T. Black,,29,40
112,2,11:13.0,Shooting foul by Y. Ferrell (drawn by T. Black),,29,40
113,2,11:13.0,T. Black misses free throw 1 of 2,,29,40
114,2,11:13.0,Offensive rebound by Team,,29,40
115,2,11:13.0,T. Black makes free throw 2 of 2,,30,40
116,2,10:58.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by D. Harris),30,42
117,2,10:44.0,T. Black misses 2-pt layup from 1 ft,,30,42
118,2,10:43.0,Offensive rebound by L. Nance,,30,42
119,2,10:43.0,L. Nance misses 2-pt layup from 2 ft,,30,42
120,2,10:41.0,Offensive rebound by T. Black,,30,42
121,2,10:33.0,Turnover by J. Clarkson (bad pass; steal by D. Harris),,30,42
122,2,10:28.0,,D. Harris makes 2-pt layup from 1 ft,30,44
123,2,10:08.0,L. Nance misses 3-pt jump shot from 23 ft,,30,44
124,2,10:07.0,,Defensive rebound by D. Nowitzki,30,44
125,2,9:54.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),30,47
126,2,9:54.0,LA Lakers full timeout,,30,47
127,2,9:36.0,J. Clarkson makes 2-pt jump shot from 9 ft,,32,47
128,2,9:12.0,,N. Noel misses 2-pt jump shot from 6 ft,32,47
129,2,9:11.0,Defensive rebound by L. Nance,,32,47
130,2,9:03.0,T. Ennis misses 2-pt layup from 2 ft (block by N. Noel),,32,47
131,2,9:01.0,,Defensive rebound by D. Nowitzki,32,47
132,2,8:56.0,,D. Harris misses 2-pt jump shot from 3 ft (block by C. Brewer),32,47
133,2,8:55.0,Defensive rebound by C. Brewer,,32,47
134,2,8:49.0,T. Ennis makes 2-pt layup from 1 ft,,34,47
135,2,8:34.0,,Y. Ferrell makes 2-pt jump shot from 15 ft,34,49
136,2,8:31.0,Personal take foul by D. Harris (drawn by J. Clarkson),,34,49
137,2,8:31.0,,H. Barnes enters the game for D. Nowitzki,34,49
138,2,8:31.0,,S. Curry enters the game for D. Harris,34,49
139,2,8:31.0,,Q. Cook enters the game for Y. Ferrell,34,49
140,2,8:25.0,J. Clarkson makes 2-pt jump shot from 19 ft,,36,49
141,2,8:05.0,,D. Finney-Smith misses 2-pt jump shot from 18 ft,36,49
142,2,8:04.0,Defensive rebound by T. Ennis,,36,49
143,2,7:52.0,L. Nance misses 2-pt jump shot from 20 ft,,36,49
144,2,7:51.0,,Defensive rebound by N. Noel,36,49
145,2,7:33.0,,Q. Cook makes 2-pt jump shot from 18 ft,36,51
146,2,7:17.0,C. Brewer makes 2-pt jump shot from 10 ft (assist by T. Ennis),,38,51
147,2,6:53.0,,H. Barnes makes 2-pt jump shot from 18 ft (assist by Q. Cook),38,53
148,2,6:43.0,J. Clarkson misses 3-pt jump shot from 24 ft,,38,53
149,2,6:42.0,,Defensive rebound by H. Barnes,38,53
150,2,6:35.0,,Personal foul by C. Brewer (drawn by N. Noel),38,53
151,2,6:35.0,,S. Mejri enters the game for N. Noel,38,53
152,2,6:35.0,,W. Matthews enters the game for D. Finney-Smith,38,53
153,2,6:35.0,D. Russell enters the game for L. Nance,,38,53
154,2,6:35.0,J. Randle enters the game for C. Brewer,,38,53
155,2,6:35.0,B. Ingram enters the game for T. Ennis,,38,53
156,2,6:20.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by S. Curry),38,56
157,2,6:01.0,J. Randle makes 2-pt layup from 1 ft (assist by D. Russell),,40,56
158,2,5:44.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by Q. Cook),40,59
159,2,5:34.0,Offensive foul by J. Randle (drawn by Q. Cook),,40,59
160,2,5:34.0,Turnover by J. Randle (offensive foul),,40,59
161,2,5:34.0,Official timeout,,40,59
162,2,5:34.0,N. Young enters the game for T. Black,,40,59
163,2,5:12.0,,Turnover by H. Barnes (bad pass; steal by D. Russell),40,59
164,2,5:11.0,Personal take foul by S. Curry (drawn by D. Russell),,40,59
165,2,4:58.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by B. Ingram),,43,59
166,2,4:38.0,,H. Barnes makes 2-pt jump shot from 8 ft,43,61
167,2,4:17.0,Turnover by J. Randle (lost ball; steal by Q. Cook),,43,61
168,2,4:00.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by W. Matthews),43,64
169,2,3:46.0,B. Ingram misses 2-pt jump shot from 15 ft,,43,64
170,2,3:45.0,,Defensive rebound by S. Mejri,43,64
171,2,3:22.0,,S. Curry misses 3-pt jump shot from 24 ft,43,64
172,2,3:22.0,Defensive rebound by D. Russell,,43,64
173,2,3:13.0,N. Young misses 2-pt jump shot from 13 ft,,43,64
174,2,3:12.0,,Defensive rebound by H. Barnes,43,64
175,2,3:12.0,,Dallas full timeout,43,64
176,2,3:12.0,,Y. Ferrell enters the game for Q. Cook,43,64
177,2,3:12.0,,D. Nowitzki enters the game for S. Mejri,43,64
178,2,3:12.0,D. Nwaba enters the game for J. Clarkson,,43,64
179,2,2:56.0,,S. Curry misses 2-pt jump shot from 18 ft,43,64
180,2,2:55.0,Defensive rebound by J. Randle,,43,64
181,2,2:47.0,Shooting foul by S. Curry (drawn by D. Russell),,43,64
182,2,2:47.0,D. Russell makes free throw 1 of 2,,44,64
183,2,2:47.0,,D. Harris enters the game for S. Curry,44,64
184,2,2:47.0,D. Russell makes free throw 2 of 2,,45,64
185,2,2:26.0,,H. Barnes misses 2-pt jump shot from 13 ft,45,64
186,2,2:25.0,Defensive rebound by J. Randle,,45,64
187,2,2:12.0,D. Russell makes 2-pt jump shot from 20 ft,,47,64
188,2,1:53.0,,D. Nowitzki makes 2-pt jump shot from 13 ft,47,66
189,2,1:40.0,Shooting foul by Y. Ferrell (drawn by D. Nwaba),,47,66
190,2,1:40.0,D. Nwaba misses free throw 1 of 2,,47,66
191,2,1:40.0,Offensive rebound by Team,,47,66
192,2,1:40.0,D. Nwaba misses free throw 2 of 2,,47,66
193,2,1:39.0,,Defensive rebound by D. Nowitzki,47,66
194,2,1:25.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,47,66
195,2,1:24.0,,Offensive rebound by H. Barnes,47,66
196,2,1:14.0,,W. Matthews misses 3-pt jump shot from 24 ft,47,66
197,2,1:13.0,Defensive rebound by J. Randle,,47,66
198,2,1:08.0,D. Russell misses 3-pt jump shot from 25 ft,,47,66
199,2,1:07.0,,Defensive rebound by H. Barnes,47,66
200,2,0:48.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,47,66
201,2,0:47.0,Defensive rebound by J. Randle,,47,66
202,2,0:40.0,N. Young makes 3-pt jump shot from 25 ft (assist by J. Randle),,50,66
203,2,0:40.0,,Dallas full timeout,50,66
204,2,0:33.0,,Shooting foul by D. Russell (drawn by D. Harris),50,66
205,2,0:33.0,,D. Harris makes free throw 1 of 2,50,67
206,2,0:33.0,,D. Harris makes free throw 2 of 2,50,68
207,2,0:33.0,LA Lakers full timeout,,50,68
208,2,0:33.0,,N. Noel enters the game for D. Nowitzki,50,68
209,2,0:33.0,J. Clarkson enters the game for D. Nwaba,,50,68
210,2,0:12.0,B. Ingram misses 3-pt jump shot from 25 ft,,50,68
211,2,0:11.0,Offensive rebound by J. Randle,,50,68
212,2,0:09.0,Shooting foul by D. Harris (drawn by J. Randle),,50,68
213,2,0:09.0,J. Randle makes free throw 1 of 2,,51,68
214,2,0:09.0,,N. Brussino enters the game for D. Harris,51,68
215,2,0:09.0,J. Randle makes free throw 2 of 2,,52,68
216,2,0:03.0,,H. Barnes makes 2-pt jump shot from 20 ft,52,70
217,2,0:03.0,,Shooting foul by B. Ingram (drawn by H. Barnes),52,70
218,2,0:03.0,,H. Barnes misses free throw 1 of 1,52,70
219,2,0:02.0,Defensive rebound by J. Randle,,52,70
220,3,11:41.0,,Turnover by H. Barnes (bad pass; steal by D. Russell),52,70
221,3,11:37.0,Shooting foul by W. Matthews (drawn by B. Ingram),,52,70
222,3,11:37.0,B. Ingram makes free throw 1 of 2,,53,70
223,3,11:37.0,B. Ingram makes free throw 2 of 2,,54,70
224,3,11:25.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),54,73
225,3,11:11.0,N. Young misses 3-pt jump shot from 25 ft,,54,73
226,3,11:10.0,,Defensive rebound by D. Nowitzki,54,73
227,3,10:59.0,,H. Barnes makes 2-pt layup from 2 ft (assist by Y. Ferrell),54,75
228,3,10:59.0,,Shooting foul by B. Ingram (drawn by H. Barnes),54,75
229,3,10:59.0,,H. Barnes makes free throw 1 of 1,54,76
230,3,10:43.0,J. Randle misses 2-pt jump shot from 3 ft (block by D. Nowitzki),,54,76
231,3,10:43.0,Offensive rebound by Team,,54,76
232,3,10:36.0,J. Clarkson misses 2-pt jump shot from 16 ft,,54,76
233,3,10:35.0,,Defensive rebound by D. Nowitzki,54,76
234,3,10:27.0,,Personal foul by J. Randle (drawn by Y. Ferrell),54,76
235,3,10:11.0,,S. Curry makes 2-pt layup from 4 ft (assist by Y. Ferrell),54,78
236,3,9:49.0,D. Russell misses 2-pt jump shot from 8 ft,,54,78
237,3,9:48.0,,Defensive rebound by D. Nowitzki,54,78
238,3,9:42.0,,S. Curry makes 2-pt jump shot from 6 ft,54,80
239,3,9:25.0,N. Young makes 3-pt jump shot from 24 ft (assist by B. Ingram),,57,80
240,3,9:14.0,,Turnover by Y. Ferrell (lost ball),57,80
241,3,9:01.0,Shooting foul by D. Nowitzki (drawn by J. Randle),,57,80
242,3,9:01.0,J. Randle misses free throw 1 of 2,,57,80
243,3,9:01.0,Offensive rebound by Team,,57,80
244,3,9:01.0,J. Randle makes free throw 2 of 2,,58,80
245,3,8:50.0,,S. Curry misses 3-pt jump shot from 24 ft,58,80
246,3,8:49.0,Defensive rebound by N. Young,,58,80
247,3,8:35.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Randle),,61,80
248,3,8:15.0,,Y. Ferrell makes 2-pt layup from 3 ft,61,82
249,3,8:04.0,B. Ingram misses 3-pt jump shot from 24 ft,,61,82
250,3,8:04.0,Offensive rebound by J. Randle,,61,82
251,3,8:02.0,J. Randle makes 2-pt dunk at rim,,63,82
252,3,7:44.0,,Y. Ferrell makes 3-pt jump shot from 24 ft (assist by W. Matthews),63,85
253,3,7:31.0,J. Randle misses 2-pt layup from 1 ft,,63,85
254,3,7:30.0,,Defensive rebound by D. Nowitzki,63,85
255,3,7:27.0,,Turnover by D. Nowitzki (lost ball; steal by D. Russell),63,85
256,3,7:25.0,D. Russell makes 2-pt jump shot from 6 ft,,65,85
257,3,7:06.0,,W. Matthews misses 2-pt jump shot from 16 ft,65,85
258,3,7:05.0,Defensive rebound by B. Ingram,,65,85
259,3,6:58.0,Turnover by B. Ingram (lost ball; steal by S. Curry),,65,85
260,3,6:48.0,,H. Barnes misses 2-pt layup from 1 ft,65,85
261,3,6:47.0,Defensive rebound by J. Randle,,65,85
262,3,6:39.0,N. Young makes 3-pt jump shot from 23 ft,,68,85
263,3,6:20.0,,Shooting foul by D. Russell (drawn by Y. Ferrell),68,85
264,3,6:20.0,,Y. Ferrell makes free throw 1 of 2,68,86
265,3,6:20.0,,N. Noel enters the game for D. Nowitzki,68,86
266,3,6:20.0,,Y. Ferrell makes free throw 2 of 2,68,87
267,3,6:00.0,N. Young misses 3-pt jump shot from 23 ft,,68,87
268,3,5:59.0,,Defensive rebound by W. Matthews,68,87
269,3,5:50.0,,Y. Ferrell makes 3-pt jump shot from 23 ft (assist by N. Noel),68,90
270,3,5:50.0,LA Lakers full timeout,,68,90
271,3,5:50.0,,D. Harris enters the game for Y. Ferrell,68,90
272,3,5:50.0,T. Black enters the game for J. Clarkson,,68,90
273,3,5:45.0,Personal foul by D. Harris (drawn by B. Ingram),,68,90
274,3,5:23.0,D. Russell misses 3-pt jump shot from 25 ft,,68,90
275,3,5:22.0,,Defensive rebound by Team,68,90
276,3,5:04.0,,W. Matthews makes 3-pt jump shot from 25 ft,68,93
277,3,4:50.0,T. Black misses 2-pt jump shot from 9 ft,,68,93
278,3,4:49.0,,Defensive rebound by N. Noel,68,93
279,3,4:40.0,,H. Barnes misses 2-pt hook shot from 3 ft,68,93
280,3,4:38.0,Defensive rebound by J. Randle,,68,93
281,3,4:26.0,N. Young misses 3-pt jump shot from 24 ft,,68,93
282,3,4:24.0,,Defensive rebound by W. Matthews,68,93
283,3,4:04.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by H. Barnes),68,96
284,3,4:04.0,,Shooting foul by B. Ingram (drawn by S. Curry),68,96
285,3,4:04.0,,S. Curry misses free throw 1 of 1,68,96
286,3,4:04.0,J. Clarkson enters the game for N. Young,,68,96
287,3,4:03.0,Defensive rebound by J. Randle,,68,96
288,3,3:47.0,J. Clarkson misses 3-pt jump shot from 24 ft,,68,96
289,3,3:46.0,Offensive rebound by T. Black,,68,96
290,3,3:44.0,Turnover by T. Black (bad pass),,68,96
291,3,3:23.0,,W. Matthews misses 3-pt jump shot from 25 ft,68,96
292,3,3:22.0,,Offensive rebound by N. Noel,68,96
293,3,3:12.0,,N. Noel misses 2-pt jump shot from 7 ft,68,96
294,3,3:11.0,Defensive rebound by J. Randle,,68,96
295,3,3:07.0,Turnover by T. Black (lost ball),,68,96
296,3,3:07.0,,Dallas full timeout,68,96
297,3,3:07.0,,Y. Ferrell enters the game for H. Barnes,68,96
298,3,3:07.0,,D. Nowitzki enters the game for S. Curry,68,96
299,3,3:07.0,L. Nance enters the game for T. Black,,68,96
300,3,2:48.0,,D. Harris misses 3-pt jump shot from 25 ft,68,96
301,3,2:47.0,,Offensive rebound by Y. Ferrell,68,96
302,3,2:43.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),68,99
303,3,2:25.0,L. Nance makes 2-pt jump shot from 17 ft (assist by J. Randle),,70,99
304,3,2:10.0,,Turnover by D. Harris (lost ball; steal by D. Russell),70,99
305,3,2:06.0,B. Ingram makes 2-pt layup from 1 ft (assist by D. Russell),,72,99
306,3,2:06.0,Shooting foul by N. Noel (drawn by B. Ingram),,72,99
307,3,2:06.0,B. Ingram misses free throw 1 of 1,,72,99
308,3,2:06.0,,D. Finney-Smith enters the game for W. Matthews,72,99
309,3,2:06.0,D. Nwaba enters the game for D. Russell,,72,99
310,3,2:06.0,,S. Curry enters the game for D. Harris,72,99
311,3,2:05.0,,Defensive rebound by D. Nowitzki,72,99
312,3,1:47.0,,N. Noel misses 2-pt layup at rim,72,99
313,3,1:46.0,Defensive rebound by D. Nwaba,,72,99
314,3,1:33.0,D. Nwaba misses 2-pt dunk at rim (block by N. Noel),,72,99
315,3,1:31.0,,Defensive rebound by D. Nowitzki,72,99
316,3,1:22.0,,Turnover by S. Curry (bad pass; steal by J. Randle),72,99
317,3,1:16.0,Turnover by B. Ingram (bad pass),,72,99
318,3,1:03.0,,S. Curry makes 2-pt jump shot from 17 ft,72,101
319,3,0:44.0,L. Nance makes 2-pt dunk at rim (assist by J. Randle),,74,101
320,3,0:31.0,,N. Noel misses 2-pt layup from 1 ft (block by L. Nance),74,101
321,3,0:30.0,Defensive rebound by B. Ingram,,74,101
322,3,0:11.0,Turnover by J. Clarkson (lost ball; steal by D. Finney-Smith),,74,101
323,3,0:09.0,,D. Finney-Smith makes 2-pt dunk at rim (assist by Y. Ferrell),74,103
324,3,0:02.0,J. Clarkson misses 2-pt jump shot from 23 ft,,74,103
325,3,0:00.0,,Defensive rebound by N. Noel,74,103
326,4,11:43.0,C. Brewer misses 2-pt jump shot from 7 ft,,74,103
327,4,11:42.0,,Defensive rebound by D. Nowitzki,74,103
328,4,11:27.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,74,103
329,4,11:26.0,Defensive rebound by T. Robinson,,74,103
330,4,11:18.0,T. Ennis makes 2-pt layup from 3 ft,,76,103
331,4,11:12.0,,H. Barnes enters the game for D. Nowitzki,76,103
332,4,10:55.0,,Y. Ferrell makes 2-pt jump shot from 5 ft,76,105
333,4,10:42.0,J. Clarkson makes 2-pt jump shot from 5 ft,,78,105
334,4,10:27.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,78,105
335,4,10:26.0,Defensive rebound by T. Robinson,,78,105
336,4,10:15.0,T. Ennis misses 2-pt layup from 3 ft,,78,105
337,4,10:13.0,,Defensive rebound by N. Noel,78,105
338,4,9:58.0,,Turnover by H. Barnes (lost ball),78,105
339,4,9:53.0,C. Brewer makes 2-pt layup from 1 ft (assist by T. Ennis),,80,105
340,4,9:52.0,,Dallas full timeout,80,105
341,4,9:50.0,,Turnover by S. Curry (lost ball),80,105
342,4,9:36.0,C. Brewer makes 2-pt jump shot from 10 ft (assist by T. Ennis),,82,105
343,4,9:09.0,,H. Barnes misses 2-pt jump shot from 8 ft,82,105
344,4,9:08.0,,Offensive rebound by N. Noel,82,105
345,4,9:08.0,,Shooting foul by T. Robinson (drawn by N. Noel),82,105
346,4,9:08.0,,N. Noel misses free throw 1 of 2,82,105
347,4,9:08.0,,Offensive rebound by Team,82,105
348,4,9:08.0,,N. Noel makes free throw 2 of 2,82,106
349,4,9:00.0,C. Brewer misses 3-pt jump shot from 26 ft,,82,106
350,4,8:56.0,,Defensive rebound by N. Noel,82,106
351,4,8:49.0,,S. Curry makes 3-pt jump shot from 25 ft,82,109
352,4,8:32.0,T. Robinson misses 2-pt hook shot from 3 ft,,82,109
353,4,8:31.0,,Defensive rebound by S. Curry,82,109
354,4,8:22.0,,N. Noel makes 2-pt layup from 2 ft (assist by S. Curry),82,111
355,4,8:06.0,,D. Powell enters the game for N. Noel,82,111
356,4,8:06.0,,Q. Cook enters the game for Y. Ferrell,82,111
357,4,8:02.0,L. Nance makes 2-pt jump shot from 8 ft (assist by J. Clarkson),,84,111
358,4,7:47.0,,H. Barnes misses 3-pt jump shot from 24 ft,84,111
359,4,7:46.0,Defensive rebound by T. Robinson,,84,111
360,4,7:34.0,J. Clarkson makes 2-pt jump shot from 5 ft,,86,111
361,4,7:22.0,,Turnover by D. Powell (bad pass; steal by C. Brewer),86,111
362,4,7:10.0,T. Ennis makes 2-pt layup from 2 ft,,88,111
363,4,6:48.0,,S. Curry misses 2-pt jump shot from 19 ft,88,111
364,4,6:47.0,Defensive rebound by T. Robinson,,88,111
365,4,6:35.0,T. Ennis makes 2-pt layup from 2 ft,,90,111
366,4,6:35.0,,Dallas full timeout,90,111
367,4,6:35.0,,Y. Ferrell enters the game for S. Curry,90,111
368,4,6:31.0,,Turnover by Y. Ferrell (lost ball; steal by T. Robinson),90,111
369,4,6:25.0,J. Clarkson misses 3-pt jump shot from 24 ft,,90,111
370,4,6:14.0,Offensive rebound by Team,,90,111
371,4,5:55.0,C. Brewer makes 3-pt jump shot from 24 ft (assist by T. Ennis),,93,111
372,4,5:30.0,,Q. Cook makes 3-pt jump shot from 24 ft,93,114
373,4,5:20.0,Turnover by T. Ennis (bad pass; steal by D. Powell),,93,114
374,4,5:15.0,,Q. Cook misses 2-pt layup from 2 ft,93,114
375,4,5:13.0,Defensive rebound by T. Robinson,,93,114
376,4,5:05.0,L. Nance makes 2-pt dunk at rim (assist by J. Clarkson),,95,114
377,4,4:50.0,,Personal foul by J. Clarkson (drawn by Y. Ferrell),95,114
378,4,4:50.0,D. Russell enters the game for J. Clarkson,,95,114
379,4,4:50.0,B. Ingram enters the game for L. Nance,,95,114
380,4,4:50.0,J. Randle enters the game for C. Brewer,,95,114
381,4,4:40.0,,H. Barnes misses 3-pt jump shot from 25 ft,95,114
382,4,4:39.0,Defensive rebound by T. Robinson,,95,114
