,QUARTER,TIME_REMAINING,ATLANTA_ACTION,LA CLIPPERS_ACTION,ATLANTA_SCORE,LA CLIPPERS_SCORE
73,1,1:55.0,,Personal foul by T. Prince (drawn by D. Jordan),16,21
74,1,1:55.0,,W. Johnson enters the game for D. Jordan,16,21
75,1,1:48.0,,B. Griffin misses 2-pt hook shot from 6 ft,16,21
76,1,1:45.0,Defensive rebound by M. Muscala,,16,21
77,1,1:41.0,M. Delaney makes 2-pt jump shot from 19 ft,,18,21
78,1,1:29.0,,J. Redick misses 2-pt layup from 2 ft,18,21
79,1,1:26.0,Defensive rebound by M. Muscala,,18,21
80,1,1:24.0,Turnover by M. Delaney (bad pass; steal by W. Johnson),,18,21
81,1,1:10.0,,Turnover by W. Johnson (step out of bounds),18,21
82,1,1:10.0,,M. Speights enters the game for B. Griffin,18,21
83,1,1:10.0,,A. Anderson enters the game for J. Redick,18,21
84,1,0:59.0,P. Millsap makes 2-pt jump shot from 7 ft,,20,21
85,1,0:49.0,,Turnover by J. Crawford (bad pass),20,21
86,1,0:29.0,P. Millsap misses 2-pt jump shot from 14 ft,,20,21
87,1,0:26.0,,Defensive rebound by A. Anderson,20,21
88,1,0:04.0,,J. Crawford misses 3-pt jump shot from 26 ft,20,21
89,1,0:03.0,Defensive rebound by M. Delaney,,20,21
90,1,0:00.0,M. Delaney makes 2-pt jump shot from 14 ft,,22,21
91,2,11:48.0,,M. Speights makes 2-pt layup from 3 ft (assist by A. Anderson),22,23
92,2,11:30.0,T. Prince makes 2-pt layup from 4 ft,,24,23
93,2,11:30.0,Shooting block foul by M. Speights (drawn by T. Prince),,24,23
94,2,11:30.0,T. Prince makes free throw 1 of 1,,25,23
95,2,11:30.0,,Violation by M. Speights (def goaltending),25,23
96,2,11:17.0,,M. Speights makes 2-pt jump shot from 17 ft,25,25
97,2,11:02.0,M. Muscala makes 2-pt jump shot from 15 ft (assist by M. Delaney),,27,25
98,2,10:40.0,,A. Anderson makes 3-pt jump shot from 27 ft (assist by R. Felton),27,28
99,2,10:19.0,M. Delaney misses 2-pt jump shot from 19 ft,,27,28
100,2,10:17.0,,Defensive rebound by R. Felton,27,28
101,2,10:02.0,,M. Speights makes 2-pt jump shot from 10 ft,27,30
102,2,9:39.0,K. Bazemore misses 2-pt jump shot from 6 ft,,27,30
103,2,9:37.0,,Defensive rebound by W. Johnson,27,30
104,2,9:37.0,,Personal foul by M. Delaney (drawn by J. Crawford),27,30
105,2,9:37.0,D. Howard enters the game for M. Muscala,,27,30
106,2,9:37.0,T. Hardaway enters the game for M. Dunleavy,,27,30
107,2,9:26.0,,M. Speights misses 3-pt jump shot from 27 ft,27,30
108,2,9:24.0,Defensive rebound by T. Prince,,27,30
109,2,9:14.0,Shooting foul by R. Felton (drawn by D. Howard),,27,30
110,2,9:14.0,D. Howard makes free throw 1 of 2,,28,30
111,2,9:14.0,D. Howard misses free throw 2 of 2,,28,30
112,2,9:12.0,,Defensive rebound by W. Johnson,28,30
113,2,8:58.0,,R. Felton makes 3-pt jump shot from 24 ft (assist by M. Speights),28,33
114,2,8:53.0,Turnover by K. Bazemore (bad pass; steal by R. Felton),,28,33
115,2,8:42.0,,W. Johnson makes 3-pt jump shot from 27 ft (assist by J. Crawford),28,36
116,2,8:42.0,Atlanta full timeout,,28,36
117,2,8:42.0,D. Schröder enters the game for T. Prince,,28,36
118,2,8:31.0,Turnover by K. Bazemore (bad pass; steal by R. Felton),,28,36
119,2,8:27.0,,R. Felton makes 2-pt layup from 2 ft,28,38
120,2,8:08.0,T. Hardaway misses 3-pt jump shot from 23 ft,,28,38
121,2,8:07.0,,Defensive rebound by W. Johnson,28,38
122,2,7:53.0,,Turnover by M. Speights (bad pass; steal by K. Bazemore),28,38
123,2,7:43.0,K. Bazemore misses 3-pt jump shot from 26 ft,,28,38
124,2,7:42.0,,Defensive rebound by W. Johnson,28,38
125,2,7:29.0,,A. Anderson misses 3-pt jump shot from 25 ft,28,38
126,2,7:28.0,Defensive rebound by K. Bazemore,,28,38
127,2,7:23.0,T. Hardaway makes 2-pt layup from 1 ft (assist by K. Bazemore),,30,38
128,2,7:02.0,,M. Speights misses 3-pt jump shot from 27 ft,30,38
129,2,7:01.0,Defensive rebound by D. Howard,,30,38
130,2,6:52.0,Shooting foul by W. Johnson (drawn by D. Schröder),,30,38
131,2,6:52.0,D. Schröder misses free throw 1 of 2,,30,38
132,2,6:52.0,Offensive rebound by Team,,30,38
133,2,6:52.0,P. Millsap enters the game for K. Bazemore,,30,38
134,2,6:52.0,,A. Rivers enters the game for W. Johnson,30,38
135,2,6:52.0,,B. Griffin enters the game for M. Speights,30,38
136,2,6:52.0,,D. Jordan enters the game for A. Anderson,30,38
137,2,6:52.0,D. Schröder makes free throw 2 of 2,,31,38
138,2,6:42.0,,J. Crawford makes 3-pt jump shot from 26 ft (assist by B. Griffin),31,41
139,2,6:23.0,P. Millsap makes 3-pt jump shot from 27 ft (assist by D. Schröder),,34,41
140,2,6:06.0,,Turnover by R. Felton (bad pass; steal by M. Delaney),34,41
141,2,6:05.0,Personal take foul by J. Crawford (drawn by D. Schröder),,34,41
142,2,6:05.0,,J. Redick enters the game for R. Felton,34,41
143,2,5:48.0,Personal foul by J. Redick (drawn by P. Millsap),,34,41
144,2,5:48.0,Official timeout,,34,41
145,2,5:48.0,P. Millsap makes free throw 1 of 2,,35,41
146,2,5:48.0,P. Millsap misses free throw 2 of 2,,35,41
147,2,5:46.0,Offensive rebound by D. Howard,,35,41
148,2,5:40.0,D. Howard misses 2-pt dunk at rim (block by B. Griffin),,35,41
149,2,5:37.0,,Defensive rebound by D. Jordan,35,41
150,2,5:31.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by B. Griffin),35,44
151,2,5:17.0,D. Schröder misses 2-pt jump shot from 17 ft,,35,44
152,2,5:16.0,,Defensive rebound by D. Jordan,35,44
153,2,5:09.0,,Personal foul by P. Millsap (drawn by B. Griffin),35,44
154,2,4:53.0,,B. Griffin makes 2-pt jump shot from 20 ft,35,46
155,2,4:32.0,P. Millsap misses 2-pt jump shot from 8 ft,,35,46
156,2,4:30.0,Offensive rebound by D. Howard,,35,46
157,2,4:29.0,Turnover by D. Howard (lost ball; steal by A. Rivers),,35,46
158,2,4:24.0,,A. Rivers misses 2-pt layup from 2 ft,35,46
159,2,4:18.0,Defensive rebound by D. Howard,,35,46
160,2,4:09.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by T. Hardaway),,38,46
161,2,3:48.0,,B. Griffin makes 2-pt layup from 2 ft (assist by D. Jordan),38,48
162,2,3:35.0,D. Howard makes 2-pt dunk at rim (assist by D. Schröder),,40,48
163,2,3:19.0,,J. Crawford misses 3-pt jump shot from 29 ft,40,48
164,2,3:18.0,Defensive rebound by Team,,40,48
165,2,3:17.0,T. Prince enters the game for M. Delaney,,40,48
166,2,3:17.0,,R. Felton enters the game for J. Crawford,40,48
167,2,2:51.0,T. Prince misses 2-pt jump shot from 15 ft,,40,48
168,2,2:48.0,,Defensive rebound by D. Jordan,40,48
169,2,2:34.0,,LA Clippers full timeout,40,48
170,2,2:31.0,,A. Rivers misses 2-pt layup from 3 ft,40,48
171,2,2:29.0,Defensive rebound by D. Schröder,,40,48
172,2,2:20.0,Turnover by D. Schröder (lost ball; steal by A. Rivers),,40,48
173,2,2:15.0,,A. Rivers makes 2-pt layup from 1 ft,40,50
174,2,1:51.0,P. Millsap misses 2-pt jump shot from 8 ft,,40,50
175,2,1:50.0,Offensive rebound by T. Prince,,40,50
176,2,1:46.0,T. Prince misses 3-pt jump shot from 28 ft,,40,50
177,2,1:46.0,Offensive rebound by Team,,40,50
178,2,1:46.0,Turnover by Team (shot clock),,40,50
179,2,1:29.0,,R. Felton misses 3-pt jump shot from 27 ft,40,50
180,2,1:28.0,Defensive rebound by D. Howard,,40,50
181,2,1:22.0,Turnover by T. Hardaway (bad pass; steal by R. Felton),,40,50
182,2,1:19.0,,R. Felton makes 2-pt layup from 2 ft,40,52
183,2,0:51.0,P. Millsap misses 3-pt jump shot from 27 ft,,40,52
184,2,0:51.0,Offensive rebound by Team,,40,52
185,2,0:51.0,Turnover by Team (shot clock),,40,52
186,2,0:41.0,,Offensive foul by D. Jordan (drawn by T. Hardaway),40,52
187,2,0:41.0,,Turnover by D. Jordan (offensive foul),40,52
188,2,0:41.0,M. Muscala enters the game for D. Howard,,40,52
189,2,0:32.0,D. Schröder misses 3-pt jump shot from 24 ft,,40,52
190,2,0:29.0,,Defensive rebound by A. Rivers,40,52
191,2,0:12.0,,B. Griffin misses 3-pt jump shot from 24 ft,40,52
192,2,0:11.0,,Offensive rebound by D. Jordan,40,52
193,2,0:01.0,,B. Griffin misses 2-pt jump shot from 17 ft,40,52
194,2,0:00.0,,Offensive rebound by D. Jordan,40,52
195,2,0:00.0,,D. Jordan makes 2-pt dunk at rim,40,54
196,3,11:44.0,,D. Jordan misses 2-pt hook shot from 4 ft,40,54
197,3,11:42.0,Defensive rebound by D. Howard,,40,54
198,3,11:31.0,D. Schröder misses 3-pt jump shot from 29 ft,,40,54
199,3,11:29.0,,Defensive rebound by D. Jordan,40,54
200,3,11:25.0,,Shooting foul by P. Millsap (drawn by B. Griffin),40,54
201,3,11:25.0,,B. Griffin makes free throw 1 of 2,40,55
202,3,11:25.0,,B. Griffin makes free throw 2 of 2,40,56
203,3,11:14.0,D. Howard makes 2-pt dunk at rim (assist by D. Schröder),,42,56
204,3,11:00.0,,D. Jordan makes 2-pt layup from 2 ft (assist by B. Griffin),42,58
205,3,10:47.0,Turnover by P. Millsap (bad pass; steal by D. Jordan),,42,58
206,3,10:46.0,Offensive charge foul by B. Griffin (drawn by D. Schröder),,42,58
207,3,10:46.0,,Turnover by B. Griffin (bad pass),42,58
208,3,10:35.0,T. Hardaway misses 3-pt jump shot from 27 ft,,42,58
209,3,10:34.0,,Defensive rebound by B. Griffin,42,58
210,3,10:09.0,,B. Griffin misses 3-pt jump shot from 28 ft,42,58
211,3,10:06.0,Defensive rebound by D. Howard,,42,58
212,3,10:00.0,Shooting foul by J. Redick (drawn by K. Bazemore),,42,58
213,3,10:00.0,K. Bazemore makes free throw 1 of 2,,43,58
214,3,10:00.0,K. Bazemore makes free throw 2 of 2,,44,58
215,3,9:47.0,,J. Redick makes 3-pt jump shot from 28 ft (assist by A. Rivers),44,61
216,3,9:31.0,T. Hardaway misses 2-pt jump shot from 20 ft,,44,61
217,3,9:30.0,Offensive rebound by Team,,44,61
218,3,9:23.0,K. Bazemore misses 3-pt jump shot from 25 ft,,44,61
219,3,9:22.0,Offensive rebound by T. Hardaway,,44,61
220,3,9:20.0,T. Hardaway makes 2-pt layup from 1 ft,,46,61
221,3,9:05.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Griffin),46,64
222,3,8:50.0,D. Howard makes 2-pt dunk at rim (assist by T. Hardaway),,48,64
223,3,8:39.0,,Personal foul by K. Bazemore (drawn by J. Redick),48,64
224,3,8:37.0,,Offensive foul by A. Rivers (drawn by K. Bazemore),48,64
225,3,8:37.0,,Turnover by A. Rivers (offensive foul),48,64
226,3,8:27.0,Turnover by K. Bazemore (lost ball; steal by J. Redick),,48,64
227,3,8:22.0,,B. Griffin makes 2-pt dunk at rim (assist by L. Mbah a Moute),48,66
228,3,8:12.0,D. Schröder misses 2-pt layup from 3 ft,,48,66
229,3,8:11.0,,Defensive rebound by D. Jordan,48,66
230,3,8:03.0,,Personal foul by P. Millsap (drawn by B. Griffin),48,66
231,3,7:51.0,,J. Redick misses 3-pt jump shot from 27 ft,48,66
232,3,7:50.0,Defensive rebound by T. Hardaway,,48,66
233,3,7:35.0,D. Howard misses 3-pt jump shot from 24 ft,,48,66
234,3,7:34.0,,Defensive rebound by D. Jordan,48,66
235,3,7:18.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,48,66
236,3,7:17.0,Defensive rebound by P. Millsap,,48,66
237,3,7:10.0,T. Hardaway misses 2-pt jump shot from 4 ft,,48,66
238,3,7:09.0,Offensive rebound by D. Howard,,48,66
239,3,7:09.0,Shooting foul by D. Jordan (drawn by D. Howard),,48,66
240,3,7:09.0,D. Howard misses free throw 1 of 2,,48,66
241,3,7:09.0,Offensive rebound by Team,,48,66
242,3,7:09.0,D. Howard misses free throw 2 of 2,,48,66
243,3,7:07.0,,Defensive rebound by B. Griffin,48,66
244,3,6:49.0,,D. Jordan makes 2-pt hook shot from 3 ft,48,68
245,3,6:34.0,D. Schröder makes 2-pt jump shot from 5 ft,,50,68
246,3,6:08.0,,B. Griffin misses 2-pt jump shot from 14 ft,50,68
247,3,6:07.0,Defensive rebound by D. Howard,,50,68
248,3,5:55.0,Turnover by P. Millsap (bad pass; steal by D. Jordan),,50,68
249,3,5:52.0,,Turnover by D. Jordan (bad pass),50,68
250,3,5:52.0,,LA Clippers full timeout,50,68
251,3,5:52.0,M. Delaney enters the game for K. Bazemore,,50,68
252,3,5:27.0,P. Millsap misses 2-pt jump shot from 6 ft,,50,68
253,3,5:26.0,Offensive rebound by D. Howard,,50,68
254,3,5:25.0,D. Howard makes 2-pt layup from 3 ft,,52,68
255,3,5:05.0,,J. Redick misses 2-pt jump shot from 18 ft,52,68
256,3,5:02.0,Defensive rebound by T. Hardaway,,52,68
257,3,4:55.0,Shooting foul by J. Redick (drawn by D. Schröder),,52,68
258,3,4:55.0,D. Schröder makes free throw 1 of 2,,53,68
259,3,4:55.0,,J. Crawford enters the game for L. Mbah a Moute,53,68
260,3,4:55.0,D. Schröder makes free throw 2 of 2,,54,68
261,3,4:45.0,,A. Rivers makes 2-pt layup from 2 ft (assist by B. Griffin),54,70
262,3,4:36.0,D. Schröder misses 2-pt layup from 3 ft,,54,70
263,3,4:35.0,,Defensive rebound by D. Jordan,54,70
264,3,4:22.0,,Shooting foul by D. Howard (drawn by A. Rivers),54,70
265,3,4:22.0,,A. Rivers makes free throw 1 of 2,54,71
266,3,4:22.0,K. Humphries enters the game for D. Howard,,54,71
267,3,4:22.0,,A. Rivers makes free throw 2 of 2,54,72
268,3,4:09.0,P. Millsap misses 2-pt jump shot from 13 ft,,54,72
269,3,4:06.0,Offensive rebound by P. Millsap,,54,72
270,3,4:05.0,P. Millsap makes 2-pt layup from 3 ft,,56,72
271,3,3:49.0,,A. Rivers misses 2-pt jump shot from 19 ft,56,72
272,3,3:48.0,Defensive rebound by D. Schröder,,56,72
273,3,3:35.0,D. Schröder misses 2-pt layup from 2 ft (block by B. Griffin),,56,72
274,3,3:34.0,,Defensive rebound by D. Jordan,56,72
275,3,3:27.0,,Personal foul by M. Delaney (drawn by J. Crawford),56,72
276,3,3:27.0,,J. Crawford makes free throw 1 of 2,56,73
277,3,3:27.0,T. Prince enters the game for D. Schröder,,56,73
278,3,3:27.0,,R. Felton enters the game for J. Redick,56,73
279,3,3:27.0,,J. Crawford makes free throw 2 of 2,56,74
280,3,3:16.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by P. Millsap),,59,74
281,3,2:59.0,,A. Rivers misses 3-pt jump shot from 26 ft,59,74
282,3,2:58.0,Defensive rebound by T. Prince,,59,74
283,3,2:44.0,Turnover by T. Hardaway (bad pass; steal by J. Crawford),,59,74
284,3,2:41.0,,A. Rivers makes 2-pt dunk at rim,59,76
285,3,2:21.0,M. Delaney misses 2-pt jump shot from 14 ft,,59,76
286,3,2:18.0,,Defensive rebound by B. Griffin,59,76
287,3,2:10.0,,Shooting foul by K. Humphries (drawn by B. Griffin),59,76
288,3,2:10.0,Atlanta full timeout,,59,76
289,3,2:10.0,,B. Griffin makes free throw 1 of 2,59,77
290,3,2:10.0,,B. Griffin makes free throw 2 of 2,59,78
291,3,1:59.0,T. Hardaway misses 2-pt jump shot from 18 ft,,59,78
292,3,1:57.0,,Defensive rebound by R. Felton,59,78
293,3,1:43.0,,B. Griffin makes 2-pt hook shot from 6 ft,59,80
294,3,1:30.0,P. Millsap misses 3-pt jump shot from 29 ft,,59,80
295,3,1:29.0,,Defensive rebound by J. Crawford,59,80
296,3,1:13.0,,J. Crawford misses 3-pt jump shot from 25 ft,59,80
297,3,1:13.0,,Offensive rebound by D. Jordan,59,80
298,3,1:13.0,,Personal foul by K. Humphries (drawn by D. Jordan),59,80
299,3,1:13.0,,D. Jordan misses free throw 1 of 2,59,80
300,3,1:13.0,,Offensive rebound by Team,59,80
301,3,1:13.0,M. Dunleavy enters the game for T. Hardaway,,59,80
302,3,1:13.0,,A. Anderson enters the game for A. Rivers,59,80
303,3,1:13.0,M. Scott enters the game for P. Millsap,,59,80
304,3,1:13.0,,D. Jordan makes free throw 2 of 2,59,81
305,3,0:58.0,T. Prince makes 2-pt layup from 4 ft (assist by M. Scott),,61,81
306,3,0:46.0,,B. Griffin misses 2-pt jump shot from 20 ft,61,81
307,3,0:45.0,Defensive rebound by M. Dunleavy,,61,81
308,3,0:35.0,K. Humphries misses 3-pt jump shot from 28 ft,,61,81
309,3,0:33.0,,Defensive rebound by B. Griffin,61,81
310,3,0:27.0,,J. Crawford misses 3-pt jump shot from 26 ft,61,81
311,3,0:25.0,Defensive rebound by Team,,61,81
312,3,0:25.0,,M. Speights enters the game for B. Griffin,61,81
313,3,0:25.0,,W. Johnson enters the game for D. Jordan,61,81
314,3,0:09.0,Shooting foul by M. Speights (drawn by M. Delaney),,61,81
315,3,0:09.0,M. Delaney makes free throw 1 of 3,,62,81
316,3,0:09.0,M. Delaney makes free throw 2 of 3,,63,81
317,3,0:09.0,M. Delaney makes free throw 3 of 3,,64,81
318,3,0:02.0,,R. Felton makes 2-pt layup from 3 ft,64,83
319,3,0:01.0,T. Prince misses 3-pt jump shot from 49 ft,,64,83
320,3,0:00.0,Offensive rebound by Team,,64,83
321,4,11:48.0,M. Scott makes 2-pt jump shot from 9 ft (assist by D. Schröder),,66,83
322,4,11:36.0,,Offensive foul by M. Speights (drawn by T. Prince),66,83
323,4,11:36.0,,Turnover by M. Speights (offensive foul),66,83
324,4,11:16.0,Turnover by T. Prince (bad pass; steal by W. Johnson),,66,83
325,4,11:12.0,,W. Johnson makes 2-pt dunk at rim,66,85
326,4,10:46.0,Turnover by T. Prince (bad pass; steal by W. Johnson),,66,85
327,4,10:39.0,,M. Speights makes 2-pt layup from 3 ft (assist by R. Felton),66,87
328,4,10:11.0,L. Patterson enters the game for D. Schröder,,66,87
329,4,10:07.0,Turnover by Team (shot clock),,66,87
330,4,9:43.0,,J. Crawford misses 3-pt jump shot from 24 ft,66,87
331,4,9:42.0,Defensive rebound by M. Dunleavy,,66,87
332,4,9:25.0,M. Dunleavy misses 2-pt jump shot from 15 ft,,66,87
333,4,9:24.0,,Defensive rebound by A. Anderson,66,87
334,4,9:07.0,,W. Johnson misses 3-pt jump shot from 24 ft,66,87
335,4,9:06.0,Defensive rebound by K. Humphries,,66,87
336,4,8:50.0,K. Humphries makes 2-pt jump shot from 19 ft (assist by L. Patterson),,68,87
337,4,8:36.0,,M. Speights misses 3-pt jump shot from 26 ft,68,87
338,4,8:35.0,,Offensive rebound by R. Felton,68,87
339,4,8:27.0,,W. Johnson misses 2-pt layup from 2 ft,68,87
340,4,8:25.0,Defensive rebound by L. Patterson,,68,87
341,4,8:19.0,Official timeout,,68,87
342,4,8:12.0,Turnover by M. Scott (lost ball; steal by J. Crawford),,68,87
343,4,7:58.0,,Offensive foul by M. Speights (drawn by M. Scott),68,87
344,4,7:58.0,,Turnover by M. Speights (offensive foul),68,87
345,4,7:58.0,D. Bembry enters the game for T. Prince,,68,87
346,4,7:43.0,Turnover by K. Humphries (lost ball; steal by R. Felton),,68,87
347,4,7:26.0,,R. Felton makes 2-pt layup from 3 ft (assist by J. Crawford),68,89
348,4,7:11.0,Turnover by L. Patterson (bad pass; steal by W. Johnson),,68,89
349,4,6:55.0,,M. Speights misses 3-pt jump shot from 26 ft,68,89
350,4,6:53.0,Defensive rebound by L. Patterson,,68,89
351,4,6:49.0,D. Bembry makes 2-pt dunk at rim (assist by L. Patterson),,70,89
352,4,6:29.0,,W. Johnson misses 3-pt jump shot from 27 ft,70,89
353,4,6:24.0,Defensive rebound by D. Bembry,,70,89
354,4,6:17.0,D. Bembry misses 2-pt jump shot from 10 ft,,70,89
355,4,6:16.0,Offensive rebound by K. Humphries,,70,89
356,4,6:16.0,Shooting foul by M. Speights (drawn by K. Humphries),,70,89
357,4,6:16.0,K. Humphries misses free throw 1 of 2,,70,89
358,4,6:16.0,Offensive rebound by Team,,70,89
359,4,6:16.0,M. Muscala enters the game for M. Scott,,70,89
360,4,6:16.0,,B. Bass enters the game for M. Speights,70,89
361,4,6:16.0,K. Humphries makes free throw 2 of 2,,71,89
362,4,6:04.0,,A. Anderson misses 3-pt jump shot from 26 ft,71,89
363,4,6:03.0,Defensive rebound by D. Bembry,,71,89
364,4,5:56.0,M. Dunleavy makes 3-pt jump shot from 27 ft (assist by D. Bembry),,74,89
365,4,5:39.0,,W. Johnson makes 3-pt jump shot from 24 ft (assist by R. Felton),74,92
366,4,5:23.0,M. Muscala makes 2-pt layup from 3 ft (assist by L. Patterson),,76,92
367,4,5:23.0,Shooting block foul by A. Anderson (drawn by M. Muscala),,76,92
368,4,5:23.0,,LA Clippers full timeout,76,92
369,4,5:23.0,M. Scott enters the game for K. Humphries,,76,92
370,4,5:23.0,M. Muscala makes free throw 1 of 1,,77,92
371,4,5:09.0,,B. Bass makes 2-pt layup from 3 ft (assist by J. Crawford),77,94
372,4,4:47.0,L. Patterson misses 3-pt jump shot from 26 ft,,77,94
373,4,4:46.0,,Defensive rebound by B. Bass,77,94
374,4,4:35.0,,Shooting foul by L. Patterson (drawn by B. Bass),77,94
375,4,4:35.0,,B. Bass makes free throw 1 of 2,77,95
376,4,4:35.0,T. Prince enters the game for M. Dunleavy,,77,95
377,4,4:35.0,,B. Bass makes free throw 2 of 2,77,96
378,4,4:20.0,L. Patterson misses 2-pt layup from 4 ft (block by W. Johnson),,77,96
379,4,4:18.0,,Defensive rebound by A. Anderson,77,96
380,4,4:13.0,,W. Johnson makes 3-pt jump shot from 26 ft (assist by J. Crawford),77,99
381,4,3:53.0,M. Muscala makes 2-pt hook shot from 4 ft (assist by D. Bembry),,79,99
382,4,3:33.0,,Turnover by R. Felton (lost ball; steal by L. Patterson),79,99
