,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SAN ANTONIO_ACTION,MEMPHIS_SCORE,SAN ANTONIO_SCORE
44,1,6:29.0,,P. Gasol enters the game for D. Dedmon,10,16
45,1,6:29.0,,K. Leonard makes free throw 2 of 2,10,17
46,1,6:22.0,Memphis full timeout,,10,17
47,1,6:22.0,J. Ennis enters the game for J. Green,,10,17
48,1,6:22.0,A. Harrison enters the game for V. Carter,,10,17
49,1,6:22.0,Z. Randolph enters the game for W. Selden,,10,17
50,1,6:22.0,,P. Mills enters the game for T. Parker,10,17
51,1,6:11.0,A. Harrison makes 2-pt jump shot from 15 ft (assist by M. Gasol),,12,17
52,1,5:47.0,,P. Gasol misses 2-pt jump shot from 9 ft,12,17
53,1,5:45.0,Defensive rebound by Z. Randolph,,12,17
54,1,5:33.0,M. Gasol misses 2-pt jump shot from 12 ft,,12,17
55,1,5:30.0,,Defensive rebound by D. Green,12,17
56,1,5:26.0,,D. Green makes 3-pt jump shot from 24 ft (assist by P. Mills),12,20
57,1,5:03.0,Z. Randolph makes 2-pt jump shot from 20 ft (assist by M. Conley),,14,20
58,1,5:02.0,,San Antonio full timeout,14,20
59,1,5:02.0,,M. Ginóbili enters the game for D. Green,14,20
60,1,5:02.0,V. Carter enters the game for M. Conley,,14,20
61,1,4:57.0,,Personal foul by J. Ennis (drawn by K. Leonard),14,20
62,1,4:57.0,,K. Leonard makes free throw 1 of 2,14,21
63,1,4:57.0,,K. Leonard makes free throw 2 of 2,14,22
64,1,4:40.0,M. Gasol misses 2-pt hook shot from 10 ft,,14,22
65,1,4:39.0,,Defensive rebound by L. Aldridge,14,22
66,1,4:29.0,,P. Mills misses 2-pt jump shot from 18 ft,14,22
67,1,4:28.0,Defensive rebound by Z. Randolph,,14,22
68,1,4:18.0,Z. Randolph misses 3-pt jump shot from 25 ft,,14,22
69,1,4:17.0,,Defensive rebound by M. Ginóbili,14,22
70,1,4:11.0,Violation by V. Carter (kicked ball),,14,22
71,1,4:11.0,,D. Lee enters the game for L. Aldridge,14,22
72,1,3:59.0,,K. Leonard makes 2-pt jump shot from 14 ft,14,24
73,1,3:37.0,M. Gasol misses 2-pt jump shot from 7 ft,,14,24
74,1,3:37.0,Offensive rebound by Team,,14,24
75,1,3:37.0,,Loose ball foul by P. Gasol (drawn by Z. Randolph),14,24
76,1,3:22.0,J. Ennis misses 3-pt jump shot from 25 ft,,14,24
77,1,3:22.0,,Defensive rebound by P. Gasol,14,24
78,1,3:12.0,,Shooting foul by A. Harrison (drawn by P. Mills),14,24
79,1,3:12.0,,P. Mills makes free throw 1 of 3,14,25
80,1,3:12.0,,P. Mills makes free throw 2 of 3,14,26
81,1,3:12.0,B. Wright enters the game for M. Gasol,,14,26
82,1,3:12.0,M. Conley enters the game for V. Carter,,14,26
83,1,3:12.0,,P. Mills makes free throw 3 of 3,14,27
84,1,2:54.0,B. Wright misses 2-pt jump shot from 12 ft,,14,27
85,1,2:53.0,,Defensive rebound by P. Gasol,14,27
86,1,2:46.0,,P. Mills misses 3-pt jump shot from 26 ft,14,27
87,1,2:45.0,Defensive rebound by Z. Randolph,,14,27
88,1,2:30.0,Turnover by B. Wright (lost ball),,14,27
89,1,2:07.0,,K. Leonard misses 3-pt jump shot from 25 ft,14,27
90,1,2:06.0,Defensive rebound by A. Harrison,,14,27
91,1,1:57.0,J. Ennis misses 3-pt jump shot from 24 ft,,14,27
92,1,1:57.0,,Defensive rebound by D. Lee,14,27
93,1,1:42.0,,P. Mills misses 3-pt jump shot from 25 ft,14,27
94,1,1:41.0,,Offensive rebound by Team,14,27
95,1,1:34.0,,Turnover by P. Mills (bad pass),14,27
96,1,1:20.0,A. Harrison misses 3-pt jump shot from 26 ft,,14,27
97,1,1:18.0,Offensive rebound by B. Wright,,14,27
98,1,1:09.0,J. Ennis makes 2-pt layup from 2 ft (assist by A. Harrison),,16,27
99,1,0:58.0,,P. Mills misses 2-pt jump shot from 19 ft,16,27
100,1,0:58.0,Defensive rebound by Z. Randolph,,16,27
101,1,0:51.0,Turnover by M. Conley (lost ball; steal by M. Ginóbili),,16,27
102,1,0:44.0,,P. Mills misses 3-pt jump shot from 26 ft,16,27
103,1,0:42.0,Defensive rebound by J. Ennis,,16,27
104,1,0:33.0,M. Conley misses 2-pt layup from 1 ft (block by D. Lee),,16,27
105,1,0:32.0,Offensive rebound by Team,,16,27
106,1,0:25.0,Z. Randolph misses 2-pt jump shot from 8 ft,,16,27
107,1,0:24.0,Offensive rebound by J. Ennis,,16,27
108,1,0:22.0,J. Ennis misses 2-pt layup at rim,,16,27
109,1,0:20.0,,Defensive rebound by D. Lee,16,27
110,1,0:02.0,,P. Gasol makes 2-pt layup from 2 ft (assist by K. Leonard),16,29
111,1,0:00.0,M. Conley misses 3-pt jump shot from 54 ft,,16,29
112,1,0:00.0,Offensive rebound by Team,,16,29
113,2,11:39.0,Z. Randolph misses 2-pt jump shot from 7 ft,,16,29
114,2,11:38.0,,Defensive rebound by D. Lee,16,29
115,2,11:22.0,,L. Aldridge makes 2-pt jump shot from 15 ft,16,31
116,2,11:07.0,Personal foul by T. Parker (drawn by M. Conley),,16,31
117,2,11:07.0,V. Carter enters the game for A. Harrison,,16,31
118,2,10:57.0,B. Wright makes 2-pt jump shot from 11 ft (assist by M. Conley),,18,31
119,2,10:39.0,,T. Parker makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),18,34
120,2,10:21.0,B. Wright makes 2-pt jump shot from 12 ft (assist by M. Conley),,20,34
121,2,10:03.0,,L. Aldridge misses 3-pt jump shot from 25 ft,20,34
122,2,10:02.0,,Offensive rebound by M. Ginóbili,20,34
123,2,9:46.0,,T. Parker makes 3-pt jump shot from 24 ft (assist by L. Aldridge),20,37
124,2,9:37.0,Memphis full timeout,,20,37
125,2,9:37.0,M. Gasol enters the game for Z. Randolph,,20,37
126,2,9:37.0,,D. Green enters the game for M. Ginóbili,20,37
127,2,9:23.0,B. Wright misses 2-pt hook shot from 8 ft,,20,37
128,2,9:22.0,Offensive rebound by Team,,20,37
129,2,9:10.0,Shooting foul by L. Aldridge (drawn by M. Conley),,20,37
130,2,9:10.0,M. Conley misses free throw 1 of 2,,20,37
131,2,9:10.0,Offensive rebound by Team,,20,37
132,2,9:10.0,W. Selden enters the game for J. Ennis,,20,37
133,2,9:10.0,M. Conley makes free throw 2 of 2,,21,37
134,2,8:48.0,,T. Parker misses 2-pt jump shot from 20 ft,21,37
135,2,8:47.0,,Offensive rebound by D. Lee,21,37
136,2,8:43.0,,D. Green makes 3-pt jump shot from 27 ft (assist by D. Lee),21,40
137,2,8:25.0,M. Gasol misses 2-pt layup at rim (block by L. Aldridge),,21,40
138,2,8:25.0,,Defensive rebound by L. Aldridge,21,40
139,2,8:16.0,,Shooting block foul by V. Carter (drawn by D. Lee),21,40
140,2,8:16.0,,D. Lee makes free throw 1 of 2,21,41
141,2,8:16.0,,D. Lee makes free throw 2 of 2,21,42
142,2,8:01.0,M. Gasol misses 2-pt jump shot from 20 ft,,21,42
143,2,8:00.0,,Defensive rebound by T. Parker,21,42
144,2,7:57.0,Technical foul by V. Carter,,21,42
145,2,7:57.0,,L. Aldridge misses technical free throw,21,42
146,2,7:57.0,,Offensive rebound by Team,21,42
147,2,7:52.0,,Turnover by T. Parker (bad pass; steal by M. Gasol),21,42
148,2,7:48.0,,Violation by D. Green (def goaltending),21,42
149,2,7:48.0,M. Conley makes 2-pt layup from 1 ft,,23,42
150,2,7:48.0,,San Antonio full timeout,23,42
151,2,7:48.0,,P. Gasol enters the game for D. Lee,23,42
152,2,7:48.0,T. Daniels enters the game for V. Carter,,23,42
153,2,7:48.0,Z. Randolph enters the game for B. Wright,,23,42
154,2,7:48.0,A. Harrison enters the game for M. Conley,,23,42
155,2,7:31.0,,L. Aldridge makes 2-pt jump shot from 17 ft,23,44
156,2,7:15.0,Turnover by A. Harrison (lost ball; steal by T. Parker),,23,44
157,2,7:10.0,,K. Anderson makes 2-pt dunk at rim (assist by T. Parker),23,46
158,2,6:46.0,T. Daniels misses 3-pt jump shot from 25 ft,,23,46
159,2,6:45.0,,Defensive rebound by Team,23,46
160,2,6:45.0,Loose ball foul by Z. Randolph (drawn by P. Gasol),,23,46
161,2,6:28.0,,Shooting foul by M. Gasol (drawn by L. Aldridge),23,46
162,2,6:28.0,,L. Aldridge makes free throw 1 of 2,23,47
163,2,6:28.0,,K. Leonard enters the game for K. Anderson,23,47
164,2,6:28.0,,L. Aldridge makes free throw 2 of 2,23,48
165,2,6:12.0,Z. Randolph makes 2-pt jump shot from 18 ft (assist by W. Selden),,25,48
166,2,5:57.0,,T. Parker misses 2-pt layup from 3 ft,25,48
167,2,5:57.0,Defensive rebound by Z. Randolph,,25,48
168,2,5:48.0,A. Harrison misses 2-pt layup from 1 ft,,25,48
169,2,5:48.0,,Defensive rebound by P. Gasol,25,48
170,2,5:36.0,,K. Leonard misses 2-pt hook shot from 7 ft,25,48
171,2,5:34.0,Defensive rebound by M. Gasol,,25,48
172,2,5:26.0,,P. Mills enters the game for T. Parker,25,48
173,2,5:19.0,Def 3 sec tech foul by K. Leonard,,25,48
174,2,5:19.0,M. Gasol makes technical free throw,,26,48
175,2,5:07.0,M. Gasol makes 2-pt layup from 2 ft,,28,48
176,2,4:44.0,,Shooting foul by W. Selden (drawn by K. Leonard),28,48
177,2,4:44.0,,K. Leonard makes free throw 1 of 2,28,49
178,2,4:44.0,,K. Leonard makes free throw 2 of 2,28,50
179,2,4:39.0,Personal block foul by P. Mills,,28,50
180,2,4:31.0,M. Gasol misses 2-pt layup from 2 ft,,28,50
181,2,4:31.0,,Defensive rebound by L. Aldridge,28,50
182,2,4:08.0,,K. Leonard makes 2-pt jump shot from 16 ft (assist by P. Gasol),28,52
183,2,4:00.0,Memphis full timeout,,28,52
184,2,4:00.0,V. Carter enters the game for W. Selden,,28,52
185,2,4:00.0,M. Conley enters the game for T. Daniels,,28,52
186,2,4:00.0,,M. Ginóbili enters the game for D. Green,28,52
187,2,3:45.0,A. Harrison misses 3-pt jump shot from 24 ft,,28,52
188,2,3:44.0,Offensive rebound by M. Gasol,,28,52
189,2,3:40.0,M. Conley misses 3-pt jump shot from 24 ft,,28,52
190,2,3:40.0,Offensive rebound by Team,,28,52
191,2,3:40.0,Turnover by Team (shot clock),,28,52
192,2,3:19.0,,L. Aldridge misses 2-pt layup from 1 ft,28,52
193,2,3:18.0,Defensive rebound by M. Gasol,,28,52
194,2,3:08.0,Z. Randolph makes 2-pt jump shot from 16 ft (assist by M. Gasol),,30,52
195,2,2:48.0,,Shooting foul by V. Carter (drawn by K. Leonard),30,52
196,2,2:48.0,,K. Leonard makes free throw 1 of 2,30,53
197,2,2:48.0,T. Daniels enters the game for A. Harrison,,30,53
198,2,2:48.0,,K. Leonard makes free throw 2 of 2,30,54
199,2,2:32.0,Z. Randolph misses 2-pt jump shot from 19 ft,,30,54
200,2,2:31.0,,Defensive rebound by K. Leonard,30,54
201,2,2:24.0,,Shooting foul by V. Carter (drawn by K. Leonard),30,54
202,2,2:24.0,,K. Leonard makes free throw 1 of 2,30,55
203,2,2:24.0,J. Ennis enters the game for V. Carter,,30,55
204,2,2:24.0,,K. Leonard makes free throw 2 of 2,30,56
205,2,2:07.0,Turnover by Z. Randolph (lost ball; steal by M. Ginóbili),,30,56
206,2,2:02.0,,M. Ginóbili misses 3-pt jump shot from 23 ft,30,56
207,2,2:00.0,Defensive rebound by J. Ennis,,30,56
208,2,1:55.0,M. Conley makes 3-pt jump shot from 25 ft (assist by J. Ennis),,33,56
209,2,1:27.0,,P. Mills misses 3-pt jump shot from 24 ft,33,56
210,2,1:26.0,Defensive rebound by J. Ennis,,33,56
211,2,1:21.0,T. Daniels misses 3-pt jump shot from 26 ft,,33,56
212,2,1:17.0,Offensive rebound by Z. Randolph,,33,56
213,2,1:17.0,Z. Randolph makes 2-pt layup from 3 ft,,35,56
214,2,1:03.0,,M. Ginóbili misses 2-pt layup from 2 ft,35,56
215,2,1:01.0,Defensive rebound by Z. Randolph,,35,56
216,2,0:58.0,Turnover by T. Daniels (lost ball),,35,56
217,2,0:43.0,,Turnover by M. Ginóbili (bad pass),35,56
218,2,0:31.0,Memphis full timeout,,35,56
219,2,0:25.0,Z. Randolph makes 2-pt hook shot from 12 ft,,37,56
220,2,0:02.0,,K. Leonard misses 2-pt layup from 2 ft,37,56
221,2,0:02.0,Defensive rebound by Z. Randolph,,37,56
222,3,11:36.0,Z. Randolph makes 2-pt jump shot from 18 ft,,39,56
223,3,11:11.0,,L. Aldridge misses 2-pt jump shot from 16 ft,39,56
224,3,11:10.0,Defensive rebound by J. Ennis,,39,56
225,3,10:58.0,Z. Randolph misses 2-pt layup from 2 ft,,39,56
226,3,10:55.0,Offensive rebound by Z. Randolph,,39,56
227,3,10:55.0,Z. Randolph misses 2-pt layup from 1 ft,,39,56
228,3,10:54.0,,Defensive rebound by D. Dedmon,39,56
229,3,10:36.0,,T. Parker makes 2-pt jump shot from 8 ft,39,58
230,3,10:11.0,Shooting foul by K. Leonard (drawn by J. Ennis),,39,58
231,3,10:11.0,J. Ennis makes free throw 1 of 2,,40,58
232,3,10:11.0,J. Ennis makes free throw 2 of 2,,41,58
233,3,9:56.0,,Personal block foul by J. Ennis (drawn by D. Green),41,58
234,3,9:49.0,,T. Parker misses 2-pt layup from 3 ft (block by M. Conley),41,58
235,3,9:49.0,Defensive rebound by M. Conley,,41,58
236,3,9:33.0,Turnover by M. Gasol (bad pass),,41,58
237,3,9:16.0,,Offensive foul by L. Aldridge (drawn by V. Carter),41,58
238,3,9:16.0,,Turnover by L. Aldridge (offensive foul),41,58
239,3,9:08.0,Shooting foul by D. Dedmon (drawn by M. Gasol),,41,58
240,3,9:08.0,M. Gasol makes free throw 1 of 2,,42,58
241,3,9:08.0,M. Gasol makes free throw 2 of 2,,43,58
242,3,8:51.0,,D. Green makes 3-pt jump shot from 25 ft (assist by D. Dedmon),43,61
243,3,8:37.0,M. Gasol misses 3-pt jump shot from 26 ft,,43,61
244,3,8:37.0,,Defensive rebound by K. Leonard,43,61
245,3,8:17.0,,K. Leonard misses 2-pt layup from 1 ft,43,61
246,3,8:16.0,Defensive rebound by Z. Randolph,,43,61
247,3,8:05.0,V. Carter misses 3-pt jump shot from 26 ft,,43,61
248,3,8:05.0,Offensive rebound by J. Ennis,,43,61
249,3,8:04.0,Shooting foul by K. Leonard (drawn by J. Ennis),,43,61
250,3,8:04.0,J. Ennis misses free throw 1 of 2,,43,61
251,3,8:04.0,Offensive rebound by Team,,43,61
252,3,8:04.0,J. Ennis makes free throw 2 of 2,,44,61
253,3,7:47.0,,T. Parker misses 2-pt jump shot from 21 ft,44,61
254,3,7:46.0,Defensive rebound by J. Ennis,,44,61
255,3,7:26.0,Z. Randolph makes 2-pt jump shot from 20 ft (assist by M. Conley),,46,61
256,3,7:13.0,,Turnover by D. Dedmon (bad pass; steal by J. Ennis),46,61
257,3,7:11.0,Shooting foul by D. Dedmon (drawn by J. Ennis),,46,61
258,3,7:11.0,J. Ennis makes free throw 1 of 2,,47,61
259,3,7:11.0,,P. Mills enters the game for T. Parker,47,61
260,3,7:11.0,,P. Gasol enters the game for D. Dedmon,47,61
261,3,7:11.0,,M. Ginóbili enters the game for D. Green,47,61
262,3,7:11.0,J. Ennis makes free throw 2 of 2,,48,61
263,3,7:03.0,,Personal foul by J. Ennis (drawn by K. Leonard),48,61
264,3,6:53.0,,M. Ginóbili misses 3-pt jump shot from 26 ft,48,61
265,3,6:53.0,Defensive rebound by M. Gasol,,48,61
266,3,6:37.0,Turnover by Z. Randolph (lost ball),,48,61
267,3,6:12.0,,Turnover by L. Aldridge (bad pass; steal by M. Conley),48,61
268,3,6:08.0,M. Conley makes 2-pt layup at rim,,50,61
269,3,6:08.0,,San Antonio full timeout,50,61
270,3,6:08.0,J. Green enters the game for J. Ennis,,50,61
271,3,5:49.0,,Turnover by P. Gasol (lost ball; steal by M. Gasol),50,61
272,3,5:30.0,Z. Randolph misses 2-pt jump shot from 15 ft,,50,61
273,3,5:27.0,,Defensive rebound by M. Ginóbili,50,61
274,3,5:20.0,,P. Gasol makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),50,64
275,3,5:00.0,A. Harrison enters the game for M. Conley,,50,64
276,3,5:00.0,J. Ennis enters the game for M. Gasol,,50,64
277,3,4:55.0,V. Carter makes 3-pt jump shot from 26 ft (assist by Z. Randolph),,53,64
278,3,4:34.0,,K. Leonard makes 2-pt jump shot from 15 ft (assist by P. Mills),53,66
279,3,4:08.0,Z. Randolph makes 2-pt layup from 1 ft,,55,66
280,3,3:55.0,,P. Gasol makes 2-pt layup at rim (assist by M. Ginóbili),55,68
281,3,3:33.0,Z. Randolph misses 2-pt jump shot from 7 ft (block by L. Aldridge),,55,68
282,3,3:32.0,,Defensive rebound by P. Mills,55,68
283,3,3:24.0,,Shooting foul by A. Harrison (drawn by K. Leonard),55,68
284,3,3:24.0,,K. Leonard makes free throw 1 of 2,55,69
285,3,3:24.0,,D. Lee enters the game for L. Aldridge,55,69
286,3,3:24.0,,D. Green enters the game for M. Ginóbili,55,69
287,3,3:24.0,,K. Leonard makes free throw 2 of 2,55,70
288,3,3:07.0,J. Green makes 3-pt jump shot from 24 ft (assist by A. Harrison),,58,70
289,3,2:42.0,,Personal foul by J. Green (drawn by P. Gasol),58,70
290,3,2:42.0,Memphis full timeout,,58,70
291,3,2:42.0,Technical foul by J. Green,,58,70
292,3,2:42.0,,K. Leonard makes technical free throw,58,71
293,3,2:30.0,,P. Mills misses 2-pt jump shot from 18 ft,58,71
294,3,2:28.0,Defensive rebound by J. Ennis,,58,71
295,3,2:06.0,J. Green misses 2-pt layup from 2 ft (block by P. Gasol),,58,71
296,3,2:05.0,,Defensive rebound by K. Leonard,58,71
297,3,1:56.0,,Turnover by K. Leonard (lost ball; steal by Z. Randolph),58,71
298,3,1:44.0,V. Carter makes 2-pt jump shot from 14 ft,,60,71
299,3,1:29.0,,Personal foul by J. Ennis (drawn by K. Leonard),60,71
300,3,1:29.0,,K. Leonard makes free throw 1 of 2,60,72
301,3,1:29.0,M. Gasol enters the game for Z. Randolph,,60,72
302,3,1:29.0,W. Selden enters the game for J. Ennis,,60,72
303,3,1:29.0,M. Conley enters the game for V. Carter,,60,72
304,3,1:29.0,,L. Aldridge enters the game for P. Gasol,60,72
305,3,1:29.0,,T. Parker enters the game for P. Mills,60,72
306,3,1:29.0,,K. Leonard makes free throw 2 of 2,60,73
307,3,1:14.0,M. Conley misses 2-pt jump shot from 21 ft,,60,73
308,3,1:13.0,,Defensive rebound by K. Leonard,60,73
309,3,0:57.0,,K. Leonard makes 2-pt jump shot from 14 ft,60,75
310,3,0:46.0,M. Gasol makes 2-pt layup at rim (assist by M. Conley),,62,75
311,3,0:26.0,,K. Leonard misses 3-pt jump shot from 25 ft,62,75
312,3,0:25.0,Defensive rebound by J. Green,,62,75
313,3,0:02.0,M. Conley makes 3-pt jump shot from 25 ft,,65,75
314,4,11:45.0,,Personal foul by M. Conley (drawn by D. Lee),65,75
315,4,11:33.0,,Turnover by T. Parker (traveling),65,75
316,4,11:12.0,A. Harrison misses 3-pt jump shot from 26 ft,,65,75
317,4,11:12.0,,Defensive rebound by K. Anderson,65,75
318,4,10:53.0,,D. Green misses 3-pt jump shot from 25 ft,65,75
319,4,10:52.0,Defensive rebound by W. Selden,,65,75
320,4,10:43.0,M. Conley makes 3-pt jump shot from 26 ft (assist by M. Gasol),,68,75
321,4,10:23.0,V. Carter enters the game for A. Harrison,,68,75
322,4,10:23.0,,M. Ginóbili enters the game for D. Green,68,75
323,4,10:19.0,,M. Ginóbili misses 3-pt jump shot from 29 ft,68,75
324,4,10:18.0,Defensive rebound by J. Green,,68,75
325,4,10:08.0,M. Gasol makes 2-pt jump shot from 5 ft (assist by M. Conley),,70,75
326,4,10:08.0,Shooting foul by L. Aldridge (drawn by M. Gasol),,70,75
327,4,10:08.0,M. Gasol makes free throw 1 of 1,,71,75
328,4,9:54.0,,Turnover by K. Anderson (traveling),71,75
329,4,9:54.0,,P. Gasol enters the game for D. Lee,71,75
330,4,9:54.0,,K. Leonard enters the game for K. Anderson,71,75
331,4,9:32.0,J. Green misses 3-pt jump shot from 26 ft,,71,75
332,4,9:30.0,Offensive rebound by W. Selden,,71,75
333,4,9:20.0,Turnover by M. Gasol (lost ball; steal by M. Ginóbili),,71,75
334,4,9:04.0,,T. Parker misses 3-pt jump shot from 23 ft,71,75
335,4,9:03.0,Defensive rebound by J. Green,,71,75
336,4,8:39.0,M. Conley misses 2-pt jump shot from 10 ft,,71,75
337,4,8:38.0,,Defensive rebound by K. Leonard,71,75
338,4,8:28.0,,K. Leonard makes 2-pt jump shot from 14 ft,71,77
339,4,8:28.0,Memphis full timeout,,71,77
340,4,8:28.0,Z. Randolph enters the game for J. Green,,71,77
341,4,8:28.0,A. Harrison enters the game for W. Selden,,71,77
342,4,8:28.0,J. Ennis enters the game for M. Conley,,71,77
343,4,8:06.0,Z. Randolph misses 2-pt jump shot from 17 ft,,71,77
344,4,8:04.0,Offensive rebound by Team,,71,77
345,4,8:04.0,Turnover by Team (shot clock),,71,77
346,4,7:46.0,,T. Parker makes 3-pt jump shot from 23 ft (assist by P. Gasol),71,80
347,4,7:28.0,V. Carter makes 2-pt jump shot from 20 ft (assist by A. Harrison),,73,80
348,4,7:10.0,,T. Parker misses 3-pt jump shot from 24 ft,73,80
349,4,7:09.0,,Offensive rebound by M. Ginóbili,73,80
350,4,7:09.0,Loose ball foul by J. Ennis (drawn by M. Ginóbili),,73,80
351,4,7:09.0,M. Conley enters the game for J. Ennis,,73,80
352,4,7:03.0,,Turnover by M. Ginóbili (bad pass; steal by Z. Randolph),73,80
353,4,6:43.0,Z. Randolph makes 2-pt hook shot from 6 ft (assist by A. Harrison),,75,80
354,4,6:42.0,,San Antonio full timeout,75,80
355,4,6:42.0,,P. Mills enters the game for T. Parker,75,80
356,4,6:42.0,,D. Green enters the game for M. Ginóbili,75,80
357,4,6:28.0,,D. Green makes 3-pt jump shot from 27 ft (assist by K. Leonard),75,83
358,4,6:04.0,M. Conley misses 2-pt layup from 1 ft (block by D. Green),,75,83
359,4,6:03.0,,Defensive rebound by K. Leonard,75,83
360,4,6:00.0,,K. Leonard makes 2-pt layup from 1 ft,75,85
361,4,5:35.0,M. Gasol misses 2-pt hook shot from 10 ft,,75,85
362,4,5:33.0,Offensive rebound by A. Harrison,,75,85
363,4,5:30.0,Personal block foul by L. Aldridge (drawn by M. Gasol),,75,85
364,4,5:19.0,M. Conley misses 3-pt jump shot from 26 ft,,75,85
365,4,5:18.0,,Defensive rebound by D. Green,75,85
366,4,4:56.0,,P. Gasol makes 3-pt jump shot from 25 ft (assist by P. Mills),75,88
367,4,4:56.0,Memphis full timeout,,75,88
368,4,4:35.0,V. Carter misses 3-pt jump shot from 23 ft,,75,88
369,4,4:34.0,,Defensive rebound by Team,75,88
370,4,4:34.0,Loose ball foul by Z. Randolph (drawn by L. Aldridge),,75,88
371,4,4:11.0,,P. Mills misses 3-pt jump shot from 24 ft,75,88
372,4,4:10.0,,Offensive rebound by Team,75,88
373,4,4:10.0,,Turnover by Team (shot clock),75,88
374,4,4:10.0,J. Ennis enters the game for A. Harrison,,75,88
375,4,3:50.0,V. Carter misses 3-pt jump shot from 27 ft,,75,88
376,4,3:48.0,,Defensive rebound by K. Leonard,75,88
377,4,3:39.0,,Turnover by K. Leonard (bad pass; steal by Z. Randolph),75,88
378,4,3:28.0,M. Conley misses 2-pt layup from 1 ft,,75,88
379,4,3:27.0,,Defensive rebound by P. Gasol,75,88
380,4,3:20.0,,Shooting foul by M. Gasol (drawn by K. Leonard),75,88
381,4,3:20.0,,K. Leonard makes free throw 1 of 2,75,89
382,4,3:20.0,,K. Leonard makes free throw 2 of 2,75,90
383,4,3:10.0,M. Conley makes 2-pt layup at rim,,77,90
384,4,2:49.0,,P. Gasol misses 2-pt jump shot from 9 ft,77,90
385,4,2:48.0,,Offensive rebound by L. Aldridge,77,90
386,4,2:34.0,,Shooting foul by M. Gasol (drawn by K. Leonard),77,90
387,4,2:34.0,,K. Leonard makes free throw 1 of 2,77,91
388,4,2:34.0,,K. Leonard makes free throw 2 of 2,77,92
389,4,2:24.0,M. Gasol makes 2-pt layup from 2 ft (assist by M. Conley),,79,92
390,4,2:02.0,,P. Mills makes 2-pt jump shot from 20 ft,79,94
391,4,1:49.0,M. Gasol misses 3-pt jump shot from 26 ft,,79,94
