,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
92,2,11:27.0,L. James makes 2-pt layup from 2 ft (assist by K. Love),,32,24
93,2,11:09.0,,Turnover by P. Zipser (bad pass; steal by I. Shumpert),32,24
94,2,10:53.0,K. Love makes 2-pt jump shot from 7 ft (assist by L. James),,34,24
95,2,10:53.0,,Chicago full timeout,34,24
96,2,10:40.0,,B. Portis makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),34,27
97,2,10:15.0,K. Love misses 2-pt layup from 3 ft,,34,27
98,2,10:14.0,,Defensive rebound by D. Valentine,34,27
99,2,10:08.0,,B. Portis misses 3-pt jump shot from 25 ft,34,27
100,2,10:07.0,Defensive rebound by K. Love,,34,27
101,2,9:53.0,I. Shumpert makes 2-pt jump shot from 21 ft (assist by D. Williams),,36,27
102,2,9:40.0,,M. Carter-Williams misses 2-pt layup from 3 ft (block by C. Frye),36,27
103,2,9:38.0,,Offensive rebound by J. Lauvergne,36,27
104,2,9:38.0,,J. Lauvergne misses 2-pt layup from 1 ft (block by I. Shumpert),36,27
105,2,9:38.0,,Offensive rebound by Team,36,27
106,2,9:31.0,,J. Lauvergne makes 2-pt layup from 2 ft,36,29
107,2,9:19.0,Turnover by D. Williams (lost ball; steal by J. Lauvergne),,36,29
108,2,9:18.0,,Personal foul by C. Frye (drawn by M. Carter-Williams),36,29
109,2,9:01.0,,D. Valentine misses 2-pt jump shot from 6 ft,36,29
110,2,9:00.0,Defensive rebound by K. Love,,36,29
111,2,8:48.0,Turnover by L. James (bad pass; steal by D. Valentine),,36,29
112,2,8:43.0,,M. Carter-Williams misses 2-pt layup from 2 ft (block by L. James),36,29
113,2,8:40.0,,Offensive rebound by B. Portis,36,29
114,2,8:39.0,,B. Portis misses 2-pt layup from 2 ft (block by K. Love),36,29
115,2,8:35.0,,Offensive rebound by M. Carter-Williams,36,29
116,2,8:33.0,,M. Carter-Williams misses 2-pt jump shot from 8 ft,36,29
117,2,8:33.0,Defensive rebound by C. Frye,,36,29
118,2,8:33.0,Shooting foul by P. Zipser (drawn by L. James),,36,29
119,2,8:33.0,L. James misses free throw 1 of 2,,36,29
120,2,8:33.0,Offensive rebound by Team,,36,29
121,2,8:33.0,L. James misses free throw 2 of 2,,36,29
122,2,8:33.0,J. Smith enters the game for C. Frye,,36,29
123,2,8:33.0,,J. Butler enters the game for P. Zipser,36,29
124,2,8:33.0,,N. Mirotić enters the game for J. Lauvergne,36,29
125,2,8:31.0,,Defensive rebound by B. Portis,36,29
126,2,8:15.0,,M. Carter-Williams makes 2-pt jump shot from 20 ft (assist by D. Valentine),36,31
127,2,7:56.0,I. Shumpert misses 2-pt layup from 2 ft,,36,31
128,2,7:54.0,Offensive rebound by K. Love,,36,31
129,2,7:52.0,K. Love misses 2-pt layup from 2 ft,,36,31
130,2,7:51.0,Offensive rebound by K. Love,,36,31
131,2,7:51.0,K. Love misses 2-pt layup from 2 ft,,36,31
132,2,7:49.0,,Defensive rebound by D. Valentine,36,31
133,2,7:39.0,,D. Valentine misses 3-pt jump shot from 25 ft,36,31
134,2,7:37.0,Defensive rebound by K. Love,,36,31
135,2,7:22.0,J. Smith misses 3-pt jump shot from 25 ft,,36,31
136,2,7:21.0,,Defensive rebound by M. Carter-Williams,36,31
137,2,7:17.0,,Turnover by D. Valentine (bad pass; steal by L. James),36,31
138,2,7:13.0,I. Shumpert makes 2-pt dunk at rim (assist by L. James),,38,31
139,2,6:52.0,,B. Portis misses 2-pt layup from 2 ft (block by K. Love),38,31
140,2,6:52.0,,Offensive rebound by Team,38,31
141,2,6:52.0,K. Irving enters the game for D. Williams,,38,31
142,2,6:46.0,,J. Butler makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),38,34
143,2,6:24.0,L. James makes 3-pt jump shot from 25 ft,,41,34
144,2,6:02.0,,N. Mirotić misses 3-pt jump shot from 25 ft,41,34
145,2,6:01.0,Defensive rebound by K. Love,,41,34
146,2,5:56.0,I. Shumpert misses 3-pt jump shot from 26 ft,,41,34
147,2,5:55.0,,Defensive rebound by D. Valentine,41,34
148,2,5:41.0,,Personal foul by I. Shumpert (drawn by N. Mirotić),41,34
149,2,5:41.0,,Chicago full timeout,41,34
150,2,5:41.0,,R. Lopez enters the game for D. Valentine,41,34
151,2,5:41.0,,P. Zipser enters the game for B. Portis,41,34
152,2,5:41.0,,R. Rondo enters the game for M. Carter-Williams,41,34
153,2,5:41.0,T. Thompson enters the game for L. James,,41,34
154,2,5:26.0,,R. Rondo misses 2-pt jump shot from 21 ft,41,34
155,2,5:25.0,Defensive rebound by T. Thompson,,41,34
156,2,5:15.0,I. Shumpert misses 2-pt jump shot from 20 ft,,41,34
157,2,5:15.0,,Defensive rebound by Team,41,34
158,2,5:03.0,,N. Mirotić makes 2-pt jump shot from 14 ft (assist by R. Rondo),41,36
159,2,4:45.0,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),,43,36
160,2,4:21.0,,J. Butler misses 2-pt jump shot from 17 ft,43,36
161,2,4:20.0,Defensive rebound by J. Smith,,43,36
162,2,4:13.0,K. Irving misses 2-pt jump shot from 12 ft,,43,36
163,2,4:12.0,,Defensive rebound by N. Mirotić,43,36
164,2,4:07.0,,Turnover by N. Mirotić (bad pass; steal by I. Shumpert),43,36
165,2,3:52.0,K. Irving misses 2-pt layup from 2 ft,,43,36
166,2,3:50.0,Offensive rebound by K. Irving,,43,36
167,2,3:48.0,Turnover by K. Irving (bad pass; steal by R. Lopez),,43,36
168,2,3:42.0,,P. Zipser misses 2-pt jump shot from 15 ft,43,36
169,2,3:40.0,,Offensive rebound by N. Mirotić,43,36
170,2,3:37.0,,R. Rondo misses 2-pt layup from 1 ft,43,36
171,2,3:36.0,Defensive rebound by T. Thompson,,43,36
172,2,3:19.0,K. Love misses 2-pt layup at rim (block by N. Mirotić),,43,36
173,2,3:17.0,Offensive rebound by K. Love,,43,36
174,2,3:15.0,K. Love misses 2-pt layup at rim,,43,36
175,2,3:14.0,,Defensive rebound by N. Mirotić,43,36
176,2,3:07.0,,J. Butler misses 2-pt layup from 2 ft,43,36
177,2,3:04.0,,Offensive rebound by J. Butler,43,36
178,2,3:03.0,,Shooting foul by T. Thompson (drawn by J. Butler),43,36
179,2,3:03.0,,J. Butler misses free throw 1 of 2,43,36
180,2,3:03.0,,Offensive rebound by Team,43,36
181,2,3:03.0,,D. Valentine enters the game for P. Zipser,43,36
182,2,3:03.0,L. James enters the game for K. Love,,43,36
183,2,3:03.0,,J. Butler makes free throw 2 of 2,43,37
184,2,2:47.0,Turnover by K. Irving (bad pass; steal by R. Rondo),,43,37
185,2,2:42.0,Cleveland full timeout,,43,37
186,2,2:37.0,,Personal foul by I. Shumpert (drawn by J. Butler),43,37
187,2,2:31.0,,Turnover by R. Rondo (bad pass),43,37
188,2,2:22.0,L. James misses 3-pt jump shot from 25 ft,,43,37
189,2,2:20.0,Offensive rebound by L. James,,43,37
190,2,2:20.0,L. James makes 2-pt dunk at rim,,45,37
191,2,2:20.0,,Chicago full timeout,45,37
192,2,2:20.0,,P. Zipser enters the game for J. Butler,45,37
193,2,2:12.0,,Turnover by P. Zipser (traveling),45,37
194,2,2:00.0,J. Smith misses 2-pt jump shot from 23 ft,,45,37
195,2,1:59.0,,Defensive rebound by R. Rondo,45,37
196,2,1:49.0,,P. Zipser misses 3-pt jump shot from 26 ft,45,37
197,2,1:46.0,Defensive rebound by T. Thompson,,45,37
198,2,1:33.0,Shooting foul by D. Valentine (drawn by T. Thompson),,45,37
199,2,1:33.0,T. Thompson misses free throw 1 of 2,,45,37
200,2,1:33.0,Offensive rebound by Team,,45,37
201,2,1:33.0,D. Williams enters the game for I. Shumpert,,45,37
202,2,1:33.0,T. Thompson makes free throw 2 of 2,,46,37
203,2,1:18.0,,P. Zipser misses 3-pt jump shot from 23 ft,46,37
204,2,1:17.0,,Offensive rebound by R. Lopez,46,37
205,2,1:06.0,,Turnover by P. Zipser (bad pass),46,37
206,2,0:56.0,L. James misses 2-pt jump shot from 10 ft,,46,37
207,2,0:55.0,Offensive rebound by Team,,46,37
208,2,0:46.0,L. James misses 3-pt jump shot from 25 ft,,46,37
209,2,0:45.0,,Defensive rebound by R. Lopez,46,37
210,2,0:40.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by R. Rondo),46,39
211,2,0:40.0,,Violation by Team (jump ball),46,39
212,2,0:31.0,L. James makes 2-pt jump shot from 20 ft,,48,39
213,2,0:15.0,,R. Lopez makes 2-pt jump shot from 19 ft (assist by R. Rondo),48,41
214,2,0:00.0,L. James makes 2-pt jump shot from 21 ft,,50,41
215,3,11:39.0,K. Love makes 2-pt layup from 1 ft,,52,41
216,3,11:13.0,,J. Butler makes 2-pt jump shot from 16 ft (assist by R. Rondo),52,43
217,3,11:00.0,K. Irving misses 2-pt jump shot from 9 ft,,52,43
218,3,10:59.0,,Defensive rebound by N. Mirotić,52,43
219,3,10:55.0,,P. Zipser makes 2-pt dunk at rim (assist by R. Rondo),52,45
220,3,10:34.0,T. Thompson misses 2-pt hook shot from 4 ft,,52,45
221,3,10:33.0,,Defensive rebound by R. Lopez,52,45
222,3,10:12.0,,R. Lopez misses 2-pt jump shot from 9 ft,52,45
223,3,10:11.0,Defensive rebound by K. Love,,52,45
224,3,9:58.0,K. Irving makes 3-pt jump shot from 25 ft (assist by K. Love),,55,45
225,3,9:37.0,,N. Mirotić makes 3-pt jump shot from 28 ft (assist by R. Rondo),55,48
226,3,9:18.0,Offensive foul by K. Love (drawn by J. Butler),,55,48
227,3,9:18.0,Turnover by K. Love (offensive foul),,55,48
228,3,9:02.0,,J. Butler makes 2-pt dunk at rim (assist by R. Rondo),55,50
229,3,8:58.0,Cleveland full timeout,,55,50
230,3,8:42.0,K. Love misses 3-pt jump shot from 23 ft,,55,50
231,3,8:41.0,,Defensive rebound by R. Rondo,55,50
232,3,8:33.0,,R. Rondo misses 2-pt jump shot from 20 ft,55,50
233,3,8:32.0,Defensive rebound by K. Love,,55,50
234,3,8:30.0,Turnover by L. James (bad pass),,55,50
235,3,8:12.0,,P. Zipser makes 2-pt jump shot from 20 ft (assist by J. Butler),55,52
236,3,7:54.0,L. James misses 2-pt jump shot from 12 ft,,55,52
237,3,7:53.0,,Defensive rebound by Team,55,52
238,3,7:41.0,,R. Lopez makes 2-pt hook shot from 4 ft (assist by J. Butler),55,54
239,3,7:28.0,Offensive foul by T. Thompson (drawn by R. Rondo),,55,54
240,3,7:28.0,Turnover by T. Thompson (offensive foul),,55,54
241,3,7:17.0,,R. Rondo makes 2-pt layup from 2 ft,55,56
242,3,6:59.0,K. Irving makes 2-pt jump shot from 10 ft,,57,56
243,3,6:47.0,,Shooting foul by K. Irving (drawn by R. Rondo),57,56
244,3,6:47.0,,R. Rondo misses free throw 1 of 2,57,56
245,3,6:47.0,,Offensive rebound by Team,57,56
246,3,6:47.0,,R. Rondo makes free throw 2 of 2,57,57
247,3,6:22.0,L. James makes 2-pt jump shot from 9 ft,,59,57
248,3,6:08.0,,R. Rondo misses 2-pt layup from 3 ft,59,57
249,3,6:06.0,,Offensive rebound by R. Lopez,59,57
250,3,6:06.0,,R. Lopez makes 2-pt layup from 2 ft,59,59
251,3,5:54.0,K. Irving misses 3-pt jump shot from 26 ft,,59,59
252,3,5:54.0,,Defensive rebound by J. Butler,59,59
253,3,5:54.0,,Personal foul by K. Irving (drawn by J. Butler),59,59
254,3,5:54.0,Technical foul by K. Irving,,59,59
255,3,5:54.0,,J. Butler makes technical free throw,59,60
256,3,5:40.0,,R. Lopez misses 2-pt jump shot from 14 ft,59,60
257,3,5:40.0,,Offensive rebound by R. Rondo,59,60
258,3,5:40.0,,Personal foul by K. Love (drawn by R. Rondo),59,60
259,3,5:40.0,C. Frye enters the game for K. Love,,59,60
260,3,5:33.0,,N. Mirotić misses 3-pt jump shot from 23 ft,59,60
261,3,5:32.0,,Offensive rebound by R. Rondo,59,60
262,3,5:29.0,,R. Rondo misses 2-pt layup from 2 ft,59,60
263,3,5:28.0,Defensive rebound by L. James,,59,60
264,3,5:20.0,T. Thompson makes 2-pt dunk at rim (assist by J. Smith),,61,60
265,3,5:03.0,,P. Zipser misses 3-pt jump shot from 23 ft,61,60
266,3,5:02.0,Defensive rebound by L. James,,61,60
267,3,4:55.0,Turnover by C. Frye (bad pass; steal by R. Rondo),,61,60
268,3,4:50.0,Offensive charge foul by N. Mirotić (drawn by L. James),,61,60
269,3,4:50.0,,Turnover by N. Mirotić (offensive foul),61,60
270,3,4:50.0,,D. Valentine enters the game for P. Zipser,61,60
271,3,4:34.0,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),,64,60
272,3,4:33.0,,Chicago full timeout,64,60
273,3,4:22.0,,R. Rondo misses 2-pt layup from 3 ft,64,60
274,3,4:21.0,Defensive rebound by C. Frye,,64,60
275,3,4:13.0,T. Thompson makes 2-pt dunk at rim (assist by J. Smith),,66,60
276,3,3:54.0,,R. Lopez makes 2-pt dunk at rim (assist by J. Butler),66,62
277,3,3:33.0,J. Smith misses 2-pt jump shot from 19 ft,,66,62
278,3,3:32.0,,Defensive rebound by R. Rondo,66,62
279,3,3:26.0,,R. Rondo makes 2-pt layup from 2 ft,66,64
280,3,3:11.0,Offensive foul by C. Frye (drawn by N. Mirotić),,66,64
281,3,3:11.0,Turnover by C. Frye (offensive foul),,66,64
282,3,3:11.0,D. Williams enters the game for L. James,,66,64
283,3,3:11.0,I. Shumpert enters the game for J. Smith,,66,64
284,3,3:11.0,,J. Grant enters the game for J. Butler,66,64
285,3,2:53.0,,D. Valentine makes 3-pt jump shot from 24 ft (assist by R. Rondo),66,67
286,3,2:36.0,I. Shumpert misses 2-pt jump shot from 21 ft,,66,67
287,3,2:36.0,Offensive rebound by T. Thompson,,66,67
288,3,2:36.0,Shooting foul by D. Valentine (drawn by T. Thompson),,66,67
289,3,2:36.0,T. Thompson makes 2-pt dunk at rim,,68,67
290,3,2:36.0,T. Thompson misses free throw 1 of 1,,68,67
291,3,2:33.0,,Defensive rebound by D. Valentine,68,67
292,3,2:18.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by R. Rondo),68,70
293,3,2:01.0,K. Irving misses 2-pt jump shot from 11 ft,,68,70
294,3,2:00.0,,Defensive rebound by R. Lopez,68,70
295,3,1:57.0,,Personal foul by K. Irving (drawn by J. Grant),68,70
296,3,1:50.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by R. Rondo),68,73
297,3,1:29.0,Turnover by I. Shumpert (lost ball; steal by J. Grant),,68,73
298,3,1:22.0,,R. Rondo makes 2-pt layup from 2 ft,68,75
299,3,1:22.0,Cleveland full timeout,,68,75
300,3,1:05.0,K. Irving makes 2-pt jump shot from 7 ft,,70,75
301,3,1:05.0,Shooting foul by R. Rondo (drawn by K. Irving),,70,75
302,3,1:05.0,K. Irving makes free throw 1 of 1,,71,75
303,3,0:51.0,,D. Valentine makes 3-pt jump shot from 22 ft (assist by R. Rondo),71,78
304,3,0:36.0,D. Williams misses 2-pt jump shot from 4 ft (block by R. Lopez),,71,78
305,3,0:34.0,,Defensive rebound by R. Lopez,71,78
306,3,0:22.0,,R. Rondo misses 2-pt jump shot from 21 ft,71,78
307,3,0:20.0,,Offensive rebound by J. Grant,71,78
308,3,0:02.0,,N. Mirotić misses 3-pt jump shot from 26 ft,71,78
309,3,0:01.0,Defensive rebound by T. Thompson,,71,78
310,4,11:47.0,,D. Valentine misses 3-pt jump shot from 26 ft,71,78
311,4,11:47.0,,Offensive rebound by Team,71,78
312,4,11:47.0,Loose ball foul by K. Love (drawn by J. Lauvergne),,71,78
313,4,11:47.0,J. Smith enters the game for K. Love,,71,78
314,4,11:41.0,,D. Valentine misses 2-pt jump shot from 7 ft,71,78
315,4,11:40.0,Defensive rebound by L. James,,71,78
316,4,11:32.0,J. Smith makes 3-pt jump shot from 23 ft (assist by L. James),,74,78
317,4,11:14.0,,Personal foul by I. Shumpert (drawn by B. Portis),74,78
318,4,11:00.0,,M. Carter-Williams misses 2-pt jump shot from 5 ft,74,78
319,4,10:59.0,Defensive rebound by L. James,,74,78
320,4,10:40.0,C. Frye makes 2-pt jump shot from 22 ft (assist by L. James),,76,78
321,4,10:18.0,,J. Lauvergne misses 3-pt jump shot from 25 ft,76,78
322,4,10:15.0,,Offensive rebound by B. Portis,76,78
323,4,10:15.0,,B. Portis makes 2-pt layup from 1 ft,76,80
324,4,9:54.0,I. Shumpert misses 2-pt jump shot from 22 ft,,76,80
325,4,9:53.0,,Defensive rebound by J. Butler,76,80
326,4,9:31.0,,Shooting foul by C. Frye (drawn by D. Valentine),76,80
327,4,9:31.0,,D. Valentine misses free throw 1 of 2,76,80
328,4,9:31.0,,Offensive rebound by Team,76,80
329,4,9:31.0,,D. Valentine makes free throw 2 of 2,76,81
330,4,9:11.0,C. Frye misses 3-pt jump shot from 24 ft,,76,81
331,4,9:11.0,,Defensive rebound by Team,76,81
332,4,9:11.0,,Personal foul by I. Shumpert (drawn by B. Portis),76,81
333,4,8:53.0,,M. Carter-Williams misses 2-pt jump shot from 8 ft,76,81
334,4,8:52.0,Defensive rebound by L. James,,76,81
335,4,8:42.0,I. Shumpert misses 3-pt jump shot from 24 ft,,76,81
336,4,8:41.0,Offensive rebound by I. Shumpert,,76,81
337,4,8:37.0,D. Williams misses 3-pt jump shot from 24 ft,,76,81
338,4,8:36.0,,Defensive rebound by J. Lauvergne,76,81
339,4,8:16.0,,J. Butler misses 2-pt jump shot from 20 ft,76,81
340,4,8:16.0,Defensive rebound by C. Frye,,76,81
341,4,8:07.0,Turnover by J. Smith (lost ball; steal by M. Carter-Williams),,76,81
342,4,7:55.0,,J. Lauvergne misses 2-pt hook shot from 4 ft,76,81
343,4,7:54.0,,Offensive rebound by B. Portis,76,81
344,4,7:54.0,,B. Portis makes 2-pt layup from 1 ft,76,83
345,4,7:48.0,Cleveland full timeout,,76,83
346,4,7:48.0,K. Irving enters the game for D. Williams,,76,83
347,4,7:48.0,,N. Mirotić enters the game for J. Lauvergne,76,83
348,4,7:29.0,L. James makes 2-pt layup from 1 ft,,78,83
349,4,7:13.0,,J. Butler makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),78,86
350,4,6:56.0,Turnover by L. James (bad pass; steal by J. Butler),,78,86
351,4,6:48.0,,J. Butler makes 2-pt jump shot from 12 ft (assist by N. Mirotić),78,88
352,4,6:24.0,Personal foul by M. Carter-Williams (drawn by K. Irving),,78,88
353,4,6:24.0,K. Love enters the game for C. Frye,,78,88
354,4,6:19.0,K. Irving makes 3-pt jump shot from 25 ft (assist by K. Love),,81,88
355,4,6:08.0,,J. Butler makes 2-pt jump shot from 12 ft,81,90
356,4,6:08.0,,Shooting foul by K. Love (drawn by J. Butler),81,90
357,4,6:08.0,,J. Butler misses free throw 1 of 1,81,90
358,4,6:08.0,T. Thompson enters the game for K. Love,,81,90
359,4,6:08.0,,R. Rondo enters the game for M. Carter-Williams,81,90
360,4,6:06.0,Defensive rebound by I. Shumpert,,81,90
361,4,5:58.0,Personal foul by B. Portis (drawn by T. Thompson),,81,90
362,4,5:58.0,Cleveland full timeout,,81,90
363,4,5:58.0,C. Frye enters the game for I. Shumpert,,81,90
364,4,5:58.0,,R. Lopez enters the game for B. Portis,81,90
365,4,5:44.0,K. Irving misses 2-pt jump shot from 18 ft,,81,90
366,4,5:43.0,,Defensive rebound by J. Butler,81,90
367,4,5:27.0,,Offensive foul by R. Lopez (drawn by C. Frye),81,90
368,4,5:27.0,,Turnover by R. Lopez (offensive foul),81,90
369,4,5:20.0,Def 3 sec tech foul by R. Lopez,,81,90
370,4,5:20.0,K. Irving makes technical free throw,,82,90
371,4,5:07.0,J. Smith misses 3-pt jump shot from 25 ft,,82,90
372,4,5:06.0,,Defensive rebound by N. Mirotić,82,90
373,4,4:49.0,,J. Butler misses 2-pt jump shot from 14 ft,82,90
374,4,4:48.0,Defensive rebound by L. James,,82,90
375,4,4:40.0,L. James misses 3-pt jump shot from 26 ft,,82,90
376,4,4:39.0,,Defensive rebound by N. Mirotić,82,90
377,4,4:29.0,,Turnover by J. Butler (bad pass; steal by J. Smith),82,90
378,4,4:28.0,Shooting foul by R. Rondo (drawn by L. James),,82,90
379,4,4:28.0,L. James makes free throw 1 of 3,,83,90
380,4,4:28.0,L. James misses free throw 2 of 3,,83,90
381,4,4:28.0,Offensive rebound by Team,,83,90
382,4,4:28.0,L. James misses free throw 3 of 3,,83,90
383,4,4:25.0,,Defensive rebound by D. Valentine,83,90
384,4,4:07.0,,R. Lopez misses 2-pt jump shot from 19 ft,83,90
385,4,4:07.0,,Offensive rebound by Team,83,90
386,4,4:01.0,,J. Butler makes 2-pt jump shot from 17 ft (assist by R. Rondo),83,92
387,4,3:42.0,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),,86,92
388,4,3:14.0,,R. Lopez makes 2-pt hook shot from 5 ft (assist by J. Butler),86,94
389,4,2:59.0,L. James misses 3-pt jump shot from 24 ft,,86,94
