,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
27,1,8:33.0,C. Parsons makes free throw 2 of 2,,6,4
28,1,8:14.0,,Turnover by D. Sabonis (bad pass; steal by M. Gasol),6,4
29,1,8:09.0,T. Allen misses 2-pt layup from 1 ft,,6,4
30,1,8:08.0,,Defensive rebound by D. Sabonis,6,4
31,1,7:56.0,,A. Roberson misses 3-pt jump shot from 25 ft,6,4
32,1,7:56.0,,Offensive rebound by S. Adams,6,4
33,1,7:52.0,,A. Roberson makes 2-pt layup from 1 ft (assist by S. Adams),6,6
34,1,7:39.0,M. Gasol misses 3-pt jump shot from 25 ft,,6,6
35,1,7:38.0,,Defensive rebound by R. Westbrook,6,6
36,1,7:36.0,,Personal foul by M. Gasol (drawn by S. Adams),6,6
37,1,7:24.0,,S. Adams makes 2-pt dunk at rim (assist by V. Oladipo),6,8
38,1,7:11.0,Memphis full timeout,,6,8
39,1,6:54.0,M. Conley makes 2-pt jump shot from 17 ft,,8,8
40,1,6:42.0,,Turnover by R. Westbrook (bad pass),8,8
41,1,6:28.0,Turnover by M. Conley (bad pass; steal by S. Adams),,8,8
42,1,6:24.0,,V. Oladipo misses 2-pt layup from 2 ft (block by T. Allen),8,8
43,1,6:23.0,,Offensive rebound by Team,8,8
44,1,6:15.0,,Turnover by R. Westbrook (bad pass; steal by C. Parsons),8,8
45,1,5:56.0,Turnover by T. Allen (lost ball; steal by R. Westbrook),,8,8
46,1,5:47.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),8,10
47,1,5:18.0,M. Conley makes 2-pt jump shot from 7 ft,,10,10
48,1,5:10.0,,R. Westbrook misses 3-pt jump shot from 25 ft,10,10
49,1,5:09.0,Defensive rebound by C. Parsons,,10,10
50,1,4:58.0,J. Green misses 3-pt jump shot from 22 ft,,10,10
51,1,4:57.0,,Defensive rebound by R. Westbrook,10,10
52,1,4:44.0,,Turnover by D. Sabonis (traveling),10,10
53,1,4:44.0,,A. Morrow enters the game for V. Oladipo,10,10
54,1,4:44.0,J. Ennis enters the game for J. Green,,10,10
55,1,4:44.0,Z. Randolph enters the game for T. Allen,,10,10
56,1,4:26.0,M. Gasol misses 2-pt hook shot from 3 ft,,10,10
57,1,4:25.0,,Defensive rebound by R. Westbrook,10,10
58,1,4:18.0,,S. Adams misses 2-pt layup at rim (block by M. Gasol),10,10
59,1,4:17.0,Defensive rebound by M. Gasol,,10,10
60,1,4:11.0,M. Conley misses 2-pt layup from 2 ft (block by A. Roberson),,10,10
61,1,4:10.0,,Defensive rebound by S. Adams,10,10
62,1,4:09.0,,Turnover by S. Adams (bad pass),10,10
63,1,4:09.0,V. Carter enters the game for C. Parsons,,10,10
64,1,4:03.0,Personal foul by A. Morrow (drawn by M. Conley),,10,10
65,1,4:03.0,A. Harrison enters the game for M. Conley,,10,10
66,1,3:52.0,Z. Randolph misses 2-pt jump shot from 14 ft,,10,10
67,1,3:51.0,,Defensive rebound by R. Westbrook,10,10
68,1,3:47.0,,D. Sabonis misses 2-pt dunk at rim,10,10
69,1,3:46.0,Defensive rebound by Team,,10,10
70,1,3:45.0,,J. Lauvergne enters the game for D. Sabonis,10,10
71,1,3:32.0,M. Gasol makes 2-pt hook shot from 4 ft (assist by V. Carter),,12,10
72,1,3:19.0,,R. Westbrook makes 3-pt jump shot from 24 ft,12,13
73,1,2:51.0,V. Carter makes 3-pt jump shot from 23 ft (assist by A. Harrison),,15,13
74,1,2:38.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),15,15
75,1,2:14.0,J. Ennis misses 3-pt jump shot from 22 ft,,15,15
76,1,2:13.0,Offensive rebound by Z. Randolph,,15,15
77,1,2:13.0,Z. Randolph makes 2-pt layup from 2 ft,,17,15
78,1,2:00.0,,J. Lauvergne misses 3-pt jump shot from 23 ft,17,15
79,1,2:00.0,,Offensive rebound by Team,17,15
80,1,1:59.0,Loose ball foul by A. Harrison (drawn by S. Adams),,17,15
81,1,1:59.0,,Oklahoma City full timeout,17,15
82,1,1:59.0,,J. Grant enters the game for A. Roberson,17,15
83,1,1:59.0,,N. Collison enters the game for S. Adams,17,15
84,1,1:59.0,,C. Payne enters the game for R. Westbrook,17,15
85,1,1:59.0,J. Green enters the game for M. Gasol,,17,15
86,1,1:53.0,,A. Morrow makes 2-pt hook shot from 4 ft (assist by N. Collison),17,17
87,1,1:37.0,V. Carter makes 2-pt jump shot from 3 ft,,19,17
88,1,1:26.0,,J. Grant makes 2-pt layup from 3 ft,19,19
89,1,1:14.0,Personal foul by N. Collison (drawn by Z. Randolph),,19,19
90,1,1:07.0,V. Carter makes 2-pt jump shot from 17 ft (assist by A. Harrison),,21,19
91,1,0:55.0,,A. Morrow misses 2-pt jump shot from 12 ft (block by V. Carter),21,19
92,1,0:54.0,Defensive rebound by Z. Randolph,,21,19
93,1,0:40.0,Z. Randolph misses 2-pt jump shot from 5 ft,,21,19
94,1,0:40.0,,Defensive rebound by Team,21,19
95,1,0:40.0,Loose ball foul by Z. Randolph (drawn by A. Morrow),,21,19
96,1,0:40.0,,N. Collison misses free throw 1 of 2,21,19
97,1,0:40.0,,Offensive rebound by Team,21,19
98,1,0:40.0,M. Gasol enters the game for J. Green,,21,19
99,1,0:40.0,M. Conley enters the game for A. Harrison,,21,19
100,1,0:40.0,,N. Collison makes free throw 2 of 2,21,20
101,1,0:30.0,M. Conley misses 2-pt layup from 2 ft,,21,20
102,1,0:30.0,,Defensive rebound by N. Collison,21,20
103,1,0:26.0,,Shooting foul by V. Carter (drawn by J. Lauvergne),21,20
104,1,0:26.0,,J. Lauvergne makes free throw 1 of 2,21,21
105,1,0:26.0,,J. Lauvergne misses free throw 2 of 2,21,21
106,1,0:26.0,Defensive rebound by M. Gasol,,21,21
107,1,0:26.0,T. Daniels enters the game for Z. Randolph,,21,21
108,1,0:26.0,,A. Roberson enters the game for A. Morrow,21,21
109,1,0:04.0,M. Conley makes 2-pt jump shot from 19 ft,,23,21
110,1,0:01.0,,Turnover by J. Grant (traveling),23,21
111,1,0:01.0,,V. Oladipo enters the game for N. Collison,23,21
112,1,0:00.0,M. Gasol misses 3-pt jump shot from 26 ft,,23,21
113,1,0:00.0,Offensive rebound by Team,,23,21
114,2,11:50.0,,V. Oladipo misses 2-pt jump shot from 12 ft (block by J. Ennis),23,21
115,2,11:48.0,Defensive rebound by J. Green,,23,21
116,2,11:32.0,V. Carter misses 3-pt jump shot from 25 ft,,23,21
117,2,11:31.0,,Defensive rebound by C. Payne,23,21
118,2,11:15.0,,J. Grant misses 2-pt layup from 1 ft,23,21
119,2,11:15.0,Defensive rebound by Z. Randolph,,23,21
120,2,11:03.0,Z. Randolph makes 2-pt hook shot from 4 ft,,25,21
121,2,10:37.0,,C. Payne misses 2-pt jump shot from 4 ft,25,21
122,2,10:37.0,Defensive rebound by Z. Randolph,,25,21
123,2,10:31.0,Offensive foul by A. Harrison (drawn by C. Payne),,25,21
124,2,10:31.0,Turnover by A. Harrison (offensive foul),,25,21
125,2,10:31.0,Violation by Team (jump ball),,25,21
126,2,10:19.0,,V. Oladipo makes 3-pt jump shot from 25 ft,25,24
127,2,10:00.0,Z. Randolph misses 2-pt layup from 1 ft,,25,24
128,2,9:59.0,Offensive rebound by Team,,25,24
129,2,9:59.0,,Loose ball foul by V. Oladipo (drawn by A. Harrison),25,24
130,2,9:47.0,Z. Randolph misses 2-pt jump shot from 9 ft,,25,24
131,2,9:45.0,Offensive rebound by Z. Randolph,,25,24
132,2,9:44.0,Z. Randolph misses 2-pt layup at rim,,25,24
133,2,9:42.0,Offensive rebound by J. Ennis,,25,24
134,2,9:42.0,J. Ennis misses 2-pt layup from 5 ft (block by S. Adams),,25,24
135,2,9:40.0,Offensive rebound by J. Ennis,,25,24
136,2,9:28.0,A. Harrison makes 2-pt layup from 1 ft,,27,24
137,2,9:02.0,,C. Payne makes 2-pt layup from 2 ft,27,26
138,2,8:49.0,Personal foul by V. Oladipo (drawn by V. Carter),,27,26
139,2,8:49.0,Official timeout,,27,26
140,2,8:49.0,,R. Westbrook enters the game for J. Grant,27,26
141,2,8:37.0,V. Carter misses 3-pt jump shot from 25 ft,,27,26
142,2,8:36.0,,Defensive rebound by R. Westbrook,27,26
143,2,8:22.0,,Turnover by R. Westbrook (lost ball; steal by J. Ennis),27,26
144,2,8:17.0,J. Ennis misses 2-pt layup from 2 ft,,27,26
145,2,8:17.0,,Defensive rebound by N. Collison,27,26
146,2,7:59.0,,V. Oladipo makes 2-pt dunk at rim (assist by R. Westbrook),27,28
147,2,7:50.0,Memphis full timeout,,27,28
148,2,7:50.0,C. Parsons enters the game for J. Ennis,,27,28
149,2,7:50.0,T. Allen enters the game for Z. Randolph,,27,28
150,2,7:50.0,M. Gasol enters the game for V. Carter,,27,28
151,2,7:50.0,M. Conley enters the game for A. Harrison,,27,28
152,2,7:50.0,,J. Lauvergne enters the game for N. Collison,27,28
153,2,7:41.0,C. Parsons makes 2-pt dunk at rim (assist by M. Gasol),,29,28
154,2,7:15.0,,J. Lauvergne makes 2-pt layup from 2 ft (assist by C. Payne),29,30
155,2,7:11.0,C. Parsons misses 2-pt jump shot from 17 ft,,29,30
156,2,7:10.0,,Defensive rebound by J. Lauvergne,29,30
157,2,7:06.0,,Shooting foul by T. Allen (drawn by R. Westbrook),29,30
158,2,7:06.0,,R. Westbrook makes free throw 1 of 2,29,31
159,2,7:06.0,,R. Westbrook makes free throw 2 of 2,29,32
160,2,6:53.0,C. Parsons makes 2-pt layup from 2 ft (assist by M. Gasol),,31,32
161,2,6:35.0,,C. Payne makes 3-pt jump shot from 25 ft (assist by J. Lauvergne),31,35
162,2,6:20.0,M. Conley misses 2-pt layup from 3 ft,,31,35
163,2,6:20.0,,Defensive rebound by V. Oladipo,31,35
164,2,6:12.0,,V. Oladipo misses 2-pt jump shot from 18 ft,31,35
165,2,6:11.0,Defensive rebound by T. Allen,,31,35
166,2,6:07.0,Shooting foul by J. Lauvergne (drawn by M. Conley),,31,35
167,2,6:07.0,M. Conley makes free throw 1 of 3,,32,35
168,2,6:07.0,M. Conley misses free throw 2 of 3,,32,35
169,2,6:07.0,Offensive rebound by Team,,32,35
170,2,6:07.0,Z. Randolph enters the game for J. Green,,32,35
171,2,6:07.0,,A. Morrow enters the game for V. Oladipo,32,35
172,2,6:07.0,M. Conley makes free throw 3 of 3,,33,35
173,2,5:58.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),33,37
174,2,5:40.0,M. Conley makes 2-pt jump shot from 6 ft (assist by M. Gasol),,35,37
175,2,5:19.0,,Oklahoma City full timeout,35,37
176,2,5:15.0,,Shooting foul by M. Gasol (drawn by R. Westbrook),35,37
177,2,5:15.0,,R. Westbrook makes free throw 1 of 2,35,38
178,2,5:15.0,,R. Westbrook makes free throw 2 of 2,35,39
179,2,4:59.0,M. Gasol makes 2-pt hook shot from 3 ft,,37,39
180,2,4:45.0,,R. Westbrook misses 2-pt jump shot from 15 ft,37,39
181,2,4:45.0,,Offensive rebound by J. Lauvergne,37,39
182,2,4:40.0,,C. Payne misses 3-pt jump shot from 25 ft,37,39
183,2,4:40.0,Defensive rebound by C. Parsons,,37,39
184,2,4:22.0,M. Gasol misses 2-pt layup from 2 ft,,37,39
185,2,4:22.0,,Defensive rebound by R. Westbrook,37,39
186,2,4:17.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Westbrook),37,42
187,2,4:02.0,Turnover by M. Conley (lost ball),,37,42
188,2,4:02.0,,V. Oladipo enters the game for C. Payne,37,42
189,2,3:55.0,,Turnover by R. Westbrook (bad pass),37,42
190,2,3:46.0,Turnover by T. Allen (bad pass; steal by R. Westbrook),,37,42
191,2,3:41.0,,Personal foul by T. Allen (drawn by R. Westbrook),37,42
192,2,3:38.0,,R. Westbrook misses 3-pt jump shot from 25 ft,37,42
193,2,3:37.0,Defensive rebound by M. Gasol,,37,42
194,2,3:26.0,M. Gasol makes 2-pt jump shot from 10 ft,,39,42
195,2,3:18.0,,V. Oladipo misses 2-pt jump shot from 17 ft,39,42
196,2,3:18.0,,Offensive rebound by Team,39,42
197,2,3:18.0,,Oklahoma City full timeout,39,42
198,2,3:01.0,,S. Adams makes 2-pt jump shot from 6 ft (assist by V. Oladipo),39,44
199,2,2:47.0,Shooting foul by S. Adams (drawn by M. Gasol),,39,44
200,2,2:47.0,Memphis full timeout,,39,44
201,2,2:47.0,M. Gasol makes free throw 1 of 2,,40,44
202,2,2:47.0,M. Gasol makes free throw 2 of 2,,41,44
203,2,2:37.0,,Shooting foul by C. Parsons (drawn by A. Morrow),41,44
204,2,2:37.0,,A. Morrow makes free throw 1 of 2,41,45
205,2,2:37.0,,A. Morrow makes free throw 2 of 2,41,46
206,2,2:24.0,C. Parsons misses 2-pt jump shot from 3 ft,,41,46
207,2,2:23.0,,Defensive rebound by J. Lauvergne,41,46
208,2,2:13.0,,J. Lauvergne makes 2-pt jump shot from 4 ft,41,48
209,2,1:56.0,T. Allen misses 2-pt jump shot from 17 ft,,41,48
210,2,1:56.0,Offensive rebound by Team,,41,48
211,2,1:56.0,,Loose ball foul by J. Lauvergne (drawn by Z. Randolph),41,48
212,2,1:56.0,Z. Randolph makes free throw 1 of 2,,42,48
213,2,1:56.0,Z. Randolph makes free throw 2 of 2,,43,48
214,2,1:48.0,,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),43,50
215,2,1:27.0,T. Allen misses 2-pt layup from 1 ft,,43,50
216,2,1:27.0,,Defensive rebound by J. Lauvergne,43,50
217,2,1:19.0,,V. Oladipo misses 3-pt jump shot from 22 ft,43,50
218,2,1:19.0,,Offensive rebound by S. Adams,43,50
219,2,1:03.0,,J. Lauvergne makes 2-pt hook shot from 3 ft,43,52
220,2,0:54.0,Personal foul by A. Morrow (drawn by M. Conley),,43,52
221,2,0:54.0,M. Conley makes free throw 1 of 2,,44,52
222,2,0:54.0,M. Conley misses free throw 2 of 2,,44,52
223,2,0:54.0,,A. Roberson enters the game for V. Oladipo,44,52
224,2,0:53.0,,Defensive rebound by J. Lauvergne,44,52
225,2,0:42.0,,R. Westbrook misses 2-pt layup from 2 ft (block by T. Allen),44,52
226,2,0:41.0,Defensive rebound by Z. Randolph,,44,52
227,2,0:36.0,T. Allen makes 2-pt dunk at rim (assist by M. Conley),,46,52
228,2,0:29.0,,R. Westbrook makes 3-pt jump shot from 26 ft,46,55
229,2,0:10.0,M. Conley makes 2-pt jump shot from 12 ft,,48,55
230,2,0:01.0,,A. Morrow makes 3-pt jump shot from 25 ft (assist by R. Westbrook),48,58
231,3,11:46.0,,R. Westbrook misses 2-pt jump shot from 15 ft,48,58
232,3,11:44.0,Defensive rebound by M. Conley,,48,58
233,3,11:30.0,,Violation by A. Roberson (def goaltending),48,58
234,3,11:30.0,C. Parsons makes 2-pt layup from 2 ft (assist by M. Gasol),,50,58
235,3,11:09.0,,Turnover by D. Sabonis (lost ball; steal by M. Conley),50,58
236,3,10:53.0,Shooting foul by D. Sabonis (drawn by C. Parsons),,50,58
237,3,10:53.0,C. Parsons makes free throw 1 of 2,,51,58
238,3,10:53.0,C. Parsons makes free throw 2 of 2,,52,58
239,3,10:36.0,,Turnover by D. Sabonis (lost ball; steal by M. Gasol),52,58
240,3,10:26.0,Shooting foul by V. Oladipo (drawn by T. Allen),,52,58
241,3,10:26.0,,Oklahoma City full timeout,52,58
242,3,10:26.0,T. Allen makes free throw 1 of 2,,53,58
243,3,10:26.0,T. Allen makes free throw 2 of 2,,54,58
244,3,10:15.0,,S. Adams makes 2-pt jump shot from 9 ft (assist by R. Westbrook),54,60
245,3,9:50.0,T. Allen makes 2-pt layup from 1 ft (assist by M. Gasol),,56,60
246,3,9:36.0,,D. Sabonis misses 3-pt jump shot from 22 ft,56,60
247,3,9:35.0,,Offensive rebound by S. Adams,56,60
248,3,9:31.0,,Offensive foul by S. Adams (drawn by M. Gasol),56,60
249,3,9:31.0,,Turnover by S. Adams (offensive foul),56,60
250,3,9:31.0,J. Ennis enters the game for T. Allen,,56,60
251,3,9:23.0,Personal foul by S. Adams (drawn by M. Gasol),,56,60
252,3,9:14.0,J. Ennis makes 3-pt jump shot from 25 ft (assist by C. Parsons),,59,60
253,3,9:02.0,,Personal foul by J. Green (drawn by D. Sabonis),59,60
254,3,9:02.0,,J. Lauvergne enters the game for D. Sabonis,59,60
255,3,8:52.0,,Shooting foul by J. Ennis (drawn by R. Westbrook),59,60
256,3,8:52.0,,R. Westbrook makes free throw 1 of 2,59,61
257,3,8:52.0,,R. Westbrook makes free throw 2 of 2,59,62
258,3,8:36.0,M. Gasol makes 2-pt hook shot from 3 ft,,61,62
259,3,8:23.0,,R. Westbrook misses 2-pt jump shot from 12 ft,61,62
260,3,8:23.0,,Offensive rebound by R. Westbrook,61,62
261,3,8:22.0,,R. Westbrook makes 2-pt layup from 2 ft,61,64
262,3,8:06.0,M. Gasol misses 3-pt jump shot from 25 ft,,61,64
263,3,8:05.0,,Defensive rebound by R. Westbrook,61,64
264,3,8:00.0,,Shooting foul by J. Green (drawn by S. Adams),61,64
265,3,8:00.0,,S. Adams misses free throw 1 of 2,61,64
266,3,8:00.0,,Offensive rebound by Team,61,64
267,3,8:00.0,,S. Adams makes free throw 2 of 2,61,65
268,3,7:42.0,Shooting foul by J. Lauvergne (drawn by C. Parsons),,61,65
269,3,7:42.0,C. Parsons makes free throw 1 of 2,,62,65
270,3,7:42.0,C. Parsons makes free throw 2 of 2,,63,65
271,3,7:30.0,,R. Westbrook misses 2-pt layup from 1 ft,63,65
272,3,7:30.0,,Offensive rebound by Team,63,65
273,3,7:28.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by R. Westbrook),63,67
274,3,7:14.0,Turnover by C. Parsons (bad pass; steal by V. Oladipo),,63,67
275,3,7:14.0,,Personal foul by M. Gasol (drawn by V. Oladipo),63,67
276,3,7:09.0,Offensive charge foul by R. Westbrook (drawn by J. Green),,63,67
277,3,7:09.0,,Turnover by R. Westbrook (offensive foul),63,67
278,3,6:53.0,M. Gasol makes 2-pt hook shot from 9 ft (assist by J. Ennis),,65,67
279,3,6:33.0,,A. Roberson misses 3-pt jump shot from 25 ft,65,67
280,3,6:33.0,Defensive rebound by M. Gasol,,65,67
281,3,6:12.0,M. Gasol makes 2-pt jump shot from 12 ft,,67,67
282,3,5:58.0,,R. Westbrook misses 2-pt jump shot from 17 ft,67,67
283,3,5:56.0,,Offensive rebound by A. Roberson,67,67
284,3,5:56.0,,A. Morrow enters the game for V. Oladipo,67,67
285,3,5:50.0,,Shooting foul by J. Ennis (drawn by R. Westbrook),67,67
286,3,5:50.0,,R. Westbrook makes free throw 1 of 2,67,68
287,3,5:50.0,,R. Westbrook makes free throw 2 of 2,67,69
288,3,5:30.0,,Violation by A. Roberson (def goaltending),67,69
289,3,5:30.0,J. Ennis makes 2-pt layup from 1 ft (assist by J. Green),,69,69
290,3,5:19.0,,R. Westbrook misses 2-pt jump shot from 17 ft,69,69
291,3,5:18.0,,Offensive rebound by S. Adams,69,69
292,3,5:14.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by S. Adams),69,72
293,3,5:00.0,Offensive foul by J. Green (drawn by A. Roberson),,69,72
294,3,5:00.0,Turnover by J. Green (offensive foul),,69,72
295,3,5:00.0,,J. Grant enters the game for A. Roberson,69,72
296,3,5:00.0,Z. Randolph enters the game for J. Green,,69,72
297,3,4:52.0,,A. Morrow misses 3-pt jump shot from 25 ft,69,72
298,3,4:50.0,,Offensive rebound by S. Adams,69,72
299,3,4:50.0,,S. Adams misses 2-pt layup from 1 ft,69,72
300,3,4:49.0,,Offensive rebound by S. Adams,69,72
301,3,4:49.0,,S. Adams makes 2-pt layup from 1 ft,69,74
302,3,4:32.0,,Violation by J. Grant (def goaltending),69,74
303,3,4:32.0,M. Gasol makes 2-pt layup from 1 ft (assist by Z. Randolph),,71,74
304,3,4:21.0,,J. Lauvergne makes 3-pt jump shot from 23 ft (assist by R. Westbrook),71,77
305,3,4:00.0,M. Gasol makes 2-pt dunk at rim (assist by Z. Randolph),,73,77
306,3,3:32.0,,A. Morrow makes 2-pt jump shot from 8 ft (assist by J. Lauvergne),73,79
307,3,3:11.0,Z. Randolph makes 2-pt hook shot from 3 ft (assist by M. Gasol),,75,79
308,3,2:51.0,Memphis full timeout,,75,79
309,3,2:51.0,V. Carter enters the game for C. Parsons,,75,79
310,3,2:47.0,,R. Westbrook misses 2-pt jump shot from 17 ft,75,79
311,3,2:46.0,Defensive rebound by Z. Randolph,,75,79
312,3,2:27.0,M. Conley makes 3-pt jump shot from 25 ft (assist by Z. Randolph),,78,79
313,3,2:04.0,,Turnover by A. Morrow (lost ball; steal by M. Conley),78,79
314,3,1:56.0,M. Conley misses 3-pt jump shot from 25 ft,,78,79
315,3,1:55.0,,Defensive rebound by Team,78,79
316,3,1:55.0,Loose ball foul by J. Ennis (drawn by J. Grant),,78,79
317,3,1:55.0,,J. Grant misses free throw 1 of 2,78,79
318,3,1:55.0,,Offensive rebound by Team,78,79
319,3,1:55.0,,N. Collison enters the game for S. Adams,78,79
320,3,1:55.0,,C. Payne enters the game for R. Westbrook,78,79
321,3,1:55.0,A. Harrison enters the game for M. Conley,,78,79
322,3,1:55.0,,J. Grant makes free throw 2 of 2,78,80
323,3,1:42.0,Shooting foul by N. Collison (drawn by Z. Randolph),,78,80
324,3,1:42.0,Z. Randolph makes free throw 1 of 2,,79,80
325,3,1:42.0,Z. Randolph makes free throw 2 of 2,,80,80
326,3,1:31.0,,Turnover by N. Collison (bad pass),80,80
327,3,1:18.0,,Offensive charge foul by J. Ennis (drawn by N. Collison),80,80
328,3,1:18.0,Turnover by J. Ennis (offensive foul),,80,80
329,3,1:18.0,T. Allen enters the game for J. Ennis,,80,80
330,3,0:55.0,,Turnover by J. Lauvergne (bad pass; steal by T. Allen),80,80
331,3,0:33.0,A. Harrison misses 2-pt jump shot from 11 ft,,80,80
332,3,0:33.0,,Defensive rebound by J. Lauvergne,80,80
333,3,0:10.0,,Turnover by J. Lauvergne (bad pass; steal by A. Harrison),80,80
334,3,0:10.0,M. Conley enters the game for T. Allen,,80,80
335,3,0:10.0,T. Daniels enters the game for Z. Randolph,,80,80
336,3,0:10.0,,A. Roberson enters the game for N. Collison,80,80
337,3,0:10.0,,V. Oladipo enters the game for A. Morrow,80,80
338,3,0:02.0,M. Conley makes 2-pt jump shot from 11 ft,,82,80
339,3,0:00.0,,V. Oladipo misses 3-pt jump shot from 37 ft,82,80
340,3,0:00.0,,Offensive rebound by Team,82,80
341,4,11:42.0,M. Gasol makes 2-pt jump shot from 13 ft,,84,80
342,4,11:12.0,,J. Grant misses 2-pt jump shot from 3 ft,84,80
343,4,11:12.0,,Offensive rebound by S. Adams,84,80
344,4,11:12.0,Loose ball foul by A. Harrison (drawn by S. Adams),,84,80
345,4,11:01.0,,S. Adams misses 2-pt jump shot from 6 ft,84,80
346,4,10:59.0,Defensive rebound by Z. Randolph,,84,80
347,4,10:59.0,Offensive foul by Z. Randolph (drawn by S. Adams),,84,80
348,4,10:59.0,Turnover by Z. Randolph (offensive foul),,84,80
349,4,10:53.0,,V. Oladipo misses 2-pt jump shot from 5 ft,84,80
350,4,10:53.0,,Offensive rebound by N. Collison,84,80
351,4,10:52.0,,Shooting foul by M. Gasol (drawn by N. Collison),84,80
352,4,10:52.0,,N. Collison misses free throw 1 of 2,84,80
353,4,10:52.0,,Offensive rebound by Team,84,80
354,4,10:52.0,,N. Collison makes free throw 2 of 2,84,81
355,4,10:35.0,M. Gasol misses 2-pt jump shot from 18 ft,,84,81
356,4,10:34.0,Offensive rebound by Z. Randolph,,84,81
357,4,10:29.0,Z. Randolph misses 2-pt jump shot from 6 ft,,84,81
358,4,10:29.0,Offensive rebound by T. Allen,,84,81
359,4,10:29.0,Shooting foul by V. Oladipo (drawn by T. Allen),,84,81
360,4,10:29.0,T. Allen makes free throw 1 of 2,,85,81
361,4,10:29.0,T. Allen misses free throw 2 of 2,,85,81
362,4,10:28.0,,Defensive rebound by J. Grant,85,81
363,4,10:12.0,,Turnover by J. Grant (traveling),85,81
364,4,9:57.0,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Gasol),,87,81
365,4,9:56.0,,Oklahoma City full timeout,87,81
366,4,9:44.0,,C. Payne makes 2-pt jump shot from 7 ft,87,83
367,4,9:21.0,M. Gasol makes 2-pt jump shot from 13 ft (assist by V. Carter),,89,83
368,4,9:06.0,,C. Payne makes 2-pt jump shot from 6 ft,89,85
369,4,8:44.0,,R. Westbrook enters the game for J. Grant,89,85
370,4,8:44.0,,J. Lauvergne enters the game for N. Collison,89,85
371,4,8:38.0,M. Gasol makes 2-pt jump shot from 19 ft,,91,85
372,4,8:22.0,,Personal foul by Z. Randolph (drawn by R. Westbrook),91,85
373,4,8:12.0,,C. Payne misses 2-pt layup from 3 ft,91,85
374,4,8:10.0,Defensive rebound by Z. Randolph,,91,85
375,4,7:51.0,Z. Randolph misses 2-pt jump shot from 18 ft,,91,85
376,4,7:50.0,,Defensive rebound by V. Oladipo,91,85
377,4,7:44.0,,J. Lauvergne makes 3-pt jump shot from 22 ft (assist by V. Oladipo),91,88
378,4,7:43.0,Memphis full timeout,,91,88
379,4,7:43.0,J. Green enters the game for M. Gasol,,91,88
380,4,7:43.0,M. Conley enters the game for A. Harrison,,91,88
381,4,7:33.0,Personal foul by R. Westbrook (drawn by V. Carter),,91,88
382,4,7:27.0,Z. Randolph makes 2-pt layup from 1 ft (assist by V. Carter),,93,88
383,4,7:15.0,,R. Westbrook makes 2-pt layup at rim,93,90
