,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
25,1,7:35.0,Shooting foul by M. Ndour (drawn by D. DeRozan),,4,8
26,1,7:35.0,D. DeRozan makes free throw 1 of 2,,5,8
27,1,7:35.0,D. DeRozan makes free throw 2 of 2,,6,8
28,1,7:16.0,,C. Lee makes 2-pt jump shot from 17 ft (assist by R. Baker),6,10
29,1,7:03.0,D. DeRozan makes 2-pt jump shot from 5 ft,,8,10
30,1,6:43.0,,W. Hernangómez makes 3-pt jump shot from 24 ft (assist by R. Baker),8,13
31,1,6:29.0,Shooting foul by M. Ndour (drawn by D. DeRozan),,8,13
32,1,6:29.0,D. DeRozan makes free throw 1 of 2,,9,13
33,1,6:29.0,P. Patterson enters the game for J. Valančiūnas,,9,13
34,1,6:29.0,,M. Kuzminskas enters the game for M. Ndour,9,13
35,1,6:29.0,D. DeRozan makes free throw 2 of 2,,10,13
36,1,6:12.0,,C. Lee misses 2-pt jump shot from 15 ft,10,13
37,1,6:11.0,Defensive rebound by P. Patterson,,10,13
38,1,6:02.0,D. DeRozan makes 2-pt layup from 3 ft,,12,13
39,1,5:55.0,,New York full timeout,12,13
40,1,5:48.0,,Shooting foul by D. DeRozan (drawn by W. Hernangómez),12,13
41,1,5:48.0,,W. Hernangómez makes free throw 1 of 2,12,14
42,1,5:48.0,,W. Hernangómez makes free throw 2 of 2,12,15
43,1,5:42.0,D. DeRozan makes 2-pt jump shot from 5 ft,,14,15
44,1,5:26.0,,M. Kuzminskas misses 3-pt jump shot from 25 ft,14,15
45,1,5:24.0,,Offensive rebound by W. Hernangómez,14,15
46,1,5:22.0,,C. Lee misses 3-pt jump shot from 24 ft,14,15
47,1,5:20.0,Defensive rebound by D. DeRozan,,14,15
48,1,5:07.0,D. DeRozan makes 2-pt jump shot from 14 ft,,16,15
49,1,4:43.0,,R. Baker makes 2-pt layup from 1 ft,16,17
50,1,4:18.0,S. Ibaka misses 2-pt hook shot from 6 ft,,16,17
51,1,4:16.0,,Defensive rebound by R. Baker,16,17
52,1,4:07.0,,R. Baker makes 3-pt jump shot from 24 ft,16,20
53,1,3:45.0,K. Lowry makes 2-pt layup from 2 ft (assist by D. Carroll),,18,20
54,1,3:24.0,,J. Holiday makes 2-pt dunk at rim (assist by W. Hernangómez),18,22
55,1,3:11.0,D. DeRozan makes 2-pt jump shot from 4 ft,,20,22
56,1,3:11.0,Shooting foul by M. Kuzminskas (drawn by D. DeRozan),,20,22
57,1,3:11.0,,K. O'Quinn enters the game for W. Hernangómez,20,22
58,1,3:11.0,,C. Randle enters the game for J. Holiday,20,22
59,1,3:11.0,C. Joseph enters the game for D. Carroll,,20,22
60,1,3:11.0,P. Tucker enters the game for K. Lowry,,20,22
61,1,3:11.0,D. DeRozan makes free throw 1 of 1,,21,22
62,1,2:52.0,,K. O'Quinn misses 2-pt jump shot from 18 ft,21,22
63,1,2:50.0,Defensive rebound by P. Patterson,,21,22
64,1,2:41.0,P. Patterson misses 3-pt jump shot from 24 ft,,21,22
65,1,2:39.0,,Defensive rebound by C. Randle,21,22
66,1,2:30.0,,M. Kuzminskas misses 3-pt jump shot from 25 ft,21,22
67,1,2:28.0,,Offensive rebound by C. Lee,21,22
68,1,2:25.0,,Shooting foul by D. DeRozan (drawn by C. Randle),21,22
69,1,2:25.0,Toronto full timeout,,21,22
70,1,2:25.0,,C. Randle makes free throw 1 of 2,21,23
71,1,2:25.0,D. Wright enters the game for S. Ibaka,,21,22
72,1,2:25.0,J. Valančiūnas enters the game for D. DeRozan,,21,22
73,1,2:25.0,,S. Vujačić enters the game for C. Lee,21,22
74,1,2:25.0,,C. Randle makes free throw 2 of 2,21,24
75,1,2:04.0,C. Joseph misses 3-pt jump shot from 25 ft,,21,24
76,1,2:02.0,,Defensive rebound by R. Baker,21,24
77,1,1:43.0,,C. Randle makes 3-pt jump shot from 24 ft (assist by R. Baker),21,27
78,1,1:29.0,J. Valančiūnas misses 2-pt jump shot from 20 ft,,21,27
79,1,1:27.0,,Defensive rebound by S. Vujačić,21,27
80,1,1:17.0,,M. Kuzminskas makes 2-pt jump shot from 4 ft,21,29
81,1,1:00.0,P. Patterson misses 3-pt jump shot from 23 ft,,21,29
82,1,0:59.0,,Defensive rebound by R. Baker,21,29
83,1,0:42.0,,R. Baker misses 3-pt jump shot from 23 ft,21,29
84,1,0:40.0,Defensive rebound by P. Tucker,,21,29
85,1,0:31.0,C. Joseph makes 2-pt jump shot from 16 ft,,23,29
86,1,0:25.0,,S. Vujačić misses 3-pt jump shot from 25 ft,23,29
87,1,0:23.0,Defensive rebound by J. Valančiūnas,,23,29
88,1,0:06.0,Personal foul by C. Randle (drawn by C. Joseph),,23,29
89,1,0:02.0,Turnover by C. Joseph (traveling),,23,29
90,1,0:01.0,,M. Kuzminskas misses 3-pt jump shot from 32 ft,23,29
91,1,0:00.0,,Offensive rebound by Team,23,29
92,2,11:40.0,,K. O'Quinn misses 2-pt jump shot from 7 ft,23,29
93,2,11:38.0,,Offensive rebound by J. Holiday,23,29
94,2,11:18.0,,M. Kuzminskas makes 3-pt jump shot from 25 ft (assist by C. Randle),23,32
95,2,10:54.0,P. Tucker misses 3-pt jump shot from 25 ft,,23,32
96,2,10:52.0,,Defensive rebound by C. Randle,23,32
97,2,10:34.0,,S. Vujačić makes 2-pt jump shot from 18 ft,23,34
98,2,10:11.0,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by C. Joseph),,25,34
99,2,9:50.0,,M. Kuzminskas misses 2-pt jump shot from 5 ft,25,34
100,2,9:49.0,Defensive rebound by J. Valančiūnas,,25,34
101,2,9:42.0,P. Tucker misses 3-pt jump shot from 24 ft,,25,34
102,2,9:40.0,,Defensive rebound by C. Randle,25,34
103,2,9:35.0,,Turnover by C. Randle (lost ball; steal by C. Joseph),25,34
104,2,9:31.0,Turnover by K. Lowry (lost ball),,25,34
105,2,9:24.0,,New York full timeout,25,34
106,2,9:24.0,D. Carroll enters the game for P. Patterson,,25,34
107,2,9:23.0,,Shooting foul by J. Valančiūnas (drawn by C. Randle),25,34
108,2,9:23.0,,C. Randle makes free throw 1 of 2,25,35
109,2,9:23.0,,C. Randle makes free throw 2 of 2,25,36
110,2,9:00.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by C. Joseph),,28,36
111,2,8:53.0,,Offensive foul by C. Randle (drawn by K. Lowry),28,36
112,2,8:53.0,,Turnover by C. Randle (offensive foul),28,36
113,2,8:44.0,K. Lowry misses 3-pt jump shot from 25 ft,,28,36
114,2,8:42.0,,Defensive rebound by M. Kuzminskas,28,36
115,2,8:37.0,,Turnover by M. Kuzminskas (lost ball; steal by P. Tucker),28,36
116,2,8:34.0,P. Tucker misses 3-pt jump shot from 25 ft,,28,36
117,2,8:32.0,Offensive rebound by J. Valančiūnas,,28,36
118,2,8:32.0,J. Valančiūnas misses 2-pt layup from 1 ft,,28,36
119,2,8:30.0,,Defensive rebound by K. O'Quinn,28,36
120,2,8:19.0,,K. O'Quinn makes 2-pt dunk at rim (assist by C. Randle),28,38
121,2,8:05.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by C. Joseph),,31,38
122,2,7:46.0,,K. O'Quinn makes 2-pt dunk at rim (assist by S. Vujačić),31,40
123,2,7:46.0,,Shooting foul by D. Carroll (drawn by K. O'Quinn),31,40
124,2,7:46.0,S. Ibaka enters the game for J. Valančiūnas,,31,40
125,2,7:46.0,D. DeRozan enters the game for C. Joseph,,31,40
126,2,7:46.0,,K. O'Quinn makes free throw 1 of 1,31,41
127,2,7:31.0,S. Ibaka makes 2-pt jump shot from 22 ft (assist by K. Lowry),,33,41
128,2,7:21.0,,Personal foul by D. Carroll (drawn by S. Vujačić),33,41
129,2,7:15.0,,S. Vujačić misses 3-pt jump shot from 26 ft,33,41
130,2,7:13.0,Defensive rebound by P. Tucker,,33,41
131,2,7:07.0,D. DeRozan makes 2-pt layup from 2 ft (assist by K. Lowry),,35,41
132,2,6:57.0,,Turnover by C. Randle (bad pass; steal by K. Lowry),35,41
133,2,6:53.0,D. DeRozan makes 2-pt layup from 2 ft (assist by K. Lowry),,37,41
134,2,6:52.0,,New York full timeout,37,41
135,2,6:42.0,,New York full timeout,37,41
136,2,6:37.0,,K. O'Quinn misses 2-pt jump shot from 6 ft,37,41
137,2,6:36.0,Defensive rebound by P. Tucker,,37,41
138,2,6:20.0,D. Carroll misses 2-pt jump shot from 11 ft,,37,41
139,2,6:19.0,,Defensive rebound by Team,37,41
140,2,6:19.0,,R. Baker enters the game for C. Randle,37,41
141,2,6:19.0,,M. Ndour enters the game for M. Kuzminskas,37,41
142,2,6:06.0,,Personal foul by P. Tucker,37,41
143,2,6:01.0,,K. O'Quinn misses 2-pt jump shot from 4 ft,37,41
144,2,6:00.0,Defensive rebound by P. Tucker,,37,41
145,2,5:45.0,D. Carroll makes 2-pt jump shot from 4 ft,,39,41
146,2,5:45.0,Shooting foul by S. Vujačić (drawn by D. Carroll),,39,41
147,2,5:45.0,D. Carroll makes free throw 1 of 1,,40,41
148,2,5:29.0,,J. Holiday misses 2-pt jump shot from 18 ft,40,41
149,2,5:27.0,Defensive rebound by D. Carroll,,40,41
150,2,5:10.0,D. Carroll misses 3-pt jump shot from 25 ft,,40,41
151,2,5:08.0,,Defensive rebound by J. Holiday,40,41
152,2,5:02.0,,S. Vujačić misses 2-pt jump shot from 17 ft,40,41
153,2,5:00.0,Defensive rebound by P. Tucker,,40,41
154,2,4:56.0,Shooting foul by S. Vujačić (drawn by D. DeRozan),,40,41
155,2,4:56.0,D. DeRozan makes free throw 1 of 2,,41,41
156,2,4:56.0,D. DeRozan misses free throw 2 of 2,,41,41
157,2,4:56.0,,W. Hernangómez enters the game for K. O'Quinn,41,41
158,2,4:56.0,,C. Lee enters the game for S. Vujačić,41,41
159,2,4:55.0,,Defensive rebound by M. Ndour,41,41
160,2,4:35.0,,R. Baker misses 3-pt jump shot from 24 ft,41,41
161,2,4:33.0,Defensive rebound by P. Tucker,,41,41
162,2,4:26.0,S. Ibaka makes 3-pt jump shot from 24 ft (assist by K. Lowry),,44,41
163,2,4:07.0,,W. Hernangómez makes 2-pt jump shot from 6 ft (assist by J. Holiday),44,43
164,2,3:51.0,D. DeRozan makes 2-pt jump shot from 15 ft,,46,43
165,2,3:40.0,,R. Baker misses 2-pt layup from 2 ft (block by K. Lowry),46,43
166,2,3:38.0,Defensive rebound by D. Carroll,,46,43
167,2,3:31.0,K. Lowry misses 3-pt jump shot from 27 ft,,46,43
168,2,3:30.0,,Defensive rebound by J. Holiday,46,43
169,2,3:23.0,,W. Hernangómez makes 2-pt layup from 2 ft (assist by R. Baker),46,45
170,2,3:15.0,Toronto full timeout,,46,45
171,2,3:15.0,N. Powell enters the game for K. Lowry,,46,45
172,2,3:15.0,C. Joseph enters the game for P. Tucker,,46,45
173,2,3:07.0,Shooting foul by C. Lee (drawn by D. DeRozan),,46,45
174,2,3:07.0,D. DeRozan makes free throw 1 of 2,,47,45
175,2,3:07.0,P. Patterson enters the game for D. Carroll,,47,45
176,2,3:07.0,D. DeRozan makes free throw 2 of 2,,48,45
177,2,2:51.0,,Personal foul by S. Ibaka (drawn by W. Hernangómez),48,45
178,2,2:51.0,,W. Hernangómez misses free throw 1 of 2,48,45
179,2,2:51.0,,Offensive rebound by Team,48,45
180,2,2:51.0,,W. Hernangómez makes free throw 2 of 2,48,46
181,2,2:30.0,S. Ibaka misses 3-pt jump shot from 25 ft,,48,46
182,2,2:28.0,,Defensive rebound by J. Holiday,48,46
183,2,2:13.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by W. Hernangómez),48,49
184,2,1:48.0,C. Joseph misses 2-pt layup from 2 ft (block by J. Holiday),,48,49
185,2,1:46.0,,Defensive rebound by R. Baker,48,49
186,2,1:38.0,,Turnover by R. Baker (lost ball; steal by N. Powell),48,49
187,2,1:34.0,N. Powell makes 2-pt dunk at rim,,50,49
188,2,1:19.0,,M. Ndour makes 2-pt dunk at rim (assist by R. Baker),50,51
189,2,1:03.0,N. Powell misses 3-pt jump shot from 24 ft,,50,51
190,2,1:01.0,,Defensive rebound by J. Holiday,50,51
191,2,0:44.0,,W. Hernangómez makes 2-pt dunk at rim,50,53
192,2,0:37.0,D. DeRozan misses 2-pt jump shot from 12 ft,,50,53
193,2,0:36.0,,Defensive rebound by W. Hernangómez,50,53
194,2,0:30.0,,C. Lee misses 3-pt jump shot from 24 ft,50,53
195,2,0:29.0,,Offensive rebound by Team,50,53
196,2,0:29.0,Loose ball foul by N. Powell (drawn by W. Hernangómez),,50,53
197,2,0:29.0,,W. Hernangómez makes free throw 1 of 2,50,54
198,2,0:29.0,,W. Hernangómez makes free throw 2 of 2,50,55
199,2,0:07.0,D. DeRozan makes 2-pt jump shot from 19 ft,,52,55
200,2,0:02.0,,C. Lee misses 2-pt layup from 2 ft,52,55
201,2,0:01.0,Defensive rebound by N. Powell,,52,55
202,3,11:46.0,,C. Lee misses 2-pt jump shot from 12 ft,52,55
203,3,11:45.0,Defensive rebound by K. Lowry,,52,55
204,3,11:41.0,Personal foul by R. Baker (drawn by S. Ibaka),,52,55
205,3,11:24.0,J. Valančiūnas misses 2-pt jump shot from 4 ft,,52,55
206,3,11:22.0,Offensive rebound by J. Valančiūnas,,52,55
207,3,11:22.0,J. Valančiūnas makes 2-pt layup from 1 ft,,54,55
208,3,11:16.0,,Turnover by R. Baker (lost ball),54,55
209,3,11:05.0,D. DeRozan misses 2-pt jump shot from 22 ft,,54,55
210,3,11:03.0,,Defensive rebound by W. Hernangómez,54,55
211,3,10:56.0,,R. Baker misses 2-pt jump shot from 5 ft,54,55
212,3,10:54.0,Defensive rebound by S. Ibaka,,54,55
213,3,10:44.0,D. Carroll misses 2-pt jump shot from 9 ft,,54,55
214,3,10:43.0,,Defensive rebound by R. Baker,54,55
215,3,10:31.0,,J. Holiday misses 2-pt jump shot from 14 ft,54,55
216,3,10:29.0,Defensive rebound by S. Ibaka,,54,55
217,3,10:12.0,J. Valančiūnas makes 2-pt jump shot from 17 ft,,56,55
218,3,10:01.0,,W. Hernangómez makes 2-pt dunk at rim (assist by J. Holiday),56,57
219,3,9:39.0,S. Ibaka misses 3-pt jump shot from 24 ft,,56,57
220,3,9:37.0,,Defensive rebound by W. Hernangómez,56,57
221,3,9:27.0,,J. Holiday misses 3-pt jump shot from 23 ft,56,57
222,3,9:25.0,Defensive rebound by K. Lowry,,56,57
223,3,9:18.0,S. Ibaka makes 2-pt hook shot from 5 ft (assist by K. Lowry),,58,57
224,3,9:00.0,,C. Lee makes 2-pt jump shot from 5 ft,58,59
225,3,8:41.0,Toronto full timeout,,58,59
226,3,8:39.0,K. Lowry misses 3-pt jump shot from 26 ft,,58,59
227,3,8:37.0,Offensive rebound by J. Valančiūnas,,58,59
228,3,8:21.0,Turnover by D. DeRozan (bad pass; steal by C. Lee),,58,59
229,3,8:12.0,,R. Baker misses 3-pt jump shot from 24 ft,58,59
230,3,8:11.0,Defensive rebound by Team,,58,59
231,3,8:11.0,,Loose ball foul by W. Hernangómez (drawn by J. Valančiūnas),58,59
232,3,7:56.0,Shooting foul by M. Ndour (drawn by S. Ibaka),,58,59
233,3,7:56.0,S. Ibaka makes free throw 1 of 2,,59,59
234,3,7:56.0,S. Ibaka misses free throw 2 of 2,,59,59
235,3,7:56.0,,Defensive rebound by W. Hernangómez,59,59
236,3,7:37.0,,M. Ndour misses 2-pt jump shot from 13 ft,59,59
237,3,7:35.0,,Offensive rebound by W. Hernangómez,59,59
238,3,7:25.0,,C. Lee makes 2-pt jump shot from 5 ft,59,61
239,3,7:04.0,Shooting foul by C. Lee (drawn by D. DeRozan),,59,61
240,3,7:04.0,D. DeRozan misses free throw 1 of 2,,59,61
241,3,7:04.0,Offensive rebound by Team,,59,61
242,3,7:04.0,D. DeRozan makes free throw 2 of 2,,60,61
243,3,6:47.0,,R. Baker misses 2-pt jump shot from 5 ft,60,61
244,3,6:45.0,,Offensive rebound by W. Hernangómez,60,61
245,3,6:41.0,,Turnover by W. Hernangómez (lost ball; steal by K. Lowry),60,61
246,3,6:39.0,Turnover by K. Lowry (bad pass),,60,61
247,3,6:16.0,,C. Lee makes 2-pt jump shot from 16 ft (assist by J. Holiday),60,63
248,3,6:01.0,Shooting foul by W. Hernangómez (drawn by D. DeRozan),,60,63
249,3,6:01.0,D. DeRozan makes free throw 1 of 2,,61,63
250,3,6:01.0,D. DeRozan makes free throw 2 of 2,,62,63
251,3,5:47.0,,J. Holiday misses 2-pt jump shot from 15 ft,62,63
252,3,5:45.0,Defensive rebound by J. Valančiūnas,,62,63
253,3,5:39.0,D. Carroll misses 3-pt jump shot from 25 ft,,62,63
254,3,5:37.0,,Defensive rebound by R. Baker,62,63
255,3,5:30.0,,J. Holiday misses 3-pt jump shot from 24 ft,62,63
256,3,5:28.0,Defensive rebound by S. Ibaka,,62,63
257,3,5:04.0,Turnover by Team (shot clock),,62,63
258,3,4:54.0,,M. Ndour makes 2-pt layup from 2 ft (assist by J. Holiday),62,65
259,3,4:33.0,Turnover by D. DeRozan (lost ball; steal by R. Baker),,62,65
260,3,4:29.0,,R. Baker makes 2-pt dunk at rim (assist by W. Hernangómez),62,67
261,3,4:27.0,Toronto full timeout,,62,67
262,3,4:27.0,P. Patterson enters the game for D. Carroll,,62,67
263,3,4:27.0,P. Tucker enters the game for J. Valančiūnas,,62,67
264,3,4:27.0,,M. Kuzminskas enters the game for M. Ndour,62,67
265,3,4:27.0,,S. Vujačić enters the game for C. Lee,62,67
266,3,4:16.0,D. DeRozan misses 2-pt jump shot from 5 ft,,62,67
267,3,4:13.0,,Defensive rebound by Team,62,67
268,3,4:13.0,Loose ball foul by P. Tucker,,62,67
269,3,3:54.0,,W. Hernangómez misses 2-pt jump shot from 8 ft,62,67
270,3,3:52.0,Defensive rebound by D. DeRozan,,62,67
271,3,3:48.0,Shooting foul by W. Hernangómez (drawn by D. DeRozan),,62,67
272,3,3:48.0,D. DeRozan makes free throw 1 of 2,,63,67
273,3,3:48.0,D. DeRozan makes free throw 2 of 2,,64,67
274,3,3:29.0,,R. Baker makes 2-pt jump shot from 12 ft,64,69
275,3,3:09.0,Shooting foul by R. Baker (drawn by K. Lowry),,64,69
276,3,3:09.0,K. Lowry makes free throw 1 of 3,,65,69
277,3,3:09.0,K. Lowry makes free throw 2 of 3,,66,69
278,3,3:09.0,K. Lowry makes free throw 3 of 3,,67,69
279,3,2:51.0,,W. Hernangómez makes 2-pt jump shot from 22 ft (assist by S. Vujačić),67,71
280,3,2:40.0,S. Ibaka misses 3-pt jump shot from 25 ft,,67,71
281,3,2:39.0,,Defensive rebound by S. Vujačić,67,71
282,3,2:35.0,,M. Kuzminskas makes 2-pt layup from 1 ft (assist by S. Vujačić),67,73
283,3,2:17.0,K. Lowry makes 3-pt jump shot from 27 ft,,70,73
284,3,2:15.0,,New York full timeout,70,73
285,3,2:15.0,C. Joseph enters the game for S. Ibaka,,70,73
286,3,2:15.0,J. Poeltl enters the game for K. Lowry,,70,73
287,3,1:54.0,,J. Holiday misses 2-pt layup from 1 ft,70,73
288,3,1:52.0,Defensive rebound by J. Poeltl,,70,73
289,3,1:41.0,P. Patterson makes 2-pt layup from 1 ft,,72,73
290,3,1:26.0,,R. Baker misses 3-pt jump shot from 25 ft,72,73
291,3,1:24.0,,Offensive rebound by S. Vujačić,72,73
292,3,1:10.0,,W. Hernangómez misses 2-pt layup from 2 ft,72,73
293,3,1:09.0,Defensive rebound by J. Poeltl,,72,73
294,3,1:04.0,D. DeRozan makes 2-pt layup from 2 ft,,74,73
295,3,0:42.0,,C. Randle enters the game for R. Baker,74,73
296,3,0:42.0,,K. O'Quinn enters the game for W. Hernangómez,74,73
297,3,0:41.0,,M. Kuzminskas makes 2-pt layup from 2 ft (assist by J. Holiday),74,75
298,3,0:25.0,D. DeRozan makes 2-pt layup from 1 ft,,76,75
299,3,0:08.0,,Personal foul by C. Joseph (drawn by C. Randle),76,75
300,3,0:02.0,,J. Holiday misses 3-pt jump shot from 25 ft,76,75
301,3,0:00.0,Defensive rebound by P. Tucker,,76,75
302,4,11:44.0,J. Poeltl makes 2-pt layup from 2 ft (assist by K. Lowry),,78,75
303,4,11:24.0,,Personal foul by J. Poeltl (drawn by K. O'Quinn),78,75
304,4,11:24.0,,C. Lee enters the game for J. Holiday,78,75
305,4,11:13.0,,C. Lee misses 3-pt jump shot from 25 ft,78,75
306,4,11:11.0,Defensive rebound by P. Patterson,,78,75
307,4,10:56.0,K. Lowry makes 3-pt jump shot from 24 ft,,81,75
308,4,10:36.0,,Shooting foul by C. Joseph (drawn by C. Randle),81,75
309,4,10:36.0,,C. Randle makes free throw 1 of 2,81,76
310,4,10:36.0,,C. Randle makes free throw 2 of 2,81,77
311,4,10:14.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by C. Joseph),,84,77
312,4,9:52.0,,C. Randle misses 3-pt jump shot from 25 ft,84,77
313,4,9:50.0,Defensive rebound by K. Lowry,,84,77
314,4,9:37.0,C. Joseph misses 2-pt jump shot from 18 ft,,84,77
315,4,9:35.0,,Defensive rebound by K. O'Quinn,84,77
316,4,9:26.0,,M. Kuzminskas makes 3-pt jump shot from 25 ft (assist by C. Lee),84,80
317,4,9:00.0,J. Poeltl makes 2-pt layup from 2 ft,,86,80
318,4,8:39.0,,M. Kuzminskas misses 3-pt jump shot from 22 ft,86,80
319,4,8:37.0,Defensive rebound by J. Poeltl,,86,80
320,4,8:30.0,C. Joseph makes 2-pt layup from 3 ft (assist by K. Lowry),,88,80
321,4,8:29.0,,New York full timeout,88,80
322,4,8:29.0,Official timeout,,88,80
323,4,8:29.0,,W. Hernangómez enters the game for M. Kuzminskas,88,80
324,4,8:29.0,,R. Baker enters the game for S. Vujačić,88,80
325,4,8:07.0,,K. O'Quinn makes 2-pt jump shot from 16 ft,88,82
326,4,7:44.0,P. Patterson makes 2-pt dunk at rim (assist by P. Tucker),,90,82
327,4,7:23.0,,Personal foul by J. Poeltl (drawn by C. Lee),90,82
328,4,7:11.0,,C. Randle misses 3-pt jump shot from 25 ft,90,82
329,4,7:09.0,Defensive rebound by J. Poeltl,,90,82
330,4,7:04.0,Turnover by K. Lowry (bad pass),,90,82
331,4,6:48.0,,Turnover by K. O'Quinn (lost ball; steal by K. Lowry),90,82
332,4,6:44.0,Shooting foul by C. Lee (drawn by P. Tucker),,90,82
333,4,6:44.0,P. Tucker makes free throw 1 of 2,,91,82
334,4,6:44.0,,J. Holiday enters the game for C. Randle,91,82
335,4,6:44.0,P. Tucker makes free throw 2 of 2,,92,82
336,4,6:23.0,,W. Hernangómez misses 2-pt jump shot from 4 ft,92,82
337,4,6:21.0,Defensive rebound by J. Poeltl,,92,82
338,4,6:08.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by C. Joseph),,95,82
339,4,5:44.0,,Turnover by W. Hernangómez (bad pass; steal by P. Patterson),95,82
340,4,5:37.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by K. Lowry),,98,82
341,4,5:36.0,,New York full timeout,98,82
342,4,5:36.0,,M. Ndour enters the game for K. O'Quinn,98,82
343,4,5:14.0,,M. Ndour misses 2-pt jump shot from 12 ft,98,82
344,4,5:11.0,Defensive rebound by K. Lowry,,98,82
345,4,5:05.0,,Violation by W. Hernangómez (def goaltending),98,82
346,4,5:05.0,J. Poeltl makes 2-pt layup from 1 ft (assist by K. Lowry),,100,82
347,4,4:53.0,,J. Holiday misses 2-pt jump shot from 8 ft,100,82
348,4,4:52.0,Defensive rebound by K. Lowry,,100,82
349,4,4:48.0,Personal foul by J. Holiday (drawn by K. Lowry),,100,82
350,4,4:37.0,Turnover by C. Joseph (bad pass; steal by W. Hernangómez),,100,82
351,4,4:16.0,,W. Hernangómez misses 2-pt layup from 2 ft,100,82
352,4,4:14.0,Defensive rebound by K. Lowry,,100,82
353,4,4:08.0,P. Patterson misses 3-pt jump shot from 23 ft,,100,82
354,4,4:06.0,,Defensive rebound by W. Hernangómez,100,82
355,4,4:00.0,,Shooting foul by P. Tucker (drawn by M. Ndour),100,82
356,4,4:00.0,,M. Ndour makes free throw 1 of 2,100,83
357,4,4:00.0,,M. Ndour makes free throw 2 of 2,100,84
358,4,3:43.0,K. Lowry misses 3-pt jump shot from 26 ft,,100,84
359,4,3:41.0,,Defensive rebound by W. Hernangómez,100,84
360,4,3:30.0,,W. Hernangómez misses 2-pt layup from 3 ft,100,84
361,4,3:29.0,Defensive rebound by J. Poeltl,,100,84
362,4,3:27.0,Turnover by J. Poeltl (bad pass; steal by W. Hernangómez),,100,84
363,4,3:23.0,,C. Lee makes 3-pt jump shot from 24 ft (assist by W. Hernangómez),100,87
364,4,3:03.0,K. Lowry misses 3-pt jump shot from 25 ft,,100,87
365,4,3:01.0,Offensive rebound by Team,,100,87
366,4,3:01.0,,M. Plumlee enters the game for W. Hernangómez,100,87
367,4,3:01.0,Toronto full timeout,,100,87
368,4,2:55.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by P. Patterson),,103,87
369,4,2:32.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by R. Baker),103,90
370,4,2:08.0,C. Joseph misses 3-pt jump shot from 24 ft,,103,90
371,4,2:06.0,,Defensive rebound by R. Baker,103,90
372,4,2:00.0,,M. Plumlee makes 2-pt layup from 3 ft (assist by R. Baker),103,92
373,4,1:43.0,P. Patterson makes 2-pt jump shot from 13 ft (assist by K. Lowry),,105,92
374,4,1:27.0,,Turnover by C. Lee (bad pass),105,92
375,4,1:27.0,D. Wright enters the game for K. Lowry,,105,92
