,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
163,2,6:35.0,,W. Reed makes 2-pt jump shot from 8 ft (assist by G. Dragić),32,37
164,2,6:24.0,,Offensive charge foul by M. Kidd-Gilchrist (drawn by D. Waiters),32,37
165,2,6:24.0,Turnover by M. Kidd-Gilchrist (offensive foul),,32,37
166,2,6:10.0,,R. McGruder makes 3-pt jump shot from 24 ft (assist by G. Dragić),32,40
167,2,6:03.0,Charlotte full timeout,,32,40
168,2,6:03.0,N. Batum enters the game for M. Kidd-Gilchrist,,32,40
169,2,6:03.0,M. Williams enters the game for M. Belinelli,,32,40
170,2,6:03.0,K. Walker enters the game for R. Sessions,,32,40
171,2,5:50.0,S. Hawes misses 2-pt jump shot from 13 ft,,32,40
172,2,5:49.0,,Defensive rebound by D. Waiters,32,40
173,2,5:39.0,,J. Johnson misses 3-pt jump shot from 26 ft,32,40
174,2,5:38.0,Defensive rebound by M. Williams,,32,40
175,2,5:27.0,K. Walker misses 2-pt layup from 2 ft,,32,40
176,2,5:26.0,,Defensive rebound by G. Dragić,32,40
177,2,5:19.0,,Shooting foul by J. Lamb (drawn by D. Waiters),32,40
178,2,5:19.0,,D. Waiters misses free throw 1 of 2,32,40
179,2,5:19.0,,Offensive rebound by Team,32,40
180,2,5:19.0,,D. Waiters misses free throw 2 of 2,32,40
181,2,5:19.0,M. Belinelli enters the game for J. Lamb,,32,40
182,2,5:19.0,,H. Whiteside enters the game for W. Reed,32,40
183,2,5:18.0,,Offensive rebound by D. Waiters,32,40
184,2,5:08.0,,D. Waiters makes 3-pt jump shot from 26 ft (assist by G. Dragić),32,43
185,2,4:54.0,M. Belinelli makes 2-pt layup from 3 ft (assist by S. Hawes),,34,43
186,2,4:36.0,,D. Waiters misses 2-pt layup from 2 ft,34,43
187,2,4:34.0,,Offensive rebound by H. Whiteside,34,43
188,2,4:33.0,,Shooting foul by S. Hawes (drawn by H. Whiteside),34,43
189,2,4:33.0,,H. Whiteside misses free throw 1 of 2,34,43
190,2,4:33.0,,Offensive rebound by Team,34,43
191,2,4:33.0,,H. Whiteside makes free throw 2 of 2,34,44
192,2,4:20.0,M. Williams misses 2-pt layup from 3 ft,,34,44
193,2,4:19.0,Offensive rebound by S. Hawes,,34,44
194,2,4:11.0,S. Hawes misses 2-pt jump shot from 8 ft,,34,44
195,2,4:10.0,,Defensive rebound by D. Waiters,34,44
196,2,4:00.0,,Turnover by H. Whiteside (traveling),34,44
197,2,3:48.0,K. Walker misses 2-pt layup from 3 ft,,34,44
198,2,3:47.0,,Defensive rebound by H. Whiteside,34,44
199,2,3:40.0,,Turnover by G. Dragić (bad pass; steal by K. Walker),34,44
200,2,3:26.0,Shooting block foul by D. Waiters (drawn by K. Walker),,34,44
201,2,3:26.0,K. Walker makes free throw 1 of 2,,35,44
202,2,3:26.0,,L. Babbitt enters the game for J. Johnson,35,44
203,2,3:26.0,,J. Winslow enters the game for D. Waiters,35,44
204,2,3:26.0,C. Zeller enters the game for S. Hawes,,35,44
205,2,3:26.0,K. Walker makes free throw 2 of 2,,36,44
206,2,3:13.0,,Turnover by G. Dragić (lost ball; steal by N. Batum),36,44
207,2,3:06.0,N. Batum misses 2-pt layup from 3 ft,,36,44
208,2,3:05.0,,Defensive rebound by J. Winslow,36,44
209,2,2:54.0,,H. Whiteside makes 2-pt hook shot from 7 ft (assist by R. McGruder),36,46
210,2,2:42.0,Shooting foul by R. McGruder (drawn by K. Walker),,36,46
211,2,2:42.0,,Miami full timeout,36,46
212,2,2:42.0,K. Walker makes free throw 1 of 3,,37,46
213,2,2:42.0,K. Walker makes free throw 2 of 3,,38,46
214,2,2:42.0,K. Walker makes free throw 3 of 3,,39,46
215,2,2:24.0,,Shooting foul by K. Walker (drawn by G. Dragić),39,46
216,2,2:24.0,,G. Dragić makes 2-pt jump shot from 9 ft,39,48
217,2,2:24.0,,G. Dragić makes free throw 1 of 1,39,49
218,2,2:11.0,N. Batum makes 2-pt jump shot from 8 ft (assist by M. Belinelli),,41,49
219,2,2:00.0,,L. Babbitt misses 3-pt jump shot from 25 ft,41,49
220,2,1:59.0,Defensive rebound by M. Belinelli,,41,49
221,2,1:59.0,Personal foul by H. Whiteside (drawn by C. Zeller),,41,49
222,2,1:59.0,C. Zeller misses free throw 1 of 2,,41,49
223,2,1:59.0,Offensive rebound by Team,,41,49
224,2,1:59.0,,W. Reed enters the game for H. Whiteside,41,49
225,2,1:59.0,C. Zeller makes free throw 2 of 2,,42,49
226,2,1:41.0,,G. Dragić misses 3-pt jump shot from 23 ft,42,49
227,2,1:40.0,Defensive rebound by N. Batum,,42,49
228,2,1:33.0,N. Batum misses 3-pt jump shot from 25 ft,,42,49
229,2,1:32.0,,Defensive rebound by W. Reed,42,49
230,2,1:22.0,,L. Babbitt makes 3-pt jump shot from 24 ft (assist by G. Dragić),42,52
231,2,1:01.0,N. Batum makes 2-pt jump shot from 10 ft,,44,52
232,2,0:46.0,,R. McGruder makes 3-pt jump shot from 25 ft (assist by G. Dragić),44,55
233,2,0:30.0,K. Walker makes 2-pt layup from 2 ft,,46,55
234,2,0:11.0,,G. Dragić misses 2-pt jump shot from 9 ft,46,55
235,2,0:10.0,,Offensive rebound by Team,46,55
236,2,0:10.0,Loose ball foul by M. Belinelli (drawn by W. Reed),,46,55
237,2,0:10.0,,W. Reed makes free throw 1 of 2,46,56
238,2,0:10.0,,J. Johnson enters the game for R. McGruder,46,56
239,2,0:10.0,,W. Reed makes free throw 2 of 2,46,57
240,2,0:01.0,K. Walker misses 2-pt layup from 2 ft,,46,57
241,2,0:00.0,Offensive rebound by Team,,46,57
242,3,11:43.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by G. Dragić),46,60
243,3,11:31.0,Turnover by M. Williams (offensive foul),,46,60
244,3,11:31.0,Offensive foul by M. Williams (drawn by G. Dragić),,46,60
245,3,11:20.0,,Turnover by D. Waiters (lost ball; steal by K. Walker),46,60
246,3,11:03.0,M. Williams misses 3-pt jump shot from 24 ft,,46,60
247,3,11:02.0,,Defensive rebound by G. Dragić,46,60
248,3,10:51.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Winslow),46,62
249,3,10:37.0,N. Batum misses 3-pt jump shot from 25 ft,,46,62
250,3,10:36.0,,Defensive rebound by D. Waiters,46,62
251,3,10:19.0,,Def 3 sec tech foul by N. Batum,46,62
252,3,10:19.0,,G. Dragić makes technical free throw,46,63
253,3,10:11.0,,H. Whiteside misses 2-pt dunk at rim,46,63
254,3,10:10.0,,Offensive rebound by G. Dragić,46,63
255,3,10:09.0,,L. Babbitt misses 3-pt jump shot from 24 ft,46,63
256,3,10:08.0,Defensive rebound by Team,,46,63
257,3,10:07.0,,Loose ball foul by H. Whiteside (drawn by M. Kidd-Gilchrist),46,63
258,3,9:56.0,Turnover by C. Zeller (3 sec),,46,63
259,3,9:50.0,,Personal foul by M. Kidd-Gilchrist (drawn by D. Waiters),46,63
260,3,9:40.0,,H. Whiteside makes 2-pt jump shot from 8 ft (assist by D. Waiters),46,65
261,3,9:27.0,K. Walker misses 2-pt layup from 2 ft (block by H. Whiteside),,46,65
262,3,9:26.0,,Defensive rebound by L. Babbitt,46,65
263,3,9:01.0,,J. Winslow misses 2-pt jump shot from 8 ft,46,65
264,3,9:00.0,,Offensive rebound by Team,46,65
265,3,8:57.0,,Turnover by J. Winslow (bad pass; steal by C. Zeller),46,65
266,3,8:48.0,Personal foul by L. Babbitt (drawn by M. Kidd-Gilchrist),,46,65
267,3,8:41.0,K. Walker makes 3-pt jump shot from 26 ft (assist by M. Williams),,49,65
268,3,8:23.0,,H. Whiteside misses 2-pt jump shot from 16 ft,49,65
269,3,8:22.0,Defensive rebound by C. Zeller,,49,65
270,3,8:11.0,M. Williams misses 2-pt jump shot from 12 ft,,49,65
271,3,8:10.0,Offensive rebound by C. Zeller,,49,65
272,3,8:05.0,C. Zeller makes 2-pt jump shot from 7 ft,,51,65
273,3,7:53.0,,Shooting foul by M. Kidd-Gilchrist (drawn by H. Whiteside),51,65
274,3,7:53.0,,H. Whiteside misses free throw 1 of 2,51,65
275,3,7:53.0,,Offensive rebound by Team,51,65
276,3,7:53.0,,H. Whiteside misses free throw 2 of 2,51,65
277,3,7:52.0,Defensive rebound by M. Williams,,51,65
278,3,7:40.0,C. Zeller makes 2-pt jump shot from 4 ft (assist by N. Batum),,53,65
279,3,7:40.0,Shooting foul by H. Whiteside (drawn by C. Zeller),,53,65
280,3,7:40.0,,W. Reed enters the game for H. Whiteside,53,65
281,3,7:40.0,C. Zeller makes free throw 1 of 1,,54,65
282,3,7:35.0,,Miami full timeout,54,65
283,3,7:23.0,,Turnover by W. Reed (3 sec),54,65
284,3,7:09.0,Shooting foul by W. Reed (drawn by M. Kidd-Gilchrist),,54,65
285,3,7:09.0,M. Kidd-Gilchrist makes free throw 1 of 2,,55,65
286,3,7:09.0,M. Kidd-Gilchrist misses free throw 2 of 2,,55,65
287,3,7:08.0,,Defensive rebound by L. Babbitt,55,65
288,3,6:52.0,,D. Waiters misses 3-pt jump shot from 26 ft,55,65
289,3,6:51.0,Defensive rebound by N. Batum,,55,65
290,3,6:45.0,K. Walker misses 3-pt jump shot from 24 ft,,55,65
291,3,6:44.0,,Defensive rebound by L. Babbitt,55,65
292,3,6:28.0,,G. Dragić misses 3-pt jump shot from 25 ft,55,65
293,3,6:27.0,Defensive rebound by M. Williams,,55,65
294,3,6:13.0,N. Batum misses 2-pt jump shot from 12 ft,,55,65
295,3,6:12.0,,Defensive rebound by J. Winslow,55,65
296,3,6:05.0,,J. Winslow misses 2-pt jump shot from 9 ft,55,65
297,3,6:04.0,Defensive rebound by M. Kidd-Gilchrist,,55,65
298,3,5:47.0,C. Zeller misses 2-pt jump shot from 20 ft,,55,65
299,3,5:46.0,Offensive rebound by N. Batum,,55,65
300,3,5:42.0,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),,58,65
301,3,5:27.0,,J. Winslow makes 3-pt jump shot from 24 ft (assist by G. Dragić),58,68
302,3,5:07.0,C. Zeller makes 2-pt layup from 2 ft (assist by N. Batum),,60,68
303,3,4:56.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,60,68
304,3,4:56.0,,J. Johnson enters the game for J. Winslow,60,68
305,3,4:56.0,,T. Johnson enters the game for L. Babbitt,60,68
306,3,4:51.0,,D. Waiters misses 2-pt layup from 2 ft (block by M. Williams),60,68
307,3,4:50.0,Defensive rebound by M. Williams,,60,68
308,3,4:43.0,Personal foul by G. Dragić (drawn by M. Belinelli),,60,68
309,3,4:43.0,M. Belinelli makes free throw 1 of 2,,61,68
310,3,4:43.0,S. Hawes enters the game for C. Zeller,,61,68
311,3,4:43.0,M. Belinelli makes free throw 2 of 2,,62,68
312,3,4:37.0,,Personal foul by M. Belinelli (drawn by T. Johnson),62,68
313,3,4:24.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by D. Waiters),62,71
314,3,4:09.0,K. Walker makes 2-pt jump shot from 17 ft,,64,71
315,3,3:51.0,,Offensive foul by G. Dragić (drawn by K. Walker),64,71
316,3,3:51.0,,Turnover by G. Dragić (offensive foul),64,71
317,3,3:51.0,,R. McGruder enters the game for G. Dragić,64,71
318,3,3:36.0,N. Batum misses 2-pt jump shot from 12 ft,,64,71
319,3,3:35.0,,Defensive rebound by J. Johnson,64,71
320,3,3:26.0,,Turnover by D. Waiters (bad pass),64,71
321,3,3:14.0,K. Walker misses 3-pt jump shot from 24 ft,,64,71
322,3,3:13.0,,Defensive rebound by J. Johnson,64,71
323,3,3:04.0,,T. Johnson makes 2-pt jump shot from 15 ft,64,73
324,3,2:50.0,S. Hawes makes 2-pt layup from 2 ft (assist by N. Batum),,66,73
325,3,2:26.0,,T. Johnson misses 2-pt layup from 1 ft,66,73
326,3,2:25.0,Defensive rebound by M. Williams,,66,73
327,3,2:18.0,S. Hawes misses 3-pt jump shot from 25 ft,,66,73
328,3,2:17.0,,Defensive rebound by J. Johnson,66,73
329,3,2:09.0,,R. McGruder misses 3-pt jump shot from 24 ft,66,73
330,3,2:08.0,Defensive rebound by S. Hawes,,66,73
331,3,2:05.0,Charlotte full timeout,,66,73
332,3,2:05.0,R. Sessions enters the game for N. Batum,,66,73
333,3,2:05.0,J. Lamb enters the game for K. Walker,,66,73
334,3,2:01.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by J. Lamb),,69,73
335,3,1:35.0,,J. Johnson misses 3-pt jump shot from 24 ft,69,73
336,3,1:34.0,Defensive rebound by R. Sessions,,69,73
337,3,1:13.0,R. Sessions misses 2-pt jump shot from 7 ft (block by R. McGruder),,69,73
338,3,1:12.0,Offensive rebound by R. Sessions,,69,73
339,3,1:11.0,R. Sessions misses 2-pt jump shot from 15 ft,,69,73
340,3,1:06.0,,Defensive rebound by R. McGruder,69,73
341,3,1:06.0,,Shooting foul by M. Belinelli (drawn by W. Reed),69,73
342,3,1:06.0,,W. Reed makes free throw 1 of 2,69,74
343,3,1:06.0,,W. Reed misses free throw 2 of 2,69,74
344,3,1:06.0,,J. Winslow enters the game for D. Waiters,69,74
345,3,1:05.0,Defensive rebound by J. Lamb,,69,74
346,3,0:53.0,M. Williams makes 2-pt dunk at rim (assist by R. Sessions),,71,74
347,3,0:38.0,,T. Johnson misses 3-pt jump shot from 25 ft,71,74
348,3,0:37.0,Defensive rebound by J. Lamb,,71,74
349,3,0:27.0,J. Lamb makes 2-pt jump shot from 12 ft,,73,74
350,3,0:05.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Winslow),73,77
351,3,0:01.0,J. Lamb misses 2-pt jump shot from 9 ft,,73,77
352,3,0:00.0,Offensive rebound by Team,,73,77
353,4,11:46.0,M. Belinelli misses 2-pt jump shot from 17 ft,,73,77
354,4,11:45.0,Offensive rebound by M. Kidd-Gilchrist,,73,77
355,4,11:44.0,M. Kidd-Gilchrist misses 2-pt layup from 3 ft,,73,77
356,4,11:43.0,,Defensive rebound by T. Johnson,73,77
357,4,11:30.0,,J. Winslow makes 2-pt jump shot from 16 ft (assist by J. Johnson),73,79
358,4,11:12.0,S. Hawes makes 2-pt hook shot from 5 ft (assist by R. Sessions),,75,79
359,4,10:57.0,,R. McGruder misses 2-pt jump shot from 7 ft,75,79
360,4,10:56.0,,Offensive rebound by R. McGruder,75,79
361,4,10:47.0,,J. Winslow misses 2-pt jump shot from 15 ft,75,79
362,4,10:46.0,Defensive rebound by J. Lamb,,75,79
363,4,10:43.0,R. Sessions misses 2-pt layup from 2 ft,,75,79
364,4,10:42.0,Offensive rebound by S. Hawes,,75,79
365,4,10:40.0,Turnover by S. Hawes (lost ball),,75,79
366,4,10:33.0,,J. Winslow misses 2-pt layup from 1 ft,75,79
367,4,10:32.0,Defensive rebound by M. Kidd-Gilchrist,,75,79
368,4,10:27.0,Personal foul by W. Reed (drawn by S. Hawes),,75,79
369,4,10:27.0,Offensive foul by S. Hawes (drawn by W. Reed),,75,79
370,4,10:27.0,Turnover by S. Hawes (offensive foul),,75,79
371,4,10:18.0,,Offensive foul by J. Winslow (drawn by M. Belinelli),75,79
372,4,10:18.0,,Turnover by J. Winslow (offensive foul),75,79
373,4,10:08.0,S. Hawes makes 2-pt hook shot from 6 ft (assist by R. Sessions),,77,79
374,4,9:43.0,,R. McGruder misses 3-pt jump shot from 25 ft,77,79
375,4,9:42.0,Defensive rebound by J. Lamb,,77,79
376,4,9:33.0,J. Lamb makes 2-pt layup from 2 ft,,79,79
377,4,9:13.0,,R. McGruder misses 2-pt jump shot from 6 ft,79,79
378,4,9:12.0,,Offensive rebound by W. Reed,79,79
379,4,9:11.0,,W. Reed misses 2-pt layup from 1 ft,79,79
380,4,9:10.0,,Offensive rebound by Team,79,79
381,4,9:10.0,,D. Waiters enters the game for J. Winslow,79,79
