,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
91,1,1:24.0,,S. Rodríguez misses 2-pt jump shot from 6 ft (block by K. O'Quinn),33,25
92,1,1:21.0,Defensive rebound by C. Anthony,,33,25
93,1,1:18.0,C. Anthony misses 3-pt jump shot from 26 ft,,33,25
94,1,1:17.0,,Defensive rebound by T. Luwawu-Cabarrot,33,25
95,1,1:11.0,,Personal foul by M. Kuzminskas (drawn by R. Covington),33,25
96,1,1:11.0,,R. Covington makes free throw 1 of 2,33,26
97,1,1:11.0,R. Baker enters the game for D. Rose,,33,26
98,1,1:11.0,L. Thomas enters the game for C. Anthony,,33,26
99,1,1:11.0,,R. Covington makes free throw 2 of 2,33,27
100,1,1:03.0,Turnover by L. Thomas (bad pass),,33,27
101,1,0:50.0,,Turnover by S. Rodríguez (lost ball; steal by L. Thomas),33,27
102,1,0:35.0,K. O'Quinn makes 2-pt dunk at rim (assist by R. Baker),,35,27
103,1,0:20.0,,R. Holmes makes 2-pt jump shot from 13 ft (assist by J. Anderson),35,29
104,1,0:01.0,L. Thomas misses 2-pt jump shot from 17 ft,,35,29
105,1,0:00.0,,Defensive rebound by T. Luwawu-Cabarrot,35,29
106,2,11:40.0,,D. Šarić makes 2-pt layup at rim (assist by S. Rodríguez),35,31
107,2,11:21.0,L. Thomas makes 3-pt jump shot from 24 ft (assist by J. Holiday),,38,31
108,2,11:09.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by D. Šarić),38,34
109,2,10:55.0,M. Kuzminskas misses 3-pt jump shot from 25 ft,,38,34
110,2,10:54.0,,Defensive rebound by D. Šarić,38,34
111,2,10:49.0,,Shooting foul by J. Holiday (drawn by R. Covington),38,34
112,2,10:49.0,,R. Covington makes free throw 1 of 2,38,35
113,2,10:49.0,,J. Anderson enters the game for R. Holmes,38,35
114,2,10:49.0,,R. Covington makes free throw 2 of 2,38,36
115,2,10:41.0,M. Kuzminskas misses 2-pt layup from 3 ft (block by J. Anderson),,38,36
116,2,10:40.0,,Defensive rebound by Team,38,36
117,2,10:40.0,K. Porziņģis enters the game for K. O'Quinn,,38,36
118,2,10:21.0,,D. Šarić misses 2-pt jump shot from 18 ft,38,36
119,2,10:19.0,Defensive rebound by M. Kuzminskas,,38,36
120,2,10:12.0,Shooting foul by D. Šarić (drawn by K. Porziņģis),,38,36
121,2,10:12.0,K. Porziņģis makes free throw 1 of 2,,39,36
122,2,10:12.0,C. Lee enters the game for M. Kuzminskas,,39,36
123,2,10:12.0,K. Porziņģis makes free throw 2 of 2,,40,36
124,2,10:01.0,,S. Rodríguez misses 2-pt layup from 3 ft,40,36
125,2,10:00.0,Defensive rebound by R. Baker,,40,36
126,2,9:48.0,Turnover by R. Baker (lost ball),,40,36
127,2,9:48.0,,Philadelphia full timeout,40,36
128,2,9:37.0,,D. Šarić misses 3-pt jump shot from 25 ft,40,36
129,2,9:35.0,Defensive rebound by J. Holiday,,40,36
130,2,9:18.0,K. Porziņģis misses 2-pt jump shot from 15 ft,,40,36
131,2,9:16.0,Offensive rebound by R. Baker,,40,36
132,2,9:16.0,R. Baker misses 2-pt layup from 1 ft,,40,36
133,2,9:14.0,,Defensive rebound by D. Šarić,40,36
134,2,9:09.0,,Shooting foul by C. Lee (drawn by D. Šarić),40,36
135,2,9:09.0,,D. Šarić misses free throw 1 of 2,40,36
136,2,9:09.0,,Offensive rebound by Team,40,36
137,2,9:09.0,,D. Šarić misses free throw 2 of 2,40,36
138,2,9:05.0,,Offensive rebound by J. Anderson,40,36
139,2,9:03.0,,J. Anderson makes 2-pt layup from 1 ft,40,38
140,2,8:49.0,R. Baker makes 2-pt layup from 1 ft,,42,38
141,2,8:33.0,,D. Šarić makes 2-pt jump shot from 20 ft,42,40
142,2,8:09.0,K. Porziņģis misses 2-pt jump shot from 5 ft,,42,40
143,2,8:08.0,,Defensive rebound by J. Anderson,42,40
144,2,7:55.0,,Turnover by S. Rodríguez (back court),42,40
145,2,7:55.0,,R. Holmes enters the game for R. Covington,42,40
146,2,7:44.0,K. Porziņģis misses 3-pt jump shot from 24 ft,,42,40
147,2,7:43.0,,Defensive rebound by N. Stauskas,42,40
148,2,7:25.0,,R. Holmes misses 2-pt jump shot from 18 ft,42,40
149,2,7:23.0,Defensive rebound by Team,,42,40
150,2,7:23.0,D. Rose enters the game for J. Holiday,,42,40
151,2,7:04.0,D. Rose makes 2-pt jump shot from 4 ft,,44,40
152,2,6:49.0,,N. Stauskas misses 3-pt jump shot from 25 ft,44,40
153,2,6:47.0,,Offensive rebound by J. Anderson,44,40
154,2,6:47.0,,J. Anderson makes 2-pt dunk at rim,44,42
155,2,6:32.0,Personal foul by D. Šarić (drawn by L. Thomas),,44,42
156,2,6:32.0,C. Anthony enters the game for R. Baker,,44,42
157,2,6:32.0,,T. McConnell enters the game for S. Rodríguez,44,42
158,2,6:32.0,,R. Covington enters the game for D. Šarić,44,42
159,2,6:26.0,L. Thomas makes 2-pt dunk at rim,,46,42
160,2,6:20.0,,Personal foul by K. Porziņģis (drawn by R. Holmes),46,42
161,2,6:20.0,K. O'Quinn enters the game for K. Porziņģis,,46,42
162,2,6:11.0,,R. Covington misses 2-pt layup from 1 ft,46,42
163,2,6:10.0,Defensive rebound by L. Thomas,,46,42
164,2,5:53.0,D. Rose misses 2-pt layup from 3 ft,,46,42
165,2,5:51.0,Offensive rebound by C. Lee,,46,42
166,2,5:51.0,C. Lee makes 2-pt dunk at rim,,48,42
167,2,5:41.0,,Shooting foul by K. O'Quinn (drawn by R. Holmes),48,42
168,2,5:41.0,Official timeout,,48,42
169,2,5:41.0,,R. Holmes makes free throw 1 of 2,48,43
170,2,5:41.0,,R. Holmes makes free throw 2 of 2,48,44
171,2,5:15.0,K. O'Quinn makes 2-pt dunk at rim (assist by C. Lee),,50,44
172,2,5:01.0,,N. Stauskas makes 3-pt jump shot from 27 ft (assist by R. Covington),50,47
173,2,4:33.0,L. Thomas makes 2-pt layup at rim,,52,47
174,2,4:20.0,,R. Holmes makes 2-pt jump shot from 16 ft (assist by T. McConnell),52,49
175,2,4:07.0,L. Thomas misses 2-pt layup from 3 ft (block by R. Covington),,52,49
176,2,4:07.0,,Defensive rebound by Team,52,49
177,2,4:07.0,,J. Okafor enters the game for R. Holmes,52,49
178,2,4:07.0,,T. Luwawu-Cabarrot enters the game for J. Anderson,52,49
179,2,3:50.0,,J. Okafor makes 2-pt layup from 1 ft (assist by N. Stauskas),52,51
180,2,3:29.0,D. Rose misses 2-pt jump shot from 10 ft,,52,51
181,2,3:27.0,,Defensive rebound by T. McConnell,52,51
182,2,3:24.0,,Personal foul by C. Lee (drawn by N. Stauskas),52,51
183,2,3:24.0,,N. Stauskas makes free throw 1 of 2,52,52
184,2,3:24.0,J. Holiday enters the game for C. Lee,,52,52
185,2,3:24.0,M. Plumlee enters the game for K. O'Quinn,,52,52
186,2,3:24.0,,N. Stauskas makes free throw 2 of 2,52,53
187,2,3:09.0,J. Holiday misses 3-pt jump shot from 25 ft,,52,53
188,2,3:08.0,,Defensive rebound by J. Okafor,52,53
189,2,2:55.0,,R. Covington misses 3-pt jump shot from 26 ft,52,53
190,2,2:54.0,Defensive rebound by C. Anthony,,52,53
191,2,2:43.0,L. Thomas misses 3-pt jump shot from 25 ft,,52,53
192,2,2:41.0,Offensive rebound by M. Plumlee,,52,53
193,2,2:40.0,M. Plumlee misses 2-pt layup from 2 ft (block by J. Okafor),,52,53
194,2,2:38.0,,Defensive rebound by J. Okafor,52,53
195,2,2:28.0,,J. Okafor makes 2-pt layup from 1 ft (assist by T. Luwawu-Cabarrot),52,55
196,2,2:27.0,New York full timeout,,52,55
197,2,2:03.0,C. Anthony misses 2-pt jump shot from 8 ft,,52,55
198,2,2:00.0,,Defensive rebound by N. Stauskas,52,55
199,2,1:53.0,,N. Stauskas misses 2-pt layup from 2 ft,52,55
200,2,1:51.0,,Offensive rebound by J. Okafor,52,55
201,2,1:47.0,,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by J. Okafor),52,57
202,2,1:32.0,Offensive foul by C. Anthony (drawn by R. Covington),,52,57
203,2,1:32.0,Turnover by C. Anthony (offensive foul),,52,57
204,2,1:11.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,52,57
205,2,1:10.0,Defensive rebound by J. Holiday,,52,57
206,2,0:58.0,Turnover by C. Anthony (lost ball; steal by T. Luwawu-Cabarrot),,52,57
207,2,0:51.0,,N. Stauskas misses 3-pt jump shot from 27 ft,52,57
208,2,0:50.0,,Offensive rebound by R. Covington,52,57
209,2,0:50.0,,R. Covington makes 2-pt layup from 1 ft,52,59
210,2,0:41.0,Shooting foul by J. Okafor (drawn by D. Rose),,52,59
211,2,0:41.0,D. Rose makes free throw 1 of 2,,53,59
212,2,0:41.0,D. Rose misses free throw 2 of 2,,53,59
213,2,0:39.0,,Defensive rebound by N. Stauskas,53,59
214,2,0:33.0,,T. Luwawu-Cabarrot misses 2-pt layup from 3 ft,53,59
215,2,0:31.0,,Offensive rebound by J. Okafor,53,59
216,2,0:31.0,,J. Okafor misses 2-pt layup from 1 ft,53,59
217,2,0:31.0,,Offensive rebound by J. Okafor,53,59
218,2,0:31.0,,J. Okafor makes 2-pt layup from 1 ft,53,61
219,2,0:21.0,M. Plumlee misses 2-pt jump shot from 19 ft,,53,61
220,2,0:19.0,,Defensive rebound by T. Luwawu-Cabarrot,53,61
221,2,0:14.0,,Shooting foul by J. Holiday (drawn by R. Covington),53,61
222,2,0:14.0,,R. Covington makes free throw 1 of 2,53,62
223,2,0:14.0,K. Porziņģis enters the game for M. Plumlee,,53,62
224,2,0:14.0,,J. Anderson enters the game for T. Luwawu-Cabarrot,53,62
225,2,0:14.0,,R. Holmes enters the game for J. Okafor,53,62
226,2,0:14.0,,R. Covington makes free throw 2 of 2,53,63
227,2,0:00.0,C. Anthony misses 3-pt jump shot from 28 ft,,53,63
228,2,0:00.0,Offensive rebound by Team,,53,63
229,3,11:46.0,,J. Okafor misses 2-pt jump shot from 15 ft,53,63
230,3,11:45.0,Defensive rebound by C. Anthony,,53,63
231,3,11:23.0,C. Lee makes 3-pt jump shot from 26 ft (assist by D. Rose),,56,63
232,3,11:00.0,,Turnover by R. Covington (lost ball; steal by C. Anthony),56,63
233,3,10:53.0,L. Thomas misses 3-pt jump shot from 24 ft,,56,63
234,3,10:52.0,,Defensive rebound by R. Covington,56,63
235,3,10:40.0,,J. Okafor misses 2-pt layup from 3 ft,56,63
236,3,10:39.0,Defensive rebound by D. Rose,,56,63
237,3,10:33.0,C. Anthony misses 3-pt jump shot from 26 ft,,56,63
238,3,10:32.0,,Defensive rebound by D. Šarić,56,63
239,3,10:26.0,,Shooting foul by C. Anthony (drawn by T. McConnell),56,63
240,3,10:26.0,,T. McConnell makes free throw 1 of 2,56,64
241,3,10:26.0,,T. McConnell misses free throw 2 of 2,56,64
242,3,10:25.0,Defensive rebound by K. Porziņģis,,56,64
243,3,10:09.0,L. Thomas misses 2-pt jump shot from 19 ft,,56,64
244,3,10:08.0,,Defensive rebound by N. Stauskas,56,64
245,3,9:47.0,,D. Šarić misses 3-pt jump shot from 24 ft,56,64
246,3,9:46.0,Defensive rebound by C. Lee,,56,64
247,3,9:39.0,Shooting foul by D. Šarić (drawn by K. Porziņģis),,56,64
248,3,9:39.0,K. Porziņģis makes free throw 1 of 2,,57,64
249,3,9:39.0,,Technical foul by Team,57,64
250,3,9:39.0,K. Porziņģis makes technical free throw,,58,64
251,3,9:39.0,,J. Anderson enters the game for D. Šarić,57,64
252,3,9:39.0,K. Porziņģis makes free throw 2 of 2,,59,64
253,3,9:24.0,,T. McConnell makes 2-pt layup from 1 ft (assist by J. Anderson),59,66
254,3,9:05.0,K. Porziņģis makes 2-pt jump shot from 14 ft,,61,66
255,3,8:47.0,,J. Anderson makes 3-pt jump shot from 26 ft,61,69
256,3,8:32.0,Shooting foul by J. Anderson (drawn by C. Anthony),,61,69
257,3,8:32.0,C. Anthony makes free throw 1 of 2,,62,69
258,3,8:32.0,C. Anthony makes free throw 2 of 2,,63,69
259,3,8:22.0,,Turnover by R. Covington (bad pass; steal by D. Rose),63,69
260,3,8:13.0,L. Thomas misses 2-pt layup from 2 ft (block by R. Covington),,63,69
261,3,8:13.0,Offensive rebound by Team,,63,69
262,3,8:11.0,C. Lee misses 2-pt jump shot from 17 ft,,63,69
263,3,8:10.0,,Defensive rebound by J. Okafor,63,69
264,3,8:04.0,,T. McConnell misses 2-pt jump shot from 8 ft,63,69
265,3,8:01.0,Defensive rebound by D. Rose,,63,69
266,3,7:58.0,D. Rose misses 2-pt layup from 3 ft (block by R. Covington),,63,69
267,3,7:55.0,,Defensive rebound by J. Okafor,63,69
268,3,7:44.0,,J. Anderson makes 3-pt jump shot from 28 ft (assist by R. Covington),63,72
269,3,7:26.0,C. Anthony misses 2-pt layup from 2 ft,,63,72
270,3,7:25.0,,Defensive rebound by N. Stauskas,63,72
271,3,7:17.0,,Turnover by T. McConnell (bad pass; steal by K. Porziņģis),63,72
272,3,7:13.0,Shooting foul by J. Okafor (drawn by C. Anthony),,63,72
273,3,7:13.0,,Technical foul by J. Anderson,63,72
274,3,7:13.0,Technical foul by C. Anthony,,63,72
275,3,7:13.0,C. Anthony makes free throw 1 of 2,,64,72
276,3,7:13.0,,R. Holmes enters the game for J. Okafor,64,72
277,3,7:13.0,,T. Luwawu-Cabarrot enters the game for N. Stauskas,64,72
278,3,7:13.0,C. Anthony makes free throw 2 of 2,,65,72
279,3,7:00.0,,Philadelphia full timeout,65,72
280,3,6:52.0,,R. Covington misses 3-pt jump shot from 27 ft,65,72
281,3,6:50.0,Defensive rebound by L. Thomas,,65,72
282,3,6:28.0,C. Anthony misses 2-pt jump shot from 12 ft,,65,72
283,3,6:27.0,,Defensive rebound by R. Holmes,65,72
284,3,6:19.0,,T. McConnell misses 2-pt jump shot from 17 ft,65,72
285,3,6:18.0,Defensive rebound by K. Porziņģis,,65,72
286,3,6:12.0,C. Lee misses 2-pt jump shot from 4 ft (block by R. Covington),,65,72
287,3,6:10.0,Offensive rebound by D. Rose,,65,72
288,3,6:10.0,Shooting foul by T. Luwawu-Cabarrot (drawn by D. Rose),,65,72
289,3,6:10.0,D. Rose makes free throw 1 of 2,,66,72
290,3,6:10.0,D. Rose makes free throw 2 of 2,,67,72
291,3,5:59.0,,J. Anderson makes 2-pt layup from 2 ft (assist by T. McConnell),67,74
292,3,5:42.0,C. Lee makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),,70,74
293,3,5:24.0,,R. Covington misses 2-pt layup from 1 ft,70,74
294,3,5:20.0,,Offensive rebound by J. Anderson,70,74
295,3,5:20.0,,J. Anderson misses 2-pt dunk at rim,70,74
296,3,5:19.0,Defensive rebound by C. Lee,,70,74
297,3,5:14.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,70,74
298,3,5:12.0,,Defensive rebound by J. Anderson,70,74
299,3,4:47.0,,J. Anderson misses 3-pt jump shot from 25 ft,70,74
300,3,4:46.0,,Offensive rebound by Team,70,74
301,3,4:46.0,,Turnover by Team (shot clock),70,74
302,3,4:46.0,,J. Harper enters the game for J. Anderson,70,74
303,3,4:32.0,K. Porziņģis makes 2-pt jump shot from 12 ft,,72,74
304,3,4:24.0,J. Holiday enters the game for L. Thomas,,72,74
305,3,4:11.0,,Turnover by R. Covington (lost ball; steal by C. Anthony),72,74
306,3,4:06.0,Personal foul by R. Covington (drawn by D. Rose),,72,74
307,3,4:06.0,D. Rose makes free throw 1 of 2,,73,74
308,3,4:06.0,D. Rose makes free throw 2 of 2,,74,74
309,3,3:43.0,,Turnover by T. Luwawu-Cabarrot (lost ball; steal by C. Anthony),74,74
310,3,3:23.0,Turnover by C. Lee (bad pass; steal by R. Covington),,74,74
311,3,3:18.0,,T. McConnell misses 2-pt layup from 2 ft,74,74
312,3,3:17.0,Defensive rebound by K. Porziņģis,,74,74
313,3,3:07.0,D. Rose makes 2-pt layup from 1 ft,,76,74
314,3,2:49.0,,T. McConnell makes 2-pt jump shot from 13 ft,76,76
315,3,2:29.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by C. Lee),,79,76
316,3,2:11.0,,J. Harper misses 3-pt jump shot from 27 ft,79,76
317,3,2:04.0,Defensive rebound by D. Rose,,79,76
318,3,2:02.0,D. Rose makes 2-pt jump shot from 4 ft,,81,76
319,3,1:43.0,,R. Covington makes 3-pt jump shot from 25 ft,81,79
320,3,1:42.0,New York full timeout,,81,79
321,3,1:42.0,L. Thomas enters the game for K. Porziņģis,,81,79
322,3,1:42.0,K. O'Quinn enters the game for C. Anthony,,81,79
323,3,1:42.0,,S. Rodríguez enters the game for T. McConnell,81,79
324,3,1:42.0,,J. Anderson enters the game for R. Covington,81,79
325,3,1:23.0,D. Rose misses 2-pt jump shot from 16 ft,,81,79
326,3,1:20.0,,Defensive rebound by J. Harper,81,79
327,3,1:06.0,,S. Rodríguez misses 2-pt jump shot from 20 ft,81,79
328,3,1:04.0,,Offensive rebound by T. Luwawu-Cabarrot,81,79
329,3,1:00.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 17 ft,81,79
330,3,0:59.0,Defensive rebound by L. Thomas,,81,79
331,3,0:38.0,K. O'Quinn misses 2-pt jump shot from 18 ft,,81,79
332,3,0:37.0,Offensive rebound by K. O'Quinn,,81,79
333,3,0:34.0,Offensive foul by K. O'Quinn (drawn by T. Luwawu-Cabarrot),,81,79
334,3,0:34.0,Turnover by K. O'Quinn (offensive foul),,81,79
335,3,0:26.0,,Turnover by J. Harper (bad pass),81,79
336,3,0:06.0,D. Rose misses 2-pt layup from 1 ft,,81,79
337,3,0:03.0,Offensive rebound by K. O'Quinn,,81,79
338,3,0:02.0,K. O'Quinn misses 2-pt layup from 3 ft (block by R. Holmes),,81,79
339,3,0:02.0,Offensive rebound by Team,,81,79
340,3,0:01.0,Turnover by Team (shot clock),,81,79
341,3,0:00.0,,J. Anderson misses 3-pt jump shot from 30 ft,81,79
342,3,0:00.0,,Offensive rebound by Team,81,79
343,4,11:45.0,C. Lee misses 3-pt jump shot from 29 ft,,81,79
344,4,11:44.0,,Defensive rebound by R. Holmes,81,79
345,4,11:16.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by S. Rodríguez),81,82
346,4,11:05.0,Turnover by Team (back court),,81,82
347,4,11:05.0,,J. Okafor enters the game for R. Holmes,81,82
348,4,11:05.0,K. Porziņģis enters the game for J. Holiday,,81,82
349,4,10:48.0,,S. Rodríguez misses 3-pt jump shot from 27 ft,81,82
350,4,10:45.0,,Offensive rebound by T. Luwawu-Cabarrot,81,82
351,4,10:45.0,,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft,81,84
352,4,10:26.0,L. Thomas misses 2-pt layup from 1 ft,,81,84
353,4,10:25.0,,Defensive rebound by D. Šarić,81,84
354,4,10:18.0,,Offensive foul by J. Okafor (drawn by R. Baker),81,84
355,4,10:18.0,,Turnover by J. Okafor (offensive foul),81,84
356,4,10:00.0,Shooting foul by J. Okafor (drawn by K. O'Quinn),,81,84
357,4,10:00.0,K. O'Quinn misses free throw 1 of 2,,81,84
358,4,10:00.0,Offensive rebound by Team,,81,84
359,4,10:00.0,K. O'Quinn makes free throw 2 of 2,,82,84
360,4,9:50.0,,Turnover by S. Rodríguez (bad pass; steal by R. Baker),82,84
361,4,9:46.0,K. Porziņģis makes 2-pt dunk at rim (assist by R. Baker),,84,84
362,4,9:41.0,,Philadelphia full timeout,84,84
363,4,9:29.0,,T. Luwawu-Cabarrot misses 2-pt layup from 3 ft,84,84
364,4,9:27.0,Defensive rebound by R. Baker,,84,84
365,4,9:14.0,K. Porziņģis misses 2-pt jump shot from 13 ft,,84,84
366,4,9:13.0,,Defensive rebound by T. Luwawu-Cabarrot,84,84
367,4,9:06.0,,D. Šarić misses 2-pt jump shot from 17 ft,84,84
368,4,9:05.0,Defensive rebound by L. Thomas,,84,84
369,4,8:49.0,C. Lee misses 3-pt jump shot from 26 ft,,84,84
370,4,8:48.0,,Defensive rebound by T. Luwawu-Cabarrot,84,84
371,4,8:42.0,,Shooting foul by K. O'Quinn (drawn by D. Šarić),84,84
372,4,8:42.0,,D. Šarić makes free throw 1 of 2,84,85
373,4,8:42.0,,D. Šarić makes free throw 2 of 2,84,86
374,4,8:18.0,C. Lee misses 3-pt jump shot from 26 ft,,84,86
375,4,8:16.0,,Defensive rebound by D. Šarić,84,86
376,4,7:59.0,,S. Rodríguez misses 3-pt jump shot from 24 ft,84,86
377,4,7:57.0,,Offensive rebound by Team,84,86
378,4,7:57.0,C. Anthony enters the game for K. O'Quinn,,84,86
379,4,7:57.0,,J. Anderson enters the game for N. Stauskas,84,86
380,4,7:48.0,,Shooting foul by R. Baker (drawn by S. Rodríguez),84,86
