,QUARTER,TIME_REMAINING,INDIANA_ACTION,DALLAS_ACTION,INDIANA_SCORE,DALLAS_SCORE
391,4,1:34.0,J. Teague misses free throw 1 of 2,,99,111
392,4,1:34.0,Offensive rebound by Team,,99,111
393,4,1:34.0,J. Teague makes free throw 2 of 2,,100,111
394,4,1:17.0,,W. Matthews misses 3-pt jump shot from 24 ft,100,111
395,4,1:15.0,,Offensive rebound by Team,100,111
396,4,0:52.0,,D. Powell misses 3-pt jump shot from 23 ft,100,111
397,4,0:51.0,Defensive rebound by C. Miles,,100,111
398,4,0:50.0,Indiana full timeout,,100,111
399,4,0:46.0,P. George misses 3-pt jump shot from 25 ft,,100,111
400,4,0:45.0,,Defensive rebound by W. Matthews,100,111
401,4,0:24.0,,W. Matthews misses 3-pt jump shot from 25 ft,100,111
402,4,0:23.0,Defensive rebound by R. Stuckey,,100,111
403,4,0:18.0,R. Stuckey makes 3-pt jump shot from 25 ft,,103,111
