,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
100,2,11:50.0,,Turnover by D. Powell (offensive foul),19,22
101,2,11:50.0,,Offensive foul by D. Powell (drawn by B. Knight),19,22
102,2,11:35.0,Turnover by D. Bender (bad pass; steal by N. Brussino),,19,22
103,2,11:25.0,,N. Brussino misses 3-pt jump shot from 24 ft,19,22
104,2,11:24.0,Defensive rebound by P. Tucker,,19,22
105,2,11:11.0,A. Len makes 2-pt jump shot from 8 ft,,21,22
106,2,10:57.0,,Turnover by P. Jackson (bad pass; steal by P. Tucker),21,22
107,2,10:56.0,Personal block foul by P. Jackson (drawn by P. Tucker),,21,22
108,2,10:41.0,L. Barbosa misses 2-pt jump shot from 11 ft,,21,22
109,2,10:40.0,Offensive rebound by B. Knight,,21,22
110,2,10:36.0,L. Barbosa makes 3-pt jump shot from 23 ft,,24,22
111,2,10:25.0,,Personal foul by L. Barbosa (drawn by D. Harris),24,22
112,2,10:20.0,,P. Jackson misses 2-pt layup from 2 ft,24,22
113,2,10:19.0,Defensive rebound by D. Bender,,24,22
114,2,10:09.0,L. Barbosa misses 2-pt jump shot from 19 ft,,24,22
115,2,10:08.0,,Defensive rebound by D. Powell,24,22
116,2,9:56.0,,P. Jackson misses 2-pt jump shot from 7 ft,24,22
117,2,9:55.0,Defensive rebound by A. Len,,24,22
118,2,9:49.0,B. Knight makes 2-pt jump shot from 3 ft,,26,22
119,2,9:48.0,,Dallas full timeout,26,22
120,2,9:48.0,,S. Curry enters the game for P. Jackson,26,22
121,2,9:42.0,,Personal block foul by L. Barbosa (drawn by D. Harris),26,22
122,2,9:31.0,Violation by A. Len (kicked ball),,26,22
123,2,9:19.0,,D. Nowitzki makes 2-pt jump shot from 13 ft (assist by D. Harris),26,24
124,2,9:01.0,A. Len misses 2-pt jump shot from 18 ft,,26,24
125,2,8:59.0,,Defensive rebound by D. Powell,26,24
126,2,8:50.0,,S. Curry misses 3-pt jump shot from 24 ft,26,24
127,2,8:48.0,,Offensive rebound by D. Nowitzki,26,24
128,2,8:48.0,Loose ball foul by P. Tucker (drawn by D. Nowitzki),,26,24
129,2,8:34.0,,Shooting foul by A. Len (drawn by D. Harris),26,24
130,2,8:34.0,,D. Harris makes free throw 1 of 2,26,25
131,2,8:34.0,,D. Harris makes free throw 2 of 2,26,26
132,2,8:24.0,L. Barbosa misses 2-pt jump shot from 17 ft,,26,26
133,2,8:23.0,,Defensive rebound by D. Powell,26,26
134,2,8:02.0,,D. Harris misses 2-pt jump shot from 22 ft,26,26
135,2,8:01.0,,Offensive rebound by N. Brussino,26,26
136,2,7:54.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,26,26
137,2,7:53.0,,Offensive rebound by D. Powell,26,26
138,2,7:53.0,,D. Powell makes 2-pt layup from 2 ft,26,28
139,2,7:38.0,D. Bender misses 3-pt jump shot from 25 ft,,26,28
140,2,7:37.0,Offensive rebound by A. Len,,26,28
141,2,7:36.0,A. Len misses 2-pt layup from 1 ft (block by D. Powell),,26,28
142,2,7:34.0,Offensive rebound by A. Len,,26,28
143,2,7:33.0,A. Len makes 2-pt layup from 1 ft,,28,28
144,2,7:24.0,,Offensive foul by S. Curry (drawn by B. Knight),28,28
145,2,7:24.0,,Turnover by S. Curry (offensive foul),28,28
146,2,7:24.0,,D. Williams enters the game for D. Harris,28,28
147,2,7:24.0,,H. Barnes enters the game for D. Powell,28,28
148,2,7:24.0,,A. Bogut enters the game for D. Nowitzki,28,28
149,2,7:11.0,B. Knight makes 2-pt jump shot from 19 ft,,30,28
150,2,6:51.0,,S. Curry makes 3-pt jump shot from 25 ft,30,31
151,2,6:42.0,B. Knight makes 2-pt jump shot from 18 ft,,32,31
152,2,6:20.0,,S. Curry misses 3-pt jump shot from 25 ft,32,31
153,2,6:19.0,Defensive rebound by L. Barbosa,,32,31
154,2,6:11.0,Personal block foul by S. Curry (drawn by B. Knight),,32,31
155,2,6:05.0,L. Barbosa misses 2-pt layup from 2 ft,,32,31
156,2,6:03.0,Offensive rebound by A. Len,,32,31
157,2,6:02.0,A. Len makes 2-pt layup from 1 ft,,34,31
158,2,5:42.0,Violation by A. Len (kicked ball),,34,31
159,2,5:42.0,Official timeout,,34,31
160,2,5:35.0,,H. Barnes makes 2-pt jump shot from 5 ft,34,33
161,2,5:17.0,B. Knight makes 2-pt jump shot from 11 ft,,36,33
162,2,4:59.0,,H. Barnes makes 2-pt jump shot from 14 ft,36,35
163,2,4:45.0,L. Barbosa misses 3-pt jump shot from 24 ft,,36,35
164,2,4:44.0,,Defensive rebound by N. Brussino,36,35
165,2,4:36.0,,D. Williams makes 2-pt layup from 1 ft,36,37
166,2,4:26.0,A. Len misses 2-pt jump shot from 4 ft (block by A. Bogut),,36,37
167,2,4:24.0,,Defensive rebound by S. Curry,36,37
168,2,4:20.0,,H. Barnes makes 2-pt layup from 1 ft (assist by N. Brussino),36,39
169,2,4:19.0,Phoenix full timeout,,36,39
170,2,4:19.0,,D. Harris enters the game for S. Curry,36,39
171,2,4:19.0,,W. Matthews enters the game for N. Brussino,36,39
172,2,4:17.0,D. Booker enters the game for B. Knight,,36,39
173,2,4:17.0,T. Chandler enters the game for A. Len,,36,39
174,2,4:17.0,M. Chriss enters the game for D. Bender,,36,39
175,2,4:17.0,E. Bledsoe enters the game for L. Barbosa,,36,39
176,2,4:02.0,Turnover by D. Booker (lost ball),,36,39
177,2,3:48.0,,D. Williams misses 3-pt jump shot from 25 ft,36,39
178,2,3:48.0,Defensive rebound by M. Chriss,,36,39
179,2,3:42.0,Turnover by E. Bledsoe (palming),,36,39
180,2,3:21.0,,H. Barnes misses 2-pt jump shot from 12 ft,36,39
181,2,3:20.0,Defensive rebound by T. Chandler,,36,39
182,2,3:04.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,36,39
183,2,3:04.0,,Defensive rebound by D. Harris,36,39
184,2,2:51.0,,H. Barnes makes 2-pt jump shot from 8 ft,36,41
185,2,2:32.0,T. Warren enters the game for P. Tucker,,36,41
186,2,2:26.0,D. Booker makes 2-pt jump shot from 13 ft (assist by M. Chriss),,38,41
187,2,2:13.0,,W. Matthews misses 3-pt jump shot from 23 ft,38,41
188,2,2:12.0,Defensive rebound by T. Chandler,,38,41
189,2,2:05.0,Shooting foul by D. Williams (drawn by E. Bledsoe),,38,41
190,2,2:05.0,E. Bledsoe misses free throw 1 of 2,,38,41
191,2,2:05.0,Offensive rebound by Team,,38,41
192,2,2:05.0,E. Bledsoe makes free throw 2 of 2,,39,41
193,2,1:43.0,,H. Barnes makes 2-pt jump shot from 16 ft (assist by D. Williams),39,43
194,2,1:32.0,Offensive foul by M. Chriss (drawn by A. Bogut),,39,43
195,2,1:32.0,Turnover by M. Chriss (offensive foul),,39,43
196,2,1:32.0,,D. Nowitzki enters the game for A. Bogut,39,43
197,2,1:16.0,,D. Harris misses 3-pt jump shot from 22 ft,39,43
198,2,1:15.0,Defensive rebound by T. Chandler,,39,43
199,2,1:05.0,E. Bledsoe makes 2-pt jump shot from 13 ft,,41,43
200,2,0:42.0,,W. Matthews makes 2-pt jump shot from 11 ft (assist by D. Nowitzki),41,45
201,2,0:32.0,D. Booker misses 2-pt jump shot from 16 ft,,41,45
202,2,0:31.0,,Defensive rebound by D. Nowitzki,41,45
203,2,0:09.0,,D. Williams misses 2-pt layup at rim,41,45
204,2,0:08.0,Defensive rebound by T. Chandler,,41,45
205,2,0:00.0,E. Bledsoe misses 3-pt jump shot from 27 ft,,41,45
206,2,0:00.0,Offensive rebound by Team,,41,45
207,3,11:42.0,,W. Matthews misses 3-pt jump shot from 25 ft,41,45
208,3,11:41.0,Defensive rebound by T. Chandler,,41,45
209,3,11:37.0,Shooting foul by D. Williams (drawn by E. Bledsoe),,41,45
210,3,11:37.0,E. Bledsoe makes free throw 1 of 2,,42,45
211,3,11:37.0,E. Bledsoe makes free throw 2 of 2,,43,45
212,3,11:24.0,,D. Nowitzki misses 2-pt jump shot from 20 ft,43,45
213,3,11:23.0,Defensive rebound by M. Chriss,,43,45
214,3,11:14.0,M. Chriss misses 2-pt dunk at rim (block by D. Nowitzki),,43,45
215,3,11:13.0,,Defensive rebound by D. Williams,43,45
216,3,10:59.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),43,48
217,3,10:37.0,T. Warren misses 3-pt jump shot from 22 ft,,43,48
218,3,10:36.0,,Defensive rebound by H. Barnes,43,48
219,3,10:29.0,,D. Williams misses 2-pt jump shot from 10 ft,43,48
220,3,10:28.0,Defensive rebound by T. Chandler,,43,48
221,3,10:20.0,D. Booker makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,46,48
222,3,10:04.0,,D. Williams misses 3-pt jump shot from 23 ft,46,48
223,3,10:02.0,,Offensive rebound by H. Barnes,46,48
224,3,9:54.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Williams),46,51
225,3,9:37.0,T. Warren makes 2-pt jump shot from 16 ft (assist by T. Chandler),,48,51
226,3,9:18.0,,Personal foul by D. Booker (drawn by D. Nowitzki),48,51
227,3,9:02.0,,W. Matthews misses 2-pt jump shot from 13 ft,48,51
228,3,9:01.0,Defensive rebound by T. Warren,,48,51
229,3,8:52.0,,Violation by D. Williams (kicked ball),48,51
230,3,8:49.0,Offensive foul by M. Chriss (drawn by W. Matthews),,48,51
231,3,8:49.0,Turnover by M. Chriss (offensive foul),,48,51
232,3,8:37.0,,Offensive foul by W. Matthews (drawn by M. Chriss),48,51
233,3,8:37.0,,Turnover by W. Matthews (offensive foul),48,51
234,3,8:27.0,E. Bledsoe makes 2-pt jump shot from 7 ft,,50,51
235,3,8:27.0,Shooting foul by D. Nowitzki (drawn by E. Bledsoe),,50,51
236,3,8:27.0,E. Bledsoe makes free throw 1 of 1,,51,51
237,3,8:17.0,,D. Williams misses 2-pt jump shot from 4 ft,51,51
238,3,8:16.0,Defensive rebound by M. Chriss,,51,51
239,3,8:06.0,E. Bledsoe misses 3-pt jump shot from 27 ft,,51,51
240,3,8:05.0,Offensive rebound by M. Chriss,,51,51
241,3,7:59.0,T. Warren misses 2-pt jump shot from 16 ft,,51,51
242,3,7:58.0,,Defensive rebound by D. Nowitzki,51,51
243,3,7:53.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,51,51
244,3,7:51.0,Defensive rebound by M. Chriss,,51,51
245,3,7:33.0,D. Booker misses 2-pt jump shot from 17 ft,,51,51
246,3,7:32.0,,Defensive rebound by D. Nowitzki,51,51
247,3,7:12.0,,W. Matthews misses 3-pt jump shot from 23 ft,51,51
248,3,7:11.0,Defensive rebound by T. Chandler,,51,51
249,3,7:01.0,E. Bledsoe makes 2-pt jump shot from 6 ft,,53,51
250,3,6:59.0,,Dallas full timeout,53,51
251,3,6:59.0,P. Tucker enters the game for M. Chriss,,53,51
252,3,6:40.0,,Turnover by W. Matthews (bad pass; steal by E. Bledsoe),53,51
253,3,6:37.0,D. Booker makes 2-pt layup from 1 ft (assist by E. Bledsoe),,55,51
254,3,6:37.0,Shooting foul by D. Nowitzki (drawn by D. Booker),,55,51
255,3,6:37.0,,A. Bogut enters the game for D. Nowitzki,55,51
256,3,6:37.0,,D. Harris enters the game for D. Finney-Smith,55,51
257,3,6:37.0,D. Booker makes free throw 1 of 1,,56,51
258,3,6:15.0,,D. Harris makes 3-pt jump shot from 25 ft (assist by H. Barnes),56,54
259,3,5:56.0,D. Booker makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,59,54
260,3,5:33.0,,H. Barnes misses 2-pt jump shot from 12 ft,59,54
261,3,5:32.0,Defensive rebound by T. Warren,,59,54
262,3,5:21.0,D. Booker misses 2-pt jump shot from 19 ft,,59,54
263,3,5:20.0,Offensive rebound by T. Chandler,,59,54
264,3,5:20.0,,Loose ball foul by A. Bogut (drawn by T. Chandler),59,54
265,3,5:20.0,,S. Curry enters the game for D. Williams,59,54
266,3,5:11.0,E. Bledsoe makes 2-pt jump shot from 16 ft,,61,54
267,3,4:59.0,,Personal block foul by T. Warren,61,54
268,3,4:56.0,,Personal foul by T. Warren,61,54
269,3,4:47.0,,H. Barnes makes 2-pt jump shot from 12 ft (assist by D. Harris),61,56
270,3,4:34.0,Shooting block foul by A. Bogut (drawn by T. Chandler),,61,56
271,3,4:34.0,T. Chandler misses free throw 1 of 2,,61,56
272,3,4:34.0,Offensive rebound by Team,,61,56
273,3,4:34.0,T. Chandler makes free throw 2 of 2,,62,56
274,3,4:19.0,,Personal foul by E. Bledsoe (drawn by S. Curry),62,56
275,3,4:12.0,,Shooting foul by T. Chandler (drawn by H. Barnes),62,56
276,3,4:12.0,,H. Barnes makes free throw 1 of 2,62,57
277,3,4:12.0,,H. Barnes makes free throw 2 of 2,62,58
278,3,4:01.0,Turnover by D. Booker (lost ball),,62,58
279,3,3:41.0,,W. Matthews makes 2-pt jump shot from 14 ft (assist by A. Bogut),62,60
280,3,3:31.0,Phoenix full timeout,,62,60
281,3,3:31.0,B. Knight enters the game for E. Bledsoe,,62,60
282,3,3:23.0,D. Booker misses 2-pt jump shot from 17 ft (block by W. Matthews),,62,60
283,3,3:22.0,Offensive rebound by T. Chandler,,62,60
284,3,3:10.0,Turnover by P. Tucker (step out of bounds),,62,60
285,3,2:57.0,,Personal foul by P. Tucker (drawn by H. Barnes),62,60
286,3,2:57.0,,H. Barnes misses free throw 1 of 2,62,60
287,3,2:57.0,,Offensive rebound by Team,62,60
288,3,2:57.0,,H. Barnes makes free throw 2 of 2,62,61
289,3,2:36.0,B. Knight misses 2-pt jump shot from 20 ft,,62,61
290,3,2:35.0,Offensive rebound by P. Tucker,,62,61
291,3,2:31.0,D. Booker makes 2-pt jump shot from 14 ft,,64,61
292,3,2:09.0,,H. Barnes misses 2-pt layup from 3 ft,64,61
293,3,2:09.0,Defensive rebound by Team,,64,61
294,3,2:09.0,L. Barbosa enters the game for T. Warren,,64,61
295,3,2:02.0,Shooting block foul by A. Bogut (drawn by B. Knight),,64,61
296,3,2:02.0,B. Knight makes free throw 1 of 2,,65,61
297,3,2:02.0,,D. Nowitzki enters the game for A. Bogut,65,61
298,3,2:02.0,A. Len enters the game for T. Chandler,,65,61
299,3,2:02.0,B. Knight makes free throw 2 of 2,,66,61
300,3,1:52.0,,Personal foul by B. Knight (drawn by S. Curry),66,61
301,3,1:52.0,,S. Curry makes free throw 1 of 2,66,62
302,3,1:52.0,,S. Curry makes free throw 2 of 2,66,63
303,3,1:40.0,A. Len misses 2-pt layup from 2 ft (block by H. Barnes),,66,63
304,3,1:38.0,,Defensive rebound by W. Matthews,66,63
305,3,1:29.0,,D. Harris makes 2-pt layup from 1 ft (assist by D. Nowitzki),66,65
306,3,1:19.0,Personal foul by S. Curry (drawn by A. Len),,66,65
307,3,1:19.0,A. Len makes free throw 1 of 2,,67,65
308,3,1:19.0,A. Len makes free throw 2 of 2,,68,65
309,3,1:07.0,,S. Curry makes 2-pt layup from 3 ft,68,67
310,3,0:57.0,A. Len makes 2-pt layup from 1 ft (assist by L. Barbosa),,70,67
311,3,0:40.0,,S. Curry makes 2-pt layup from 2 ft,70,69
312,3,0:31.0,B. Knight misses 2-pt jump shot from 16 ft,,70,69
313,3,0:30.0,Offensive rebound by Team,,70,69
314,3,0:07.0,D. Booker misses 2-pt jump shot from 20 ft,,70,69
315,3,0:06.0,,Defensive rebound by D. Nowitzki,70,69
316,3,0:04.0,,Turnover by D. Nowitzki (bad pass),70,69
317,3,0:04.0,,D. Powell enters the game for D. Nowitzki,70,69
318,3,0:04.0,E. Bledsoe enters the game for A. Len,,70,69
319,3,0:04.0,Turnover by P. Tucker (bad pass; steal by D. Harris),,70,69
320,3,0:00.0,,D. Harris makes 3-pt jump shot from 30 ft,70,72
321,4,11:46.0,L. Barbosa misses 2-pt layup from 4 ft,,70,72
322,4,11:45.0,Offensive rebound by A. Len,,70,72
323,4,11:45.0,A. Len misses 2-pt layup at rim,,70,72
324,4,11:44.0,,Defensive rebound by D. Harris,70,72
325,4,11:41.0,,Shooting block foul by D. Bender (drawn by D. Harris),70,72
326,4,11:41.0,,D. Harris makes free throw 1 of 2,70,73
327,4,11:41.0,,D. Harris makes free throw 2 of 2,70,74
328,4,11:27.0,B. Knight misses 2-pt jump shot from 17 ft,,70,74
329,4,11:25.0,Offensive rebound by B. Knight,,70,74
330,4,11:24.0,B. Knight makes 2-pt layup from 3 ft,,72,74
331,4,11:11.0,,Personal foul by L. Barbosa (drawn by D. Harris),72,74
332,4,10:57.0,,N. Brussino misses 3-pt jump shot from 25 ft,72,74
333,4,10:56.0,Defensive rebound by P. Tucker,,72,74
334,4,10:40.0,A. Len makes 2-pt jump shot from 9 ft,,74,74
335,4,10:20.0,,Turnover by D. Harris (bad pass; steal by L. Barbosa),74,74
336,4,10:20.0,Clear path foul by D. Nowitzki,,74,74
337,4,10:20.0,L. Barbosa makes clear path free throw 1 of 2,,75,74
338,4,10:20.0,,D. Williams enters the game for D. Harris,75,74
339,4,10:20.0,L. Barbosa makes clear path free throw 2 of 2,,76,74
340,4,10:12.0,Offensive foul by A. Len (drawn by D. Nowitzki),,76,74
341,4,10:12.0,Turnover by A. Len (offensive foul),,76,74
342,4,9:51.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,76,74
343,4,9:51.0,Defensive rebound by A. Len,,76,74
344,4,9:40.0,B. Knight makes 3-pt jump shot from 24 ft,,79,74
345,4,9:37.0,,Dallas full timeout,79,74
346,4,9:37.0,,D. Finney-Smith enters the game for D. Powell,79,74
347,4,9:37.0,,H. Barnes enters the game for N. Brussino,79,74
348,4,9:19.0,,S. Curry makes 2-pt jump shot at rim,79,76
349,4,8:55.0,A. Len makes 2-pt layup at rim (assist by B. Knight),,81,76
350,4,8:33.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,81,76
351,4,8:32.0,Defensive rebound by P. Tucker,,81,76
352,4,8:21.0,Turnover by A. Len (offensive goaltending),,81,76
353,4,8:12.0,,D. Williams makes 2-pt jump shot from 5 ft,81,78
354,4,8:12.0,,Shooting block foul by L. Barbosa (drawn by D. Williams),81,78
355,4,8:12.0,E. Bledsoe enters the game for L. Barbosa,,81,78
356,4,8:12.0,,D. Williams makes free throw 1 of 1,81,79
357,4,7:49.0,P. Tucker misses 2-pt layup from 2 ft,,81,79
358,4,7:48.0,Offensive rebound by P. Tucker,,81,79
359,4,7:48.0,Turnover by Team (shot clock),,81,79
360,4,7:36.0,,D. Williams makes 2-pt layup from 2 ft,81,81
361,4,7:33.0,Phoenix full timeout,,81,81
362,4,7:33.0,,W. Matthews enters the game for D. Finney-Smith,81,81
363,4,7:33.0,D. Booker enters the game for A. Len,,81,81
364,4,7:33.0,T. Chandler enters the game for D. Bender,,81,81
365,4,7:13.0,D. Booker misses 2-pt jump shot from 13 ft,,81,81
366,4,7:12.0,,Defensive rebound by D. Williams,81,81
367,4,7:02.0,,Shooting foul by B. Knight (drawn by D. Williams),81,81
368,4,7:02.0,,D. Williams makes free throw 1 of 2,81,82
369,4,7:02.0,,D. Williams misses free throw 2 of 2,81,82
370,4,7:02.0,Defensive rebound by T. Chandler,,81,82
371,4,6:52.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,81,82
372,4,6:51.0,Offensive rebound by T. Chandler,,81,82
373,4,6:35.0,E. Bledsoe makes 3-pt jump shot from 24 ft,,84,82
374,4,6:19.0,,Turnover by D. Williams (traveling),84,82
375,4,6:01.0,E. Bledsoe misses 2-pt jump shot from 8 ft,,84,82
376,4,6:00.0,,Defensive rebound by H. Barnes,84,82
377,4,5:52.0,,D. Williams misses 3-pt jump shot from 25 ft,84,82
378,4,5:51.0,,Offensive rebound by H. Barnes,84,82
379,4,5:48.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by H. Barnes),84,85
380,4,5:20.0,P. Tucker makes 2-pt jump shot from 15 ft (assist by E. Bledsoe),,86,85
381,4,4:55.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,86,85
382,4,4:54.0,Defensive rebound by T. Chandler,,86,85
383,4,4:37.0,P. Tucker makes 2-pt layup from 2 ft (assist by E. Bledsoe),,88,85
384,4,4:36.0,,Dallas full timeout,88,85
385,4,4:36.0,,A. Bogut enters the game for D. Nowitzki,88,85
386,4,4:26.0,,Personal foul by P. Tucker (drawn by W. Matthews),88,85
387,4,4:26.0,,W. Matthews makes free throw 1 of 2,88,86
388,4,4:26.0,,W. Matthews makes free throw 2 of 2,88,87
